
[00:00:00.000 --> 00:00:07.060]  今天我要用約伯的遭遇來幫助我們
[00:04:45.540 --> 00:04:48.380]  他為了選民被辱
[00:04:48.380 --> 00:04:51.680]  要回歸了七十年滿了要回歸
[00:04:51.680 --> 00:04:54.020]  他就進行禱告
[00:04:54.020 --> 00:04:55.520]  結果禱告了二十一天
[00:04:55.520 --> 00:04:58.560]  米加勒天使長叫他說戴伊里啊
[00:04:58.560 --> 00:05:01.360]  你禱告第一天我就聽到了
[00:05:01.360 --> 00:05:04.060]  我來了之後但是天上的魔君
[00:05:04.060 --> 00:05:05.360]  我跟他征戰
[00:05:05.360 --> 00:05:08.060]  所以我遲來了一點
[00:05:08.060 --> 00:05:10.000]  那麼Lucifer呢
[00:05:10.000 --> 00:05:12.540]  掌管敬拜讚美天使長
[00:05:12.540 --> 00:05:17.540]  聖經上面說他是非常的大有能力
[00:05:17.540 --> 00:05:20.580]  敬拜讚美非常的棒
[00:05:20.580 --> 00:05:23.080]  跟他師母說好像作秀一樣
[00:05:23.080 --> 00:05:27.220]  他說我要以座寶座的齊人
[00:05:27.220 --> 00:05:29.960]  所以他已經狂妄到這個地步了
[00:05:29.960 --> 00:05:32.260]  覺得他比神還大了
[00:05:32.260 --> 00:05:34.960]  因為看到他這麼有能力
[00:05:34.960 --> 00:05:37.800]  所以神就把他打下去了
[00:05:37.800 --> 00:05:40.800]  所以有可能有人說
[00:05:40.800 --> 00:05:43.460]  約伯記第一章第一節說
[00:05:43.460 --> 00:05:48.240]  撒旦上上下下來到神的面前
[00:05:48.240 --> 00:05:50.980]  所以他天上地下來來去去
[00:05:50.980 --> 00:05:54.280]  因為他也是非常有能力的
[00:05:54.280 --> 00:05:56.720]  然後他就跟神說
[00:05:56.720 --> 00:05:58.340]  他就打小報告
[00:05:58.340 --> 00:06:00.760]  所以撒旦的名字的意思就是
[00:06:00.760 --> 00:06:03.480]  控訴者accuser
[00:06:03.480 --> 00:06:05.520]  他專門來控訴
[00:06:05.520 --> 00:06:10.700]  向天使向神來控訴某某人的
[00:06:10.700 --> 00:06:13.740]  你說這個約伯他這樣子的
[00:06:13.740 --> 00:06:17.660]  為人正直敬畏神也逆惡世
[00:06:17.660 --> 00:06:19.740]  我說的都是假的
[00:06:19.740 --> 00:06:20.700]  為什麼呢
[00:06:20.700 --> 00:06:22.880]  神你給他這麼多祝福
[00:06:22.880 --> 00:06:25.780]  他有七個兒子三個女兒
[00:06:25.780 --> 00:06:28.080]  他的奴僕好幾百個
[00:06:28.080 --> 00:06:30.940]  他的牛羊還有驢子
[00:06:30.940 --> 00:06:33.380]  成百上千頭
[00:06:33.380 --> 00:06:34.880]  他還有財富
[00:06:34.880 --> 00:06:37.860]  甚至於他的兒女常常在一起
[00:06:37.860 --> 00:06:40.660]  吃飯、研習等
[00:06:40.660 --> 00:06:43.200]  哇是因為你祝福給他
[00:06:43.200 --> 00:06:45.160]  所以他才讚美你
[00:06:45.160 --> 00:06:47.660]  撒旦說不然你看
[00:06:47.660 --> 00:06:49.240]  我把他的這些
[00:06:49.240 --> 00:06:52.300]  神你給他的這些福氣我都拿掉
[00:06:52.300 --> 00:06:54.780]  他馬上就棄絕你
[00:06:54.780 --> 00:06:57.440]  這就是很有意思一件事情
[00:06:57.440 --> 00:07:00.080]  神說好我容許你
[00:07:00.080 --> 00:07:03.280]  但是你不可以傷害他
[00:07:03.280 --> 00:07:05.220]  所以就連夜
[00:07:05.220 --> 00:07:07.980]  約伯就吃掉了他所有的東西
[00:07:07.980 --> 00:07:09.880]  包括他的十個兒女
[00:07:09.880 --> 00:07:11.860]  包括他的奴僕
[00:07:11.860 --> 00:07:15.300]  包括他的牛羊馬驢
[00:07:15.300 --> 00:07:18.700]  還有房子等通通被搶到搶了
[00:07:18.700 --> 00:07:22.440]  被風吹了被什麼了
[00:07:22.440 --> 00:07:26.200]  結果約伯發生了這個事情
[00:07:26.200 --> 00:07:28.040]  他跪下來
[00:07:28.040 --> 00:07:31.840]  他說我赤身處於母胎
[00:07:31.840 --> 00:07:34.180]  也必赤身歸回
[00:07:34.180 --> 00:07:36.240]  賞賜的是耶和華
[00:07:36.240 --> 00:07:38.880]  收取的也是耶和華
[00:07:38.880 --> 00:07:42.160]  耶和華的名是應當稱頌
[00:07:42.160 --> 00:07:44.320]  在這一切事上
[00:07:44.320 --> 00:07:47.120]  約伯並不犯罪
[00:07:47.120 --> 00:07:49.960]  也不遺忘
[00:07:49.960 --> 00:07:52.060]  也不忘貧神
[00:07:52.060 --> 00:07:54.900]  你看到沒有這麼棒一個人
[00:07:54.900 --> 00:07:56.660]  我有的時候想說
[00:07:56.660 --> 00:08:00.300]  如果這個事情碰到我身上
[00:08:00.300 --> 00:08:03.040]  我會怎麼想
[00:08:03.040 --> 00:08:04.700]  我會怎麼想
[00:08:04.700 --> 00:08:09.240]  把別人一點點小事
[00:08:09.240 --> 00:08:12.180]  就開始怨天尤人
[00:08:12.180 --> 00:08:13.620]  是吧
[00:08:13.620 --> 00:08:15.120]  很不好意思這麼說
[00:08:15.120 --> 00:08:17.220]  我們人真的是
[00:08:17.220 --> 00:08:21.760]  這個肉身真的是屬肉體的脾氣
[00:08:21.760 --> 00:08:24.560]  有的時候真的是需要求神來
[00:08:24.560 --> 00:08:25.500]  幫助我
[00:08:25.500 --> 00:08:27.400]  能夠克服我的肉體
[00:08:27.400 --> 00:08:29.000]  求神來再一次
[00:08:29.000 --> 00:08:31.200]  能夠讓我牽著我的手
[00:08:31.200 --> 00:08:33.600]  度過這一切的困苦煩惱
[00:08:33.600 --> 00:08:35.200]  約伯度過去了
[00:08:35.200 --> 00:08:37.380]  他有一個這個信心
[00:08:37.380 --> 00:08:38.980]  他能夠知道
[00:08:38.980 --> 00:08:41.740]  神是又真又活的神
[00:08:41.740 --> 00:08:43.840]  因為他有一個盼望
[00:08:43.840 --> 00:08:46.420]  是的 感謝神 讚美神
[00:08:46.420 --> 00:08:49.720]  所以約伯度過了第一關
[00:08:49.720 --> 00:08:52.360]  這個撒旦伯格又來了
[00:08:52.360 --> 00:08:54.860]  他跟這個神又控訴他
[00:08:54.860 --> 00:08:57.120]  他說你看約伯
[00:08:57.120 --> 00:09:01.000]  他其實因為沒有動到他
[00:09:01.000 --> 00:09:02.400]  所以他不在乎
[00:09:02.400 --> 00:09:04.840]  我真正動到他
[00:09:04.840 --> 00:09:07.040]  你看他馬上拒絕你
[00:09:07.040 --> 00:09:07.840]  神說可以
[00:09:07.840 --> 00:09:11.140]  但是你不可以取他的命
[00:09:11.140 --> 00:09:12.980]  所以忽然間
[00:09:12.980 --> 00:09:16.780]  約伯的身體就長了毒瘡
[00:09:16.780 --> 00:09:18.380]  長了毒瘡
[00:09:18.380 --> 00:09:21.360]  有如果生過皮膚病的人就知道
[00:09:21.360 --> 00:09:22.560]  哇 那個癢啊
[00:09:22.560 --> 00:09:24.520]  毒瘡那更不得了
[00:09:24.520 --> 00:09:26.220]  經上面說
[00:09:26.220 --> 00:09:28.420]  他身上都長了毒瘤
[00:09:28.420 --> 00:09:30.260]  牛瘤 癢啊
[00:09:30.260 --> 00:09:32.400]  癢得不得了 怎麼辦呢
[00:09:32.400 --> 00:09:34.700]  坐在灰爐之中
[00:09:34.700 --> 00:09:37.140]  然後用瓦片刮
[00:09:37.140 --> 00:09:39.240]  哇 這才舒服啊
[00:09:39.240 --> 00:09:41.140]  我們有的時候
[00:09:41.140 --> 00:09:42.940]  癢的時候拿那個
[00:09:42.940 --> 00:09:45.000]  如意抓被那個抓
[00:09:45.000 --> 00:09:47.140]  他用瓦片在刮
[00:09:47.140 --> 00:09:50.380]  刮得渾身血肉模糊
[00:09:50.380 --> 00:09:51.880]  他太太跟他說
[00:09:51.880 --> 00:09:53.080]  約伯啊
[00:09:53.080 --> 00:09:56.160]  你去死了就祈求神算了吧
[00:09:56.160 --> 00:09:58.360]  你為什麼受這些苦呢
[00:09:58.360 --> 00:10:00.660]  但是約伯說什麼
[00:10:00.660 --> 00:10:01.820]  約伯說
[00:10:01.820 --> 00:10:04.800]  你說話像魚丸的婦人一樣
[00:10:04.800 --> 00:10:08.100]  難道我們從神的手裡得福
[00:10:08.100 --> 00:10:10.060]  也不受禍嗎
[00:10:10.060 --> 00:10:12.360]  仍然在這一切的世上
[00:10:12.360 --> 00:10:16.600]  約伯並不以口舌犯罪
[00:10:16.600 --> 00:10:19.680]  他為什麼會這個樣子呢
[00:10:19.680 --> 00:10:21.280]  各位有沒有想過
[00:10:21.280 --> 00:10:23.420]  約伯為什麼會這個樣子呢
[00:10:23.420 --> 00:10:25.180]  這麼持守
[00:10:25.180 --> 00:10:28.320]  這麼不管什麼事情發生
[00:10:28.320 --> 00:10:31.780]  他都仍然是緊緊地抓住神
[00:10:31.780 --> 00:10:33.960]  緊緊地不願意
[00:10:33.960 --> 00:10:36.820]  放掉他的信仰呢
[00:10:36.820 --> 00:10:38.760]  其實不止約伯
[00:10:38.760 --> 00:10:41.660]  世界上面好多人啊
[00:10:41.660 --> 00:10:43.900]  都是這個樣子不是嗎
[00:10:43.900 --> 00:10:45.240]  你想想看
[00:10:45.240 --> 00:10:47.140]  初代教會的時候
[00:10:47.140 --> 00:10:50.300]  12個門徒
[00:10:50.300 --> 00:10:52.780]  有哪一個是好死的
[00:10:52.780 --> 00:10:54.640]  除了尤大
[00:10:54.640 --> 00:10:55.620]  他自己上吊
[00:10:55.620 --> 00:10:58.340]  因為他出賣了耶穌
[00:10:58.340 --> 00:11:00.420]  彼得
[00:11:00.420 --> 00:11:01.320]  他也有犯錯
[00:11:01.320 --> 00:11:03.180]  他也三次不認主
[00:11:03.180 --> 00:11:06.860]  但是神再三地呼召他說
[00:11:06.860 --> 00:11:07.960]  彼得啊
[00:11:07.960 --> 00:11:08.820]  你來跟隨我
[00:11:08.820 --> 00:11:09.860]  你愛我嗎
[00:11:09.860 --> 00:11:11.860]  你餵養我的羊
[00:11:11.860 --> 00:11:14.320]  一年再再而三的
[00:11:14.320 --> 00:11:16.160]  彼得最後
[00:11:16.160 --> 00:11:18.940]  他是耶路撒冷教會的長老
[00:11:18.940 --> 00:11:21.040]  他也是大弟子
[00:11:21.040 --> 00:11:23.600]  他帶領著把這個神國的施工
[00:11:23.600 --> 00:11:26.280]  發揚光大傳遍
[00:11:26.280 --> 00:11:29.480]  他自己最後被捉的時候
[00:11:29.480 --> 00:11:31.640]  人家要釘他十字架
[00:11:31.640 --> 00:11:32.920]  他說
[00:11:32.920 --> 00:11:35.520]  我的主耶穌是這樣子釘十字架
[00:11:35.520 --> 00:11:36.680]  我不配
[00:11:36.680 --> 00:11:39.080]  你們把我倒過來釘吧
[00:11:39.080 --> 00:11:40.120]  哦
[00:11:40.120 --> 00:11:42.220]  他就是這樣子死的
[00:11:42.220 --> 00:11:46.160]  所以這些門徒使徒
[00:11:46.160 --> 00:11:47.400]  還有聖經
[00:11:47.400 --> 00:11:51.200]  還有基督教的傳統歷史上面
[00:11:51.200 --> 00:11:53.440]  講了好多好多人
[00:11:53.440 --> 00:11:55.060]  都是這個樣子
[00:11:55.060 --> 00:11:57.100]  他們願意餵神
[00:11:57.100 --> 00:11:59.200]  不知道哪裡來的撒戒
[00:11:59.200 --> 00:12:00.980]  哪裡來的執著
[00:12:00.980 --> 00:12:03.640]  他們是執迷不悟呢
[00:12:03.640 --> 00:12:07.380]  還是他們虔誠敬畏神呢
[00:12:07.380 --> 00:12:10.820]  我說他們是虔誠敬畏神
[00:12:10.820 --> 00:12:11.520]  哦
[00:12:11.520 --> 00:12:12.820]  是的
[00:12:12.820 --> 00:12:13.860]  我有的時候想說
[00:12:13.860 --> 00:12:15.120]  神啊
[00:12:15.120 --> 00:12:18.720]  求祢給我更大的信心
[00:12:18.720 --> 00:12:20.760]  讓我能夠知道
[00:12:20.760 --> 00:12:23.060]  即使是困苦患難來
[00:12:23.060 --> 00:12:24.200]  但是神
[00:12:24.200 --> 00:12:27.100]  祢仍然是保守帶領
[00:12:27.100 --> 00:12:28.800]  賜福於我的神
[00:12:28.800 --> 00:12:30.640]  祢在我的生命中
[00:12:30.640 --> 00:12:32.280]  有祢的旨意
[00:12:32.280 --> 00:12:33.380]  祢有祢的安排
[00:12:33.380 --> 00:12:35.380]  祢有祢的帶領
[00:12:35.380 --> 00:12:37.980]  我從前豐文有祢
[00:12:37.980 --> 00:12:40.780]  所以我真的要親眼看見祢
[00:12:40.780 --> 00:12:42.820]  我們的姐妹弟兄朋友們
[00:12:42.820 --> 00:12:45.280]  也應當如此
[00:12:45.280 --> 00:12:45.520]  哦
[00:12:45.520 --> 00:12:46.320]  你在這個事情上說
[00:12:46.320 --> 00:12:48.620]  你說我沒有聽過神
[00:12:48.620 --> 00:12:49.520]  你聽過了
[00:12:49.520 --> 00:12:50.500]  不是嗎
[00:12:50.500 --> 00:12:52.760]  從前豐文有祂不是嗎
[00:12:52.760 --> 00:12:54.700]  我們不是一直在講了嗎
[00:12:54.700 --> 00:12:56.540]  現在我們差的就是
[00:12:56.540 --> 00:12:58.800]  親眼看見祂
[00:12:58.800 --> 00:13:02.800]  能夠體驗在主裡面的成長
[00:13:02.800 --> 00:13:03.400]  哦
[00:13:03.400 --> 00:13:05.080]  真正是神
[00:13:05.080 --> 00:13:08.140]  祂要帶領我們突破
[00:13:08.140 --> 00:13:09.680]  還要break through
[00:13:09.680 --> 00:13:12.820]  能夠突破我們生命的關卡
[00:13:12.820 --> 00:13:15.520]  能夠克服我們的小心
[00:13:15.520 --> 00:13:17.520]  我們的不幸等等
[00:13:17.520 --> 00:13:22.100]  所以這是約伯祂的虔誠
[00:13:22.100 --> 00:13:24.360]  祂的定位
[00:13:24.360 --> 00:13:26.320]  各位有沒有想過
[00:13:26.320 --> 00:13:28.440]  約伯怎麼這麼傻
[00:13:28.440 --> 00:13:30.240]  他如果不要愛神
[00:13:30.240 --> 00:13:31.960]  或者是棄絕神
[00:13:31.960 --> 00:13:35.040]  或者是不要這麼親近神
[00:13:35.040 --> 00:13:38.140]  或者不要這麼執迷不悟的話
[00:13:38.140 --> 00:13:39.980]  不就沒事了嗎
[00:13:39.980 --> 00:13:43.340]  撒旦魔鬼不就放過他了嗎
[00:13:43.340 --> 00:13:45.680]  會不會
[00:13:45.680 --> 00:13:48.020]  其實不會
[00:13:48.020 --> 00:13:48.820]  是的
[00:13:48.820 --> 00:13:50.220]  我常常喜歡這麼講
[00:13:50.220 --> 00:13:51.560]  做一個比喻
[00:13:51.560 --> 00:13:56.460]  假如我們的一生是從永遠到永遠
[00:13:56.460 --> 00:13:58.960]  沒有止盡的一條線
[00:13:58.960 --> 00:14:03.000]  我們今生活的就是那線上面的一疊
[00:14:03.000 --> 00:14:07.040]  我們從遠古神就已經揀選了我們
[00:14:07.040 --> 00:14:09.700]  那麼到永永遠遠
[00:14:09.700 --> 00:14:12.040]  我們是永遠在天堂裡面呢
[00:14:12.040 --> 00:14:14.280]  還是永遠在地獄裡面
[00:14:14.280 --> 00:14:16.280]  假如我們選擇了神
[00:14:16.280 --> 00:14:19.180]  我們執著的神
[00:14:19.180 --> 00:14:21.280]  我們就是在天國裡面
[00:14:21.280 --> 00:14:23.420]  那麼如果是我們
[00:14:23.420 --> 00:14:27.660]  同流合污跟撒旦魔鬼同流合污的時候
[00:14:27.660 --> 00:14:31.060]  結果我們的結局就在地獄裡面
[00:14:31.060 --> 00:14:33.360]  即使是在今生
[00:14:33.360 --> 00:14:38.140]  我們基督徒也有平安也有喜樂
[00:14:38.140 --> 00:14:40.280]  我剛才舉的例子
[00:14:40.280 --> 00:14:42.840]  這個前幾天我在那邊做這個
[00:14:42.840 --> 00:14:45.140]  我說哎呀
[00:14:45.140 --> 00:14:47.220]  真的要我的老命
[00:14:47.220 --> 00:14:49.440]  腰都直不起來了
[00:14:49.440 --> 00:14:51.280]  但是您知道嗎
[00:14:51.280 --> 00:14:52.620]  到回到家的時候
[00:14:52.620 --> 00:14:53.860]  當我吃飽飯的時候
[00:14:53.860 --> 00:14:55.560]  當我休息一下
[00:14:55.560 --> 00:14:57.920]  當我睡一個覺起來的時候
[00:14:57.920 --> 00:15:00.060]  神加添我力量
[00:15:00.060 --> 00:15:02.260]  又是神龍火虎一條
[00:15:02.260 --> 00:15:03.860]  哈雷路亞
[00:15:03.860 --> 00:15:08.960]  再大的難事
[00:15:08.960 --> 00:15:10.500]  這個大衛王說
[00:15:10.500 --> 00:15:12.680]  一宿誰有哭泣
[00:15:12.680 --> 00:15:15.340]  早晨必歡呼收割
[00:15:15.340 --> 00:15:17.700]  你昨天可能很不順心
[00:15:17.700 --> 00:15:20.240]  碰到許多的事情不如意
[00:15:20.240 --> 00:15:23.580]  許多的事情都讓你焦頭爛耳
[00:15:23.580 --> 00:15:26.520]  甚至於受到許多的苦難
[00:15:26.520 --> 00:15:28.980]  受到許多的責罰
[00:15:28.980 --> 00:15:32.260]  但是當我們再一回頭一轉的時候
[00:15:32.260 --> 00:15:35.400]  神再一次升高我們
[00:15:35.400 --> 00:15:38.160]  所以保羅他說
[00:15:38.160 --> 00:15:41.300]  豈不曉得你們現上自己做奴隸
[00:15:41.300 --> 00:15:43.260]  順從誰
[00:15:43.260 --> 00:15:46.080]  就做誰的奴僕嗎
[00:15:46.080 --> 00:15:47.440]  是不是
[00:15:47.440 --> 00:15:49.640]  所以我們可以
[00:15:49.640 --> 00:15:53.640]  可以棄絕神跟撒旦魔鬼走
[00:15:53.640 --> 00:15:55.480]  所以我們就棄絕了
[00:15:55.480 --> 00:15:58.980]  異的奴僕成為罪的奴僕
[00:15:58.980 --> 00:16:01.220]  為什麼我說
[00:16:01.220 --> 00:16:04.720]  跟隨持守神就是異的奴僕呢
[00:16:04.720 --> 00:16:07.420]  因為神就是我們的主人了嘛
[00:16:07.420 --> 00:16:08.260]  是不是
[00:16:08.260 --> 00:16:10.960]  那麼為什麼說我同流合污
[00:16:10.960 --> 00:16:12.600]  我跟這個世界
[00:16:12.600 --> 00:16:14.560]  跟這個撒旦魔鬼
[00:16:14.560 --> 00:16:16.940]  我就是罪的奴僕呢
[00:16:16.940 --> 00:16:20.600]  因為我們就死在罪孽的過犯之中了
[00:16:20.600 --> 00:16:22.300]  不是嗎
[00:16:22.300 --> 00:16:24.800]  什麼叫罪的奴僕啊
[00:16:24.800 --> 00:16:28.040]  如果說做了壞事
[00:16:28.040 --> 00:16:29.580]  還是硬著頸下說
[00:16:29.580 --> 00:16:33.080]  天不知 地不知 人不知
[00:16:33.080 --> 00:16:34.680]  反正不吃白不吃
[00:16:34.680 --> 00:16:36.220]  不拿白不拿
[00:16:36.220 --> 00:16:37.760]  不看白不看
[00:16:37.760 --> 00:16:39.360]  不罵白不罵
[00:16:39.360 --> 00:16:40.960]  那就成了罪的奴僕了
[00:16:40.960 --> 00:16:42.220]  不是嗎
[00:16:42.220 --> 00:16:46.000]  因為罪就是我們的主人了嘛
[00:16:46.000 --> 00:16:49.300]  但是當我們離棄他的時候
[00:16:49.300 --> 00:16:51.940]  我們是做異的奴僕
[00:16:51.940 --> 00:16:55.640]  我們還以為做聖命的奴僕
[00:16:55.640 --> 00:16:58.640]  我們還以為順服神
[00:16:58.640 --> 00:17:01.680]  就失掉了自由了
[00:17:01.680 --> 00:17:02.980]  各位啊
[00:17:02.980 --> 00:17:06.280]  我跟師母還有我們在座許多人
[00:17:06.280 --> 00:17:08.320]  我們都順服神了
[00:17:08.320 --> 00:17:10.860]  我們有沒有失掉一點自由呢
[00:17:10.860 --> 00:17:12.960]  No
[00:17:12.960 --> 00:17:15.460]  We have all the freedom we want
[00:17:15.460 --> 00:17:18.160]  我們所有的自由我們都有
[00:17:18.160 --> 00:17:19.160]  我們有的人說
[00:17:19.160 --> 00:17:20.460]  哎呀 十戒
[00:17:20.460 --> 00:17:24.100]  十戒不是就加在你身上的枷鎖嗎
[00:17:24.100 --> 00:17:25.600]  不可殺人
[00:17:25.600 --> 00:17:27.500]  不可偷盜
[00:17:27.500 --> 00:17:28.740]  不可什麼
[00:17:28.740 --> 00:17:31.740]  哇 這個我如果信神
[00:17:31.740 --> 00:17:33.080]  我就要做這個
[00:17:33.080 --> 00:17:35.380]  哎呦 你有沒有想過
[00:17:35.380 --> 00:17:37.980]  十戒也是祝福啊
[00:17:37.980 --> 00:17:40.020]  我都喜歡這麼講
[00:17:40.020 --> 00:17:41.280]  讓我問你
[00:17:41.280 --> 00:17:43.260]  你殺不殺人啊
[00:17:43.260 --> 00:17:44.820]  不殺嘛
[00:17:44.820 --> 00:17:46.160]  你偷不偷盜啊
[00:17:46.160 --> 00:17:47.820]  不偷嘛
[00:17:47.820 --> 00:17:51.760]  哎 那這個十戒不就是保護你的了嗎
[00:17:51.760 --> 00:17:53.860]  這難道不是祝福嗎
[00:17:53.860 --> 00:17:55.400]  所以我說
[00:17:55.400 --> 00:17:59.200]  我們以為順服神就失掉了自由
[00:17:59.200 --> 00:18:05.440]  卻孰不知欠得到了神的豐富萬有
[00:18:05.440 --> 00:18:10.240]  我以前剛下來做全職服侍的時候
[00:18:10.240 --> 00:18:13.180]  我有一陣子心裡面很惆悵
[00:18:13.180 --> 00:18:17.120]  哎呀 好好的高薪不做
[00:18:17.120 --> 00:18:19.720]  跑來服侍神
