
[00:00:00.000 --> 00:00:01.400]  丁芝梅,早晨
[00:02:01.080 --> 00:02:04.040]  沒錯,就是過了人生一半
[00:02:04.040 --> 00:02:08.600]  你才嘗到苦瓜那種的特別之處
[00:02:08.600 --> 00:02:10.120]  可能傳道書都是這樣
[00:02:10.120 --> 00:02:12.840]  但是呢,我們當中都有些很年輕的
[00:02:12.840 --> 00:02:15.120]  都不要緊,我們一起進入在裏面
[00:02:15.120 --> 00:02:17.160]  我們就去讀的時候
[00:02:17.160 --> 00:02:19.760]  以致我們更加明白生命
[00:02:19.760 --> 00:02:22.320]  好,我們一起禱告
[00:02:22.320 --> 00:02:24.360]  主,我們進到你裏面的時候
[00:02:24.360 --> 00:02:26.840]  懇求真理的聖靈帶領我們
[00:02:26.840 --> 00:02:29.200]  讓我們能夠明白你的話語
[00:02:29.200 --> 00:02:32.440]  亦都你親自在裏面開啟我們的心
[00:02:32.440 --> 00:02:33.840]  開啟我們的眼
[00:02:33.840 --> 00:02:35.960]  開啟我們裏面每一樣東西
[00:02:35.960 --> 00:02:38.960]  以致主,我們更加明白你的話語的時候
[00:02:38.960 --> 00:02:41.960]  我們的心就能夠更加的被你觸摸
[00:02:41.960 --> 00:02:44.240]  以致我們走在我們人生道路的時候
[00:02:44.240 --> 00:02:46.240]  神啊,你的話語,你的愛
[00:02:46.240 --> 00:02:48.560]  你的恩典是扶持我們向前行
[00:02:48.560 --> 00:02:52.240]  祝福我們整個的信息當中
[00:02:52.240 --> 00:02:55.200]  聖靈邀請你,就在當中你親自的運行
[00:02:55.200 --> 00:02:57.800]  多謝主,我們禱告奉耶穌名靠
[00:02:57.800 --> 00:02:59.160]  阿們
[00:02:59.160 --> 00:03:01.880]  好,那剛才讀了第一章的時候
[00:03:01.880 --> 00:03:03.280]  其實都是幾
[00:03:03.280 --> 00:03:05.480]  你見到真是好人生的真相
[00:03:05.480 --> 00:03:07.560]  或者人生的實況來的
[00:03:07.560 --> 00:03:10.360]  都不再讀得太多了
[00:03:10.360 --> 00:03:11.720]  那譬如他講說
[00:03:11.720 --> 00:03:14.560]  第四字講,一代去,一代來
[00:03:14.560 --> 00:03:16.280]  但是地是永遠長存
[00:03:16.280 --> 00:03:18.960]  就彷彿地是看著一代的人
[00:03:18.960 --> 00:03:21.560]  又一代人,又一代人,又一代人
[00:03:21.560 --> 00:03:24.960]  就是這樣,一路一路過去循環
[00:03:24.960 --> 00:03:27.280]  不知道你會不會覺得,是囉
[00:03:27.280 --> 00:03:30.360]  當你看著一些小人的時候
[00:03:30.360 --> 00:03:32.960]  你就會想,今天他經歷的事情
[00:03:32.960 --> 00:03:34.760]  原來我當天也是這樣經歷
[00:03:34.760 --> 00:03:37.040]  可能我當天碰一釘
[00:03:37.040 --> 00:03:38.320]  他今天也是要碰的
[00:03:38.320 --> 00:03:43.680]  碰完他才學到一個教訓
[00:03:43.680 --> 00:03:48.400]  那到了五、六、七,就是講在整個的
[00:03:48.400 --> 00:03:51.360]  大自然的環境,或者大自然的一些東西
[00:03:51.360 --> 00:03:55.160]  是日頭落,日頭出,日頭落
[00:03:55.160 --> 00:03:57.320]  接著急急又回到它所出之處
[00:03:57.320 --> 00:03:58.560]  就是一個循環來的
[00:03:58.560 --> 00:04:01.200]  風也是這樣,海裡面的也是這樣
[00:04:01.200 --> 00:04:03.920]  就是說,在整個過程裡面
[00:04:03.920 --> 00:04:07.280]  他體會一件事情就是周而復始
[00:04:07.280 --> 00:04:08.200]  那個循環
[00:04:08.200 --> 00:04:10.920]  但是其實在他寫出來的時候
[00:04:10.920 --> 00:04:13.160]  他的語氣裡面講的就是
[00:04:13.160 --> 00:04:16.680]  好像彷彿是一種無意義的循環
[00:04:16.680 --> 00:04:18.440]  沒有突破一樣
[00:04:18.440 --> 00:04:21.720]  是一種覺得,唉,又是這樣
[00:04:21.720 --> 00:04:24.080]  勞苦仇犯,轉眼成空
[00:04:24.080 --> 00:04:26.280]  就是那些循環就是不斷的循環
[00:04:26.280 --> 00:04:29.800]  有時候跌倒,又跌過,又站起來
[00:04:29.800 --> 00:04:32.640]  就是好像在他裡面一路寫的時候
[00:04:32.640 --> 00:04:38.320]  是透著很多的無奈在裡面的
[00:04:38.320 --> 00:04:41.840]  好,到了八至十一節
[00:04:41.840 --> 00:04:43.440]  那句話就出來了
[00:04:43.440 --> 00:04:46.160]  日光之下都是無新事的
[00:04:46.160 --> 00:04:47.760]  就是我們以為是新的東西
[00:04:47.760 --> 00:04:50.160]  其實過往都有
[00:04:50.160 --> 00:04:53.160]  剛才讀說,是的,過去了的事
[00:04:53.160 --> 00:04:55.480]  後來的人也都不會記得
[00:04:55.480 --> 00:04:57.760]  就是一種是一路在講
[00:04:57.760 --> 00:05:01.200]  一路在講的是一個實況來的
[00:05:01.200 --> 00:05:04.480]  好,這一幅圖就在講
[00:05:04.480 --> 00:05:07.360]  剛才我去表達的裡面這幅圖
[00:05:07.360 --> 00:05:09.080]  這個薛西弗斯
[00:05:09.080 --> 00:05:10.400]  可能我說的時候你就不會
[00:05:10.400 --> 00:05:11.520]  不知道是什麼人來的
[00:05:11.520 --> 00:05:13.040]  但是你看這幅圖你就會明白
[00:05:13.040 --> 00:05:14.840]  可能有些人也看過
[00:05:14.840 --> 00:05:16.360]  剛才我說的循環
[00:05:16.360 --> 00:05:20.720]  或者是那種無止境的盡頭一般
[00:05:20.720 --> 00:05:24.400]  這個薛西弗斯是一個希臘的神話來的
[00:05:24.400 --> 00:05:25.360]  那他在說什麼呢?
[00:05:25.360 --> 00:05:28.280]  他就說這個人就被懲罰
[00:05:28.280 --> 00:05:29.760]  被懲罰做一件什麼呢?
[00:05:29.760 --> 00:05:31.400]  就是大家看到嗎?
[00:05:31.400 --> 00:05:33.680]  推舊石頭
[00:05:33.680 --> 00:05:35.120]  OK,推舊石頭
[00:05:35.120 --> 00:05:37.040]  然後那個石頭是很重很重的
[00:05:37.040 --> 00:05:39.880]  那你看到那些肌肉都現出來了
[00:05:39.880 --> 00:05:44.680]  他是很努力地將石頭一路推上去山那裡
[00:05:44.680 --> 00:05:47.160]  當他一路很努力地去推
[00:05:47.160 --> 00:05:50.200]  去推,去推,推上去的時候
[00:05:50.200 --> 00:05:51.840]  最諷刺的東西就是
[00:05:51.840 --> 00:05:54.960]  那個山頂是怎樣的?
[00:05:54.960 --> 00:05:56.880]  尖的嘛,是不是?
[00:05:56.880 --> 00:05:58.680]  停不了石頭
[00:05:58.680 --> 00:06:00.040]  推了上去之後
[00:06:00.040 --> 00:06:00.840]  接著怎麼樣?
[00:06:00.840 --> 00:06:02.680]  又滾了下來
[00:06:02.680 --> 00:06:03.880]  接著他又做什麼?
[00:06:03.880 --> 00:06:05.320]  又推過了
[00:06:05.320 --> 00:06:09.360]  其實這幅圖是很表達到那個循環
[00:06:09.360 --> 00:06:14.000]  那種你是不斷周而復始在做的一件事
[00:06:14.000 --> 00:06:16.160]  就是這幅圖是在表達在傳道書
[00:06:16.160 --> 00:06:17.920]  剛才你看到的過程裡面
[00:06:17.920 --> 00:06:21.000]  他所想表達的那樣東西
[00:06:21.000 --> 00:06:25.040]  那麼去到再看第三節
[00:06:25.040 --> 00:06:26.600]  第三節他就說
[00:06:26.600 --> 00:06:29.840]  那人這一切的勞碌
[00:06:29.840 --> 00:06:32.600]  他那種勞碌有什麼益處呢?
[00:06:32.600 --> 00:06:33.880]  那這個益處呢
[00:06:33.880 --> 00:06:38.720]  其實這個用字是一個挺特別的用字
[00:06:38.720 --> 00:06:40.200]  是什麼用字呢?
[00:06:40.200 --> 00:06:44.080]  其實這個益處是一個商業的術語
[00:06:44.080 --> 00:06:46.160]  就是說利潤
[00:06:46.160 --> 00:06:48.840]  利潤就是賺還是蝕
[00:06:48.840 --> 00:06:50.880]  好了,聰明的你們
[00:06:50.880 --> 00:06:52.080]  當他一直這樣寫的時候
[00:06:52.080 --> 00:06:53.560]  他很想表達
[00:06:53.560 --> 00:06:58.960]  人生到底賺還是蝕?
[00:06:58.960 --> 00:07:02.360]  不敢回答
[00:07:02.360 --> 00:07:03.080]  好像很害怕
[00:07:03.080 --> 00:07:06.120]  不太符合真理
[00:07:06.120 --> 00:07:08.520]  人生他很想說的就是
[00:07:08.520 --> 00:07:10.920]  是一盤蝕本的生意
[00:07:10.920 --> 00:07:12.760]  其實他問的那種反問
[00:07:12.760 --> 00:07:15.960]  是在說他背後很想表達的一件事
[00:07:15.960 --> 00:07:17.720]  就是唉
[00:07:17.720 --> 00:07:19.400]  真是唉
[00:07:19.400 --> 00:07:23.200]  一聲嘆息
[00:07:23.200 --> 00:07:24.120]  好了
[00:07:24.120 --> 00:07:26.880]  我們看完第三至十八節
[00:07:26.880 --> 00:07:28.120]  不是,三至十一節
[00:07:28.120 --> 00:07:30.880]  好,那麼我們看下去
[00:07:30.880 --> 00:07:33.320]  十二至十八節又說什麼呢?
[00:07:33.320 --> 00:07:35.640]  十二至十八節我就不詳細去說了
[00:07:35.640 --> 00:07:36.920]  但是十二至十八節
[00:07:36.920 --> 00:07:39.840]  他重複一些字眼的
[00:07:39.840 --> 00:07:43.520]  就是智慧、知識
[00:07:43.520 --> 00:07:46.200]  好,又問問大家
[00:07:46.200 --> 00:07:48.920]  傳道書在傳統的裏面
[00:07:48.920 --> 00:07:52.080]  我們都覺得是誰寫的?
[00:07:52.080 --> 00:07:54.480]  所羅門,是的,是所羅門寫的
[00:07:54.480 --> 00:07:58.000]  那麼所羅門是全世界最有什麼?
[00:07:58.000 --> 00:08:00.480]  智慧的王,是的
[00:08:00.480 --> 00:08:03.080]  那麼他說他用知識
[00:08:03.080 --> 00:08:06.720]  用智慧去尋求、去尋索
[00:08:06.720 --> 00:08:08.160]  那麼他這麼聰明的人
[00:08:08.160 --> 00:08:09.760]  應該都能想得通
[00:08:09.760 --> 00:08:11.320]  但是
[00:08:11.320 --> 00:08:12.480]  最後那一節寫什麼呢?
[00:08:12.480 --> 00:08:13.520]  就是
[00:08:13.520 --> 00:08:15.280]  一起讀吧,好嗎?
[00:08:15.280 --> 00:08:19.120]  因為多有智慧,就多有仇犯
[00:08:19.120 --> 00:08:23.640]  加增知識的,就加增憂傷
[00:08:23.640 --> 00:08:26.040]  我覺得這一句說話
[00:08:26.040 --> 00:08:27.320]  讓我們的子女看到
[00:08:27.320 --> 00:08:30.960]  就一定很開心了
[00:08:30.960 --> 00:08:32.160]  因為他會跟你說
[00:08:32.160 --> 00:08:35.480]  媽,聖經都這樣說
[00:08:35.480 --> 00:08:37.600]  「愈讀得多,就愈煩」
[00:08:37.600 --> 00:08:40.280]  「愈讀得多,就愈憂傷」
[00:08:40.280 --> 00:08:43.680]  「影響身體」
[00:08:43.680 --> 00:08:45.360]  最好就不用讀了,是吧?
[00:08:45.360 --> 00:08:47.760]  那麼應該我們的精少年人
[00:08:47.760 --> 00:08:48.920]  都還沒讀傳道書
[00:08:48.920 --> 00:08:51.600]  所以都還沒懂得用這句說話
[00:08:51.600 --> 00:08:54.360]  來跟你反駁,好嗎?
[00:08:54.360 --> 00:08:55.560]  但是呢
[00:08:55.560 --> 00:08:56.600]  當你一邊看的時候
[00:08:56.600 --> 00:08:57.240]  你就覺得
[00:08:57.240 --> 00:09:00.000]  唉,所羅門這麼有智慧
[00:09:00.000 --> 00:09:02.880]  都得出過這樣的結論
[00:09:02.880 --> 00:09:04.360]  他已經用盡他的理性
[00:09:04.360 --> 00:09:06.240]  用他的智慧去分析
[00:09:06.240 --> 00:09:08.680]  最後得出的結論是什麼?
[00:09:08.680 --> 00:09:11.760]  都是虛空
[00:09:11.760 --> 00:09:13.320]  好,讀完第一章
[00:09:13.320 --> 00:09:16.080]  講完的,那怎麼辦呢?大家
[00:09:16.080 --> 00:09:17.760]  大家真的停在這裡了,是不是?
[00:09:17.760 --> 00:09:19.720]  如果整章
[00:09:19.720 --> 00:09:21.080]  或者整個的講道
[00:09:21.080 --> 00:09:23.200]  就停在這裡的時候
[00:09:23.200 --> 00:09:25.120]  你跟我都不知道怎麼辦
[00:09:25.120 --> 00:09:26.520]  其實真的不知道怎麼辦
[00:09:26.520 --> 00:09:27.920]  那就只有一個「灰」
[00:09:27.920 --> 00:09:32.360]  以及就是「虛空」或者「絕望」
[00:09:32.360 --> 00:09:33.240]  好
[00:09:33.240 --> 00:09:35.560]  但是我們先看一看
[00:09:35.560 --> 00:09:37.920]  到底虛空是什麼意思呢?
[00:09:37.920 --> 00:09:41.160]  虛空不是說心靈的空虛
[00:09:41.160 --> 00:09:42.440]  請你記住
[00:09:42.440 --> 00:09:44.880]  虛空不是說心靈的空虛
[00:09:44.880 --> 00:09:46.200]  是兩樣東西
[00:09:46.200 --> 00:09:48.840]  那麼虛空到底是什麼意思呢?
[00:09:48.840 --> 00:09:52.560]  虛空就是好像煙霧那樣
[00:09:52.560 --> 00:09:54.400]  煙和霧或者空氣
[00:09:54.400 --> 00:09:55.840]  一口氣那樣
[00:09:55.840 --> 00:09:56.960]  捉不捉得到?
[00:09:56.960 --> 00:09:58.440]  捉不到的,是不是?
[00:09:58.440 --> 00:09:59.400]  你不能說
[00:09:59.400 --> 00:10:02.400]  我拿一堆空氣來送給你
[00:10:02.400 --> 00:10:05.400]  其實是開玩笑而已
[00:10:05.400 --> 00:10:07.240]  那麼在其他的經文裡面
[00:10:07.240 --> 00:10:10.880]  他都解釋了虛空就是浮雲一般
[00:10:10.880 --> 00:10:12.600]  枉然
[00:10:12.600 --> 00:10:13.600]  那麼所以
[00:10:13.600 --> 00:10:15.880]  其實最後的結論就是
[00:10:15.880 --> 00:10:17.200]  在虛空裡面
[00:10:17.200 --> 00:10:19.120]  在整個生命的人生裡面
[00:10:19.120 --> 00:10:22.560]  其實它不能夠給你真正的滿足
[00:10:22.560 --> 00:10:26.840]  以及是無常的
[00:10:26.840 --> 00:10:28.520]  那麼又怎麼辦呢?
[00:10:28.520 --> 00:10:30.880]  那麼我解釋完虛空又是這樣的
[00:10:30.880 --> 00:10:33.000]  那怎樣呢?
[00:10:33.000 --> 00:10:35.720]  但是虛空在整個傳道書裡面
[00:10:35.720 --> 00:10:37.760]  它出現了三十八次
[00:10:37.760 --> 00:10:40.160]  就是說虛空這個字很重要
[00:10:40.160 --> 00:10:42.040]  正是因為這個字這麼重要
[00:10:42.040 --> 00:10:44.960]  但是這個字也成為了一根鑰匙
[00:10:44.960 --> 00:10:47.160]  很重要的一個詞語
[00:10:47.160 --> 00:10:50.040]  去解開整卷的書
[00:10:50.040 --> 00:10:50.880]  為什麼這麼說呢?
[00:10:50.880 --> 00:10:53.640]  就是因為
[00:10:53.640 --> 00:10:55.760]  聖經的作者很想告訴我們
[00:10:55.760 --> 00:10:59.960]  虛空在我們人生裡面是真實的存在
[00:10:59.960 --> 00:11:01.960]  你必須要去正視它
[00:11:01.960 --> 00:11:05.000]  你不能說不是的
[00:11:05.000 --> 00:11:07.880]  正如人生有生死禍福
[00:11:07.880 --> 00:11:08.680]  是不是?
[00:11:08.680 --> 00:11:11.800]  你生命裡面你會走過高低
[00:11:11.800 --> 00:11:12.920]  你會起跌
[00:11:12.920 --> 00:11:14.360]  你會跌跌碰碰
[00:11:14.360 --> 00:11:16.560]  你會經歷禍患
[00:11:16.560 --> 00:11:18.880]  你會經歷一些很艱難的日子
[00:11:18.880 --> 00:11:20.200]  這個是真實的
[00:11:20.200 --> 00:11:22.560]  這個真實就是無常
[00:11:22.560 --> 00:11:24.560]  是生命裡面那種無常
[00:11:24.560 --> 00:11:26.160]  是你捉不穩的
[00:11:26.160 --> 00:11:29.040]  但是為什麼又要不停去說
[00:11:29.040 --> 00:11:34.480]  或者為什麼虛空反而成為這根鑰匙呢?
[00:11:34.480 --> 00:11:37.000]  就是我的題目裡面說
[00:11:37.000 --> 00:11:39.000]  生命裡面的智慧很重要的一件事就是
[00:11:39.000 --> 00:11:40.680]  你要紀念虛空
[00:11:40.680 --> 00:11:41.680]  你紀念虛空
[00:11:41.680 --> 00:11:44.280]  當你願意去正視它
[00:11:44.280 --> 00:11:46.000]  去知道它真實存在
[00:11:46.000 --> 00:11:47.520]  並且在你擁抱它的時候
[00:11:47.520 --> 00:11:49.600]  你才能夠享受到你的人生
[00:11:49.600 --> 00:11:52.160]  這個是你豐盛生命的一個起點
[00:11:52.160 --> 00:11:54.000]  因為這根是一根鑰匙
[00:11:54.000 --> 00:11:55.680]  好,那我繼續解下去
[00:11:55.680 --> 00:11:59.200]  為什麼這麼大的一個轉折呢?
[00:11:59.200 --> 00:12:01.160]  明明剛才是灰到爆的
[00:12:01.160 --> 00:12:02.400]  但是你告訴我
[00:12:02.400 --> 00:12:06.200]  虛空原來就是那根鑰匙呢?
[00:12:06.200 --> 00:12:10.000]  好,給你看看傳道書整個的結構
[00:12:10.000 --> 00:12:12.120]  前言後記那裡我不說了
[00:12:12.120 --> 00:12:13.920]  但是你看紫色那裡
[00:12:13.920 --> 00:12:15.200]  你看紫色那裡
[00:12:15.200 --> 00:12:17.040]  兩個虛空的虛空
[00:12:17.040 --> 00:12:18.720]  前有後有
[00:12:18.720 --> 00:12:20.120]  看到嗎?
[00:12:20.120 --> 00:12:21.960]  前面後面
[00:12:21.960 --> 00:12:23.400]  是說的是
[00:12:23.400 --> 00:12:25.840]  其實在整個書裡面
[00:12:25.840 --> 00:12:28.720]  前後呼應的是虛空的
[00:12:28.720 --> 00:12:30.680]  虛空的虛空是什麼意思呢?
[00:12:30.680 --> 00:12:32.200]  是大虛空
[00:12:32.200 --> 00:12:33.480]  你明白嗎?
[00:12:33.480 --> 00:12:34.800]  譬如說《歌中之歌》
[00:12:34.800 --> 00:12:36.600]  是最厲害的那首歌
[00:12:36.600 --> 00:12:38.720]  所以虛空是大虛空
[00:12:38.720 --> 00:12:39.800]  極大的虛空
[00:12:39.800 --> 00:12:43.360]  它是說前後都是呼應的是虛空的
[00:12:43.360 --> 00:12:45.680]  但是中間那一段就很重要了
[00:12:45.680 --> 00:12:46.480]  突然之間
[00:12:46.480 --> 00:12:47.920]  你看看
[00:12:47.920 --> 00:12:50.640]  在中間有五個大段落
[00:12:50.640 --> 00:12:52.680]  五個大段落裡面是說
[00:12:52.680 --> 00:12:55.120]  作者的經驗之談
[00:12:55.120 --> 00:12:58.160]  它說回神的作為和人的作為
[00:12:58.160 --> 00:13:00.680]  它說老鹿成果的評價
[00:13:00.680 --> 00:13:02.200]  命運報應的評價
[00:13:02.200 --> 00:13:04.880]  以及面對沒有把握的將來
[00:13:04.880 --> 00:13:06.280]  是五個大段落
[00:13:06.280 --> 00:13:08.000]  但是這五個大段落裡面
[00:13:08.000 --> 00:13:10.360]  很重要的一個位置是什麼呢?
[00:13:10.360 --> 00:13:13.440]  就是你看
[00:13:13.440 --> 00:13:15.240]  那個結論
[00:13:15.240 --> 00:13:17.440]  每個大段落它都有一個結論
[00:13:17.440 --> 00:13:20.760]  而這個結論是很一致的
[00:13:20.760 --> 00:13:23.920]  也是很一致性的
[00:13:23.920 --> 00:13:25.520]  那一致性就是說
[00:13:25.520 --> 00:13:29.480]  人生的滿足是在乎於神
[00:13:29.480 --> 00:13:33.320]  你要是享受神所賜給你的
[00:13:33.320 --> 00:13:35.920]  才能夠帶給你有滿足
[00:13:35.920 --> 00:13:39.320]  因為你能夠看到神賜給你這一份
[00:13:39.320 --> 00:13:41.760]  是帶給你生命裡面有滿足
[00:13:41.760 --> 00:13:43.080]  有歡樂
[00:13:43.080 --> 00:13:47.640]  所以你要享受神給你這一份
[00:13:47.640 --> 00:13:48.800]  所以是很重要
[00:13:48.800 --> 00:13:50.760]  讓你看那個結構的時候
[00:13:50.760 --> 00:13:51.840]  是虛空的
[00:13:51.840 --> 00:13:53.520]  它沒有說不虛空的
[00:13:53.520 --> 00:13:54.560]  它說的一件事
[00:13:54.560 --> 00:13:55.680]  生命是這樣的
[00:13:55.680 --> 00:13:57.040]  是真的這樣的
[00:13:57.040 --> 00:13:58.360]  是有限制
[00:13:58.360 --> 00:13:59.960]  有苦難
[00:13:59.960 --> 00:14:01.640]  有生老病死
[00:14:01.640 --> 00:14:04.240]  基督徒一樣都會病
[00:14:04.240 --> 00:14:06.400]  都會經歷患難
[00:14:06.400 --> 00:14:10.400]  但是你能不能夠進入在神裡面
[00:14:10.400 --> 00:14:12.600]  去享受神給你這一份呢?
[00:14:12.600 --> 00:14:13.640]  神給你的東西
[00:14:13.640 --> 00:14:17.400]  才能夠給你一份的滿足
[00:14:17.400 --> 00:14:19.880]  在神學院的時候
[00:14:19.880 --> 00:14:21.320]  我們有一位老師
[00:14:21.320 --> 00:14:22.520]  回到天家了
[00:14:22.520 --> 00:14:24.560]  楊石昌老師楊姨
[00:14:24.560 --> 00:14:27.680]  楊姨他就嘗試帶我們去看看
[00:14:27.680 --> 00:14:29.960]  他說在創造裡面
[00:14:29.960 --> 00:14:32.240]  在創造的秩序裡面
[00:14:32.240 --> 00:14:34.360]  在創世紀第一第二章裡面
[00:14:34.360 --> 00:14:37.080]  除了說神說要有光就有光
[00:14:37.080 --> 00:14:38.920]  但其實他另外有一個強調
[00:14:38.920 --> 00:14:40.680]  就是強調區分
[00:14:40.680 --> 00:14:42.080]  區分什麼呢?
[00:14:42.080 --> 00:14:44.360]  他分光暗
[00:14:44.360 --> 00:14:46.520]  分上下水
[00:14:46.520 --> 00:14:47.680]  分海
[00:14:47.680 --> 00:14:50.320]  分陸地
[00:14:50.320 --> 00:14:53.320]  在這個區分其實是定了一條界線的
[00:14:53.320 --> 00:14:54.080]  是不是?
[00:14:54.080 --> 00:14:55.240]  就是你分開了之後
[00:14:55.240 --> 00:14:57.240]  其實都畫了一條界線
[00:14:57.240 --> 00:14:58.720]  當畫這條界線的時候
[00:14:58.720 --> 00:15:00.480]  說一件事就是
[00:15:00.480 --> 00:15:02.840]  其實是有限制的
[00:15:02.840 --> 00:15:06.520]  那個區分就是分開了每一份
[00:15:06.520 --> 00:15:08.320]  那在創造裡面
[00:15:08.320 --> 00:15:09.160]  說一件事
[00:15:09.160 --> 00:15:11.600]  創造一件很重要的事你要記住就是
[00:15:11.600 --> 00:15:13.720]  創造是有限制的
[00:15:13.720 --> 00:15:15.040]  是有限制的
[00:15:15.040 --> 00:15:17.960]  而創造這個機制本身就是有限制的
[00:15:17.960 --> 00:15:19.200]  今天我們喜歡說機制
[00:15:19.200 --> 00:15:20.400]  比如遊戲的機制
[00:15:20.400 --> 00:15:21.480]  劇本的機制
[00:15:21.480 --> 00:15:24.400]  或者是有不同的地方都有不同的機制
[00:15:24.400 --> 00:15:24.800]  好了
[00:15:24.800 --> 00:15:25.880]  這個限制是什麼呢?
[00:15:25.880 --> 00:15:27.840]  就是時空的限制
[00:15:27.840 --> 00:15:28.640]  地域的限制
[00:15:28.640 --> 00:15:30.960]  其實還有很多不同的限制
[00:15:30.960 --> 00:15:32.080]  時空的限制
[00:15:32.080 --> 00:15:33.640]  時間的限制
[00:15:33.640 --> 00:15:35.880]  當我說有生有死
[00:15:35.880 --> 00:15:36.840]  生有時
[00:15:36.840 --> 00:15:37.920]  死有時
[00:15:37.920 --> 00:15:40.080]  那不就是時間的限制
[00:15:40.080 --> 00:15:43.160]  所以在創造裡面是有它的限制的
[00:15:43.160 --> 00:15:45.840]  我們必須要正視和你要知道
[00:15:45.840 --> 00:15:46.960]  你要承認
[00:15:46.960 --> 00:15:47.920]  你要擁抱到
[00:15:47.920 --> 00:15:49.360]  這個是你的限制
[00:15:49.360 --> 00:15:53.800]  是我們的限制
[00:15:53.800 --> 00:15:55.320]  因為這份的限制
[00:15:55.320 --> 00:15:58.800]  以致我們其實每個人都有我們不同的份
[00:15:58.800 --> 00:16:01.240]  神創造我們每個人都不同的
[00:16:01.240 --> 00:16:02.760]  我們每一份都不同
[00:16:02.760 --> 00:16:05.680]  你那份和我那份都不同
[00:16:05.680 --> 00:16:08.560]  但這一份是禮物來的
[00:16:08.560 --> 00:16:09.440]  是不是?
[00:16:09.440 --> 00:16:11.120]  就是神創造你就是一份禮物
[00:16:11.120 --> 00:16:13.360]  你就是一份禮物來的
[00:16:13.360 --> 00:16:15.080]  你有生命的氣息
[00:16:15.080 --> 00:16:16.280]  你有你的家庭
[00:16:16.280 --> 00:16:17.960]  你有你擁抱到的關係
[00:16:17.960 --> 00:16:19.920]  這個是你的份來的
[00:16:19.920 --> 00:16:20.680]  對不對?
[00:16:20.680 --> 00:16:22.080]  所以在創造裡面
[00:16:22.080 --> 00:16:23.680]  一個很重要的就是
[00:16:23.680 --> 00:16:24.760]  是禮物來的
