
[00:00:00.000 --> 00:00:03.000]  我請您出來和我一起同心祈禱
[00:08:11.220 --> 00:08:14.500]  很多不法的事情是不斷地增加
[00:08:14.500 --> 00:08:17.940]  然後提到神是一定會作審判的
[00:08:18.980 --> 00:08:23.020]  這位上帝,沒錯,祂寬容人所犯的罪
[00:08:23.020 --> 00:08:26.500]  因此好像給人有更多的空間來迴轉
[00:08:26.500 --> 00:08:29.980]  但是審判的事情是必定會發生
[00:08:29.980 --> 00:08:35.140]  同時聖經又提及到在教徒的人生來說
[00:08:35.140 --> 00:08:40.260]  在末世的日子是會面對著也有很多不同的攻擊
[00:08:40.260 --> 00:08:45.820]  當著耶穌講述到末後日子的時候
[00:08:46.060 --> 00:08:49.220]  祂特別提及很多的屬神的人
[00:08:49.220 --> 00:08:51.220]  他們都會被迷惑
[00:08:51.220 --> 00:08:56.100]  而且都會受到很多方面的攻擊和逼迫
[00:08:56.100 --> 00:09:00.620]  特別主題提及到祂說你們要因為我的名的緣故
[00:09:00.620 --> 00:09:05.420]  你們會被眾人或者說萬民所恨惡
[00:09:05.420 --> 00:09:09.460]  是會被很多的人來去恨惡
[00:09:09.460 --> 00:09:13.460]  是受到各方面有的攻擊
[00:09:14.700 --> 00:09:17.020]  當比利前書講述這些事情的時候
[00:09:17.020 --> 00:09:20.340]  來到聖經剛才我們讀過經文的時候
[00:09:20.340 --> 00:09:22.860]  聖經特別就對教徒說
[00:09:22.860 --> 00:09:26.540]  在這個情況之下我們要怎樣做呢?
[00:09:26.540 --> 00:09:30.940]  所以今天我們大家都帶著一個很小心的心
[00:09:30.940 --> 00:09:34.700]  特別留心神透過祂的說話怎樣提醒我們
[00:09:34.700 --> 00:09:38.220]  在末世的時候怎樣去過我們的生活
[00:09:38.220 --> 00:09:41.180]  剛才讀的第四章第七節
[00:09:43.140 --> 00:09:47.900]  聖經一開始就講到萬物的結局近了
[00:09:47.900 --> 00:09:53.140]  所以你們要謹慎、警醒地禱告
[00:09:53.140 --> 00:09:56.940]  我們試試從三方面提一提
[00:09:56.940 --> 00:09:59.740]  聖經特別在這三方面提醒我們
[00:09:59.740 --> 00:10:02.700]  第一當面對這個末世的時候
[00:10:02.700 --> 00:10:06.700]  我們要謹慎、警醒地禱告
[00:10:06.700 --> 00:10:09.900]  聖經特別提到謹慎
[00:10:10.740 --> 00:10:13.900]  這個謹慎是因為萬物的結局近了
[00:10:13.900 --> 00:10:15.900]  所以更加要謹慎
[00:10:15.900 --> 00:10:17.900]  剛才提到有迷惑的事情
[00:10:17.900 --> 00:10:21.660]  聖經裡面提到有很多的人
[00:10:21.660 --> 00:10:22.940]  包括了教徒
[00:10:22.940 --> 00:10:27.580]  在末世的時候會被很多的假先知、假基督來迷惑
[00:10:27.580 --> 00:10:31.220]  很多似是而非的道理
[00:10:31.220 --> 00:10:34.460]  令很多人的心轉移偏離了神
[00:10:34.460 --> 00:10:38.060]  聖經就提這些事情要謹慎
[00:10:38.380 --> 00:10:41.940]  聖經提到謹慎是在講一種內心的自律
[00:10:41.940 --> 00:10:44.860]  所以有英文聖經的翻譯叫做Self-Control
[00:10:44.860 --> 00:10:51.260]  那種謹慎是在講人很容易會隨時走離了正路
[00:10:51.260 --> 00:11:00.500]  也提及這個謹慎是在表示人容易會失去對自己的控制、失控
[00:11:00.500 --> 00:11:03.100]  不能夠做應當做的事情
[00:11:03.100 --> 00:11:05.100]  反而做了不應該做的事情
[00:11:06.140 --> 00:11:08.500]  講起失控我想分享一次
[00:11:08.500 --> 00:11:09.980]  我讀了一篇文章
[00:11:09.980 --> 00:11:14.220]  講到人因為失眠而產生的問題
[00:11:14.220 --> 00:11:17.980]  我們常常都會看失眠很普通
[00:11:17.980 --> 00:11:20.220]  在香港都會有很多人常常失眠
[00:11:20.220 --> 00:11:25.780]  但這篇文章就提及失眠原來的後果很嚴重
[00:11:25.780 --> 00:11:28.860]  什麼嚴重呢?
[00:11:28.860 --> 00:11:30.980]  就是不單止說你身體受到一些影響
[00:11:30.980 --> 00:11:33.660]  可能會有些時候影響到你自己的健康
[00:11:34.100 --> 00:11:36.820]  他說失眠帶來了極大的傷亡
[00:11:36.820 --> 00:11:38.860]  我仔細看看
[00:11:38.860 --> 00:11:40.260]  他列出很多數字
[00:11:40.260 --> 00:11:43.700]  他說原來失眠的時候帶來了很大的傷亡
[00:11:43.700 --> 00:11:44.180]  第一
[00:11:44.180 --> 00:11:47.940]  很多人不夠睡覺駕車
[00:11:47.940 --> 00:11:48.940]  那會怎樣呢?
[00:11:48.940 --> 00:11:51.540]  很多意外
[00:11:51.540 --> 00:11:52.900]  你看到報紙報道
[00:11:52.900 --> 00:11:55.340]  是因為司機一邊睡一邊駕車
[00:11:55.340 --> 00:12:02.060]  很多的傷亡是因為人操作一些機械的時候
[00:12:02.700 --> 00:12:04.700]  合著眼睛來操作
[00:12:04.700 --> 00:12:06.340]  所以帶給別人傷害
[00:12:06.340 --> 00:12:09.140]  也都會睡眠帶來了
[00:12:09.140 --> 00:12:11.780]  不足帶來了很多情緒的問題
[00:12:11.780 --> 00:12:13.740]  引發很多的脾氣
[00:12:13.740 --> 00:12:14.780]  甚至暴力
[00:12:14.780 --> 00:12:16.260]  帶來了傷害
[00:12:16.260 --> 00:12:21.900]  所以裏面提出了一件事情要謹慎
[00:12:21.900 --> 00:12:24.980]  有些時候可能我們生活上面某些事情
[00:12:24.980 --> 00:12:26.740]  我們都不能夠控制到
[00:12:26.740 --> 00:12:28.500]  可能工作時間太長
[00:12:28.500 --> 00:12:30.300]  又或者有些時候
[00:12:30.300 --> 00:12:32.500]  我們會不知不覺某些活動
[00:12:32.900 --> 00:12:37.180]  是佔據了我們太大的生活的時間空間
[00:12:37.180 --> 00:12:38.540]  失了平衡
[00:12:38.540 --> 00:12:39.580]  不能夠控制
[00:12:39.580 --> 00:12:40.860]  而產生睡眠不足
[00:12:40.860 --> 00:12:42.660]  產生了很多其他的問題
[00:12:42.660 --> 00:12:45.620]  司機提到在末世的時候
[00:12:45.620 --> 00:12:47.140]  要留心
[00:12:47.140 --> 00:12:49.620]  你會失了控制
[00:12:49.620 --> 00:12:51.980]  因此要謹慎
[00:12:51.980 --> 00:12:56.180]  而且特別提及到我們所謂的果子
[00:12:56.180 --> 00:12:57.500]  九個果子當中
[00:12:57.500 --> 00:12:58.660]  去到最後的時候
[00:12:58.660 --> 00:13:00.780]  特別提及要節制
[00:13:01.540 --> 00:13:02.900]  小心一些事情
[00:13:02.900 --> 00:13:06.060]  不至成為了對你的控制
[00:13:06.060 --> 00:13:08.300]  聖經就說你們要留意
[00:13:08.300 --> 00:13:09.580]  要謹慎
[00:13:09.580 --> 00:13:12.500]  然後接著說警醒
[00:13:12.500 --> 00:13:15.380]  警醒說的是一種清醒
[00:13:15.380 --> 00:13:17.980]  保持著你頭腦的清醒
[00:13:17.980 --> 00:13:21.420]  不要被一些世界的事情吸引了你
[00:13:21.420 --> 00:13:24.660]  或者某一些的要求控制了你
[00:13:24.660 --> 00:13:27.900]  以致你自己的心思迷糊了
[00:13:27.900 --> 00:13:28.980]  迷惑了
[00:13:29.100 --> 00:13:31.820]  以致不能夠可以祈禱
[00:13:31.820 --> 00:13:34.660]  聖經提到祈禱的時候特別提及到
[00:13:34.660 --> 00:13:38.020]  唯有當你保持著你那份心靈的謹慎
[00:13:38.020 --> 00:13:39.780]  那種的清醒
[00:13:39.780 --> 00:13:42.340]  你才知道去警醒祈禱
[00:13:42.340 --> 00:13:44.780]  也唯有當你去祈禱的時候
[00:13:44.780 --> 00:13:46.100]  你才有力量
[00:13:46.100 --> 00:13:50.340]  去抗拒很多環境給你的控制
[00:13:50.340 --> 00:13:53.780]  最近看到一個調查提到
[00:13:53.780 --> 00:13:56.060]  問香港人用多少時間
[00:13:56.060 --> 00:13:59.260]  放在網絡上或者手機上
[00:13:59.260 --> 00:14:01.380]  那些數字大家聽過很多
[00:14:01.380 --> 00:14:03.740]  但是這次調查特別提及的是
[00:14:03.740 --> 00:14:04.860]  有多少人
[00:14:04.860 --> 00:14:06.620]  你是原本計劃
[00:14:06.620 --> 00:14:10.620]  一天用多少時間去上網
[00:14:10.620 --> 00:14:12.100]  但是最後
[00:14:12.100 --> 00:14:15.220]  跟你所預計的是不同的
[00:14:15.220 --> 00:14:17.380]  超過了一個小時
[00:14:17.380 --> 00:14:19.100]  兩小時還是三小時
[00:14:19.100 --> 00:14:20.620]  就一直這樣問
[00:14:20.620 --> 00:14:22.460]  詳細我不說
[00:14:22.460 --> 00:14:25.540]  但是發覺極大比例的人
[00:14:26.220 --> 00:14:28.340]  他所預計的時間
[00:14:28.340 --> 00:14:30.220]  都是不真實的
[00:14:30.220 --> 00:14:33.380]  一定是超過他自己所預計的
[00:14:33.380 --> 00:14:35.820]  因為太多事情
[00:14:35.820 --> 00:14:38.460]  自己都不能夠按照所預計的
[00:14:38.460 --> 00:14:40.580]  來做到出來
[00:14:40.580 --> 00:14:43.220]  我們能夠祈禱
[00:14:43.220 --> 00:14:47.060]  不一定是我們不知道祈禱有功效
[00:14:47.060 --> 00:14:49.780]  不是不知道上帝不聽祈禱
[00:14:49.780 --> 00:14:53.220]  而往往很多時候有其他事情佔據了
[00:14:53.220 --> 00:14:57.060]  以致我們不能夠可以清醒地祈禱
[00:14:57.060 --> 00:14:59.020]  我指的是清醒地祈禱
[00:14:59.020 --> 00:15:02.140]  當彼得說出這件事情的時候
[00:15:02.140 --> 00:15:03.700]  可能大家都會想起
[00:15:03.700 --> 00:15:06.100]  彼得也親身經歷過
[00:15:06.100 --> 00:15:08.740]  大家記得在墨西馬利縣的時候
[00:15:08.740 --> 00:15:10.580]  幾個門徒
[00:15:10.580 --> 00:15:13.900]  主耶穌請他們為祂祈禱
[00:15:13.900 --> 00:15:16.260]  或者警醒為自己祈禱
[00:15:16.260 --> 00:15:17.860]  但是他們接著怎麼樣
[00:15:17.860 --> 00:15:20.260]  他們都睡著了
[00:15:20.860 --> 00:15:23.300]  主耶穌來到他們前面就告訴他們
[00:15:23.300 --> 00:15:25.420]  你們要警醒禱告
[00:15:25.420 --> 00:15:28.380]  免得入了迷惑
[00:15:28.380 --> 00:15:30.300]  不能夠警醒
[00:15:30.300 --> 00:15:32.420]  就會入了迷惑裡面
[00:15:32.420 --> 00:15:34.140]  不能夠清醒
[00:15:34.140 --> 00:15:39.180]  就會被這個世界很多不同的事情
[00:15:39.180 --> 00:15:40.500]  控制了我們
[00:15:40.500 --> 00:15:42.540]  聖經裡面提及
[00:15:42.540 --> 00:15:45.460]  你們要去謹慎警醒
[00:15:45.460 --> 00:15:47.340]  以致能夠去禱告
[00:15:47.340 --> 00:15:49.740]  當聖經提及這件事情的時候
[00:15:49.740 --> 00:15:50.580]  彼得前孫
[00:15:50.580 --> 00:15:53.460]  你會看到在上下文有很多提及到
[00:15:53.460 --> 00:15:57.060]  很多教徒因為信仰的緣故而受苦
[00:15:57.060 --> 00:15:59.820]  因為要跟隨神
[00:15:59.820 --> 00:16:02.780]  因此面對著一些傷害
[00:16:02.780 --> 00:16:04.460]  但聖經也提及到
[00:16:04.460 --> 00:16:07.220]  就是何時能夠去禱告的時候
[00:16:07.220 --> 00:16:09.380]  人可以不怕受苦
[00:16:09.380 --> 00:16:12.700]  而仍然繼續聽從神
[00:16:12.700 --> 00:16:16.660]  仍然可以繼續保持那份清醒
[00:16:16.660 --> 00:16:18.380]  不會放縱情慾
[00:16:19.020 --> 00:16:21.940]  因此在末世聖經裡面特別提及一件事情
[00:16:21.940 --> 00:16:24.060]  謹慎警醒
[00:16:24.060 --> 00:16:26.380]  以致能夠禱告
[00:16:26.380 --> 00:16:33.820]  第一次會留心聽聖經的說話
[00:16:33.820 --> 00:16:35.340]  在你的生活裡面
[00:16:35.340 --> 00:16:38.580]  去留意過警醒謹守
[00:16:38.580 --> 00:16:40.300]  能夠禱告的生活
[00:16:40.300 --> 00:16:41.980]  第二大家再看
[00:16:41.980 --> 00:16:43.860]  聖經裡面提到第二方面
[00:16:43.860 --> 00:16:47.260]  我請大家再一次讀一讀第八節
[00:16:47.260 --> 00:16:49.260]  第八節的經文
[00:16:49.260 --> 00:16:54.260]  最重要的是要彼此切實相愛
[00:16:54.260 --> 00:16:58.260]  因為愛能遮蓋許多的罪
[00:16:58.260 --> 00:17:03.260]  聖經提到在末世裡面最重要的事情
[00:17:03.260 --> 00:17:05.260]  其他都很重要
[00:17:05.260 --> 00:17:13.260]  不及於能夠堅持切實彼此相愛更重要
[00:17:13.260 --> 00:17:17.260]  和本提及最要緊最重要的
[00:17:17.260 --> 00:17:23.260]  是要能夠保持切實去愛護你的弟兄姊妹
[00:17:23.260 --> 00:17:25.260]  因為經文特別是跟教徒說
[00:17:25.260 --> 00:17:27.260]  在末世的時候
[00:17:27.260 --> 00:17:29.260]  聖經裡面講述到的情況
[00:17:29.260 --> 00:17:31.260]  人的愛心會漸漸冷淡
[00:17:31.260 --> 00:17:34.260]  因為看到很多很多邪惡的事情
[00:17:34.260 --> 00:17:38.260]  包括在教會裡面出現一些軟弱的事情
[00:17:38.260 --> 00:17:41.260]  一些失見證的教徒的事情
[00:17:41.260 --> 00:17:43.260]  可能甚至會覺得
[00:17:43.260 --> 00:17:45.260]  他也是這樣了
[00:17:45.260 --> 00:17:47.260]  我為什麼要這麼警覺
[00:17:47.260 --> 00:17:49.260]  聖經特別提及一件事情
[00:17:49.260 --> 00:17:51.260]  在那個警醒裡面
[00:17:51.260 --> 00:17:54.260]  不單單是去保持自己的生命
[00:17:54.260 --> 00:17:59.260]  同時去保持著一份愛人的心
[00:17:59.260 --> 00:18:03.260]  末世的時候很多時候會有很多困難出現
[00:18:03.260 --> 00:18:06.260]  但是在困難當中容易會覺得
[00:18:06.260 --> 00:18:08.260]  我都搞不定自己
[00:18:08.260 --> 00:18:10.260]  我自顧不暇
[00:18:10.260 --> 00:18:14.260]  我怎麼能夠去理會他的事
[00:18:14.260 --> 00:18:16.260]  但是聖經就提醒
[00:18:16.260 --> 00:18:18.260]  在末世的時候更加需要留意的
[00:18:18.260 --> 00:18:20.260]  就是去愛人
[00:18:20.260 --> 00:18:24.260]  去知道不單單關心自己的事情
[00:18:24.260 --> 00:18:27.260]  去愛護別人的事情
[00:18:27.260 --> 00:18:32.260]  剛剛我上個星期接觸到一位姊妹
[00:18:32.260 --> 00:18:34.260]  一位姊妹分享她的事情
[00:18:34.260 --> 00:18:37.260]  她說到她自己是做一個護士
[00:18:37.260 --> 00:18:39.260]  她平時的工作都很忙碌
[00:18:39.260 --> 00:18:41.260]  特別是香港的情況大家知道
[00:18:41.260 --> 00:18:45.260]  但是她裡面有一個很大的感動
[00:18:45.260 --> 00:18:48.260]  她覺得就算自己多麼忙碌
[00:18:48.260 --> 00:18:51.260]  我都需要留心一些其他人的事情
[00:18:51.260 --> 00:18:54.260]  她自己家裡面有兩個孩子
[00:18:54.260 --> 00:18:56.260]  她都留心去照顧孩子
[00:18:56.260 --> 00:18:59.260]  但她仍然堅持每一年
[00:18:59.260 --> 00:19:01.260]  用她部分的年假
[00:19:01.260 --> 00:19:05.260]  去到內地做一些醫療的服務工作
[00:19:05.260 --> 00:19:09.260]  好幾次當她自己預備去做一些服務的時候
[00:19:09.260 --> 00:19:12.260]  她心裡面都有一些掙扎
[00:19:12.260 --> 00:19:15.260]  好像我有沒有虧欠到我的家人
[00:19:15.260 --> 00:19:18.260]  假期好像都不能夠陪他們
[00:19:18.260 --> 00:19:22.260]  但是當她一路來繼續這樣做的時候
[00:19:22.260 --> 00:19:24.260]  因為她想回到山區
[00:19:24.260 --> 00:19:27.260]  其實有很多的兒童是她們服務的對象
[00:19:27.260 --> 00:19:29.260]  其實相對於她們的子女
[00:19:29.260 --> 00:19:32.260]  她們的情況當然是更加的艱難
[00:19:32.260 --> 00:19:34.260]  但她都會想我有首要的責任
[00:19:34.260 --> 00:19:36.260]  是關心我自己的子女
[00:19:36.260 --> 00:19:38.260]  會不會虧欠了他們
[00:19:38.260 --> 00:19:39.260]  但是她就說
[00:19:39.260 --> 00:19:46.260]  後來當她的子女一路來繼續成長的時候
[00:19:46.260 --> 00:19:48.260]  就發覺她的子女
[00:19:48.260 --> 00:19:51.260]  沒有因為她在那些日子沒有陪她們
[00:19:51.260 --> 00:19:53.260]  就有很多埋怨
[00:19:53.260 --> 00:19:55.260]  反而很多時候都一直問她
[00:19:55.260 --> 00:19:59.260]  媽媽你回來告訴我她們的經歷
[00:19:59.260 --> 00:20:01.260]  而很多年之後就見到那些子女
[00:20:01.260 --> 00:20:05.260]  反而是常常問及機會
[00:20:05.260 --> 00:20:07.260]  我們可不可以去
[00:20:07.260 --> 00:20:09.260]  當那些子女慢慢長大的時候
[00:20:09.260 --> 00:20:12.260]  她們自己參與其他的一些短期的宣教
[00:20:12.260 --> 00:20:16.260]  或者一些服務的一些服侍的小隊
[00:20:16.260 --> 00:20:19.260]  然後見到她們因為媽媽的見證
[00:20:19.260 --> 00:20:23.260]  她們都學會了不單單只顧著自己的事情
[00:20:23.260 --> 00:20:28.260]  也都懂得去學習關心其他人的需要
[00:20:28.260 --> 00:20:32.260]  這位母親說 我感謝上帝
[00:20:32.260 --> 00:20:34.260]  我知道當我這樣做的時候
[00:20:34.260 --> 00:20:35.260]  好像是為別人
[00:20:35.260 --> 00:20:39.260]  其實反而是帶給我家人的祝福
[00:20:39.260 --> 00:20:41.260]  聖經裡面提到
[00:20:41.260 --> 00:20:47.260]  在末世的時候要留意彼此切實相愛
[00:20:47.260 --> 00:20:49.260]  切實的相愛
[00:20:49.260 --> 00:20:50.260]  你讀回聖經的時候
[00:20:50.260 --> 00:20:52.260]  聖經所說的切實
[00:20:52.260 --> 00:20:54.260]  其實是一個很特別的描述
[00:20:54.260 --> 00:20:58.260]  是在講述一個運動員的狀態
[00:20:58.260 --> 00:20:59.260]  什麼狀態呢?
[00:20:59.260 --> 00:21:02.260]  就是當運動員知道要出賽的時候
[00:21:02.260 --> 00:21:07.260]  他會很留心地去保持自己的體能
[00:21:07.260 --> 00:21:11.260]  以致他出賽的時候能夠盡力地發揮他的作用
[00:21:11.260 --> 00:21:13.260]  很快就會有冬奧
[00:21:13.260 --> 00:21:17.260]  你見到那些運動員在場上的那種表達
[00:21:17.260 --> 00:21:19.260]  是將他全身的體能
[00:21:19.260 --> 00:21:23.260]  或者在過去一路的操練所能夠發揮到的
