
[00:00:00.000 --> 00:00:06.000]  我們繼續 今天我們講到的主題就是基督眼中的教會
[00:03:37.000 --> 00:03:39.000]  有時候聖經是
[00:03:39.000 --> 00:03:42.000]  想去挑釁我們
[00:03:42.000 --> 00:03:43.000]  去挑戰我們
[00:03:43.000 --> 00:03:44.000]  看完聖經的時候
[00:03:44.000 --> 00:03:48.000]  我們不一定是很安樂的
[00:03:48.000 --> 00:03:49.000]  看完聖經的時候
[00:03:49.000 --> 00:03:50.000]  可能不是很安樂
[00:03:50.000 --> 00:03:53.000]  因爲聖經很多時候說的東西
[00:03:53.000 --> 00:03:54.000]  都是真理
[00:03:54.000 --> 00:03:56.000]  因爲上帝是不會說謊
[00:03:56.000 --> 00:03:58.000]  上帝是對我們講真理的
[00:03:58.000 --> 00:03:59.000]  等於你去看醫生
[00:03:59.000 --> 00:04:01.000]  看完醫生爽不爽
[00:04:01.000 --> 00:04:03.000]  很多時候很不喜歡他
[00:04:03.000 --> 00:04:04.000]  看完醫生之後
[00:04:04.000 --> 00:04:06.000]  但是你是需要聽的
[00:04:06.000 --> 00:04:08.000]  這封書信也是一樣
[00:04:08.000 --> 00:04:10.000]  寫給撒敵的教會
[00:04:10.000 --> 00:04:11.000]  他說有上帝的七年
[00:04:11.000 --> 00:04:13.000]  和七火星的這樣說
[00:04:13.000 --> 00:04:14.000]  我們曾經解釋過
[00:04:14.000 --> 00:04:16.000]  七火星七靈是什麼意思
[00:04:16.000 --> 00:04:18.000]  在第一章啓示錄
[00:04:18.000 --> 00:04:19.000]  復活的基督
[00:04:19.000 --> 00:04:20.000]  掌權的基督
[00:04:20.000 --> 00:04:22.000]  他說他在七星之中
[00:04:22.000 --> 00:04:24.000]  七個燈臺之間
[00:04:24.000 --> 00:04:27.000]  七靈之中來到他行走的
[00:04:27.000 --> 00:04:29.000]  就是說他知道教會里面
[00:04:29.000 --> 00:04:31.000]  發生了什麼事
[00:04:31.000 --> 00:04:34.000]  有時候可能我知道教會
[00:04:34.000 --> 00:04:36.000]  好像很多東西
[00:04:36.000 --> 00:04:39.000]  但是耶穌基督知道更多東西
[00:04:39.000 --> 00:04:40.000]  因爲他知道每一個人
[00:04:40.000 --> 00:04:41.000]  在想什麼
[00:04:41.000 --> 00:04:43.000]  每一個人自己的私生活
[00:04:43.000 --> 00:04:45.000]  每一個人自己的生命是怎樣的
[00:04:45.000 --> 00:04:47.000]  撒敵這個地方
[00:04:47.000 --> 00:04:49.000]  撒敵這個地方是一個
[00:04:49.000 --> 00:04:52.000]  很有名聲的地方
[00:04:52.000 --> 00:04:54.000]  撒敵這個城市
[00:04:54.000 --> 00:04:57.000]  以前是一個很
[00:04:57.000 --> 00:04:59.000]  寬敞的城市
[00:04:59.000 --> 00:05:01.000]  如果你有聽過一些
[00:05:01.000 --> 00:05:02.000]  古代歷史
[00:05:02.000 --> 00:05:04.000]  大家可能未必有興趣
[00:05:04.000 --> 00:05:07.000]  有一個以前的kingdom
[00:05:07.000 --> 00:05:09.000]  叫做Lydia kingdom
[00:05:09.000 --> 00:05:11.000]  Lydia的王國
[00:05:11.000 --> 00:05:13.000]  在土耳其的西邊
[00:05:13.000 --> 00:05:15.000]  當時是非常有錢的
[00:05:15.000 --> 00:05:16.000]  爲什麼呢
[00:05:16.000 --> 00:05:18.000]  因爲他們有很多金礦
[00:05:18.000 --> 00:05:19.000]  很多金礦
[00:05:19.000 --> 00:05:20.000]  我預備的時候
[00:05:20.000 --> 00:05:21.000]  我就想起以前
[00:05:21.000 --> 00:05:22.000]  我年輕的時候
[00:05:22.000 --> 00:05:26.000]  有時候玩那些電腦的遊戲
[00:05:26.000 --> 00:05:27.000]  我不知道大家以前
[00:05:27.000 --> 00:05:28.000]  有沒有玩過電腦遊戲
[00:05:28.000 --> 00:05:30.000]  那些可能我那代那些
[00:05:30.000 --> 00:05:33.000]  玩過Age of Empire
[00:05:33.000 --> 00:05:35.000]  那個帝國的時間
[00:05:35.000 --> 00:05:39.000]  那個game就是strategy game
[00:05:39.000 --> 00:05:40.000]  你到處去找一些金礦
[00:05:40.000 --> 00:05:42.000]  銀礦 木等等
[00:05:42.000 --> 00:05:44.000]  那些資源
[00:05:44.000 --> 00:05:45.000]  然後你就存起那些資源
[00:05:45.000 --> 00:05:48.000]  然後你就可以攻打其他人了
[00:05:48.000 --> 00:05:51.000]  撒敵所坐立的地方
[00:05:51.000 --> 00:05:54.000]  正正是有金礦在那裏
[00:05:54.000 --> 00:05:56.000]  但是耶穌說什麼
[00:05:56.000 --> 00:06:00.000]  他說你名義上是很好的
[00:06:00.000 --> 00:06:02.000]  就是你聽你的名字
[00:06:02.000 --> 00:06:06.000]  是非常好的名字
[00:06:06.000 --> 00:06:11.000]  但是你們本質上是死的
[00:06:11.000 --> 00:06:14.000]  你們是死的 你是死的
[00:06:14.000 --> 00:06:16.000]  原文只有兩個字
[00:06:16.000 --> 00:06:20.000]  就是死了
[00:06:20.000 --> 00:06:22.000]  第二節
[00:06:22.000 --> 00:06:23.000]  他說你要警醒
[00:06:23.000 --> 00:06:26.000]  堅固那剩下的
[00:06:26.000 --> 00:06:27.000]  你還剩下的
[00:06:27.000 --> 00:06:29.000]  還沒死得住
[00:06:29.000 --> 00:06:30.000]  快要死的
[00:06:30.000 --> 00:06:32.000]  你快點堅固剩下
[00:06:32.000 --> 00:06:34.000]  快要死的了
[00:06:34.000 --> 00:06:36.000]  因爲我發現你的行爲
[00:06:36.000 --> 00:06:37.000]  在上帝面前
[00:06:37.000 --> 00:06:38.000]  沒有一樣是完全的
[00:06:38.000 --> 00:06:39.000]  所以你要記得
[00:06:39.000 --> 00:06:40.000]  你所領受的
[00:06:40.000 --> 00:06:41.000]  所聽見的
[00:06:41.000 --> 00:06:43.000]  要遵守 要悔改
[00:06:43.000 --> 00:06:45.000]  若不悔改
[00:06:45.000 --> 00:06:46.000]  耶穌就好像賊一樣
[00:06:46.000 --> 00:06:48.000]  來找你
[00:06:48.000 --> 00:06:50.000]  你是不知道的
[00:06:50.000 --> 00:06:51.000]  什麼時候來
[00:06:51.000 --> 00:06:53.000]  你絕對不知道
[00:06:53.000 --> 00:06:56.000]  撒敵我正如所說
[00:06:56.000 --> 00:06:58.000]  是金礦的地方
[00:06:58.000 --> 00:07:02.000]  你看到左下角
[00:07:02.000 --> 00:07:04.000]  就是今天古城的地方
[00:07:04.000 --> 00:07:05.000]  你看到上面這些
[00:07:05.000 --> 00:07:06.000]  都是全部在那裏
[00:07:06.000 --> 00:07:08.000]  找到的東西
[00:07:08.000 --> 00:07:10.000]  全部都是金礦
[00:07:10.000 --> 00:07:11.000]  爲什麼呢
[00:07:11.000 --> 00:07:13.000]  因爲那裏附近有一條河
[00:07:13.000 --> 00:07:15.000]  那裏的河水
[00:07:15.000 --> 00:07:18.000]  和河裏面找到的泥
[00:07:18.000 --> 00:07:19.000]  那些泥沙
[00:07:19.000 --> 00:07:21.000]  有一些金粒子在裏面
[00:07:21.000 --> 00:07:23.000]  就是右上角那裏
[00:07:23.000 --> 00:07:24.000]  你看到中間
[00:07:24.000 --> 00:07:26.000]  有一些泥土
[00:07:26.000 --> 00:07:29.000]  它仍然有一些很少很少的金
[00:07:29.000 --> 00:07:30.000]  所以如果你要尋金的話
[00:07:30.000 --> 00:07:32.000]  你就走去這個地方
[00:07:32.000 --> 00:07:33.000]  撒敵
[00:07:33.000 --> 00:07:35.000]  大家知道我在加州很多年了
[00:07:35.000 --> 00:07:36.000]  我來美國之後
[00:07:36.000 --> 00:07:37.000]  就在加州
[00:07:37.000 --> 00:07:39.000]  我住在北加州
[00:07:39.000 --> 00:07:41.000]  Sacramento附近
[00:07:41.000 --> 00:07:42.000]  在那裏附近
[00:07:42.000 --> 00:07:44.000]  有很多以前那些的
[00:07:44.000 --> 00:07:47.000]  挖金 尋金那些的城市
[00:07:47.000 --> 00:07:49.000]  其中一個叫Orban
[00:07:49.000 --> 00:07:51.000]  我們Sacramento去Orban
[00:07:51.000 --> 00:07:53.000]  不是很遠的
[00:07:53.000 --> 00:07:54.000]  你就可以去那裏看看
[00:07:54.000 --> 00:07:57.000]  以前那些尋金業的時候
[00:07:57.000 --> 00:07:59.000]  那些人在那裏做些什麼
[00:07:59.000 --> 00:08:01.000]  有些屋 有些工廠在那裏
[00:08:01.000 --> 00:08:06.000]  然後我們往西邊
[00:08:06.000 --> 00:08:08.000]  下去就是三藩市
[00:08:08.000 --> 00:08:10.000]  三藩市大家知道的名字是
[00:08:10.000 --> 00:08:12.000]  舊金山
[00:08:12.000 --> 00:08:13.000]  舊金山
[00:08:13.000 --> 00:08:15.000]  爲什麼叫舊金山
[00:08:15.000 --> 00:08:17.000]  因爲以前是尋金的地方
[00:08:17.000 --> 00:08:19.000]  那爲什麼是舊
[00:08:19.000 --> 00:08:21.000]  沒有了
[00:08:21.000 --> 00:08:24.000]  沒有了 剩下49了
[00:08:24.000 --> 00:08:26.000]  就是這些歷史
[00:08:26.000 --> 00:08:28.000]  全部都在那裏可以看到
[00:08:28.000 --> 00:08:29.000]  那些金礦的地方
[00:08:29.000 --> 00:08:32.000]  可以找到金的地方
[00:08:32.000 --> 00:08:34.000]  但是今天你去那些
[00:08:34.000 --> 00:08:35.000]  Orban
[00:08:35.000 --> 00:08:37.000]  不同的金礦的地方
[00:08:37.000 --> 00:08:39.000]  全部都已經是很殘舊的地方
[00:08:39.000 --> 00:08:41.000]  是Ghost Town
[00:08:41.000 --> 00:08:42.000]  因爲不再有人在那裏
[00:08:42.000 --> 00:08:44.000]  你挖完金就不會再去
[00:08:44.000 --> 00:08:47.000]  你所聽到的是它的名聲
[00:08:47.000 --> 00:08:48.000]  那些的town
[00:08:48.000 --> 00:08:49.000]  那些的城市
[00:08:49.000 --> 00:08:51.000]  那些的名語
[00:08:51.000 --> 00:08:54.000]  只不過是舊金山
[00:08:54.000 --> 00:08:55.000]  舊金山
[00:08:55.000 --> 00:08:56.000]  如果你今天說
[00:08:56.000 --> 00:08:57.000]  我去舊金山
[00:08:57.000 --> 00:08:59.000]  人家怎麼知道你說什麼
[00:08:59.000 --> 00:09:02.000]  你只能洩露你的年齡
[00:09:02.000 --> 00:09:03.000]  人家知道你是老移民
[00:09:03.000 --> 00:09:06.000]  你知道吧
[00:09:06.000 --> 00:09:09.000]  現在沒有人叫舊金山
[00:09:09.000 --> 00:09:10.000]  沙滴也是一樣
[00:09:10.000 --> 00:09:12.000]  沙滴就是舊金山
[00:09:12.000 --> 00:09:14.000]  以前是很出名
[00:09:14.000 --> 00:09:20.000]  不過現在已經不再出名
[00:09:20.000 --> 00:09:24.000]  還沒到Ghost Town
[00:09:24.000 --> 00:09:26.000]  所以耶穌說什麼
[00:09:26.000 --> 00:09:30.000]  城下的快要死的
[00:09:30.000 --> 00:09:32.000]  他用城市的文化
[00:09:32.000 --> 00:09:34.000]  來形容當地的教會
[00:09:34.000 --> 00:09:36.000]  當地的教會就是這樣
[00:09:36.000 --> 00:09:38.000]  名義上你是活的
[00:09:38.000 --> 00:09:40.000]  在金城裏面
[00:09:40.000 --> 00:09:42.000]  多不得了
[00:09:42.000 --> 00:09:44.000]  大魚金已經不再是了
[00:09:44.000 --> 00:09:47.000]  因爲有的金已經挖壞了
[00:09:47.000 --> 00:09:49.000]  但你的生命是怎樣呢
[00:09:49.000 --> 00:09:53.000]  以前可能是很多金礦
[00:09:53.000 --> 00:09:56.000]  名義上是很好
[00:09:56.000 --> 00:09:59.000]  可能爲主做很多事
[00:09:59.000 --> 00:10:01.000]  但現在
[00:10:01.000 --> 00:10:05.000]  已經是一個Ghost Town
[00:10:05.000 --> 00:10:07.000]  耶穌說你要警醒
[00:10:07.000 --> 00:10:09.000]  要堅固你靜下一點
[00:10:09.000 --> 00:10:10.000]  靜下什麼
[00:10:10.000 --> 00:10:12.000]  如果你走到河裏
[00:10:12.000 --> 00:10:14.000]  找找泥沙
[00:10:14.000 --> 00:10:17.000]  還要靜下一點
[00:10:17.000 --> 00:10:19.000]  靜下一點
[00:10:19.000 --> 00:10:21.000]  快要死的
[00:10:21.000 --> 00:10:23.000]  要堅固
[00:10:23.000 --> 00:10:24.000]  因爲我發現你的行爲
[00:10:24.000 --> 00:10:25.000]  在上帝面前
[00:10:25.000 --> 00:10:27.000]  每一樣是完全的
[00:10:27.000 --> 00:10:29.000]  要記得你所領受
[00:10:29.000 --> 00:10:31.000]  要遵守
[00:10:31.000 --> 00:10:33.000]  要悔改
[00:10:33.000 --> 00:10:37.000]  好像連環一樣
[00:10:37.000 --> 00:10:41.000]  其實就好像
[00:10:41.000 --> 00:10:43.000]  你早上起不了身
[00:10:43.000 --> 00:10:44.000]  你教鬧鐘
[00:10:44.000 --> 00:10:46.000]  每分鐘都要教一個鬧鐘
[00:10:46.000 --> 00:10:48.000]  連教五個
[00:10:48.000 --> 00:10:49.000]  就是告訴你
[00:10:49.000 --> 00:10:53.000]  You got to wake up
[00:10:53.000 --> 00:10:54.000]  at this point
[00:10:54.000 --> 00:10:56.000]  你要去到
[00:10:56.000 --> 00:10:58.000]  甦醒過來
[00:10:58.000 --> 00:10:59.000]  有很多時候
[00:10:59.000 --> 00:11:00.000]  我們基督徒的生命
[00:11:00.000 --> 00:11:03.000]  爲什麼去到這樣的餘地
[00:11:03.000 --> 00:11:04.000]  因爲我們以往
[00:11:04.000 --> 00:11:07.000]  我們覺得我們是金狂
[00:11:07.000 --> 00:11:09.000]  我們爲主做過多少事
[00:11:09.000 --> 00:11:12.000]  我們爲主立過多少字
[00:11:12.000 --> 00:11:15.000]  爲主奉獻了多少事
[00:11:15.000 --> 00:11:17.000]  耶穌說
[00:11:17.000 --> 00:11:19.000]  快要死了
[00:11:19.000 --> 00:11:23.000]  現在是怎樣
[00:11:23.000 --> 00:11:24.000]  以前可能很霸氣
[00:11:24.000 --> 00:11:26.000]  可能很有名譽
[00:11:26.000 --> 00:11:28.000]  但是現在是怎樣
[00:11:28.000 --> 00:11:29.000]  這裏要講清楚
[00:11:29.000 --> 00:11:32.000]  上帝耶穌看我們的時候
[00:11:32.000 --> 00:11:33.000]  看你的時候
[00:11:33.000 --> 00:11:35.000]  不是看你的過去
[00:11:35.000 --> 00:11:38.000]  過去多爛也好
[00:11:38.000 --> 00:11:41.000]  過去多金碧輝煌也好
[00:11:41.000 --> 00:11:44.000]  耶穌所看的是現在
[00:11:44.000 --> 00:11:45.000]  現在
[00:11:45.000 --> 00:11:48.000]  What are you doing right now
[00:11:48.000 --> 00:11:49.000]  所以一連五次的
[00:11:49.000 --> 00:11:52.000]  五個鬧鐘告訴你
[00:11:52.000 --> 00:11:54.000]  You have to wake up
[00:11:54.000 --> 00:11:57.000]  你現在需要醒過來
[00:11:57.000 --> 00:12:00.000]  不要去裝睡
[00:12:00.000 --> 00:12:03.000]  往往我們就在裝睡
[00:12:03.000 --> 00:12:05.000]  裝睡是叫不醒的
[00:12:05.000 --> 00:12:06.000]  假裝睡覺
[00:12:06.000 --> 00:12:08.000]  你有沒有試過假裝睡覺
[00:12:08.000 --> 00:12:11.000]  我以前小時候
[00:12:11.000 --> 00:12:13.000]  我不想他煩我
[00:12:13.000 --> 00:12:16.000]  我就在假裝睡覺
[00:12:16.000 --> 00:12:17.000]  叫不醒
[00:12:17.000 --> 00:12:18.000]  怎樣叫醒
[00:12:18.000 --> 00:12:20.000]  本身都沒有醒
[00:12:20.000 --> 00:12:23.000]  只不過在裝睡
[00:12:23.000 --> 00:12:25.000]  基督徒多時都是這樣
[00:12:25.000 --> 00:12:26.000]  我們信了主內
[00:12:26.000 --> 00:12:29.000]  我們就是一個裝睡的人
[00:12:29.000 --> 00:12:32.000]  神和聖靈去提醒我們的東西
[00:12:32.000 --> 00:12:35.000]  我們去假裝睡覺
[00:12:35.000 --> 00:12:37.000]  假裝聽不到
[00:12:37.000 --> 00:12:40.000]  假裝是聽不到
[00:12:40.000 --> 00:12:42.000]  真正耶穌所看見的
[00:12:42.000 --> 00:12:43.000]  或者着重的
[00:12:43.000 --> 00:12:44.000]  所看重的
[00:12:44.000 --> 00:12:47.000]  不是你的過去
[00:12:47.000 --> 00:12:50.000]  是你的現在
[00:12:50.000 --> 00:12:52.000]  是你的現在
[00:12:52.000 --> 00:12:55.000]  我每天都這樣提醒自己
[00:12:55.000 --> 00:12:57.000]  以往做過的東西
[00:12:57.000 --> 00:12:59.000]  有多少都好
[00:12:59.000 --> 00:13:00.000]  其實都不是很多
[00:13:00.000 --> 00:13:01.000]  很少
[00:13:01.000 --> 00:13:04.000]  有多少
[00:13:04.000 --> 00:13:06.000]  粉不戒抹了它
[00:13:06.000 --> 00:13:08.000]  因爲主要看的是
[00:13:08.000 --> 00:13:11.000]  今天我要爲它做什麼
[00:13:11.000 --> 00:13:13.000]  未來我要爲它做什麼
[00:13:13.000 --> 00:13:14.000]  這纔是我們基督徒
[00:13:14.000 --> 00:13:16.000]  應該有的生命
[00:13:16.000 --> 00:13:19.000]  這封書信寫給這個教會
[00:13:19.000 --> 00:13:20.000]  就是說
[00:13:20.000 --> 00:13:22.000]  上帝說我現在要看你現在
[00:13:22.000 --> 00:13:24.000]  你現在還有一點點
[00:13:24.000 --> 00:13:25.000]  沒關係
[00:13:25.000 --> 00:13:27.000]  但是你一定需要去悔改
[00:13:27.000 --> 00:13:28.000]  你需要醒過來
[00:13:28.000 --> 00:13:29.000]  不要再裝睡
[00:13:29.000 --> 00:13:32.000]  要堅固你還聖下的
[00:13:32.000 --> 00:13:33.000]  神在看什麼
[00:13:33.000 --> 00:13:35.000]  祂說依然
[00:13:35.000 --> 00:13:36.000]  在沙滴裏面
[00:13:36.000 --> 00:13:38.000]  還有幾位
[00:13:38.000 --> 00:13:41.000]  是未曾污衊自己衣服的
[00:13:41.000 --> 00:13:44.000]  他們會穿白衣與我同行
[00:13:44.000 --> 00:13:48.000]  因爲他們是配穿白衣的
[00:13:48.000 --> 00:13:49.000]  得聖的
[00:13:49.000 --> 00:13:51.000]  必這樣穿白衣
[00:13:51.000 --> 00:13:55.000]  我也不從我的生命策逃去貪命
[00:13:55.000 --> 00:13:56.000]  我要在我的父
[00:13:56.000 --> 00:13:58.000]  我衆矢者的面前
[00:13:58.000 --> 00:14:00.000]  去宣認祂的名
[00:14:00.000 --> 00:14:01.000]  凡有耳聽的
[00:14:01.000 --> 00:14:05.000]  就應該聽聖靈向衆教會所講的說話
[00:14:05.000 --> 00:14:08.000]  你留意到耶穌看一個教會的時候
[00:14:08.000 --> 00:14:10.000]  the few people
[00:14:10.000 --> 00:14:13.000]  他留意到你們還有幾位
[00:14:13.000 --> 00:14:15.000]  是忠於我的
[00:14:15.000 --> 00:14:17.000]  上帝看到
[00:14:17.000 --> 00:14:19.000]  是那幫忠於祂的人
[00:14:19.000 --> 00:14:21.000]  不是那個數目
[00:14:21.000 --> 00:14:23.000]  只要他們願意忠誠
[00:14:23.000 --> 00:14:24.000]  上帝看到
[00:14:24.000 --> 00:14:26.000]  並且給他們有
[00:14:26.000 --> 00:14:27.000]  認許
[00:14:27.000 --> 00:14:29.000]  有承諾
[00:14:29.000 --> 00:14:30.000]  將來是怎麼樣
[00:14:30.000 --> 00:14:33.000]  祂說要給他們白衣
[00:14:33.000 --> 00:14:36.000]  因爲他們是配受穿白衣的
[00:14:36.000 --> 00:14:37.000]  又不會在生命策裏面
[00:14:37.000 --> 00:14:40.000]  去逃沒他們
[00:14:40.000 --> 00:14:42.000]  白衣在啓示錄裏面
[00:14:42.000 --> 00:14:44.000]  經常出現
[00:14:44.000 --> 00:14:45.000]  聖潔
[00:14:45.000 --> 00:14:46.000]  神聖的
[00:14:46.000 --> 00:14:47.000]  屬於上帝的
[00:14:47.000 --> 00:14:49.000]  德性的這些人
[00:14:49.000 --> 00:14:51.000]  全部都是穿白衣的
[00:14:51.000 --> 00:14:52.000]  耶穌說
[00:14:52.000 --> 00:14:53.000]  如果你悔改
[00:14:53.000 --> 00:14:54.000]  你願意
[00:14:54.000 --> 00:14:55.000]  去到
[00:14:55.000 --> 00:14:58.000]  歸向我的話
[00:14:58.000 --> 00:15:00.000]  今天
[00:15:00.000 --> 00:15:02.000]  是穿上白衣
[00:15:02.000 --> 00:15:03.000]  這個認許穿上白衣
[00:15:03.000 --> 00:15:05.000]  對當時羅馬的
[00:15:05.000 --> 00:15:07.000]  背景來說
[00:15:07.000 --> 00:15:08.000]  很有意思
[00:15:08.000 --> 00:15:09.000]  因爲他們經常會看到
[00:15:09.000 --> 00:15:11.000]  一些白衣的人
[00:15:11.000 --> 00:15:13.000]  在街上走
[00:15:13.000 --> 00:15:16.000]  我不是說哈羅賓
[00:15:16.000 --> 00:15:17.000]  爲什麼呢
[00:15:17.000 --> 00:15:18.000]  因爲當時羅馬帝國
[00:15:18.000 --> 00:15:20.000]  每逢在大的城市
[00:15:20.000 --> 00:15:22.000]  那些軍隊
[00:15:22.000 --> 00:15:23.000]  去其他地方
[00:15:23.000 --> 00:15:25.000]  去征服其他人的時候
[00:15:25.000 --> 00:15:27.000]  搶走其他人的東西
[00:15:27.000 --> 00:15:29.000]  然後他們將這些東西
[00:15:29.000 --> 00:15:31.000]  帶回城裏面
[00:15:31.000 --> 00:15:33.000]  海船迴歸的時候
[00:15:33.000 --> 00:15:35.000]  就會列隊
[00:15:35.000 --> 00:15:37.000]  有很多士兵
[00:15:37.000 --> 00:15:38.000]  那些士兵很多時候
[00:15:38.000 --> 00:15:40.000]  就是穿白衣的
[00:15:40.000 --> 00:15:42.000]  穿白衣地進去城市
[00:15:42.000 --> 00:15:44.000]  然後慶高采烈地說
[00:15:44.000 --> 00:15:46.000]  我們得勝了
[00:15:46.000 --> 00:15:47.000]  我們能夠進去
[00:15:47.000 --> 00:15:48.000]  跟這個王者慶祝
