
[00:00:00.000 --> 00:00:03.880]  今日同大家繼續思想到四行轉第八章
[00:09:25.960 --> 00:09:28.400]  他們的子女有信徒
[00:09:28.400 --> 00:09:30.320]  所以這幾年出了一本書
[00:09:30.320 --> 00:09:32.000]  很厚的書叫
[00:09:32.000 --> 00:09:34.680]  「回首百年殉道血」
[00:09:34.680 --> 00:09:37.680]  特別是講到這段事的故事
[00:09:37.680 --> 00:09:41.560]  經文講到蘇黎反的碧北的開始臨到
[00:09:41.560 --> 00:09:44.720]  碧北是對早期教會一個很大的現實
[00:09:44.720 --> 00:09:48.280]  耶穌基督的八福裏面有沒有講到碧北?
[00:09:48.280 --> 00:09:49.120]  見到嗎?
[00:09:49.120 --> 00:09:51.680]  耶穌的八福的最後一幅
[00:09:51.680 --> 00:09:54.680]  《馬太五章》第十節一起讀
[00:09:54.680 --> 00:09:57.480]  「為而受碧北的人有福了
[00:09:57.480 --> 00:10:00.320]  因為天國是他們的」
[00:10:00.320 --> 00:10:03.240]  所以聖經裏面講到其實受碧北
[00:10:03.240 --> 00:10:05.200]  能夠勝過碧北是一個屬靈人
[00:10:05.200 --> 00:10:06.680]  是一個很重要的質素
[00:10:06.680 --> 00:10:08.800]  特別如果我們真的想耶穌傳福音
[00:10:08.800 --> 00:10:10.360]  為主做見證
[00:10:10.360 --> 00:10:12.360]  我們可能就要面對碧北
[00:10:12.360 --> 00:10:14.120]  有些家庭
[00:10:14.120 --> 00:10:15.600]  現在可能都有不過很少
[00:10:15.600 --> 00:10:17.240]  二、三十年前有些家庭
[00:10:17.240 --> 00:10:18.880]  來了你家裏面
[00:10:18.880 --> 00:10:20.080]  父母很嚴厲的
[00:10:20.080 --> 00:10:21.280]  很傳統的
[00:10:21.280 --> 00:10:22.360]  不信主的
[00:10:22.360 --> 00:10:25.160]  你家裏祈禱可能飯都沒得吃
[00:10:25.160 --> 00:10:26.600]  有些家庭你信耶穌
[00:10:26.600 --> 00:10:28.360]  趕你出去不認你兒子
[00:10:28.360 --> 00:10:30.200]  你的女兒都有這些情況
[00:10:30.200 --> 00:10:33.160]  所以信耶穌可能面對碧北
[00:10:33.160 --> 00:10:34.800]  有些時候是很真實
[00:10:34.800 --> 00:10:36.440]  所以保羅臨終的時候
[00:10:36.440 --> 00:10:37.600]  一個明句
[00:10:37.600 --> 00:10:40.480]  題後第三章十二節一起讀
[00:10:40.480 --> 00:10:41.960]  「不但如此
[00:10:41.960 --> 00:10:44.120]  凡立志在基督耶穌女
[00:10:44.120 --> 00:10:45.600]  敬前度日的
[00:10:45.600 --> 00:10:48.160]  也都要受碧北」
[00:10:48.160 --> 00:10:51.760]  即是說有時我們在人面前做好見證
[00:10:51.760 --> 00:10:53.320]  有些時候人家見到我們做得好
[00:10:53.320 --> 00:10:55.080]  就讚我們
[00:10:55.080 --> 00:10:56.600]  但有時很奇怪
[00:10:56.600 --> 00:10:57.800]  結果去到哪裏
[00:10:57.800 --> 00:10:59.800]  有些人會笑到你去到哪裏
[00:10:59.800 --> 00:11:02.600]  舉例說你在工作的時候
[00:11:02.600 --> 00:11:04.640]  或者你所處的環境裏面
[00:11:04.640 --> 00:11:06.120]  甚至家庭裏面
[00:11:06.120 --> 00:11:09.000]  因為基督徒被人笑過
[00:11:09.000 --> 00:11:09.800]  是嗎?
[00:11:09.800 --> 00:11:11.080]  都可能有很多
[00:11:11.080 --> 00:11:11.760]  不如舉一下
[00:11:11.760 --> 00:11:13.160]  其實都有很多
[00:11:13.160 --> 00:11:14.360]  有些少一些
[00:11:14.360 --> 00:11:15.800]  有些是很多的
[00:11:15.800 --> 00:11:19.160]  提到傳講耶穌
[00:11:19.160 --> 00:11:20.720]  其中一節我喜歡的就是
[00:11:20.720 --> 00:11:22.880]  耶穌呼召保羅的經文
[00:11:22.880 --> 00:11:24.680]  耶穌說呼召保羅要
[00:11:24.680 --> 00:11:26.360]  宣揚我的名
[00:11:26.360 --> 00:11:27.600]  宣揚我的名這個字
[00:11:27.600 --> 00:11:29.400]  原文的意思是背上的意思
[00:11:29.400 --> 00:11:31.400]  就是背著我的名
[00:11:31.400 --> 00:11:32.920]  當你背著耶穌的名
[00:11:32.920 --> 00:11:34.080]  人家知道你是基督徒
[00:11:34.080 --> 00:11:35.080]  背著他的名的時候
[00:11:35.080 --> 00:11:36.680]  耶穌有應許
[00:11:36.680 --> 00:11:37.880]  你背負我的名
[00:11:37.880 --> 00:11:39.200]  背上實際上都是這個字
[00:11:39.200 --> 00:11:40.680]  背上我的名的時候
[00:11:40.680 --> 00:11:42.440]  耶穌就說
[00:11:42.440 --> 00:11:43.960]  「我也要指示他」
[00:11:43.960 --> 00:11:45.480]  下一句是甚麼
[00:11:45.480 --> 00:11:50.760]  「為我的名必須受許多的苦難」
[00:11:50.760 --> 00:11:54.120]  原來背著耶穌的名有時有代價
[00:11:54.120 --> 00:11:55.920]  有些人可能會笑你
[00:11:55.920 --> 00:11:57.960]  有些人會說你是基督徒
[00:11:57.960 --> 00:12:01.080]  你特別乖、特別勤力、特別敬虔
[00:12:01.080 --> 00:12:03.800]  對你加倍要求
[00:12:03.800 --> 00:12:05.040]  可能工作裏面也有
[00:12:05.040 --> 00:12:07.400]  特別加倍要求
[00:12:07.400 --> 00:12:09.440]  迫敗的事不是很明顯
[00:12:09.440 --> 00:12:11.560]  但是中國最近這兩個星期
[00:12:11.560 --> 00:12:12.560]  有一個很大的事
[00:12:12.560 --> 00:12:15.920]  就是講到一個教堂被拆的故事
[00:12:15.920 --> 00:12:17.040]  前一陣子跟大家分享到
[00:12:17.040 --> 00:12:18.800]  二月初的時候
[00:12:18.800 --> 00:12:22.120]  大陸有些領袖針對十字架
[00:12:22.120 --> 00:12:23.920]  就要把十字架拆下來
[00:12:23.920 --> 00:12:27.440]  其中他們訪問一些地區的時候就說
[00:12:27.440 --> 00:12:29.000]  「這十字架太高」
[00:12:29.000 --> 00:12:31.000]  「特別在公路旁邊太顯眼」
[00:12:31.000 --> 00:12:33.200]  「要把十字架拆下來」
[00:12:33.200 --> 00:12:36.160]  「放在看不到的地方或低一點的地方」
[00:12:36.160 --> 00:12:37.840]  十字留下一句就是
[00:12:37.840 --> 00:12:39.800]  「這是十字架的天下」
[00:12:39.800 --> 00:12:41.840]  「還是共產黨的天下」
[00:12:41.840 --> 00:12:43.440]  其中在國內
[00:12:43.440 --> 00:12:46.400]  浙江省三個教會就拆了一個十字架
[00:12:46.400 --> 00:12:49.160]  有些人就開玩笑
[00:12:49.160 --> 00:12:50.880]  一叫「光頭教堂」
[00:12:50.880 --> 00:12:52.440]  就沒有了那個十字架
[00:12:52.440 --> 00:12:55.080]  一個十字架拆了叫「蒙頭十字架」
[00:12:55.080 --> 00:12:58.200]  「蒙面教會」包住了
[00:12:58.200 --> 00:13:00.040]  另一個就叫「面壁教會」
[00:13:00.040 --> 00:13:01.440]  如果在下面
[00:13:01.440 --> 00:13:02.520]  那個很有趣
[00:13:02.520 --> 00:13:06.480]  他就喜歡把十字架擺在牆邊
[00:13:06.480 --> 00:13:07.760]  這樣的故事
[00:13:07.760 --> 00:13:10.480]  很多這些故事
[00:13:10.480 --> 00:13:11.960]  在這個背景之下
[00:13:11.960 --> 00:13:13.440]  大陸用一個名義
[00:13:13.440 --> 00:13:15.560]  就是有一個教堂是僭建
[00:13:15.560 --> 00:13:17.760]  然後就把整個教堂
[00:13:17.760 --> 00:13:20.240]  在一晚之內就拆毀了
[00:13:20.240 --> 00:13:25.040]  因為國內有文革的歷史
[00:13:25.040 --> 00:13:26.560]  或者溫州地區
[00:13:26.560 --> 00:13:29.600]  十年前有一個逼迫的故事的歷史
[00:13:29.600 --> 00:13:32.320]  所以縱然是一個僭建的名義
[00:13:32.320 --> 00:13:35.800]  但是當地的教訓徒都很多的困擾
[00:13:35.800 --> 00:13:37.320]  很多的憂傷
[00:13:37.320 --> 00:13:40.360]  也很多擔心政府的政策改變
[00:13:40.360 --> 00:13:42.080]  但是政府的報告就說
[00:13:42.080 --> 00:13:43.760]  我們只是鐵面無私
[00:13:43.760 --> 00:13:48.600]  當地他們有一個僭建的行動
[00:13:48.600 --> 00:13:50.960]  拆僭建的行動叫「三改一拆」
[00:13:50.960 --> 00:13:53.080]  我只是雷厲風行
[00:13:53.080 --> 00:13:57.040]  我們都是土國裏面紀念國內的處境
[00:13:57.040 --> 00:13:59.000]  我見到教會的通訊裏面
[00:13:59.000 --> 00:14:03.000]  今天代討事項裏面都有講到這些事情
[00:14:03.000 --> 00:14:05.600]  聖經裏面當我們面對
[00:14:05.600 --> 00:14:08.080]  逼迫或者人的衝突
[00:14:08.080 --> 00:14:09.480]  或者困難的時候
[00:14:09.480 --> 00:14:11.120]  我想聖經裏面一個很重要的提醒
[00:14:11.120 --> 00:14:14.320]  就是我們有一個全面的真理
[00:14:14.320 --> 00:14:16.400]  很多時候看聖經裏面
[00:14:16.400 --> 00:14:18.120]  逼迫的時候或者困難的時候
[00:14:18.120 --> 00:14:19.680]  我們一個難處理的時候
[00:14:19.680 --> 00:14:24.440]  就是某些人只是採納一個道理去處理
[00:14:24.440 --> 00:14:26.320]  但是很多時候聖經裏面講到
[00:14:26.320 --> 00:14:29.080]  我們逼迫好像未必是時代的逼迫
[00:14:29.080 --> 00:14:30.800]  未必是政權的逼迫
[00:14:30.800 --> 00:14:32.400]  可能是我們身處的環境
[00:14:32.400 --> 00:14:35.920]  有些因為基督徒的緣故被人針對的事情
[00:14:35.920 --> 00:14:37.480]  聖經裏面有甚麼教導給我們
[00:14:37.480 --> 00:14:39.920]  我這裏列了幾點
[00:14:39.920 --> 00:14:40.800]  第一點
[00:14:40.800 --> 00:14:43.880]  聖經裏面講到有瑤書
[00:14:43.880 --> 00:14:46.120]  司徒反有個名句就說
[00:14:46.120 --> 00:14:50.600]  主啊不要將這罪歸於他們
[00:14:50.600 --> 00:14:52.200]  司徒反很特別就是
[00:14:52.200 --> 00:14:55.400]  他被人用石油打死殉道的時候
[00:14:55.400 --> 00:14:58.240]  他有耶穌基督的質素
[00:14:58.240 --> 00:15:00.520]  父啊赦免他們所做的
[00:15:00.520 --> 00:15:02.160]  他們不曉得
[00:15:02.160 --> 00:15:03.920]  有些人說瑤書有一個很大的恩典
[00:15:03.920 --> 00:15:05.760]  就是當你瑤書人的時候
[00:15:05.760 --> 00:15:07.120]  你就瑤書了自己
[00:15:07.120 --> 00:15:09.120]  不用背了這麼大的重擔
[00:15:09.120 --> 00:15:10.960]  他們面對逼迫有瑤書
[00:15:10.960 --> 00:15:11.880]  第二就是
[00:15:11.880 --> 00:15:14.680]  很特別就是他們有人勇敢去安慰那些
[00:15:14.680 --> 00:15:16.800]  受傷害的人
[00:15:16.800 --> 00:15:17.920]  其中一個例子就是
[00:15:17.920 --> 00:15:21.960]  有些人都勇敢幫司徒反埋葬
[00:15:21.960 --> 00:15:23.800]  如果你知道你是幫司徒反埋葬
[00:15:23.800 --> 00:15:24.800]  可能都危險
[00:15:24.800 --> 00:15:26.200]  但是那些人不怕危險
[00:15:26.200 --> 00:15:28.000]  去為司徒反埋葬
[00:15:28.000 --> 00:15:29.120]  第三很重要就是
[00:15:29.120 --> 00:15:32.040]  他都避免一些無謂的殉道
[00:15:32.040 --> 00:15:33.760]  所以記載就是除了司徒之外
[00:15:33.760 --> 00:15:36.840]  可能有職責或者是有原因
[00:15:36.840 --> 00:15:38.680]  他留下耶路撒冷的話
[00:15:38.680 --> 00:15:41.480]  當保羅逼迫教會的時候
[00:15:41.480 --> 00:15:45.400]  門徒都分散在猶大和撒瑪利亞
[00:15:45.400 --> 00:15:48.240]  有時我們都不用一定要長期
[00:15:48.240 --> 00:15:50.480]  在這個逼迫環境生存
[00:15:50.480 --> 00:15:52.280]  有些弟兄姊妹可能遇到一個上司
[00:15:52.280 --> 00:15:53.840]  是很暴躁的
[00:15:53.840 --> 00:15:55.280]  天天都罵他
[00:15:55.280 --> 00:15:57.320]  罵到他自己都精神恍惚
[00:15:57.320 --> 00:15:59.480]  甚至吃一些休溫藥都不奇怪
[00:15:59.480 --> 00:16:00.960]  可能其中一個出路就是
[00:16:00.960 --> 00:16:02.760]  或者轉工都是出路都不奇怪
[00:16:02.760 --> 00:16:04.520]  有時祈禱勝過是一個出路
[00:16:04.520 --> 00:16:07.240]  有時離開了這個太
[00:16:07.240 --> 00:16:10.000]  不能夠忍受環境都是一個出路
[00:16:10.000 --> 00:16:13.200]  即使裡面講到不是無謂的殉道
[00:16:13.200 --> 00:16:14.720]  第四點很特別就是
[00:16:14.720 --> 00:16:16.600]  周圍教會一個很特別的質素
[00:16:16.600 --> 00:16:19.360]  就是勇敢去傳福音
[00:16:19.360 --> 00:16:21.680]  越見到世人的麻煩
[00:16:21.680 --> 00:16:23.920]  越見到人的黑暗的時候
[00:16:23.920 --> 00:16:25.840]  我們是灰心的路
[00:16:25.840 --> 00:16:28.560]  但我更知道福音要講全
[00:16:28.560 --> 00:16:30.880]  請記載很特別就是第四節那裡
[00:16:30.880 --> 00:16:32.360]  當逼迫臨到的時候
[00:16:32.360 --> 00:16:34.560]  有死亡危機的時候
[00:16:34.560 --> 00:16:37.000]  那些門徒是分散去各處傳福音
[00:16:37.000 --> 00:16:40.280]  甚至講到斐理去到撒瑪利亞
[00:16:40.280 --> 00:16:43.360]  這個半愛邦的城市
[00:16:43.360 --> 00:16:45.960]  第五點就是當逼迫臨到的時候
[00:16:45.960 --> 00:16:48.720]  很多人就用著一句說話就是
[00:16:48.720 --> 00:16:51.840]  要馴服在上的掌權者
[00:16:51.840 --> 00:16:55.280]  聖經裡面都叫我們尊重政權
[00:16:55.280 --> 00:16:57.000]  不要隨意反政權
[00:16:57.000 --> 00:16:58.360]  一方面很危險
[00:16:58.360 --> 00:17:00.600]  一方面社會就很容易混亂
