
[00:00:00.000 --> 00:00:02.420]  弟兄姊妹 主一來平安
[00:05:14.100 --> 00:05:14.860]  那些人就說
[00:05:14.860 --> 00:05:15.620]  多加一個字
[00:05:15.620 --> 00:05:17.420]  望子變成龍
[00:05:17.420 --> 00:05:18.140]  也不錯
[00:05:18.140 --> 00:05:18.780]  是不是?
[00:05:18.780 --> 00:05:20.220]  做到好像成龍一樣
[00:05:20.220 --> 00:05:22.540]  每個人都認識他
[00:05:22.540 --> 00:05:25.180]  賺很多錢的
[00:05:25.180 --> 00:05:26.780]  也很開心
[00:05:26.780 --> 00:05:28.940]  我們也有盼望的
[00:05:28.940 --> 00:05:29.500]  是不是?
[00:05:29.500 --> 00:05:31.100]  我們年紀大了
[00:05:31.100 --> 00:05:34.940]  我們到了畢業的時候
[00:05:34.940 --> 00:05:35.740]  盼望什麼?
[00:05:35.740 --> 00:05:37.340]  盼望一份好的工作
[00:05:37.340 --> 00:05:38.220]  是不是?
[00:05:38.220 --> 00:05:40.020]  到了適婚的年齡
[00:05:40.020 --> 00:05:40.820]  盼望什麼?
[00:05:40.820 --> 00:05:44.060]  盼望認識到一個適合的伴侶
[00:05:44.060 --> 00:05:44.780]  當然了
[00:05:44.780 --> 00:05:47.700]  心目中真的有很多的幻想
[00:05:47.700 --> 00:05:48.220]  是不是?
[00:05:48.220 --> 00:05:50.500]  去幻想一個白馬王子也說不定
[00:05:50.500 --> 00:05:52.260]  一個白雪公主也說不定
[00:05:52.260 --> 00:05:52.740]  是不是?
[00:05:52.740 --> 00:05:54.660]  最好就是又漂亮又有錢
[00:05:54.660 --> 00:05:55.660]  又有才華
[00:05:55.660 --> 00:05:57.260]  什麼才都有了
[00:05:57.260 --> 00:05:59.980]  我們有很多的盼望
[00:05:59.980 --> 00:06:02.820]  盼望有時候真的變成一個幻想
[00:06:02.820 --> 00:06:04.860]  變成一個好像空中流角一樣
[00:06:04.860 --> 00:06:08.380]  不是很不切實際的一點
[00:06:08.380 --> 00:06:09.140]  是不是?
[00:06:09.140 --> 00:06:10.860]  再年紀大一點
[00:06:10.860 --> 00:06:11.260]  是不是?
[00:06:11.260 --> 00:06:13.580]  就有一份穩定的工作了
[00:06:13.580 --> 00:06:14.860]  又想盼望什麼?
[00:06:14.860 --> 00:06:15.740]  盼望升級了
[00:06:15.740 --> 00:06:16.340]  是不是?
[00:06:16.340 --> 00:06:19.140]  因為經常在公司裡面做低級的
[00:06:19.140 --> 00:06:20.100]  就很沒趣的
[00:06:20.100 --> 00:06:20.620]  是不是?
[00:06:20.620 --> 00:06:22.780]  有人指責你做事
[00:06:22.780 --> 00:06:24.020]  你不可以指責別人做事的
[00:06:24.020 --> 00:06:24.420]  是不是?
[00:06:24.420 --> 00:06:25.820]  每個人都想做高級的
[00:06:25.820 --> 00:06:28.300]  做高級的有一個好處就是什麼呢?
[00:06:28.300 --> 00:06:29.340]  可以叫別人做事
[00:06:29.340 --> 00:06:29.820]  是不是?
[00:06:29.820 --> 00:06:31.540]  不怕別人叫你做事
[00:06:31.540 --> 00:06:33.860]  再不然就是想出來做老闆
[00:06:33.860 --> 00:06:34.780]  搞生意
[00:06:34.780 --> 00:06:35.740]  老闆最好了
[00:06:35.740 --> 00:06:36.180]  是不是?
[00:06:36.180 --> 00:06:38.060]  老闆真的是
[00:06:38.060 --> 00:06:40.020]  自己生意
[00:06:40.020 --> 00:06:40.540]  是不是?
[00:06:40.540 --> 00:06:42.660]  自己生意真的可以
[00:06:42.660 --> 00:06:43.660]  你打一份工資
[00:06:43.660 --> 00:06:44.740]  就工資有限
[00:06:44.740 --> 00:06:47.300]  自己生意真的可以找到無限都可以
[00:06:47.300 --> 00:06:48.540]  理論上可以
[00:06:48.540 --> 00:06:50.820]  自己生意想著有很多自由的
[00:06:50.820 --> 00:06:51.340]  是不是?
[00:06:51.340 --> 00:06:54.060]  因為公司規定你回九至五
[00:06:54.060 --> 00:06:56.700]  自己生意喜歡開多少點都可以
[00:06:56.700 --> 00:06:58.660]  幻想而已
[00:06:58.660 --> 00:07:00.060]  你問問做生意的朋友
[00:07:00.060 --> 00:07:01.180]  做外賣的朋友
[00:07:01.180 --> 00:07:02.620]  做生意多麼困心
[00:07:02.620 --> 00:07:04.740]  困心到連病都不可以拿假
[00:07:04.740 --> 00:07:07.540]  困心到連想去旅行都不敢走開
[00:07:07.540 --> 00:07:08.020]  是不是?
[00:07:08.020 --> 00:07:09.940]  所以不是你所
[00:07:09.940 --> 00:07:12.420]  不是符合你所盼望的
[00:07:12.420 --> 00:07:13.860]  一定不是
[00:07:13.860 --> 00:07:16.580]  再年紀大一點我們想什麼呢?
[00:07:16.580 --> 00:07:19.420]  那些維園阿伯說聊什麼呢?
[00:07:19.420 --> 00:07:20.620]  就聊什麼呢?
[00:07:20.620 --> 00:07:22.060]  除了聊政局
[00:07:22.060 --> 00:07:22.860]  今天不說的那些
[00:07:22.860 --> 00:07:23.580]  就是說什麼呢?
[00:07:23.580 --> 00:07:24.780]  聊健康
[00:07:24.780 --> 00:07:25.740]  是不是?
[00:07:25.740 --> 00:07:27.260]  他們說來講去就是健康
[00:07:27.260 --> 00:07:28.660]  你又有三高
[00:07:28.660 --> 00:07:29.380]  我沒有三高
[00:07:29.380 --> 00:07:30.420]  我兩高而已
[00:07:30.420 --> 00:07:31.980]  比你好一點
[00:07:31.980 --> 00:07:34.220]  不過最近腳又痛了
[00:07:34.220 --> 00:07:36.300]  膝蓋又發作了
[00:07:36.300 --> 00:07:37.740]  風濕又來了
[00:07:37.740 --> 00:07:38.580]  說來講講這些
[00:07:38.580 --> 00:07:39.340]  我們盼望什麼呢?
[00:07:39.340 --> 00:07:40.500]  盼望有一個好的健康
[00:07:40.500 --> 00:07:43.260]  盼望兒女健康
[00:07:43.260 --> 00:07:46.020]  盼望孫女健康
[00:07:46.020 --> 00:07:49.060]  我們一生之中有很多很多的盼望
[00:07:49.060 --> 00:07:50.780]  但是離不開
[00:07:50.780 --> 00:07:52.780]  這些是物質上的盼望
[00:07:52.780 --> 00:07:54.900]  物質上的盼望
[00:07:54.900 --> 00:07:56.340]  有什麼問題呢?
[00:07:56.340 --> 00:07:57.300]  很大問題
[00:07:57.300 --> 00:07:57.780]  第一
[00:07:57.780 --> 00:07:59.420]  我們是控制不了的
[00:07:59.420 --> 00:08:00.460]  是不是?
[00:08:00.460 --> 00:08:01.860]  很多東西我們控制不了
[00:08:01.860 --> 00:08:03.940]  健康我們控制不了
[00:08:03.940 --> 00:08:05.500]  是,你可以做很多事情
[00:08:05.500 --> 00:08:07.900]  保持一個健康的身體
[00:08:07.900 --> 00:08:09.460]  做很多的預防
[00:08:09.460 --> 00:08:11.700]  做很多保健的事情
[00:08:11.700 --> 00:08:12.940]  做多一點運動
[00:08:12.940 --> 00:08:14.460]  你可以做很多事情
[00:08:14.460 --> 00:08:16.620]  但是你也可以有病
[00:08:16.620 --> 00:08:18.180]  很多東西控制不了
[00:08:18.180 --> 00:08:20.340]  你兒女成不成材呢?
[00:08:20.340 --> 00:08:21.660]  你控制不了
[00:08:21.660 --> 00:08:24.340]  你只能夠在小時候給他很多愛
[00:08:24.340 --> 00:08:25.700]  給他很多機會
[00:08:25.700 --> 00:08:27.620]  帶他學這個學那個
[00:08:27.620 --> 00:08:28.380]  又補習
[00:08:28.380 --> 00:08:29.900]  又給他最好的
[00:08:29.900 --> 00:08:31.580]  那怎麼樣呢?
[00:08:31.580 --> 00:08:32.660]  他是不是一定成材呢?
[00:08:32.660 --> 00:08:33.900]  他聽不聽話呢?
[00:08:34.500 --> 00:08:34.980]  是不是?
[00:08:34.980 --> 00:08:36.220]  到他有十幾歲
[00:08:36.220 --> 00:08:37.260]  有自主能力了
[00:08:37.260 --> 00:08:38.420]  他還理不理你呢?
[00:08:38.420 --> 00:08:39.460]  聽不聽你教訓呢?
[00:08:39.460 --> 00:08:41.180]  很多東西我們控制不了
[00:08:41.180 --> 00:08:44.380]  第二就是我們盼望
[00:08:44.380 --> 00:08:46.540]  物質上的東西我們預測不了
[00:08:46.540 --> 00:08:48.220]  今天不知道明天的事
[00:08:48.220 --> 00:08:50.340]  有些東西你計劃好了
[00:08:50.340 --> 00:08:52.180]  可能根本是不會成功的
[00:08:52.180 --> 00:08:53.660]  是不是?
[00:08:53.660 --> 00:08:55.660]  有朋友他計劃去開一間
[00:08:55.660 --> 00:08:59.540]  就是開一間賣古董的
[00:08:59.540 --> 00:09:00.620]  的商店
[00:09:00.620 --> 00:09:01.020]  OK
[00:09:01.020 --> 00:09:02.420]  那放了很多心機
[00:09:02.420 --> 00:09:03.540]  很多錢下去
[00:09:03.940 --> 00:09:05.700]  在他開張之前那個禮拜
[00:09:05.700 --> 00:09:08.420]  原來他那條街的街尾就開了另外一間
[00:09:08.420 --> 00:09:10.420]  你計劃好了嗎?
[00:09:10.420 --> 00:09:11.540]  預測不了
[00:09:11.540 --> 00:09:12.140]  是不是?
[00:09:12.140 --> 00:09:13.620]  做過市場調查了
[00:09:13.620 --> 00:09:15.780]  知道這個區根本沒有這種的商店
[00:09:15.780 --> 00:09:18.060]  一定有這個市場的
[00:09:18.060 --> 00:09:18.860]  但是你還沒開
[00:09:18.860 --> 00:09:19.820]  別人先開了
[00:09:19.820 --> 00:09:21.100]  你預測到了嗎?
[00:09:21.100 --> 00:09:22.180]  這些是小事而已
[00:09:22.180 --> 00:09:22.700]  是不是?
[00:09:22.700 --> 00:09:24.100]  健康預測到了嗎?
[00:09:24.100 --> 00:09:25.380]  健康預測不了
[00:09:25.380 --> 00:09:28.100]  有沒有人預測到這次這個肺炎
[00:09:28.100 --> 00:09:30.100]  有沒有人預測到去年?
[00:09:30.100 --> 00:09:31.380]  沒有人預測到
[00:09:31.380 --> 00:09:32.780]  就算是當這個肺炎
[00:09:32.780 --> 00:09:37.860]  初初來到這個世界
[00:09:37.860 --> 00:09:40.940]  差不多每個全世界都被影響到
[00:09:40.940 --> 00:09:43.820]  也沒有人預測到會是這麼嚴重
[00:09:43.820 --> 00:09:47.940]  也沒有人預測到它會是這麼
[00:09:47.940 --> 00:09:50.220]  延續性是這麼久
[00:09:50.220 --> 00:09:51.820]  都還沒解決這個問題
[00:09:51.820 --> 00:09:57.380]  有些地區似乎以為疫症又已經緩和了
[00:09:57.380 --> 00:09:58.700]  怎知道不是
[00:09:58.700 --> 00:10:00.860]  例如我們今天看新聞
[00:10:00.860 --> 00:10:02.620]  我們很多是香港過來的
[00:10:02.620 --> 00:10:03.940]  我們現在是留意英國新聞
[00:10:03.940 --> 00:10:04.860]  留意香港新聞
[00:10:04.860 --> 00:10:05.420]  是不是?
[00:10:05.420 --> 00:10:06.660]  因為我們很多親人
[00:10:06.660 --> 00:10:08.180]  很多家庭都在香港
[00:10:08.180 --> 00:10:08.500]  是不是?
[00:10:08.500 --> 00:10:09.460]  我們都留意到
[00:10:09.460 --> 00:10:12.820]  那段時間疫症似乎緩和了很多
[00:10:12.820 --> 00:10:14.540]  那就擔心什麼呢?
[00:10:14.540 --> 00:10:15.540]  有些人擔心一下
[00:10:15.540 --> 00:10:17.740]  會不會冬天天氣冷
[00:10:17.740 --> 00:10:19.900]  疫症才會嚴重一點呢?
[00:10:19.900 --> 00:10:21.140]  其實你擔心什麼呢?
[00:10:21.140 --> 00:10:22.260]  不用到冬天了
[00:10:22.260 --> 00:10:23.300]  現在三十多度
[00:10:23.300 --> 00:10:26.380]  疫症就已經很快地爆出來了
[00:10:26.380 --> 00:10:27.940]  你預測到了嗎?
[00:10:27.940 --> 00:10:30.020]  你是不會預測到什麼的
[00:10:30.020 --> 00:10:30.980]  OK
[00:10:30.980 --> 00:10:33.740]  所以盼望很多時候就帶來失望
[00:10:33.740 --> 00:10:35.100]  為什麼呢?
[00:10:35.100 --> 00:10:37.140]  盼望和失望只差一個字而已
[00:10:37.140 --> 00:10:41.420]  但是那個心情就真的差天拱地了
[00:10:41.420 --> 00:10:42.020]  是不是?
[00:10:42.020 --> 00:10:42.820]  是不是?
[00:10:42.820 --> 00:10:43.340]  為什麼呢?
[00:10:43.340 --> 00:10:44.780]  因為控制不了的東西
[00:10:44.780 --> 00:10:46.260]  預測不了的東西
[00:10:46.260 --> 00:10:48.420]  你盼望一些物質上的東西
[00:10:48.420 --> 00:10:50.260]  你就很容易帶來一個失望
[00:10:50.260 --> 00:10:54.180]  就算讓你盼望到一樣東西
[00:10:54.180 --> 00:10:55.620]  物質上的東西
[00:10:55.620 --> 00:10:57.100]  它是不是會永恆呢?
[00:10:57.100 --> 00:10:58.940]  是不是會…
[00:11:01.860 --> 00:11:05.420]  還是曾經擁有過就算了呢?
[00:11:05.420 --> 00:11:07.540]  我看到很多東西的
[00:11:07.540 --> 00:11:09.380]  我們去旅行
[00:11:09.380 --> 00:11:10.660]  我們花很多錢
[00:11:10.660 --> 00:11:12.100]  去哪裡玩
[00:11:12.100 --> 00:11:14.100]  玩兩三個星期
[00:11:14.100 --> 00:11:15.300]  吃最好的
[00:11:15.300 --> 00:11:16.500]  住最好的
[00:11:16.500 --> 00:11:18.500]  過了之後怎樣呢?
[00:11:18.500 --> 00:11:20.020]  過一兩年後
[00:11:20.020 --> 00:11:21.460]  真的要看回一些照片
[00:11:21.460 --> 00:11:22.580]  你才記得
[00:11:22.580 --> 00:11:24.100]  原來我去過這裡
[00:11:24.100 --> 00:11:26.860]  你吃的東西早就已經消化了
[00:11:26.860 --> 00:11:27.460]  是不是?
[00:11:27.460 --> 00:11:29.980]  你玩的地方太多了
[00:11:29.980 --> 00:11:30.940]  因為貪心
[00:11:30.940 --> 00:11:32.500]  我們十天要去九個國家
[00:11:32.500 --> 00:11:33.180]  知不知道?
[00:11:33.180 --> 00:11:34.420]  所以去完回來
[00:11:34.420 --> 00:11:35.140]  去哪裡玩
[00:11:35.140 --> 00:11:36.620]  哪裡都忘記了
[00:11:36.620 --> 00:11:38.780]  現在就輕拍一下照片
[00:11:38.780 --> 00:11:40.580]  可能提醒一下我們的記憶
[00:11:40.580 --> 00:11:42.340]  但是這是曾經擁有的
[00:11:42.340 --> 00:11:43.700]  這不是永恆的
[00:11:43.700 --> 00:11:44.300]  是不是?
[00:11:44.300 --> 00:11:45.460]  我們很清楚的
[00:11:45.460 --> 00:11:48.220]  人生你說物質上的東西
[00:11:48.220 --> 00:11:49.540]  不是永恆的
[00:11:49.540 --> 00:11:50.900]  是不是?
[00:11:50.900 --> 00:11:52.100]  我們嬰兒
[00:11:52.100 --> 00:11:53.820]  我們小時候很可愛
[00:11:53.820 --> 00:11:54.340]  是不是?
[00:11:54.340 --> 00:11:55.740]  每個人都給抱的
[00:11:55.740 --> 00:11:56.660]  很好玩的
[00:11:56.660 --> 00:11:58.060]  這個是一剎那
[00:11:58.060 --> 00:11:59.140]  再大一點怎麼辦?
[00:11:59.140 --> 00:12:01.140]  大一點就真的很頑皮了
[00:12:01.140 --> 00:12:01.540]  是不是?
[00:12:01.540 --> 00:12:02.380]  又惡死
[00:12:02.380 --> 00:12:03.540]  又貪心
[00:12:03.540 --> 00:12:05.540]  什麼醜態都出來了
[00:12:05.540 --> 00:12:06.740]  如果你教得不好他
[00:12:06.740 --> 00:12:08.140]  再大一點他就不理你了
[00:12:08.140 --> 00:12:08.940]  小朋友
[00:12:08.940 --> 00:12:10.500]  這是物質上的東西
[00:12:10.500 --> 00:12:11.740]  不是永恆的
[00:12:11.740 --> 00:12:12.820]  是不是?
[00:12:12.820 --> 00:12:14.220]  一份好的工作
[00:12:14.220 --> 00:12:15.380]  今天有一份好的工作
[00:12:15.380 --> 00:12:17.580]  明天可能公司說裁員
[00:12:17.580 --> 00:12:19.340]  那你那份工作就沒有了
[00:12:19.340 --> 00:12:21.220]  你本來想著靠這份工作
[00:12:21.220 --> 00:12:22.140]  我又要供樓
[00:12:22.140 --> 00:12:22.860]  供車的
[00:12:22.860 --> 00:12:23.780]  又要怎樣怎樣
[00:12:23.780 --> 00:12:24.900]  你計劃好了
[00:12:24.900 --> 00:12:27.300]  你的計算機已經計算好了
[00:12:27.620 --> 00:12:29.100]  誰知道回到公司
[00:12:29.100 --> 00:12:30.660]  公司說宣佈了
[00:12:30.660 --> 00:12:31.860]  說裁員
[00:12:31.860 --> 00:12:34.060]  不用上班了
[00:12:34.060 --> 00:12:35.900]  麻煩你即時收拾東西離開
[00:12:35.900 --> 00:12:37.380]  是不是?
[00:12:37.380 --> 00:12:38.740]  不是永恆的
[00:12:38.740 --> 00:12:40.620]  是曾經擁有的
[00:12:40.620 --> 00:12:41.620]  是不是?
[00:12:41.620 --> 00:12:42.380]  那麼
[00:12:42.380 --> 00:12:43.580]  當然還有很多東西
[00:12:43.580 --> 00:12:44.020]  是不是?
[00:12:44.020 --> 00:12:45.740]  生意是不會永恆的
[00:12:45.740 --> 00:12:48.380]  愛情不會永恆的
[00:12:48.380 --> 00:12:50.100]  很多東西都沒有永恆的
[00:12:50.100 --> 00:12:53.020]  就好像剛才比特前書所說的
[00:12:53.020 --> 00:12:55.460]  他是說我們今天所追求的
[00:12:55.660 --> 00:12:58.580]  是不扭壞、不沾污、不衰殘的
[00:12:58.580 --> 00:13:00.580]  但是這個是說
[00:13:00.580 --> 00:13:02.620]  追求天上的東西
[00:13:02.620 --> 00:13:03.860]  一會兒我會說
[00:13:03.860 --> 00:13:05.220]  大家倒過來想
[00:13:05.220 --> 00:13:08.100]  就是當我們追求地上物質的東西
[00:13:08.100 --> 00:13:09.860]  是會扭壞
[00:13:09.860 --> 00:13:12.620]  是會沾污、是會衰殘
[00:13:12.620 --> 00:13:14.020]  就是什麼?
[00:13:14.020 --> 00:13:15.540]  就是會變壞
[00:13:15.540 --> 00:13:16.700]  你追求的東西
[00:13:16.700 --> 00:13:18.100]  今天是很新淨的
[00:13:18.100 --> 00:13:19.100]  明天就會壞
[00:13:19.100 --> 00:13:23.540]  你買了一個最新款的手提電話
[00:13:23.540 --> 00:13:25.220]  又如何?
[00:13:25.860 --> 00:13:26.900]  現在的手提電話
[00:13:26.900 --> 00:13:28.660]  設計到用兩三年
[00:13:28.660 --> 00:13:29.980]  它就自動開始會壞的
[00:13:29.980 --> 00:13:30.580]  知不知道?
[00:13:30.580 --> 00:13:32.300]  不知道是不是特地設計
[00:13:32.300 --> 00:13:33.540]  讓你可以換機
[00:13:33.540 --> 00:13:34.700]  那些東西是不耐用的
[00:13:34.700 --> 00:13:35.940]  拿去修理?
[00:13:35.940 --> 00:13:36.740]  沒有人修理的
[00:13:36.740 --> 00:13:38.180]  修理比你買一個新的還要貴
[00:13:38.180 --> 00:13:39.820]  那些東西是不會永恆的
[00:13:39.820 --> 00:13:40.900]  那些多漂亮的東西
[00:13:40.900 --> 00:13:41.540]  是不會的
[00:13:41.540 --> 00:13:43.380]  高科技的東西一定不是永恆的
[00:13:43.380 --> 00:13:45.020]  因為那些東西是越來越新
[00:13:45.020 --> 00:13:45.820]  越來越快
[00:13:45.820 --> 00:13:46.940]  越來越先進
[00:13:46.940 --> 00:13:47.740]  是不是?
[00:13:47.740 --> 00:13:49.700]  你拿回兩年前的手機出門
[00:13:49.700 --> 00:13:50.460]  別人就笑你
