
[00:00:00.000 --> 00:00:04.080]  生命如光 行在光中
[00:02:40.600 --> 00:02:45.080]  他們說到耶穌只不過是一個幻影
[00:02:45.080 --> 00:02:48.760]  祂不是真實在這個世界存在的
[00:02:48.760 --> 00:02:51.840]  因此有一些門徒就會覺得
[00:02:51.840 --> 00:02:54.000]  如果是這樣的話
[00:02:54.000 --> 00:02:57.720]  耶穌釘十字架這個救贖的因典
[00:02:57.720 --> 00:03:00.400]  就是假的
[00:03:00.400 --> 00:03:05.800]  於是這一群信徒陷入了絕望當中
[00:03:05.800 --> 00:03:08.960]  所以約翰就要將這個
[00:03:08.960 --> 00:03:13.120]  不是真實的信息告訴他們
[00:03:13.120 --> 00:03:15.960]  在第八節到十節
[00:03:15.960 --> 00:03:19.040]  約翰說到這個罪的看法
[00:03:19.040 --> 00:03:20.840]  他想告訴他們知道
[00:03:20.840 --> 00:03:25.040]  當時的罪不單止是律法上的罪
[00:03:25.040 --> 00:03:28.560]  就好像這些假傳
[00:03:28.560 --> 00:03:31.080]  不認識神的一些知識
[00:03:31.080 --> 00:03:33.600]  都是一些罪
[00:03:33.600 --> 00:03:36.680]  這些在基督教上所說的罪
[00:03:36.680 --> 00:03:40.080]  不單止是法律上的罪
[00:03:40.080 --> 00:03:43.720]  其實在聖經裏面有教導過我們
[00:03:43.720 --> 00:03:46.800]  如果我們能夠去幫助人
[00:03:46.800 --> 00:03:50.000]  卻是縮手不幫助的
[00:03:50.000 --> 00:03:51.760]  這個都是罪
[00:03:51.760 --> 00:03:56.760]  在聖經裏面有一個很重要的比喻
[00:03:56.760 --> 00:04:00.920]  好撒瑪利亞人當中就說到這件事
[00:04:00.920 --> 00:04:05.160]  如果我們可以幫卻是不幫忙的
[00:04:05.160 --> 00:04:08.320]  這個都是罪
[00:04:08.320 --> 00:04:09.920]  第十節說到
[00:04:09.920 --> 00:04:13.520]  我們若說自己沒有犯過罪
[00:04:13.520 --> 00:04:17.080]  就是把神當作說方的
[00:04:17.080 --> 00:04:21.160]  他的道就不在我裏面了
[00:04:21.160 --> 00:04:24.520]  如果我們自己說信神
[00:04:24.520 --> 00:04:26.800]  卻是說自己無罪
[00:04:26.800 --> 00:04:30.840]  這個就是把神當作說方
[00:04:30.840 --> 00:04:35.120]  說方是撒旦的一個特色
[00:04:35.120 --> 00:04:37.160]  當我看到這一節的經文
[00:04:37.160 --> 00:04:38.800]  我不知道你有沒有想到
[00:04:38.800 --> 00:04:41.800]  聖經裏面哪一個故事呢?
[00:04:41.800 --> 00:04:43.520]  我記得在聖經裏面
[00:04:43.520 --> 00:04:45.440]  如果你有讀過101的話
[00:04:45.440 --> 00:04:49.120]  其中一課相信你們會讀過
[00:04:49.120 --> 00:04:52.280]  就是說到行淫的婦人
[00:04:52.280 --> 00:04:55.600]  被人帶到主耶穌面前
[00:04:55.600 --> 00:04:58.080]  叫耶穌怎樣呢?
[00:04:58.080 --> 00:04:59.120]  懲罰她
[00:04:59.120 --> 00:05:01.600]  用石頭扔死她
[00:05:01.600 --> 00:05:05.480]  但是主耶穌卻是對著當時的人說
[00:05:05.480 --> 00:05:07.280]  如果你們沒有罪的話
[00:05:07.280 --> 00:05:09.440]  你們就做吧
[00:05:09.440 --> 00:05:11.600]  結果是怎樣?
[00:05:11.600 --> 00:05:14.640]  由老至少的離開
[00:05:14.640 --> 00:05:16.600]  沒有一個人敢做
[00:05:16.600 --> 00:05:19.480]  如果我們說自己無罪的話
[00:05:19.480 --> 00:05:23.440]  就是把神當作說方
[00:05:23.440 --> 00:05:26.280]  接下來第二章的一節
[00:05:26.280 --> 00:05:28.000]  作者這樣說道
[00:05:28.000 --> 00:05:29.760]  我的孩子們
[00:05:29.760 --> 00:05:33.040]  我把這些話寫給你們
[00:05:33.040 --> 00:05:35.400]  是要你們不犯罪
[00:05:35.400 --> 00:05:36.960]  若有人犯罪
[00:05:36.960 --> 00:05:38.480]  在乎那裡
[00:05:38.480 --> 00:05:40.640]  我們有一位鐘堡
[00:05:40.640 --> 00:05:42.640]  就是那二者
[00:05:42.640 --> 00:05:45.800]  耶穌基督
[00:05:45.800 --> 00:05:49.120]  祂為我們的罪作了贖罪劑
[00:05:49.120 --> 00:05:51.640]  不單是為我們的罪
[00:05:51.640 --> 00:05:55.520]  也是為普天下人的罪
[00:05:55.520 --> 00:05:58.920]  我們看到在二章下來
[00:05:58.920 --> 00:06:02.960]  作者用了後面很多節的經文
[00:06:02.960 --> 00:06:07.720]  都會用「孩子們」作為開始
[00:06:07.720 --> 00:06:13.320]  約翰語重心長地對這群讀者說
[00:06:13.320 --> 00:06:14.840]  對我們說
[00:06:14.840 --> 00:06:18.560]  就好像對著自己的子女
[00:06:18.560 --> 00:06:20.240]  去教導我們
[00:06:20.240 --> 00:06:24.120]  告訴我們當我們犯了罪的時候
[00:06:24.120 --> 00:06:26.520]  我們應該怎樣呢?
[00:06:26.520 --> 00:06:30.280]  因為其實每一個人我們都會犯罪
[00:06:30.280 --> 00:06:32.080]  聖經裡也說過
[00:06:32.080 --> 00:06:33.400]  一個二人
[00:06:33.400 --> 00:06:35.640]  連一個二人都沒有
[00:06:35.640 --> 00:06:38.360]  我們都是在罪的當中
[00:06:38.360 --> 00:06:40.200]  但是這一份罪
[00:06:40.200 --> 00:06:42.440]  如果我們肯認的時候
[00:06:42.440 --> 00:06:45.320]  神派了一個鐘堡給我們
[00:06:45.320 --> 00:06:48.120]  這個鐘堡就是耶穌基督
[00:06:48.120 --> 00:06:51.960]  作為贖罪劑
[00:06:51.960 --> 00:06:54.520]  在這封書信裡
[00:06:54.520 --> 00:06:57.000]  其中一個重要的目的
[00:06:57.000 --> 00:07:00.400]  就是要告訴我們這群讀者知道
[00:07:00.400 --> 00:07:03.160]  上帝豐富的恩典
[00:07:03.160 --> 00:07:05.320]  就是在耶穌基督裡
[00:07:05.320 --> 00:07:07.200]  彰顯出來
[00:07:07.200 --> 00:07:10.840]  耶穌基督的赦免有三個特點
[00:07:10.840 --> 00:07:12.480]  第一個特點就是
[00:07:12.480 --> 00:07:14.880]  祂赦免的是公義
[00:07:14.880 --> 00:07:19.320]  這裡的公義是指憐憫和寬恕的愛
[00:07:19.320 --> 00:07:21.240]  耶穌基督的犧牲
[00:07:21.240 --> 00:07:22.800]  第二樣東西就是
[00:07:22.800 --> 00:07:26.280]  說到耶穌基督祂自己犧牲了自己
[00:07:26.280 --> 00:07:30.560]  這個犧牲是一種奉獻生命的意思
[00:07:30.560 --> 00:07:34.160]  耶穌就好像當年贖罪劑
[00:07:34.160 --> 00:07:36.960]  在利美記記述的那個贖罪劑
[00:07:36.960 --> 00:07:38.720]  那些濟生一樣
[00:07:38.720 --> 00:07:41.040]  將生命獻上
[00:07:41.040 --> 00:07:45.280]  幫我們每一個罪人去贖罪
[00:07:45.280 --> 00:07:48.880]  祂自己就走上十字架上
[00:07:48.880 --> 00:07:51.120]  為我們的犧牲
[00:07:51.120 --> 00:07:52.960]  第三點就是
[00:07:52.960 --> 00:07:54.560]  耶穌基督的贖罪
[00:07:54.560 --> 00:07:57.880]  不是單單為了這群猶太人
[00:07:57.880 --> 00:08:03.000]  而是為了全人類的罪而去擺上
[00:08:03.000 --> 00:08:04.520]  更重要的是
[00:08:04.520 --> 00:08:06.120]  在新約聖經裏面
[00:08:06.120 --> 00:08:08.400]  我們所傳的這個信息
[00:08:08.400 --> 00:08:09.840]  這個見證
[00:08:09.840 --> 00:08:15.120]  就正正就是耶穌基督為我們擺上
[00:08:15.120 --> 00:08:19.600]  在這裏約翰用了三節經文
[00:08:19.600 --> 00:08:23.920]  去肯定一件很重要的事
[00:08:23.920 --> 00:08:25.880]  他就說到肯定
[00:08:25.880 --> 00:08:28.160]  如果你認識神
[00:08:28.160 --> 00:08:31.280]  但是依然行在黑暗裏面
[00:08:31.280 --> 00:08:33.600]  說自己無罪的時候
[00:08:33.600 --> 00:08:37.320]  你肯定就是說謊
[00:08:37.320 --> 00:08:40.840]  另外他又用三節經文說到
[00:08:40.840 --> 00:08:43.240]  如果你行在光中
[00:08:43.240 --> 00:08:46.000]  和神有相交的時候
[00:08:46.000 --> 00:08:50.280]  你肯定就是在神裏面
[00:08:50.280 --> 00:08:53.320]  約翰用了六節經文
[00:08:53.320 --> 00:08:55.640]  說了兩個肯定
[00:08:55.640 --> 00:08:57.080]  告訴我們
[00:08:57.080 --> 00:09:01.800]  如果我們行在光和黑暗裏面的分別
[00:09:01.800 --> 00:09:03.880]  是有什麼呢?
[00:09:03.880 --> 00:09:09.120]  如果我們說自己是在神裏面的時候
[00:09:09.120 --> 00:09:13.000]  我們就必須將我們的罪擺上
[00:09:13.000 --> 00:09:14.960]  去認罪
[00:09:14.960 --> 00:09:16.920]  或者當你說
[00:09:16.920 --> 00:09:20.040]  如果我不認罪又如何?
[00:09:20.040 --> 00:09:22.640]  不認罪說自己無罪的時候
[00:09:22.640 --> 00:09:24.360]  就好像另外這樣說
[00:09:24.360 --> 00:09:28.000]  你肯定就是說謊
[00:09:28.000 --> 00:09:33.080]  接下來約翰就說到馴服
[00:09:33.080 --> 00:09:36.560]  在馴服裏面他這樣教我們
[00:09:36.560 --> 00:09:39.760]  我們若遵守神的命令
[00:09:39.760 --> 00:09:43.680]  就知道我們確實認識祂
[00:09:43.680 --> 00:09:46.280]  人若說我認識祂
[00:09:46.280 --> 00:09:48.640]  卻不遵守祂的命令
[00:09:48.640 --> 00:09:50.600]  就是說謊的
[00:09:50.600 --> 00:09:54.240]  真理就不在祂裏面
[00:09:54.240 --> 00:09:55.800]  約翰強調
[00:09:55.800 --> 00:09:58.000]  我們作為基督徒
[00:09:58.000 --> 00:10:00.760]  要有最基本的原則
[00:10:00.760 --> 00:10:04.640]  信仰和行為是分不開的
[00:10:04.640 --> 00:10:07.120]  如果我們說我們信耶穌
[00:10:07.120 --> 00:10:09.240]  但是我們卻是行出來
[00:10:09.240 --> 00:10:12.880]  彰顯不了耶穌那一種的品德
[00:10:12.880 --> 00:10:15.720]  彰顯不了耶穌所教導
[00:10:15.720 --> 00:10:21.240]  這個就不是一個我們認識的基督徒了
[00:10:21.240 --> 00:10:24.800]  還有約翰在書卷裏面
[00:10:24.800 --> 00:10:28.880]  有沒有發現他很喜歡用「在他裏面」
[00:10:28.880 --> 00:10:35.240]  「在他裏面」就是我們有沒有耶穌在我們心裏面呢?
[00:10:35.240 --> 00:10:38.640]  接著最後的兩節經文說到
[00:10:38.640 --> 00:10:41.000]  「凡遵守他的道德
[00:10:41.000 --> 00:10:46.880]  愛神的心確實地在他裏面達到完全了
[00:10:46.880 --> 00:10:50.960]  由此我們知道我們是在他裏面
[00:10:50.960 --> 00:10:53.880]  凡說自己住在他裏面的
[00:10:53.880 --> 00:10:58.440]  就該照著他所行的去行」
[00:10:58.440 --> 00:11:00.280]  真正的基督徒
[00:11:00.280 --> 00:11:02.440]  真正的愛上帝
[00:11:02.440 --> 00:11:06.520]  就是要遵照耶穌基督的一言一行
[00:11:06.520 --> 00:11:10.400]  好好地活在我們的生活裏面
[00:11:10.400 --> 00:11:11.840]  如果今天
[00:11:11.840 --> 00:11:16.120]  你說我都信了主好一段時間了
[00:11:16.120 --> 00:11:18.520]  那你有沒有好好地
[00:11:18.520 --> 00:11:22.680]  在你日常生活裏面走出來呢?
[00:11:22.680 --> 00:11:24.560]  你走出來的時候
[00:11:24.560 --> 00:11:26.840]  有沒有給人感覺
[00:11:26.840 --> 00:11:28.760]  你就是一個基督徒呢?
[00:11:28.760 --> 00:11:33.640]  還是你依然很怕被人知道你是一個基督徒呢?
[00:11:33.640 --> 00:11:38.040]  這個我們要好好地想想
[00:11:38.040 --> 00:11:41.480]  另外約翰他將「救恩觀」
[00:11:41.480 --> 00:11:44.160]  用了兩樣東西來建構
[00:11:44.160 --> 00:11:45.720]  一個是信心
[00:11:45.720 --> 00:11:47.960]  一個是倫理
[00:11:47.960 --> 00:11:50.560]  我們來看看
[00:11:50.560 --> 00:11:54.080]  這是一個信心的軌跡
[00:11:54.080 --> 00:12:00.960]  因為他說「相信」是在德教上認識神很重要的關鍵
[00:12:00.960 --> 00:12:06.120]  如果我們將這六個詞語中間分開的時候
[00:12:06.120 --> 00:12:10.200]  你會看到有「相信」和「不信」
[00:12:10.200 --> 00:12:11.800]  如果你「不信」的話
[00:12:11.800 --> 00:12:15.400]  你就是不認識真正的教義
[00:12:15.400 --> 00:12:18.520]  對神的認識也不足
[00:12:18.520 --> 00:12:19.320]  相反
[00:12:19.320 --> 00:12:21.080]  如果你「相信」的話
[00:12:21.080 --> 00:12:25.400]  你會有真實的教義和認識神
[00:12:25.400 --> 00:12:26.520]  在我們心裏面
[00:12:26.520 --> 00:12:29.320]  真實的教義和認識神
[00:12:29.320 --> 00:12:34.400]  不單止要多讀聖經、祈禱、與神親近
[00:12:34.400 --> 00:12:38.640]  你就會一天一天地去認識神
[00:12:38.640 --> 00:12:42.160]  另外剛才所說的倫理軌跡
[00:12:42.160 --> 00:12:45.360]  就是當我們未認識神的時候
[00:12:45.360 --> 00:12:48.560]  我們的行徑是不會信服
[00:12:48.560 --> 00:12:51.280]  不會聽神的誡命
[00:12:51.280 --> 00:12:54.320]  但是我們開始認識的時候
[00:12:54.320 --> 00:12:57.440]  我們就會懂得去信服
[00:12:57.440 --> 00:13:01.640]  懂得行在好的行為當中
[00:13:01.640 --> 00:13:06.520]  這個約翰所說的倫理
[00:13:06.520 --> 00:13:09.600]  其實就是我們在生命裏面
[00:13:09.600 --> 00:13:12.920]  怎樣去行出好的行為
[00:13:12.920 --> 00:13:16.560]  怎樣去領受神的福祿
[00:13:16.560 --> 00:13:19.120]  在這兩樣層面裏面
[00:13:19.120 --> 00:13:22.760]  我們不可以單單地分開來看
[00:13:22.760 --> 00:13:27.760]  約翰將它好像一個座標那樣畫出來
[00:13:27.760 --> 00:13:32.360]  在當中橫向的是「信」和「不信」
[00:13:32.360 --> 00:13:36.080]  打動的是「信服」和「叛逆」
[00:13:36.080 --> 00:13:40.440]  你見到可以分開做四個部分
[00:13:40.440 --> 00:13:45.000]  這四個部分也可以分為四類人
[00:13:45.000 --> 00:13:49.160]  你看看你自己是屬於哪一個
[00:13:49.160 --> 00:13:50.360]  第一個
[00:13:50.360 --> 00:13:54.000]  第一類就是可以接受的信念
[00:13:54.000 --> 00:13:57.080]  和有信服的行為
[00:13:57.080 --> 00:14:00.560]  這個是被神所稱讚的
[00:14:00.560 --> 00:14:03.960]  也是能夠充分地相信
[00:14:03.960 --> 00:14:05.760]  「悅加信服」
[00:14:05.760 --> 00:14:08.520]  有愛人愛神的心
[00:14:08.520 --> 00:14:11.240]  我相信在座的你和我
[00:14:11.240 --> 00:14:15.680]  都很希望朝著這個方向而行
[00:14:15.680 --> 00:14:18.560]  接著第二類就是
[00:14:18.560 --> 00:14:20.680]  不能夠接受信念
[00:14:20.680 --> 00:14:24.000]  雖然有信服的表象
[00:14:24.000 --> 00:14:25.800]  這個是怎樣呢?
[00:14:25.800 --> 00:14:30.680]  就是說我們樣樣東西都好像做到足夠了
[00:14:30.680 --> 00:14:33.960]  又回教會 又做侍奉
[00:14:33.960 --> 00:14:39.000]  又在教會裏面有很多工作
[00:14:39.000 --> 00:14:41.120]  但是當在你的生命上
[00:14:41.120 --> 00:14:43.360]  一有一些低谷
[00:14:43.360 --> 00:14:45.760]  或者一有一些不如意的事
[00:14:45.760 --> 00:14:48.920]  你就開始動搖你的信心
[00:14:48.920 --> 00:14:51.600]  到底神有沒有幫我的呢?
[00:14:51.600 --> 00:14:55.440]  我是不是應該再信祂呢?
[00:14:55.440 --> 00:14:58.760]  這個就是第二個部分
[00:14:58.760 --> 00:15:00.960]  第三種是怎樣呢?
[00:15:00.960 --> 00:15:05.200]  第三種是既沒有可以接受的信念
[00:15:05.200 --> 00:15:08.200]  也沒有信服的行為
[00:15:08.200 --> 00:15:12.040]  第三類人就是完全未認識神
[00:15:12.040 --> 00:15:15.280]  完全未相信
[00:15:15.280 --> 00:15:20.840]  這些都是暫時未認識 未相信的
[00:15:20.840 --> 00:15:22.880]  最後一種
[00:15:22.880 --> 00:15:27.040]  看似相信卻不信服
[00:15:27.040 --> 00:15:33.600]  我們常常回教會 常常做侍奉
[00:15:33.600 --> 00:15:36.880]  但是不信服牧者
[00:15:36.880 --> 00:15:39.960]  甚至不信服聖經的教導
[00:15:39.960 --> 00:15:43.200]  總要自己作主
[00:15:43.200 --> 00:15:47.240]  到底這四類人 你是哪一類呢?
[00:15:47.240 --> 00:15:48.840]  除了第一類之外
[00:15:48.840 --> 00:15:52.560]  我相信如果你是二、三、四的話
[00:15:52.560 --> 00:15:58.040]  我都希望你有一個心 我們一起朝向第一類
[00:15:58.040 --> 00:16:03.480]  第一類是被神稱讚有愛人、愛神的心
[00:16:03.480 --> 00:16:05.600]  希望你和我一樣
[00:16:05.600 --> 00:16:09.880]  都可以做到這件事
[00:16:09.880 --> 00:16:11.600]  今天的經文裡面
[00:16:11.600 --> 00:16:15.520]  教導我們兩件很重要的事情
[00:16:15.520 --> 00:16:19.960]  一個就是我們要建立純正的信仰
[00:16:19.960 --> 00:16:21.760]  因為我們知道
[00:16:21.760 --> 00:16:25.160]  當我們生命如光的時候
[00:16:25.160 --> 00:16:29.400]  我們自然就會行出好行為
[00:16:29.400 --> 00:16:32.600]  讓我們的生命無可指責
[00:16:32.600 --> 00:16:35.320]  信仰要純正
[00:16:35.320 --> 00:16:38.160]  末世有很多假的教師
[00:16:38.160 --> 00:16:40.320]  有很多假的教會
[00:16:40.320 --> 00:16:44.600]  甚至我聽到一些在台灣的教會
[00:16:44.600 --> 00:16:51.120]  他們覺得基督教的人數開始下跌
[00:16:51.120 --> 00:16:54.680]  他們為了增加信主的人數
[00:16:54.680 --> 00:16:55.800]  他們會怎樣呢?
[00:16:55.800 --> 00:16:58.000]  他們會跟信眾說
[00:16:58.000 --> 00:17:01.640]  如果你的先人 即是過世的先人
[00:17:01.640 --> 00:17:03.920]  未信主的不要緊
[00:17:03.920 --> 00:17:08.520]  你只要將他們帶來教會
[00:17:08.520 --> 00:17:09.920]  怎樣帶來教會?
[00:17:09.920 --> 00:17:14.480]  將他們的罪一一說出來
[00:17:14.480 --> 00:17:17.640]  然後你和他們認罪
[00:17:17.640 --> 00:17:21.000]  他們都可以成為基督徒
[00:17:21.000 --> 00:17:24.520]  這些教義你覺得怎樣呢?
[00:17:24.520 --> 00:17:28.440]  他們甚至說將他們的罪套出來
[00:17:28.440 --> 00:17:31.560]  所以他們還要每個主日
[00:17:31.560 --> 00:17:34.600]  在門口放幾個桶
[00:17:34.600 --> 00:17:37.440]  讓他們套出來
[00:17:37.440 --> 00:17:39.800]  套他們先人的罪出來
[00:17:39.800 --> 00:17:44.520]  這些都不是一些純正的教義
[00:17:44.520 --> 00:17:46.200]  所以大英姐妹
[00:17:46.200 --> 00:17:48.040]  在末世的時候
[00:17:48.040 --> 00:17:51.320]  要好好地去看
[00:17:51.320 --> 00:17:59.320]  去知道哪些才是真正應該要看的東西
[00:17:59.320 --> 00:18:03.560]  好像現在網絡時代大爆炸
[00:18:03.560 --> 00:18:07.560]  在學清早前發生了一件這樣的事
[00:18:07.560 --> 00:18:10.120]  因為我們由中一到大專
[00:18:10.120 --> 00:18:12.280]  都是一起聽道
[00:18:12.280 --> 00:18:15.600]  有一個中三中四的同學
[00:18:15.600 --> 00:18:18.720]  覺得那些道比較淺
[00:18:18.720 --> 00:18:23.120]  於是他自己回去看YouTube
[00:18:23.120 --> 00:18:24.440]  看了很多
[00:18:24.440 --> 00:18:28.080]  他媽媽有一天傳過來給我看
[00:18:28.080 --> 00:18:30.360]  Pastor Irene 你看看他在看什麼
[00:18:30.360 --> 00:18:32.800]  是不是看得到的 適不適合
[00:18:32.800 --> 00:18:34.080]  他一傳過來
[00:18:34.080 --> 00:18:34.920]  我一看
[00:18:34.920 --> 00:18:38.520]  我說我不看內容都知道不看得了
[00:18:38.520 --> 00:18:39.800]  然後他問為什麼
[00:18:39.800 --> 00:18:42.280]  我說耶和華見證人會的
[00:18:42.280 --> 00:18:46.480]  我叫他不要看到Jesus的字
[00:18:46.480 --> 00:18:48.160]  他就去看
[00:18:48.160 --> 00:18:50.920]  所以作為家長
[00:18:50.920 --> 00:18:56.640]  如果真的要子女去認識神的時候
[00:18:56.640 --> 00:19:03.560]  我相信你們應該要好好地在旁邊帶領著他們
[00:19:03.560 --> 00:19:07.200]  尤其是現在資訊太發達了
[00:19:07.200 --> 00:19:09.600]  有很多時候他們真的不知道
[00:19:09.600 --> 00:19:12.960]  哪些是應該看 哪些是不應該看
[00:19:12.960 --> 00:19:16.000]  甚至可能你自己都不知道
[00:19:16.000 --> 00:19:20.080]  你看那個網頁是不是一些異端
[00:19:20.080 --> 00:19:23.120]  所以我們真的求主保護我們
[00:19:23.120 --> 00:19:29.160]  讓我們在生命裏面懂得分辨這個信證的信仰
[00:19:29.160 --> 00:19:30.360]  第二樣東西
[00:19:30.360 --> 00:19:35.400]  我們將上帝的愛要彰顯在日常生活裏面
[00:19:35.400 --> 00:19:39.000]  如果我們說自己生命裏面有上帝
[00:19:39.000 --> 00:19:42.800]  就應該照著耶穌基督的言行去生活
[00:19:42.800 --> 00:19:44.760]  去見證出來
[00:19:44.760 --> 00:19:47.840]  有很多時候我們作為基督徒
[00:19:47.840 --> 00:19:50.480]  我們很想做那一件事
[00:19:50.480 --> 00:19:55.480]  但卻是固執不敢做
[00:19:55.480 --> 00:19:56.880]  為什麼呢?
[00:19:56.880 --> 00:19:58.560]  因為你擔心
[00:19:58.560 --> 00:20:00.480]  因為你怕
[00:20:00.480 --> 00:20:04.600]  但如果這件事是神叫你做的時候
[00:20:04.600 --> 00:20:07.440]  你就不應該怕了
[00:20:07.440 --> 00:20:09.360]  在過去的日子裏面
[00:20:09.360 --> 00:20:10.920]  我每一次講道
[00:20:10.920 --> 00:20:14.000]  我都會舉一些真實的例子
[00:20:14.000 --> 00:20:16.640]  當然這次也不例外
[00:20:16.640 --> 00:20:18.000]  有同工問我
[00:20:18.000 --> 00:20:21.120]  為什麼你每一次都要舉這些例子呢?
[00:20:21.120 --> 00:20:22.320]  我就說
[00:20:22.320 --> 00:20:25.520]  其實在聖經裏面的教導
[00:20:25.520 --> 00:20:28.920]  有很多人說很「離地」
[00:20:28.920 --> 00:20:31.160]  什麼都做不到
[00:20:31.160 --> 00:20:34.000]  但我確實又覺得不是
[00:20:34.000 --> 00:20:38.160]  所以我一定要擺一些真實能夠做到的例子
[00:20:38.160 --> 00:20:40.080]  出來給大家看到
[00:20:40.080 --> 00:20:42.720]  既然他們能夠做到的話
[00:20:42.720 --> 00:20:47.280]  即是你和我都應該可以做得到
[00:20:47.280 --> 00:20:51.680]  接下來我都講兩個故事
[00:20:51.680 --> 00:20:56.200]  第一個就是一個九十後的大律師Rachel
[00:20:56.200 --> 00:21:02.720]  她不是一個從小就去信主的姊妹
[00:21:02.720 --> 00:21:05.640]  她是在很大的時候才認識神
[00:21:05.640 --> 00:21:08.680]  雖然她在小學讀基督教學校
[00:21:08.680 --> 00:21:12.280]  但她去到英國讀書的時候
[00:21:12.280 --> 00:21:16.520]  她一心想進大學讀地理系
[00:21:16.520 --> 00:21:19.000]  因為她說讀地理很開心
[00:21:19.000 --> 00:21:21.440]  可以去很多旅行
[00:21:21.440 --> 00:21:23.120]  可以到處去
[00:21:23.120 --> 00:21:25.120]  增廣見聞
[00:21:25.120 --> 00:21:29.000]  但當她回教會認識神之後
[00:21:29.000 --> 00:21:32.400]  神給了她一句很重要的話
[00:21:32.400 --> 00:21:37.680]  「耶穌來是行公義好憐憫」
[00:21:37.680 --> 00:21:41.480]  於是她就想想有什麼可以做
[00:21:41.480 --> 00:21:43.240]  她記得小時候
[00:21:43.240 --> 00:21:47.880]  她的家人經常說她很喜歡拿起咪高峰唱歌
[00:21:47.880 --> 00:21:52.920]  說她將來長大必定可以成為一個靠嘴巴的人
[00:21:52.920 --> 00:21:56.440]  所以她就選擇了做律師
[00:21:56.440 --> 00:21:58.560]  當她畢業的時候
[00:21:58.560 --> 00:22:02.040]  她沒有馬上去做律師
[00:22:02.040 --> 00:22:06.560]  反而她參與了一個叫做國際正義使命團裡面
[00:22:06.560 --> 00:22:09.160]  去做義務律師
[00:22:09.160 --> 00:22:12.120]  她被派到菲律賓
[00:22:12.120 --> 00:22:16.720]  去拯救一些在黑暗中的小朋友
[00:22:16.720 --> 00:22:22.520]  這些小朋友是因為他們的父母想賺快錢
[00:22:22.520 --> 00:22:26.240]  而將他們賣給
[00:22:26.240 --> 00:22:28.040]  有賣給別人的
[00:22:28.040 --> 00:22:35.440]  將他們在網絡前面做一些猥褻的動作
[00:22:35.440 --> 00:22:39.480]  賣給那些戀童癖的人
