
[00:00:00.000 --> 00:00:05.520]  今天我們一同來思想另外一個神蹟
[00:01:35.960 --> 00:01:37.080]  說主啊
[00:01:37.080 --> 00:01:37.760]  離開我
[00:01:37.760 --> 00:01:39.320]  我是個罪人
[00:01:39.320 --> 00:01:41.360]  他和一切同在的人
[00:01:41.360 --> 00:01:44.440]  都驚訝這一網所打的魚
[00:01:44.440 --> 00:01:45.840]  他的夥伴
[00:01:45.840 --> 00:01:48.360]  西比太的兒子雅各約翰
[00:01:48.360 --> 00:01:49.680]  也是這樣
[00:01:49.680 --> 00:01:50.920]  耶穌對西門說
[00:01:50.920 --> 00:01:51.720]  不要怕
[00:01:51.720 --> 00:01:52.800]  從今以後
[00:01:52.800 --> 00:01:54.960]  你要得人了
[00:01:54.960 --> 00:01:57.960]  他們把兩隻船弄了岸
[00:01:57.960 --> 00:02:00.200]  就撇下所有的
[00:02:00.200 --> 00:02:04.400]  跟從了耶穌
[00:02:04.400 --> 00:02:07.160]  今日我們要思想的
[00:02:07.160 --> 00:02:09.640]  這個神蹟
[00:02:09.640 --> 00:02:13.840]  是一個偉大的神蹟
[00:02:13.840 --> 00:02:16.280]  不單止彼得要經歷這樣的神蹟
[00:02:16.280 --> 00:02:18.560]  我們盼望我們每一個屬神的人
[00:02:18.560 --> 00:02:21.600]  都能夠經歷同樣的神蹟
[00:02:21.600 --> 00:02:23.400]  這個神蹟當然是
[00:02:23.400 --> 00:02:25.080]  講到耶穌基督
[00:02:25.080 --> 00:02:28.520]  藉著祂在彼得身上所行的神蹟
[00:02:28.520 --> 00:02:32.160]  呼召彼得離開打魚的職業
[00:02:32.160 --> 00:02:37.240]  做一個得人的漁夫
[00:02:37.240 --> 00:02:41.280]  耶穌基督在第十節那裏所說的一句話
[00:02:41.280 --> 00:02:45.520]  是彼得他人生的轉捩點
[00:02:45.520 --> 00:02:47.560]  耶穌對彼得怎麼說呢?
[00:02:47.560 --> 00:02:48.640]  祂說不必怕
[00:02:48.640 --> 00:02:50.000]  從今以後
[00:02:50.000 --> 00:02:52.160]  你要得人了
[00:02:52.160 --> 00:02:53.440]  從今以後
[00:02:53.440 --> 00:02:55.000]  你要得人了
[00:02:55.000 --> 00:02:57.800]  以前你是怎樣
[00:02:57.800 --> 00:03:00.000]  但是從這個時刻開始
[00:03:00.000 --> 00:03:02.160]  你的生命要改變
[00:03:02.160 --> 00:03:04.160]  誰改變彼得的生命呢?
[00:03:04.160 --> 00:03:06.160]  是我們的主,我們的神
[00:03:06.160 --> 00:03:07.480]  藉著這個神蹟
[00:03:07.480 --> 00:03:10.000]  改變了彼得的生命
[00:03:10.000 --> 00:03:13.240]  所以在這個神蹟裏面
[00:03:13.240 --> 00:03:15.040]  我們思想三件事
[00:03:15.040 --> 00:03:16.280]  第一件事
[00:03:16.280 --> 00:03:19.520]  就是這個神蹟之前
[00:03:19.520 --> 00:03:22.680]  蒙召之前的彼得
[00:03:22.680 --> 00:03:25.400]  第二件事我們要一同思想的
[00:03:25.400 --> 00:03:28.880]  就是經歷神蹟的彼得
[00:03:28.880 --> 00:03:31.080]  他究竟經歷一個怎樣的神蹟
[00:03:31.080 --> 00:03:32.720]  改變他的生命呢?
[00:03:32.720 --> 00:03:34.720]  第三,我們要思想
[00:03:34.720 --> 00:03:36.440]  神透過這個神蹟
[00:03:36.440 --> 00:03:38.320]  對彼得的呼召
[00:03:38.320 --> 00:03:41.160]  是怎樣一個呼召
[00:03:41.160 --> 00:03:44.920]  首先我們要看蒙召之前的彼得
[00:03:44.920 --> 00:03:47.240]  我們要留意的
[00:03:47.240 --> 00:03:50.600]  在這段經文裏面關於蒙召之前的彼得
[00:03:50.600 --> 00:03:52.520]  就是說
[00:03:52.520 --> 00:03:55.640]  他有甚麼特別的地方
[00:03:55.640 --> 00:03:59.720]  以致神在眾多的人中間
[00:03:59.720 --> 00:04:02.240]  可以說是千千萬萬人的中間
[00:04:02.240 --> 00:04:04.080]  要揀選彼得
[00:04:04.080 --> 00:04:08.440]  和其他十一個門徒呢?
[00:04:08.440 --> 00:04:10.360]  他有甚麼條件
[00:04:10.360 --> 00:04:12.040]  有甚麼獨特的地方
[00:04:12.040 --> 00:04:16.080]  以致神要呼召他
[00:04:16.080 --> 00:04:20.000]  首先我們看到蒙召之前的彼得
[00:04:20.000 --> 00:04:22.880]  他其實已經是認識了主
[00:04:22.880 --> 00:04:28.600]  某個程度上他已經跟隨著主
[00:04:28.600 --> 00:04:31.480]  因為在聖經裏面我們看到
[00:04:31.480 --> 00:04:34.800]  他已經
[00:04:34.800 --> 00:04:36.920]  雖然是一個漁夫
[00:04:36.920 --> 00:04:40.880]  但主已經呼召他
[00:04:40.880 --> 00:04:44.160]  主呼召他成為一個信徒
[00:04:44.160 --> 00:04:47.160]  所以他很多時候都聽耶穌基督講道
[00:04:47.160 --> 00:04:50.880]  很多時候都跟耶穌基督到不同的地方去
[00:04:50.880 --> 00:04:53.760]  所以其實他已經是一個某個程度上
[00:04:53.760 --> 00:04:55.880]  跟隨主的人
[00:04:55.880 --> 00:04:59.960]  但他跟隨主這個時刻未得徹底
[00:04:59.960 --> 00:05:05.880]  他不是一個耶穌基督真正的門徒
[00:05:05.880 --> 00:05:10.200]  而我們看到他是一個漁夫
[00:05:10.200 --> 00:05:11.880]  他是打魚的
[00:05:11.880 --> 00:05:14.640]  打魚是他的專業
[00:05:14.640 --> 00:05:20.200]  當時打魚的人收入是不錯的
[00:05:20.200 --> 00:05:26.200]  是一般人的收入稍微高一些的
[00:05:26.200 --> 00:05:29.200]  可以說是一個中產階級的人
[00:05:29.200 --> 00:05:32.160]  在當時來說
[00:05:32.160 --> 00:05:37.960]  我們知道彼得在神職之前
[00:05:37.960 --> 00:05:41.560]  他認識主是一個教師
[00:05:41.560 --> 00:05:44.160]  所以在第五節那一說
[00:05:44.160 --> 00:05:46.960]  西門說夫子
[00:05:46.960 --> 00:05:49.000]  他稱呼耶穌基督是夫子
[00:05:49.000 --> 00:05:51.600]  夫子的意思就是老師
[00:05:51.600 --> 00:05:53.680]  因為他常常聽耶穌講道
[00:05:53.680 --> 00:06:03.280]  亦都看到耶穌基督經常用神的話語餵養神的子民
[00:06:03.280 --> 00:06:05.720]  然後我們看到
[00:06:05.720 --> 00:06:09.240]  特別在這段時間的彼得
[00:06:09.240 --> 00:06:14.240]  他是一個年青可塑造的人
[00:06:14.240 --> 00:06:19.880]  這個我相信是主夫召十二個門徒主要的原因
[00:06:19.880 --> 00:06:22.280]  當時有一些很有學識的
[00:06:22.280 --> 00:06:26.480]  在神學上、在聖經上都很有造就的
[00:06:26.480 --> 00:06:28.560]  這些民事發利財人
[00:06:28.560 --> 00:06:32.760]  亦都是一些貴族、撒度蓋人、希律黨的人
[00:06:32.760 --> 00:06:38.720]  這些人都是在宗教上有相當造就的人
[00:06:38.720 --> 00:06:41.000]  但耶穌沒有揀選這些人
[00:06:41.000 --> 00:06:42.160]  為甚麼呢?
[00:06:42.160 --> 00:06:48.520]  因為這些人他們認為自己已經是群眾的領袖
[00:06:48.520 --> 00:06:50.760]  以為自己很懂聖經
[00:06:50.760 --> 00:06:52.800]  他是民事
[00:06:52.800 --> 00:06:56.880]  他是發利財人和其他人分開的
[00:06:56.880 --> 00:06:58.920]  一班聖潔的人
[00:06:58.920 --> 00:07:00.840]  這些人他們驕傲
[00:07:00.840 --> 00:07:03.960]  耶穌基督不能夠再塑造他們
[00:07:03.960 --> 00:07:06.000]  好像冷卻了的鐵一樣
[00:07:06.000 --> 00:07:09.600]  你怎麼屈都屈不到的
[00:07:09.600 --> 00:07:12.160]  但耶穌揀選的好像彼得一樣
[00:07:12.160 --> 00:07:13.160]  是一個年青人
[00:07:13.160 --> 00:07:19.520]  當時大概是二十歲左右的年青人
[00:07:19.520 --> 00:07:22.320]  他們有火熱的心
[00:07:22.320 --> 00:07:25.320]  耶穌能夠改變他們
[00:07:25.320 --> 00:07:27.040]  能夠塑造他們
[00:07:27.040 --> 00:07:33.040]  好像一塊燒熱了的鐵一樣
[00:07:33.040 --> 00:07:38.360]  所以這個是耶穌基督能夠揀選彼得
[00:07:38.360 --> 00:07:40.320]  一個重要的原因
[00:07:40.320 --> 00:07:43.040]  又還有一個原因
[00:07:43.040 --> 00:07:44.200]  神揀選人
[00:07:44.200 --> 00:07:45.840]  揀選甚麼人呢?
[00:07:45.840 --> 00:07:46.960]  好像彼得一樣
[00:07:46.960 --> 00:07:53.040]  在工作上非常勤奮的人
[00:07:53.040 --> 00:07:56.200]  我想神不會揀選一些
[00:07:56.200 --> 00:08:00.640]  在工作上疏疏懶懶的人
[00:08:00.640 --> 00:08:02.400]  神很難使用這樣的人
[00:08:02.400 --> 00:08:04.000]  因為神所要的
[00:08:04.000 --> 00:08:05.600]  有些勤奮工作
[00:08:05.600 --> 00:08:07.160]  好像彼得一樣的人
[00:08:07.160 --> 00:08:09.080]  做一個漁夫
[00:08:09.080 --> 00:08:11.840]  他需要很勤力地工作
[00:08:11.840 --> 00:08:13.080]  去打魚
[00:08:13.080 --> 00:08:18.040]  我相信他們都是很有力的年青人
[00:08:18.040 --> 00:08:20.600]  彼得在當時來說
[00:08:20.600 --> 00:08:23.880]  他勤力工作
[00:08:23.880 --> 00:08:25.120]  但是很可惜
[00:08:25.120 --> 00:08:28.600]  當耶穌基督向他施行神蹟的這個時刻
[00:08:28.600 --> 00:08:32.840]  他剛剛整夜打魚
[00:08:32.840 --> 00:08:34.600]  身體一定是疲倦
[00:08:34.600 --> 00:08:35.720]  一個打魚的人
[00:08:35.720 --> 00:08:37.440]  他雖然很疲倦
[00:08:37.440 --> 00:08:39.840]  早上回到岸上
[00:08:39.840 --> 00:08:43.480]  但是他不能夠就這樣回去休息
[00:08:43.480 --> 00:08:45.040]  當他埋岸的時候
[00:08:45.040 --> 00:08:47.520]  第一件事一個漁夫要做的
[00:08:47.520 --> 00:08:49.480]  就是洗網
[00:08:49.480 --> 00:08:51.280]  因為整夜打魚的網
[00:08:51.280 --> 00:08:54.760]  已經黏了很多骯髒的東西
[00:08:54.760 --> 00:08:56.080]  黏得太多的時候
[00:08:56.080 --> 00:08:59.480]  再下一次打魚的時候
[00:08:59.480 --> 00:09:03.400]  魚就很容易看到這個網
[00:09:03.400 --> 00:09:04.600]  太多雜物
[00:09:04.600 --> 00:09:06.920]  所以必定是先要洗網
[00:09:06.920 --> 00:09:09.560]  還有第二件事要做的
[00:09:09.560 --> 00:09:13.120]  就是看看這個網有沒有破漏
[00:09:13.120 --> 00:09:16.200]  如果爛了的就要立刻補好它
[00:09:16.200 --> 00:09:20.640]  以後能夠繼續用這個網來打魚
[00:09:20.640 --> 00:09:23.360]  所以你看一個打魚的人
[00:09:23.360 --> 00:09:25.280]  他雖然賺到錢
[00:09:25.280 --> 00:09:29.000]  但是工作是相當辛苦的
[00:09:29.000 --> 00:09:33.560]  神就是揀選一些這樣年輕的人
[00:09:33.560 --> 00:09:37.960]  他們很勤勞地工作
[00:09:37.960 --> 00:09:41.520]  年輕不是一定是神要揀選我們
[00:09:41.520 --> 00:09:43.760]  使用我們主要的條件
[00:09:43.760 --> 00:09:47.400]  難道年紀大的壯年人
[00:09:47.400 --> 00:09:48.600]  奇壯的
[00:09:48.600 --> 00:09:51.040]  神不使用嗎?不是
[00:09:51.040 --> 00:09:54.440]  有很多年輕人的心態已經老化了
[00:09:54.440 --> 00:09:56.640]  神同樣不能夠使用
[00:09:56.640 --> 00:09:57.760]  有些年紀大的
[00:09:57.760 --> 00:10:00.880]  好像舊約裏面的迦勒
[00:10:00.880 --> 00:10:02.000]  八十歲
[00:10:02.000 --> 00:10:03.680]  神仍然能夠使用他
[00:10:03.680 --> 00:10:08.960]  因為他的心境在神面前是年輕的
[00:10:08.960 --> 00:10:10.080]  但最重要的是
[00:10:10.080 --> 00:10:14.320]  神是要求我們在工作上
[00:10:14.320 --> 00:10:18.280]  是一個勤勞的人
[00:10:18.280 --> 00:10:21.320]  神願意使用
[00:10:21.320 --> 00:10:23.200]  在十九世紀的時候
[00:10:23.200 --> 00:10:25.080]  神要興起一個報道家
[00:10:25.080 --> 00:10:28.040]  在全世界很多地方來傳福音
[00:10:28.040 --> 00:10:30.800]  神興起誰呢?
[00:10:30.800 --> 00:10:33.760]  其中一個人就是慕狄
[00:10:33.760 --> 00:10:37.680]  慕狄是一個沒有受教育的人
[00:10:37.680 --> 00:10:40.680]  當他信了主之後
[00:10:40.680 --> 00:10:41.840]  要讀聖經的時候
[00:10:41.840 --> 00:10:44.880]  很多字他都不懂
[00:10:44.880 --> 00:10:47.680]  讀錯字
[00:10:47.680 --> 00:10:50.000]  所以慕狄是一個沒有受教育的人
[00:10:50.000 --> 00:10:52.760]  為什麼神使用他呢?
[00:10:52.760 --> 00:10:55.600]  如果我們看慕狄的生平的時候
[00:10:55.600 --> 00:10:58.800]  他至少年輕的時候
[00:10:58.800 --> 00:11:01.960]  是一個很勤勞的人
[00:11:01.960 --> 00:11:06.920]  他未被神使用成一個報道家之前
[00:11:06.920 --> 00:11:10.240]  他是一個貧窮
[00:11:10.240 --> 00:11:11.160]  賣鞋的人
[00:11:11.160 --> 00:11:13.200]  他有一個親戚賣鞋
[00:11:13.200 --> 00:11:15.960]  他賣鞋就不只是在鞋舖那裏賣鞋
[00:11:15.960 --> 00:11:18.560]  他還要到處去的
[00:11:18.560 --> 00:11:22.400]  所以他一個星期到處去賣鞋
[00:11:22.400 --> 00:11:24.960]  到星期六晚他才回家
[00:11:24.960 --> 00:11:27.920]  回家的時候休息了一晚
[00:11:27.920 --> 00:11:31.320]  第二天早上六點鐘他就起床
[00:11:31.320 --> 00:11:33.240]  星期六六點鐘起床
[00:11:33.240 --> 00:11:36.320]  因為他有教主學的負擔
[00:11:36.320 --> 00:11:39.720]  所以他自己租了一個會堂
[00:11:39.720 --> 00:11:45.160]  因為會堂平時有其他的用途
[00:11:45.160 --> 00:11:48.120]  星期日他一早六點鐘就起床
[00:11:48.120 --> 00:11:49.800]  然後走去這個會堂那裏
[00:11:49.800 --> 00:11:52.040]  清理好別人的貨物
[00:11:52.040 --> 00:11:54.720]  然後再擺好桌椅
[00:11:54.720 --> 00:11:59.360]  預備好給神恩仔做主一學
[00:11:59.360 --> 00:12:02.040]  預備好妥當這個會堂之後
[00:12:02.040 --> 00:12:05.720]  他就等學生來
[00:12:05.720 --> 00:12:10.040]  他是出去街邊那裏找到貧窮的
[00:12:10.040 --> 00:12:13.480]  衣衫淋漏的神恩仔
[00:12:13.480 --> 00:12:16.800]  然後一隊隊將他們帶到這個會堂來
[00:12:16.800 --> 00:12:18.640]  讀主一學
[00:12:18.640 --> 00:12:21.680]  他要親自出去找學生
[00:12:21.680 --> 00:12:24.240]  來參加他的主一學
[00:12:24.240 --> 00:12:28.080]  但是他何時開始主一學呢?
[00:12:28.080 --> 00:12:31.320]  就是下午兩點鐘的時候
[00:12:31.320 --> 00:12:33.480]  他要找的學生都找齊了
[00:12:33.480 --> 00:12:36.240]  由兩點鐘開始主一學
[00:12:36.240 --> 00:12:37.720]  主一學完了之後
[00:12:37.720 --> 00:12:39.120]  就不是拜拜
[00:12:39.120 --> 00:12:40.560]  很多人要回家
[00:12:40.560 --> 00:12:42.440]  主一學之後
[00:12:42.440 --> 00:12:46.240]  在紀錄裏面有哪個學生是缺席的
[00:12:46.240 --> 00:12:48.720]  他就去探訪這些缺席的學生
[00:12:48.720 --> 00:12:52.840]  和他們的父母向他們傳福音
[00:12:52.840 --> 00:12:54.360]  又不單止這樣
[00:12:54.360 --> 00:12:56.560]  他特別留意到有些學生
[00:12:56.560 --> 00:12:57.280]  他們不能夠來
[00:12:57.280 --> 00:12:58.680]  因為病了
[00:12:58.680 --> 00:13:02.720]  他又特別去探訪這些病了的學生
[00:13:02.720 --> 00:13:05.960]  安慰他們
[00:13:05.960 --> 00:13:07.720]  所以我們看到
[00:13:07.720 --> 00:13:11.920]  慕迪年輕的時候就好像彼得一樣
[00:13:11.920 --> 00:13:17.840]  是一個殷勤辛苦工作的人
[00:13:17.840 --> 00:13:19.240]  在歷史上面我們看到
[00:13:19.240 --> 00:13:21.320]  神使用的不單止是基督徒
[00:13:21.320 --> 00:13:23.720]  是屬神的人
[00:13:23.720 --> 00:13:25.920]  那些不信的人
[00:13:25.920 --> 00:13:28.920]  在歷史上面能夠為神成就大事的
[00:13:28.920 --> 00:13:30.760]  聖經告訴我們
[00:13:30.760 --> 00:13:32.840]  他們都是為神所興起的
[00:13:32.840 --> 00:13:36.000]  所以舊約那些外邦的君王
[00:13:36.000 --> 00:13:40.840]  神說他們都是我的僕人
[00:13:40.840 --> 00:13:44.240]  神使用甚麼的人在這個世界上面呢?
[00:13:44.240 --> 00:13:49.280]  我們一直曉得勤力工作的人
[00:13:49.280 --> 00:13:55.040]  好像寫《釋經》書的Adam Clarke
[00:13:55.040 --> 00:13:57.280]  花了四十年的時間
[00:13:57.280 --> 00:14:00.280]  辛辛苦苦地寫他《釋經》書
[00:14:00.280 --> 00:14:02.880]  幫助我們明白聖經
[00:14:02.880 --> 00:14:06.320]  英國很出色的一個基督徒的詩人
[00:14:06.320 --> 00:14:10.720]  叫John Milton
[00:14:10.720 --> 00:14:14.040]  他勤力工作直至眼都瞎了
[00:14:14.040 --> 00:14:17.200]  瞎了之後他繼續努力地工作
[00:14:17.200 --> 00:14:21.320]  每天早上四點鐘就起床
[00:14:21.320 --> 00:14:26.800]  因為他要寫好他們的詩、他們的文學
[00:14:26.800 --> 00:14:28.240]  用這個世界的人
[00:14:28.240 --> 00:14:30.320]  能夠從他所寫的詩
[00:14:30.320 --> 00:14:32.960]  去了解明白神的心意
[00:14:32.960 --> 00:14:36.120]  彼得是一個勤勞的人
[00:14:36.120 --> 00:14:38.160]  他整晚打魚
[00:14:38.160 --> 00:14:40.120]  然後耶穌基督來的時候
[00:14:40.120 --> 00:14:41.720]  他會向群眾講道
[00:14:41.720 --> 00:14:43.760]  他叫彼得你來吧
[00:14:43.760 --> 00:14:48.600]  他不能夠就這樣洗完網、補完網就走
[00:14:48.600 --> 00:14:50.400]  耶穌說你將你的船
[00:14:50.400 --> 00:14:51.960]  我要使用你的船
[00:14:51.960 --> 00:14:53.760]  你幫我撐開船
[00:14:53.760 --> 00:14:57.280]  他又要在船上等待
[00:14:57.280 --> 00:15:01.720]  耶穌基督向群眾講道
[00:15:01.720 --> 00:15:03.760]  我們處於自己
[00:15:03.760 --> 00:15:06.800]  都是一個勤勞工作的人
[00:15:06.800 --> 00:15:10.000]  所以你看看《約翰福音》第九章
[00:15:10.000 --> 00:15:13.320]  有人追趕耶穌基督
[00:15:13.320 --> 00:15:14.720]  要殺他的時候
[00:15:14.720 --> 00:15:17.800]  他逃避敵人的追趕
[00:15:17.800 --> 00:15:21.280]  但當他逃避敵人追趕的過程裡面
[00:15:21.280 --> 00:15:26.120]  看見路上有一個黑眼的人
[00:15:26.120 --> 00:15:27.080]  他就停下來
[00:15:27.080 --> 00:15:28.520]  無生命的危險
[00:15:28.520 --> 00:15:30.000]  停下來醫治他
[00:15:30.000 --> 00:15:32.080]  然後教導他的門徒說
[00:15:32.080 --> 00:15:36.000]  趁著白日我們必須作那差我來者的功
[00:15:36.000 --> 00:15:39.120]  趁著還有生命白日的時候
[00:15:39.120 --> 00:15:40.680]  要做神的工作
[00:15:40.680 --> 00:15:42.400]  黑夜將到
[00:15:42.400 --> 00:15:43.840]  生命結束
[00:15:43.840 --> 00:15:45.520]  就是黑夜的時候
[00:15:45.520 --> 00:15:47.280]  當人進入黑夜的時候
[00:15:47.280 --> 00:15:49.080]  就不能夠作功
[00:15:49.080 --> 00:15:51.160]  去求主恩代
[00:15:51.160 --> 00:15:54.040]  神今天在這個世代裡面要使用的
[00:15:54.040 --> 00:15:55.200]  都是好像彼得
[00:15:55.200 --> 00:15:58.000]  好像耶穌基督自己一樣
[00:15:58.000 --> 00:16:01.840]  能夠在我們工作上面勤勞
[00:16:01.840 --> 00:16:04.800]  來做功的人
[00:16:04.800 --> 00:16:09.040]  但今日我們看到
[00:16:09.040 --> 00:16:13.000]  工作的人很多時候都不是很勤勞的
[00:16:13.000 --> 00:16:15.480]  我在北美洲讀書的時候
[00:16:15.480 --> 00:16:21.080]  每個暑假都做不同的暑假功
[00:16:21.080 --> 00:16:24.480]  在很多地方做很多不同的工作
[00:16:24.480 --> 00:16:28.280]  和比較基層的人都有很多的接觸
[00:16:28.280 --> 00:16:31.800]  我所發現的就是
[00:16:31.800 --> 00:16:33.600]  這一代的人
[00:16:33.600 --> 00:16:35.200]  很會偷懶
[00:16:35.200 --> 00:16:37.280]  在工作上面
[00:16:37.280 --> 00:16:39.320]  工作的人
[00:16:39.320 --> 00:16:41.080]  今日我們發現
[00:16:41.080 --> 00:16:43.320]  得過且過
[00:16:43.320 --> 00:16:45.600]  沒有一種真的我有責任
[00:16:45.600 --> 00:16:49.920]  要勤力在我行業裡面工作的心
[00:16:49.920 --> 00:16:53.960]  所以我記得有一次我在多倫多
[00:16:53.960 --> 00:16:56.680]  去一個文具舖
[00:16:56.680 --> 00:16:59.160]  想買一些東西的時候
[00:16:59.160 --> 00:17:03.000]  那時候是四點多還未夠四點半
[00:17:03.000 --> 00:17:04.680]  我想給錢
[00:17:04.680 --> 00:17:08.320]  但那裏的職員走來走去
[00:17:08.320 --> 00:17:09.600]  我要給錢
[00:17:09.600 --> 00:17:12.040]  對不起我們快要關店了
[00:17:12.040 --> 00:17:14.480]  麻煩你改天再來
[00:17:14.480 --> 00:17:17.040]  是這樣做生意的
[00:17:17.040 --> 00:17:19.600]  這樣的人做生意
[00:17:19.600 --> 00:17:22.000]  哪裏有前途的
[00:17:22.000 --> 00:17:24.920]  我今日各行各業
[00:17:24.920 --> 00:17:30.440]  覺得我們的成本越來越提升
[00:17:30.440 --> 00:17:35.960]  最近有一個在香港建築業有經驗的人
[00:17:35.960 --> 00:17:37.240]  他告訴我
[00:17:37.240 --> 00:17:39.160]  為甚麼今日的房子那麼貴呢?
[00:17:39.160 --> 00:17:41.600]  為甚麼今日建築的成本
[00:17:41.600 --> 00:17:45.720]  越來越飆升得厲害呢?
[00:17:45.720 --> 00:17:46.960]  這個很複雜的原因
[00:17:46.960 --> 00:17:51.520]  第一個重要的原因
[00:17:51.520 --> 00:17:55.200]  就是今日做事的人
[00:17:55.200 --> 00:17:58.080]  工作效率是低
[00:17:58.080 --> 00:18:01.560]  意思就是說以前一個人做的工作
[00:18:01.560 --> 00:18:06.760]  現在要兩個人三個人才做到的
[00:18:06.760 --> 00:18:09.560]  這樣東西就越來越貴
[00:18:09.560 --> 00:18:13.880]  因為人不懂得怎樣在各行各業裏面
[00:18:13.880 --> 00:18:16.840]  勤力、勤奮的工作的時候
[00:18:16.840 --> 00:18:21.000]  我們看到很多東西的成本都會提升
[00:18:21.000 --> 00:18:25.840]  我們買東西都會貴了很多
[00:18:25.840 --> 00:18:28.560]  神要揀選的
[00:18:28.560 --> 00:18:32.120]  是一些已經在我們工作上面
[00:18:32.120 --> 00:18:34.040]  我們是真的能夠盡責
[00:18:34.040 --> 00:18:36.920]  我們能夠勤力做事的人
[00:18:36.920 --> 00:18:38.000]  還有一個原因
[00:18:38.000 --> 00:18:41.560]  在蒙朝之前的彼得
[00:18:41.560 --> 00:18:45.320]  我想是神揀選他的因素
[00:18:45.320 --> 00:18:48.960]  就是他對福音有負擔
[00:18:48.960 --> 00:18:50.560]  我們在第一次看到
[00:18:50.560 --> 00:18:54.720]  耶穌站在格尼撒勒湖邊
[00:18:54.720 --> 00:18:56.560]  即是加里尼湖
[00:18:56.560 --> 00:18:59.400]  在加里尼湖邊的樹的時候
[00:18:59.400 --> 00:19:05.400]  很多人蜂擁擁擠耶穌基督
[00:19:05.400 --> 00:19:07.840]  因為要聽祂講道
[00:19:07.840 --> 00:19:10.920]  因為他們心靈裏面飢渴
[00:19:10.920 --> 00:19:12.280]  何時見到耶穌基督
[00:19:12.280 --> 00:19:13.800]  無論耶穌在哪裏
[00:19:13.800 --> 00:19:16.040]  人群就跟著耶穌基督
[00:19:16.040 --> 00:19:19.560]  因為他們心靈乾渴
[00:19:19.560 --> 00:19:21.120]  所以耶穌就憐憫他們
[00:19:21.120 --> 00:19:25.920]  向他們傳講真理、神的話語
[00:19:25.920 --> 00:19:28.200]  我想在那個情景裏面
[00:19:28.200 --> 00:19:32.080]  彼得去看在眼內
[00:19:32.080 --> 00:19:34.760]  當那些人如飢如渴的
[00:19:34.760 --> 00:19:36.080]  渴慕神的話語
[00:19:36.080 --> 00:19:39.960]  等待耶穌基督宣講神的訊息的時候
[00:19:39.960 --> 00:19:42.000]  彼得在船上邊
[00:19:42.000 --> 00:19:43.280]  在耶穌的側邊
[00:19:43.280 --> 00:19:46.680]  看到群眾那種渴慕福音
[00:19:46.680 --> 00:19:50.240]  渴慕真理的心
[00:19:50.240 --> 00:19:51.880]  他好像耶穌一樣
[00:19:51.880 --> 00:19:58.120]  心靈裏面一定是被感動
[00:19:58.120 --> 00:20:03.320]  看見人好像羊一樣
[00:20:03.320 --> 00:20:05.720]  人如羊走迷
[00:20:05.720 --> 00:20:11.320]  人那種渴慕真理的心
[00:20:11.320 --> 00:20:12.960]  此情此景
[00:20:12.960 --> 00:20:16.240]  彼得心裏面一定是有感動
[00:20:16.240 --> 00:20:19.440]  所以耶穌基督是藉著那個情景
[00:20:19.440 --> 00:20:22.440]  人對真理的渴慕和追求
[00:20:22.440 --> 00:20:23.840]  對福音的需要
