
[00:00:00.000 --> 00:00:04.000]  馬德夫金二十一章,主耶穌住在耶路撒冷之後
[00:05:37.000 --> 00:05:40.000]  這個是愛神的命令
[00:05:40.000 --> 00:05:42.000]  但是這個愛神的命令的前設就是
[00:05:42.000 --> 00:05:45.000]  神先愛這個以色列人
[00:05:45.000 --> 00:05:47.000]  神對他的愛是具體的
[00:05:47.000 --> 00:05:48.000]  是每一天的照料
[00:05:48.000 --> 00:05:50.000]  我們看到出埃及的時候
[00:05:50.000 --> 00:05:51.000]  神每一天的照料
[00:05:51.000 --> 00:05:53.000]  在這個以色列人裡面
[00:05:53.000 --> 00:05:55.000]  日間有雲柱
[00:05:55.000 --> 00:05:57.000]  夜間有火柱
[00:05:57.000 --> 00:05:59.000]  到西乃山的時候
[00:05:59.000 --> 00:06:00.000]  頒下這個十誡
[00:06:00.000 --> 00:06:02.000]  和你納一個永遠的約
[00:06:02.000 --> 00:06:04.000]  讓這個剛從埃及圍爐之間
[00:06:04.000 --> 00:06:06.000]  出來的群體
[00:06:06.000 --> 00:06:08.000]  可以得到真正的自由裡面
[00:06:08.000 --> 00:06:11.000]  一個引導和保護
[00:06:11.000 --> 00:06:12.000]  雖然十誡我們剛才說
[00:06:12.000 --> 00:06:13.000]  我們很多人都認識
[00:06:13.000 --> 00:06:15.000]  十誡我們都有一個印象
[00:06:15.000 --> 00:06:17.000]  就是什麼戒律
[00:06:17.000 --> 00:06:19.000]  很多的律法、規條
[00:06:19.000 --> 00:06:21.000]  這是一種戒律式的教導方式
[00:06:21.000 --> 00:06:23.000]  我相信當中
[00:06:23.000 --> 00:06:27.000]  很多人喜歡被很多規條規範
[00:06:27.000 --> 00:06:29.000]  就好像我們今天回家的時候
[00:06:29.000 --> 00:06:30.000]  我們都不太喜歡
[00:06:30.000 --> 00:06:31.000]  父母每一句話都說
[00:06:31.000 --> 00:06:33.000]  不可這樣,不要那樣
[00:06:33.000 --> 00:06:34.000]  特別在今天
[00:06:34.000 --> 00:06:36.000]  我們要去更多的自由
[00:06:36.000 --> 00:06:39.000]  自主的氣氛的底下
[00:06:39.000 --> 00:06:41.000]  這些很多開始的第一句
[00:06:41.000 --> 00:06:42.000]  不可
[00:06:42.000 --> 00:06:45.000]  是要叫人不是那麼舒服
[00:06:45.000 --> 00:06:47.000]  如果是這樣的時候
[00:06:47.000 --> 00:06:49.000]  我們怎樣來回應
[00:06:49.000 --> 00:06:52.000]  我們要愛神這個命令
[00:06:52.000 --> 00:06:54.000]  十誡原意
[00:06:54.000 --> 00:06:56.000]  這個直譯是說話
[00:06:56.000 --> 00:06:57.000]  不是戒條
[00:06:57.000 --> 00:06:58.000]  是說話
[00:06:58.000 --> 00:06:59.000]  我們來看看
[00:06:59.000 --> 00:07:03.000]  新聞記第五章
[00:07:03.000 --> 00:07:04.000]  剛才我打了六章
[00:07:04.000 --> 00:07:05.000]  打在前面一點
[00:07:05.000 --> 00:07:06.000]  第五章
[00:07:06.000 --> 00:07:09.000]  第五章摩西他
[00:07:09.000 --> 00:07:11.000]  面對第二代的以色列人
[00:07:11.000 --> 00:07:13.000]  將要進入迦南美利的時候
[00:07:13.000 --> 00:07:15.000]  他重述當日
[00:07:15.000 --> 00:07:19.000]  他怎樣在西乃山領受十誡的時候
[00:07:19.000 --> 00:07:22.000]  神向他們所說的十句話
[00:07:22.000 --> 00:07:26.000]  在這個新聞記第五章
[00:07:26.000 --> 00:07:27.000]  第五節
[00:07:27.000 --> 00:07:29.000]  他說那時我站在耶和華
[00:07:29.000 --> 00:07:30.000]  和你們之間
[00:07:30.000 --> 00:07:32.000]  要將耶和華的話
[00:07:32.000 --> 00:07:33.000]  傳給你們
[00:07:33.000 --> 00:07:35.000]  因為你們懼怕那火沒有上山
[00:07:35.000 --> 00:07:36.000]  他說
[00:07:36.000 --> 00:07:38.000]  耶和華的話
[00:07:38.000 --> 00:07:41.000]  所以在猶太人的角度裡面
[00:07:41.000 --> 00:07:42.000]  這個不是十誡
[00:07:42.000 --> 00:07:44.000]  是十個的說話
[00:07:44.000 --> 00:07:46.000]  而第一句說話
[00:07:46.000 --> 00:07:48.000]  不是我們那個印象裡面
[00:07:48.000 --> 00:07:50.000]  摩西抱著兩塊法板
[00:07:50.000 --> 00:07:51.000]  第一句寫著
[00:07:51.000 --> 00:07:54.000]  除我以外不可有別的神
[00:07:54.000 --> 00:07:56.000]  十句說話
[00:07:56.000 --> 00:07:58.000]  第一句說話乃是什麼
[00:07:58.000 --> 00:08:00.000]  乃是在我們的聖經裡面
[00:08:00.000 --> 00:08:01.000]  第六節
[00:08:01.000 --> 00:08:02.000]  我們一起讀
[00:08:02.000 --> 00:08:04.000]  我是耶和華
[00:08:04.000 --> 00:08:05.000]  你的神
[00:08:05.000 --> 00:08:07.000]  神將你從埃及地圍爐之間
[00:08:07.000 --> 00:08:09.000]  領出來
[00:08:09.000 --> 00:08:10.000]  十句說話
[00:08:10.000 --> 00:08:11.000]  第一句說話
[00:08:11.000 --> 00:08:14.000]  不是要求我們對神做什麼
[00:08:14.000 --> 00:08:15.000]  十句說話
[00:08:15.000 --> 00:08:16.000]  第一句
[00:08:16.000 --> 00:08:18.000]  是神說
[00:08:18.000 --> 00:08:20.000]  祂已經為我們做了什麼
[00:08:20.000 --> 00:08:21.000]  十句說話
[00:08:21.000 --> 00:08:22.000]  第一句說話
[00:08:22.000 --> 00:08:23.000]  不是很多的不可
[00:08:23.000 --> 00:08:24.000]  而是
[00:08:24.000 --> 00:08:26.000]  祂和我們結連
[00:08:26.000 --> 00:08:28.000]  祂是我們的神
[00:08:28.000 --> 00:08:30.000]  祂為我們將
[00:08:30.000 --> 00:08:32.000]  從我們這個
[00:08:32.000 --> 00:08:33.000]  自由
[00:08:33.000 --> 00:08:34.000]  圍爐之間裡面
[00:08:34.000 --> 00:08:35.000]  將我們領了出來
[00:08:35.000 --> 00:08:38.000]  祂是叫我們得享自由的神
[00:08:38.000 --> 00:08:40.000]  所以在這裡我們看得到
[00:08:40.000 --> 00:08:43.000]  不是神要我們為祂做什麼
[00:08:43.000 --> 00:08:45.000]  而是祂已經為我們做什麼
[00:08:45.000 --> 00:08:46.000]  好像約翰一書所說的
[00:08:46.000 --> 00:08:48.000]  不是我們愛神
[00:08:48.000 --> 00:08:50.000]  而是神愛我們
[00:08:50.000 --> 00:08:52.000]  我們愛
[00:08:52.000 --> 00:08:54.000]  因為神才愛我們
[00:08:54.000 --> 00:08:56.000]  所以十誡不是
[00:08:56.000 --> 00:08:58.000]  彰顯神對人的規管
[00:08:58.000 --> 00:08:59.000]  或者戒條
[00:08:59.000 --> 00:09:00.000]  或者律法
[00:09:00.000 --> 00:09:03.000]  而是神對子民的福音
[00:09:03.000 --> 00:09:05.000]  是要叫人得自由
[00:09:05.000 --> 00:09:07.000]  和釋放的一句話
[00:09:07.000 --> 00:09:09.000]  所以猶太傳統
[00:09:09.000 --> 00:09:11.000]  裡面
[00:09:11.000 --> 00:09:12.000]  如果我們用這個角度看
[00:09:12.000 --> 00:09:14.000]  這個十句說話
[00:09:14.000 --> 00:09:15.000]  第一句說話
[00:09:15.000 --> 00:09:16.000]  就是
[00:09:16.000 --> 00:09:17.000]  我是你們的神
[00:09:17.000 --> 00:09:19.000]  的時候
[00:09:19.000 --> 00:09:20.000]  其他的
[00:09:20.000 --> 00:09:22.000]  都不是戒條或者律法
[00:09:22.000 --> 00:09:25.000]  而是能夠體會耶和華對
[00:09:25.000 --> 00:09:27.000]  祂所愛的我們每一個
[00:09:27.000 --> 00:09:29.000]  十句的祝福
[00:09:29.000 --> 00:09:31.000]  十句的
[00:09:31.000 --> 00:09:32.000]  引導裡面的
[00:09:32.000 --> 00:09:34.000]  愛裡面的情話
[00:09:34.000 --> 00:09:36.000]  當你認真再看這個十誡的時候
[00:09:36.000 --> 00:09:37.000]  我們發覺
[00:09:37.000 --> 00:09:38.000]  這個法利賽人
[00:09:38.000 --> 00:09:39.000]  這個律法師
[00:09:39.000 --> 00:09:40.000]  問耶穌的問題
[00:09:40.000 --> 00:09:42.000]  律法裡面
[00:09:42.000 --> 00:09:43.000]  最重要的是什麼的時候
[00:09:43.000 --> 00:09:44.000]  那個答案
[00:09:44.000 --> 00:09:46.000]  已經在十誡裡面
[00:09:46.000 --> 00:09:48.000]  愛神是第一部分
[00:09:48.000 --> 00:09:51.000]  所以在第一誡至第四誡裡面
[00:09:51.000 --> 00:09:52.000]  不可有別的神
[00:09:52.000 --> 00:09:54.000]  不可為自己雕刻偶像
[00:09:54.000 --> 00:09:57.000]  不可妄稱耶和華為你們的神
[00:09:57.000 --> 00:09:58.000]  的名
[00:09:58.000 --> 00:10:00.000]  守安息日為聖人
[00:10:00.000 --> 00:10:02.000]  這是愛神的部分
[00:10:02.000 --> 00:10:03.000]  還有什麼呢
[00:10:03.000 --> 00:10:05.000]  愛人如己
[00:10:05.000 --> 00:10:07.000]  或者叫愛鄰舍如己
[00:10:07.000 --> 00:10:08.000]  就是
[00:10:08.000 --> 00:10:10.000]  接下來的孝敬父母
[00:10:10.000 --> 00:10:11.000]  不可殺人
[00:10:11.000 --> 00:10:12.000]  不可姦淫
[00:10:12.000 --> 00:10:13.000]  不可偷渡
[00:10:13.000 --> 00:10:15.000]  不可作假見證陷害人
[00:10:15.000 --> 00:10:16.000]  不可貪戀
[00:10:16.000 --> 00:10:18.000]  其他人的東西
[00:10:18.000 --> 00:10:21.000]  就好像我們看愛篇
[00:10:21.000 --> 00:10:23.000]  這個哥林多後書的時候
[00:10:23.000 --> 00:10:24.000]  它裡面說
[00:10:24.000 --> 00:10:25.000]  愛是不疾度
[00:10:25.000 --> 00:10:26.000]  不自誇
[00:10:26.000 --> 00:10:27.000]  不張狂
[00:10:27.000 --> 00:10:28.000]  不作害羞的事
[00:10:28.000 --> 00:10:30.000]  有時候不要做這些事
[00:10:30.000 --> 00:10:31.000]  就是愛的表現
[00:10:31.000 --> 00:10:32.000]  不要做這些事
[00:10:32.000 --> 00:10:34.000]  就是愛人如己的
[00:10:34.000 --> 00:10:35.000]  一個這樣的表現
[00:10:35.000 --> 00:10:38.000]  所以當生命的五將摩西
[00:10:38.000 --> 00:10:40.000]  向這班以色列的新一代
[00:10:40.000 --> 00:10:43.000]  展示了耶和華的愛的時候
[00:10:43.000 --> 00:10:46.000]  耶和華講了十句說話的時候
[00:10:46.000 --> 00:10:47.000]  在第六章的時候
[00:10:47.000 --> 00:10:49.000]  摩西就說
[00:10:49.000 --> 00:10:50.000]  聽
[00:10:50.000 --> 00:10:51.000]  要聽這些說話
[00:10:51.000 --> 00:10:52.000]  要記在心裡
[00:10:52.000 --> 00:10:55.000]  然後要愛耶和華
[00:10:55.000 --> 00:10:59.000]  是盡心盡意盡力地愛你的神
[00:10:59.000 --> 00:11:01.000]  因為你的神才愛你
[00:11:01.000 --> 00:11:03.000]  所以當人們問我們
[00:11:03.000 --> 00:11:05.000]  我們回來教會的時候
[00:11:05.000 --> 00:11:09.000]  我們最重要的原因是什麼的時候
[00:11:09.000 --> 00:11:10.000]  可以說
[00:11:10.000 --> 00:11:11.000]  是聚會
[00:11:11.000 --> 00:11:12.000]  因為是小組
[00:11:12.000 --> 00:11:14.000]  因為其他一切的一切的作為
[00:11:14.000 --> 00:11:18.000]  背後源於都是神的愛
[00:11:18.000 --> 00:11:20.000]  和我們愛神這件事
[00:11:20.000 --> 00:11:23.000]  一切一切都來自我們愛神的心
[00:11:23.000 --> 00:11:24.000]  要愛神
[00:11:24.000 --> 00:11:26.000]  我想要大家舉手
[00:11:26.000 --> 00:11:27.000]  沒有人說不對
[00:11:27.000 --> 00:11:30.000]  都是理所當然的
[00:11:30.000 --> 00:11:32.000]  但是
[00:11:32.000 --> 00:11:33.000]  正如十誡的答案
[00:11:33.000 --> 00:11:35.000]  不是停留在愛神那部分
[00:11:35.000 --> 00:11:38.000]  主耶穌回應律法師的答案
[00:11:38.000 --> 00:11:40.000]  也不是停留在那一處
[00:11:40.000 --> 00:11:43.000]  主耶穌說完這個
[00:11:43.000 --> 00:11:45.000]  要盡心盡意盡力愛神的時候
[00:11:45.000 --> 00:11:47.000]  接著他說第二條
[00:11:47.000 --> 00:11:49.000]  也如此
[00:11:49.000 --> 00:11:51.000]  就是要愛倫如己
[00:11:51.000 --> 00:11:53.000]  我們知道主耶穌
[00:11:53.000 --> 00:11:55.000]  不會說多餘的話
[00:11:55.000 --> 00:11:58.000]  但是你見得到律法師只是問哪一條
[00:11:58.000 --> 00:12:00.000]  但是主耶穌
[00:12:00.000 --> 00:12:03.000]  再送多一條給他
[00:12:03.000 --> 00:12:04.000]  是什麼
[00:12:04.000 --> 00:12:05.000]  就是要愛倫如己
[00:12:05.000 --> 00:12:06.000]  就是告訴我們
[00:12:06.000 --> 00:12:07.000]  原來我們愛神的時候
[00:12:08.000 --> 00:12:10.000]  我們也要去愛人
[00:12:10.000 --> 00:12:11.000]  我們可不可以和神說
[00:12:11.000 --> 00:12:12.000]  我愛你
[00:12:12.000 --> 00:12:14.000]  但我不可以愛人
[00:12:14.000 --> 00:12:16.000]  愛神和愛人
[00:12:16.000 --> 00:12:18.000]  在主耶穌的角度看
[00:12:18.000 --> 00:12:20.000]  並不像茶餐廳裡面的
[00:12:20.000 --> 00:12:22.000]  A B餐可以選擇
[00:12:22.000 --> 00:12:24.000]  一會兒我們吃午餐
[00:12:24.000 --> 00:12:26.000]  可能有四個選擇
[00:12:26.000 --> 00:12:28.000]  但是愛神愛人
[00:12:28.000 --> 00:12:30.000]  卻是沒得選擇
[00:12:30.000 --> 00:12:32.000]  當你願意愛神的時候
[00:12:32.000 --> 00:12:34.000]  你就要愛人
[00:12:34.000 --> 00:12:37.000]  主耶穌說第二條也如此
[00:12:37.000 --> 00:12:39.000]  當我們認真看的時候
[00:12:39.000 --> 00:12:41.000]  什麼叫也如此呢
[00:12:41.000 --> 00:12:43.000]  就是有一樣的原則
[00:12:43.000 --> 00:12:46.000]  就是我們要盡心盡意盡性地愛神的時候
[00:12:46.000 --> 00:12:50.000]  難道我們也要盡心盡性盡意愛人嗎
[00:12:50.000 --> 00:12:54.000]  大家如果沒有盡心盡意盡力去愛人的時候
[00:12:54.000 --> 00:12:58.000]  我們也沒有盡心盡意盡性地愛神
[00:12:58.000 --> 00:13:00.000]  原來愛神和愛人
[00:13:00.000 --> 00:13:02.000]  是一件事的兩面
[00:13:04.000 --> 00:13:07.000]  弗利塞人以堅守律法聞名
[00:13:07.000 --> 00:13:10.000]  這個律法師更加是專家中的專家
[00:13:10.000 --> 00:13:12.000]  當他聽到耶穌的回應
[00:13:12.000 --> 00:13:13.000]  他有什麼反應呢
[00:13:13.000 --> 00:13:15.000]  聖經裡面也沒有提到
[00:13:15.000 --> 00:13:17.000]  但是我自己感覺到
[00:13:17.000 --> 00:13:21.000]  好像他們將這個經文放在頭上一樣
[00:13:21.000 --> 00:13:25.000]  就是進行了要去聆聽
[00:13:25.000 --> 00:13:29.000]  要去放在心裡面的一個這樣的行動的時候
[00:13:29.000 --> 00:13:31.000]  似乎守律法
[00:13:31.000 --> 00:13:33.000]  比愛神愛人有時會更加容易
[00:13:33.000 --> 00:13:35.000]  在行為上面去滿足
[00:13:35.000 --> 00:13:36.000]  去做一些事情
[00:13:36.000 --> 00:13:38.000]  可能做得很好的時候
[00:13:38.000 --> 00:13:39.000]  人人稱讚
[00:13:39.000 --> 00:13:40.000]  有禮準時
[00:13:40.000 --> 00:13:44.000]  但是心底裡面可能充滿了對別人的
[00:13:44.000 --> 00:13:47.000]  嫉妒和自我忠心
[00:13:47.000 --> 00:13:50.000]  守律法有時可以逼自己
[00:13:50.000 --> 00:13:53.000]  守得更好可以沾沾自喜
[00:13:53.000 --> 00:13:55.000]  但是愛人如己
[00:13:55.000 --> 00:13:58.000]  他要從心底裡面去做
[00:13:58.000 --> 00:14:00.000]  主耶穌說愛倫如己
[00:14:00.000 --> 00:14:04.000]  是來自利美記第十九章
[00:14:04.000 --> 00:14:06.000]  讓我們看一看
[00:14:06.000 --> 00:14:08.000]  什麼是愛倫如己呢
[00:14:08.000 --> 00:14:11.000]  利美記第十九章
[00:14:11.000 --> 00:14:15.000]  剛才經課第一段已經跟我們讀過一點
[00:14:15.000 --> 00:14:20.000]  我們再看第十九章第十七十八節
[00:14:20.000 --> 00:14:25.000]  教會提供的聖經是160頁
[00:14:25.000 --> 00:14:26.000]  我們一起讀吧
[00:14:26.000 --> 00:14:27.000]  十七十八節
[00:14:27.000 --> 00:14:30.000]  不可心裡恨你的弟兄
[00:14:30.000 --> 00:14:32.000]  要指責你的鄰舍
[00:14:32.000 --> 00:14:34.000]  免得因他承擔罪過
[00:14:34.000 --> 00:14:35.000]  不可報仇
[00:14:35.000 --> 00:14:38.000]  也不可埋怨你本國的子民
[00:14:38.000 --> 00:14:40.000]  你要愛倫如己
[00:14:40.000 --> 00:14:42.000]  我是耶和華
[00:14:42.000 --> 00:14:45.000]  其實在十八節那裡
[00:14:45.000 --> 00:14:47.000]  要愛倫如己的時候
[00:14:47.000 --> 00:14:50.000]  在之前也有很多不可作的事情
[00:14:50.000 --> 00:14:52.000]  不可作的事情代表我們不要做這些事情
[00:14:52.000 --> 00:14:54.000]  要做一些正面的事情
[00:14:54.000 --> 00:14:56.000]  當我們做正面的事情的時候
[00:14:56.000 --> 00:14:59.000]  一直描述到十七十八節的時候
[00:14:59.000 --> 00:15:01.000]  就叫你要愛倫如己
[00:15:01.000 --> 00:15:03.000]  愛倫如己就是前面的
[00:15:03.000 --> 00:15:04.000]  不要做那些事情
[00:15:04.000 --> 00:15:06.000]  要做正面的事情的一些總結
[00:15:06.000 --> 00:15:08.000]  當你這樣做的時候
[00:15:08.000 --> 00:15:10.000]  就代表你是一個愛倫如己的人
[00:15:10.000 --> 00:15:13.000]  並且整個十九章
[00:15:13.000 --> 00:15:18.000]  都是在一個誠信的要求下去做的
[00:15:18.000 --> 00:15:23.000]  因為所有十九章裡面所說的規條
[00:15:23.000 --> 00:15:26.000]  規條都是在第二節裡面所說
[00:15:26.000 --> 00:15:29.000]  你要吩咐以色列傳媒眾對他們說
[00:15:29.000 --> 00:15:31.000]  你們要成為聖
[00:15:31.000 --> 00:15:34.000]  因為我耶和華說你們的神是神聖的
[00:15:34.000 --> 00:15:35.000]  你們要成為聖
[00:15:35.000 --> 00:15:37.000]  所以你們不要做這件事
[00:15:37.000 --> 00:15:39.000]  但是要做這件事
[00:15:39.000 --> 00:15:42.000]  所以當我們說要追求聖潔的時候
[00:15:42.000 --> 00:15:46.000]  似乎未必需要走向深山來修道
[00:15:46.000 --> 00:15:48.000]  他是能夠在陳俗世裡面
[00:15:48.000 --> 00:15:52.000]  在好像利美記十九章裡面所說的
[00:15:52.000 --> 00:15:54.000]  有顧及貧窮的人
[00:15:54.000 --> 00:15:56.000]  買賣的時候公平交易
[00:15:56.000 --> 00:15:58.000]  千代殘疾人士
[00:15:58.000 --> 00:16:00.000]  在人類中間的軟弱中間
[00:16:00.000 --> 00:16:02.000]  你要體會愛人如己這件事
[00:16:02.000 --> 00:16:04.000]  追求成性
[00:16:04.000 --> 00:16:06.000]  你問什麼叫愛倫如己
[00:16:06.000 --> 00:16:08.000]  或者叫愛人如己
[00:16:08.000 --> 00:16:10.000]  是不是先要愛一下自己
[00:16:10.000 --> 00:16:11.000]  愛多一點自己
[00:16:11.000 --> 00:16:12.000]  愛到夠了
[00:16:12.000 --> 00:16:13.000]  愛到自己滿足了
[00:16:13.000 --> 00:16:14.000]  滿舍了
[00:16:14.000 --> 00:16:15.000]  有空閒了
[00:16:15.000 --> 00:16:16.000]  有閒餘了
