
[00:00:00.000 --> 00:00:06.000]  上個禮拜我們講什麼?考一下
[00:10:39.000 --> 00:10:43.000]  還記得雅各怎麼樣
[00:10:43.000 --> 00:10:47.000]  雅各在雅伯渡口跟天使是不是
[00:10:47.000 --> 00:10:49.000]  跟天使在摔跤
[00:10:49.000 --> 00:10:53.000]  結果呢最後怎麼樣
[00:10:53.000 --> 00:10:56.000]  聖經上說那個人怎麼樣
[00:10:56.000 --> 00:11:00.000]  摸了他的大腿窩
[00:11:00.000 --> 00:11:02.000]  所以他就瘸了
[00:11:02.000 --> 00:11:07.000]  聖經上說從此以色列人不吃大腿的筋
[00:11:07.000 --> 00:11:09.000]  好了,為了這些聖經
[00:11:09.000 --> 00:11:12.000]  這個猶太教的這些總統他們怎麼樣研發出來
[00:11:12.000 --> 00:11:16.000]  他告訴你說那個大腿筋是哪個部位呢
[00:11:16.000 --> 00:11:20.000]  留著後臀這個從臀部這樣下去
[00:11:20.000 --> 00:11:23.000]  整個的後腿的部分
[00:11:23.000 --> 00:11:26.000]  所以牛腰肉不可以吃
[00:11:26.000 --> 00:11:33.000]  牛丁骨不可以吃
[00:11:33.000 --> 00:11:37.000]  那就有另外的一些的這些學者就說
[00:11:37.000 --> 00:11:40.000]  哎呀他這樣子的話那太可惜了吧
[00:11:40.000 --> 00:11:44.000]  那個整個後腿的部分後面的部分通通不能吃
[00:11:44.000 --> 00:11:47.000]  所以他們就想了辦法就說
[00:11:47.000 --> 00:11:49.000]  那是說大腿筋不可以吃
[00:11:49.000 --> 00:11:50.000]  所以我們把那個
[00:11:50.000 --> 00:11:52.000]  他們就用一種處理辦法把大腿筋除掉
[00:11:52.000 --> 00:11:57.000]  然後其他的東西就都可以吃了
[00:11:57.000 --> 00:11:59.000]  你懂我意思嗎
[00:11:59.000 --> 00:12:03.000]  你沒感覺因為你不是猶太人
[00:12:03.000 --> 00:12:07.000]  你對那個虔誠的這些猶太教的人來講
[00:12:07.000 --> 00:12:09.000]  聖經上這樣子的說
[00:12:09.000 --> 00:12:14.000]  他自自拒拒都要照著遵行的
[00:12:14.000 --> 00:12:16.000]  親愛的庸子妹
[00:12:16.000 --> 00:12:20.000]  這就是保羅面對在那個猶太教背景的信徒
[00:12:20.000 --> 00:12:22.000]  當他們信了耶穌之後
[00:12:22.000 --> 00:12:24.000]  他們還要回到猶太教的裡面
[00:12:24.000 --> 00:12:29.000]  去遵守這些立法的條例
[00:12:29.000 --> 00:12:32.000]  保羅告訴他們
[00:12:32.000 --> 00:12:35.000]  你們不居在飲食上
[00:12:35.000 --> 00:12:38.000]  或者節祭月塑安食日
[00:12:38.000 --> 00:12:40.000]  都不可讓人論斷裡面
[00:12:40.000 --> 00:12:42.000]  接下來我們講
[00:12:42.000 --> 00:12:45.000]  節祭
[00:12:45.000 --> 00:12:49.000]  節祭就是指的一年一度的節祭
[00:12:49.000 --> 00:12:52.000]  猶太人他們有
[00:12:52.000 --> 00:12:54.000]  以色列人有七大節祭
[00:12:54.000 --> 00:12:58.000]  我們看這個圖表裡面
[00:12:58.000 --> 00:13:01.000]  這個玉月節
[00:13:01.000 --> 00:13:03.000]  七七節
[00:13:03.000 --> 00:13:04.000]  五薰節
[00:13:04.000 --> 00:13:06.000]  收藏節
[00:13:06.000 --> 00:13:08.000]  這些不同名詞來講
[00:13:08.000 --> 00:13:11.000]  還有駐朋節
[00:13:11.000 --> 00:13:13.000]  這是比較大的
[00:13:13.000 --> 00:13:15.000]  親愛的庸子妹
[00:13:15.000 --> 00:13:19.000]  因為以色列人他們對這些節祭非常看重
[00:13:19.000 --> 00:13:20.000]  非常看重
[00:13:20.000 --> 00:13:22.000]  直到今天你知道嗎
[00:13:22.000 --> 00:13:24.000]  所以因為這些節祭的關係
[00:13:24.000 --> 00:13:28.000]  現在在基督教裡面也有一批的人
[00:13:28.000 --> 00:13:31.000]  也開始跟著
[00:13:31.000 --> 00:13:34.000]  猶太教的這一個趨勢
[00:13:34.000 --> 00:13:37.000]  去開始過駐朋節
[00:13:37.000 --> 00:13:41.000]  去開始過五薰節
[00:13:41.000 --> 00:13:43.000]  去開始過玉月節
[00:13:43.000 --> 00:13:46.000]  跟基督徒可不可以過駐朋節
[00:13:46.000 --> 00:13:48.000]  我問你這個問題
[00:13:48.000 --> 00:13:50.000]  可不可以
[00:13:50.000 --> 00:13:51.000]  可以
[00:13:51.000 --> 00:13:53.000]  可以嗎
[00:13:53.000 --> 00:13:54.000]  可以
[00:13:54.000 --> 00:13:56.000]  那你為什麼不過
[00:13:56.000 --> 00:13:59.000]  你有沒有過駐朋節
[00:13:59.000 --> 00:14:01.000]  我告訴你
[00:14:01.000 --> 00:14:04.000]  這些現在開始復古的
[00:14:04.000 --> 00:14:06.000]  他們一看到什麼節
[00:14:06.000 --> 00:14:08.000]  我有一個群組
[00:14:08.000 --> 00:14:10.000]  我專門看到就有人就是
[00:14:10.000 --> 00:14:12.000]  每一次他一拋出來我就知道
[00:14:12.000 --> 00:14:14.000]  那是什麼節
[00:14:14.000 --> 00:14:17.000]  駐朋節 光明節 收藏節
[00:14:17.000 --> 00:14:20.000]  等等等等等等
[00:14:20.000 --> 00:14:21.000]  那親愛的庸子妹
[00:14:21.000 --> 00:14:23.000]  你剛剛回答的也沒有錯
[00:14:23.000 --> 00:14:25.000]  基督徒可不可以過駐朋節
[00:14:25.000 --> 00:14:28.000]  可不可以
[00:14:28.000 --> 00:14:30.000]  但是如果
[00:14:30.000 --> 00:14:34.000]  今天我們過這些舊約的節祭
[00:14:34.000 --> 00:14:37.000]  變成是在遵守這些的日子
[00:14:37.000 --> 00:14:39.000]  看重這些日子
[00:14:39.000 --> 00:14:41.000]  那就像保羅在這裡所說的
[00:14:41.000 --> 00:14:43.000]  在節祭的上面
[00:14:43.000 --> 00:14:47.000]  可以讓人論斷你
[00:14:47.000 --> 00:14:52.000]  了解我意思嗎
[00:14:52.000 --> 00:14:55.000]  好 那麼
[00:14:55.000 --> 00:14:56.000]  可能接下來是跟我們
[00:14:56.000 --> 00:15:00.000]  更會有關係的了
[00:15:00.000 --> 00:15:01.000]  這也是許多時候
[00:15:01.000 --> 00:15:03.000]  基督徒常常會
[00:15:03.000 --> 00:15:05.000]  有點弄不清楚的地方
[00:15:05.000 --> 00:15:08.000]  請問我們今天禮拜天
[00:15:08.000 --> 00:15:09.000]  我們在這裡聚會
[00:15:09.000 --> 00:15:12.000]  我們叫做什麼
[00:15:12.000 --> 00:15:14.000]  這叫做
[00:15:14.000 --> 00:15:18.000]  主日崇拜 是不是
[00:15:18.000 --> 00:15:20.000]  什麼叫主日崇拜
[00:15:20.000 --> 00:15:23.000]  什麼叫主日
[00:15:23.000 --> 00:15:25.000]  什麼叫主日
[00:15:25.000 --> 00:15:29.000]  主日就是當耶穌復活的之後
[00:15:29.000 --> 00:15:30.000]  對不對
[00:15:30.000 --> 00:15:32.000]  然後門徒們在聖經上說
[00:15:32.000 --> 00:15:36.000]  他們在七日的頭一日
[00:15:36.000 --> 00:15:39.000]  也就是主耶穌復活的時候
[00:15:39.000 --> 00:15:43.000]  他們一起在那邊敬拜神
[00:15:43.000 --> 00:15:44.000]  這是初代教會
[00:15:44.000 --> 00:15:47.000]  他們開始在七日的頭一日
[00:15:47.000 --> 00:15:49.000]  也就是今天的禮拜天
[00:15:49.000 --> 00:15:52.000]  開始敬拜神的來源
[00:15:52.000 --> 00:15:55.000]  因此今天多數的基督教會
[00:15:55.000 --> 00:16:00.000]  都在禮拜天聚會 有沒有
[00:16:00.000 --> 00:16:02.000]  那有沒有在禮拜六聚會呢
[00:16:02.000 --> 00:16:08.000]  有 安息日會
[00:16:08.000 --> 00:16:10.000]  大家說什麼
[00:16:10.000 --> 00:16:13.000]  安息日是什麼呢
[00:16:13.000 --> 00:16:14.000]  聖經裡面出現了
[00:16:14.000 --> 00:16:17.000]  超過六十次有關安息日
[00:16:17.000 --> 00:16:20.000]  最早是出現在創世紀
[00:16:20.000 --> 00:16:23.000]  上帝創造了 對不對
[00:16:23.000 --> 00:16:27.000]  六天創造了 第七天怎麼樣
[00:16:27.000 --> 00:16:30.000]  安息
[00:16:30.000 --> 00:16:32.000]  所以時間裡面規定
[00:16:32.000 --> 00:16:35.000]  要守安息日 對不對
[00:16:35.000 --> 00:16:36.000]  甚至到一個地步
[00:16:36.000 --> 00:16:39.000]  不守安息日要怎麼樣
[00:16:39.000 --> 00:16:41.000]  要重拾它
[00:16:41.000 --> 00:16:44.000]  今天要怎麼 嚴不嚴肅啊
[00:16:44.000 --> 00:16:47.000]  但是請你記得一件事情
[00:16:47.000 --> 00:16:49.000]  今天我們讀聖經一定要
[00:16:49.000 --> 00:16:51.000]  不要只看舊約
[00:16:51.000 --> 00:16:54.000]  任何一個重要的真理
[00:16:54.000 --> 00:16:57.000]  一定是要整本聖經來看
[00:16:57.000 --> 00:17:00.000]  說以經解經 有沒有
[00:17:00.000 --> 00:17:03.000]  所以舊約裡面講的這個安息日
[00:17:03.000 --> 00:17:05.000]  請問到了新約
[00:17:05.000 --> 00:17:06.000]  還有沒有告訴我們說
[00:17:06.000 --> 00:17:09.000]  要守安息日 有沒有
[00:17:09.000 --> 00:17:11.000]  有沒有
[00:17:11.000 --> 00:17:15.000]  有沒有
[00:17:15.000 --> 00:17:18.000]  你會發現
[00:17:18.000 --> 00:17:20.000]  剛才除了我所講的就是
[00:17:20.000 --> 00:17:22.000]  門徒們他們在主耶穌復活的
[00:17:22.000 --> 00:17:23.000]  七日頭一日
[00:17:23.000 --> 00:17:25.000]  他們繼續在一起
[00:17:25.000 --> 00:17:28.000]  講得最清楚的是在啟示錄
[00:17:28.000 --> 00:17:31.000]  啟示錄第一章第十節
[00:17:31.000 --> 00:17:34.000]  那麼約翰 老約翰
[00:17:34.000 --> 00:17:36.000]  他說當主日的時候
[00:17:36.000 --> 00:17:38.000]  他被聖靈感動
[00:17:38.000 --> 00:17:44.000]  看到沒有 主日
[00:17:44.000 --> 00:17:46.000]  所以今天我們在這個地方
[00:17:46.000 --> 00:17:48.000]  我們主日
[00:17:48.000 --> 00:17:50.000]  我們在這邊敬拜主
[00:17:50.000 --> 00:17:53.000]  這是耶和華所定的日子
[00:17:53.000 --> 00:17:58.000]  我們在其中要高興 歡喜
[00:17:58.000 --> 00:17:59.000]  有沒有
[00:17:59.000 --> 00:18:01.000]  詩篇裡面這句話就在預言
[00:18:01.000 --> 00:18:02.000]  就在預表著
[00:18:02.000 --> 00:18:05.000]  耶穌基督祂匠人所棄的石頭
[00:18:05.000 --> 00:18:07.000]  已經怎麼樣
[00:18:07.000 --> 00:18:09.000]  做了防甲的頭塊石頭
[00:18:09.000 --> 00:18:10.000]  所以我們在這一個
[00:18:10.000 --> 00:18:11.000]  耶和華所定的日子
[00:18:11.000 --> 00:18:13.000]  我們要高興怎麼樣
[00:18:13.000 --> 00:18:14.000]  歡喜
[00:18:14.000 --> 00:18:16.000]  所以禮拜天主日崇拜
[00:18:16.000 --> 00:18:18.000]  我們要怎麼樣
[00:18:18.000 --> 00:18:20.000]  哎呦 結婚之輩啊
[00:18:20.000 --> 00:18:23.000]  所以你知道嗎
[00:18:23.000 --> 00:18:25.000]  有一些教會啊
[00:18:25.000 --> 00:18:28.000]  沒有看到這一點
[00:18:28.000 --> 00:18:33.000]  主日崇拜弄得像追思禮拜
[00:18:33.000 --> 00:18:37.000]  難怪年輕人不想去這樣教會啊
[00:18:37.000 --> 00:18:39.000]  剩下只有那些五十年六十年
[00:18:39.000 --> 00:18:42.000]  信主五十年六十年的老信徒
[00:18:42.000 --> 00:18:43.000]  為什麼
[00:18:43.000 --> 00:18:47.000]  因為他已經習慣了
[00:18:47.000 --> 00:18:48.000]  切忠師妹 不是的
[00:18:48.000 --> 00:18:51.000]  禮拜天 每一個禮拜天
[00:18:51.000 --> 00:18:53.000]  我們都在這個地方慶祝
[00:18:53.000 --> 00:18:54.000]  慶祝什麼
[00:18:54.000 --> 00:18:56.000]  耶穌基督的復活 Amen
[00:18:56.000 --> 00:18:58.000]  我們不再是像舊約的人
[00:18:58.000 --> 00:19:00.000]  守著安息日
[00:19:00.000 --> 00:19:03.000]  其實保羅在書籍裡面
[00:19:03.000 --> 00:19:04.000]  保羅講得很清楚
[00:19:04.000 --> 00:19:11.000]  他說神看每一個日子都一樣
[00:19:11.000 --> 00:19:18.000]  所以不是說那個禮拜六才是安息日
[00:19:18.000 --> 00:19:22.000]  當然 我們今天
[00:19:22.000 --> 00:19:27.000]  在一個禮拜有一天來安息休息
[00:19:27.000 --> 00:19:28.000]  這樣子的來祭奠主
[00:19:28.000 --> 00:19:31.000]  這是好的
[00:19:31.000 --> 00:19:33.000]  今天這個社會的問題是
[00:19:33.000 --> 00:19:34.000]  很多時候我們把這個
[00:19:34.000 --> 00:19:36.000]  每一個人搞得忙忙碌碌的
[00:19:36.000 --> 00:19:37.000]  以致於我們沒有時間
[00:19:37.000 --> 00:19:39.000]  好好的來慶祝 是不是
[00:19:39.000 --> 00:19:42.000]  連祖日崇拜也是如此
[00:19:42.000 --> 00:19:43.000]  有的人實在沒有時間
[00:19:43.000 --> 00:19:44.000]  所以怎麼辦呢
[00:19:44.000 --> 00:19:48.000]  禮拜天 以前我們有八點的那一堂
[00:19:48.000 --> 00:19:51.000]  為什麼要參加這麼早的聚會
[00:19:51.000 --> 00:19:54.000]  因為參加完了之後還可以做什麼
[00:19:54.000 --> 00:19:57.000]  還可以去上班
[00:19:57.000 --> 00:19:59.000]  還可以去加班
[00:19:59.000 --> 00:20:02.000]  還可以去那邊玩 是不是
[00:20:02.000 --> 00:20:04.000]  那切忠師妹
[00:20:04.000 --> 00:20:06.000]  整個社會開始改變
[00:20:06.000 --> 00:20:07.000]  也在衝擊著
[00:20:07.000 --> 00:20:13.000]  到底我們今天我們的信仰是什麼
[00:20:13.000 --> 00:20:18.000]  我們是不是真的看中這個日子
[00:20:18.000 --> 00:20:20.000]  我們祭奠的不是只是這一天
[00:20:20.000 --> 00:20:23.000]  我們祭奠的是這一位復活的主
[00:20:23.000 --> 00:20:26.000]  所以保羅接下來告訴我們說什麼
[00:20:26.000 --> 00:20:29.000]  他說這一些的節祭 月碩 安息日
[00:20:29.000 --> 00:20:35.000]  這些東西都不可以讓別人來論斷你
[00:20:35.000 --> 00:20:36.000]  今天因為是聖餐
[00:20:36.000 --> 00:20:40.000]  所以我再加提一個有關聖餐
[00:20:40.000 --> 00:20:44.000]  我們教會每一個月都有一次聖餐 是不是
[00:20:44.000 --> 00:20:46.000]  那親愛的禮物師妹 請告訴我
[00:20:46.000 --> 00:20:52.000]  聖餐到底是做什麼
[00:20:52.000 --> 00:20:54.000]  我們看這段聖經
[00:20:54.000 --> 00:20:56.000]  我們大家一起來念好不好
[00:20:56.000 --> 00:21:03.000]  他們吃的時候
[00:21:03.000 --> 00:21:06.000]  你們拿著吃 這是我的身體
[00:21:06.000 --> 00:21:10.000]  又拿起杯來助興了 遞給他們
[00:21:10.000 --> 00:21:12.000]  耶穌說 這是我立耶的血
[00:21:12.000 --> 00:21:16.000]  為多人流出來的
[00:21:16.000 --> 00:21:18.000]  這裡聖經告訴我們說
[00:21:18.000 --> 00:21:22.000]  耶穌說你們拿著吃 這是我的什麼
[00:21:22.000 --> 00:21:24.000]  身體啊
[00:21:24.000 --> 00:21:30.000]  這一講就產生了在教會歷史上面
[00:21:30.000 --> 00:21:35.000]  對聖餐有不同的理論
[00:21:35.000 --> 00:21:39.000]  到底這一個耶穌所說的是指的一個實際
