
[00:00:00.000 --> 00:00:08.220]  我想問問大家有沒有試過認為人生一個低谷的時候呢?
[00:04:45.600 --> 00:04:49.800]  這個就是我們今天看的經文的背景
[00:04:49.800 --> 00:04:54.700]  但究竟大胃的逃亡是否一個失敗呢?
[00:04:54.700 --> 00:04:57.300]  當然你也可以說是人生的低谷
[00:04:57.300 --> 00:05:00.500]  但在一個客觀環境裏面
[00:05:00.500 --> 00:05:02.300]  我們這樣看法
[00:05:02.300 --> 00:05:08.200]  但大胃他更加看到他自己心靈裏面
[00:05:08.200 --> 00:05:09.600]  剛才我所說
[00:05:09.600 --> 00:05:13.300]  他和神的關係其實是對到人生的低谷
[00:05:13.300 --> 00:05:18.700]  但他這次選擇逃亡到一個曠野
[00:05:18.700 --> 00:05:24.300]  他發覺到是一個靈性重整的開始
[00:05:24.300 --> 00:05:27.100]  他要在羞辱裏面抬起頭來
[00:05:27.100 --> 00:05:29.700]  在背叛裏面去依靠神
[00:05:29.700 --> 00:05:32.300]  在咒罵裏面去敬拜神
[00:05:32.300 --> 00:05:34.500]  這段逃亡之旅
[00:05:34.500 --> 00:05:37.700]  就用他和王者那種驕傲
[00:05:37.700 --> 00:05:40.400]  走向僕人的謙卑
[00:05:40.400 --> 00:05:45.900]  從而他再次希望得著神的心
[00:05:45.900 --> 00:05:50.100]  所以今天的題目是從羞辱到抬起頭
[00:05:50.100 --> 00:05:51.100]  我分三方面
[00:05:51.100 --> 00:05:54.800]  第一就是承認破碎
[00:05:54.800 --> 00:05:57.600]  第二就是接受管教
[00:05:57.600 --> 00:06:00.300]  第三就是回到敬拜
[00:06:00.300 --> 00:06:02.600]  第一方面就是承認破碎
[00:06:02.600 --> 00:06:07.600]  剛才主席幫我們讀了十五章三十到三十二節
[00:06:07.600 --> 00:06:11.600]  那裏是講到大胃的情景
[00:06:11.600 --> 00:06:14.700]  他逃亡跑上山的情況
[00:06:14.700 --> 00:06:17.400]  他越來越不像一位父親
[00:06:17.400 --> 00:06:20.200]  因為在阿撒隆這件事情裏面
[00:06:20.200 --> 00:06:26.600]  再講講十一年前一個女兒被玷污
[00:06:26.600 --> 00:06:30.600]  被同父異母的哥哥玷污
[00:06:30.600 --> 00:06:32.700]  以致阿撒隆為他報仇
[00:06:32.700 --> 00:06:35.000]  搞了很多年很多年的事情
[00:06:35.000 --> 00:06:38.100]  大胃王沒有好的處理
[00:06:38.100 --> 00:06:45.500]  最終是去到自己越來越不像一位父親
[00:06:45.500 --> 00:06:52.100]  同樣他也是越來越不像一位合神心意的王
[00:06:52.100 --> 00:06:54.900]  他的人失了憐憫
[00:06:54.900 --> 00:06:58.300]  失了和神一個親密的關係
[00:06:58.300 --> 00:07:02.900]  他用自以為意的繼續了君王
[00:07:02.900 --> 00:07:04.700]  他晉上的責任
[00:07:04.700 --> 00:07:09.500]  但是他同時間失了這些體恤
[00:07:09.500 --> 00:07:12.300]  失了對百姓的憐憫
[00:07:12.300 --> 00:07:19.300]  他跟神心裏面變得更加冷漠
[00:07:19.300 --> 00:07:24.300]  十五章三十節說大胃赤腳上山
[00:07:24.300 --> 00:07:29.900]  上橄欖山
[00:07:29.900 --> 00:07:33.100]  在阿撒隆的叛變的陰影裏面
[00:07:33.100 --> 00:07:36.500]  失了王位、失了尊嚴、失了民心
[00:07:36.500 --> 00:07:39.700]  他不能夠再裝作堅強
[00:07:39.700 --> 00:07:43.900]  他不能夠再裝作自己是一國之君
[00:07:43.900 --> 00:07:47.900]  好像沒有什麼可以擊倒他
[00:07:47.900 --> 00:07:50.600]  他這次是赤腳上山
[00:07:50.600 --> 00:07:54.000]  蒙頭一直哭著
[00:07:54.000 --> 00:07:58.000]  其實你看到這種赤腳
[00:07:58.000 --> 00:08:00.800]  這種蒙頭
[00:08:00.800 --> 00:08:05.100]  其實是一種特定的自己的安排
[00:08:05.100 --> 00:08:08.100]  不要說他因為趕著逃跑鞋都忘了穿
[00:08:08.100 --> 00:08:10.900]  而不是蒙頭
[00:08:10.900 --> 00:08:15.300]  這是一個悔改之路
[00:08:15.300 --> 00:08:23.500]  是一個尋求神的同在的旅程
[00:08:23.500 --> 00:08:27.900]  赤腳是一種帶有悔改歸向神
[00:08:27.900 --> 00:08:29.300]  蒙頭更加是
[00:08:29.300 --> 00:08:36.500]  蒙頭在舊約是一種悔改、哀傷的表現
[00:08:36.500 --> 00:08:40.700]  所以一邊上山一邊哭
[00:08:40.700 --> 00:08:44.300]  他不是做一個王者的姿態去逃亡
[00:08:44.300 --> 00:08:45.500]  王者姿態逃亡
[00:08:45.500 --> 00:08:50.900]  還可能軍官抬著轎子帶著他逃亡
[00:08:50.900 --> 00:08:53.500]  他仍然不用自己跑
[00:08:53.500 --> 00:08:56.900]  但他不是堂者的逃亡
[00:08:56.900 --> 00:09:03.100]  他是一個悔改者的姿態走向神
[00:09:03.100 --> 00:09:10.100]  他在橄欖山尋求一種屬靈的指導
[00:09:10.100 --> 00:09:15.300]  而不是一種政治的報復或佈局
[00:09:15.300 --> 00:09:18.100]  上到山上重整旗鼓
[00:09:18.100 --> 00:09:24.300]  再派兵去殺入耶路撒冷
[00:09:24.300 --> 00:09:27.900]  去恢復自己的王位
[00:09:27.900 --> 00:09:30.700]  他不是做這些事情
[00:09:30.700 --> 00:09:34.900]  他不再是一個高高在上的君王的姿態
[00:09:34.900 --> 00:09:41.700]  他是一個赤腳仰望神的僕人
[00:09:41.700 --> 00:09:45.900]  其實你看到在過去這麼多年來
[00:09:45.900 --> 00:09:48.500]  這件事發生了十一年
[00:09:48.500 --> 00:09:53.500]  大衛是硬著心不接納阿沙隆
[00:09:53.500 --> 00:09:54.700]  大衛對神的禱告
[00:09:54.700 --> 00:09:59.700]  你也會猜想到是越來越少
[00:09:59.700 --> 00:10:02.100]  是他沒有帶定徵在神的身上
[00:10:02.100 --> 00:10:03.900]  你可以說他沒有禱告
[00:10:03.900 --> 00:10:06.900]  大部分時間是專注自己的工作
[00:10:06.900 --> 00:10:10.500]  或者自己一些私心的事情
[00:10:10.500 --> 00:10:13.700]  沒有注意到神要叫他成為國之君
[00:10:13.700 --> 00:10:15.700]  當時他們自己的臘志
[00:10:15.700 --> 00:10:17.500]  詩篇都寫得很美麗
[00:10:17.500 --> 00:10:23.500]  是要秉承公義、憐憫對待的百姓
[00:10:23.500 --> 00:10:25.900]  有一次雅各弟兄跟我說
[00:10:25.900 --> 00:10:32.700]  「這段時間你講大衛的經文不要讀了」
[00:10:32.700 --> 00:10:37.100]  「也沒有神的,你看得對」
[00:10:37.100 --> 00:10:39.100]  「從十三章到十五章裏面」
[00:10:39.100 --> 00:10:41.100]  「我告訴你有多少個神」
[00:10:41.100 --> 00:10:43.900]  「十三章幾乎是沒有提及神的」
[00:10:43.900 --> 00:10:46.300]  「就是由這個事件的開始」
[00:10:46.300 --> 00:10:50.100]  「十四章只有一次」
[00:10:50.100 --> 00:10:51.900]  「不是大衛講的」
[00:10:51.900 --> 00:10:55.900]  「記得那個婦人跟大衛講過比喻」
[00:10:55.900 --> 00:10:58.100]  「要鴨沙龍回來」
[00:10:58.100 --> 00:10:59.500]  「她講了一句說話」
[00:10:59.500 --> 00:11:02.500]  「神不會奪人的生命」
[00:11:02.500 --> 00:11:06.100]  「神都是設法將人挽回的」
[00:11:06.100 --> 00:11:07.900]  「記得這句說話」
[00:11:07.900 --> 00:11:09.700]  「這是那個婦人講的」
[00:11:09.700 --> 00:11:12.300]  「十四章就記錄了這一句」
[00:11:12.300 --> 00:11:14.500]  「十五章就開始有了」
[00:11:14.500 --> 00:11:18.100]  「所以就舒服一點」
[00:11:18.100 --> 00:11:22.900]  「回到神那裏向神禱告了」
[00:11:22.900 --> 00:11:25.900]  「十五章就是我在耶和華神面前蒙恩」
[00:11:25.900 --> 00:11:29.100]  「一定是我回來而來撒冷的」
[00:11:29.100 --> 00:11:31.700]  「待會還有一節經文」
[00:11:31.700 --> 00:11:34.300]  「沒錯的確是」
[00:11:34.300 --> 00:11:37.700]  「大衛跟神的禱告稀少」
[00:11:37.700 --> 00:11:39.700]  「你會覺得我們以前講的時候」
[00:11:39.700 --> 00:11:41.300]  「特別是在抗疫的時候」
[00:11:41.300 --> 00:11:45.300]  「他很多時候做每件事都尋求神的心意」
[00:11:45.300 --> 00:11:47.300]  「就算大衛追殺他」
[00:11:47.300 --> 00:11:49.500]  「跟著他有機會去」
[00:11:49.500 --> 00:11:55.500]  「反過來去抓那個數羅王追殺他」
[00:11:55.500 --> 00:11:58.900]  「就算有機會去殺數羅王」
[00:11:58.900 --> 00:12:01.300]  「他都問神應不應該這樣做」
[00:12:01.300 --> 00:12:02.900]  「神說阻止他」
[00:12:02.900 --> 00:12:05.700]  「所以你看到他每件事都問神的」
[00:12:05.700 --> 00:12:09.700]  「所以他就很清楚自己的方向、路向是怎樣」
[00:12:09.700 --> 00:12:11.100]  「今天我們也是」
[00:12:11.100 --> 00:12:13.100]  「人生的低潮」
[00:12:13.100 --> 00:12:16.100]  「就是因為我們長時間沒有尋求神」
[00:12:16.100 --> 00:12:19.500]  「因為我們長時間沒有問神的心意」
[00:12:19.500 --> 00:12:22.900]  「所以我們也會帶到人生的低潮」
[00:12:22.900 --> 00:12:24.900]  「我作為一個主任牧師」
[00:12:24.900 --> 00:12:26.700]  「作為一個神的僕人」
[00:12:26.700 --> 00:12:29.300]  「我也有這些人生的低潮」
[00:12:29.300 --> 00:12:31.900]  「很多時候我們很忙碌我們的侍奉」
[00:12:31.900 --> 00:12:34.500]  「很忙碌我們每一件事去做去做」
[00:12:34.500 --> 00:12:38.500]  「沒有時間你覺得怎樣去問神的心意」
[00:12:38.500 --> 00:12:39.900]  「這個會議又要來了」
[00:12:39.900 --> 00:12:41.100]  「那個會議又要來了」
[00:12:41.100 --> 00:12:42.300]  「這件事又要決定了」
[00:12:42.300 --> 00:12:44.100]  「那件事又要決定了」
[00:12:44.100 --> 00:12:49.900]  「我們都沒有辦法慢慢去問神的心意」
[00:12:49.900 --> 00:12:53.900]  「教會就好像一個公司一樣」
[00:12:53.900 --> 00:12:59.300]  「一路一路每一個議程要完成完成」
[00:12:59.300 --> 00:13:03.100]  「然後交出來大家通過」
[00:13:03.100 --> 00:13:05.100]  「在這些情況下」
[00:13:05.100 --> 00:13:07.700]  「我們有多少問神的心意呢?」
[00:13:07.700 --> 00:13:10.300]  「有多少我們真的能夠可以」
[00:13:10.300 --> 00:13:14.100]  「真的知道神是這樣做的?」
[00:13:14.100 --> 00:13:18.500]  「所以我自己在看這段經文」
[00:13:18.500 --> 00:13:22.300]  「去思想大衛那種心情」
[00:13:22.300 --> 00:13:28.100]  「都會感受到這種乾渴」
[00:13:28.100 --> 00:13:30.500]  「這種冷漠」
[00:13:30.500 --> 00:13:33.700]  「這種難受」
[00:13:33.700 --> 00:13:39.100]  「難怪大衛一面上山一面哭」
[00:13:39.100 --> 00:13:43.100]  「我記得早個月我就上山」
[00:13:43.100 --> 00:13:45.700]  「見到一個小女孩在哭」
[00:13:45.700 --> 00:13:50.700]  「因為那個海拔三千公尺左右」
[00:13:50.700 --> 00:13:53.700]  「我都上得很辛苦」
[00:13:53.700 --> 00:13:56.700]  「因為空氣稀薄氧氣不夠」
[00:13:56.700 --> 00:14:01.700]  「真的上十幾步就要休息了」
[00:14:01.700 --> 00:14:04.700]  「但如果你一口氣上可以上一百級」
[00:14:04.700 --> 00:14:07.900]  「但心跳好像大彈出來一樣」
[00:14:07.900 --> 00:14:09.700]  「起碼超過一百五」
[00:14:09.700 --> 00:14:11.500]  「不過又覺得很危險」
[00:14:11.500 --> 00:14:13.700]  「突然間」
[00:14:13.700 --> 00:14:18.100]  「只要所謂心突然間是猝死」
[00:14:18.100 --> 00:14:20.100]  「所以我就不可以這樣」
[00:14:20.100 --> 00:14:23.100]  「唯有慢慢呼吸上」
[00:14:23.100 --> 00:14:25.700]  「但上十步腳都軟了」
[00:14:25.700 --> 00:14:27.300]  「那個小女孩在哭」
[00:14:27.300 --> 00:14:28.700]  「真的很困難」
[00:14:28.700 --> 00:14:33.300]  「她走到就近到山頂」
[00:14:33.300 --> 00:14:35.100]  「我就從山頂下來」
[00:14:35.100 --> 00:14:37.700]  「我見到她哭」
[00:14:37.700 --> 00:14:39.700]  「我就安慰她」
[00:14:39.700 --> 00:14:41.700]  「我年紀這麼大都上得去」
[00:14:41.700 --> 00:14:43.700]  「你沒問題的」
[00:14:43.700 --> 00:14:45.700]  「她就停止了哭」
[00:14:45.700 --> 00:14:47.700]  「我就說繼續努力吧」
[00:14:47.700 --> 00:14:51.700]  「我在山底可能見到你」
[00:14:51.700 --> 00:14:53.700]  「是不容易」
[00:14:53.700 --> 00:14:56.700]  「上山是一個堅持」
[00:14:56.700 --> 00:14:57.700]  「一個經歷」
[00:14:57.700 --> 00:15:01.700]  「所以大衛是選擇上橄欖山赤腳」
[00:15:01.700 --> 00:15:03.700]  「真的很艱難」
[00:15:03.700 --> 00:15:05.700]  「又要堅持」
[00:15:05.700 --> 00:15:08.700]  「深信她那種很想尋求神」
[00:15:08.700 --> 00:15:11.700]  「那種心態真的存在」
[00:15:11.700 --> 00:15:13.700]  「我喜歡上山就是這樣」
[00:15:13.700 --> 00:15:14.700]  「越上到就不生氣」
[00:15:14.700 --> 00:15:16.700]  「上到山頂的地方」
[00:15:16.700 --> 00:15:17.700]  「是要堅持」
[00:15:17.700 --> 00:15:19.700]  「你要更加禱告」
[00:15:19.700 --> 00:15:21.700]  「我很想將我的難題」
[00:15:21.700 --> 00:15:22.700]  「我的問題」
[00:15:22.700 --> 00:15:24.700]  「或者我需要代禱的事」
[00:15:24.700 --> 00:15:26.700]  「帶到山上去禱告」
[00:15:26.700 --> 00:15:31.700]  「會感受到那種期望」
[00:15:31.700 --> 00:15:35.700]  「甚至你在那裡一邊哭一邊上山」
[00:15:35.700 --> 00:15:38.700]  「都沒有人看到你」
[00:15:38.700 --> 00:15:42.700]  「大衛大部分的性格」
[00:15:42.700 --> 00:15:45.700]  「是在曠野裡培養出來的」
[00:15:45.700 --> 00:15:48.700]  「他長期超過十年」
[00:15:48.700 --> 00:15:51.700]  「在曠野裡逃避一個」
[00:15:51.700 --> 00:15:54.700]  「掃羅王的追殺」
[00:15:54.700 --> 00:15:56.700]  「他很熟悉曠野」
[00:15:56.700 --> 00:15:59.700]  「曠野有環境上的危險」
[00:15:59.700 --> 00:16:05.700]  「又有當地人士的危險」
[00:16:05.700 --> 00:16:08.700]  「又有掃羅王追殺的危險」
[00:16:08.700 --> 00:16:10.700]  「但是他每次這些危險」
[00:16:10.700 --> 00:16:12.700]  「這些缺乏」
[00:16:12.700 --> 00:16:14.700]  「他都是仰望神」
[00:16:14.700 --> 00:16:15.700]  「他能夠看到神」
[00:16:15.700 --> 00:16:17.700]  「讓他更加謙卑」
[00:16:17.700 --> 00:16:21.700]  「更加去就近神去禱告」
[00:16:21.700 --> 00:16:22.700]  「尋求祂的心意」
[00:16:22.700 --> 00:16:26.700]  「尋求祂的憐憫去幫助祂」
[00:16:26.700 --> 00:16:30.700]  「所以你每一次看到祂心靈更加美麗」
[00:16:30.700 --> 00:16:32.700]  「更加堅強」
[00:16:32.700 --> 00:16:35.700]  「這一刻他想到回到曠野裡」
[00:16:35.700 --> 00:16:39.700]  「曠野是他的生命栽培的地方」
[00:16:39.700 --> 00:16:43.700]  「他再次期望恢復過往」
[00:16:43.700 --> 00:16:47.700]  「在曠野所培養的那種心靈」
[00:16:47.700 --> 00:16:49.700]  「所以苦難不一定是」
[00:16:49.700 --> 00:16:52.700]  「帶給我們更糟糕的生命」
[00:16:52.700 --> 00:16:57.700]  「苦難就好像使到大衛這種迴轉過來」
[00:16:57.700 --> 00:16:59.700]  「要變得更好」
[00:16:59.700 --> 00:17:03.700]  「雖然我們這樣看這個王」
[00:17:03.700 --> 00:17:06.700]  「就好像落難皇帝一樣」
[00:17:06.700 --> 00:17:09.700]  「好像跑上山去逃避敵人一樣」
[00:17:09.700 --> 00:17:12.700]  「但是只有大衛知道」
[00:17:12.700 --> 00:17:15.700]  「他是這樣做」
[00:17:15.700 --> 00:17:18.700]  「他是要變回一個」
[00:17:18.700 --> 00:17:21.700]  「我們以前所熟悉的大衛」
[00:17:21.700 --> 00:17:23.700]  「要謙卑」
[00:17:23.700 --> 00:17:25.700]  「要親近神」
[00:17:25.700 --> 00:17:27.700]  「要有憐憫的心」
[00:17:27.700 --> 00:17:33.700]  「要能夠懂得何謂公義」
[00:17:33.700 --> 00:17:36.700]  「屋漏兼逢夜雨」
[00:17:36.700 --> 00:17:39.700]  在這時候三十一節
[00:17:39.700 --> 00:17:42.700]  有人告訴大衛
[00:17:42.700 --> 00:17:46.700]  「阿希多佛在叛黨之中」
[00:17:46.700 --> 00:17:50.700]  「隨從了這個鴨沙龍」
[00:17:50.700 --> 00:17:52.700]  「阿希多佛是誰呢?」
[00:17:52.700 --> 00:17:56.700]  「這個是大衛最信任的謀士」
[00:17:56.700 --> 00:17:58.700]  「國務卿」
[00:17:58.700 --> 00:18:03.700]  「他很多時候是大衛尋求他的意見」
[00:18:03.700 --> 00:18:06.700]  「他的智囊團最重要的一員」
[00:18:06.700 --> 00:18:08.700]  「在鴨沙龍叛變的時候」
[00:18:08.700 --> 00:18:13.700]  「竟然這個阿希多佛轉向了鴨沙龍」
[00:18:13.700 --> 00:18:15.700]  「他沒有一提的逃跑」
[00:18:15.700 --> 00:18:22.700]  「反而是去投靠了鴨沙龍」
[00:18:22.700 --> 00:18:24.700]  「背棄了大衛」
[00:18:24.700 --> 00:18:27.700]  「所以對大衛來說是一個很大的打擊」
[00:18:27.700 --> 00:18:29.700]  「阿希多佛是一個謀士」
[00:18:29.700 --> 00:18:31.700]  「是實至名歸」
[00:18:31.700 --> 00:18:33.700]  「是大衛信賴的顧問」
[00:18:33.700 --> 00:18:38.700]  「是一個有明智可靠的夥伴」
[00:18:38.700 --> 00:18:40.700]  「所以大衛有困惑的時候」
[00:18:40.700 --> 00:18:42.700]  「他會請教阿希多佛」
[00:18:42.700 --> 00:18:45.700]  「有什麼困惑」
[00:18:45.700 --> 00:18:48.700]  「阿希多佛有他的說話提醒」
[00:18:48.700 --> 00:18:51.700]  「豁然開朗」
[00:18:51.700 --> 00:18:58.700]  「但是阿希多佛究竟是友是敵呢?」
[00:18:58.700 --> 00:19:01.700]  「當然你說大衛真的視義」
[00:19:01.700 --> 00:19:05.700]  「不是一個部下那麼簡單」
[00:19:05.700 --> 00:19:09.700]  「慢慢大衛很多事情都會告訴阿希多佛」
[00:19:09.700 --> 00:19:13.700]  「是超越了朋友成為知己的一種關係」
[00:19:13.700 --> 00:19:16.700]  「所以他的叛變大衛是很相同的」
[00:19:16.700 --> 00:19:18.700]  「待會我再告訴你們」
[00:19:18.700 --> 00:19:21.700]  「但是有一個問題」
[00:19:21.700 --> 00:19:25.700]  「太過信任阿希多佛」
[00:19:25.700 --> 00:19:31.700]  「他將阿希多佛代替了神」
[00:19:31.700 --> 00:19:34.700]  「所以為什麼大衛說少尋求神呢?」
[00:19:34.700 --> 00:19:37.700]  「因為不用隨手叫阿希多佛」
[00:19:37.700 --> 00:19:39.700]  「跟著我們怎麼做」
[00:19:39.700 --> 00:19:41.700]  「他就會跟你說怎麼做」
[00:19:41.700 --> 00:19:43.700]  「好像今天的AI一樣」
[00:19:43.700 --> 00:19:45.700]  「你打一個問題他馬上回答你」
[00:19:45.700 --> 00:19:48.700]  「多方便啊」
[00:19:48.700 --> 00:19:50.700]  「於是我們就不尋求神了」
[00:19:50.700 --> 00:19:52.700]  「我們不受神的幫助了」
[00:19:52.700 --> 00:19:55.700]  「大衛的禱告就稀少了」
[00:19:55.700 --> 00:19:57.700]  「究竟是友是敵呢?」
[00:19:57.700 --> 00:20:00.700]  「但無論如何這是打擊來的」
[00:20:00.700 --> 00:20:04.700]  「作為一個知己朋友的背叛是很傷痛的」
[00:20:04.700 --> 00:20:09.700]  「所以大衛成為自己的一個破碎」
[00:20:09.700 --> 00:20:11.700]  「他的反應」
[00:20:11.700 --> 00:20:12.700]  「第一」
[00:20:12.700 --> 00:20:16.700]  「阿撒隆他的親生兒子叛變他」
[00:20:16.700 --> 00:20:17.700]  「篡位」
[00:20:17.700 --> 00:20:18.700]  「第二」
[00:20:18.700 --> 00:20:21.700]  「這個知己謀士叛變他」
[00:20:21.700 --> 00:20:23.700]  「大衛有權很憤怒」
[00:20:23.700 --> 00:20:26.700]  「說一句是殲滅他們」
[00:20:26.700 --> 00:20:28.700]  「但是大衛真的很哀傷」
[00:20:28.700 --> 00:20:31.700]  「他當時的心情是哀傷」
[00:20:31.700 --> 00:20:36.700]  「因為他知道因為今天這個情景」
[00:20:36.700 --> 00:20:41.700]  「是他和神關係的一個冰點而形成出來的」
[00:20:41.700 --> 00:20:45.700]  「所以大衛他重要的是回到神那裡」
[00:20:45.700 --> 00:20:48.700]  「所以大衛的反應不是憤怒」
[00:20:48.700 --> 00:20:52.700]  「而是一種哀傷」
[00:20:52.700 --> 00:20:55.700]  「他的心裡面是很心碎」
[00:20:55.700 --> 00:20:58.700]  「這個心碎」
[00:20:58.700 --> 00:21:03.700]  「他明白到這個不只是一個失敗」
[00:21:03.700 --> 00:21:08.700]  「這個心碎是要神才可以醫治的」
[00:21:08.700 --> 00:21:12.700]  「很多時候我們人讓我們心碎」
[00:21:12.700 --> 00:21:14.700]  「有沒有人令到你心碎」
[00:21:14.700 --> 00:21:18.700]  「有的,有些親人、愛人」
[00:21:18.700 --> 00:21:21.700]  「情感上特別的那些背叛了」
[00:21:21.700 --> 00:21:24.700]  「令到我心碎了」
[00:21:24.700 --> 00:21:25.700]  「心碎」
[00:21:25.700 --> 00:21:29.700]  「但是這種受傷」
[00:21:29.700 --> 00:21:32.700]  「你不可以找他來給你醫治的」
[00:21:32.700 --> 00:21:36.700]  「你只有找神來給你醫治的」
[00:21:36.700 --> 00:21:43.700]  「還是神的醫治才能夠真真正正讓你寬恕他」
[00:21:43.700 --> 00:21:47.700]  「就算他說一千八百句對不起」
[00:21:47.700 --> 00:21:51.700]  「也是醫治不了你內心的傷痛」
[00:21:51.700 --> 00:21:55.700]  「因為唯有你是得著神的醫治」
[00:21:55.700 --> 00:22:00.700]  「那種寬恕、那種超越、那種轉化」
[00:22:00.700 --> 00:22:04.700]  「那種生命才是跳躍起來」
[00:22:04.700 --> 00:22:06.700]  「再看回這件事情」
[00:22:06.700 --> 00:22:11.700]  「你就會發覺到可以超越了他」
[00:22:11.700 --> 00:22:15.700]  「可以不會再放在心裡面」
[00:22:15.700 --> 00:22:17.700]  「壓著心頭那麼大」
[00:22:17.700 --> 00:22:21.700]  「當然我們也可以去搖旋那個人」
[00:22:21.700 --> 00:22:28.700]  「當然我們繼續可以去面對自己的難處」
[00:22:28.700 --> 00:22:31.700]  「但重要的是我們不要掩飾我們自己」
[00:22:31.700 --> 00:22:36.700]  「不要再裝著逞強、剛強」
[00:22:36.700 --> 00:22:39.700]  「大衛這次赤腳上山」
