
[00:00:00.000 --> 00:00:03.360]  今天為大家揀選了一個課題
[00:02:32.200 --> 00:02:34.360]  「凡勞苦擔重擔的人
[00:02:34.360 --> 00:02:36.360]  可以到我這裏來
[00:02:36.360 --> 00:02:39.320]  我就使你們得安息
[00:02:39.320 --> 00:02:41.160]  我心裏柔和謙卑
[00:02:41.160 --> 00:02:43.160]  你們當乎我的厄
[00:02:43.160 --> 00:02:44.840]  學我的洋式
[00:02:44.840 --> 00:02:49.600]  這樣你們心裏就必得享安息
[00:02:49.600 --> 00:02:53.160]  因為我的厄是容易負的
[00:02:53.160 --> 00:02:57.160]  我的擔子是輕盛的」
[00:02:57.160 --> 00:02:59.480]  在這幾年我離開政府後
[00:02:59.480 --> 00:03:02.280]  我經常想這個問題
[00:03:02.280 --> 00:03:04.800]  我們做主耶穌的信徒們
[00:03:04.800 --> 00:03:07.320]  和我們怎樣可以
[00:03:07.320 --> 00:03:09.800]  從一個憂傷痛悔的境況
[00:03:09.800 --> 00:03:14.360]  走到主耶穌教我們的柔和謙卑呢?
[00:03:14.360 --> 00:03:16.360]  基督教的教會
[00:03:16.360 --> 00:03:18.680]  我們其實是聚集毀滅的人
[00:03:18.680 --> 00:03:20.680]  我們每一個都是罪人
[00:03:20.680 --> 00:03:23.840]  或多或少我們的生命都有裂痕
[00:03:23.840 --> 00:03:25.520]  都有傷痛
[00:03:25.520 --> 00:03:27.720]  都要悔改
[00:03:27.720 --> 00:03:32.360]  每一個都要學大衛和神說
[00:03:32.360 --> 00:03:34.200]  我有一個憂傷痛悔的經歷
[00:03:34.200 --> 00:03:36.480]  神你不會輕悍的
[00:03:36.480 --> 00:03:39.680]  但是怎樣可以從憂傷痛悔
[00:03:39.680 --> 00:03:41.680]  走這條誠誠的路
[00:03:41.680 --> 00:03:43.680]  走到柔和謙卑呢?
[00:03:43.680 --> 00:03:48.160]  我想趁今天這個機會和大家分享一下
[00:03:48.160 --> 00:03:50.160]  我沒有完全的答案
[00:03:50.160 --> 00:03:51.640]  我有一些經歷
[00:03:51.640 --> 00:03:53.640]  我有一些領受
[00:03:53.640 --> 00:03:57.640]  作為一些方向和大家分享一下
[00:03:57.640 --> 00:04:03.640]  其實大衛本來做王做得很成功
[00:04:03.640 --> 00:04:06.640]  他平定了他的天下之後
[00:04:06.640 --> 00:04:08.640]  還有一些仗要打的
[00:04:08.640 --> 00:04:11.640]  但是他已經可以留在耶路撒冷
[00:04:11.640 --> 00:04:14.160]  有一天太陽平息的時候
[00:04:14.160 --> 00:04:15.640]  他才起床
[00:04:15.640 --> 00:04:21.640]  到陽台看到對面有一個太太出獄
[00:04:21.640 --> 00:04:23.640]  他起了一個歪念
[00:04:23.640 --> 00:04:30.640]  和這位太太Bathsheba犯了姦淫
[00:04:30.640 --> 00:04:33.640]  亦想了一個方法
[00:04:33.640 --> 00:04:37.640]  將這位婦人的丈夫烏尼亞
[00:04:37.640 --> 00:04:40.640]  是其中一個的軍長
[00:04:40.640 --> 00:04:43.640]  將他送上前線
[00:04:43.640 --> 00:04:47.640]  然後叫元帥將其他的軍隊墮後
[00:04:47.640 --> 00:04:52.640]  讓他被敵人借刀殺人地殺了烏尼亞
[00:04:52.640 --> 00:04:57.640]  所以後來神感動先知拿丹
[00:04:57.640 --> 00:04:59.640]  去見大衛王
[00:04:59.640 --> 00:05:01.640]  去斥責他
[00:05:01.640 --> 00:05:04.640]  大衛王受到斥責的時候
[00:05:04.640 --> 00:05:06.640]  他就悔罪
[00:05:06.640 --> 00:05:08.640]  而大衛就和神說
[00:05:08.640 --> 00:05:11.640]  「我得罪耶和華了」
[00:05:11.640 --> 00:05:16.640]  其實我們每個人由憂傷痛悔走到柔和謙卑
[00:05:16.640 --> 00:05:18.640]  我相信要經過幾個階段
[00:05:18.640 --> 00:05:21.640]  可能這幾個階段就是
[00:05:21.640 --> 00:05:24.640]  由心要挖空所有的罪
[00:05:24.640 --> 00:05:28.640]  要放下我們生命裏面的血氣
[00:05:28.640 --> 00:05:32.640]  要放下我們肩頭上的擔子
[00:05:32.640 --> 00:05:36.640]  要讓神使我們的靈魂蘇醒
[00:05:36.640 --> 00:05:41.640]  最後讓神賜給我們贖祂的心眼
[00:05:41.640 --> 00:05:43.640]  來聽祂的訊息
[00:05:43.640 --> 00:05:46.640]  接受祂的引導
[00:05:46.640 --> 00:05:48.640]  大衛和神說
[00:05:48.640 --> 00:05:51.640]  「我得罪耶和華了」
[00:05:51.640 --> 00:05:53.640]  他不單止停在那裏
[00:05:53.640 --> 00:05:55.640]  他悔罪之後
[00:05:55.640 --> 00:05:58.640]  其實罪是有一個功架
[00:05:58.640 --> 00:06:01.640]  是有一個後果要承受
[00:06:01.640 --> 00:06:05.640]  所以在大衛的下半生
[00:06:05.640 --> 00:06:10.640]  好幾年他都要承受這些罪孽的功架
[00:06:10.640 --> 00:06:14.640]  他和Bathsheba第一個弟弟是夭折的
[00:06:14.640 --> 00:06:17.640]  他們都傷痛了很久
[00:06:17.640 --> 00:06:21.640]  但這不是最大的問題
[00:06:21.640 --> 00:06:23.640]  後來他的大兒子
[00:06:23.640 --> 00:06:25.640]  Apsalom
[00:06:25.640 --> 00:06:27.640]  是叛變
[00:06:27.640 --> 00:06:30.640]  是搞謀朝篡位
[00:06:30.640 --> 00:06:34.640]  大衛需要逃命離開耶路撒冷
[00:06:34.640 --> 00:06:37.640]  而情慾的罪
[00:06:37.640 --> 00:06:42.640]  在大衛自己的家裏也發生過好幾次
[00:06:42.640 --> 00:06:48.640]  但是大衛我相信他心裏悔罪之後
[00:06:48.640 --> 00:06:52.640]  他就承受了這些罪
[00:06:52.640 --> 00:06:57.640]  他是積極面對人生要面對的後果
[00:06:57.640 --> 00:07:00.640]  而到了人生最後的階段
[00:07:00.640 --> 00:07:02.640]  他這樣和神說
[00:07:02.640 --> 00:07:05.640]  他臨終的時候有這個禱告
[00:07:05.640 --> 00:07:09.640]  他說:乃以公義治理人民的
[00:07:09.640 --> 00:07:12.640]  敬畏神執掌權柄的
[00:07:12.640 --> 00:07:17.640]  他必像日出的神光
[00:07:17.640 --> 00:07:25.640]  他說:我家在神面前並非如此
[00:07:25.640 --> 00:07:30.640]  神與我立永遠的約
[00:07:30.640 --> 00:07:33.640]  其實大衛說
[00:07:33.640 --> 00:07:36.640]  如果神賜權柄給一個人
[00:07:36.640 --> 00:07:41.640]  他是以公義來治理人民國家
[00:07:41.640 --> 00:07:44.640]  神就會讓這個人
[00:07:44.640 --> 00:07:46.640]  好像日出的神光
[00:07:46.640 --> 00:07:48.640]  每天升起
[00:07:48.640 --> 00:07:50.640]  是有光輝的
[00:07:50.640 --> 00:07:53.640]  但是他知道自己的生命不是這樣
[00:07:53.640 --> 00:07:57.640]  他知道自己的生命有很多殘缺不完的地方
[00:07:57.640 --> 00:07:59.640]  有很多的罪孽
[00:07:59.640 --> 00:08:01.640]  有很多的痛楚
[00:08:01.640 --> 00:08:02.640]  Brokenness
[00:08:02.640 --> 00:08:04.640]  但是他說
[00:08:04.640 --> 00:08:07.640]  我家在神面前並非如此
[00:08:07.640 --> 00:08:08.640]  但是神
[00:08:08.640 --> 00:08:12.640]  祢與我立了永遠的約
[00:08:12.640 --> 00:08:17.640]  所以我們走這個憂傷痛悔的路
[00:08:17.640 --> 00:08:19.640]  第一步就要像大衛一樣
[00:08:19.640 --> 00:08:24.640]  一心一意將心裡的罪挖出來
[00:08:24.640 --> 00:08:27.640]  在神面前陳明
[00:08:27.640 --> 00:08:30.640]  讓聖靈的火將他燒毀
[00:08:30.640 --> 00:08:34.640]  這樣才可以起步
[00:08:34.640 --> 00:08:37.640]  接著說的是放下血氣
[00:08:37.640 --> 00:08:39.640]  什麼叫放下血氣呢?
[00:08:39.640 --> 00:08:43.640]  我想起主耶穌在福音書裡跟我們說
[00:08:43.640 --> 00:08:47.640]  如果你的右眼叫你跌倒
[00:08:47.640 --> 00:08:49.640]  就彎出來
[00:08:49.640 --> 00:08:50.640]  丟掉
[00:08:50.640 --> 00:08:53.640]  寧可失去白體中的一體
[00:08:53.640 --> 00:08:57.640]  不叫全身都凋在地獄裡
[00:08:57.640 --> 00:08:59.640]  其實那段話不止是說眼睛
[00:08:59.640 --> 00:09:01.640]  如果說我們的手
[00:09:01.640 --> 00:09:03.640]  或其他的肢體
[00:09:03.640 --> 00:09:04.640]  引我們犯罪
[00:09:04.640 --> 00:09:06.640]  就撼下去
[00:09:06.640 --> 00:09:09.640]  我很記得在中五的時候讀聖經
[00:09:09.640 --> 00:09:11.640]  因為要考會考
[00:09:11.640 --> 00:09:13.640]  看到這一段的聖經
[00:09:13.640 --> 00:09:14.640]  我就覺得
[00:09:14.640 --> 00:09:17.640]  是不是真的要這麼緊張?
[00:09:17.640 --> 00:09:19.640]  主耶穌你是救主
[00:09:19.640 --> 00:09:21.640]  你是寬恕人的罪
[00:09:21.640 --> 00:09:23.640]  既然寬恕
[00:09:23.640 --> 00:09:25.640]  為什麼不可以讓我們全身而退呢?
[00:09:25.640 --> 00:09:29.640]  要把眼睛和手挖出來
[00:09:29.640 --> 00:09:31.640]  撼下來
[00:09:31.640 --> 00:09:34.640]  但是我現在明白
[00:09:34.640 --> 00:09:36.640]  因為其實
[00:09:36.640 --> 00:09:39.640]  我們的身體有時候真的帶我們犯罪
[00:09:39.640 --> 00:09:43.640]  而我們要把這些罪的根拔出來
[00:09:43.640 --> 00:09:45.640]  才能夠救
[00:09:45.640 --> 00:09:47.640]  而在聖經裡是發生過的
[00:09:47.640 --> 00:09:49.640]  彎出眼
[00:09:49.640 --> 00:09:53.640]  在《史詩記》裡有一個人叫做參孫
[00:09:53.640 --> 00:09:56.640]  參孫是以色列人的一個領袖
[00:09:56.640 --> 00:09:59.640]  神賜很大的能力給參孫
[00:09:59.640 --> 00:10:00.640]  但是很可惜
[00:10:00.640 --> 00:10:03.640]  他沒有好好去用去偏行己路
[00:10:03.640 --> 00:10:05.640]  走了犯罪的路
[00:10:05.640 --> 00:10:06.640]  他的力有多大呢?
[00:10:06.640 --> 00:10:10.640]  他可以徒手撕裂少狀的獅子
[00:10:10.640 --> 00:10:15.640]  他可以拿著一塊骨頭去擊殺一千個
[00:10:15.640 --> 00:10:17.640]  一千個非利士人
[00:10:17.640 --> 00:10:20.640]  非利士人是以色列人的敵人
[00:10:20.640 --> 00:10:26.640]  神賜這個大能大力給史詩參孫
[00:10:26.640 --> 00:10:30.640]  就是希望他好好去做以色列人的領袖
[00:10:30.640 --> 00:10:33.640]  但是他沒有這樣做
[00:10:33.640 --> 00:10:37.640]  他犯了眼目情慾的罪
[00:10:37.640 --> 00:10:40.640]  他看到一個非利士的女子認為是好
[00:10:40.640 --> 00:10:44.640]  他就叫父母幫他娶她為妻
[00:10:44.640 --> 00:10:47.640]  他看到一個妓女就跟她行淫
[00:10:47.640 --> 00:10:51.640]  他認識到一個叫做大利拉的女士
[00:10:51.640 --> 00:10:54.640]  也跟她發生關係
[00:10:54.640 --> 00:10:59.640]  參孫因此就玷污了神賜給他的遺訓
[00:10:59.640 --> 00:11:06.640]  非利士人得悉參孫有這個弱點
[00:11:06.640 --> 00:11:08.640]  就用這個做死穴來攻擊他
[00:11:08.640 --> 00:11:09.640]  他們怎麼做呢?
[00:11:09.640 --> 00:11:15.640]  他們給了大利拉一千一百赦克勒的銀子
[00:11:15.640 --> 00:11:18.640]  就叫大利拉去找出
[00:11:18.640 --> 00:11:22.640]  為什麼參孫有這麼大的能力
[00:11:22.640 --> 00:11:26.640]  於是這個女士收了這些銀子
[00:11:26.640 --> 00:11:30.640]  不斷問參孫為什麼有這麼大的能力
[00:11:30.640 --> 00:11:33.640]  參孫一開始沒有跟他講真話
[00:11:33.640 --> 00:11:36.640]  只是說你用青色的繩子綁著我
[00:11:36.640 --> 00:11:38.640]  綁著我我就不能動了
[00:11:38.640 --> 00:11:40.640]  三次她說假話
[00:11:40.640 --> 00:11:41.640]  第一次說用青色的繩子
[00:11:41.640 --> 00:11:44.640]  第二次說用新繩子
[00:11:44.640 --> 00:11:48.640]  第三次說用頭髮加圍線
[00:11:48.640 --> 00:11:50.640]  三次她都是綁著
[00:11:50.640 --> 00:11:52.640]  然後大利拉說
[00:11:52.640 --> 00:11:54.640]  非利士人來抓你了
[00:11:54.640 --> 00:11:56.640]  他就爭脫了
[00:11:56.640 --> 00:12:00.640]  他就沒事了
[00:12:00.640 --> 00:12:05.640]  之後迪拉勒就天天埋怨參孫
[00:12:05.640 --> 00:12:08.640]  參孫你不跟我說真話
[00:12:08.640 --> 00:12:10.640]  參孫心裡覺得很厭煩
[00:12:10.640 --> 00:12:12.640]  所以終於跟他說真話
[00:12:12.640 --> 00:12:17.640]  他就說我從小到大都沒有剃過頭髮
[00:12:17.640 --> 00:12:20.640]  如果剃了我的頭髮
[00:12:20.640 --> 00:12:24.640]  我就會失去這些能力
[00:12:24.640 --> 00:12:29.640]  於是迪拉勒有一天叫他睡了之後
[00:12:29.640 --> 00:12:31.640]  剃了他的頭
[00:12:31.640 --> 00:12:34.640]  然後又用繩子綁著他
[00:12:34.640 --> 00:12:37.640]  非利士人來抓他的時候
[00:12:37.640 --> 00:12:39.640]  參孫醒了就說
[00:12:39.640 --> 00:12:45.640]  讓我像先次一樣活動一下
[00:12:45.640 --> 00:12:46.640]  爭脫
[00:12:46.640 --> 00:12:49.640]  但是誰不知道神的靈已經離開他
[00:12:49.640 --> 00:12:51.640]  他爭脫不了
[00:12:51.640 --> 00:12:54.640]  就被非利士人抓了
[00:12:54.640 --> 00:12:57.640]  參孫到這一刻
[00:12:57.640 --> 00:13:00.640]  他的故事給我們有很好的提醒
[00:13:00.640 --> 00:13:06.640]  我們做人有時明知山有虎偏向虎山行
[00:13:06.640 --> 00:13:07.640]  這不是大膽
[00:13:07.640 --> 00:13:09.640]  這是愚昧
[00:13:09.640 --> 00:13:12.640]  其實迪拉勒已經幾次告訴參孫
[00:13:12.640 --> 00:13:15.640]  非利士人來抓你
[00:13:15.640 --> 00:13:18.640]  他知道是危險的
[00:13:18.640 --> 00:13:21.640]  為什麼他還留在那個位置
[00:13:21.640 --> 00:13:27.640]  甚至還跟這位女子說真話
[00:13:27.640 --> 00:13:30.640]  但是人活在罪裡面往往就是這樣
[00:13:30.640 --> 00:13:32.640]  不懂得自拔
[00:13:32.640 --> 00:13:34.640]  參孫最大的問題就是
[00:13:34.640 --> 00:13:37.640]  神賜給他的力量他用多了
[00:13:37.640 --> 00:13:39.640]  用長久了
[00:13:39.640 --> 00:13:42.640]  他就當這個力量是他自己的
[00:13:42.640 --> 00:13:44.640]  而不是從神而來的
[00:13:44.640 --> 00:13:46.640]  所以每次他爭脫
[00:13:46.640 --> 00:13:51.640]  讓我好像先前那樣爭脫
[00:13:51.640 --> 00:13:57.640]  而不是讓神救他 幫他擺脫
[00:13:57.640 --> 00:14:00.640]  故事未完
[00:14:00.640 --> 00:14:03.640]  參孫被抓了之後
[00:14:03.640 --> 00:14:06.640]  非利士人就把他的眼睛挖了出來
[00:14:06.640 --> 00:14:09.640]  然後放他到監獄去推磨
[00:14:09.640 --> 00:14:11.640]  過了一段日子
[00:14:11.640 --> 00:14:15.640]  參孫的頭髮長出來了
[00:14:15.640 --> 00:14:16.640]  有一天
[00:14:16.640 --> 00:14:21.640]  非利士人在他們的廟裡燕落
[00:14:21.640 --> 00:14:24.640]  就叫人把參孫拉出來
[00:14:24.640 --> 00:14:29.640]  叫參孫給他們看看把戲
[00:14:29.640 --> 00:14:34.640]  參孫就叫悔出來的弟弟的同事
[00:14:34.640 --> 00:14:38.640]  讓他靠靠柱子
[00:14:38.640 --> 00:14:40.640]  很做之辭
[00:14:40.640 --> 00:14:43.640]  而他靠了柱子之後
[00:14:43.640 --> 00:14:47.640]  他就對神說
[00:14:47.640 --> 00:14:49.640]  他說:主啊
[00:14:49.640 --> 00:14:55.640]  求祢讓我有最後一次的氣力
[00:14:55.640 --> 00:14:58.640]  求祢眷念我
[00:14:58.640 --> 00:15:02.640]  求祢賜我這一次的力量
[00:15:02.640 --> 00:15:05.640]  使我可以在非利士人的身上
[00:15:05.640 --> 00:15:10.640]  布拿彎我雙眼的手
[00:15:10.640 --> 00:15:13.640]  這次他不是活動自己的身體
[00:15:13.640 --> 00:15:18.640]  他是向神求回這個力量
[00:15:18.640 --> 00:15:21.640]  而神給他這個力量
[00:15:21.640 --> 00:15:24.640]  兩條柱子
[00:15:24.640 --> 00:15:27.640]  參孫屈身的時候
[00:15:27.640 --> 00:15:30.640]  整個禮堂就塌下來
[00:15:30.640 --> 00:15:32.640]  三千人 幾千人
[00:15:32.640 --> 00:15:35.640]  絕大部分我相信都已經死了
[00:15:35.640 --> 00:15:39.640]  而這一次參孫所殺的非利士人
[00:15:39.640 --> 00:15:43.640]  比他早年所殺的更多
[00:15:43.640 --> 00:15:46.640]  但我最想和大家說的
[00:15:46.640 --> 00:15:48.640]  不是他殺了多少人
[00:15:48.640 --> 00:15:53.640]  而是參孫應該在獄中有一個懺悔的經過
[00:15:53.640 --> 00:15:56.640]  他懂得向神呼求
[00:15:56.640 --> 00:15:58.640]  求神賜他力量
[00:15:58.640 --> 00:16:02.640]  但參孫能否進入神的天國我不知道
[00:16:02.640 --> 00:16:05.640]  他悔改 神答他禱告
[00:16:05.640 --> 00:16:08.640]  聖經很清楚地說了
[00:16:08.640 --> 00:16:10.640]  參孫放下了他的血氣
[00:16:10.640 --> 00:16:12.640]  他不再依靠自己
[00:16:12.640 --> 00:16:14.640]  他依靠神
[00:16:14.640 --> 00:16:17.640]  我們每一個人都需要
[00:16:17.640 --> 00:16:20.640]  走這個放下血氣的路
[00:16:20.640 --> 00:16:22.640]  我也走過
[00:16:22.640 --> 00:16:25.640]  早幾個星期在一間西人的教會
[00:16:25.640 --> 00:16:28.640]  有一個研討會
[00:16:28.640 --> 00:16:33.640]  會後有一個問答的時間
[00:16:33.640 --> 00:16:38.640]  有位年青的弟兄問我
[00:16:38.640 --> 00:16:48.640]  我就這樣回答他
[00:17:04.640 --> 00:17:09.640]  意思是我希望我當年在政府的年日
[00:17:09.640 --> 00:17:12.640]  我的胸懷比較廣
[00:17:12.640 --> 00:17:16.640]  可以容納更多不同的意見和政見
[00:17:16.640 --> 00:17:20.640]  我也希望在較早的年日
[00:17:20.640 --> 00:17:26.640]  已經返回到求問神的心境
[00:17:26.640 --> 00:17:31.640]  是你們吳牧師鼓勵我們2004年成立
[00:17:31.640 --> 00:17:35.640]  這個司局長的祈禱會
[00:17:35.640 --> 00:17:38.640]  直到今天橫跨三屆政府
[00:17:38.640 --> 00:17:40.640]  繼續存在
[00:17:40.640 --> 00:17:42.640]  神一直回答我們的禱告
[00:17:42.640 --> 00:17:46.640]  但我有時想如果我是更早的年日
[00:17:46.640 --> 00:17:49.640]  已經返回禱告
[00:17:49.640 --> 00:17:52.640]  屈膝在神面前的立場
[00:17:52.640 --> 00:17:56.640]  人生的歷程會不一樣
[00:17:56.640 --> 00:17:58.640]  我的答案亦說到
[00:17:58.640 --> 00:18:00.640]  如果我的胸懷比較廣闊
[00:18:00.640 --> 00:18:03.640]  能夠容納更多的政見
[00:18:03.640 --> 00:18:06.640]  可能我在立法會和別人對答的時候
[00:18:06.640 --> 00:18:09.640]  不需要那麼針鋒相對
[00:18:09.640 --> 00:18:11.640]  不需要寸步不讓
[00:18:11.640 --> 00:18:15.640]  不需要下下有那麼多的爭競
[00:18:15.640 --> 00:18:18.640]  一個較為廣闊的胸懷
[00:18:18.640 --> 00:18:21.640]  我相信對處理問題的氛圍
[00:18:21.640 --> 00:18:24.640]  起碼會有幫助
[00:18:24.640 --> 00:18:26.640]  對最終的結果下
[00:18:26.640 --> 00:18:27.640]  最終的決定
[00:18:27.640 --> 00:18:29.640]  未必有很大的改變
[00:18:29.640 --> 00:18:32.640]  但那個年輕弟兄問我
[00:18:32.640 --> 00:18:34.640]  我回答他的其實是
[00:18:34.640 --> 00:18:36.640]  過去這兩三年
[00:18:36.640 --> 00:18:40.640]  想過一些的想法
[00:18:40.640 --> 00:18:42.640]  一些的改變
[00:18:42.640 --> 00:18:44.640]  因為我知道在過去幾十年
[00:18:44.640 --> 00:18:46.640]  有很長的日子
[00:18:46.640 --> 00:18:48.640]  我是依靠自己的聰明
[00:18:48.640 --> 00:18:50.640]  自己的努力
[00:18:50.640 --> 00:18:53.640]  和自己的決心去辦事
[00:18:53.640 --> 00:18:56.640]  這些都是有用的
[00:18:56.640 --> 00:18:59.640]  但最重要的是依靠神
[00:18:59.640 --> 00:19:02.640]  參孫也是依靠自己
[00:19:02.640 --> 00:19:05.640]  他忘記了要依靠神
[00:19:05.640 --> 00:19:07.640]  我的神憐憫我
[00:19:07.640 --> 00:19:10.640]  雖然有很長的年日
[00:19:10.640 --> 00:19:12.640]  我沒有時時依靠祂
[00:19:12.640 --> 00:19:16.640]  但是祂也幫我走一條新的路
[00:19:16.640 --> 00:19:19.640]  這條新的路是從什麼開始呢?
[00:19:19.640 --> 00:19:23.640]  就是從放下擔子開始
[00:19:23.640 --> 00:19:27.640]  在福音書裡面耶穌說祂是好木人
[00:19:27.640 --> 00:19:30.640]  祂說在祂羊圈的羊
[00:19:30.640 --> 00:19:32.640]  是可以出入得草吃的
[00:19:32.640 --> 00:19:36.640]  而在詩人大衛詩篇二十三篇裡
[00:19:36.640 --> 00:19:37.640]  祂又說
[00:19:37.640 --> 00:19:39.640]  他(也就是耶和華)
[00:19:39.640 --> 00:19:42.640]  使我躺在青草的地上
[00:19:42.640 --> 00:19:46.640]  令我渡可安歇的水邊
[00:19:46.640 --> 00:19:49.640]  其實主耶穌在過去這兩三年
[00:19:49.640 --> 00:19:53.640]  帶領了我和我太太的家
[00:19:53.640 --> 00:19:57.640]  讓我可以相對平安地離開了
[00:19:57.640 --> 00:19:59.640]  政府離開了香港
[00:19:59.640 --> 00:20:01.640]  在2012-2013年的時候
[00:20:01.640 --> 00:20:04.640]  就可以去牛津讀神學
[00:20:04.640 --> 00:20:06.640]  其實讀神學最好的是什麼呢?
[00:20:06.640 --> 00:20:08.640]  是有一個安息蓮
[00:20:08.640 --> 00:20:11.640]  是天天可以喝神的活水
[00:20:11.640 --> 00:20:15.640]  這個活水就是主耶穌本身和祂的華語
[00:20:15.640 --> 00:20:19.640]  而祂就是帶領我們這兩隻羊
[00:20:19.640 --> 00:20:23.640]  我和我太太去到很遠的青草地上
[00:20:23.640 --> 00:20:24.640]  安歇水邊
[00:20:24.640 --> 00:20:28.640]  有一個歇息的時間
[00:20:28.640 --> 00:20:30.640]  而這個歇息的時間
[00:20:30.640 --> 00:20:33.640]  是讓我們的生命更新
[00:20:33.640 --> 00:20:35.640]  也在那段日子
[00:20:35.640 --> 00:20:39.640]  讓我放下一些肩膊上的擔子
[00:20:39.640 --> 00:20:41.640]  我們在這個世上做人
[00:20:41.640 --> 00:20:45.640]  是放很多的包袱在自己的肩上
[00:20:45.640 --> 00:20:47.640]  有時這些包袱是罪
[00:20:47.640 --> 00:20:49.640]  有時是做人的困難
[00:20:49.640 --> 00:20:53.640]  有時是人際關係的難關
[00:20:53.640 --> 00:20:55.640]  矛盾
[00:20:55.640 --> 00:20:57.640]  未必能過
[00:20:57.640 --> 00:20:59.640]  羊是怎樣的呢?
[00:20:59.640 --> 00:21:01.640]  羊如果走失了
[00:21:01.640 --> 00:21:03.640]  牠會叫
[00:21:03.640 --> 00:21:05.640]  會喵喵地叫
[00:21:05.640 --> 00:21:06.640]  除了叫
[00:21:06.640 --> 00:21:08.640]  牠的腳會軟
[00:21:08.640 --> 00:21:09.640]  牠的膝蓋會軟
[00:21:09.640 --> 00:21:11.640]  所以坐在地上
[00:21:11.640 --> 00:21:14.640]  牠就不懂得站起來
[00:21:14.640 --> 00:21:15.640]  羊蕩失的時候
[00:21:15.640 --> 00:21:17.640]  是很容易被豺狼叼走
[00:21:17.640 --> 00:21:19.640]  因為牠走也走不了
[00:21:19.640 --> 00:21:22.640]  所以好木人找到牠的時候會怎樣呢?
[00:21:22.640 --> 00:21:23.640]  主耶穌說
[00:21:23.640 --> 00:21:24.640]  一百隻羊有九十九
[00:21:24.640 --> 00:21:25.640]  還在你身邊
[00:21:25.640 --> 00:21:26.640]  有一隻不見了
[00:21:26.640 --> 00:21:29.640]  好木人會去找牠
[00:21:29.640 --> 00:21:32.640]  好木人找到牠的時候會怎樣呢?
[00:21:32.640 --> 00:21:35.640]  就是和那隻羊按摩牠的腳
[00:21:35.640 --> 00:21:37.640]  讓牠走得回來
[00:21:37.640 --> 00:21:42.640]  亦是用很溫柔的說話和牠說
[00:21:42.640 --> 00:21:44.640]  聽牠安心
[00:21:44.640 --> 00:21:46.640]  神就是這樣對我們
[00:21:46.640 --> 00:21:48.640]  這樣對我們每一個罪人
[00:21:48.640 --> 00:21:53.640]  幫我們放下人生的擔子
