
[00:00:00.000 --> 00:00:05.000]  今日是一個很特別的日子
[00:12:19.000 --> 00:12:21.000]  大女兒是唱歌的
[00:12:21.000 --> 00:12:23.000]  歌劇的
[00:12:23.000 --> 00:12:24.000]  小女兒呢
[00:12:24.000 --> 00:12:27.000]  就另外一個人生的道路
[00:12:27.000 --> 00:12:29.000]  小女兒呢
[00:12:29.000 --> 00:12:31.000]  是弱能人士
[00:12:31.000 --> 00:12:33.000]  今天很特別
[00:12:33.000 --> 00:12:35.000]  她也在我們中間
[00:12:35.000 --> 00:12:36.000]  弱能人士
[00:12:36.000 --> 00:12:39.000]  上過很多特殊學校
[00:12:39.000 --> 00:12:40.000]  什麼學校
[00:12:40.000 --> 00:12:43.000]  技能中心等等的時候
[00:12:43.000 --> 00:12:47.000]  我很想分享一些體驗
[00:12:47.000 --> 00:12:48.000]  有一天
[00:12:48.000 --> 00:12:50.000]  應該是很多年前
[00:12:50.000 --> 00:12:51.000]  她比較小的時候
[00:12:51.000 --> 00:12:53.000]  當她回家的時候
[00:12:53.000 --> 00:12:55.000]  我就留意到一件事
[00:12:55.000 --> 00:12:59.000]  她是非常的不開心
[00:12:59.000 --> 00:13:02.000]  爲什麼會這麼特別呢
[00:13:02.000 --> 00:13:04.000]  因爲平常她是很開心的
[00:13:04.000 --> 00:13:06.000]  經常都有很多笑容
[00:13:06.000 --> 00:13:07.000]  很開心的
[00:13:07.000 --> 00:13:08.000]  但是爲什麼那天回來
[00:13:08.000 --> 00:13:10.000]  是不開心的呢
[00:13:10.000 --> 00:13:12.000]  我覺得很特別
[00:13:12.000 --> 00:13:14.000]  所以我就特別去跟她聊天
[00:13:14.000 --> 00:13:17.000]  特別主動來跟她聊天
[00:13:17.000 --> 00:13:18.000]  跟她說
[00:13:18.000 --> 00:13:19.000]  爲什麼會這樣
[00:13:19.000 --> 00:13:20.000]  爲什麼會這樣
[00:13:20.000 --> 00:13:21.000]  結果呢
[00:13:21.000 --> 00:13:23.000]  她慢慢慢慢就說出一些
[00:13:23.000 --> 00:13:24.000]  她內心的東西
[00:13:24.000 --> 00:13:26.000]  哦 原來她今天在學校裏
[00:13:26.000 --> 00:13:28.000]  被很多同學欺負
[00:13:28.000 --> 00:13:29.000]  欺負到她
[00:13:29.000 --> 00:13:30.000]  令她有很多苦惱
[00:13:30.000 --> 00:13:31.000]  很多愁煩
[00:13:31.000 --> 00:13:32.000]  所以令到她
[00:13:32.000 --> 00:13:34.000]  整個人都落了型
[00:13:34.000 --> 00:13:35.000]  平常是很開心
[00:13:35.000 --> 00:13:36.000]  很多笑容
[00:13:36.000 --> 00:13:38.000]  但是那天不行了
[00:13:38.000 --> 00:13:39.000]  因爲這樣的緣故
[00:13:39.000 --> 00:13:41.000]  所以我就特意跟她再多說一些
[00:13:41.000 --> 00:13:43.000]  然後很幫助她
[00:13:43.000 --> 00:13:45.000]  來將內心一些憂愁
[00:13:45.000 --> 00:13:46.000]  一些苦惱
[00:13:46.000 --> 00:13:48.000]  將它全部拿出來
[00:13:48.000 --> 00:13:49.000]  然後最後
[00:13:49.000 --> 00:13:51.000]  爲她一起禱告
[00:13:51.000 --> 00:13:52.000]  爲她祈禱
[00:13:52.000 --> 00:13:53.000]  和她一起祈禱
[00:13:53.000 --> 00:13:54.000]  祝福她
[00:13:54.000 --> 00:13:55.000]  我發現呢
[00:13:55.000 --> 00:13:56.000]  她很快就怎麼樣
[00:13:56.000 --> 00:13:58.000]  就轉了那個
[00:13:58.000 --> 00:13:59.000]  就是臉容了
[00:13:59.000 --> 00:14:01.000]  就開始很開心了
[00:14:01.000 --> 00:14:04.000]  恢復了那種灼熱
[00:14:04.000 --> 00:14:06.000]  因爲她能夠將一些
[00:14:06.000 --> 00:14:07.000]  憂慮卸了出來
[00:14:07.000 --> 00:14:08.000]  對我來說
[00:14:08.000 --> 00:14:10.000]  我是很樂意這麼做的
[00:14:10.000 --> 00:14:12.000]  大家都相信會同意我這麼說
[00:14:12.000 --> 00:14:14.000]  因爲那個是我女兒
[00:14:14.000 --> 00:14:17.000]  我是願意主動的來幫助她
[00:14:17.000 --> 00:14:19.000]  原來她有些憂愁
[00:14:19.000 --> 00:14:20.000]  有些苦惱
[00:14:20.000 --> 00:14:21.000]  有些憂慮的時候
[00:14:21.000 --> 00:14:25.000]  我很樂意將這些憂慮帶出來
[00:14:25.000 --> 00:14:26.000]  然後我爲她承擔
[00:14:26.000 --> 00:14:28.000]  爲她來祈禱
[00:14:28.000 --> 00:14:29.000]  我覺得很欣慰
[00:14:29.000 --> 00:14:31.000]  也不覺得很麻煩
[00:14:31.000 --> 00:14:33.000]  這個很重要
[00:14:33.000 --> 00:14:35.000]  這個體驗也讓我體驗
[00:14:35.000 --> 00:14:39.000]  就是彼得在這裏所說的一句話
[00:14:39.000 --> 00:14:41.000]  你要將一切的憂慮卸給神
[00:14:41.000 --> 00:14:45.000]  因爲祂顧念你們
[00:14:45.000 --> 00:14:47.000]  所以我們不用害怕
