
[00:00:00.000 --> 00:00:04.040]  父親節通常是被人忽略的一個節日
[00:12:02.400 --> 00:12:03.760]  一起走進去祈禱
[00:12:03.760 --> 00:12:05.440]  這就是我們的問題
[00:12:05.440 --> 00:12:07.880]  因為我們不理會神
[00:12:07.880 --> 00:12:10.240]  所以我們一起走進去祈禱
[00:12:10.240 --> 00:12:12.160]  我們每個人都是想走自己的路
[00:12:12.160 --> 00:12:14.960]  我們每個人都是想做自己想做的事
[00:12:14.960 --> 00:12:17.520]  每個人都以為自己做的事是最好的
[00:12:17.520 --> 00:12:19.680]  是最對的
[00:12:19.680 --> 00:12:23.520]  誰不知原來我們偏離了神的心意
[00:12:23.520 --> 00:12:24.840]  我們得罪了神
[00:12:24.840 --> 00:12:26.760]  我們自己都不知道
[00:12:26.760 --> 00:12:29.440]  就好像I, Robot電影裏面
[00:12:29.440 --> 00:12:30.960]  那個人工智慧中樞
[00:12:30.960 --> 00:12:33.080]  叫做Viki
[00:12:33.080 --> 00:12:35.320]  不知是否這樣讀
[00:12:35.320 --> 00:12:38.280]  她錯誤地解讀了三大定律
[00:12:38.280 --> 00:12:43.360]  導致成為人類一個最大的危機
[00:12:43.360 --> 00:12:47.120]  傷害了創造她的人
[00:12:47.120 --> 00:12:49.440]  親愛的姐妹
[00:12:49.440 --> 00:12:51.560]  當我們自以為是
[00:12:51.560 --> 00:12:54.600]  當我們不警覺到自己
[00:12:54.600 --> 00:13:00.320]  在道德行為上的缺陷和失敗
[00:13:00.320 --> 00:13:01.720]  認為我們都不錯
[00:13:01.720 --> 00:13:03.520]  認為我們都不錯
[00:13:03.520 --> 00:13:05.560]  我們就沒有了上進心
[00:13:05.560 --> 00:13:07.960]  我們就不會想著怎樣去求神幫助我們
[00:13:07.960 --> 00:13:09.800]  去尋求認識神多一點
[00:13:09.800 --> 00:13:11.360]  因為我們覺得我們OK
[00:13:11.360 --> 00:13:13.280]  我們覺得我們可以
[00:13:13.280 --> 00:13:17.520]  這個就是我們人性的弱點
[00:13:17.520 --> 00:13:19.400]  所以我剛才說AI機器人
[00:13:19.400 --> 00:13:21.800]  都承襲了這些人性的弱點
[00:13:21.800 --> 00:13:23.880]  因為這些東西是我們給他們的
[00:13:23.880 --> 00:13:25.680]  灌輸在裏面的
[00:13:25.680 --> 00:13:27.880]  所以裏面有偏差有誤判
[00:13:27.880 --> 00:13:30.160]  一點都不出奇
[00:13:30.160 --> 00:13:33.920]  所以AI機器人可能會帶來
[00:13:33.920 --> 00:13:36.040]  對人潛伏性的危機
[00:13:36.040 --> 00:13:37.880]  現在有很多人正在研究
[00:13:37.880 --> 00:13:39.960]  應該怎樣可以好好管理
[00:13:39.960 --> 00:13:42.040]  怎樣可以使用
[00:13:42.040 --> 00:13:43.880]  對我們Gertrude Lee來說
[00:13:43.880 --> 00:13:46.160]  如果我們有這樣的認知和明白
[00:13:46.160 --> 00:13:47.880]  我們都要小心謹慎
[00:13:47.880 --> 00:13:50.040]  當以後我們越來越多用
[00:13:50.040 --> 00:13:51.360]  這些人工智能
[00:13:51.360 --> 00:13:54.960]  甚至家裏買幾個機器人回家的時候
[00:13:54.960 --> 00:13:57.040]  應該怎樣做呢
[00:13:57.040 --> 00:14:00.240]  不過第二樣想跟大家說的是
[00:14:00.240 --> 00:14:03.760]  AI機器人或者人工智能
[00:14:03.760 --> 00:14:07.000]  是不能夠操控人的
[00:14:07.000 --> 00:14:08.360]  《聖經》裏面怎樣說呢
[00:14:08.360 --> 00:14:10.080]  耶利米蘇十三章
[00:14:10.080 --> 00:14:11.720]  二十三字裏面說
[00:14:11.720 --> 00:14:14.640]  古實人豈能改變皮膚呢
[00:14:14.640 --> 00:14:17.480]  豈能改變斑點呢
[00:14:17.480 --> 00:14:21.520]  若能,你們者習慣行惡的
[00:14:21.520 --> 00:14:23.960]  便能行善了
[00:14:23.960 --> 00:14:26.120]  這個比喻就很簡單
[00:14:26.120 --> 00:14:28.920]  有些事情是不能改變的
[00:14:28.920 --> 00:14:30.880]  不是說你想改便改
[00:14:30.880 --> 00:14:33.520]  你生出來就是這樣
[00:14:33.520 --> 00:14:34.960]  AI機器人的出現
[00:14:34.960 --> 00:14:38.400]  即AI人工智能和機器人的出現
[00:14:38.400 --> 00:14:40.960]  改變了我們社會的生活方式
[00:14:40.960 --> 00:14:41.800]  會不會呢
[00:14:41.800 --> 00:14:42.680]  會
[00:14:42.680 --> 00:14:45.880]  亦都改變了我們每日的生活習慣
[00:14:45.880 --> 00:14:46.600]  會不會呢
[00:14:46.600 --> 00:14:48.240]  會
[00:14:48.240 --> 00:14:49.640]  但是
[00:14:49.640 --> 00:14:52.320]  改變不了我們的心
[00:14:52.320 --> 00:14:55.080]  可不可以改變呢
[00:14:55.080 --> 00:14:59.120]  AI人工智能不能夠完全操控人
[00:14:59.120 --> 00:15:01.520]  除非我們想讓它操控
[00:15:01.520 --> 00:15:04.080]  但它不能夠完全操控人
[00:15:04.080 --> 00:15:05.600]  因為好像我剛才說
[00:15:05.600 --> 00:15:08.640]  它不能夠操控我們的心
[00:15:08.640 --> 00:15:10.880]  除非好像上星期我和大家分享的時候
[00:15:10.880 --> 00:15:13.800]  我們讓AI人工智能
[00:15:13.800 --> 00:15:15.400]  甚至讓這些機器人
[00:15:15.400 --> 00:15:17.240]  成為我們心裏面的偶像
[00:15:17.240 --> 00:15:18.400]  沒有它不行
[00:15:18.400 --> 00:15:19.280]  它很厲害
[00:15:19.280 --> 00:15:20.160]  它很厲害
[00:15:20.160 --> 00:15:21.840]  甚麼都靠它
[00:15:21.840 --> 00:15:23.520]  將它奉約神明
[00:15:23.520 --> 00:15:26.200]  這個我們自己拿回來
[00:15:26.200 --> 00:15:27.400]  如果不是的話
[00:15:27.400 --> 00:15:29.000]  AI機器人、人工智慧
[00:15:29.000 --> 00:15:32.240]  不能夠去改變我們的心
[00:15:32.240 --> 00:15:36.720]  所以為甚麼聖經特別提醒我們
[00:15:36.720 --> 00:15:40.120]  要保守你的心
[00:15:40.120 --> 00:15:41.720]  勝過保守一切
[00:15:41.720 --> 00:15:46.120]  要保守我們的心勝過保守一切
[00:15:46.120 --> 00:15:49.760]  AI智能和人工機器人來說
[00:15:49.760 --> 00:15:56.720]  我剛才已經說過不能夠操控人的心
[00:15:56.720 --> 00:15:58.120]  另外一個問題
[00:15:58.120 --> 00:16:02.240]  我們自己呢
[00:16:02.240 --> 00:16:06.520]  我們自己能不能夠操控我們自己的心呢
[00:16:06.520 --> 00:16:08.640]  可以嗎
[00:16:08.640 --> 00:16:10.600]  另外有兩句聖經大家都很熟悉的
[00:16:10.600 --> 00:16:12.280]  保羅說的
[00:16:12.280 --> 00:16:13.840]  你猜到是甚麼嗎
[00:16:13.840 --> 00:16:15.840]  保羅自己的反省
[00:16:15.840 --> 00:16:18.920]  保羅說我也知道
[00:16:18.920 --> 00:16:20.680]  在我的裡頭
[00:16:20.680 --> 00:16:24.240]  就是在我肉體之中
[00:16:24.240 --> 00:16:26.280]  沒有良善
[00:16:26.280 --> 00:16:27.800]  保羅怎麼知道
[00:16:27.800 --> 00:16:29.120]  他怎麼發覺
[00:16:29.120 --> 00:16:30.360]  因為他發覺
[00:16:30.360 --> 00:16:32.760]  立志為善由得我
[00:16:32.760 --> 00:16:35.080]  只是行出來
[00:16:35.080 --> 00:16:36.640]  由不得我
[00:16:36.640 --> 00:16:39.560]  故此我所願意的善我就不去做
[00:16:39.560 --> 00:16:43.560]  我所不願意的惡我就去做
[00:16:43.560 --> 00:16:44.760]  兄弟姐妹
[00:16:44.760 --> 00:16:47.160]  如果我們對自己誠實
[00:16:47.160 --> 00:16:49.400]  如果我們有機會真是安靜地
[00:16:49.400 --> 00:16:52.480]  自己人坐下來想一下
[00:16:52.480 --> 00:16:55.520]  我相信我們絕大多數的人
[00:16:55.520 --> 00:16:58.000]  都會有保羅類似這樣的經驗
[00:16:58.000 --> 00:16:59.360]  會不會呢
[00:16:59.360 --> 00:17:01.080]  我們曾經有多少次
[00:17:01.080 --> 00:17:04.280]  無論有心也好無意也好
[00:17:04.280 --> 00:17:08.240]  說了一些後來發覺我不應該這樣說
[00:17:08.240 --> 00:17:09.920]  我不知道我這樣說原來得罪了人
[00:17:09.920 --> 00:17:11.000]  傷害了人我們都不知道
[00:17:11.000 --> 00:17:13.360]  不過我們說了
[00:17:13.360 --> 00:17:15.840]  我們又曾經有多少次
[00:17:15.840 --> 00:17:17.400]  想做一些事
[00:17:17.400 --> 00:17:19.080]  當你想著要這樣做的時候
[00:17:19.080 --> 00:17:21.080]  你心裡覺得不太妥當
[00:17:21.080 --> 00:17:22.920]  覺得不太舒服
[00:17:22.920 --> 00:17:25.680]  心裡告訴你你不應該這樣做
[00:17:25.680 --> 00:17:27.280]  不過你照做
[00:17:27.280 --> 00:17:28.840]  有沒有試過
[00:17:28.840 --> 00:17:31.200]  我們又曾經有感動
[00:17:31.200 --> 00:17:32.440]  去幫助一個人
[00:17:32.440 --> 00:17:34.800]  或者想做一件事
[00:17:34.800 --> 00:17:36.120]  但到後來
[00:17:36.120 --> 00:17:37.960]  為了種種原因
[00:17:37.960 --> 00:17:39.640]  我們放下
[00:17:39.640 --> 00:17:40.440]  沒有去做
[00:17:40.440 --> 00:17:44.200]  甚至是拒絕去做
[00:17:44.200 --> 00:17:45.680]  所以保羅
[00:17:45.680 --> 00:17:48.880]  我有行善的意願
[00:17:48.880 --> 00:17:50.240]  我們都有
[00:17:50.240 --> 00:17:52.880]  我們都想做好人
[00:17:52.880 --> 00:17:56.760]  但是我們沒有行善的能力
[00:17:56.760 --> 00:17:58.560]  我們所願意的事我們不去做
[00:17:58.560 --> 00:17:59.720]  我們所不願意的惡
[00:17:59.720 --> 00:18:03.640]  我們反而做了出來
[00:18:03.640 --> 00:18:04.600]  有沒有這樣的經驗
[00:18:04.600 --> 00:18:07.600]  有沒有去舉手
[00:18:07.600 --> 00:18:09.960]  沒有人舉手
[00:18:09.960 --> 00:18:13.120]  心裡面舉吧
[00:18:13.120 --> 00:18:15.680]  各位聽眾
[00:18:15.680 --> 00:18:19.400]  如果我們有類似的經驗
[00:18:19.400 --> 00:18:24.000]  是因為在我們心靈的深處
[00:18:24.000 --> 00:18:28.240]  有些問題還未解決
[00:18:28.240 --> 00:18:30.480]  我不是看你表面的行為
[00:18:30.480 --> 00:18:32.480]  神也不是看我們表面的行為
[00:18:32.480 --> 00:18:35.120]  神是監察你的內心
[00:18:35.120 --> 00:18:37.720]  不知道會否在我們心靈的深處
[00:18:37.720 --> 00:18:40.640]  有些問題還未解決
[00:18:40.640 --> 00:18:43.400]  這個問題是甚麼呢
[00:18:43.400 --> 00:18:47.080]  可能就是我們的靈魂
[00:18:47.080 --> 00:18:48.760]  如果你相信人有靈魂的話
[00:18:48.760 --> 00:18:55.400]  我們的靈魂仍然在屬靈的黑洞裡流浪
[00:18:55.400 --> 00:18:57.640]  雖然說想耶穌每個星期回來教會
[00:18:57.640 --> 00:19:02.960]  但是靈魂的歸宿找緊了沒有
[00:19:02.960 --> 00:19:05.360]  找著了沒有
[00:19:05.360 --> 00:19:06.160]  很多時候我們發覺
[00:19:06.160 --> 00:19:06.840]  我們基督徒
