
[00:00:00.000 --> 00:00:04.400]  我們今天想分享一個題目就是「復興」
[00:02:29.200 --> 00:02:31.600]  意思就是說我寧願死
[00:02:31.600 --> 00:02:37.200]  我都不去完成神對我的使命
[00:02:37.200 --> 00:02:40.000]  他就想著扔下海就死定了
[00:02:40.000 --> 00:02:42.200]  你看,去到一個那麼頑固的地步
[00:02:42.200 --> 00:02:43.000]  當然了
[00:02:43.000 --> 00:02:44.600]  一會兒我就解釋給你聽
[00:02:44.600 --> 00:02:47.600]  為什麼他去到那麼頑固的地步
[00:02:47.600 --> 00:02:49.800]  神就預備一條大魚
[00:02:49.800 --> 00:02:51.400]  我們不知道那條是什麼魚
[00:02:51.800 --> 00:02:53.800]  肯定不是鯊魚
[00:02:53.800 --> 00:02:55.600]  知道為什麼嗎?
[00:02:55.600 --> 00:02:57.400]  鯊魚的命都沒有了
[00:02:57.400 --> 00:02:58.600]  可能是鯨魚也說不定
[00:02:58.600 --> 00:02:59.400]  我不知道
[00:02:59.400 --> 00:03:03.000]  他在餘福裡面是三日三夜
[00:03:03.000 --> 00:03:06.800]  其實神有一個預表
[00:03:06.800 --> 00:03:12.400]  預表了耶穌都在新約提及若拿這件事
[00:03:12.400 --> 00:03:15.000]  他說人子都好像若拿一樣
[00:03:15.000 --> 00:03:17.600]  在餘福裡面三日三夜
[00:03:17.600 --> 00:03:22.000]  代表耶穌基督在十字架上為我們死亡
[00:03:22.000 --> 00:03:24.000]  三天之後就復活了
[00:03:24.000 --> 00:03:31.800]  若拿就在餘福裡面作了一個很詳細的反省、反思
[00:03:31.800 --> 00:03:34.000]  好了,到第三章
[00:03:34.000 --> 00:03:36.600]  神第二次的說話輪到他了
[00:03:36.600 --> 00:03:39.400]  叫他你要去尼尼微城那裡
[00:03:39.400 --> 00:03:47.200]  將悔改的信息帶到當地的人裡面
[00:03:48.600 --> 00:03:49.800]  他就沒辦法了
[00:03:49.800 --> 00:03:51.400]  死氣沮喪
[00:03:51.400 --> 00:03:53.200]  去了
[00:03:53.200 --> 00:03:56.600]  神叫他做圈面
[00:03:56.600 --> 00:03:59.600]  做這個圈道的工作
[00:03:59.600 --> 00:04:01.200]  他就不是了
[00:04:01.200 --> 00:04:02.800]  他一去到就說
[00:04:02.800 --> 00:04:05.800]  這些死定了
[00:04:05.800 --> 00:04:09.400]  當然不是說真的死定了
[00:04:09.400 --> 00:04:10.600]  聖經裡面說
[00:04:10.600 --> 00:04:15.600]  四十天你們不悔改這個城市就會覆亡、覆滅了
[00:04:16.200 --> 00:04:19.000]  本來那個城市他要走三天的
[00:04:19.000 --> 00:04:21.000]  他只是走了一天而已
[00:04:21.000 --> 00:04:27.200]  他心裡面仍然都是不忿
[00:04:27.200 --> 00:04:29.000]  都是很不願意的
[00:04:29.000 --> 00:04:35.000]  來將悔改的福音傳給當地的民眾聽
[00:04:35.000 --> 00:04:40.200]  好了,去到這個地步的時候
[00:04:40.200 --> 00:04:45.400]  將神的說話、將神的信息減了三分之二
[00:04:46.600 --> 00:04:49.000]  本來要走三天的路程
[00:04:49.000 --> 00:04:50.400]  他走了一天就算了
[00:04:50.400 --> 00:04:52.400]  這麼累
[00:04:52.400 --> 00:04:55.000]  先坐下來休息一下
[00:04:55.000 --> 00:04:57.000]  但是很奇妙
[00:04:57.000 --> 00:04:59.400]  這麼短的信息
[00:04:59.400 --> 00:05:02.000]  四十天你就要滅亡了
[00:05:02.000 --> 00:05:05.000]  那些人就悔改了
[00:05:05.000 --> 00:05:14.800]  整個城市連王都來到去披麻蒙灰來悔改
[00:05:15.200 --> 00:05:16.600]  見到真的很奇妙
[00:05:16.600 --> 00:05:20.800]  一個復興的景象
[00:05:20.800 --> 00:05:22.600]  到最後第四章
[00:05:22.600 --> 00:05:25.800]  就說到他的氣還是不順
[00:05:25.800 --> 00:05:30.800]  走到城市的外圍坐下來
[00:05:30.800 --> 00:05:35.400]  看看神怎樣去滅亡這個利利未成
[00:05:35.400 --> 00:05:37.200]  但是神就教導他
[00:05:37.200 --> 00:05:42.600]  約拿尼是不是應該這樣發脾氣呢?
[00:05:43.200 --> 00:05:46.600]  神就叫他曬得這麼辛苦
[00:05:46.600 --> 00:05:51.600]  可能就是因為他在魚肚裡面這麼多天
[00:05:51.600 --> 00:05:53.600]  那些胃酸的東西
[00:05:53.600 --> 00:05:55.600]  有傳說就是這樣
[00:05:55.600 --> 00:05:58.400]  就是說他的頭髮已經脫得差不多了
[00:05:58.400 --> 00:06:00.800]  可能在城市外面
[00:06:00.800 --> 00:06:04.000]  太陽在這裡曬到他頭殼很熱
[00:06:04.000 --> 00:06:05.200]  很辛苦
[00:06:05.200 --> 00:06:07.600]  神就說有一棵樹
[00:06:07.600 --> 00:06:10.400]  一夜之間就起來
[00:06:10.400 --> 00:06:13.400]  長大給他一些樹蔭
[00:06:13.400 --> 00:06:17.000]  他想著在城外有個樹蔭底下
[00:06:17.000 --> 00:06:20.000]  看看神怎樣去毀滅這個城市
[00:06:20.000 --> 00:06:21.000]  神就跟他說
[00:06:21.000 --> 00:06:26.200]  他說這一棵樹長了一天
[00:06:26.200 --> 00:06:29.600]  給你一些樹蔭來乘涼
[00:06:29.600 --> 00:06:32.600]  一天之後就枯乾了
[00:06:32.600 --> 00:06:34.600]  你都覺得很可惜了
[00:06:34.600 --> 00:06:35.600]  是不是?
[00:06:37.200 --> 00:06:42.200]  在這個利利未成裡面有12萬的小朋友
[00:06:42.200 --> 00:06:45.200]  就是還沒有懂得分左右手的
[00:06:45.200 --> 00:06:47.600]  12萬
[00:06:47.600 --> 00:06:53.000]  在當時城市裡面
[00:06:53.000 --> 00:06:57.400]  小朋友通常來講佔大概30%的人口
[00:06:57.400 --> 00:06:59.200]  30-40%左右
[00:06:59.200 --> 00:07:05.000]  所以當時那個城的人口起碼都30-40萬
[00:07:06.200 --> 00:07:07.800]  這麼大的一個城市
[00:07:07.800 --> 00:07:09.000]  上帝就跟他說
[00:07:09.000 --> 00:07:14.000]  我豈不連戍這些生命嗎?
[00:07:14.000 --> 00:07:19.400]  教導若拿是一個很重要的功課
[00:07:19.400 --> 00:07:21.400]  還有我們很多時候
[00:07:21.400 --> 00:07:24.000]  我們都有一些誤解
[00:07:24.000 --> 00:07:25.200]  在舊約裡面
[00:07:25.200 --> 00:07:27.200]  我們覺得我們所信的這位神
[00:07:27.200 --> 00:07:28.800]  很嚴厲的
[00:07:28.800 --> 00:07:30.600]  很嚴格的
[00:07:31.800 --> 00:07:37.600]  動不動就要去懲罰以色列的敵人
[00:07:37.600 --> 00:07:40.000]  甚至他自己的選民
[00:07:40.000 --> 00:07:44.800]  神有時候都出手來管教他們
[00:07:44.800 --> 00:07:50.600]  其實神的心腸一直都沒有改變
[00:07:50.600 --> 00:07:57.200]  神的心腸就是對失喪者那種憐憫
[00:07:57.200 --> 00:08:01.000]  其實在若拿書裡面講得非常清楚
[00:08:01.600 --> 00:08:03.800]  所以我們今天就來看一下
[00:08:03.800 --> 00:08:06.600]  復興三個要素
[00:08:06.600 --> 00:08:08.800]  第一個要素在第三章裡面
[00:08:08.800 --> 00:08:12.000]  我們看到神話語的宣講
[00:08:12.000 --> 00:08:14.800]  當神話語宣講的時候
[00:08:14.800 --> 00:08:18.000]  人心的悔改的改變
[00:08:18.000 --> 00:08:20.800]  然後因為人的悔改
[00:08:20.800 --> 00:08:24.200]  因為人心的迴轉的改變
[00:08:24.200 --> 00:08:26.600]  神的憐憫就來到了
[00:08:26.600 --> 00:08:28.200]  所以我們今天就來看一下
[00:08:28.200 --> 00:08:29.600]  這三個要素
[00:08:29.600 --> 00:08:31.600]  還有我們就看一下究竟
[00:08:31.600 --> 00:08:33.600]  我們在這三個要素裡面
[00:08:33.600 --> 00:08:36.200]  我們可以學到什麼功課
[00:08:36.200 --> 00:08:38.400]  這裡有個圖畫
[00:08:38.400 --> 00:08:41.400]  若拿就在這裡
[00:08:41.400 --> 00:08:43.600]  神叫他去尼尼尾城
[00:08:43.600 --> 00:08:45.800]  大概是七百里左右
[00:08:45.800 --> 00:08:46.600]  他又不是
[00:08:46.600 --> 00:08:47.800]  他去到坐船
[00:08:47.800 --> 00:08:51.800]  由約柏那裡打算去到西班牙他斯的地方
[00:08:51.800 --> 00:08:54.800]  有兩千里這麼遠的地方
[00:08:54.800 --> 00:08:57.200]  神叫他去東,他又去西
[00:08:57.200 --> 00:09:00.200]  神叫他去傳悔改之道
[00:09:00.200 --> 00:09:02.000]  他說不傳,我不講
[00:09:02.000 --> 00:09:03.800]  你扔我下海吧
[00:09:03.800 --> 00:09:06.800]  所以這個若拿是一個
[00:09:06.800 --> 00:09:12.000]  挺有味道的一個角色
[00:09:12.000 --> 00:09:13.600]  在這個聖經裡面
[00:09:13.600 --> 00:09:14.600]  好了
[00:09:14.600 --> 00:09:16.600]  我們就看一下
[00:09:16.600 --> 00:09:22.600]  你可能有個問題就是說
[00:09:22.600 --> 00:09:26.800]  復興很久以前的事了
[00:09:26.800 --> 00:09:28.800]  美國也有復興的
[00:09:28.800 --> 00:09:31.800]  但是也差不多一百年前了
[00:09:31.800 --> 00:09:33.600]  或者一百多年前了
[00:09:33.600 --> 00:09:38.200]  現在神的工作是不是仍然在這裡呢?
[00:09:38.200 --> 00:09:39.200]  好了
[00:09:39.200 --> 00:09:42.200]  所以我們就看一看
[00:09:42.200 --> 00:09:44.200]  看看我們今天
[00:09:44.200 --> 00:09:48.200]  我們在美國有沒有復興的工作
[00:09:48.200 --> 00:09:52.200]  剛才講了
[00:09:53.200 --> 00:09:58.200]  若拿為什麼他這麼不願意去這個尼尼未成呢?
[00:09:58.200 --> 00:10:02.200]  因為他知道亞述帝國
[00:10:02.200 --> 00:10:06.200]  亞述人是以殘暴出名的
[00:10:06.200 --> 00:10:10.200]  凡是每一次打仗
[00:10:10.200 --> 00:10:11.600]  抓一些戰俘回來
[00:10:11.600 --> 00:10:13.200]  你知不知道他們怎麼樣呢?
[00:10:13.200 --> 00:10:14.200]  將那些惡的那些
[00:10:14.200 --> 00:10:18.200]  那些反抗者就釘在那個城牆上面
[00:10:18.200 --> 00:10:22.200]  警戒當地的人
[00:10:22.200 --> 00:10:24.200]  不僅僅這樣
[00:10:24.200 --> 00:10:26.200]  抓了那些戰俘
[00:10:26.200 --> 00:10:27.200]  怎麼樣呢?
[00:10:27.200 --> 00:10:32.200]  就是在那個鎖骨
[00:10:32.200 --> 00:10:35.200]  弄一個洞出來
[00:10:35.200 --> 00:10:38.200]  將鐵鏈這樣穿過
[00:10:38.200 --> 00:10:40.200]  一個拉一個
[00:10:40.200 --> 00:10:41.200]  一個拉一個
[00:10:41.200 --> 00:10:42.200]  是這樣
[00:10:42.200 --> 00:10:44.200]  怕他們走
[00:10:44.200 --> 00:10:46.200]  將那些戰俘
[00:10:46.200 --> 00:10:48.200]  由他們被俘虜的地方
[00:10:48.200 --> 00:10:51.200]  帶到他們亞述帝國的地方
[00:10:51.200 --> 00:10:53.200]  帶回去這個尼尼未成那裡
[00:10:53.200 --> 00:10:56.200]  以殘暴出名
[00:10:56.200 --> 00:10:59.200]  不僅僅這樣
[00:10:59.200 --> 00:11:04.200]  將那些戰俘用鐵鏈連住他們
[00:11:04.200 --> 00:11:05.200]  怕他們逃跑
[00:11:05.200 --> 00:11:06.200]  你想想
[00:11:06.200 --> 00:11:07.200]  你走一步
[00:11:07.200 --> 00:11:11.200]  鐵鏈會動到你的傷口
[00:11:11.200 --> 00:11:14.200]  有些不聽話的那些是怎樣呢?
[00:11:14.200 --> 00:11:16.200]  是剝皮
[00:11:19.200 --> 00:11:24.200]  非常殘暴的一個民族
[00:11:24.200 --> 00:11:28.200]  所以為什麼神叫約拿
[00:11:28.200 --> 00:11:30.200]  向這些亞述人
[00:11:30.200 --> 00:11:33.200]  傳悔改之道的時候
[00:11:33.200 --> 00:11:37.200]  怪不得他這麼不願意
[00:11:37.200 --> 00:11:39.200]  他自己覺得這麼殘暴的人
[00:11:39.200 --> 00:11:40.200]  你滅了他就好了
[00:11:40.200 --> 00:11:42.200]  感謝主
[00:11:42.200 --> 00:11:45.200]  好啊
[00:11:45.200 --> 00:11:47.200]  滅了這個尼尼未成
[00:11:47.200 --> 00:11:49.200]  Hallelujah
[00:11:49.200 --> 00:11:50.200]  感謝主
[00:11:50.200 --> 00:11:54.200]  以色列人再不需要面對這麼殘酷的
[00:11:54.200 --> 00:11:56.200]  這麼殘忍的敵人
[00:11:56.200 --> 00:11:58.200]  所以你怎樣叫他都好
[00:11:58.200 --> 00:12:00.200]  他都不願意
[00:12:00.200 --> 00:12:07.200]  所以我們今天就明白了
[00:12:07.200 --> 00:12:09.200]  只限我們明白一點點
[00:12:09.200 --> 00:12:12.200]  為什麼約拿這麼不願意
[00:12:12.200 --> 00:12:16.200]  將悔改之道傳到尼尼未成
[00:12:17.200 --> 00:12:24.200]  剛才講到這個復興
[00:12:24.200 --> 00:12:27.200]  尼尼未成就是因為這個約拿
[00:12:27.200 --> 00:12:31.200]  將神的信息斬件
[00:12:31.200 --> 00:12:34.200]  神叫他走三天
[00:12:34.200 --> 00:12:35.200]  他只是走一天
[00:12:35.200 --> 00:12:37.200]  只是講了一句
[00:12:37.200 --> 00:12:39.200]  你們不悔改你們死定了
[00:12:39.200 --> 00:12:43.200]  但是整個城來到悔改
[00:12:43.200 --> 00:12:45.200]  所以這個真正的復興
[00:12:45.200 --> 00:12:51.200]  其實不是人的工作
[00:12:51.200 --> 00:12:52.200]  真的
[00:12:52.200 --> 00:12:54.200]  在美國也是
[00:12:54.200 --> 00:12:56.200]  在世界各地也是
[00:12:56.200 --> 00:12:59.200]  而是當神的話來到
[00:12:59.200 --> 00:13:01.200]  臨到人心裏面
[00:13:01.200 --> 00:13:05.200]  人心真心的悔改和回應的時候
[00:13:05.200 --> 00:13:08.200]  然後神的憐憫
[00:13:08.200 --> 00:13:14.200]  神的工作就來到了
[00:13:14.200 --> 00:13:17.200]  你看看這個整個尼尼未成
[00:13:17.200 --> 00:13:19.200]  那種的復興
[00:13:19.200 --> 00:13:22.200]  是由一個很勉強的先知
[00:13:22.200 --> 00:13:26.200]  一個簡短到不能夠簡短的信息
[00:13:26.200 --> 00:13:31.200]  使到整座的城市歸向這位上帝
[00:13:31.200 --> 00:13:33.200]  你可能會問一句
[00:13:33.200 --> 00:13:35.200]  今天我們美國有沒有這樣
[00:13:35.200 --> 00:13:36.200]  有
[00:13:36.200 --> 00:13:37.200]  我告訴你
[00:13:37.200 --> 00:13:39.200]  在哪裏呢
[00:13:39.200 --> 00:13:44.200]  就是Kentucky Asbury University
[00:13:44.200 --> 00:13:46.200]  在2023年2月份
[00:13:46.200 --> 00:13:49.200]  這是一個基督教的學校
[00:13:49.200 --> 00:13:51.200]  在當日
[00:13:51.200 --> 00:13:53.200]  2月8日開始
[00:13:53.200 --> 00:13:56.200]  當日在一個組會裏面
[00:13:56.200 --> 00:14:00.200]  目者分享了認罪和悔改的主題信息之後
[00:14:00.200 --> 00:14:05.200]  那些學校的學生和教授們
[00:14:05.200 --> 00:14:10.200]  深受感動留下來繼續敬拜
[00:14:10.200 --> 00:14:16.200]  之後就成為一個持續了300個小時的禱告會
[00:14:16.200 --> 00:14:20.200]  有人稱這個活動
[00:14:20.200 --> 00:14:24.200]  稱這個運動是醒覺的運動
[00:14:24.200 --> 00:14:30.200]  吸引了五萬到七萬人去參加
[00:14:30.200 --> 00:14:37.200]  或者去參觀復興的運動
[00:14:37.200 --> 00:14:39.200]  這一次
[00:14:39.200 --> 00:14:41.200]  我稍後會告訴你
[00:14:41.200 --> 00:14:46.200]  看來好像是一個地區性的醒覺
[00:14:46.200 --> 00:14:48.200]  屬靈醒覺的運動
[00:14:48.200 --> 00:14:50.200]  其實不是的
[00:14:50.200 --> 00:14:56.200]  神的手一直在不同的地方去動工
[00:14:56.200 --> 00:14:59.200]  稍後我都會和你分享
[00:14:59.200 --> 00:15:01.200]  因為這個Asbury
[00:15:01.200 --> 00:15:04.200]  這個屬靈的醒覺
[00:15:04.200 --> 00:15:09.200]  亦都是因為我們剛剛被殺的
[00:15:09.200 --> 00:15:11.200]  那個Charlie Kirk
[00:15:11.200 --> 00:15:13.200]  稍後我會告訴你
[00:15:13.200 --> 00:15:15.200]  我做這個research的時候
[00:15:15.200 --> 00:15:17.200]  我都覺得很amazing
[00:15:17.200 --> 00:15:19.200]  我說神啊
[00:15:19.200 --> 00:15:22.200]  你仍然是眷顧我們美國的國土
[00:15:22.200 --> 00:15:24.200]  你為什麼
[00:15:24.200 --> 00:15:28.200]  陳牧師他不是被人射殺的
[00:15:28.200 --> 00:15:33.200]  他這個事件令我想到
[00:15:33.200 --> 00:15:36.200]  在《使徒行傳》的那個屍體犯
[00:15:36.200 --> 00:15:39.200]  屍體犯口才不得了
[00:15:39.200 --> 00:15:43.200]  Charlie Kirk亦都是口才不得了
[00:15:43.200 --> 00:15:48.200]  當時在這個《使徒行傳》
[00:15:48.200 --> 00:15:53.200]  那些人辯駁不過Steven
[00:15:53.200 --> 00:15:55.200]  這個屍體犯
[00:15:55.200 --> 00:16:01.200]  一怒之下就將這個屍體犯用石頭扔死
[00:16:01.200 --> 00:16:06.200]  表面上看來好像一個這麼年輕
[00:16:06.200 --> 00:16:08.200]  這麼有為
[00:16:08.200 --> 00:16:10.200]  口才這麼好的人
[00:16:10.200 --> 00:16:15.200]  神啊為什麼你容許當時那些人
[00:16:15.200 --> 00:16:18.200]  用石頭扔死他
[00:16:18.200 --> 00:16:26.200]  原來就是因為屍體犯的殉道
[00:16:26.200 --> 00:16:33.200]  那些基督徒開始去不同的地方逃難
[00:16:33.200 --> 00:16:39.200]  他們就將這個福音傳到不同的角落
[00:16:39.200 --> 00:16:44.200]  成就了主耶穌的吩咐
[00:16:44.200 --> 00:16:49.200]  去到世界的角落裡面
[00:16:49.200 --> 00:16:54.200]  將這個福音傳開
[00:16:54.200 --> 00:16:58.200]  今天我也深信一件事
[00:16:58.200 --> 00:17:02.200]  Charlie Kirk是一個很虔誠的基督徒
[00:17:02.200 --> 00:17:07.200]  他太太亦是一個非常虔誠的基督徒
[00:17:07.200 --> 00:17:11.200]  就是因為他勇於站出來
[00:17:11.200 --> 00:17:15.200]  勇於用神的話語
[00:17:15.200 --> 00:17:20.200]  勇於用基督教的信仰
[00:17:20.200 --> 00:17:26.200]  來跟別人分享他的信仰和見證
[00:17:26.200 --> 00:17:29.200]  主耶穌在兩千年前講得很清楚
[00:17:29.200 --> 00:17:32.200]  祂說我們要敬虔度日的時候
[00:17:32.200 --> 00:17:36.200]  我們就會受到這些逼迫
[00:17:36.200 --> 00:17:41.200]  兩千年前是這樣的
[00:17:41.200 --> 00:17:46.200]  兩千年後也是一樣
[00:17:46.200 --> 00:17:48.200]  聖經裡面耶穌也說
[00:17:48.200 --> 00:17:52.200]  一粒墨紙在地上好像死了一樣
[00:17:52.200 --> 00:17:58.200]  但是祂能夠生出許多的墨紙過來
[00:17:58.200 --> 00:18:03.200]  今天我們美國走了太遠
[00:18:03.200 --> 00:18:07.200]  離開上帝太遠
[00:18:07.200 --> 00:18:10.200]  你會覺得好像沒有什麼希望
[00:18:10.200 --> 00:18:12.200]  不是的
[00:18:12.200 --> 00:18:18.200]  每一個復興是從一個人的心開始
[00:18:18.200 --> 00:18:21.200]  稍後我再跟你分享一下
[00:18:21.200 --> 00:18:23.200]  好嗎
[00:18:23.200 --> 00:18:29.200]  在這個Asbury University這個淑寧的警局
[00:18:29.200 --> 00:18:35.200]  其實是由宣講神的話語和禱告開始
[00:18:35.200 --> 00:18:39.200]  在利利尾城的復興也是一樣
[00:18:39.200 --> 00:18:46.200]  從宣講神的話語開始
[00:18:46.200 --> 00:18:48.200]  剛才講了Steve Kirk
[00:18:48.200 --> 00:18:51.200]  稍後我們再講
[00:18:51.200 --> 00:18:57.200]  我們看看聖經裡面是怎樣講這一段話
[00:18:57.200 --> 00:19:00.200]  在神話語的宣講
[00:19:00.200 --> 00:19:03.200]  神的話第二次臨到若拿說
[00:19:03.200 --> 00:19:05.200]  你起來往利利尾大城去
[00:19:05.200 --> 00:19:09.200]  向其中的居民宣告我所吩咐你的話
[00:19:09.200 --> 00:19:11.200]  若拿便照耀說
[00:19:11.200 --> 00:19:13.200]  你起來往利利尾去
[00:19:13.200 --> 00:19:17.200]  這個利利尾是一個極大的城有三日的路程
[00:19:17.200 --> 00:19:19.200]  若拿進城走了一日
[00:19:19.200 --> 00:19:21.200]  宣告說再等四十日
[00:19:21.200 --> 00:19:25.200]  利利尾必傾福了
[00:19:25.200 --> 00:19:30.200]  這裡講到神叫他第二次
[00:19:30.200 --> 00:19:32.200]  他不聽話第一次
[00:19:32.200 --> 00:19:35.200]  第二次臨到你要去
[00:19:35.200 --> 00:19:37.200]  不要死你去
[00:19:37.200 --> 00:19:43.200]  這個就是神第二次的機會給若拿
[00:19:43.200 --> 00:19:49.200]  去履行神在他生命裡面的使命
[00:19:49.200 --> 00:19:56.200]  神本來是叫他去利利尾城做圈戒的功夫
[00:19:56.200 --> 00:20:03.200]  但是若拿就省水省力
[00:20:03.200 --> 00:20:11.200]  一來可能心裡仍然很憎恨這些亞述人
[00:20:11.200 --> 00:20:13.200]  直接說再等四十日
[00:20:13.200 --> 00:20:16.200]  利利尾必定傾福了
[00:20:16.200 --> 00:20:21.200]  這裡講到復興不是在乎人的口才
[00:20:21.200 --> 00:20:26.200]  也不是在乎傳訊息的那位人
[00:20:26.200 --> 00:20:31.200]  是在乎當神的話語說出來的時候
[00:20:31.200 --> 00:20:33.200]  就有他的力量
[00:20:33.200 --> 00:20:41.200]  剛才說利利尾城是一個極大的城
[00:20:41.200 --> 00:20:46.200]  我們就看看這個城究竟是怎樣的大
[00:20:46.200 --> 00:20:51.200]  就算走遍這個城都要有三天的路程
[00:20:51.200 --> 00:20:55.200]  給你看看一些圖片
[00:20:55.200 --> 00:20:58.200]  這是在大英博物館的圖片
[00:20:58.200 --> 00:21:03.200]  講到利利尾城在大概三千年前的樣子
[00:21:03.200 --> 00:21:07.200]  是一個非常宏偉的城市
[00:21:07.200 --> 00:21:12.200]  現在還有些廢墟還可以看到
[00:21:12.200 --> 00:21:16.200]  這個城就像一個島的三角
[00:21:16.200 --> 00:21:21.200]  大城不只是一個市中心
[00:21:21.200 --> 00:21:25.200]  很簡單地說三藩市
[00:21:25.200 --> 00:21:27.200]  有一個市中心
[00:21:27.200 --> 00:21:28.200]  市中心不是很大
[00:21:28.200 --> 00:21:34.200]  但是周圍的角落或城市加上去
[00:21:34.200 --> 00:21:38.200]  變成一個大的區域
[00:21:38.200 --> 00:21:41.200]  這個利利尾城也是一樣
[00:21:41.200 --> 00:21:45.200]  但是那個中心是怎樣的呢
[00:21:45.200 --> 00:21:49.200]  大概是三英里長
[00:21:49.200 --> 00:21:51.200]  1.5英里闊
[00:21:51.200 --> 00:21:55.200]  總共大概7.5平方英里
[00:21:55.200 --> 00:22:00.200]  但是當時那些城牆是厚到不得了
[00:22:00.200 --> 00:22:04.200]  他說是100英尺高,50英尺厚
[00:22:04.200 --> 00:22:08.200]  剛才說了人口大概是30到40萬人
[00:22:08.200 --> 00:22:13.200]  因為那些小朋友也有12萬人
[00:22:13.200 --> 00:22:15.200]  當我做一些資料搜集的時候
[00:22:15.200 --> 00:22:16.200]  我又覺得很奇怪
[00:22:16.200 --> 00:22:18.200]  原來在這個利利尾城
[00:22:18.200 --> 00:22:22.200]  就是今天伊拉克叫做Mosul的一個地方
[00:22:22.200 --> 00:22:24.200]  真的有這個利利尾城
[00:22:24.200 --> 00:22:26.200]  原來這個利利尾城
[00:22:26.200 --> 00:22:31.200]  在裡面有一個山丘叫做約拿之地
[00:22:31.200 --> 00:22:33.200]  約拿之墓
[00:22:33.200 --> 00:22:36.200]  真的有這個墓
[00:22:36.200 --> 00:22:39.200]  很可惜在2014年
[00:22:39.200 --> 00:22:40.200]  大概7月份
[00:22:40.200 --> 00:22:46.200]  ISIS將這個約拿之墓毀滅了
[00:22:46.200 --> 00:22:51.200]  這個城其實是一個大城
[00:22:51.200 --> 00:22:54.200]  人口也是非常多的
[00:22:54.200 --> 00:23:01.200]  但是這個約拿就說40天就傾覆了
[00:23:01.200 --> 00:23:06.200]  這裡40在聖經裡面是非常有意思的
