
[00:00:00.000 --> 00:00:02.840]  前陣子聽到一個故事
[00:01:50.560 --> 00:01:52.400]  這麼多這麼漂亮的穀物
[00:01:52.400 --> 00:01:55.280]  於是她就想要出省
[00:01:55.280 --> 00:01:58.240]  要出省要去買些木材回來
[00:01:58.240 --> 00:02:02.520]  要去搭建要去擴建她的穀倉
[00:02:02.520 --> 00:02:04.560]  但還沒走到一半
[00:02:04.560 --> 00:02:09.400]  她就看到隔壁的鄰居
[00:02:09.400 --> 00:02:12.960]  這個鄰居很興奮地走來跟她說
[00:02:12.960 --> 00:02:13.960]  喂喂
[00:02:13.960 --> 00:02:15.960]  你知道今天早上發生什麼事嗎?
[00:02:15.960 --> 00:02:17.360]  我一起床的時候
[00:02:17.360 --> 00:02:22.960]  我看到我家門口出現了兩座小山這麼大的稻米
[00:02:22.960 --> 00:02:24.160]  嘩
[00:02:24.160 --> 00:02:25.920]  兩座小山這麼多的稻米
[00:02:25.920 --> 00:02:28.720]  我今年我明年我都不用再做了
[00:02:28.720 --> 00:02:32.840]  我坐在這裡已經可以搖搖腳了
[00:02:32.840 --> 00:02:36.000]  這個老人家聽到這個鄰居這麼說
[00:02:36.000 --> 00:02:37.800]  突然間心沉一沉
[00:02:37.800 --> 00:02:40.160]  有些酸味
[00:02:40.160 --> 00:02:44.080]  現在這個鄰居最好快點消失
[00:02:44.080 --> 00:02:45.840]  快點走
[00:02:45.840 --> 00:02:48.040]  他也是想出去買木材
[00:02:48.040 --> 00:02:52.440]  好像他一樣想要多建幾個穀倉
[00:02:52.440 --> 00:02:53.680]  快點走
[00:02:53.680 --> 00:02:56.600]  最好不要在我眼前出現
[00:02:56.600 --> 00:02:57.720]  一星期之後
[00:02:57.720 --> 00:03:02.720]  這個天使第二次跟這對夫婦去顯現
[00:03:02.720 --> 00:03:03.760]  這次問她
[00:03:03.760 --> 00:03:06.000]  你需要什麼願望呢?
[00:03:06.000 --> 00:03:07.840]  這對夫婦就想到
[00:03:07.840 --> 00:03:10.000]  我都一把年紀了
[00:03:10.000 --> 00:03:12.160]  不過都仍然膝下無指
[00:03:12.160 --> 00:03:17.680]  很希望上帝可以給我一個可愛的寶寶就好了
[00:03:17.680 --> 00:03:19.760]  果然不是第二天
[00:03:19.760 --> 00:03:21.960]  十個月之後
[00:03:21.960 --> 00:03:23.400]  就是突然間
[00:03:23.400 --> 00:03:24.360]  不是突然
[00:03:24.360 --> 00:03:25.280]  十個月之後
[00:03:25.280 --> 00:03:32.520]  有一個寶寶就真的在他太太那裡出現了
[00:03:32.520 --> 00:03:34.000]  他很興奮
[00:03:34.000 --> 00:03:36.040]  嘩竟然有這樣的事都可以
[00:03:36.040 --> 00:03:36.640]  他很興奮
[00:03:36.640 --> 00:03:38.520]  他很想把這麼好的消息
[00:03:38.520 --> 00:03:41.400]  全部告訴他的親友
[00:03:41.400 --> 00:03:45.600]  誰知道準備走出門口都沒有走出去
[00:03:45.600 --> 00:03:48.040]  他的鄰居走進來
[00:03:48.040 --> 00:03:51.120]  而且還拿著很多的紅雞蛋
[00:03:51.120 --> 00:03:52.440]  他就跟他說
[00:03:52.440 --> 00:03:53.640]  我太太生了
[00:03:53.640 --> 00:03:56.600]  我太太生了
[00:03:56.600 --> 00:03:57.680]  生了什麼?
[00:03:57.680 --> 00:03:59.480]  生了寶寶
[00:03:59.480 --> 00:04:02.360]  還要是一對龍鳳媽胎
[00:04:02.360 --> 00:04:02.880]  嘩
[00:04:02.880 --> 00:04:04.400]  真是
[00:04:04.400 --> 00:04:07.160]  本來是應該很興奮的事
[00:04:07.160 --> 00:04:13.120]  這對老夫婦看著自己的胖胖的寶寶
[00:04:13.120 --> 00:04:15.680]  但是聽到這個消息的時候
[00:04:15.680 --> 00:04:20.600]  就突然間不能笑了
[00:04:20.600 --> 00:04:26.640]  他的心一直由這種酸美美變成一個很大的憤怒
[00:04:26.640 --> 00:04:29.200]  直到晚上
[00:04:29.200 --> 00:04:30.560]  在晚上的時候
[00:04:30.560 --> 00:04:35.880]  天使第三次來找這對老夫婦
[00:04:35.880 --> 00:04:37.600]  他問她
[00:04:37.600 --> 00:04:41.400]  你想要第三個願望是什麼?
[00:04:41.400 --> 00:04:47.120]  這個老先生很憤怒地跟這個天使說
[00:04:47.120 --> 00:04:53.560]  我要求上帝去把我這隻手臂砍下來
[00:04:53.560 --> 00:04:55.440]  這個天使嚇了一跳
[00:04:55.440 --> 00:04:57.680]  這個老先生繼續說
[00:04:57.680 --> 00:05:01.040]  我要隔離那個這麼得意的老傢伙
[00:05:01.040 --> 00:05:03.320]  兩隻手臂都沒有了
[00:05:03.320 --> 00:05:06.040]  看他下半輩子還可以做些什麼
[00:05:06.040 --> 00:05:09.120]  嘩
[00:05:09.120 --> 00:05:11.360]  很大很大的憤怒
[00:05:11.360 --> 00:05:14.240]  這個天使見到這個老人家
[00:05:14.240 --> 00:05:17.000]  很傷心地跟他說
[00:05:17.000 --> 00:05:20.280]  上帝的心意是要祝福你
[00:05:20.280 --> 00:05:24.480]  而且也很想透過你去祝福其他的人
[00:05:24.480 --> 00:05:26.080]  其實這位律師
[00:05:26.080 --> 00:05:28.720]  他完全沒有得罪你
[00:05:28.720 --> 00:05:31.040]  他沒有害過你
[00:05:31.040 --> 00:05:34.600]  為什麼你寧願不要自己那隻手臂
[00:05:34.600 --> 00:05:38.000]  你也要他受這麼大的苦害呢?
[00:05:38.000 --> 00:05:40.040]  究竟為什麼呢?
[00:05:40.040 --> 00:05:41.800]  我都說過了
[00:05:41.800 --> 00:05:44.080]  上帝祝福你
[00:05:44.080 --> 00:05:45.920]  是因為他見到你的善良
[00:05:45.920 --> 00:05:48.920]  見到你的純真
[00:05:48.920 --> 00:05:51.280]  但是現在這個人去了哪裡?
[00:05:51.280 --> 00:05:53.440]  這個人不見了
[00:05:53.440 --> 00:05:56.200]  果然這番話這個天使就消失了
[00:05:56.200 --> 00:05:58.240]  也沒有再出現了
[00:05:58.240 --> 00:06:00.040]  我們見到一個人
[00:06:00.040 --> 00:06:02.120]  當他的妒忌心出來
[00:06:02.120 --> 00:06:04.360]  當他嫉妒的時候有多可怕
[00:06:04.360 --> 00:06:07.240]  威力有多強
[00:06:07.240 --> 00:06:10.400]  實在真的不可以去看低
[00:06:10.400 --> 00:06:15.760]  這個人的嫉妒可以將祝福變成咒詛
[00:06:15.760 --> 00:06:19.600]  可以將喜樂變成仇恨
[00:06:19.600 --> 00:06:21.840]  今天我們要看的這段經文
[00:06:21.840 --> 00:06:24.120]  也是講到一群人
[00:06:24.120 --> 00:06:26.640]  他們內心裡的嫉妒
[00:06:26.640 --> 00:06:29.880]  講到這個人內心裡的故事
[00:06:29.880 --> 00:06:36.240]  我們繼續之前我們一起祈禱
[00:06:36.240 --> 00:06:37.920]  求主你幫助我們
[00:06:37.920 --> 00:06:41.120]  讓我們看見你話語裡的奧妙
[00:06:41.120 --> 00:06:43.760]  願意讓我們的心裝得到你的道
[00:06:43.760 --> 00:06:46.920]  願意讓你的道成為我們生命的改變
[00:06:46.920 --> 00:06:49.720]  多謝你給我們有這樣的機會
[00:06:49.720 --> 00:06:52.080]  我們繼續去聆聽你的話語
[00:06:52.080 --> 00:06:53.320]  求你幫助
[00:06:53.320 --> 00:06:57.480]  我們這樣祈禱 奉主名求 阿們
[00:06:57.480 --> 00:07:01.640]  用少少時間很快跟大家去重溫一下
[00:07:01.640 --> 00:07:04.600]  我們《仕道行傳》講了些什麼
[00:07:04.600 --> 00:07:07.320]  我們不經不覺差不多講了一半
[00:07:07.320 --> 00:07:08.680]  十三章的《仕道行傳》
[00:07:08.680 --> 00:07:10.520]  我們講到耶穌復活
[00:07:10.520 --> 00:07:13.280]  他升天之後就有聖靈降臨
[00:07:13.280 --> 00:07:17.080]  接著透過仕徒彼得和肥力
[00:07:17.080 --> 00:07:18.160]  他們一班的仕徒
[00:07:18.160 --> 00:07:20.640]  將福音由耶路撒冷
[00:07:20.640 --> 00:07:23.720]  猶太傳遞一路帶到去撒瑪利亞
[00:07:23.720 --> 00:07:25.000]  去做他的見證
[00:07:25.000 --> 00:07:28.480]  接著就到保羅或稱為索羅
[00:07:28.480 --> 00:07:33.360]  這個人繼續將福音帶到地極的方向
[00:07:33.360 --> 00:07:35.040]  現在講到第十三章
[00:07:35.040 --> 00:07:38.480]  開頭有一個很重要的里程碑
[00:07:38.480 --> 00:07:41.320]  就是講到喜安提亞教會
[00:07:41.320 --> 00:07:43.840]  他們就順從了聖靈的帶領
[00:07:43.840 --> 00:07:47.720]  於是就分派了保羅和巴拿巴出去
[00:07:47.720 --> 00:07:52.960]  這個就是保羅的第一次宣教旅程
[00:07:52.960 --> 00:07:54.200]  他們去到哪裡呢?
[00:07:54.200 --> 00:07:56.720]  現在他們就在第十三章
[00:07:56.720 --> 00:07:57.960]  我們今天這段就講到
[00:07:57.960 --> 00:08:01.840]  他們去到一個叫做比西底的安提亞的地方
[00:08:01.840 --> 00:08:04.640]  就是在土耳其
[00:08:04.640 --> 00:08:11.120]  即是現在亞洲西邊的盡頭的地方
[00:08:11.120 --> 00:08:15.280]  上個星期就講到他們在這個比西底安提亞的地方裡
[00:08:15.280 --> 00:08:17.080]  在一個安息日裡面
[00:08:17.080 --> 00:08:20.600]  保羅就在當中一個猶太會堂裡面講道
[00:08:20.600 --> 00:08:22.680]  在當中就講述到
[00:08:22.680 --> 00:08:27.960]  歷史裡面上帝怎樣在猶太人身上有很大很大的恩典
[00:08:27.960 --> 00:08:33.000]  這個就是前一次陳牧師和上個星期的林牧師
[00:08:33.000 --> 00:08:35.360]  在我們當中所分享的
[00:08:35.360 --> 00:08:38.240]  在那個安息日裡面
[00:08:38.240 --> 00:08:40.680]  他們聽完保羅講道之後
[00:08:40.680 --> 00:08:42.920]  非常之渴望想再聽
[00:08:42.920 --> 00:08:44.600]  他們就邀請保羅
[00:08:44.600 --> 00:08:46.920]  你下一個星期再來
[00:08:46.920 --> 00:08:48.680]  你再次的在這個安息日
[00:08:48.680 --> 00:08:50.080]  在下一個安息日裡面
[00:08:50.080 --> 00:08:52.080]  再跟我們講話
[00:08:52.080 --> 00:08:55.440]  接著就到我們今天看的第44節
[00:08:55.440 --> 00:08:57.440]  到了下一個安息日
[00:08:57.440 --> 00:09:01.280]  全城的人幾乎都聚集起來
[00:09:01.280 --> 00:09:04.560]  要聽主的道
[00:09:04.560 --> 00:09:09.280]  這班人上個星期一定是聽到津津樂道
[00:09:09.280 --> 00:09:13.160]  第二次就當然是帶多些人來聽
[00:09:13.160 --> 00:09:16.000]  我們要記得那裡是土耳其的地區
[00:09:16.000 --> 00:09:20.160]  是一個和猶太地方很遠的地方
[00:09:20.160 --> 00:09:23.680]  所以這一個城很肯定
[00:09:23.680 --> 00:09:24.800]  外邦的人
[00:09:24.800 --> 00:09:28.880]  即是指猶太人以外的民族的人
[00:09:28.880 --> 00:09:32.480]  我相信應該比猶太人多很多
[00:09:32.480 --> 00:09:36.120]  所以這裡說到全城的人
[00:09:36.120 --> 00:09:38.800]  相信一定也是包括
[00:09:38.800 --> 00:09:43.240]  除了那些平時去猶太會堂的猶太人之外
[00:09:43.240 --> 00:09:44.720]  肯定也有很多
[00:09:44.720 --> 00:09:48.360]  我相信是從來沒有去過猶太會堂的一些外邦人
[00:09:48.360 --> 00:09:52.440]  現在都來到這個猶太會堂裡面
[00:09:52.440 --> 00:09:56.360]  那幅圖畫一定是相當震撼
[00:09:56.360 --> 00:09:58.240]  我們試一下想像一下
[00:09:58.240 --> 00:09:59.600]  上一個星期日
[00:09:59.600 --> 00:10:01.280]  弟兄姊妹你去窩福
[00:10:01.280 --> 00:10:02.400]  你聽完道之後
[00:10:02.400 --> 00:10:04.000]  你崇拜完之後
[00:10:04.000 --> 00:10:08.160]  你今天就帶更加多人回來
[00:10:08.160 --> 00:10:11.560]  全香港可能誇張了一點
[00:10:11.560 --> 00:10:12.920]  全個河文田
[00:10:12.920 --> 00:10:14.720]  全個旺角的人都來了
[00:10:14.720 --> 00:10:17.760]  我們都已經想像不到那幅圖畫是怎樣
[00:10:17.760 --> 00:10:20.280]  都已經夠震撼了
[00:10:20.280 --> 00:10:24.040]  那天就是發生了一件這樣的事
[00:10:24.040 --> 00:10:25.040]  那麼多人
[00:10:25.040 --> 00:10:27.200]  你想像如果來到窩福
[00:10:27.200 --> 00:10:31.160]  誰知道不是蘇牧師說的
[00:10:31.160 --> 00:10:33.640]  他三個星期前說了
[00:10:33.640 --> 00:10:34.880]  陳牧師呢
[00:10:34.880 --> 00:10:36.560]  兩個星期前說了
[00:10:36.560 --> 00:10:37.560]  林牧師呢
[00:10:37.560 --> 00:10:38.680]  上個星期
[00:10:38.680 --> 00:10:42.720]  今天這個姓左的
[00:10:42.720 --> 00:10:45.680]  是來到去聽這四個人說話
[00:10:45.680 --> 00:10:47.760]  當日他們來到
[00:10:47.760 --> 00:10:52.520]  是不是也是很想去聽仕途保羅說道呢
[00:10:52.520 --> 00:10:54.440]  不過我們細心看看第四十四節
[00:10:54.440 --> 00:10:56.240]  經文說道
[00:10:56.240 --> 00:10:59.600]  他們要聽主的道
[00:10:59.600 --> 00:11:02.640]  吸引他們的是主的道
[00:11:02.640 --> 00:11:05.760]  是要使他們的生命改變的是
[00:11:05.760 --> 00:11:06.640]  上帝的道
[00:11:06.640 --> 00:11:08.560]  是主的道
[00:11:08.560 --> 00:11:09.360]  相對來說
[00:11:09.360 --> 00:11:13.200]  用哪把口說不是那麼重要
[00:11:13.200 --> 00:11:16.520]  主的道本身就帶著有能力
[00:11:16.520 --> 00:11:21.520]  主的道可以親自吸引那些願意聆聽
[00:11:21.520 --> 00:11:24.720]  和馴服這個道的人
[00:11:24.720 --> 00:11:27.120]  你可以想像
[00:11:27.120 --> 00:11:29.720]  如果今天有幅這樣的圖畫
[00:11:29.720 --> 00:11:32.680]  那麼多人來到窩福說要聽主的道
[00:11:32.680 --> 00:11:35.320]  你的心情會怎樣
[00:11:35.320 --> 00:11:38.040]  一定會很興奮
[00:11:38.040 --> 00:11:39.440]  不過當時不是
[00:11:39.440 --> 00:11:42.840]  第四十五節說道
[00:11:42.840 --> 00:11:46.040]  那些猶太人看見那麼多人
[00:11:46.040 --> 00:11:49.040]  就滿心疾悚
[00:11:49.040 --> 00:11:52.920]  然後辯駁保羅所說的話
[00:11:52.920 --> 00:11:55.120]  並且毀謗他
[00:11:55.120 --> 00:11:58.200]  他們為什麼要毀謗保羅
[00:11:58.200 --> 00:12:00.840]  毀謗保羅唯一的可能性
[00:12:00.840 --> 00:12:05.800]  就是因為他已經用盡他可以用的方法
[00:12:05.800 --> 00:12:07.560]  他按道理
[00:12:07.560 --> 00:12:09.960]  駁不到保羅
[00:12:09.960 --> 00:12:12.800]  所以他沒有辦法用對的東西
[00:12:12.800 --> 00:12:14.400]  唯有用一些錯的東西
[00:12:14.400 --> 00:12:15.280]  虛假的東西
[00:12:15.280 --> 00:12:20.440]  用一些誇張的東西去誣衊他們
[00:12:20.440 --> 00:12:22.600]  這裡說他們滿心疾悚
[00:12:22.600 --> 00:12:24.200]  疾悚是什麼呢
[00:12:24.200 --> 00:12:27.040]  疾悚背後是一些比較
[00:12:27.040 --> 00:12:28.960]  比較什麼呢
[00:12:28.960 --> 00:12:30.680]  比較人數
[00:12:30.680 --> 00:12:33.000]  經文似乎給了我們一個提示
[00:12:33.000 --> 00:12:36.960]  可能後面就是比較名望
[00:12:36.960 --> 00:12:41.080]  我們可以想像那裡的本地猶太人
[00:12:41.080 --> 00:12:44.000]  他們一定是在這個會堂裡面
[00:12:44.000 --> 00:12:45.520]  是很有名望的人
[00:12:45.520 --> 00:12:47.560]  平時每個星期
[00:12:47.560 --> 00:12:51.080]  每個星期都會有不少人聽他們說話
[00:12:51.080 --> 00:12:54.240]  也可以說用今天的語言
[00:12:54.240 --> 00:12:58.080]  這是他們的主場
[00:12:58.080 --> 00:13:01.280]  但現在這個叫做保羅的厄萊克來到
[00:13:01.280 --> 00:13:05.960]  整個城的人都幾乎來了
[00:13:05.960 --> 00:13:07.680]  誰的風頭比較大
[00:13:07.680 --> 00:13:13.120]  很明顯是被他搶盡風頭
[00:13:13.120 --> 00:13:15.400]  保羅說的話有沒有錯呢
[00:13:15.400 --> 00:13:17.760]  如果保羅說的只不過是上帝的道
[00:13:17.760 --> 00:13:18.800]  是主的道
[00:13:18.800 --> 00:13:20.360]  是真理的話
[00:13:20.360 --> 00:13:22.560]  保羅絕對沒有錯
[00:13:22.560 --> 00:13:24.360]  但是他所說的道
[00:13:24.360 --> 00:13:27.840]  這班猶太人在這兩個安息日裡面
[00:13:27.840 --> 00:13:29.320]  聽不聽到呢
[00:13:29.320 --> 00:13:30.880]  我相信聽不到
[00:13:30.880 --> 00:13:32.960]  我相信他們有意但聽不到
[00:13:32.960 --> 00:13:34.400]  因為他們眼裡
[00:13:34.400 --> 00:13:36.960]  他們看見的只不過是
[00:13:36.960 --> 00:13:39.800]  大家既然是焦點在看什麼呢
[00:13:39.800 --> 00:13:43.840]  大家的眼光看著誰人呢
[00:13:43.840 --> 00:13:46.280]  他自己的風頭去了哪裡呢
[00:13:46.280 --> 00:13:51.000]  我相信他看見的只不過是這些
[00:13:51.000 --> 00:13:55.680]  有一個自小在教會裡成長的小朋友
[00:13:55.680 --> 00:13:59.920]  他在媽媽的肚子裡已經開始上教會
[00:13:59.920 --> 00:14:05.000]  所以他上教會的日子比自己的年紀還要多
[00:14:05.000 --> 00:14:07.400]  他上兒童主義學的年日
[00:14:07.400 --> 00:14:12.120]  可以想像比起同齡同班的小朋友當然多
[00:14:12.120 --> 00:14:14.560]  誰還覺得輸呢
[00:14:14.560 --> 00:14:16.160]  一定比他們多
[00:14:16.160 --> 00:14:17.720]  所以他聽的聖經故事
[00:14:17.720 --> 00:14:21.240]  也肯定比同齡的小朋友多
[00:14:21.240 --> 00:14:23.840]  其他小朋友升班
[00:14:23.840 --> 00:14:25.640]  其實他也只是升班而已
[00:14:25.640 --> 00:14:27.720]  如是者其實
[00:14:27.720 --> 00:14:29.800]  他每一年
[00:14:29.800 --> 00:14:31.120]  他所聽的
[00:14:31.120 --> 00:14:32.000]  他所知的
[00:14:32.000 --> 00:14:33.920]  都似乎比同班的小朋友多
[00:14:33.920 --> 00:14:37.560]  所以每年都會有的聖經問答比賽
[00:14:37.560 --> 00:14:40.000]  他都一定是美逢敵手
[00:14:40.000 --> 00:14:41.160]  基本上
[00:14:41.160 --> 00:14:44.160]  聖經問答比賽就是能夠讓他一顯身手
[00:14:44.160 --> 00:14:46.120]  一個表現的好機會
[00:14:46.120 --> 00:14:49.440]  所以他每年都很期待這個比賽出現
[00:14:49.440 --> 00:14:51.920]  這個比賽好像他的福音一樣
[00:14:51.920 --> 00:14:54.920]  讓他可以威威
[00:14:54.920 --> 00:14:58.240]  如是者很多屆的小朋友
[00:14:58.240 --> 00:15:01.120]  這個比賽的冠軍在當中
[00:15:01.120 --> 00:15:03.760]  他都是他的郎中物
[00:15:03.760 --> 00:15:08.680]  大概去到十歲左右的其中一年
[00:15:08.680 --> 00:15:10.800]  他竟然輸了
[00:15:10.800 --> 00:15:12.440]  他終於輸了
[00:15:12.440 --> 00:15:13.920]  屈他一下棍
[00:15:13.920 --> 00:15:18.720]  這個是一個很難接受的事實
[00:15:18.720 --> 00:15:20.760]  怎會輸的
[00:15:20.760 --> 00:15:22.600]  不可能的
[00:15:22.600 --> 00:15:26.680]  放學的時候一直哭
[00:15:26.680 --> 00:15:30.120]  直至到他媽媽拿了一份小禮物出來
[00:15:30.120 --> 00:15:32.480]  哄一哄他安慰一下他
[00:15:32.480 --> 00:15:35.360]  他才收到聲
[00:15:35.360 --> 00:15:37.720]  這個媽媽其實就是我媽媽
[00:15:37.720 --> 00:15:40.720]  這個小朋友是我來的
[00:15:40.720 --> 00:15:44.920]  這是我成長的一個小片段
[00:15:44.920 --> 00:15:48.160]  比賽是光明正大的比較
[00:15:48.160 --> 00:15:50.200]  當然有贏有輸
[00:15:50.200 --> 00:15:53.880]  輸了都會有些不甘心的
[00:15:53.880 --> 00:15:57.720]  不過聖經問答比賽當然主要不是為了輸贏
[00:15:57.720 --> 00:16:01.040]  主要都是為了鼓勵一班的小朋友
[00:16:01.040 --> 00:16:04.840]  可以勤力多一點去讀聖經
[00:16:04.840 --> 00:16:09.600]  不過人多少都挺好勝的
[00:16:09.600 --> 00:16:13.400]  可能在比賽裏面很明顯就會是
[00:16:13.400 --> 00:16:16.400]  但在暗地裏在心裏
[00:16:16.400 --> 00:16:20.000]  可能都會很喜歡和別人比較
[00:16:20.000 --> 00:16:23.560]  甚至乎會連一些不需要比較
[00:16:23.560 --> 00:16:27.280]  不應該比較的東西都會拿出來比較
[00:16:27.280 --> 00:16:30.680]  可能大人小朋友都是一樣
[00:16:30.680 --> 00:16:32.600]  就是這種比較
[00:16:32.600 --> 00:16:38.080]  就讓這種質度出現
[00:16:38.080 --> 00:16:40.200]  其實比較本身未必有問題
[00:16:40.200 --> 00:16:41.800]  問題是怎樣比較
[00:16:41.800 --> 00:16:43.680]  用什麼來比較
[00:16:43.680 --> 00:16:45.440]  質度是什麼
[00:16:45.440 --> 00:16:47.760]  其實質度本身本質上
[00:16:47.760 --> 00:16:52.680]  是一樣百分之百是內心裏出現的東西
[00:16:52.680 --> 00:16:57.160]  即是說就算不是因為外面有受到什麼壓力
[00:16:57.160 --> 00:16:58.720]  什麼攻擊都好
[00:16:58.720 --> 00:17:03.160]  質度這東西都可以令到一個人內心裏無風起浪
[00:17:03.160 --> 00:17:05.080]  就起很大的不安
[00:17:05.080 --> 00:17:09.520]  很大的憤怒
[00:17:09.520 --> 00:17:11.400]  就是會這樣出現的
[00:17:11.400 --> 00:17:17.320]  當然有時質度都可以是因為被人挑撥的
[00:17:17.320 --> 00:17:20.480]  不過如果別人挑撥
[00:17:20.480 --> 00:17:22.680]  都要我內心受才行
[00:17:22.680 --> 00:17:26.720]  其實最終決定那個仍然是自己
[00:17:26.720 --> 00:17:34.200]  這班猶太人為什麼聽到都可以聽到這麼質度呢
[00:17:34.200 --> 00:17:40.560]  可能他們心裏面的焦點已經扭曲了
[00:17:40.560 --> 00:17:45.560]  他可能覺得這個會堂是他的會堂
[00:17:45.560 --> 00:17:48.800]  他已經將這個會堂私有化了
[00:17:48.800 --> 00:17:52.360]  他可能已經將那個港台也私有化了
[00:17:52.360 --> 00:17:54.640]  變成自己的舞台
[00:17:54.640 --> 00:17:59.240]  所以在他心裏面就放不下這個新來的人
[00:17:59.240 --> 00:18:01.040]  這個保羅
[00:18:01.040 --> 00:18:03.080]  而且他現在再次出現
[00:18:03.080 --> 00:18:06.160]  肯定對他就成為威脅了
[00:18:06.160 --> 00:18:09.160]  這個不是一個明目張膽的威脅
[00:18:09.160 --> 00:18:11.840]  是內心裏面的威脅
[00:18:11.840 --> 00:18:15.320]  於是他心裏面就完全沒辦法
[00:18:15.320 --> 00:18:19.080]  肯定沒辦法就專注在主的道裏面
[00:18:19.080 --> 00:18:23.520]  或者其實我們都值得多些去醒察一下我們自己
[00:18:23.520 --> 00:18:27.160]  特別可以留意一下我們的情緒
[00:18:27.160 --> 00:18:30.040]  如果我們內心裏面有些比較出現
[00:18:30.040 --> 00:18:31.920]  有些憤怒出現的時候
[00:18:31.920 --> 00:18:33.960]  我們想一想我們的眼光
[00:18:33.960 --> 00:18:36.760]  我們的焦點放在哪裏呢
[00:18:36.760 --> 00:18:41.600]  求聖靈光照我們的內心
[00:18:41.600 --> 00:18:44.000]  質度真的很可怕
[00:18:44.000 --> 00:18:46.520]  因為他會蒙蔽了人的心
[00:18:46.520 --> 00:18:50.240]  他會使人看自己的榮耀多於上帝的榮耀
[00:18:50.240 --> 00:18:53.440]  他會使人體諒自己的需要
[00:18:53.440 --> 00:18:55.920]  多於其他人的需要
[00:18:55.920 --> 00:19:00.320]  會看自己的心意多於上帝的心意
[00:19:00.320 --> 00:19:03.320]  甚至把主的道變成了自己的道
[00:19:03.320 --> 00:19:09.120]  把上帝的福音都變成了自己的福音
[00:19:09.120 --> 00:19:15.080]  保羅縱然他現在受到這麼大的毀謗
[00:19:15.080 --> 00:19:18.440]  擺明就是冤枉他
[00:19:18.440 --> 00:19:19.920]  他有沒有害怕呢?
[00:19:19.920 --> 00:19:22.880]  他有沒有退縮呢?
[00:19:22.880 --> 00:19:25.160]  第四十六節裏說
[00:19:25.160 --> 00:19:28.640]  他去指斥這些猶太人
[00:19:28.640 --> 00:19:32.160]  上帝的道本應先傳給你們
[00:19:32.160 --> 00:19:35.760]  但是只因為你們棄絕這個道
[00:19:35.760 --> 00:19:39.960]  就斷定了自己不配得永生
[00:19:39.960 --> 00:19:44.080]  我們才要轉向外邦人
[00:19:44.080 --> 00:19:45.760]  其實在舊約的年代裏
[00:19:45.760 --> 00:19:50.560]  上帝早就已經揀選了以色列人或者猶太人
[00:19:50.560 --> 00:19:52.800]  施恩要拯救他們
[00:19:52.800 --> 00:19:57.120]  所以這些猶太人理應承受到這個道
[00:19:57.120 --> 00:19:58.560]  只可惜的是
[00:19:58.560 --> 00:20:02.800]  他們一次又一次地漠視了上帝的律法
[00:20:02.800 --> 00:20:05.840]  也漠視了上帝所差給他們的先知
[00:20:05.840 --> 00:20:12.200]  最後甚至連上帝的兒子主耶穌也殺死了
[00:20:12.200 --> 00:20:16.000]  事實上耶穌在地上三十多年的時候
[00:20:16.000 --> 00:20:20.480]  他基本上只是向猶太人傳福音
[00:20:20.480 --> 00:20:23.080]  但是他們有沒有領受呢?
