
[00:00:00.000 --> 00:00:10.000]  《錄音》或《錄影》的版權 是屬於基督教宣導會北角堂所有
[00:06:45.000 --> 00:06:48.000]  各位電影姐妹 我們今天思想短經文
[00:06:48.000 --> 00:06:51.000]  在你的心裡面你可以默默地祈禱
[00:06:51.000 --> 00:06:54.000]  求神賜給你生命的智慧
[00:06:54.000 --> 00:06:56.000]  以致你可以在人生的路上
[00:06:56.000 --> 00:07:01.000]  不會走很多冤枉路 或者很多錯路
[00:07:01.000 --> 00:07:06.000]  而你一路能夠行在正直平安的路上
[00:07:06.000 --> 00:07:07.000]  我們看聖經
[00:07:07.000 --> 00:07:10.000]  在聖經剛才我們讀的第三章裡面
[00:07:10.000 --> 00:07:12.000]  一開始的時候
[00:07:12.000 --> 00:07:15.000]  你會發覺聖經裡面提醒我們一件事情
[00:07:15.000 --> 00:07:17.000]  三章第一第二節
[00:07:17.000 --> 00:07:20.000]  我現在不要忘記我的教誨
[00:07:20.000 --> 00:07:23.000]  你的心要謹守我的命令
[00:07:23.000 --> 00:07:26.000]  聖經很清楚地講述
[00:07:26.000 --> 00:07:28.000]  智慧從哪裡來
[00:07:28.000 --> 00:07:32.000]  智慧是從神的說話而來
[00:07:32.000 --> 00:07:34.000]  因此 真言裡面不斷提醒我們
[00:07:34.000 --> 00:07:37.000]  要牢記神的說話
[00:07:37.000 --> 00:07:40.000]  要將神的話藏在心裡
[00:07:40.000 --> 00:07:43.000]  我將你的話藏在心裡
[00:07:43.000 --> 00:07:46.000]  就不至於跌倒
[00:07:46.000 --> 00:07:49.000]  就不至於走錯路
[00:07:49.000 --> 00:07:51.000]  當你讀到這段經文的時候
[00:07:51.000 --> 00:07:53.000]  或者你心裡會想
[00:07:53.000 --> 00:07:56.000]  有些時候我都記不住
[00:07:56.000 --> 00:07:58.000]  年長一點的更加體會
[00:07:58.000 --> 00:08:00.000]  剛剛今早讀完
[00:08:00.000 --> 00:08:02.000]  就問你們今早讀了什麼
[00:08:02.000 --> 00:08:05.000]  忘記了
[00:08:05.000 --> 00:08:08.000]  但你放心 你繼續讀
[00:08:08.000 --> 00:08:11.000]  你繼續重溫
[00:08:11.000 --> 00:08:14.000]  你繼續不斷去認識
[00:08:14.000 --> 00:08:17.000]  你願意領受神的心
[00:08:17.000 --> 00:08:19.000]  領受神話語的心
[00:08:19.000 --> 00:08:20.000]  神是知道的
[00:08:20.000 --> 00:08:21.000]  你只管讀
[00:08:21.000 --> 00:08:23.000]  有些時候可能是忘記
[00:08:23.000 --> 00:08:24.000]  但你放心
[00:08:24.000 --> 00:08:27.000]  當面對一些處境
[00:08:27.000 --> 00:08:31.000]  你會發覺神會幫你的記憶
[00:08:31.000 --> 00:08:34.000]  想起那些說話
[00:08:34.000 --> 00:08:36.000]  這是我的經歷
[00:08:36.000 --> 00:08:38.000]  很多時候有些特別的處境
[00:08:38.000 --> 00:08:40.000]  突然間有神的說話
[00:08:40.000 --> 00:08:42.000]  在那些時刻浮現出來
[00:08:42.000 --> 00:08:44.000]  是一些我都忘記了的說話
[00:08:44.000 --> 00:08:46.000]  但那個時候出現了
[00:08:46.000 --> 00:08:48.000]  神透過他的說話
[00:08:48.000 --> 00:08:50.000]  給我們提醒
[00:08:50.000 --> 00:08:53.000]  也引導我們做一些決定
[00:08:53.000 --> 00:08:54.000]  你只管放心
[00:08:54.000 --> 00:08:57.000]  繼續將神的話放在你的心裡
[00:08:57.000 --> 00:08:58.000]  正如聖經所說
[00:08:58.000 --> 00:09:01.000]  謹守我的命令
[00:09:01.000 --> 00:09:02.000]  意味著
[00:09:02.000 --> 00:09:06.000]  你的內心是願意持守著神的話
[00:09:06.000 --> 00:09:07.000]  不會淡忘
[00:09:07.000 --> 00:09:09.000]  不會輕視
[00:09:09.000 --> 00:09:11.000]  然後聖經應許
[00:09:11.000 --> 00:09:14.000]  因為他們必給你長久的日子
[00:09:14.000 --> 00:09:19.000]  你生命的年數和平安
[00:09:19.000 --> 00:09:21.000]  是神應許我們的
[00:09:21.000 --> 00:09:24.000]  然後再去第三第四節的時候
[00:09:24.000 --> 00:09:26.000]  聖經進一步說
[00:09:26.000 --> 00:09:30.000]  不要讓恃愛和誠信離開你
[00:09:30.000 --> 00:09:33.000]  要好好地緊握著它
[00:09:33.000 --> 00:09:35.000]  繫在你的頸項上
[00:09:35.000 --> 00:09:38.000]  刻在你的心板上
[00:09:38.000 --> 00:09:41.000]  如果你將神的話放在心中
[00:09:41.000 --> 00:09:44.000]  你會發覺在你的生活行為上
[00:09:44.000 --> 00:09:47.000]  你自然有一個方向
[00:09:47.000 --> 00:09:53.000]  就是我不會讓恃愛和誠信離開我
[00:09:53.000 --> 00:09:54.000]  尊重神說話的人
[00:09:54.000 --> 00:09:56.000]  在他的生活行為
[00:09:56.000 --> 00:09:58.000]  會常常謹記
[00:09:58.000 --> 00:10:00.000]  怎樣讓我一切所做的事情
[00:10:00.000 --> 00:10:02.000]  是出於愛
[00:10:02.000 --> 00:10:04.000]  出於誠信
[00:10:04.000 --> 00:10:06.000]  聖經很多時候用這兩個字來講述
[00:10:06.000 --> 00:10:09.000]  他對我們納約的一種關係
[00:10:09.000 --> 00:10:11.000]  當他和人納約的時候
[00:10:11.000 --> 00:10:14.000]  他就說他以恃愛和誠信
[00:10:14.000 --> 00:10:16.000]  與我們納約
[00:10:16.000 --> 00:10:19.000]  聖經亦作信實
[00:10:19.000 --> 00:10:21.000]  神和我們納約的時候表示
[00:10:21.000 --> 00:10:25.000]  他不會以恃愛和誠信
[00:10:25.000 --> 00:10:27.000]  讓這些離開我們
[00:10:27.000 --> 00:10:30.000]  因此你和我跟隨神的人
[00:10:30.000 --> 00:10:33.000]  我們都當按神怎樣待我們的方式
[00:10:33.000 --> 00:10:36.000]  去待人對神
[00:10:36.000 --> 00:10:37.000]  因此聖經說
[00:10:37.000 --> 00:10:39.000]  你要小心
[00:10:39.000 --> 00:10:42.000]  讓恃愛和誠信不會離開你
[00:10:42.000 --> 00:10:45.000]  緊緊的在你的生命裏
[00:10:45.000 --> 00:10:47.000]  而聖經跟著應許
[00:10:47.000 --> 00:10:52.000]  只要你必在神和世人眼前蒙恩惟
[00:10:52.000 --> 00:10:54.000]  神喜悅你
[00:10:54.000 --> 00:10:56.000]  人都會喜悅你
[00:10:56.000 --> 00:11:00.000]  因為你領受神給你美好的見識
[00:11:00.000 --> 00:11:02.000]  第三第四節之後
[00:11:02.000 --> 00:11:04.000]  很快就來到一段
[00:11:04.000 --> 00:11:06.000]  我們會很熟悉的經文
[00:11:06.000 --> 00:11:10.000]  大家知道是今個月的金句
[00:11:10.000 --> 00:11:11.000]  請告訴我們
[00:11:11.000 --> 00:11:14.000]  你要專心仰賴耶和華
[00:11:14.000 --> 00:11:17.000]  不可依靠自己的聰明
[00:11:17.000 --> 00:11:20.000]  你要專心仰賴耶和華
[00:11:20.000 --> 00:11:22.000]  這個仰賴
[00:11:22.000 --> 00:11:24.000]  不單止是一種
[00:11:24.000 --> 00:11:27.000]  頭腦上的一種心意
[00:11:27.000 --> 00:11:28.000]  覺得我都好
[00:11:28.000 --> 00:11:30.000]  我都想來信靠
[00:11:30.000 --> 00:11:32.000]  依靠上帝
[00:11:32.000 --> 00:11:34.000]  請提到是要專心
[00:11:34.000 --> 00:11:38.000]  專心含有一種全心全意的意思
[00:11:38.000 --> 00:11:40.000]  所以你看到英文的翻譯
[00:11:40.000 --> 00:11:44.000]  Trust in the Lord with all your heart
[00:11:44.000 --> 00:11:48.000]  你全心全意來信靠祂
[00:11:48.000 --> 00:11:51.000]  意味著就算你付上代價
[00:11:51.000 --> 00:11:55.000]  意味著你可能會因此有些損失
[00:11:55.000 --> 00:11:58.000]  你仍然去信靠祂
[00:11:58.000 --> 00:12:01.000]  專心仰賴耶和華
[00:12:01.000 --> 00:12:04.000]  是一種對不信
[00:12:04.000 --> 00:12:09.000]  對很多不同的試探的解約
[00:12:09.000 --> 00:12:12.000]  在頂智慧我們個人的經歷裏面
[00:12:12.000 --> 00:12:13.000]  你都會體會
[00:12:13.000 --> 00:12:16.000]  有些時候我們生活遇到一些挑戰
[00:12:16.000 --> 00:12:19.000]  有些突然的難處
[00:12:19.000 --> 00:12:21.000]  在那個時候可能會懷疑神
[00:12:21.000 --> 00:12:22.000]  如果你是愛人的
[00:12:22.000 --> 00:12:26.000]  為什麼你會讓我經歷這些事呢?
[00:12:26.000 --> 00:12:28.000]  有時會懷疑神的信實
[00:12:28.000 --> 00:12:30.000]  懷疑祂的說話是否那麼可靠
[00:12:30.000 --> 00:12:34.000]  因此那些時候會出現一些試探
[00:12:34.000 --> 00:12:35.000]  什麼試探?
[00:12:35.000 --> 00:12:40.000]  轉移依靠自己的聰明
[00:12:40.000 --> 00:12:43.000]  當然神給我們聰明
[00:12:43.000 --> 00:12:47.000]  我們用我們聰明行事不是犯罪
[00:12:47.000 --> 00:12:50.000]  但是何時你依靠你的聰明
[00:12:50.000 --> 00:12:53.000]  或者說你信任自己的聰明
[00:12:53.000 --> 00:12:57.000]  過於神自己的說話
[00:12:57.000 --> 00:13:01.000]  在那個時候你發覺內心出現了驕傲
[00:13:01.000 --> 00:13:04.000]  而你發覺驕傲是很多罪
[00:13:04.000 --> 00:13:07.000]  很多惡行的根源
[00:13:07.000 --> 00:13:10.000]  當你內心自以為是的時候
[00:13:10.000 --> 00:13:12.000]  你就會走自己的路
[00:13:12.000 --> 00:13:14.000]  利器神的路
[00:13:14.000 --> 00:13:18.000]  跌入很多罪惡的圈套裏面
[00:13:18.000 --> 00:13:19.000]  聖經告訴我們
[00:13:19.000 --> 00:13:21.000]  專心仰賴耶和華
[00:13:21.000 --> 00:13:23.000]  過程當中留心
[00:13:23.000 --> 00:13:26.000]  不要依靠自己的聰明
[00:13:26.000 --> 00:13:29.000]  我記得一件事情
[00:13:29.000 --> 00:13:31.000]  就是好幾年之前
[00:13:31.000 --> 00:13:33.000]  有一個家庭聚會
[00:13:33.000 --> 00:13:35.000]  有一群電影節目在弟兄的家裏
[00:13:35.000 --> 00:13:36.000]  一起有聚會
[00:13:36.000 --> 00:13:38.000]  分享一首詩歌
[00:13:38.000 --> 00:13:41.000]  這位弟兄就帶我來唱一首詩歌
[00:13:41.000 --> 00:13:43.000]  這首詩歌我很深刻
[00:13:43.000 --> 00:13:45.000]  可能很多電影節目都會唱
[00:13:45.000 --> 00:13:47.000]  這首詩歌叫做
[00:13:47.000 --> 00:13:50.000]  我心靈得安寧
[00:13:50.000 --> 00:13:54.000]  It is well with my soul
[00:13:54.000 --> 00:13:57.000]  我特別打了一些歌詞出來
[00:13:57.000 --> 00:14:01.000]  字粒小一點希望你們看到
[00:14:01.000 --> 00:14:03.000]  這首詩歌是一位特別的作者
[00:14:03.000 --> 00:14:04.000]  這位作者叫做
[00:14:04.000 --> 00:14:06.000]  Heratio Spetford
[00:14:06.000 --> 00:14:09.000]  斯伯福弟兄
[00:14:09.000 --> 00:14:11.000]  這首詩歌其實很多年了
[00:14:11.000 --> 00:14:15.000]  150年多以前所作的詩歌
[00:14:15.000 --> 00:14:17.000]  但是這麼多年來
[00:14:17.000 --> 00:14:19.000]  歷世歷代
[00:14:19.000 --> 00:14:21.000]  千千萬萬的弟兄姊妹
[00:14:21.000 --> 00:14:24.000]  因為這首詩歌得著鼓勵
[00:14:24.000 --> 00:14:26.000]  得著激勵
[00:14:26.000 --> 00:14:29.000]  這首詩歌講到一位作者斯伯福律師
[00:14:29.000 --> 00:14:32.000]  他本身是一位很敬虔的弟兄
[00:14:32.000 --> 00:14:34.000]  在很多年之前
[00:14:34.000 --> 00:14:36.000]  在美國當地
[00:14:36.000 --> 00:14:38.000]  如果大家有些印象的話
[00:14:38.000 --> 00:14:42.000]  在大概1870年代的時候
[00:14:42.000 --> 00:14:45.000]  芝加哥發生一個很嚴重的大火
[00:14:45.000 --> 00:14:47.000]  整個城市裏面
[00:14:47.000 --> 00:14:52.000]  差不多有三分之一的建築物被燒毀
[00:14:52.000 --> 00:14:54.000]  在那段時間
[00:14:54.000 --> 00:14:55.000]  斯伯福弟兄
[00:14:55.000 --> 00:14:57.000]  他自己本身有很多不同的物業
[00:14:57.000 --> 00:14:59.000]  他都是投資很多物業
[00:14:59.000 --> 00:15:05.000]  但是那段時間絕大多數被燒毀了
[00:15:05.000 --> 00:15:06.000]  在那段時間
[00:15:06.000 --> 00:15:10.000]  他的兒子亦因為患病而喪生
[00:15:10.000 --> 00:15:12.000]  一段很低沉的時間
[00:15:12.000 --> 00:15:14.000]  但是他仍然堅定信靠神
[00:15:14.000 --> 00:15:17.000]  因此他自己不斷努力
[00:15:17.000 --> 00:15:19.000]  重建一些房屋
[00:15:19.000 --> 00:15:23.000]  接待了差不多十萬的人
[00:15:23.000 --> 00:15:27.000]  在那個時刻找到地方居住
[00:15:27.000 --> 00:15:29.000]  過了一兩年之後
[00:15:29.000 --> 00:15:30.000]  他和他太太想休息
[00:15:30.000 --> 00:15:31.000]  因此一家
[00:15:31.000 --> 00:15:34.000]  當時他仍然有四個女兒
[00:15:34.000 --> 00:15:37.000]  坐一輛郵輪去歐洲的地方
[00:15:37.000 --> 00:15:38.000]  因為工作太重
[00:15:38.000 --> 00:15:40.000]  所以他說你們先去吧
[00:15:40.000 --> 00:15:45.000]  太太和四個女兒一起坐郵輪
[00:15:45.000 --> 00:15:47.000]  但郵輪在大海中間
[00:15:47.000 --> 00:15:48.000]  大西洋的中間
[00:15:48.000 --> 00:15:54.000]  突然被一艘鐵甲船橫刀撞過去
[00:15:54.000 --> 00:15:57.000]  這艘船就沉沒了
[00:15:57.000 --> 00:16:01.000]  二百二十四個乘客喪生
[00:16:01.000 --> 00:16:03.000]  剩下幾十個
[00:16:03.000 --> 00:16:09.000]  這件事發生在鐵達尼號沉船之前
[00:16:09.000 --> 00:16:11.000]  在那段時間裡
[00:16:11.000 --> 00:16:12.000]  太太獲救
[00:16:12.000 --> 00:16:17.000]  但四個女兒全部喪生
[00:16:17.000 --> 00:16:20.000]  我不知道如果你是一位弟兄
[00:16:20.000 --> 00:16:23.000]  你會有什麼感覺
[00:16:23.000 --> 00:16:24.000]  很多人問
[00:16:24.000 --> 00:16:26.000]  為何神會這樣待你
[00:16:26.000 --> 00:16:29.000]  一波未平一波又起
[00:16:29.000 --> 00:16:32.000]  為何神那麼殘忍
[00:16:32.000 --> 00:16:34.000]  一個兒子死了
[00:16:34.000 --> 00:16:36.000]  然後你四個女兒
[00:16:36.000 --> 00:16:37.000]  都是幼年的女兒
[00:16:37.000 --> 00:16:43.000]  全部奪走了他們的命
[00:16:43.000 --> 00:16:49.000]  這位弟兄很快就坐船去歐洲
[00:16:49.000 --> 00:16:52.000]  想來安慰太太
[00:16:52.000 --> 00:16:57.000]  船上發現有很多遭難者的家人
[00:16:57.000 --> 00:17:00.000]  去到沉船的地方
[00:17:00.000 --> 00:17:03.000]  他們特別停留
[00:17:03.000 --> 00:17:06.000]  懷念他們的家人
[00:17:06.000 --> 00:17:10.000]  師彼福弟兄在那時候
[00:17:10.000 --> 00:17:13.000]  他心裡有一個很大的感動
[00:17:13.000 --> 00:17:15.000]  告訴自己
[00:17:15.000 --> 00:17:19.000]  It is well with my soul
[00:17:19.000 --> 00:17:23.000]  這位上帝仍然是可信可靠
[00:17:23.000 --> 00:17:26.000]  因此他寫了這首詩歌
[00:17:26.000 --> 00:17:28.000]  這首詩歌我簡單看
[00:17:28.000 --> 00:17:31.000]  有時享平安如江河平又穩
[00:17:31.000 --> 00:17:34.000]  有些時候很感恩神給我們平穩的生活
[00:17:34.000 --> 00:17:38.000]  但有時想不到遇到悲傷
[00:17:38.000 --> 00:17:40.000]  好像波浪滾滾
[00:17:40.000 --> 00:17:43.000]  在大船上在海洋中間
[00:17:43.000 --> 00:17:47.000]  他們感受到波浪的那種空肚
[00:17:47.000 --> 00:17:49.000]  然後不論何環境
[00:17:49.000 --> 00:17:51.000]  我要蒙主引領
[00:17:51.000 --> 00:17:56.000]  我心靈得安寧
[00:17:56.000 --> 00:17:58.000]  一種信心帶來的
[00:17:58.000 --> 00:18:02.000]  一種意想不到的安寧
[00:18:02.000 --> 00:18:04.000]  然後這首詩歌說
[00:18:04.000 --> 00:18:05.000]  撒旦雖來侵
[00:18:05.000 --> 00:18:08.000]  眾試煉雖來臨
[00:18:08.000 --> 00:18:10.000]  我有主保證在我心
[00:18:10.000 --> 00:18:13.000]  基督已清楚我警方無人助
[00:18:13.000 --> 00:18:16.000]  就為我流補血救贖我
[00:18:16.000 --> 00:18:18.000]  在那個時候
[00:18:18.000 --> 00:18:20.000]  這位弟兄想到的
[00:18:20.000 --> 00:18:22.000]  是他自己的舊恩
[00:18:22.000 --> 00:18:24.000]  正如聖經所說
[00:18:24.000 --> 00:18:27.000]  神既不愛惜他的兒子
[00:18:27.000 --> 00:18:29.000]  為我們捨了
[00:18:29.000 --> 00:18:32.000]  但豈不將萬物和他自己
[00:18:32.000 --> 00:18:36.000]  都賜給我們嗎?
[00:18:36.000 --> 00:18:38.000]  當你小心去想的時候
[00:18:38.000 --> 00:18:40.000]  你會明白
[00:18:40.000 --> 00:18:41.000]  這位上帝
[00:18:41.000 --> 00:18:43.000]  連他自己最愛的兒子
[00:18:43.000 --> 00:18:45.000]  都賜給我們
[00:18:45.000 --> 00:18:50.000]  讓他為我們承受罪的代價
[00:18:50.000 --> 00:18:53.000]  豈不是將一切美善的
[00:18:53.000 --> 00:18:56.000]  都賜給我們?
[00:18:56.000 --> 00:18:59.000]  甚麼能夠幫助施比福弟兄
[00:18:59.000 --> 00:19:02.000]  能夠面對這個困境
[00:19:02.000 --> 00:19:06.000]  是因為他知道自己無拯救
[00:19:06.000 --> 00:19:09.000]  因此他知道上帝的慈愛是堅定的
[00:19:09.000 --> 00:19:11.000]  不會轉變的
[00:19:11.000 --> 00:19:13.000]  因此在這些環境當中
[00:19:13.000 --> 00:19:17.000]  仍然專心信靠上帝
[00:19:17.000 --> 00:19:18.000]  因此他說
[00:19:18.000 --> 00:19:22.000]  It is well with my soul
[00:19:22.000 --> 00:19:23.000]  我很記得
[00:19:23.000 --> 00:19:25.000]  當我想起這首詩歌的時候
[00:19:25.000 --> 00:19:27.000]  我都想起這位弟兄
[00:19:27.000 --> 00:19:28.000]  剛才我說
[00:19:28.000 --> 00:19:30.000]  帶領我們家中
[00:19:30.000 --> 00:19:32.000]  來一起唱詩歌的弟兄
[00:19:32.000 --> 00:19:33.000]  這位弟兄
[00:19:33.000 --> 00:19:36.000]  講述他自己個人的困難
[00:19:36.000 --> 00:19:38.000]  我也不會想到一首詩歌
[00:19:38.000 --> 00:19:40.000]  一百五十年之後
[00:19:40.000 --> 00:19:44.000]  會安慰另一個時空的弟兄
[00:19:44.000 --> 00:19:48.000]  因為曾經有一位施比福弟兄
[00:19:48.000 --> 00:19:50.000]  堅定的信靠神
[00:19:50.000 --> 00:19:54.000]  也成為了無數人的鼓勵和祝福
[00:19:54.000 --> 00:19:56.000]  各位聽眾
[00:19:56.000 --> 00:19:57.000]  聖經勉勵我們
[00:19:57.000 --> 00:20:00.000]  你要專心仰賴耶和華
[00:20:00.000 --> 00:20:04.000]  但願神這樣來鼓勵你
[00:20:04.000 --> 00:20:05.000]  幫助你
[00:20:05.000 --> 00:20:06.000]  然後聖經再講
[00:20:06.000 --> 00:20:08.000]  在你一切所行的路上
[00:20:08.000 --> 00:20:10.000]  要認定他
[00:20:10.000 --> 00:20:12.000]  無論你走著什麼路程
[00:20:12.000 --> 00:20:14.000]  你記得要認定他
[00:20:14.000 --> 00:20:17.000]  聖經所說的認定有兩個含義
[00:20:17.000 --> 00:20:18.000]  第一
[00:20:18.000 --> 00:20:21.000]  就是你承認
[00:20:21.000 --> 00:20:24.000]  神的慈愛的恩手
[00:20:24.000 --> 00:20:27.000]  掌管著你人生的每一步
[00:20:27.000 --> 00:20:29.000]  無論發生什麼事情
[00:20:29.000 --> 00:20:32.000]  都在神的慈愛的恩手當中掌管
[00:20:32.000 --> 00:20:34.000]  你未必馬上明白
[00:20:34.000 --> 00:20:38.000]  但肯定是出於神的慈愛
[00:20:38.000 --> 00:20:40.000]  第二
[00:20:40.000 --> 00:20:42.000]  你認定他的時候
[00:20:42.000 --> 00:20:45.000]  英文的翻譯認定是acknowledge
[00:20:45.000 --> 00:20:49.000]  是很清楚的確認神的本性
[00:20:49.000 --> 00:20:52.000]  什麼本性?
[00:20:52.000 --> 00:20:53.000]  聖經清楚說
[00:20:53.000 --> 00:20:54.000]  神喜愛公義
[00:20:54.000 --> 00:20:56.000]  恆護罪惡
[00:20:56.000 --> 00:20:58.000]  因此你就按照他的本性
