
[00:00:00.000 --> 00:00:03.500]  創世紀一至十一章是最吸引人的情節
[00:08:27.500 --> 00:08:30.500]  就會發現這是一個建築物的故事
[00:08:30.500 --> 00:08:32.500]  是一個很偉大的建築
[00:08:32.500 --> 00:08:35.500]  很宏大的一個工程
[00:08:35.500 --> 00:08:38.500]  但是以色列的《希伯來聖經》
[00:08:38.500 --> 00:08:40.500]  這個故事說出來的時候
[00:08:40.500 --> 00:08:44.500]  好像一至到第十一章一樣
[00:08:44.500 --> 00:08:47.500]  就是和這些美索不達米亞的思想
[00:08:47.500 --> 00:08:50.500]  這些思潮來做爭辯
[00:08:50.500 --> 00:08:53.500]  你說建一座廟塔
[00:08:53.500 --> 00:08:55.500]  建一座大的工程
[00:08:55.500 --> 00:08:57.500]  有什麼大問題呢
[00:08:57.500 --> 00:08:58.500]  首先
[00:08:58.500 --> 00:09:00.500]  在《聖經》裡面
[00:09:00.500 --> 00:09:01.500]  神聖的地方
[00:09:01.500 --> 00:09:03.500]  sacred place
[00:09:03.500 --> 00:09:05.500]  不只是這個地方出現
[00:09:05.500 --> 00:09:07.500]  每次說到sacred place
[00:09:07.500 --> 00:09:08.500]  神聖的地方
[00:09:08.500 --> 00:09:10.500]  就是神同在
[00:09:10.500 --> 00:09:12.500]  神居住的地方
[00:09:12.500 --> 00:09:14.500]  是一個高舉神明聖的地方
[00:09:14.500 --> 00:09:17.500]  《聖經》強調很多次
[00:09:17.500 --> 00:09:20.500]  我相信在《摩世五經》
[00:09:20.500 --> 00:09:23.500]  最重要去講到這一方面的
[00:09:23.500 --> 00:09:25.500]  就是《生命記》
[00:09:25.500 --> 00:09:26.500]  《生命記》那裡講到
[00:09:26.500 --> 00:09:28.500]  他要敬拜神
[00:09:28.500 --> 00:09:29.500]  要頌揚神的話
[00:09:29.500 --> 00:09:30.500]  就要怎樣呢
[00:09:30.500 --> 00:09:34.500]  去到耶和華裡面的神選擇
[00:09:34.500 --> 00:09:36.500]  作為立他名的地方
[00:09:36.500 --> 00:09:38.500]  就是說那個地方
[00:09:38.500 --> 00:09:40.500]  His name dwells there
[00:09:40.500 --> 00:09:42.500]  之後這個地方我們知道
[00:09:42.500 --> 00:09:45.500]  就是從會幕變成耶路撒冷
[00:09:45.500 --> 00:09:47.500]  在耶路撒冷是神選擇
[00:09:47.500 --> 00:09:49.500]  去立他名的地方
[00:09:49.500 --> 00:09:50.500]  要敬拜的話
[00:09:50.500 --> 00:09:52.500]  唯一一個的sacred place
[00:09:52.500 --> 00:09:55.500]  就是神所選擇
[00:09:55.500 --> 00:09:57.500]  看看巴別這個故事
[00:09:57.500 --> 00:09:58.500]  你就知道
[00:09:58.500 --> 00:10:00.500]  是人自己選擇
[00:10:00.500 --> 00:10:02.500]  一個的sacred place
[00:10:02.500 --> 00:10:04.500]  去建造出來
[00:10:04.500 --> 00:10:07.500]  眾人的動機是什麼呢
[00:10:07.500 --> 00:10:09.500]  為自己立名
[00:10:09.500 --> 00:10:13.500]  去表揚自己的名聲
[00:10:13.500 --> 00:10:14.500]  在這個故事當中
[00:10:14.500 --> 00:10:19.500]  連同名字和名字相似的音的字
[00:10:19.500 --> 00:10:21.500]  出現了好幾次
[00:10:21.500 --> 00:10:22.500]  十一章第二節
[00:10:22.500 --> 00:10:24.500]  他們來到東邊遷移的時候
[00:10:24.500 --> 00:10:25.500]  去到斯大地
[00:10:25.500 --> 00:10:28.500]  發現了一個平原就住在那裡
[00:10:28.500 --> 00:10:29.500]  Sham
[00:10:29.500 --> 00:10:31.500]  希伯來文是Sham
[00:10:31.500 --> 00:10:33.500]  你聽起來就知道
[00:10:33.500 --> 00:10:37.500]  跟那個名字是同音
[00:10:37.500 --> 00:10:39.500]  十一章第四節
[00:10:39.500 --> 00:10:40.500]  他們又說
[00:10:40.500 --> 00:10:42.500]  來我們建造一座城造一座塔
[00:10:42.500 --> 00:10:44.500]  塔頂要通天
[00:10:44.500 --> 00:10:45.500]  Shamayim
[00:10:45.500 --> 00:10:46.500]  Heaven
[00:10:46.500 --> 00:10:47.500]  Sky
[00:10:47.500 --> 00:10:49.500]  也是跟Sham
[00:10:49.500 --> 00:10:50.500]  Sham
[00:10:50.500 --> 00:10:52.500]  是同樣的音
[00:10:52.500 --> 00:10:54.500]  他們便為自己立名
[00:10:54.500 --> 00:10:55.500]  Sham
[00:10:55.500 --> 00:10:56.500]  這個就是名字
[00:10:56.500 --> 00:10:58.500]  免得分散傳遞
[00:10:58.500 --> 00:10:59.500]  第七節
[00:10:59.500 --> 00:11:01.500]  來我們下去
[00:11:01.500 --> 00:11:05.500]  在那裡混亂他們的語言
[00:11:05.500 --> 00:11:07.500]  使他們聽不懂對方的話
[00:11:07.500 --> 00:11:08.500]  在那裡
[00:11:08.500 --> 00:11:09.500]  Sham
[00:11:09.500 --> 00:11:10.500]  第八節
[00:11:10.500 --> 00:11:12.500]  於是耶和華把他們從那裡
[00:11:12.500 --> 00:11:13.500]  Sham
[00:11:13.500 --> 00:11:15.500]  分散傳遞
[00:11:15.500 --> 00:11:16.500]  他們就停止了建造
[00:11:16.500 --> 00:11:17.500]  第九節
[00:11:17.500 --> 00:11:19.500]  因此那一城的名
[00:11:19.500 --> 00:11:20.500]  Sham
[00:11:20.500 --> 00:11:21.500]  它的名字
[00:11:21.500 --> 00:11:23.500]  或者它的代表
[00:11:23.500 --> 00:11:25.500]  就叫做巴別
[00:11:25.500 --> 00:11:27.500]  因為耶和華在那裡
[00:11:27.500 --> 00:11:29.500]  Sham
[00:11:29.500 --> 00:11:33.500]  去到混亂傳遞所有人的語言
[00:11:33.500 --> 00:11:34.500]  又從那裡
[00:11:34.500 --> 00:11:35.500]  Sham
[00:11:35.500 --> 00:11:38.500]  把他們分散到地上
[00:11:38.500 --> 00:11:40.500]  重點在哪裡呢?
[00:11:40.500 --> 00:11:42.500]  就是名字
[00:11:42.500 --> 00:11:44.500]  到底這座塔
[00:11:44.500 --> 00:11:46.500]  他們所建造的工程
[00:11:46.500 --> 00:11:50.500]  是為了誰的名義去建造的呢?
[00:11:50.500 --> 00:11:52.500]  如果你看看近東其他的
[00:11:52.500 --> 00:11:55.500]  建廟或者建塔
[00:11:55.500 --> 00:11:58.500]  這些冥文的時候
[00:11:58.500 --> 00:12:02.500]  你就知道當時在位的君王
[00:12:02.500 --> 00:12:05.500]  到底他們是為了什麼去建這些廟塔呢?
[00:12:05.500 --> 00:12:07.500]  我舉兩個例子
[00:12:07.500 --> 00:12:10.500]  一個就是在Lagash這個古城
[00:12:10.500 --> 00:12:13.500]  有一個王叫做Gudia
[00:12:13.500 --> 00:12:15.500]  有一個人像
[00:12:15.500 --> 00:12:18.500]  他的大腿上面
[00:12:18.500 --> 00:12:21.500]  其實是一塊板
[00:12:21.500 --> 00:12:25.500]  那裡挑選了一個廟宇的藍圖
[00:12:25.500 --> 00:12:28.500]  他記錄自己的功勞
[00:12:28.500 --> 00:12:30.500]  自己的豐高偉績的時候
[00:12:30.500 --> 00:12:33.500]  就跨越自己的工作
[00:12:33.500 --> 00:12:36.500]  他自己為自己立大名
[00:12:36.500 --> 00:12:39.500]  於是乎他能夠與眾神同席
[00:12:39.500 --> 00:12:41.500]  他說什麼呢?
[00:12:41.500 --> 00:12:45.500]  The great name that he made for himself
[00:12:45.500 --> 00:12:47.500]  第二個例子
[00:12:47.500 --> 00:12:49.500]  就是巴比倫王利保加斯
[00:12:49.500 --> 00:12:54.500]  當他重修了巴比倫的廟塔之後
[00:12:54.500 --> 00:12:57.500]  他在石碑上寫了什麼呢?
[00:12:57.500 --> 00:13:02.500]  他說我堅固了高聳入雲的聖廟和巴比倫的圍牆
[00:13:02.500 --> 00:13:04.500]  我為自己的王位
[00:13:04.500 --> 00:13:08.500]  我的王權立下永久之名
[00:13:08.500 --> 00:13:12.500]  Everlasting name for my reign
[00:13:12.500 --> 00:13:14.500]  但這個故事告訴我們
[00:13:14.500 --> 00:13:16.500]  巴比倫帝國
[00:13:16.500 --> 00:13:19.500]  當他建立他的霸權的時候
[00:13:19.500 --> 00:13:21.500]  起到這麼上下
[00:13:21.500 --> 00:13:23.500]  或者甚至起到最高峰的時候
[00:13:23.500 --> 00:13:27.500]  以為真正可以統領天下
[00:13:27.500 --> 00:13:30.500]  世界人民都講他的說話的時候
[00:13:30.500 --> 00:13:34.500]  寫了一章第五節
[00:13:34.500 --> 00:13:38.500]  要看看世人建築的城和塔
[00:13:38.500 --> 00:13:40.500]  怎麼看也好
[00:13:40.500 --> 00:13:42.500]  下來這個動作
[00:13:42.500 --> 00:13:44.500]  必然是一個諷刺和一個批評
[00:13:44.500 --> 00:13:47.500]  是一個political satire
[00:13:47.500 --> 00:13:49.500]  因為這個塔
[00:13:49.500 --> 00:13:51.500]  這條天梯
[00:13:51.500 --> 00:13:53.500]  原來只不過是這麼低
[00:13:53.500 --> 00:13:55.500]  要勞煩天上的耶和華下來
[00:13:55.500 --> 00:13:57.500]  他才可以察看到
[00:13:57.500 --> 00:13:59.500]  人這麼大的工程
[00:13:59.500 --> 00:14:01.500]  到底真的有多大
[00:14:01.500 --> 00:14:03.500]  十一章第九節
[00:14:03.500 --> 00:14:05.500]  結尾的時候
[00:14:05.500 --> 00:14:07.500]  他說因此
[00:14:07.500 --> 00:14:09.500]  那誠的名
[00:14:09.500 --> 00:14:12.500]  他的名聲就叫做巴別
[00:14:12.500 --> 00:14:15.500]  因為耶和華在那裡混亂了
[00:14:15.500 --> 00:14:17.500]  傳遞所有人的語言
[00:14:17.500 --> 00:14:19.500]  從那裡分散了他們
[00:14:19.500 --> 00:14:22.500]  你留意這裡也有一個所謂work play
[00:14:22.500 --> 00:14:24.500]  就是同音的字
[00:14:24.500 --> 00:14:26.500]  此音的字放在一起
[00:14:26.500 --> 00:14:28.500]  那誠名叫巴別
[00:14:28.500 --> 00:14:30.500]  Babel
[00:14:30.500 --> 00:14:33.500]  英文翻譯為Babylon
[00:14:33.500 --> 00:14:36.500]  其實就是巴比倫城的名字
[00:14:36.500 --> 00:14:38.500]  意思是什麼呢?
[00:14:38.500 --> 00:14:40.500]  就是神明的大門
[00:14:40.500 --> 00:14:42.500]  Gate of God
[00:14:42.500 --> 00:14:44.500]  就是全世界的中心
[00:14:44.500 --> 00:14:46.500]  神明上帝的大門
[00:14:46.500 --> 00:14:48.500]  通往上帝那裡
[00:14:48.500 --> 00:14:50.500]  就是Babylon
[00:14:50.500 --> 00:14:52.500]  就是Babel
[00:14:52.500 --> 00:14:54.500]  但是這個故事
[00:14:54.500 --> 00:14:56.500]  經文卻將他顛倒過來
[00:14:56.500 --> 00:14:58.500]  將他識破
[00:14:58.500 --> 00:15:00.500]  就是說對於耶和華來說
[00:15:00.500 --> 00:15:03.500]  這個所謂巴比倫
[00:15:03.500 --> 00:15:05.500]  Gate of God的地方
[00:15:05.500 --> 00:15:07.500]  其實不是真的通往上帝
[00:15:07.500 --> 00:15:09.500]  而是Bala
[00:15:09.500 --> 00:15:11.500]  是混亂
[00:15:11.500 --> 00:15:14.500]  是一種chaos
[00:15:14.500 --> 00:15:16.500]  而不是帶領人
[00:15:16.500 --> 00:15:18.500]  來認識上帝
[00:15:18.500 --> 00:15:20.500]  還有什麼可以幫助我們
[00:15:20.500 --> 00:15:24.500]  來了解一些創世紀十一章巴別塔的故事呢?
[00:15:24.500 --> 00:15:27.500]  就是我們將故事裡面的一些語言
[00:15:27.500 --> 00:15:29.500]  一些語句用詞
[00:15:29.500 --> 00:15:31.500]  來比對一下
[00:15:31.500 --> 00:15:34.500]  近東一些的文獻
[00:15:34.500 --> 00:15:37.500]  特別是一些帝國所寫的文獻
[00:15:37.500 --> 00:15:40.500]  一些帝王留下的一些名物
[00:15:40.500 --> 00:15:42.500]  譬如這裡舉一個例子
[00:15:42.500 --> 00:15:44.500]  我們可以比較一下
[00:15:44.500 --> 00:15:46.500]  在亞述王
[00:15:46.500 --> 00:15:48.500]  薩綱二世
[00:15:48.500 --> 00:15:49.500]  薩綱第二世
[00:15:49.500 --> 00:15:53.500]  他曾經征討了很多不同的民族之後
[00:15:53.500 --> 00:15:55.500]  留下了一些這樣的說話
[00:15:55.500 --> 00:15:58.500]  在一個名文上面說
[00:15:58.500 --> 00:16:01.500]  他說世界四域的眾民
[00:16:01.500 --> 00:16:03.500]  講外語的
[00:16:03.500 --> 00:16:06.500]  講不同語言的眾民
[00:16:06.500 --> 00:16:08.500]  住在高山的住在低地的居民
[00:16:08.500 --> 00:16:12.500]  我都憑著我的主神亞述神的說話
[00:16:12.500 --> 00:16:15.500]  憑著我的權杖的力量
[00:16:15.500 --> 00:16:17.500]  我都統治了他們
[00:16:17.500 --> 00:16:20.500]  並且我使他們有同一個的嘴巴
[00:16:20.500 --> 00:16:22.500]  One mouth
[00:16:22.500 --> 00:16:24.500]  就是說講同一個的語言
[00:16:24.500 --> 00:16:26.500]  將他們這些的眾民
[00:16:26.500 --> 00:16:28.500]  安置在這裏
[00:16:28.500 --> 00:16:30.500]  就是Dusarukin
[00:16:30.500 --> 00:16:32.500]  其實是亞述其中一個的京都
[00:16:32.500 --> 00:16:34.500]  現在叫做Crossiped
[00:16:34.500 --> 00:16:36.500]  這裡可以看到
[00:16:36.500 --> 00:16:38.500]  這些講到說同一把嘴
[00:16:38.500 --> 00:16:40.500]  同一個的語言
[00:16:40.500 --> 00:16:42.500]  One language
[00:16:42.500 --> 00:16:48.500]  其實就是一種帝國統戰的一種語言
[00:16:48.500 --> 00:16:52.500]  《創世紀》有一章巴別塔的故事
[00:16:52.500 --> 00:16:54.500]  其實就是將這些的語言
[00:16:54.500 --> 00:16:56.500]  將這些的用語
[00:16:56.500 --> 00:16:58.500]  然後再顛覆反轉過來
[00:16:58.500 --> 00:17:03.500]  他說耶和華才是眾民的真正主宰
[00:17:03.500 --> 00:17:06.500]  不是地上的這些君王
[00:17:06.500 --> 00:17:08.500]  所以你們看到這個故事
[00:17:08.500 --> 00:17:10.500]  可以叫它做Political Setter
[00:17:10.500 --> 00:17:14.500]  一種政治帝國的批判
[00:17:14.500 --> 00:17:16.500]  或者政治帝國的嘲諷
[00:17:16.500 --> 00:17:18.500]  一種諷刺
[00:17:18.500 --> 00:17:22.500]  你以為這是天上的大門
[00:17:22.500 --> 00:17:26.500]  誰知道其實是一些沒有意義的廢話
[00:17:26.500 --> 00:17:28.500]  你以為是Babel
[00:17:28.500 --> 00:17:30.500]  但其實是巴拿
[00:17:30.500 --> 00:17:45.500]  二十世紀納粹黨統治德國的時候
[00:17:45.500 --> 00:17:49.500]  當時有一個教會所出來的運動
[00:17:49.500 --> 00:17:51.500]  叫做Confessing Church Movement
[00:17:51.500 --> 00:17:53.500]  是認順教會運動
[00:17:53.500 --> 00:17:55.500]  這些教會運動
[00:17:55.500 --> 00:17:59.500]  都是反對納粹黨去控制教會
[00:17:59.500 --> 00:18:02.500]  其中有一個牧師叫做Hermann Göritzer
