
[00:00:00.000 --> 00:00:04.720]  今日我們在崇拜的訊息來到史達林醫院的第五章
[00:01:51.440 --> 00:01:55.200]  彼得還用許多話作見證
[00:01:55.200 --> 00:01:57.200]  勸勉他們說
[00:01:57.200 --> 00:02:02.000]  你們當救自己脫離這彎曲的世代」
[00:02:02.000 --> 00:02:05.440]  這節經文一章八節如果大家有印象
[00:02:05.440 --> 00:02:08.080]  剛剛啟賢經文已經讀過了
[00:02:08.080 --> 00:02:10.400]  甚至可能如果大家有印象
[00:02:10.400 --> 00:02:12.960]  開始的時候都很發出的邀請
[00:02:12.960 --> 00:02:14.640]  如果大家可以背
[00:02:14.640 --> 00:02:16.400]  能夠將這節經文背了
[00:02:16.400 --> 00:02:22.800]  更加可以幫助我們整個小行村更加領受到神的訊息
[00:02:22.800 --> 00:02:25.600]  所以如果今天你都已經背得到就更加好了
[00:02:25.600 --> 00:02:27.280]  試試你背也行
[00:02:27.280 --> 00:02:28.240]  如果你未背得到
[00:02:28.240 --> 00:02:30.000]  你就看看這節經文
[00:02:30.000 --> 00:02:33.280]  我們一起來讀完再重溫這一章八節
[00:02:33.280 --> 00:02:34.480]  預備起
[00:02:34.480 --> 00:02:38.240]  「萬聖靈降臨在你們身上
[00:02:38.240 --> 00:02:41.120]  你們就必得著能力
[00:02:41.120 --> 00:02:47.600]  定要在耶路撒冷、猶太傳地和撒瑪利亞
[00:02:47.600 --> 00:02:51.840]  直到地極作我的見證」
[00:02:51.840 --> 00:02:53.440]  所以如果大家還記得
[00:02:53.440 --> 00:02:57.200]  我們讀的這節經文都是以見證作為主題
[00:02:57.200 --> 00:03:00.160]  所以在五章三十二節裡面
[00:03:00.160 --> 00:03:04.400]  彼得和使徒再一次在公會受審的時候
[00:03:04.400 --> 00:03:05.920]  他們說了這句話
[00:03:05.920 --> 00:03:09.440]  「我們都是這件事的見證人」
[00:03:09.440 --> 00:03:12.160]  其實這個翻譯寫得很清楚
[00:03:12.160 --> 00:03:16.640]  「我們是這些事的見證人」
[00:03:16.640 --> 00:03:19.760]  我們不單單為這些事做見證
[00:03:19.760 --> 00:03:25.120]  有一點我形容他們把這些事全部摟在身上
[00:03:25.120 --> 00:03:26.320]  彼得告訴他們
[00:03:26.320 --> 00:03:30.080]  我們就是這些事情的見證人
[00:03:30.080 --> 00:03:32.480]  彼得有這份膽量
[00:03:32.480 --> 00:03:34.720]  也有這份信心
[00:03:34.720 --> 00:03:41.280]  去知道他們已經是神所揀選來為耶穌基督做見證
[00:03:41.280 --> 00:03:44.640]  這節經文特別提到當他們做見證的時候
[00:03:44.640 --> 00:03:48.320]  聖靈是和他們同作見證
[00:03:48.320 --> 00:03:50.800]  這也是耶穌在離開世上的時候
[00:03:50.800 --> 00:03:53.680]  在約翰福音裡面給他們一個應許
[00:03:53.680 --> 00:03:56.960]  告訴他們當耶穌離開的時候
[00:03:56.960 --> 00:03:58.400]  耶穌離開的時候
[00:03:58.400 --> 00:04:00.880]  聖靈要來到當中和他們一起
[00:04:00.880 --> 00:04:04.400]  我們要重溫耶穌在林聖天離開的時候
[00:04:04.400 --> 00:04:06.640]  最後晚餐的時候和他們說的話
[00:04:06.640 --> 00:04:11.040]  因為福音14章26節和15章26節
[00:04:11.040 --> 00:04:12.560]  我們讀完這兩節經文
[00:04:12.560 --> 00:04:13.600]  預備起
[00:04:13.600 --> 00:04:19.440]  「但保衛師就是賦恩我的名所要差來的聖靈
[00:04:19.440 --> 00:04:22.800]  他要將一切的事指教你們
[00:04:22.800 --> 00:04:28.480]  並且要叫你們想起我對你們所說的一切話
[00:04:28.480 --> 00:04:32.800]  但我要從乎那裡差保衛師來
[00:04:32.800 --> 00:04:36.320]  就是從付出來真理的聖靈
[00:04:36.320 --> 00:04:40.320]  他來了就要為我作見證」
[00:04:40.320 --> 00:04:43.680]  所以今天我們有機會為神作見證的時候
[00:04:43.680 --> 00:04:45.120]  我們第一個想就是
[00:04:45.120 --> 00:04:46.880]  你不會孤單
[00:04:46.880 --> 00:04:50.400]  當然有很多時候我們都會在教會
[00:04:50.400 --> 00:04:52.880]  或在成長班有機會去做一些報道工作
[00:04:52.880 --> 00:04:55.200]  我們多數都會是一群人
[00:04:55.200 --> 00:04:58.480]  兩三個人組隊去做個人報道
[00:04:58.480 --> 00:05:00.000]  我們真的不會孤單
[00:05:00.000 --> 00:05:05.440]  但當時史徒彼得都是和一群其他的門徒一起
[00:05:05.440 --> 00:05:08.240]  站在公會面前受審
[00:05:08.240 --> 00:05:10.160]  但他都特別提醒
[00:05:10.160 --> 00:05:14.240]  「我是和聖靈一起來做見證」
[00:05:14.240 --> 00:05:19.600]  「在這裡參拜聖靈和祂一起面對公會的審判」
[00:05:19.600 --> 00:05:21.600]  這也是耶穌的應許
[00:05:21.600 --> 00:05:23.600]  所以我們很想讓姐妹知道
[00:05:23.600 --> 00:05:25.600]  今天無論你有機會
[00:05:25.600 --> 00:05:26.720]  你幾個人也好
[00:05:26.720 --> 00:05:28.720]  一個人更加你的體會就是
[00:05:28.720 --> 00:05:30.720]  你不一定孤單
[00:05:30.720 --> 00:05:33.440]  聖經告訴我們
[00:05:33.440 --> 00:05:35.440]  聖靈會和我們一起
[00:05:35.440 --> 00:05:37.440]  為祂作見證
[00:05:37.440 --> 00:05:39.440]  為祂和人分享
[00:05:39.440 --> 00:05:42.160]  我們在神面前所領受的恩典
[00:05:42.160 --> 00:05:44.160]  分享我們的信仰
[00:05:44.160 --> 00:05:46.160]  所以聖靈又會指教我們
[00:05:46.160 --> 00:05:48.160]  有時候我們不太會說的時候
[00:05:48.160 --> 00:05:50.560]  或者你覺得我都未受過甚麼訓練
[00:05:50.560 --> 00:05:52.560]  就算有人問起信仰的問題
[00:05:52.560 --> 00:05:54.000]  我都未必懂得回答
[00:05:54.000 --> 00:05:55.040]  這裡提醒我們
[00:05:55.040 --> 00:05:57.040]  聖靈會指教我們
[00:05:57.040 --> 00:05:59.040]  幫助我們
[00:05:59.040 --> 00:06:01.040]  和人見證
[00:06:01.040 --> 00:06:03.040]  所以聖靈和我們作見證
[00:06:03.040 --> 00:06:05.040]  是我們最大的
[00:06:05.040 --> 00:06:07.040]  應許和保證
[00:06:07.040 --> 00:06:09.040]  我們不會孤單
[00:06:09.040 --> 00:06:11.040]  聖靈的能力會加在你
[00:06:11.040 --> 00:06:13.040]  加在我們身上
[00:06:13.040 --> 00:06:15.040]  聖靈的能力加在我們身上的時候
[00:06:15.040 --> 00:06:17.040]  會賜給我們平安
[00:06:17.040 --> 00:06:19.040]  除去懼怕
[00:06:19.040 --> 00:06:21.040]  我們看見原來
[00:06:21.040 --> 00:06:23.040]  門徒他們面對很多艱難的時候
[00:06:23.040 --> 00:06:25.040]  他們都有人的懼怕
[00:06:25.040 --> 00:06:27.040]  有膽怯
[00:06:27.040 --> 00:06:29.040]  但是為甚麼能夠放膽
[00:06:29.040 --> 00:06:31.040]  就是因為聖靈和我們一起
[00:06:31.040 --> 00:06:33.040]  可以一起來作見證
[00:06:33.040 --> 00:06:35.040]  在《小人傳》五章三十二節裡
[00:06:35.040 --> 00:06:37.040]  都說到他們
[00:06:37.040 --> 00:06:39.040]  為這件事作見證
[00:06:39.040 --> 00:06:41.040]  其實這是一個持續
[00:06:41.040 --> 00:06:43.040]  不斷的見證
[00:06:43.040 --> 00:06:45.040]  好像我講《小人傳》開始的時候
[00:06:45.040 --> 00:06:47.040]  我想和各位姐妹分享
[00:06:47.040 --> 00:06:49.040]  《小人傳》好像是一個未完的書卷
[00:06:49.040 --> 00:06:51.040]  那二十八章最後的時候
[00:06:51.040 --> 00:06:53.040]  講到保羅在羅馬被囚的時候
[00:06:53.040 --> 00:06:55.040]  和別人分享見證
[00:06:55.040 --> 00:06:57.040]  去傳講福音
[00:06:57.040 --> 00:07:01.040]  好像不是一個很完整的結束
[00:07:01.040 --> 00:07:03.040]  所以我很想給一個挑戰給姐妹
[00:07:03.040 --> 00:07:05.040]  其實我和你都在寫
[00:07:05.040 --> 00:07:07.040]  《使徒行傳》的續集
[00:07:07.040 --> 00:07:09.040]  我們一起來續寫《使徒行傳》
[00:07:09.040 --> 00:07:11.040]  我們要為神來作見證
[00:07:11.040 --> 00:07:13.040]  將福音
[00:07:13.040 --> 00:07:15.040]  靠著聖靈的能力
[00:07:15.040 --> 00:07:17.040]  傳到地極
[00:07:17.040 --> 00:07:19.040]  這就是我們一個持續不斷的見證
[00:07:19.040 --> 00:07:21.040]  而我們見證的
[00:07:21.040 --> 00:07:23.040]  最重心
[00:07:23.040 --> 00:07:25.040]  最重要的地方就是為耶穌
[00:07:25.040 --> 00:07:27.040]  作見證
[00:07:27.040 --> 00:07:29.040]  今天我們能夠分享信仰
[00:07:29.040 --> 00:07:31.040]  我們為主作見證的時候
[00:07:31.040 --> 00:07:33.040]  我們的焦點是在耶穌的身上
[00:07:33.040 --> 00:07:35.040]  我們的忠心
[00:07:35.040 --> 00:07:37.040]  是以耶穌基督為忠心
[00:07:37.040 --> 00:07:39.040]  就算在《仰仰一書》第五章的時候
[00:07:39.040 --> 00:07:41.040]  都記載
[00:07:41.040 --> 00:07:43.040]  連神自己都為他的兒子
[00:07:43.040 --> 00:07:45.040]  耶穌作見證
[00:07:45.040 --> 00:07:47.040]  而這個見證是最大的
[00:07:47.040 --> 00:07:49.040]  所以今天我們要記得
[00:07:49.040 --> 00:07:51.040]  在我們和別人分享的時候
[00:07:51.040 --> 00:07:53.040]  我們要捉得到那個焦點
[00:07:53.040 --> 00:07:55.040]  我們不是分享自己
[00:07:55.040 --> 00:07:59.040]  很多很漂亮的故事
[00:07:59.040 --> 00:08:01.040]  或者我們分享我們的成就
[00:08:01.040 --> 00:08:03.040]  我們最重要是讓人
[00:08:03.040 --> 00:08:05.040]  見到耶穌基督
[00:08:05.040 --> 00:08:07.040]  來認識耶穌基督
[00:08:07.040 --> 00:08:09.040]  在第五章裡面
[00:08:09.040 --> 00:08:11.040]  今天很想和大家來從
[00:08:11.040 --> 00:08:13.040]  我們為者是作見證
[00:08:13.040 --> 00:08:15.040]  有兩個信息來一起去看
[00:08:15.040 --> 00:08:17.040]  第一個就是順從神的見證
[00:08:17.040 --> 00:08:19.040]  我們要成為
[00:08:19.040 --> 00:08:21.040]  這些見證人的時候
[00:08:21.040 --> 00:08:23.040]  我們應該有的是順從神的見證
[00:08:23.040 --> 00:08:25.040]  然後第二個就是
[00:08:25.040 --> 00:08:27.040]  我們怎樣高舉耶穌名的見證
[00:08:27.040 --> 00:08:29.040]  我們先看看
[00:08:29.040 --> 00:08:31.040]  順從神的見證
[00:08:31.040 --> 00:08:33.040]  我們一起看五章的二十九節
[00:08:33.040 --> 00:08:35.040]  這個是當彼得和使徒
[00:08:35.040 --> 00:08:37.040]  他們面對公會的審訊的時候
[00:08:37.040 --> 00:08:39.040]  他們向公會的一個回應
[00:08:39.040 --> 00:08:41.040]  我們一起來讀經文五章二十九節
[00:08:41.040 --> 00:08:43.040]  預備起
[00:08:43.040 --> 00:08:45.040]  彼得和眾使徒回答說
[00:08:45.040 --> 00:08:47.040]  順從神,不順從人
[00:08:47.040 --> 00:08:49.040]  是應當的
[00:08:49.040 --> 00:08:51.040]  其實這裡彼得
[00:08:51.040 --> 00:08:53.040]  是在說一個答案
[00:08:53.040 --> 00:08:55.040]  他的問題
[00:08:55.040 --> 00:08:57.040]  什麼時候問過呢?
[00:08:57.040 --> 00:08:59.040]  在四章的時候彼得和約翰
[00:08:59.040 --> 00:09:01.040]  被公會第一次抓去的時候
[00:09:01.040 --> 00:09:03.040]  大家的對話當中
[00:09:03.040 --> 00:09:05.040]  不單單是
[00:09:05.040 --> 00:09:07.040]  公會的人去詢問
[00:09:07.040 --> 00:09:09.040]  去審問彼得約翰
[00:09:09.040 --> 00:09:11.040]  其實彼得約翰在他的回答裡面
[00:09:11.040 --> 00:09:13.040]  他用了一個很特別的回應
[00:09:13.040 --> 00:09:15.040]  就是去詢問
[00:09:15.040 --> 00:09:17.040]  這些公會的人
[00:09:17.040 --> 00:09:19.040]  我們來看看四章的十九到二十節
[00:09:19.040 --> 00:09:21.040]  我們一起讀這兩章的經文
[00:09:21.040 --> 00:09:23.040]  預備起
[00:09:23.040 --> 00:09:25.040]  彼得約翰說
[00:09:25.040 --> 00:09:27.040]  聽從你們不聽從神
[00:09:27.040 --> 00:09:29.040]  在神面前合理不合理
[00:09:29.040 --> 00:09:31.040]  你們自己著量吧
[00:09:31.040 --> 00:09:35.040]  我們所看見
[00:09:35.040 --> 00:09:37.040]  所聽見的
[00:09:37.040 --> 00:09:39.040]  不能不說
[00:09:39.040 --> 00:09:41.040]  這個其實是彼得和約翰
[00:09:41.040 --> 00:09:43.040]  拋出一個問題
[00:09:43.040 --> 00:09:45.040]  聽神還是聽人
[00:09:45.040 --> 00:09:47.040]  誰才是對呢?
[00:09:47.040 --> 00:09:49.040]  他們拋出了一個問題
[00:09:49.040 --> 00:09:51.040]  但是公會在聖經裡面
[00:09:51.040 --> 00:09:53.040]  記載第四章的時候
[00:09:53.040 --> 00:09:55.040]  他們沒有下文
[00:09:55.040 --> 00:09:57.040]  公會的人又不知道怎麼回答
[00:09:57.040 --> 00:09:59.040]  但是當彼得第二次被抓的時候
[00:09:59.040 --> 00:10:01.040]  他和使徒的回應
[00:10:01.040 --> 00:10:03.040]  就是剛才五章的二十九節
[00:10:03.040 --> 00:10:05.040]  告訴他
[00:10:05.040 --> 00:10:07.040]  信從神
[00:10:07.040 --> 00:10:09.040]  比聽從人
[00:10:09.040 --> 00:10:11.040]  更正確
[00:10:11.040 --> 00:10:13.040]  所以他說
[00:10:13.040 --> 00:10:15.040]  信從神不信從人是應當的
[00:10:15.040 --> 00:10:17.040]  這個也是我們今天
[00:10:17.040 --> 00:10:19.040]  每一個基督徒我們應該有的
[00:10:19.040 --> 00:10:21.040]  信從神的見證
[00:10:21.040 --> 00:10:23.040]  當有我們要去做
[00:10:23.040 --> 00:10:25.040]  抉擇我們要面對
[00:10:25.040 --> 00:10:27.040]  衝擊的時候
[00:10:27.040 --> 00:10:29.040]  我們就應該選擇
[00:10:29.040 --> 00:10:31.040]  信從神不信從人
[00:10:31.040 --> 00:10:33.040]  在信從神的見證
[00:10:33.040 --> 00:10:35.040]  第四章裡面
[00:10:35.040 --> 00:10:37.040]  其實也有很多
[00:10:37.040 --> 00:10:39.040]  學習的功課
[00:10:39.040 --> 00:10:41.040]  或者重要的訊息
[00:10:41.040 --> 00:10:43.040]  信從神的見證當中包含了一個
[00:10:43.040 --> 00:10:45.040]  是自願甘心樂意的奉獻
[00:10:45.040 --> 00:10:47.040]  這個是在
[00:10:47.040 --> 00:10:49.040]  四章裡面已經開始
[00:10:49.040 --> 00:10:51.040]  甚至可能在第二章
[00:10:51.040 --> 00:10:53.040]  如果大家有印象
[00:10:53.040 --> 00:10:55.040]  說到初期教會的生活的時候
[00:10:55.040 --> 00:10:57.040]  在第二章的時候已經說到
[00:10:57.040 --> 00:10:59.040]  教會一班人是一心一意
[00:10:59.040 --> 00:11:01.040]  煩惱公用
[00:11:01.040 --> 00:11:03.040]  然後去到第四章就特別提到
[00:11:03.040 --> 00:11:05.040]  有些弟兄姊妹
[00:11:05.040 --> 00:11:07.040]  提出了其中一個
[00:11:07.040 --> 00:11:09.040]  就是巴拿巴
[00:11:09.040 --> 00:11:11.040]  然後對比在五章一到十一節
[00:11:11.040 --> 00:11:13.040]  就有一個阿蘭妮和薩菲拉
[00:11:13.040 --> 00:11:15.040]  兩夫婦他們有的事件
[00:11:15.040 --> 00:11:17.040]  在這裡當中我想提醒
[00:11:17.040 --> 00:11:19.040]  弟兄姊妹就是信從神的見證裡面
[00:11:19.040 --> 00:11:21.040]  告訴我們其實今天我們是
[00:11:21.040 --> 00:11:23.040]  自願和甘心樂意
[00:11:23.040 --> 00:11:25.040]  是我們自己
[00:11:25.040 --> 00:11:27.040]  肯主動付出來的
[00:11:27.040 --> 00:11:29.040]  這個不單止
[00:11:29.040 --> 00:11:31.040]  包括奉獻
[00:11:31.040 --> 00:11:33.040]  教會生活裡面也是一樣
[00:11:33.040 --> 00:11:35.040]  我們回到教會你覺得
[00:11:35.040 --> 00:11:37.040]  你是不是被人迫回來教會
[00:11:37.040 --> 00:11:39.040]  或者你參加教會的聚會
[00:11:39.040 --> 00:11:41.040]  在教會要有侍奉
[00:11:41.040 --> 00:11:43.040]  或者你在教會一些
[00:11:43.040 --> 00:11:45.040]  活動的時候
[00:11:45.040 --> 00:11:47.040]  是不是也有些被迫不是那麼甘心呢
[00:11:47.040 --> 00:11:49.040]  我相信也很少
[00:11:49.040 --> 00:11:51.040]  特別是城鎮
[00:11:51.040 --> 00:11:53.040]  我們覺得城鎮也算是一個
[00:11:53.040 --> 00:11:55.040]  給予大家很多空間
[00:11:55.040 --> 00:11:57.040]  我們在
[00:11:57.040 --> 00:11:59.040]  教會的教導當中
[00:11:59.040 --> 00:12:01.040]  或者在教會
[00:12:01.040 --> 00:12:03.040]  發出對弟兄姊妹一些
[00:12:03.040 --> 00:12:05.040]  邀請的時候其實我們也很想
[00:12:05.040 --> 00:12:07.040]  按著神的心意
[00:12:07.040 --> 00:12:09.040]  在聖經的教導告訴我們
[00:12:09.040 --> 00:12:11.040]  我們也應該成為一個
[00:12:11.040 --> 00:12:13.040]  不斷成長
[00:12:13.040 --> 00:12:15.040]  特別是在數靈生命
[00:12:15.040 --> 00:12:17.040]  成長的基督徒
[00:12:17.040 --> 00:12:19.040]  我相信大家今天
[00:12:19.040 --> 00:12:21.040]  在教會生活也很甘心
[00:12:21.040 --> 00:12:23.040]  樂意回來崇拜
[00:12:23.040 --> 00:12:25.040]  有沒有人覺得你也是被人迫回來的
[00:12:25.040 --> 00:12:27.040]  也沒有吧
[00:12:27.040 --> 00:12:29.040]  大家都很甘心很自願回來崇拜
[00:12:29.040 --> 00:12:31.040]  如果你真的有些
[00:12:31.040 --> 00:12:33.040]  不是那麼甘心自願
[00:12:33.040 --> 00:12:35.040]  也要求主幫助
[00:12:35.040 --> 00:12:37.040]  但是我想給大家一個挑戰
[00:12:37.040 --> 00:12:39.040]  就是大家會不會想一下
[00:12:39.040 --> 00:12:41.040]  除了我的教會生活
[00:12:41.040 --> 00:12:43.040]  是回來崇拜之外
[00:12:43.040 --> 00:12:45.040]  我會不會想一下
[00:12:45.040 --> 00:12:47.040]  神其實也很想我們
[00:12:47.040 --> 00:12:49.040]  在數靈生命的成長
[00:12:49.040 --> 00:12:51.040]  我們會不會也參加教會的成長班
[00:12:51.040 --> 00:12:53.040]  我們教會有不同的
[00:12:53.040 --> 00:12:55.040]  訓練課程
[00:12:55.040 --> 00:12:57.040]  裝備大家
[00:12:57.040 --> 00:12:59.040]  有高音的工作參與
[00:12:59.040 --> 00:13:01.040]  有個人部隊
[00:13:01.040 --> 00:13:03.040]  我們有很多不同的侍奉機會
[00:13:03.040 --> 00:13:05.040]  甚至我們星期三也有
[00:13:05.040 --> 00:13:07.040]  早上或晚上的祈禱會
[00:13:07.040 --> 00:13:09.040]  大家有沒有覺得
[00:13:09.040 --> 00:13:11.040]  你也可以學習一下
[00:13:11.040 --> 00:13:13.040]  自願又甘心
[00:13:13.040 --> 00:13:15.040]  參與一下呢
[00:13:15.040 --> 00:13:17.040]  我們相信
[00:13:17.040 --> 00:13:19.040]  神不是單單希望我們做一個
[00:13:19.040 --> 00:13:21.040]  星期天回來崇拜的基督徒
[00:13:21.040 --> 00:13:23.040]  如果我們只是限於一個
[00:13:23.040 --> 00:13:25.040]  做一個崇拜的基督徒
[00:13:25.040 --> 00:13:27.040]  我相信這個距離
[00:13:27.040 --> 00:13:29.040]  信服神還有一段距離
[00:13:29.040 --> 00:13:31.040]  如果當我們
[00:13:31.040 --> 00:13:33.040]  真的很認真去學習聖經
[00:13:33.040 --> 00:13:35.040]  去明白神的心意的時候
[00:13:35.040 --> 00:13:37.040]  我相信我們能夠成為一個
[00:13:37.040 --> 00:13:39.040]  信服神的跟隨者的話
[00:13:39.040 --> 00:13:41.040]  我們就應該
[00:13:41.040 --> 00:13:43.040]  多一些來在
[00:13:43.040 --> 00:13:45.040]  教會生活上的參與學習
[00:13:45.040 --> 00:13:47.040]  所以求神幫助我們
[00:13:47.040 --> 00:13:49.040]  我們從初期教會裡面
[00:13:49.040 --> 00:13:51.040]  去信服神的見證當中提醒
[00:13:51.040 --> 00:13:53.040]  自願甘心樂意的奉獻
[00:13:53.040 --> 00:13:55.040]  其實不單單是要求
[00:13:55.040 --> 00:13:57.040]  我們去做十一奉獻
[00:13:57.040 --> 00:13:59.040]  要做到金錢上高的參與
[00:13:59.040 --> 00:14:01.040]  其實我相信
[00:14:01.040 --> 00:14:03.040]  更加需要的是
[00:14:03.040 --> 00:14:05.040]  我們如何在教會生活
[00:14:05.040 --> 00:14:07.040]  可以更多的
[00:14:07.040 --> 00:14:09.040]  讓我們的屬靈生命
[00:14:09.040 --> 00:14:11.040]  藉著參與教會的生活
[00:14:11.040 --> 00:14:13.040]  來更加成長
[00:14:13.040 --> 00:14:15.040]  多一份的甘心
[00:14:15.040 --> 00:14:17.040]  多一份的自願
[00:14:17.040 --> 00:14:19.040]  教會不會逼人去成長班
[00:14:19.040 --> 00:14:21.040]  我想我們是邀請
[00:14:21.040 --> 00:14:23.040]  教會不會逼人去祈禱會
[00:14:23.040 --> 00:14:25.040]  我們會發出這個邀請
[00:14:25.040 --> 00:14:27.040]  特別我們少林寺初期教會的生活
[00:14:27.040 --> 00:14:29.040]  給我們看見就是
[00:14:29.040 --> 00:14:31.040]  大家同心合意的禱告
[00:14:31.040 --> 00:14:33.040]  是一幅很美麗的圖畫
[00:14:33.040 --> 00:14:35.040]  我們願不願意成為一個
[00:14:35.040 --> 00:14:37.040]  同心合意祈禱的教會呢
[00:14:37.040 --> 00:14:39.040]  我們盼望弟兄姊妹
[00:14:39.040 --> 00:14:41.040]  可以甘心樂意
[00:14:41.040 --> 00:14:43.040]  更加的自願
[00:14:43.040 --> 00:14:45.040]  主動來參與
[00:14:45.040 --> 00:14:47.040]  在少林寺第五章的時候
[00:14:47.040 --> 00:14:49.040]  一個很重要的事件
[00:14:49.040 --> 00:14:51.040]  就是第一節到第十一節
[00:14:51.040 --> 00:14:53.040]  講到阿拿利亞夫婦的事
[00:14:53.040 --> 00:14:55.040]  這個我想說為一個
[00:14:55.040 --> 00:14:57.040]  我們不要做一個
[00:14:57.040 --> 00:14:59.040]  自欺欺臣的人
[00:14:59.040 --> 00:15:01.040]  阿拿利亞他們的問題是什麼呢
[00:15:01.040 --> 00:15:03.040]  他不是因為貪錢
[00:15:03.040 --> 00:15:05.040]  其實可能也有一點
[00:15:05.040 --> 00:15:07.040]  不過這個也不是他最重要的錯
[00:15:07.040 --> 00:15:09.040]  也不是他很吝嗇
[00:15:09.040 --> 00:15:11.040]  就是賣了一些地
[00:15:11.040 --> 00:15:13.040]  又只是拿部分出來
[00:15:13.040 --> 00:15:15.040]  不全拿這些
[00:15:15.040 --> 00:15:17.040]  這個也不是很重要
[00:15:17.040 --> 00:15:19.040]  是因為在他們整個過程當中
[00:15:19.040 --> 00:15:21.040]  他們對神的那種欺騙
[00:15:21.040 --> 00:15:23.040]  可能他們在想
[00:15:23.040 --> 00:15:25.040]  他們只是在欺騙教會
[00:15:25.040 --> 00:15:27.040]  欺騙人
[00:15:27.040 --> 00:15:29.040]  但他沒有想過其實欺騙人
[00:15:29.040 --> 00:15:31.040]  欺騙教會就等於欺騙神
[00:15:31.040 --> 00:15:33.040]  甚至後來彼得再講得清楚一點
[00:15:33.040 --> 00:15:35.040]  他們是在試探神
[00:15:35.040 --> 00:15:39.040]  在工會的審判後
[00:15:39.040 --> 00:15:41.040]  加瑪利另外講到
[00:15:41.040 --> 00:15:43.040]  一個人出現的時候
[00:15:43.040 --> 00:15:45.040]  不單只是欺騙試探
[00:15:45.040 --> 00:15:47.040]  他更加是在攻擊神
[00:15:47.040 --> 00:15:49.040]  對抗神
[00:15:49.040 --> 00:15:51.040]  所以這個阿拿利亞事件
[00:15:51.040 --> 00:15:53.040]  是一個自欺欺臣的事件
[00:15:53.040 --> 00:15:55.040]  我們要很小心
[00:15:55.040 --> 00:15:57.040]  我們不要以為
[00:15:57.040 --> 00:15:59.040]  我們會覺得
[00:15:59.040 --> 00:16:01.040]  我有些做得不好的地方
[00:16:01.040 --> 00:16:03.040]  我自己知道
[00:16:03.040 --> 00:16:05.040]  沒有人知道
[00:16:05.040 --> 00:16:07.040]  神也不知道
[00:16:07.040 --> 00:16:09.040]  我包裝得很好
[00:16:09.040 --> 00:16:11.040]  外表看起來很好
[00:16:11.040 --> 00:16:13.040]  沒有人知道
[00:16:13.040 --> 00:16:15.040]  聖經很清楚提醒我們
[00:16:15.040 --> 00:16:17.040]  神完全知道
[00:16:17.040 --> 00:16:19.040]  清楚認識我們每一個人
[00:16:19.040 --> 00:16:21.040]  我們不能夠自欺欺臣
[00:16:21.040 --> 00:16:23.040]  其實這裡
[00:16:23.040 --> 00:16:25.040]  有時我們或多或少
[00:16:25.040 --> 00:16:27.040]  都有一些類似的
[00:16:27.040 --> 00:16:29.040]  欺騙
[00:16:29.040 --> 00:16:31.040]  我想欺騙有些
[00:16:31.040 --> 00:16:33.040]  可能是在說我們不是那麼正直
[00:16:33.040 --> 00:16:35.040]  有些不誠實
[00:16:35.040 --> 00:16:37.040]  我不知道大家會不會覺得
[00:16:37.040 --> 00:16:39.040]  不是,我都信了耶穌
[00:16:39.040 --> 00:16:41.040]  我都是很誠實很正直的人
[00:16:41.040 --> 00:16:43.040]  我想和大家分享一個故事
