
[00:00:00.000 --> 00:00:02.960]  我們今天再思想看小徒的經文
[00:05:47.800 --> 00:05:50.880]  聖經提到他們一起唱一句說話
[00:05:50.880 --> 00:05:52.040]  「Hallelujah」
[00:05:52.040 --> 00:05:54.040]  我們大家今天在教會裏面
[00:05:54.040 --> 00:05:56.840]  在平時都常常提及這一句說話
[00:05:56.840 --> 00:06:01.000]  這句說話大家都知道是在說讚美主的意思
[00:06:01.000 --> 00:06:05.080]  在這裏聖經特別不斷地提到「Hallelujah」
[00:06:05.080 --> 00:06:10.040]  聖經裏面在舊約特別詩篇裏面常常出現這句說話
[00:06:10.040 --> 00:06:14.080]  但是新約裏面是極少出現這句說話
[00:06:14.080 --> 00:06:17.760]  新約裏面除了啟示錄這一章經文
[00:06:17.760 --> 00:06:21.520]  沒有其他地方出現過「Hallelujah」這句說話
[00:06:21.520 --> 00:06:26.120]  但這句說話四次在十九章裏面重覆地說
[00:06:26.120 --> 00:06:30.600]  不斷地講述到讚美主、讚美我們這位上帝
[00:06:30.600 --> 00:06:35.360]  也正是讓我們看到當基督再臨的時候
[00:06:35.360 --> 00:06:38.480]  我們要體會那種上帝的榮耀
[00:06:38.480 --> 00:06:41.800]  祂的權能、祂的恩惠
[00:06:41.800 --> 00:06:47.960]  以致我們是不可以不去向神獻上那份讚美
[00:06:47.960 --> 00:06:52.840]  聖經說「舊恩榮耀、權能都屬於上帝」
[00:06:52.840 --> 00:06:54.680]  為甚麼要讚美上帝呢?
[00:06:54.680 --> 00:06:57.760]  聖經剛才我們讀的說話第二節就說
[00:06:57.760 --> 00:07:03.720]  因為祂的審判是真實和公義的
[00:07:03.720 --> 00:07:08.320]  要讚美這位主因為祂施行審判
[00:07:08.320 --> 00:07:10.920]  而且祂的審判是真實的
[00:07:10.920 --> 00:07:13.640]  是公義的審判
[00:07:13.640 --> 00:07:18.000]  今天這個世界你見到很多不同法庭的審訊
[00:07:18.000 --> 00:07:21.760]  你知道其實有一些是不公義的
[00:07:21.760 --> 00:07:24.360]  有一些是不真實的
[00:07:24.360 --> 00:07:28.240]  不是按照真實的情況來作審判
[00:07:28.240 --> 00:07:30.360]  但因為上帝聖經講述到
[00:07:30.360 --> 00:07:32.840]  祂不會姑息罪
[00:07:32.840 --> 00:07:37.120]  祂也不會讓邪惡事情繼續猖狂
[00:07:37.120 --> 00:07:39.680]  祂會審判罪惡
[00:07:39.680 --> 00:07:43.440]  正因為一位上帝祂審判罪惡
[00:07:43.440 --> 00:07:46.800]  祂是應當被稱頌
[00:07:46.800 --> 00:07:49.440]  而且祂為他的僕人向淫婦
[00:07:49.440 --> 00:07:53.080]  聖經所提及的邪惡的群體
[00:07:53.080 --> 00:07:56.360]  來伸了流血的冤
[00:07:56.360 --> 00:07:57.440]  這件事情
[00:07:57.440 --> 00:08:00.960]  聖經就說我們要去大大的讚美
[00:08:00.960 --> 00:08:03.800]  去稱頌上帝
[00:08:03.800 --> 00:08:05.680]  有一本書這本書很特別
[00:08:05.680 --> 00:08:09.840]  這本書的書名叫《上訪者》
[00:08:09.840 --> 00:08:11.400]  大家或許會知道
[00:08:11.400 --> 00:08:14.520]  在中國有一個信訪的部門
[00:08:14.520 --> 00:08:17.400]  就是接受很多不同地方一些的人
[00:08:17.400 --> 00:08:19.720]  在地區裏面受到不同的
[00:08:19.720 --> 00:08:21.480]  一種不公義的對待
[00:08:21.480 --> 00:08:23.440]  或者被政府來壓迫
[00:08:23.440 --> 00:08:25.520]  然後接受他們的投訴
[00:08:25.520 --> 00:08:28.840]  然後去處理有關的投訴
[00:08:28.840 --> 00:08:30.480]  但是這本書當看的時候
[00:08:30.480 --> 00:08:35.920]  我心裏面有很多很困擾的一種情緒
[00:08:35.920 --> 00:08:38.560]  因為信訪的部門
[00:08:38.560 --> 00:08:40.840]  當這些人去到的時候
[00:08:40.840 --> 00:08:45.320]  他們不單止得不到所應該有的公義的對待
[00:08:45.320 --> 00:08:47.360]  而且你會發覺有很多
[00:08:47.360 --> 00:08:50.560]  他們所來自的地區或者省份
[00:08:50.560 --> 00:08:54.800]  派了一些成員去到這個部門的前面
[00:08:54.800 --> 00:08:59.480]  就截了這些投訴的百姓
[00:08:59.480 --> 00:09:02.120]  去到一些隱蔽的地方
[00:09:02.120 --> 00:09:06.920]  在那些地方有些時候經歷到毒打
[00:09:06.920 --> 00:09:10.320]  威迫 傷害
[00:09:10.320 --> 00:09:15.360]  甚至是遭受一些的強暴
[00:09:15.360 --> 00:09:20.160]  然後趕逐他們回到自己的地方
[00:09:20.160 --> 00:09:24.080]  整個的事情一路去看的時候
[00:09:24.080 --> 00:09:27.400]  只是看到不單止是一個人的罪
[00:09:27.400 --> 00:09:29.440]  是一群人的罪
[00:09:29.440 --> 00:09:33.000]  或者說一種所謂系統性的邪惡
[00:09:33.000 --> 00:09:36.400]  籠罩著整個的環境
[00:09:36.400 --> 00:09:38.680]  當然我所講的大家都會體會到
[00:09:38.680 --> 00:09:42.040]  在整個世界上不單止我們自己的國家
[00:09:42.040 --> 00:09:45.720]  在很多不同的地方裏面有各種邪惡的事情
[00:09:45.720 --> 00:09:47.680]  人感覺好像很無奈
[00:09:47.680 --> 00:09:51.240]  不可能能夠有什麼的解決
[00:09:51.240 --> 00:09:54.000]  但是上帝清楚講述
[00:09:54.000 --> 00:09:56.200]  祂是一位公義的上帝
[00:09:56.200 --> 00:09:59.680]  祂不會以無罪的為有罪
[00:09:59.680 --> 00:10:04.120]  但是同樣祂不會以有罪的為無罪
[00:10:04.120 --> 00:10:06.280]  上帝是會施行審判的
[00:10:06.280 --> 00:10:10.400]  祂要去叫公義可以彰顯出來
[00:10:10.400 --> 00:10:12.160]  而當中聖經特別提到
[00:10:12.160 --> 00:10:14.160]  包括了很多屬神的人
[00:10:14.160 --> 00:10:18.080]  因為信仰的緣故都面對著各種的苦難
[00:10:18.080 --> 00:10:20.320]  但是如果大家記得
[00:10:20.320 --> 00:10:24.480]  聖經裏面主耶穌的說話很清楚地講
[00:10:24.480 --> 00:10:27.840]  登山部分裏面主就告訴我們知道
[00:10:27.840 --> 00:10:32.920]  如果人因為我的緣故辱罵你們
[00:10:32.920 --> 00:10:35.680]  如果因為基督耶穌的緣故逼迫你們
[00:10:35.680 --> 00:10:41.160]  捏造各樣的壞話去誹謗你們
[00:10:41.160 --> 00:10:43.680]  照理接下來的話就應該講
[00:10:43.680 --> 00:10:47.000]  你們應該悲哀難過
[00:10:47.000 --> 00:10:50.600]  但是主耶穌說你們就有福了
[00:10:50.600 --> 00:10:56.480]  因為你們在天上的賞賜是大的
[00:10:56.480 --> 00:11:01.240]  上帝有些時候容許這些苦難臨到祂的子民
[00:11:01.240 --> 00:11:05.640]  但是祂沒有忘記這些事情
[00:11:05.640 --> 00:11:08.520]  在祂的時候祂要審判一切
[00:11:08.520 --> 00:11:11.120]  而屬祂的人在過程當中
[00:11:11.120 --> 00:11:15.920]  因為信仰而承受的這些苦難
[00:11:15.920 --> 00:11:20.760]  反而是讓他們更加在神的面前領受恩惠
[00:11:20.760 --> 00:11:24.920]  領受聖經所講的大的賞賜
[00:11:24.920 --> 00:11:25.720]  正因為這樣
[00:11:25.720 --> 00:11:29.200]  很多人面對著一些不公義的事情的時候
[00:11:29.200 --> 00:11:33.760]  仍然可以繼續為信仰去承受這些的艱難
[00:11:33.760 --> 00:11:37.120]  仍然可以繼續堅持去敬畏神
[00:11:37.120 --> 00:11:41.520]  仍然可以不怕面對一些的虧損
[00:11:41.520 --> 00:11:46.160]  因為相信有永恆公義的審判
[00:11:46.160 --> 00:11:47.920]  聖經清楚講述到
[00:11:47.920 --> 00:11:49.400]  因為有公義的審判
[00:11:49.400 --> 00:11:52.200]  我們可以去讚美神
[00:11:52.200 --> 00:11:56.160]  可以去重讚一位天地的主
[00:11:56.160 --> 00:11:57.600]  因此聖經在講的時候
[00:11:57.600 --> 00:11:59.600]  去到第三節
[00:11:59.600 --> 00:12:02.400]  聖經又再次重覆地說
[00:12:02.400 --> 00:12:03.720]  「哈利路亞」
[00:12:03.720 --> 00:12:04.600]  第三節說
[00:12:04.600 --> 00:12:06.760]  「他們再次說
[00:12:06.760 --> 00:12:07.720]  哈利路亞
[00:12:07.720 --> 00:12:13.600]  燒淫婦的燕王上墓直到永遠遠」
[00:12:13.600 --> 00:12:15.480]  燕王上墓
[00:12:15.480 --> 00:12:18.160]  大家可能會立刻想起聖經裡面
[00:12:18.160 --> 00:12:20.320]  提到在古代當中
[00:12:20.320 --> 00:12:21.760]  邪惡的城市
[00:12:21.760 --> 00:12:23.760]  索多瑪、俄摩拉
[00:12:23.760 --> 00:12:26.200]  神讓火焚燒這些城市
[00:12:26.200 --> 00:12:30.040]  就講到燕王上墓
[00:12:30.040 --> 00:12:33.240]  表達上帝在歷史當中如此作
[00:12:33.240 --> 00:12:38.520]  在將來他同樣要如此來審判邪惡的事情
[00:12:38.520 --> 00:12:41.120]  而且燕之的火是永永遠遠
[00:12:41.120 --> 00:12:45.160]  也都意味著燕之的審判是終極的審判
[00:12:45.160 --> 00:12:49.720]  也都意味著最值得關注的
[00:12:49.720 --> 00:12:54.240]  不是單是眼前一些不義的事情
[00:12:54.240 --> 00:12:56.880]  而是關注最真實
[00:12:56.880 --> 00:12:58.280]  最徹底
[00:12:58.280 --> 00:13:02.440]  最確實的最終的審判
[00:13:02.440 --> 00:13:03.760]  因此聖經就說
[00:13:03.760 --> 00:13:06.800]  「哈利路亞,上帝是那位施行審判
[00:13:06.800 --> 00:13:09.920]  是那位公義的主」
[00:13:09.920 --> 00:13:12.680]  當我們聽完這個合唱團
[00:13:12.680 --> 00:13:17.520]  他們唱中了「哈利路亞」的說話之後
[00:13:17.520 --> 00:13:19.080]  接著你就見到
[00:13:19.080 --> 00:13:22.600]  很快又出現了第二個的組合
[00:13:22.600 --> 00:13:25.880]  大家再看第四節
[00:13:25.880 --> 00:13:26.920]  第四節
[00:13:26.920 --> 00:13:29.880]  「那二十四位長老和四個活物
[00:13:29.880 --> 00:13:34.480]  就俯伏敬拜那坐在寶座上的神
[00:13:34.480 --> 00:13:37.240]  阿們 哈利路亞」
[00:13:37.240 --> 00:13:39.240]  然後第五節
[00:13:39.240 --> 00:13:42.800]  「接著有聲音從寶座發出來說
[00:13:42.800 --> 00:13:44.760]  所有神的僕人
[00:13:44.760 --> 00:13:46.720]  凡是敬畏他的
[00:13:46.720 --> 00:13:48.080]  無論是大小
[00:13:48.080 --> 00:13:52.840]  你們都應當讚美我們的神」
[00:13:52.840 --> 00:13:54.480]  聖經在這裡再提及
[00:13:54.480 --> 00:13:57.160]  有二十四位的長老
[00:13:57.160 --> 00:13:59.680]  當聖經提到二十四位長老的時候
[00:13:59.680 --> 00:14:02.200]  在啟示錄之前都有提及到
[00:14:02.200 --> 00:14:06.720]  這二十四位在寶座前的長老
[00:14:06.720 --> 00:14:08.200]  很多的了解
[00:14:08.200 --> 00:14:10.440]  小心讀的時候就會了解到
[00:14:10.440 --> 00:14:12.600]  二十四位長老代表了
[00:14:12.600 --> 00:14:17.240]  十二位在舊約裏面的
[00:14:17.240 --> 00:14:22.720]  支派神的以色列民族的十二支派的領袖
[00:14:22.720 --> 00:14:25.560]  而新約的十二使徒
[00:14:25.560 --> 00:14:27.360]  加起來二十四位
[00:14:27.360 --> 00:14:31.800]  也正是代表在歷代屬神的子民
[00:14:31.800 --> 00:14:35.120]  他們都一起在神面前敬拜上帝
[00:14:35.120 --> 00:14:37.280]  來讚美上帝
[00:14:37.280 --> 00:14:38.920]  再加上四活物
[00:14:38.920 --> 00:14:44.480]  也代表在天上地下一切受造之物
[00:14:44.480 --> 00:14:48.600]  他們和神的眾子民
[00:14:48.600 --> 00:14:53.320]  他們在神的寶座面前敬拜這位上帝
[00:14:53.320 --> 00:14:56.160]  特別這位上帝坐在寶座上
[00:14:56.160 --> 00:14:59.520]  當我們提到神坐在寶座上的時候
[00:14:59.520 --> 00:15:01.080]  你知道是在說
[00:15:01.080 --> 00:15:05.200]  這位上帝是掌權的上帝
[00:15:05.200 --> 00:15:08.880]  他仍然在其中掌管萬遊
[00:15:08.880 --> 00:15:13.040]  然後他們一起將敬拜讚美獻給神
[00:15:13.040 --> 00:15:15.920]  同時在寶座發出聲音
[00:15:15.920 --> 00:15:19.080]  相信是寶座旁邊敬拜者
[00:15:19.080 --> 00:15:20.320]  他們發出呼籲
[00:15:20.320 --> 00:15:22.360]  不單止他們自己敬拜
[00:15:22.360 --> 00:15:26.160]  他們更加呼籲所有敬畏上帝的人
[00:15:26.160 --> 00:15:28.920]  無論是大小
[00:15:28.920 --> 00:15:30.920]  不單單是年紀
[00:15:30.920 --> 00:15:33.320]  也包括了不同的地位
[00:15:33.320 --> 00:15:35.320]  不同的身份的人
[00:15:35.320 --> 00:15:37.640]  當我們都是屬於上帝的
[00:15:37.640 --> 00:15:43.120]  就應當警醒去敬拜讚美神
[00:15:43.120 --> 00:15:47.280]  聲音呼籲我們要去警醒讚美上帝
[00:15:47.280 --> 00:15:49.160]  大家都知道
[00:15:49.160 --> 00:15:52.680]  每一次我們聚集在教會敬拜的時候
[00:15:52.680 --> 00:15:56.680]  一開始的時候會有一個呼召
[00:15:56.680 --> 00:16:00.560]  是呼籲我們同心去敬拜上帝
[00:16:00.560 --> 00:16:02.320]  同樣你會發覺上帝
[00:16:02.320 --> 00:16:05.320]  在這個時候也會呼召我們
[00:16:05.320 --> 00:16:10.160]  要去警覺著去讚美上帝
[00:16:10.160 --> 00:16:12.720]  當約翰死在十六的時候
[00:16:12.720 --> 00:16:16.720]  大家知道當時羅馬帝國
[00:16:16.720 --> 00:16:21.240]  在那時候正在逼迫很多教徒
[00:16:21.240 --> 00:16:24.760]  但是天上發出呼喚
[00:16:24.760 --> 00:16:28.680]  在任何被逼迫受困難的環境當中
[00:16:28.680 --> 00:16:31.960]  仍然堅定去敬拜上帝
[00:16:31.960 --> 00:16:33.520]  仍然去讚美主
[00:16:33.520 --> 00:16:37.120]  因為忠告在神的掌權中
[00:16:37.120 --> 00:16:39.600]  上帝仍然在寶座上面
[00:16:39.600 --> 00:16:43.640]  祂要施行祂的公義的審判
[00:16:43.640 --> 00:16:44.160]  各位兄弟姐妹
[00:16:44.160 --> 00:16:48.720]  雖然我們今天未曾在那個環境
[00:16:48.720 --> 00:16:51.400]  但是我們今天在一切的處境裡面
[00:16:51.400 --> 00:16:55.040]  仍然留心去聽這個呼喚
[00:16:55.040 --> 00:16:59.600]  仍然記得常常去敬拜神
[00:16:59.600 --> 00:17:04.120]  保持著那份對神讚美的心
[00:17:04.120 --> 00:17:06.920]  我留意到一位宣教士分享他一個見證
[00:17:06.920 --> 00:17:09.040]  這位宣教士很特別的一個經歷
[00:17:09.040 --> 00:17:11.920]  他本身在一個穆斯林的地區
[00:17:11.920 --> 00:17:14.040]  來做宣教的服事
[00:17:14.040 --> 00:17:17.760]  當然在那個地方有很多的艱難
[00:17:17.760 --> 00:17:20.400]  在那個地方後來他建立了一定的
[00:17:20.400 --> 00:17:23.040]  跟當地一些人士的關係
[00:17:23.040 --> 00:17:28.960]  開始有機會來做福音的工作
[00:17:28.960 --> 00:17:31.680]  但突然間在那段時間很危險
[00:17:31.680 --> 00:17:35.920]  因為他已經被人知道他的身份
[00:17:35.920 --> 00:17:38.800]  也有很多的說話發出
[00:17:38.800 --> 00:17:42.280]  就是有人預備去暗殺他
[00:17:42.280 --> 00:17:47.600]  而且有計劃何時何時會來處理他
[00:17:47.600 --> 00:17:49.960]  在那個時候這位宣教士心裡雖然掛心
[00:17:49.960 --> 00:17:53.840]  但仍然很渴望能繼續在那個地方服事
[00:17:53.840 --> 00:17:57.360]  但是很快他接到工場主任的通知
[00:17:57.360 --> 00:17:59.120]  告訴他為了你的安全
[00:17:59.120 --> 00:18:04.000]  我們決定了要將你撤離工場
[00:18:04.000 --> 00:18:08.240]  因此安排了他很快就離開工場
[00:18:08.240 --> 00:18:12.640]  這位宣教士一方面知道大家是為他好
[00:18:12.640 --> 00:18:15.600]  但他心裡很接受不到這件事情
[00:18:15.600 --> 00:18:18.800]  他覺得為何不先跟我商量一下
[00:18:18.800 --> 00:18:21.160]  他又覺得我現在建立了很難得的
[00:18:21.160 --> 00:18:25.080]  一種跟當地人一些深入的關係
[00:18:25.080 --> 00:18:28.880]  是他一直渴望著能夠跟他們交往
[00:18:28.880 --> 00:18:31.360]  也有機會可以分享到福音
[00:18:31.360 --> 00:18:34.000]  但突然間這麼多年的努力
[00:18:34.000 --> 00:18:37.880]  突然間好像全部消失了
[00:18:37.880 --> 00:18:44.120]  但沒辦法 他就按照指示離開了那個地方
[00:18:44.120 --> 00:18:48.040]  去了另一個地區開始重新服事
[00:18:48.040 --> 00:18:50.600]  他說在那段時間自己很不開心
[00:18:50.600 --> 00:18:53.280]  相信發覺自己內心有很多憤怒
[00:18:53.280 --> 00:18:55.760]  很多不甘的情緒
[00:18:55.760 --> 00:18:57.360]  直至到了晚上
[00:18:57.360 --> 00:19:01.760]  突然間在晚上的時候醒了
[00:19:01.760 --> 00:19:06.040]  醒了之後好像上帝跟他說
[00:19:06.040 --> 00:19:10.680]  為何你不肯放手
[00:19:10.680 --> 00:19:15.640]  為何你不願意敬拜我
[00:19:15.640 --> 00:19:18.600]  突然間他體會到一件事情
[00:19:18.600 --> 00:19:20.800]  他是一個屬神的人
[00:19:20.800 --> 00:19:23.720]  他常常知道主是他的主
[00:19:23.720 --> 00:19:27.640]  他敬拜這位主在他生命當中的主權
[00:19:27.640 --> 00:19:29.840]  但在那個時候他體會到一件事情
[00:19:29.840 --> 00:19:32.760]  何時他不肯放手的時候
[00:19:32.760 --> 00:19:36.920]  就是他不能夠敬拜神的時候
[00:19:36.920 --> 00:19:42.520]  不能夠尊敬或者是接受上帝對他生命的計劃
[00:19:42.520 --> 00:19:45.320]  對他的安排
[00:19:45.320 --> 00:19:49.960]  在那個時候他心裏面再次向神祈禱認罪
[00:19:49.960 --> 00:19:51.200]  而就在那一刻
[00:19:51.200 --> 00:19:56.440]  他心裏面重新得到一種失去的喜樂
[00:19:56.440 --> 00:19:59.520]  再次有一份的喜樂充滿他的心靈
[00:19:59.520 --> 00:20:02.240]  然後他開始留心
[00:20:02.240 --> 00:20:07.920]  上帝在新的環境給他有新的機會來服侍
[00:20:07.920 --> 00:20:09.960]  當我想到這位宗教士的時候
[00:20:09.960 --> 00:20:14.520]  就體會到敬拜不單單是在教會崇拜的時候
[00:20:14.520 --> 00:20:17.720]  你向主慶獻上敬拜
[00:20:17.720 --> 00:20:19.600]  而是你知道這位主
[00:20:19.600 --> 00:20:22.040]  祂在天上掌權
[00:20:22.040 --> 00:20:27.240]  而你知道一切的敬拜暫未屬於祂
[00:20:27.240 --> 00:20:30.840]  而你在你所面對的各樣的困難當中
[00:20:30.840 --> 00:20:33.120]  你學習去信靠祂
[00:20:33.120 --> 00:20:35.520]  學習去放開手
[00:20:35.520 --> 00:20:39.160]  在那個時候表達你對祂的敬拜
[00:20:39.160 --> 00:20:41.480]  而在那個環境裏面
[00:20:41.480 --> 00:20:46.560]  神將讚美、將喜樂重新放在你的心靈裏面
[00:20:46.560 --> 00:20:52.000]  以致你得到力量來經歷那些處境
[00:20:52.000 --> 00:20:54.920]  弟兄姊妹 我們今天講到啟示錄
[00:20:54.920 --> 00:20:57.080]  好像是在講將來的事情
[00:20:57.080 --> 00:20:59.960]  但是正正是在講今天你和我
[00:20:59.960 --> 00:21:01.680]  在不同的處境裏面
[00:21:01.680 --> 00:21:04.880]  我們怎樣能夠上上去敬拜
[00:21:04.880 --> 00:21:07.760]  心靈裏面保持著那份信心
[00:21:07.760 --> 00:21:12.160]  以致我們可以去讚美、去放開手
[00:21:12.160 --> 00:21:15.040]  亦都是在歷史當中
[00:21:15.040 --> 00:21:17.760]  上帝透過將來會成的事情
[00:21:17.760 --> 00:21:20.320]  今天向我們發出呼喚
[00:21:20.320 --> 00:21:23.960]  「Hallelujah 凡是屬神的僕人們
[00:21:23.960 --> 00:21:30.200]  你們無論大小都應當讚美我們的神」
[00:21:30.200 --> 00:21:33.920]  而聖經裏面第五節剛才我們讀這句說話
[00:21:33.920 --> 00:21:35.720]  如果你留心聽經文的時候
[00:21:35.720 --> 00:21:39.920]  其實這句說話是整章經文的核心
[00:21:39.920 --> 00:21:44.360]  亦都是其中一個很強調的文法
[00:21:44.360 --> 00:21:46.240]  無論在甚麼情況之下
[00:21:46.240 --> 00:21:49.440]  「Hallelujah」仍然讚美我們的神
