
[00:00:00.000 --> 00:00:08.140]  我們今天講到保羅是如何將他的生命全部改變過來
[00:03:46.500 --> 00:03:48.500]  每個人都有些花名
[00:03:48.500 --> 00:03:53.500]  其實當時這個基督徒是一個花名
[00:03:53.500 --> 00:03:55.500]  等於我們今天
[00:03:55.500 --> 00:03:57.500]  人家叫你什麼耶穌佬啊
[00:03:57.500 --> 00:03:59.500]  耶穌婆啊
[00:03:59.500 --> 00:04:02.500]  如果你年輕一點叫你耶穌仔啊
[00:04:02.500 --> 00:04:04.500]  或者耶穌女啊
[00:04:04.500 --> 00:04:05.500]  那時候我記得
[00:04:05.500 --> 00:04:07.500]  在三合國住的時候
[00:04:07.500 --> 00:04:09.500]  我小時候
[00:04:09.500 --> 00:04:11.500]  因爲我自己是牧師仔
[00:04:11.500 --> 00:04:13.500]  很多街坊倫理
[00:04:13.500 --> 00:04:16.500]  小朋友都知道我是牧師的兒子
[00:04:16.500 --> 00:04:19.500]  很自然就會幫我起一些花名
[00:04:19.500 --> 00:04:20.500]  除了牧師仔之外
[00:04:20.500 --> 00:04:21.500]  就是什麼呢
[00:04:21.500 --> 00:04:23.500]  就是叫耶穌仔
[00:04:23.500 --> 00:04:24.500]  一走過
[00:04:24.500 --> 00:04:26.500]  耶穌仔就在這裏
[00:04:26.500 --> 00:04:28.500]  那時候就覺得很面懵
[00:04:28.500 --> 00:04:30.500]  不要叫啦
[00:04:30.500 --> 00:04:32.500]  但是你想想
[00:04:32.500 --> 00:04:34.500]  當時原來基督徒的名字
[00:04:34.500 --> 00:04:36.500]  不像我們今天這樣
[00:04:36.500 --> 00:04:38.500]  今天就比較普遍
[00:04:38.500 --> 00:04:41.500]  沒有一種貶義的意思
[00:04:41.500 --> 00:04:45.500]  但是當時是一種取笑的意思
[00:04:45.500 --> 00:04:47.500]  你看這羣耶穌佬
[00:04:47.500 --> 00:04:48.500]  耶穌婆
[00:04:48.500 --> 00:04:49.500]  就是這樣
[00:04:49.500 --> 00:04:51.500]  第二次在哪裏出現的呢
[00:04:51.500 --> 00:04:53.500]  第二次在《少林寺傳》第26章
[00:04:53.500 --> 00:04:57.500]  就是保羅站在阿基帕王的面前
[00:04:57.500 --> 00:04:58.500]  和他做見證
[00:04:58.500 --> 00:05:01.500]  勸他要信這位主耶穌
[00:05:01.500 --> 00:05:03.500]  這個王就
[00:05:03.500 --> 00:05:07.500]  他不是很高興
[00:05:07.500 --> 00:05:09.500]  他就用了一句話
[00:05:09.500 --> 00:05:11.500]  保羅你想用幾句話
[00:05:11.500 --> 00:05:15.500]  就想說服我成爲基督徒嗎
[00:05:15.500 --> 00:05:16.500]  這個就是第二次
[00:05:16.500 --> 00:05:20.500]  基督徒的詞在聖經裏面出現
[00:05:20.500 --> 00:05:23.500]  原來第二次的意思
[00:05:23.500 --> 00:05:25.500]  也不是很正面
[00:05:25.500 --> 00:05:26.500]  意思就是
[00:05:26.500 --> 00:05:28.500]  阿基帕王用基督徒的意思
[00:05:28.500 --> 00:05:31.500]  就是在取笑保羅
[00:05:31.500 --> 00:05:33.500]  也證明了一件事
[00:05:33.500 --> 00:05:36.500]  原來阿基帕王那時候
[00:05:36.500 --> 00:05:37.500]  這個名字
[00:05:37.500 --> 00:05:39.500]  基督徒這個詞
[00:05:39.500 --> 00:05:42.500]  已經很多人都知道
[00:05:42.500 --> 00:05:45.500]  很多人都用這個詞
[00:05:45.500 --> 00:05:47.500]  最後一次在新約哪裏呢
[00:05:47.500 --> 00:05:50.500]  就是彼得前書第4章第16節
[00:05:50.500 --> 00:05:52.500]  彼得這麼說
[00:05:52.500 --> 00:05:55.500]  如果受苦是由於作基督徒
[00:05:55.500 --> 00:05:57.500]  不要引以爲恥
[00:05:57.500 --> 00:06:00.500]  卻要因闢大基督的名號
[00:06:00.500 --> 00:06:02.500]  而榮耀上帝
[00:06:02.500 --> 00:06:05.500]  第三次的意思
[00:06:05.500 --> 00:06:07.500]  也不是很正面
[00:06:07.500 --> 00:06:10.500]  如果你是因爲基督徒這個名號
[00:06:10.500 --> 00:06:12.500]  而遭受迫害的時候
[00:06:12.500 --> 00:06:14.500]  不要引以爲恥
[00:06:14.500 --> 00:06:17.500]  所以三次在新約裏面
[00:06:17.500 --> 00:06:19.500]  出現基督徒這個名號
[00:06:19.500 --> 00:06:23.500]  意思也不是非常正面
[00:06:23.500 --> 00:06:24.500]  但是
[00:06:24.500 --> 00:06:27.500]  你看看當時爲什麼這羣基督徒
[00:06:27.500 --> 00:06:30.500]  會被取笑
[00:06:30.500 --> 00:06:32.500]  起花名
[00:06:32.500 --> 00:06:37.500]  有一種貶低的感覺
[00:06:37.500 --> 00:06:40.500]  原來當時這羣基督徒
[00:06:40.500 --> 00:06:44.500]  他們在政治上來說
[00:06:44.500 --> 00:06:48.500]  是被人不喜歡的
[00:06:48.500 --> 00:06:49.500]  爲什麼呢
[00:06:49.500 --> 00:06:54.500]  因爲他們不願意去拜海撒大帝
[00:06:54.500 --> 00:06:57.500]  當時當海撒是黃的
[00:06:57.500 --> 00:06:59.500]  是黃色的
[00:06:59.500 --> 00:07:02.500]  所有羅馬人
[00:07:02.500 --> 00:07:05.500]  都要拜海撒大帝
[00:07:05.500 --> 00:07:08.500]  但是這羣基督徒
[00:07:08.500 --> 00:07:13.500]  他們不願意去拜海撒大帝
[00:07:13.500 --> 00:07:14.500]  因爲他們知道
[00:07:14.500 --> 00:07:18.500]  整個天下地上所有的
[00:07:18.500 --> 00:07:22.500]  都是伏在耶穌基督的腳下
[00:07:22.500 --> 00:07:23.500]  我們只有一個王
[00:07:23.500 --> 00:07:25.500]  這個王就是耶穌基督
[00:07:25.500 --> 00:07:26.500]  所以這羣基督徒
[00:07:26.500 --> 00:07:32.500]  可以說是被當時的政治社會
[00:07:32.500 --> 00:07:33.500]  來貧瘠的
[00:07:33.500 --> 00:07:35.500]  第二就是
[00:07:35.500 --> 00:07:38.500]  因爲基督徒在當時來說
[00:07:38.500 --> 00:07:41.500]  他們也不主張去拜這些偶像
[00:07:41.500 --> 00:07:44.500]  當時有很多的神廟
[00:07:44.500 --> 00:07:47.500]  在不同的城市裏面有很多的神廟
[00:07:47.500 --> 00:07:49.500]  剛纔說了安提阿
[00:07:49.500 --> 00:07:53.500]  是羅馬帝國裏面第三大的城市
[00:07:53.500 --> 00:07:55.500]  裏面有很多這些神廟
[00:07:55.500 --> 00:07:57.500]  裏面有很多不同的偶像
[00:07:57.500 --> 00:07:58.500]  除了偶像之外
[00:07:58.500 --> 00:08:02.500]  他們還有一些神廟的妓女
[00:08:02.500 --> 00:08:06.500]  其實當時在這些神廟裏面
[00:08:06.500 --> 00:08:08.500]  是一個社區中心
[00:08:08.500 --> 00:08:09.500]  就是說
[00:08:09.500 --> 00:08:10.500]  你想去認識人嗎
[00:08:10.500 --> 00:08:12.500]  就去這個社區中心
[00:08:12.500 --> 00:08:16.500]  就是去這個神廟裏面
[00:08:16.500 --> 00:08:20.500]  所以在這個神廟裏面
[00:08:20.500 --> 00:08:23.500]  就有很多這些social functions
[00:08:23.500 --> 00:08:24.500]  這羣基督徒
[00:08:24.500 --> 00:08:26.500]  因爲他們不拜這些偶像
[00:08:26.500 --> 00:08:30.500]  也不喜歡去神廟
[00:08:30.500 --> 00:08:32.500]  被人誤會
[00:08:32.500 --> 00:08:34.500]  除了拜偶像之外
[00:08:34.500 --> 00:08:37.500]  還有很多這些神廟裏面的妓女
[00:08:37.500 --> 00:08:41.500]  他們當時是很平常的事
[00:08:41.500 --> 00:08:43.500]  這羣基督徒不去
[00:08:43.500 --> 00:08:44.500]  不去的時候
[00:08:44.500 --> 00:08:48.500]  他們就成爲社區裏面
[00:08:48.500 --> 00:08:50.500]  是摒棄的一羣人
[00:08:50.500 --> 00:08:56.500]  又不受政治的情況來接納
[00:08:56.500 --> 00:09:01.500]  又不受social的情況來接納
[00:09:01.500 --> 00:09:03.500]  可以說是political outcast
[00:09:03.500 --> 00:09:06.500]  也可以說是social outcast
[00:09:06.500 --> 00:09:07.500]  不僅如此
[00:09:07.500 --> 00:09:11.500]  基督徒對當時的生意
[00:09:11.500 --> 00:09:14.500]  那些生意人也不是很受歡迎
[00:09:14.500 --> 00:09:15.500]  爲什麼呢
[00:09:15.500 --> 00:09:18.500]  因爲當時的生意是做什麼呢
[00:09:18.500 --> 00:09:20.500]  在神廟裏面
[00:09:20.500 --> 00:09:22.500]  又要拜
[00:09:22.500 --> 00:09:25.500]  又有這些神廟的妓女
[00:09:25.500 --> 00:09:28.500]  很多這些錢的來往
[00:09:28.500 --> 00:09:30.500]  很多這些生意的來往
[00:09:30.500 --> 00:09:32.500]  但是這羣基督徒
[00:09:32.500 --> 00:09:35.500]  越來越多人成爲基督徒的時候
[00:09:35.500 --> 00:09:37.500]  就少人去這些廟拜
[00:09:37.500 --> 00:09:39.500]  少人去買這些東西
[00:09:39.500 --> 00:09:43.500]  也少了人去招妓
[00:09:43.500 --> 00:09:47.500]  所以就很影響當時那些人的生意
[00:09:47.500 --> 00:09:51.500]  所以凡是做這些神廟的生意人
[00:09:51.500 --> 00:09:53.500]  就很不喜歡這羣基督徒
[00:09:53.500 --> 00:09:55.500]  因爲越來越多基督徒的時候
[00:09:55.500 --> 00:09:58.500]  就越來越少人去光顧他們
[00:09:58.500 --> 00:10:01.500]  所以你想想當時這羣基督徒
[00:10:01.500 --> 00:10:03.500]  是被不同的人種
[00:10:03.500 --> 00:10:04.500]  或者不同的人
[00:10:04.500 --> 00:10:08.500]  或者不同的社會階層去厭惡的
[00:10:08.500 --> 00:10:11.500]  第一就是那些羅馬人很不喜歡他們
[00:10:11.500 --> 00:10:15.500]  因爲他們不拜海神
[00:10:15.500 --> 00:10:19.500]  第二這些外邦人
[00:10:19.500 --> 00:10:22.500]  做生意的人也不喜歡這羣基督徒
[00:10:22.500 --> 00:10:25.500]  因爲他們搞禍了生意
[00:10:25.500 --> 00:10:29.500]  還有當地的猶太人也不喜歡這羣基督徒
[00:10:29.500 --> 00:10:35.500]  因爲猶太人覺得這羣基督徒是反革命分子
[00:10:35.500 --> 00:10:40.500]  就是說和他們的信仰是不一樣的
[00:10:40.500 --> 00:10:42.500]  搞個耶穌出來信
[00:10:42.500 --> 00:10:46.500]  所以你想想當時這羣基督徒
[00:10:46.500 --> 00:10:50.500]  四方八面的受到很多不同的壓力
[00:10:50.500 --> 00:10:53.500]  還有就是當時這羣基督徒
[00:10:53.500 --> 00:10:56.500]  他們很多時候去做什麼工作呢
[00:10:56.500 --> 00:11:00.500]  去服事那些社會最低層的人
[00:11:00.500 --> 00:11:03.500]  最貧窮的人
[00:11:03.500 --> 00:11:05.500]  那些奴隸
[00:11:05.500 --> 00:11:09.500]  所以當時很多的貧苦大衆和奴隸
[00:11:09.500 --> 00:11:11.500]  他們就信了主
[00:11:11.500 --> 00:11:13.500]  所以給人一個感覺
[00:11:13.500 --> 00:11:17.500]  這羣基督徒全部都是衣衫藍褸
[00:11:17.500 --> 00:11:19.500]  很窮的人
[00:11:19.500 --> 00:11:23.500]  所以這個社會我們不能接納他們
[00:11:23.500 --> 00:11:25.500]  但是
[00:11:25.500 --> 00:11:27.500]  雖然他們四面受敵
[00:11:27.500 --> 00:11:30.500]  或者四面受了這些壓力
[00:11:30.500 --> 00:11:33.500]  但是在當時這羣基督徒
[00:11:33.500 --> 00:11:37.500]  他們仍然活出基督的樣式
[00:11:37.500 --> 00:11:39.500]  活出基督的樣式的時候
[00:11:39.500 --> 00:11:41.500]  其實他們都不用說話
[00:11:41.500 --> 00:11:43.500]  他們的表現
[00:11:43.500 --> 00:11:46.500]  他們不去這些神廟去拜祭這些偶像
[00:11:46.500 --> 00:11:49.500]  他們不去這些神廟去嫖妓
[00:11:49.500 --> 00:11:52.500]  他們不去拜海神
[00:11:52.500 --> 00:11:57.500]  已經是一個站立
[00:11:57.500 --> 00:12:00.500]  就是告訴當時的人聽
[00:12:00.500 --> 00:12:05.500]  我們所信的那位主耶穌是不一樣的
[00:12:05.500 --> 00:12:07.500]  我們所信的這位主耶穌
[00:12:07.500 --> 00:12:09.500]  因爲我們的信仰
[00:12:09.500 --> 00:12:13.500]  所以我們和現在的文化有抗衡
[00:12:13.500 --> 00:12:18.500]  他們也不會融入這種外邦的
[00:12:18.500 --> 00:12:20.500]  或者是敬拜神的
[00:12:20.500 --> 00:12:23.500]  或者是敬拜假神的那種文化裏
[00:12:23.500 --> 00:12:29.500]  他們沒有被羅馬的文化同化
[00:12:29.500 --> 00:12:31.500]  你想想
[00:12:31.500 --> 00:12:36.500]  其實跟我們現在的情況差不多
[00:12:36.500 --> 00:12:38.500]  你知不知道原來
[00:12:38.500 --> 00:12:41.500]  頭三個最重要的原因
[00:12:41.500 --> 00:12:44.500]  爲什麼那些人不喜歡基督徒呢
[00:12:44.500 --> 00:12:46.500]  你想想現在住在美國裏
[00:12:46.500 --> 00:12:49.500]  是很抗拒基督徒的
[00:12:49.500 --> 00:12:51.500]  這個是事實
[00:12:51.500 --> 00:12:53.500]  其實我們想想有多奇怪
[00:12:53.500 --> 00:12:54.500]  爲什麼
[00:12:54.500 --> 00:12:57.500]  因爲我們基督徒沒什麼
[00:12:57.500 --> 00:12:59.500]  很多醫院都是我們自己
[00:12:59.500 --> 00:13:01.500]  基督徒開始開辦
[00:13:01.500 --> 00:13:03.500]  很多大學都是
[00:13:03.500 --> 00:13:06.500]  我們基督徒也沒有說
[00:13:06.500 --> 00:13:08.500]  你不信我殺了你
[00:13:08.500 --> 00:13:10.500]  我們沒有這些
[00:13:10.500 --> 00:13:12.500]  只是說你不信不要緊我爲你討告
[00:13:12.500 --> 00:13:16.500]  爲什麼那麼多人都在恨這羣基督徒呢
[00:13:16.500 --> 00:13:18.500]  無緣無故
[00:13:18.500 --> 00:13:20.500]  其實有三個最主要的原因
[00:13:20.500 --> 00:13:22.500]  第一個原因就是
[00:13:22.500 --> 00:13:24.500]  Christians are hypocritical
[00:13:24.500 --> 00:13:27.500]  就是說基督徒是很虛假的
[00:13:27.500 --> 00:13:29.500]  說一套做一套
[00:13:29.500 --> 00:13:31.500]  第二個原因就是
[00:13:31.500 --> 00:13:35.500]  基督徒對那些不信主的人是沒有愛心
[00:13:35.500 --> 00:13:37.500]  第三個原因就是
[00:13:37.500 --> 00:13:39.500]  那些基督徒很喜歡批評別人
[00:13:39.500 --> 00:13:41.500]  judgmental
[00:13:41.500 --> 00:13:43.500]  三個原因
[00:13:43.500 --> 00:13:45.500]  一個就是不喜歡那些不信主
[00:13:45.500 --> 00:13:47.500]  或者是不愛那些不信主的人
[00:13:47.500 --> 00:13:50.500]  第三個就是很喜歡批評
[00:13:50.500 --> 00:13:55.500]  其實這個很多時候都是一個誤解
[00:13:55.500 --> 00:13:59.500]  但是這個也給我們很好的反思
[00:13:59.500 --> 00:14:01.500]  第一他們說
[00:14:01.500 --> 00:14:03.500]  虛假的問題
[00:14:03.500 --> 00:14:05.500]  我們就想一下
[00:14:05.500 --> 00:14:08.500]  有時候我們說一套做一套
[00:14:08.500 --> 00:14:10.500]  會不會是這樣
[00:14:10.500 --> 00:14:12.500]  以前我也說過
[00:14:12.500 --> 00:14:15.500]  現在爲什麼那麼多年輕人不回教會
[00:14:15.500 --> 00:14:17.500]  一上大學就不回教會
[00:14:17.500 --> 00:14:19.500]  有人做過調查
[00:14:19.500 --> 00:14:21.500]  問過那些家長或者那些年輕人
[00:14:21.500 --> 00:14:22.500]  爲什麼呢
[00:14:22.500 --> 00:14:24.500]  他們最主要的原因是
[00:14:24.500 --> 00:14:27.500]  看到爸爸媽媽他們很虛假
[00:14:27.500 --> 00:14:29.500]  那些基督徒的爸爸媽媽
[00:14:29.500 --> 00:14:31.500]  在家裏面做了一套
[00:14:31.500 --> 00:14:33.500]  在教會里面說了一套
[00:14:33.500 --> 00:14:34.500]  兩套都不同的
[00:14:34.500 --> 00:14:35.500]  在教會里面很好的
[00:14:35.500 --> 00:14:36.500]  經常打招呼
[00:14:36.500 --> 00:14:38.500]  兩個好像很恩愛
[00:14:38.500 --> 00:14:40.500]  在家裏面打打架
[00:14:40.500 --> 00:14:43.500]  那你叫我怎麼去信呢
[00:14:43.500 --> 00:14:44.500]  怎麼信這位耶穌
[00:14:44.500 --> 00:14:46.500]  是真的能夠改變生命
[00:14:46.500 --> 00:14:47.500]  改變不了生命
[00:14:47.500 --> 00:14:49.500]  看我爸爸媽媽就知道了
[00:14:49.500 --> 00:14:52.500]  所以就是因爲這個虛假的情況
[00:14:52.500 --> 00:14:54.500]  所以他們一上到大學
[00:14:54.500 --> 00:14:56.500]  或者一能夠自己有車牌的時候
[00:14:56.500 --> 00:14:58.500]  你回教會 我不回
[00:14:58.500 --> 00:15:00.500]  第二樣東西
[00:15:00.500 --> 00:15:03.500]  他們說那羣基督徒
[00:15:03.500 --> 00:15:06.500]  不喜歡那些未信主的人
[00:15:06.500 --> 00:15:08.500]  有時候我們也要反省
[00:15:08.500 --> 00:15:10.500]  我們有時候會覺得
[00:15:10.500 --> 00:15:12.500]  未信主的人可能做事
[00:15:12.500 --> 00:15:13.500]  或者說話
[00:15:13.500 --> 00:15:15.500]  或者不合自己的口味
[00:15:15.500 --> 00:15:17.500]  或者比較粗俗
[00:15:17.500 --> 00:15:19.500]  又說一些粗話
[00:15:19.500 --> 00:15:22.500]  就算你不說出來
[00:15:22.500 --> 00:15:24.500]  你的表情都可以顯示出來
[00:15:24.500 --> 00:15:27.500]  但問題是我們沒有好好想
[00:15:27.500 --> 00:15:29.500]  他們不是基督徒
[00:15:29.500 --> 00:15:31.500]  他們都是罪人
[00:15:31.500 --> 00:15:32.500]  就像我們以前那樣
[00:15:32.500 --> 00:15:33.500]  我們都是罪人
[00:15:33.500 --> 00:15:36.500]  只不過我們是蒙恩的罪人
[00:15:36.500 --> 00:15:38.500]  我們都有犯錯的時候
[00:15:38.500 --> 00:15:40.500]  我們都有說錯話的時候
[00:15:40.500 --> 00:15:42.500]  可能他說話比較粗俗
[00:15:42.500 --> 00:15:44.500]  但是你想想
[00:15:44.500 --> 00:15:46.500]  他們都不是基督徒
[00:15:46.500 --> 00:15:49.500]  他們都沒有成爲基督徒的時候
[00:15:49.500 --> 00:15:51.500]  給他們一些空位
[00:15:51.500 --> 00:15:54.500]  給他們更多的體諒
[00:15:54.500 --> 00:15:56.500]  更多的耐性
[00:15:56.500 --> 00:15:59.500]  不要用我們的標準
[00:15:59.500 --> 00:16:02.500]  去加在他們身上
[00:16:02.500 --> 00:16:04.500]  多點和他們溝通
[00:16:04.500 --> 00:16:08.500]  多點用彼此寬容的態度
[00:16:08.500 --> 00:16:11.500]  最後他說基督徒很喜歡批評
[00:16:11.500 --> 00:16:13.500]  judgmental
[00:16:13.500 --> 00:16:16.500]  這個也是給我們一個反省
[00:16:16.500 --> 00:16:19.500]  究竟我們是否批評多了點
[00:16:19.500 --> 00:16:24.500]  還是實際做事多了點呢
[00:16:24.500 --> 00:16:27.500]  有時候我們都是批評多了點
[00:16:27.500 --> 00:16:29.500]  但是我們很少去實際上
[00:16:29.500 --> 00:16:32.500]  落手落腳去服侍我們的人羣
[00:16:32.500 --> 00:16:37.500]  所以當別人不喜歡我們的時候
[00:16:37.500 --> 00:16:41.500]  就好像當時第一世紀這羣基督徒
[00:16:41.500 --> 00:16:43.500]  不要以爲稀奇
[00:16:43.500 --> 00:16:45.500]  因爲主耶穌早就說了
[00:16:45.500 --> 00:16:48.500]  主耶穌在《約翰福音》第十五章說了
[00:16:48.500 --> 00:16:51.500]  世人若恨你們,你們知道
[00:16:51.500 --> 00:16:55.500]  恨你們以前已經是先恨了我
[00:16:55.500 --> 00:16:57.500]  你們若屬這個世界
[00:16:57.500 --> 00:16:59.500]  世界邊我是屬自己的
[00:16:59.500 --> 00:17:01.500]  只因你們不屬這個世界
[00:17:01.500 --> 00:17:03.500]  乃至我從世界中揀選了你們
[00:17:03.500 --> 00:17:06.500]  所以這個世界就恨你了
[00:17:06.500 --> 00:17:07.500]  這裏說得很清楚
[00:17:07.500 --> 00:17:10.500]  爲什麼這個世界不喜歡我們呢
[00:17:10.500 --> 00:17:12.500]  主耶穌已經說了
[00:17:12.500 --> 00:17:14.500]  因爲我們不屬於這個世界
[00:17:14.500 --> 00:17:17.500]  不能和這個世界埋堆的時候
[00:17:17.500 --> 00:17:18.500]  你不埋堆的時候
[00:17:18.500 --> 00:17:20.500]  那些人就不喜歡你了
[00:17:20.500 --> 00:17:21.500]  原因就是這麼簡單
[00:17:21.500 --> 00:17:23.500]  在這裏我們就看到
[00:17:23.500 --> 00:17:28.500]  其實主耶穌呼召我們與這個世界不一樣
[00:17:28.500 --> 00:17:30.500]  我們信了主之後
[00:17:30.500 --> 00:17:34.500]  就與現代的文化
[00:17:34.500 --> 00:17:36.500]  你喜不喜歡也好
[00:17:36.500 --> 00:17:40.500]  都有一種抗衡的力量存在
[00:17:40.500 --> 00:17:42.500]  究竟我們如何像保羅一樣
[00:17:42.500 --> 00:17:47.500]  如何活出一個基督的生活或者生命呢
[00:17:47.500 --> 00:17:51.500]  我們如何抗衡現在的文化呢
[00:17:51.500 --> 00:17:57.500]  第一就是用恩詞去抗衡不義
[00:17:57.500 --> 00:18:01.500]  《爾匹所書》第二章第七至第十節這樣說
[00:18:01.500 --> 00:18:04.500]  他說他要將他極豐富的恩典
[00:18:04.500 --> 00:18:06.500]  就是他在基督耶穌裏
[00:18:06.500 --> 00:18:08.500]  向我們所施的恩詞
[00:18:08.500 --> 00:18:11.500]  顯明給後來的世代看
[00:18:11.500 --> 00:18:13.500]  我們得救是本福恩也恩爵荀
[00:18:13.500 --> 00:18:16.500]  這並不是出於自己乃是神所賜的
[00:18:16.500 --> 00:18:19.500]  也不是出於行爲免得有人自誇
[00:18:19.500 --> 00:18:23.500]  我們原是他的工作在基督裏造成的
[00:18:23.500 --> 00:18:25.500]  爲要叫我們行善
[00:18:25.500 --> 00:18:28.500]  就是神所預備叫我們行的
[00:18:28.500 --> 00:18:32.500]  有人說這個恩詞或者這個恩典是什麼意思呢
[00:18:32.500 --> 00:18:43.500]  God's riches at Christ's expense
[00:18:43.500 --> 00:18:46.500]  意思就是因爲基督的緣故
[00:18:46.500 --> 00:18:51.500]  使得我們得到神的豐富
[00:18:51.500 --> 00:18:56.500]  原來這個恩典這裏說得很清楚
[00:18:56.500 --> 00:19:00.500]  他說源頭是神而來的
[00:19:00.500 --> 00:19:04.500]  那個媒介就是透過耶穌基督
[00:19:04.500 --> 00:19:06.500]  顯示這個恩典給我們
[00:19:06.500 --> 00:19:09.500]  而那個接受者是我們
[00:19:09.500 --> 00:19:11.500]  我們接受了這個恩典
[00:19:11.500 --> 00:19:13.500]  我們白白地接受這個恩典
[00:19:13.500 --> 00:19:16.500]  因爲我們不是靠着我們的好的行爲
