
[00:00:00.000 --> 00:00:02.380]  今天我真的很開心
[00:07:46.600 --> 00:07:49.400]  但是為什麼我們記得這麼多
[00:07:49.400 --> 00:07:52.000]  在律法書裡面的人物
[00:07:52.000 --> 00:07:53.400]  但就不是那麼記得
[00:07:53.400 --> 00:07:56.000]  《事司記》有什麼人物呢?
[00:07:56.000 --> 00:07:57.700]  其實問題就是
[00:07:57.700 --> 00:08:00.500]  因為《事司記》是充滿暴力
[00:08:00.500 --> 00:08:01.600]  色情
[00:08:01.600 --> 00:08:03.700]  充滿謀殺
[00:08:03.700 --> 00:08:06.400]  所以很少在主俠學
[00:08:06.400 --> 00:08:08.900]  來講《事司記》
[00:08:08.900 --> 00:08:10.200]  但是我們粵語部
[00:08:10.200 --> 00:08:13.200]  《前些事》是否去年才講過
[00:08:13.200 --> 00:08:14.900]  還是前年?我不記得了
[00:08:14.900 --> 00:08:17.900]  很新近才講過《事司記》
[00:08:17.900 --> 00:08:20.000]  其實《事司記》所記載的
[00:08:20.000 --> 00:08:21.500]  是和我們每天
[00:08:21.500 --> 00:08:23.900]  在報紙上都看到的新聞
[00:08:23.900 --> 00:08:25.100]  一模一樣
[00:08:25.100 --> 00:08:27.000]  充滿暴力色情
[00:08:27.000 --> 00:08:28.600]  充滿謀殺
[00:08:28.600 --> 00:08:30.500]  但是其實這些
[00:08:30.500 --> 00:08:33.700]  全部都是真實的故事
[00:08:33.700 --> 00:08:35.500]  是講到以色列人
[00:08:35.500 --> 00:08:39.700]  他們因為離棄神而遭遇的事
[00:08:39.700 --> 00:08:41.700]  這個是以色列人
[00:08:41.700 --> 00:08:45.400]  歷史當中最黑暗的一頁
[00:08:45.400 --> 00:08:47.000]  有一個解經家
[00:08:47.000 --> 00:08:49.700]  他說為什麼以色列人會遭遇到
[00:08:49.700 --> 00:08:52.000]  這些這麼黑暗的時代
[00:08:52.000 --> 00:08:56.800]  他說因為當時道德是完全的死亡
[00:08:56.800 --> 00:08:59.000]  其實你看看我們現在
[00:08:59.000 --> 00:09:00.000]  我們的社會
[00:09:00.000 --> 00:09:01.400]  我們這個世界
[00:09:01.400 --> 00:09:04.300]  你說道德是否完全的死亡
[00:09:04.300 --> 00:09:05.700]  都是一模一樣
[00:09:05.700 --> 00:09:08.600]  道德都是完全的死亡
[00:09:08.600 --> 00:09:10.600]  而且《事司記》裡面
[00:09:10.600 --> 00:09:14.600]  他們的信仰和我們現在的信仰都很相似
[00:09:14.600 --> 00:09:18.100]  很多人的信仰都是講究多元化
[00:09:18.100 --> 00:09:19.400]  就是怎麼樣?
[00:09:19.400 --> 00:09:22.800]  將不同宗教他們認為好的東西
[00:09:22.800 --> 00:09:26.100]  拿來成為自己的信仰
[00:09:26.100 --> 00:09:27.600]  現在在這個世界
[00:09:27.600 --> 00:09:29.900]  有很多異端的信仰
[00:09:29.900 --> 00:09:31.200]  就是這樣
[00:09:31.200 --> 00:09:33.600]  啊!基督教這一點我喜歡
[00:09:33.600 --> 00:09:35.600]  佛教那一點我喜歡
[00:09:35.600 --> 00:09:37.300]  回教這一點我喜歡
[00:09:37.300 --> 00:09:38.600]  全部攬在一起
[00:09:38.600 --> 00:09:42.400]  成為他們自己的信仰宗教
[00:09:42.400 --> 00:09:44.400]  其實《事司記》裡面有一句經文
[00:09:44.400 --> 00:09:46.200]  很值得我們去思考
[00:09:46.200 --> 00:09:50.900]  「各人行自己眼中為正的事」
[00:09:50.900 --> 00:09:53.200]  個個都認為自己是對的
[00:09:53.200 --> 00:09:56.200]  個個都認為自己的看法是好的
[00:09:56.200 --> 00:09:57.900]  你有你的看法
[00:09:57.900 --> 00:09:59.500]  我有我的看法
[00:09:59.500 --> 00:10:01.800]  你不要說我的看法不對
[00:10:01.800 --> 00:10:04.000]  我也不說你的看法不對
[00:10:04.000 --> 00:10:05.900]  大家都是對的
[00:10:05.900 --> 00:10:07.700]  你有你的立場
[00:10:07.700 --> 00:10:09.400]  你有你的權利
[00:10:09.400 --> 00:10:10.900]  我也有我的立場
[00:10:10.900 --> 00:10:12.900]  有我的權利
[00:10:12.900 --> 00:10:14.300]  每個人都有立場
[00:10:14.300 --> 00:10:16.000]  每個人都有權利
[00:10:16.000 --> 00:10:18.900]  唯有基督徒就沒有權利
[00:10:18.900 --> 00:10:20.300]  沒有立場
[00:10:20.300 --> 00:10:23.900]  當你是宣講神的話語的時候
[00:10:23.900 --> 00:10:25.800]  那些人就會說你什麼?
[00:10:25.800 --> 00:10:28.800]  你是在說真行的言語
[00:10:28.800 --> 00:10:30.000]  你不准說
[00:10:30.000 --> 00:10:31.900]  這些是真行的言語
[00:10:31.900 --> 00:10:33.400]  但是每個人都有立場
[00:10:33.400 --> 00:10:35.900]  每個人都有權利
[00:10:35.900 --> 00:10:38.100]  只有基督徒是沒有的
[00:10:38.100 --> 00:10:42.500]  但是世上只有唯一信仰道德的標準
[00:10:42.500 --> 00:10:43.600]  是什麼?
[00:10:43.600 --> 00:10:49.000]  就是聖經,我們手上的聖經
[00:10:49.000 --> 00:10:52.200]  《士司記》的書名叫做《士司記》
[00:10:52.200 --> 00:10:54.400]  士司就是judges
[00:10:54.400 --> 00:10:56.200]  這個字一說起來
[00:10:56.200 --> 00:10:57.800]  我們就想起什麼?
[00:10:57.800 --> 00:11:01.600]  高高在上,坐在法庭上高
[00:11:01.600 --> 00:11:04.600]  那個法官就是judge
[00:11:04.600 --> 00:11:08.200]  但是希伯來文的士司這個字
[00:11:08.200 --> 00:11:11.200]  其實的意思是拯救者
[00:11:11.200 --> 00:11:14.900]  神是透過士司來拯救祂的子民
[00:11:14.900 --> 00:11:19.000]  是透過士司來擊敗以色列人的敵人
[00:11:19.000 --> 00:11:21.400]  來釋放他們
[00:11:21.400 --> 00:11:23.800]  在《士司記》的二章十八節
[00:11:23.800 --> 00:11:26.800]  耶和華為他們興起士司
[00:11:26.800 --> 00:11:28.800]  就與那士司同在
[00:11:28.800 --> 00:11:31.000]  士司在世的一切日子
[00:11:31.000 --> 00:11:35.300]  耶和華拯救他們脫離仇敵的手
[00:11:35.300 --> 00:11:37.500]  經文很清楚告訴我們
[00:11:37.500 --> 00:11:42.800]  真正掌權,真正的救贖者是神自己
[00:11:42.800 --> 00:11:45.400]  是神透過士司的手
[00:11:45.400 --> 00:11:50.300]  救出以色列人,使得他們得勝
[00:11:50.300 --> 00:11:53.300]  除了士司是拯救者
[00:11:53.300 --> 00:11:55.900]  士司也有另外一個職責
[00:11:55.900 --> 00:11:58.300]  就是他們是審判官
[00:11:58.300 --> 00:12:03.200]  所以他們也會幫助以色列人來解決
[00:12:03.200 --> 00:12:06.100]  處理他們日常的問題
[00:12:06.100 --> 00:12:08.900]  因為他們除了是拯救者
[00:12:08.900 --> 00:12:11.600]  也是審判官
[00:12:11.600 --> 00:12:15.500]  士司是來自不同的部落
[00:12:15.500 --> 00:12:19.200]  這些都是當地地區性的士司
[00:12:19.200 --> 00:12:21.400]  而不是全國性的
[00:12:21.400 --> 00:12:26.600]  所以很多時這些士司的任期是有重疊的
[00:12:26.600 --> 00:12:29.100]  有一個士司在東面做士司
[00:12:29.100 --> 00:12:33.300]  可能在西面也有另外一個士司與他同期
[00:12:33.300 --> 00:12:36.200]  所以他們的任期是有重疊
[00:12:36.200 --> 00:12:38.400]  在《士司記》的二章十六節
[00:12:38.400 --> 00:12:40.500]  耶和華興起士司
[00:12:40.500 --> 00:12:46.300]  士司就拯救他們脫離搶奪他們人的手
[00:12:46.300 --> 00:12:49.700]  《士司記》裡面一共有十二個士司
[00:12:49.700 --> 00:12:53.600]  很有趣,聖經裡面有很多十二
[00:12:53.600 --> 00:12:55.700]  有十二支派
[00:12:55.700 --> 00:12:58.100]  耶穌基督有十二個門徒
[00:12:58.100 --> 00:13:01.900]  在《士司記》也有十二個士司
[00:13:01.900 --> 00:13:06.900]  但是如果加上《薩姆爾記》裡面的以利和薩姆爾
[00:13:06.900 --> 00:13:10.900]  一共就有十四個士司
[00:13:10.900 --> 00:13:13.200]  這些所興起的士司
[00:13:13.200 --> 00:13:15.200]  是有民間的領袖
[00:13:15.200 --> 00:13:18.700]  也有軍事領袖
[00:13:18.700 --> 00:13:22.200]  其中有六個是軍事的領袖
[00:13:22.200 --> 00:13:30.300]  就是俄托涅、以弗、底波拉、基甸、耶弗他和參宣
[00:13:30.300 --> 00:13:33.500]  這些都是軍事上的士司
[00:13:33.500 --> 00:13:38.600]  剛才說在《士司記》以外是有另外兩個士司
[00:13:38.600 --> 00:13:41.300]  就是以利和薩姆爾
[00:13:41.300 --> 00:13:45.000]  以利除了是士司,也是大祭司
[00:13:45.000 --> 00:13:46.400]  薩姆爾呢?
[00:13:46.400 --> 00:13:49.800]  薩姆爾除了士司,也是先知
[00:13:49.800 --> 00:13:54.600]  但是他也有祭司的職責
[00:13:54.600 --> 00:14:00.100]  你說,《士司記》的作者又是誰?
[00:14:00.100 --> 00:14:02.900]  首先,一般的學者都認為
[00:14:02.900 --> 00:14:06.000]  猶太人的聖經最初
[00:14:06.000 --> 00:14:10.500]  《士司記》和《路德記》是一本書
[00:14:10.500 --> 00:14:15.000]  那究竟《士司記》和《路德記》的作者又是誰?
[00:14:15.000 --> 00:14:19.900]  在書本裡面沒有告訴我們這兩本書的作者是誰
[00:14:19.900 --> 00:14:22.400]  但是猶太人的教法典
[00:14:22.400 --> 00:14:25.900]  塔納木、Talmud就有說到
[00:14:25.900 --> 00:14:32.600]  薩姆爾就是《士司記》和《路德記》的作者
[00:14:32.600 --> 00:14:36.100]  薩姆爾是一個當時很重要的先知
[00:14:36.100 --> 00:14:40.800]  他在世的時候,他的年份是很接近《士司記》
[00:14:40.800 --> 00:14:44.200]  所以他絕對是熟悉當時的情形
[00:14:44.200 --> 00:14:51.100]  很有可能薩姆爾就是真正《士司記》和《路德記》的作者
[00:14:51.100 --> 00:14:53.300]  成書日期呢?
[00:14:53.300 --> 00:14:56.100]  首先我們要說的就是
[00:14:56.100 --> 00:14:59.800]  《士司記》所記錄的時代其實是很早的
[00:14:59.800 --> 00:15:01.600]  有三點讓我們看到
[00:15:01.600 --> 00:15:05.400]  為什麼我說記錄的時代是這麼早
[00:15:05.400 --> 00:15:09.400]  因為經文《士司記》的二十章二十八節
[00:15:09.400 --> 00:15:13.900]  說當時阿倫的孫子以利亞撒的兒子
[00:15:13.900 --> 00:15:18.600]  菲尼哈仍然是有在處侍奉神
[00:15:18.600 --> 00:15:22.100]  就是說阿倫的真孫仍然在處侍奉神
[00:15:22.100 --> 00:15:27.100]  就是有幾早《士司記》所記載的這些事
[00:15:27.100 --> 00:15:30.500]  另外《士司記》的一章二十一節
[00:15:30.500 --> 00:15:36.900]  說當時耶路撒冷是被耶布斯人統領來控制
[00:15:36.900 --> 00:15:41.900]  我們知道是大衛征服了耶路撒冷
[00:15:41.900 --> 00:15:44.600]  將耶布斯人趕出去
[00:15:44.600 --> 00:15:48.500]  當時是公元前的一千零四年
[00:15:48.500 --> 00:15:51.300]  所以《士司記》所記載的事情
[00:15:51.300 --> 00:15:56.700]  應該是公元前一千零四年之前所發生的事情
[00:15:56.700 --> 00:16:00.800]  當時可以說是一個沒有王
[00:16:00.800 --> 00:16:02.900]  以色列是沒有王的時代
[00:16:02.900 --> 00:16:05.200]  沒有王管的時代
[00:16:05.200 --> 00:16:09.500]  我們知道以色列人第一個王是誰
[00:16:09.500 --> 00:16:11.400]  是蘇羅
[00:16:11.400 --> 00:16:16.500]  蘇羅成為以色列人的王
[00:16:16.500 --> 00:16:19.700]  蘇羅是一個基比亞人
[00:16:19.700 --> 00:16:23.100]  在《士司記》的二十章中告訴我們
[00:16:23.100 --> 00:16:27.900]  因為變亞敏茲派當中的基比亞人的罪
[00:16:27.900 --> 00:16:32.600]  以至當時基比亞人是差不多被滅族的
[00:16:32.600 --> 00:16:34.400]  你想想
[00:16:34.400 --> 00:16:37.800]  由一個族差不多要被滅了
[00:16:37.800 --> 00:16:41.200]  到在那個族中選一個王出來
[00:16:41.200 --> 00:16:44.400]  你想想是不是中間有很長的時間
[00:16:44.400 --> 00:16:47.200]  被人滅族是很羞恥的事情
[00:16:47.200 --> 00:16:51.600]  居然會在這個族中找一個領袖出來成為王
[00:16:51.600 --> 00:16:54.300]  這個是需要有很長的時間
[00:16:54.300 --> 00:16:56.100]  所以這三點讓我們看到
[00:16:56.100 --> 00:16:59.700]  《士司記》所記載的時候是很早的
[00:16:59.700 --> 00:17:02.600]  《士司記》真正的時代
[00:17:02.600 --> 00:17:06.200]  應該是由公元前一千三百八十一年
[00:17:06.200 --> 00:17:09.900]  到一千零四十七年之間
[00:17:09.900 --> 00:17:11.000]  還有
[00:17:11.000 --> 00:17:14.500]  《士司記》成書的日期又是甚麼時候
[00:17:14.500 --> 00:17:19.700]  我剛才說 蘇羅是以色列人第一個王
[00:17:19.700 --> 00:17:25.700]  他登基的時候是公元前的一千零四十三年
[00:17:25.700 --> 00:17:28.200]  很有可能就是薩姆爾
[00:17:28.200 --> 00:17:31.000]  當蘇羅登基之後
[00:17:31.000 --> 00:17:35.200]  才開始寫《士司記》和《路德記》
[00:17:35.200 --> 00:17:37.900]  所以《士司記》的成書日期
[00:17:37.900 --> 00:17:46.600]  應該是公元前的一千零四十三年左右
[00:17:46.600 --> 00:17:51.600]  《士司記》可以說是《約書亞記》的續集
[00:17:51.600 --> 00:17:54.300]  《士司記》是一個悲劇
[00:17:54.300 --> 00:17:58.400]  在《約書亞記》當以色列人服從神
[00:17:58.400 --> 00:18:02.500]  神就帶領他們進入迦南過約旦河
[00:18:02.500 --> 00:18:04.300]  征服迦南
[00:18:04.300 --> 00:18:07.500]  但是《士司記》所記載的
[00:18:07.500 --> 00:18:10.900]  是以色列人不服從神 違背神
[00:18:10.900 --> 00:18:14.600]  拜偶像 以致他們節節敗退
[00:18:14.600 --> 00:18:16.800]  其實《士司記》所記載的
[00:18:16.800 --> 00:18:21.300]  不單止是《士司記》本身的時候發生的事
[00:18:21.300 --> 00:18:24.400]  也有前記和後記
[00:18:24.400 --> 00:18:27.300]  就是之前和之後發生甚麼事
[00:18:27.300 --> 00:18:31.200]  可以說是前因和後果
[00:18:31.200 --> 00:18:33.900]  你說前因發生甚麼事
[00:18:33.900 --> 00:18:37.700]  原來以色列人在約書亞的時候
[00:18:37.700 --> 00:18:40.100]  已經開始離棄神
[00:18:40.100 --> 00:18:43.900]  他們還未完成神給他們吩咐的事工
[00:18:43.900 --> 00:18:46.700]  神叫他們要將所有的迦南人
[00:18:46.700 --> 00:18:49.700]  都趕出去以色列地 迦南地
[00:18:49.700 --> 00:18:51.900]  但是他們沒有照做
[00:18:51.900 --> 00:18:54.500]  他們的問題是有三方面
[00:18:54.500 --> 00:18:57.100]  第一個是宗教的因素
[00:18:57.100 --> 00:18:59.500]  就是因為他們沒有趕出迦南人
[00:18:59.500 --> 00:19:02.200]  他們學習迦南人來拜偶像
[00:19:02.200 --> 00:19:04.800]  這個是宗教上的因素
[00:19:04.800 --> 00:19:08.500]  第二是道德上的因素
[00:19:08.500 --> 00:19:12.200]  就是他們不聽從士司的話
[00:19:12.200 --> 00:19:13.500]  士司死了之後
[00:19:13.500 --> 00:19:15.400]  他們就轉回惡恨
[00:19:15.400 --> 00:19:17.400]  又回去拜偶像
[00:19:17.400 --> 00:19:20.500]  這個就是他們道德的問題
[00:19:20.500 --> 00:19:24.000]  還有第三個是社會的因素
[00:19:24.000 --> 00:19:26.700]  他們學習迦南人拜偶像
[00:19:26.700 --> 00:19:31.300]  甚至和迦南人來通婚
[00:19:31.300 --> 00:19:34.100]  新約也是教我們
[00:19:34.100 --> 00:19:38.700]  「信與不信,原不相配,不要同乎一額」
[00:19:38.700 --> 00:19:41.900]  哥林多後書的六章十四節
[00:19:41.900 --> 00:19:45.600]  無論舊約新約都是這樣來教我們
[00:19:45.600 --> 00:19:46.800]  但是很奇怪
[00:19:46.800 --> 00:19:48.400]  很多的基督徒
[00:19:48.400 --> 00:19:52.100]  見到非基督徒就很想和他們結婚
[00:19:52.100 --> 00:19:55.800]  不知為何非基督徒總是有很大的吸引力
[00:19:55.800 --> 00:19:58.500]  就是希望和他們結婚之後
[00:19:58.500 --> 00:20:01.700]  感染他們能夠成為基督徒
[00:20:01.700 --> 00:20:04.400]  但是這個成為很大的問題
[00:20:04.400 --> 00:20:08.100]  就好像一個基督徒站在一張桌子上
[00:20:08.100 --> 00:20:11.100]  非基督徒站在地上
[00:20:11.100 --> 00:20:13.900]  你就想把他拉上桌子
[00:20:13.900 --> 00:20:15.400]  成為基督徒
[00:20:15.400 --> 00:20:16.900]  但是有意無意間
[00:20:16.900 --> 00:20:20.700]  非基督徒想把你拉回到地上
[00:20:20.700 --> 00:20:23.000]  這個就出現問題了
[00:20:23.000 --> 00:20:24.800]  哪樣比較容易?
[00:20:24.800 --> 00:20:28.300]  世上有一樣東西叫做地心吸力
[00:20:28.300 --> 00:20:30.300]  這個就是問題
