
[00:00:00.000 --> 00:00:06.000]  雨傘運動之後,新一屆立法會成功交替,新一代接行
[00:05:57.000 --> 00:05:59.000]  關於放手的文章很有意思
[00:05:59.000 --> 00:06:02.000]  他說放手不等於不關心
[00:06:02.000 --> 00:06:06.000]  只是我不可以代替別人做事
[00:06:06.000 --> 00:06:08.000]  年輕人他們有他們的責任,他們的問題
[00:06:08.000 --> 00:06:10.000]  他們就自己承擔,做回
[00:06:10.000 --> 00:06:12.000]  我不可以幫他們做
[00:06:12.000 --> 00:06:14.000]  放手不等於不理,不過我明白
[00:06:14.000 --> 00:06:16.000]  我不可以控制他們
[00:06:16.000 --> 00:06:17.000]  放手我接了
[00:06:17.000 --> 00:06:21.000]  為什麼一定要控制我的子女,我的學生,我的團友
[00:06:21.000 --> 00:06:23.000]  放手就是不要提供所有答案
[00:06:23.000 --> 00:06:25.000]  沒錯,我知道很多答案
[00:06:25.000 --> 00:06:29.000]  做人,理財,怎樣溫書,怎樣選女朋友
[00:06:29.000 --> 00:06:31.000]  怎樣預備將來的家庭
[00:06:31.000 --> 00:06:33.000]  我們知道很多答案,上帝屬靈很多答案
[00:06:33.000 --> 00:06:36.000]  不過,放手是學
[00:06:36.000 --> 00:06:38.000]  不一定要給他們所有答案
[00:06:38.000 --> 00:06:42.000]  可以讓他們在結果當中學習
[00:06:42.000 --> 00:06:45.000]  放手是承認我們做爸爸媽媽,導師,傳導人
[00:06:45.000 --> 00:06:47.000]  我們是沒有能力
[00:06:47.000 --> 00:06:50.000]  結果根本不在我們手上
[00:06:50.000 --> 00:06:55.000]  放手就是不試圖改變或責備他們
[00:06:55.000 --> 00:06:59.000]  因為全世界你只可以改變一個人
[00:06:59.000 --> 00:07:00.000]  那個是誰?
[00:07:00.000 --> 00:07:01.000]  那個是自己
[00:07:01.000 --> 00:07:05.000]  做爸爸,做媽媽,做老師的那個是自己
[00:07:05.000 --> 00:07:10.000]  放手是關心,不是操心
[00:07:10.000 --> 00:07:13.000]  放手是不要替別人補救
[00:07:13.000 --> 00:07:15.000]  他沒有帶教錢,沒有帶膠水
[00:07:15.000 --> 00:07:16.000]  就讓他被老師罰
[00:07:16.000 --> 00:07:19.000]  他做不完功課,就讓他留堂
[00:07:19.000 --> 00:07:23.000]  他理財差,中學的時候理財差
[00:07:23.000 --> 00:07:24.000]  就讓他沒飯吃
[00:07:24.000 --> 00:07:27.000]  你想他今天中學的時候理財差
[00:07:27.000 --> 00:07:29.000]  所以他那星期沒飯吃
[00:07:29.000 --> 00:07:32.000]  還是想他大學之後出來工作
[00:07:32.000 --> 00:07:35.000]  都因為從小到大的理財問題
[00:07:35.000 --> 00:07:36.000]  都是爸爸媽媽幫他搞
[00:07:36.000 --> 00:07:38.000]  所以他大學欠下十幾萬卡數
[00:07:38.000 --> 00:07:42.000]  三十歲可以欠人超過一百萬
[00:07:42.000 --> 00:07:45.000]  就是因為從小到大的禍
[00:07:45.000 --> 00:07:46.000]  都是我們做爸爸媽媽
[00:07:46.000 --> 00:07:49.000]  阿爺阿嬤,公阿婆幫他補救
[00:07:49.000 --> 00:07:50.000]  放手不是幫他補救
[00:07:50.000 --> 00:07:52.000]  放手是表示支援
[00:07:52.000 --> 00:07:53.000]  放手是不要批評
[00:07:53.000 --> 00:07:56.000]  是讓對方保持尊嚴
[00:07:56.000 --> 00:07:59.000]  放手不要操縱結果
[00:07:59.000 --> 00:08:02.000]  讓年輕人自己決定
[00:08:02.000 --> 00:08:05.000]  放手是不要過份保護
[00:08:05.000 --> 00:08:07.000]  不是不保護,不過不要過份保護
[00:08:07.000 --> 00:08:09.000]  讓人面對現實
[00:08:09.000 --> 00:08:11.000]  就是會做錯了
[00:08:11.000 --> 00:08:15.000]  要承擔辛苦,會哭的,會痛的
[00:08:15.000 --> 00:08:18.000]  放手不是否定,是接納
[00:08:18.000 --> 00:08:22.000]  放手是不要囉嗦,斥責,爭辯
[00:08:22.000 --> 00:08:26.000]  反而給他空間反思自己過錯之後
[00:08:26.000 --> 00:08:28.000]  幫他怎樣改
[00:08:28.000 --> 00:08:31.000]  放手不要強求
[00:08:31.000 --> 00:08:33.000]  凡事都要照自己意思
[00:08:33.000 --> 00:08:37.000]  沒錯,兒子這樣彈琴
[00:08:37.000 --> 00:08:40.000]  女兒這樣跳舞
[00:08:40.000 --> 00:08:43.000]  兒子讀這科,這科,這科
[00:08:43.000 --> 00:08:49.000]  是在他很多同輩的父母眼中
[00:08:49.000 --> 00:08:50.000]  都是好
[00:08:50.000 --> 00:08:52.000]  不過不一定要照自己意思
[00:08:52.000 --> 00:08:53.000]  為何不能接受現狀
[00:08:53.000 --> 00:08:55.000]  他讀數學真的不合格
[00:08:55.000 --> 00:08:57.000]  好像我兒子,很慘
[00:08:57.000 --> 00:08:59.000]  我以前數學運動比較好
[00:08:59.000 --> 00:09:01.000]  他不知為何不喜歡運動
[00:09:01.000 --> 00:09:02.000]  數學又差到死
[00:09:02.000 --> 00:09:04.000]  我教他數學又很煩躁
[00:09:04.000 --> 00:09:07.000]  我發現最痛苦不是面對數學差的問題
[00:09:07.000 --> 00:09:08.000]  是他不懂數學的時候
[00:09:08.000 --> 00:09:09.000]  我沒有耐性
[00:09:09.000 --> 00:09:10.000]  然後我發脾氣
[00:09:10.000 --> 00:09:13.000]  最難面對的是我自己
[00:09:13.000 --> 00:09:15.000]  為何不能接受現狀
[00:09:15.000 --> 00:09:16.000]  去珍惜一下
[00:09:16.000 --> 00:09:19.000]  其實我兒子很多東西都很好
[00:09:19.000 --> 00:09:21.000]  他很特別
[00:09:21.000 --> 00:09:26.000]  他很中二已經這麼高
[00:09:26.000 --> 00:09:30.000]  但他是一個將小學五年級的頭
[00:09:30.000 --> 00:09:34.000]  放在中四學生的身上
[00:09:34.000 --> 00:09:36.000]  他不單是小學五年級的頭
[00:09:36.000 --> 00:09:39.000]  是一個小學四年級的心
[00:09:39.000 --> 00:09:41.000]  這麼真純
[00:09:41.000 --> 00:09:43.000]  這麼坦白
[00:09:43.000 --> 00:09:45.000]  這麼可愛的小朋友
[00:09:45.000 --> 00:09:46.000]  為何不能珍惜
[00:09:46.000 --> 00:09:47.000]  放手是不要再批評
[00:09:47.000 --> 00:09:49.000]  不要勉強其他人
[00:09:49.000 --> 00:09:51.000]  而是幫他努力成為自己理想中的人
[00:09:51.000 --> 00:09:52.000]  放手
[00:09:52.000 --> 00:09:54.000]  不要為過去感到遺憾
[00:09:54.000 --> 00:09:55.000]  沒錯
[00:09:55.000 --> 00:09:58.000]  可能以前有些事情做得不好
[00:09:58.000 --> 00:09:59.000]  做得不夠
[00:09:59.000 --> 00:10:03.000]  不過不需要因為過往做得不好而內疚
[00:10:03.000 --> 00:10:05.000]  讓他繼續成長
[00:10:05.000 --> 00:10:08.000]  他可以不用因為過往做得不好而內疚
[00:10:08.000 --> 00:10:13.000]  我可以因為過往不夠時間陪他
[00:10:13.000 --> 00:10:16.000]  我不用補償甚麼
[00:10:16.000 --> 00:10:19.000]  做到今天
[00:10:19.000 --> 00:10:21.000]  放手真的會少一點害怕
[00:10:21.000 --> 00:10:24.000]  多一點愛
[00:10:24.000 --> 00:10:27.000]  不過你說放手很害怕
[00:10:27.000 --> 00:10:30.000]  會有很多後果
[00:10:30.000 --> 00:10:33.000]  他會任意放蕩浪費耗盡
[00:10:33.000 --> 00:10:35.000]  然後處境又越來越差
[00:10:35.000 --> 00:10:36.000]  社會狀況越來越差
[00:10:36.000 --> 00:10:38.000]  他們讀完大學
[00:10:38.000 --> 00:10:41.000]  賺多少錢都買不到房子
[00:10:41.000 --> 00:10:42.000]  他們面對經濟狀況
[00:10:42.000 --> 00:10:44.000]  外在環境越來越差
[00:10:44.000 --> 00:10:46.000]  政治越來越動盪
[00:10:46.000 --> 00:10:49.000]  日後有沒有可能
[00:10:49.000 --> 00:10:50.000]  我兒子我女兒我孫子
[00:10:50.000 --> 00:10:54.000]  放豬的豬哨都沒得吃
[00:10:54.000 --> 00:10:55.000]  放手會很嚴重
[00:10:55.000 --> 00:10:57.000]  那怎麼辦
[00:10:57.000 --> 00:10:59.000]  不過
[00:10:59.000 --> 00:11:01.000]  年輕人
[00:11:01.000 --> 00:11:05.000]  是要學習選擇
[00:11:05.000 --> 00:11:11.000]  我跟了十幾年教會
[00:11:11.000 --> 00:11:13.000]  超過一百五十個
[00:11:13.000 --> 00:11:15.000]  由他們十幾歲到現在
[00:11:15.000 --> 00:11:17.000]  二十幾歲開始結婚生子的年輕人
[00:11:17.000 --> 00:11:19.000]  一起成長了十幾年
[00:11:19.000 --> 00:11:22.000]  他們最常見最困擾的問題
[00:11:22.000 --> 00:11:25.000]  是不知道自己是誰
[00:11:25.000 --> 00:11:27.000]  有些讀書讀得好
[00:11:27.000 --> 00:11:28.000]  信二代讀名校
[00:11:28.000 --> 00:11:30.000]  讀到大學出來賺到錢
[00:11:30.000 --> 00:11:32.000]  不過到二十幾歲還在問一個問題
[00:11:32.000 --> 00:11:34.000]  其實我是誰
[00:11:34.000 --> 00:11:36.000]  問題在哪裡
[00:11:36.000 --> 00:11:39.000]  有時他們很少為自己人生
[00:11:39.000 --> 00:11:40.000]  可以做選擇
[00:11:40.000 --> 00:11:43.000]  選擇當中試過選錯
[00:11:43.000 --> 00:11:46.000]  而承擔責任和後果
[00:11:46.000 --> 00:11:48.000]  選錯過
[00:11:48.000 --> 00:11:50.000]  就知道自己什麼好
[00:11:50.000 --> 00:11:52.000]  什麼不好
[00:11:52.000 --> 00:11:54.000]  就知道自己喜歡什麼
[00:11:54.000 --> 00:11:56.000]  不喜歡什麼
[00:11:56.000 --> 00:11:57.000]  哪些適合我
[00:11:57.000 --> 00:11:59.000]  哪些不適合我
[00:11:59.000 --> 00:12:01.000]  當他承擔責任和後果
[00:12:01.000 --> 00:12:04.000]  經驗過的時候
[00:12:04.000 --> 00:12:08.000]  他就會成長和知道自己是誰
[00:12:08.000 --> 00:12:10.000]  所以
[00:12:10.000 --> 00:12:13.000]  我們要忍受年輕人
[00:12:13.000 --> 00:12:16.000]  在學習當中做錯了事
[00:12:16.000 --> 00:12:19.000]  要面對責任所負的代價
[00:12:19.000 --> 00:12:23.000]  你和我是不能幫他交學費的
[00:12:23.000 --> 00:12:24.000]  他讀直資
[00:12:24.000 --> 00:12:25.000]  他讀IB
[00:12:25.000 --> 00:12:26.000]  學費多貴
[00:12:26.000 --> 00:12:27.000]  你可以幫他付
[00:12:27.000 --> 00:12:29.000]  他付幾十萬去外國
[00:12:29.000 --> 00:12:30.000]  讀書的生活費
[00:12:30.000 --> 00:12:32.000]  你可以幫他付
[00:12:32.000 --> 00:12:34.000]  他學費多貴
[00:12:34.000 --> 00:12:36.000]  那些樂器你可以幫他付
[00:12:36.000 --> 00:12:39.000]  但是他學習人生選擇
[00:12:39.000 --> 00:12:42.000]  而選錯了面對的代價
[00:12:42.000 --> 00:12:43.000]  那個學費
[00:12:43.000 --> 00:12:45.000]  你和我做爸爸媽媽
[00:12:45.000 --> 00:12:47.000]  做導師
[00:12:47.000 --> 00:12:52.000]  是不可以幫他交這個學費
[00:12:52.000 --> 00:12:54.000]  他都要自己付
[00:12:54.000 --> 00:12:57.000]  那是不是真的沒什麼可以做
[00:12:57.000 --> 00:12:58.000]  也不是有一點可以做
[00:12:58.000 --> 00:13:00.000]  看看那個爸爸
[00:13:00.000 --> 00:13:02.000]  一開始只可以做分身家
[00:13:02.000 --> 00:13:03.000]  沒什麼可以做
[00:13:03.000 --> 00:13:04.000]  分完後兒子收拾包袱就走
[00:13:04.000 --> 00:13:05.000]  那回來有什麼可以做
[00:13:05.000 --> 00:13:06.000]  回來也有
[00:13:06.000 --> 00:13:07.000]  生來甚遠就抱他
[00:13:07.000 --> 00:13:08.000]  馬上跑過去
[00:13:08.000 --> 00:13:10.000]  然後就把所有東西給他
[00:13:10.000 --> 00:13:12.000]  但也要等他回來才可以做
[00:13:12.000 --> 00:13:15.000]  那中間13到20節
[00:13:15.000 --> 00:13:17.000]  他可以做什麼呢
[00:13:17.000 --> 00:13:18.000]  有一樣東西可以做
[00:13:18.000 --> 00:13:20.000]  有人已經猜到了
[00:13:20.000 --> 00:13:23.000]  就是
[00:13:23.000 --> 00:13:25.000]  陳百強以前唱的那首歌
[00:13:25.000 --> 00:13:28.000]  等寂寞到夜深
[00:13:28.000 --> 00:13:29.000]  夜已漸荒涼
[00:13:29.000 --> 00:13:31.000]  夜已漸昏暗
[00:13:31.000 --> 00:13:33.000]  原來這首不是情歌
[00:13:33.000 --> 00:13:35.000]  是一個媽媽在等兒子
[00:13:35.000 --> 00:13:37.000]  出去和朋友劈酒
[00:13:37.000 --> 00:13:38.000]  很晚也不回來
[00:13:38.000 --> 00:13:39.000]  兩點多就
[00:13:39.000 --> 00:13:41.000]  等寂寞到夜深
[00:13:41.000 --> 00:13:44.000]  夜已漸荒涼
[00:13:44.000 --> 00:13:46.000]  早知道就等
[00:13:46.000 --> 00:13:49.000]  沒錯
[00:13:49.000 --> 00:13:51.000]  你和我可以做的是等
[00:13:51.000 --> 00:13:54.000]  好像很被動
[00:13:54.000 --> 00:13:55.000]  其實不是的
[00:13:55.000 --> 00:13:56.000]  你和我不用怕
[00:13:56.000 --> 00:13:57.000]  為什麼呢
[00:13:57.000 --> 00:13:58.000]  有一個基礎
[00:13:58.000 --> 00:14:00.000]  你看看13到20節之間
[00:14:00.000 --> 00:14:02.000]  當你和我做父母
[00:14:02.000 --> 00:14:03.000]  做導師
[00:14:03.000 --> 00:14:04.000]  做長輩
[00:14:04.000 --> 00:14:06.000]  在等的時候
[00:14:06.000 --> 00:14:09.000]  那個兒子在經歷什麼
[00:14:09.000 --> 00:14:11.000]  你看到的重點其實
[00:14:11.000 --> 00:14:12.000]  不是他餓死
[00:14:12.000 --> 00:14:13.000]  不是他辛苦
[00:14:13.000 --> 00:14:14.000]  不是他在哭
[00:14:14.000 --> 00:14:17.000]  而是
[00:14:17.000 --> 00:14:19.000]  他想起他爸爸
[00:14:19.000 --> 00:14:20.000]  我爸爸有這麼多故宮
[00:14:20.000 --> 00:14:21.000]  我為什麼在這裡餓死
[00:14:21.000 --> 00:14:23.000]  我起來回去爸爸那裡跟他說
[00:14:23.000 --> 00:14:24.000]  爸爸我得罪了天父
[00:14:24.000 --> 00:14:25.000]  我得罪了你
[00:14:25.000 --> 00:14:26.000]  我得罪了天父
[00:14:26.000 --> 00:14:27.000]  我得罪了你
[00:14:27.000 --> 00:14:29.000]  以後我不配稱為你的兒子
[00:14:29.000 --> 00:14:31.000]  不配稱為他的兒子
[00:14:31.000 --> 00:14:34.000]  代不代表他覺得自己不是兒子
[00:14:34.000 --> 00:14:35.000]  把我當作故宮
[00:14:35.000 --> 00:14:37.000]  是不是他覺得自己不是兒子
[00:14:37.000 --> 00:14:38.000]  不是
[00:14:38.000 --> 00:14:41.000]  就是他說你當我是故宮
[00:14:41.000 --> 00:14:45.000]  才更加肯定他記得自己是兒子
[00:14:45.000 --> 00:14:47.000]  由始至終他記得他是兒子
[00:14:47.000 --> 00:14:48.000]  這個是爸爸
[00:14:48.000 --> 00:14:52.000]  所以起來就回到爸爸那裡
[00:14:52.000 --> 00:14:55.000]  那個耐心等有一個很重要的基礎
[00:14:55.000 --> 00:15:02.000]  就是兒子記得爸爸
[00:15:02.000 --> 00:15:09.000]  只要你作為阿爺阿婆阿公阿媽
[00:15:09.000 --> 00:15:14.000]  阿老師阿爸爸阿媽媽
[00:15:14.000 --> 00:15:16.000]  在平時
[00:15:16.000 --> 00:15:18.000]  由他小到大
[00:15:18.000 --> 00:15:21.000]  你要足夠讓他感受到
[00:15:21.000 --> 00:15:23.000]  被愛被關懷
[00:15:23.000 --> 00:15:25.000]  那份情那份愛
[00:15:25.000 --> 00:15:28.000]  到你等到他人生有一天
[00:15:28.000 --> 00:15:30.000]  他發現到
[00:15:30.000 --> 00:15:32.000]  社會給不到他答案
[00:15:32.000 --> 00:15:35.000]  他投票選舉出來的那個
[00:15:35.000 --> 00:15:37.000]  代表他的政客也好
[00:15:37.000 --> 00:15:39.000]  政治新星也好
[00:15:39.000 --> 00:15:42.000]  未必兌現到他們的承諾
[00:15:42.000 --> 00:15:43.000]  或者未必改變到
[00:15:43.000 --> 00:15:45.000]  社會在他們心中希望有
[00:15:45.000 --> 00:15:48.000]  世界所追求的夢想
[00:15:48.000 --> 00:15:50.000]  金錢的名利欲望
[00:15:50.000 --> 00:15:52.000]  滿足
[00:15:52.000 --> 00:15:54.000]  都不能夠讓他感受到
[00:15:54.000 --> 00:15:57.000]  是實在和被愛
[00:15:57.000 --> 00:15:58.000]  他會記得
[00:15:58.000 --> 00:16:00.000]  最重要是和你
[00:16:00.000 --> 00:16:04.000]  最親密有愛的關係
[00:16:04.000 --> 00:16:05.000]  所以學習放手
[00:16:05.000 --> 00:16:06.000]  學習等不要緊
[00:16:06.000 --> 00:16:09.000]  不過我們花點時間
[00:16:09.000 --> 00:16:10.000]  很真誠
[00:16:10.000 --> 00:16:13.000]  很到位的關懷年輕人
[00:16:13.000 --> 00:16:15.000]  一會兒最後說大兒子
[00:16:15.000 --> 00:16:17.000]  會有一點點這件事
[00:16:17.000 --> 00:16:20.000]  時間關係要跳過這點
[00:16:20.000 --> 00:16:23.000]  最後爸爸給他這些東西的時候
[00:16:23.000 --> 00:16:25.000]  他給他一個愛的接納
[00:16:25.000 --> 00:16:26.000]  復和
[00:16:26.000 --> 00:16:28.000]  這個時間關係我要
[00:16:28.000 --> 00:16:31.000]  跳他說的大兒子
[00:16:31.000 --> 00:16:33.000]  對小兒子我們要學
[00:16:33.000 --> 00:16:35.000]  放手
[00:16:35.000 --> 00:16:37.000]  學等
[00:16:37.000 --> 00:16:42.000]  學讓他們學自己承擔責任
[00:16:42.000 --> 00:16:47.000]  相信那個關係是最實在的
[00:16:47.000 --> 00:16:51.000]  那個是你投了很多
[00:16:51.000 --> 00:16:52.000]  真的
[00:16:52.000 --> 00:16:54.000]  我們今天投了很多錢
[00:16:54.000 --> 00:16:56.000]  去他讀書
[00:16:56.000 --> 00:16:58.000]  學東西
[00:16:58.000 --> 00:17:01.000]  去暑假交換
[00:17:01.000 --> 00:17:03.000]  讀IB program
[00:17:03.000 --> 00:17:05.000]  去外國
[00:17:05.000 --> 00:17:07.000]  那些錢花費很大
[00:17:07.000 --> 00:17:11.000]  但那些不是最大的
[00:17:11.000 --> 00:17:13.000]  最大的投資是你花時間
[00:17:13.000 --> 00:17:14.000]  聽他講
[00:17:14.000 --> 00:17:15.000]  陪他
[00:17:15.000 --> 00:17:17.000]  讓他感受到
[00:17:17.000 --> 00:17:19.000]  你愛他和尊重他
[00:17:19.000 --> 00:17:21.000]  但這個愛和尊重他
[00:17:21.000 --> 00:17:22.000]  怎樣讓他感受到
[00:17:22.000 --> 00:17:23.000]  看大兒子很特別
[00:17:23.000 --> 00:17:25.000]  大兒子就說這個大兒子比較乖
[00:17:25.000 --> 00:17:26.000]  他在家裡沒有走
[00:17:26.000 --> 00:17:27.000]  還幫爸爸媽媽做事
[00:17:27.000 --> 00:17:28.000]  好像年輕人一樣
[00:17:28.000 --> 00:17:30.000]  青少年主日會走上台
[00:17:30.000 --> 00:17:31.000]  會侍奉
[00:17:31.000 --> 00:17:32.000]  多乖
[00:17:32.000 --> 00:17:34.000]  剛才教師就說
[00:17:34.000 --> 00:17:36.000]  信義黨可能已經走了
[00:17:36.000 --> 00:17:37.000]  這些就乖了
[00:17:37.000 --> 00:17:38.000]  這些就沒有走
[00:17:38.000 --> 00:17:40.000]  坐在那裡
[00:17:40.000 --> 00:17:42.000]  那些沒有走的
[00:17:42.000 --> 00:17:43.000]  是不是很乖呢
[00:17:43.000 --> 00:17:44.000]  是不是真的在家呢
[00:17:44.000 --> 00:17:45.000]  看看大兒子
[00:17:45.000 --> 00:17:47.000]  大兒子真的挺乖
[00:17:47.000 --> 00:17:49.000]  下班回來
[00:17:49.000 --> 00:17:50.000]  接著
[00:17:50.000 --> 00:17:51.000]  來家畢業
