
[00:00:00.000 --> 00:00:02.000]  這時候讓我們一起低頭祈禱
[00:06:33.000 --> 00:06:36.000]  去突顯這些生意人
[00:06:36.000 --> 00:06:40.000]  他們那種的自負和那種有把握
[00:06:40.000 --> 00:06:42.000]  原來這句的經文
[00:06:42.000 --> 00:06:45.000]  雅閣用了三個的連接詞
[00:06:45.000 --> 00:06:47.000]  希臘文我們叫做Kai
[00:06:47.000 --> 00:06:49.000]  中文就是和
[00:06:49.000 --> 00:06:50.000]  我讀給大家聽
[00:06:50.000 --> 00:06:51.000]  如果這段經文直譯的話
[00:06:51.000 --> 00:06:52.000]  可以是這樣的
[00:06:52.000 --> 00:06:54.000]  我們必定會去
[00:06:54.000 --> 00:06:56.000]  就在一兩天內成行
[00:06:56.000 --> 00:06:57.000]  和
[00:06:57.000 --> 00:06:59.000]  我們在那裡工作一年
[00:06:59.000 --> 00:07:00.000]  和
[00:07:00.000 --> 00:07:01.000]  我們做生意
[00:07:01.000 --> 00:07:02.000]  和
[00:07:02.000 --> 00:07:03.000]  我們會賺大錢
[00:07:03.000 --> 00:07:04.000]  看到嗎
[00:07:04.000 --> 00:07:05.000]  和和和
[00:07:05.000 --> 00:07:06.000]  代表什麼
[00:07:06.000 --> 00:07:08.000]  代表這班的生意人
[00:07:08.000 --> 00:07:11.000]  他們多麼的胸有成竹
[00:07:11.000 --> 00:07:13.000]  他們說我們有最周長的計劃
[00:07:13.000 --> 00:07:15.000]  最好的行程
[00:07:15.000 --> 00:07:16.000]  最好的時間表
[00:07:16.000 --> 00:07:18.000]  甚或乎我知道在哪裡做什麼生意
[00:07:18.000 --> 00:07:21.000]  還要賺盡所有的錢
[00:07:21.000 --> 00:07:23.000]  如此自負
[00:07:23.000 --> 00:07:24.000]  如此自信
[00:07:24.000 --> 00:07:27.000]  覺得一切可以掌握在他們的手中
[00:07:27.000 --> 00:07:28.000]  雅閣說
[00:07:28.000 --> 00:07:29.000]  NO
[00:07:29.000 --> 00:07:30.000]  錯啊
[00:07:30.000 --> 00:07:31.000]  不是這樣
[00:07:31.000 --> 00:07:33.000]  你的價值觀全錯了
[00:07:33.000 --> 00:07:36.000]  接著用第十四節去回應他們
[00:07:36.000 --> 00:07:37.000]  雅閣說
[00:07:37.000 --> 00:07:40.000]  其實明天緣何你們還不知道
[00:07:40.000 --> 00:07:42.000]  你們的生命是什麼
[00:07:42.000 --> 00:07:44.000]  你們緣是一片的雲霧
[00:07:44.000 --> 00:07:47.000]  出現片刻就不見了
[00:07:47.000 --> 00:07:49.000]  你們倒應說
[00:07:49.000 --> 00:07:50.000]  主若願意
[00:07:50.000 --> 00:07:52.000]  我們就能活著
[00:07:52.000 --> 00:07:54.000]  也可以做這事
[00:07:54.000 --> 00:07:56.000]  或作那事
[00:07:56.000 --> 00:07:59.000]  雅閣要這班滿有計劃
[00:07:59.000 --> 00:08:02.000]  胸有成竹的基督徒
[00:08:02.000 --> 00:08:04.000]  這班行商的生意人知道
[00:08:04.000 --> 00:08:05.000]  不是你有多聰明
[00:08:05.000 --> 00:08:06.000]  你有多有本事
[00:08:06.000 --> 00:08:07.000]  就可以掌握你的生命
[00:08:07.000 --> 00:08:08.000]  NO
[00:08:08.000 --> 00:08:09.000]  不是
[00:08:09.000 --> 00:08:10.000]  我只是問你
[00:08:10.000 --> 00:08:12.000]  明天如何
[00:08:12.000 --> 00:08:14.000]  你也回答不了
[00:08:14.000 --> 00:08:15.000]  明天發生什麼事
[00:08:15.000 --> 00:08:16.000]  明天你會遇到什麼
[00:08:16.000 --> 00:08:17.000]  你的人生會怎樣
[00:08:17.000 --> 00:08:18.000]  你不知道
[00:08:18.000 --> 00:08:20.000]  你回答不了
[00:08:20.000 --> 00:08:21.000]  更加莫說
[00:08:21.000 --> 00:08:23.000]  你要敵得過
[00:08:23.000 --> 00:08:28.000]  那個如雲霧瞬間即逝的人生
[00:08:28.000 --> 00:08:30.000]  雅閣要他們知道
[00:08:30.000 --> 00:08:32.000]  無論他們有多有錢
[00:08:32.000 --> 00:08:33.000]  多有地位
[00:08:33.000 --> 00:08:34.000]  多聰明
[00:08:34.000 --> 00:08:36.000]  一切的主權
[00:08:36.000 --> 00:08:39.000]  是在上帝的手中
[00:08:39.000 --> 00:08:40.000]  其實這段經文
[00:08:40.000 --> 00:08:41.000]  這節的經文
[00:08:41.000 --> 00:08:43.000]  不單單是對當時的人說
[00:08:43.000 --> 00:08:44.000]  對你和我
[00:08:44.000 --> 00:08:45.000]  也是很合適
[00:08:45.000 --> 00:08:46.000]  很應用到的
[00:08:46.000 --> 00:08:48.000]  各位朋友
[00:08:48.000 --> 00:08:50.000]  明天如何
[00:08:50.000 --> 00:08:52.000]  今天是星期日
[00:08:52.000 --> 00:08:53.000]  我的心情很複雜
[00:08:53.000 --> 00:08:54.000]  可以休息
[00:08:54.000 --> 00:08:55.000]  但明天要上班
[00:08:55.000 --> 00:08:56.000]  明天要面對很多
[00:08:56.000 --> 00:08:57.000]  我們不想面對的人
[00:08:57.000 --> 00:08:59.000]  明天如何
[00:08:59.000 --> 00:09:00.000]  明天你是不是要看
[00:09:00.000 --> 00:09:02.000]  一個驗身的報告
[00:09:02.000 --> 00:09:03.000]  明天你回到公司
[00:09:03.000 --> 00:09:04.000]  是不是要面對
[00:09:04.000 --> 00:09:05.000]  那些你不想面對的人
[00:09:05.000 --> 00:09:07.000]  或者開一些很難開的會議
[00:09:07.000 --> 00:09:08.000]  或者是不是明天有一個
[00:09:08.000 --> 00:09:09.000]  很大的買賣
[00:09:09.000 --> 00:09:10.000]  你要作出一個決定
[00:09:10.000 --> 00:09:14.000]  但是你現在還沒有把握
[00:09:14.000 --> 00:09:16.000]  如雲霧瞬間的生命
[00:09:16.000 --> 00:09:18.000]  更加是我們掌握不了
[00:09:18.000 --> 00:09:19.000]  我們經常說
[00:09:19.000 --> 00:09:21.000]  死亡只有一道門
[00:09:21.000 --> 00:09:22.000]  由老至亂
[00:09:22.000 --> 00:09:25.000]  大家排隊走進去
[00:09:25.000 --> 00:09:26.000]  但是原來不是的
[00:09:26.000 --> 00:09:28.000]  很多人不知覺之間
[00:09:28.000 --> 00:09:30.000]  就插隊了
[00:09:30.000 --> 00:09:31.000]  我們經常說
[00:09:31.000 --> 00:09:32.000]  白頭人送黑頭人
[00:09:32.000 --> 00:09:33.000]  就是這個意思
[00:09:33.000 --> 00:09:35.000]  非常淒涼
[00:09:35.000 --> 00:09:36.000]  又或者當我們覺得
[00:09:36.000 --> 00:09:37.000]  我們很多的資產
[00:09:37.000 --> 00:09:38.000]  可以在銀行
[00:09:38.000 --> 00:09:40.000]  可以代代平安的時候
[00:09:40.000 --> 00:09:42.000]  原來世界可以說
[00:09:42.000 --> 00:09:43.000]  突然間有什麼經濟危機
[00:09:43.000 --> 00:09:44.000]  我們會化為烏有
[00:09:44.000 --> 00:09:46.000]  我們會沒有了
[00:09:46.000 --> 00:09:48.000]  轉瞬即逝
[00:09:48.000 --> 00:09:50.000]  又或者我們最深刻的
[00:09:50.000 --> 00:09:51.000]  一些關係
[00:09:51.000 --> 00:09:53.000]  一些朋友的親友
[00:09:53.000 --> 00:09:56.000]  隨著他的離開移民
[00:09:56.000 --> 00:09:58.000]  我們慢慢慢慢
[00:09:58.000 --> 00:10:00.000]  就好像不見了他那樣
[00:10:00.000 --> 00:10:02.000]  非常可惜
[00:10:02.000 --> 00:10:03.000]  各位電影節目的朋友
[00:10:03.000 --> 00:10:04.000]  我們必須承認
[00:10:04.000 --> 00:10:05.000]  今天我們處身
[00:10:05.000 --> 00:10:07.000]  是一個幻變不定
[00:10:07.000 --> 00:10:10.000]  欠缺平安的世代
[00:10:10.000 --> 00:10:14.000]  究竟我們可以做些什麼
[00:10:14.000 --> 00:10:16.000]  沒有人能夠掌握自己的生命
[00:10:16.000 --> 00:10:18.000]  就好像前陣子
[00:10:18.000 --> 00:10:21.000]  轟動全球的潛水觀光戲
[00:10:21.000 --> 00:10:22.000]  叫什麼名字
[00:10:22.000 --> 00:10:24.000]  太坦號
[00:10:24.000 --> 00:10:25.000]  當我們知道
[00:10:25.000 --> 00:10:26.000]  這個觀光是這麼厲害的
[00:10:26.000 --> 00:10:28.000]  原來你可以花這麼多錢
[00:10:28.000 --> 00:10:29.000]  天文數字的錢
[00:10:29.000 --> 00:10:30.000]  就可以下去
[00:10:30.000 --> 00:10:32.000]  看Titanic的遺骸
[00:10:32.000 --> 00:10:33.000]  不是看電影
[00:10:33.000 --> 00:10:34.000]  不是看紀錄片
[00:10:34.000 --> 00:10:35.000]  是真的看到那樣東西
[00:10:35.000 --> 00:10:36.000]  多麼開心
[00:10:36.000 --> 00:10:39.000]  但是沒有人猜到
[00:10:39.000 --> 00:10:42.000]  這個觀光潛水戲
[00:10:42.000 --> 00:10:45.000]  最終可以在海中解體
[00:10:45.000 --> 00:10:47.000]  更加沒有人猜到
[00:10:47.000 --> 00:10:50.000]  那五名船裡面的乘客
[00:10:50.000 --> 00:10:53.000]  全部離難
[00:10:53.000 --> 00:10:55.000]  人的生命
[00:10:55.000 --> 00:10:59.000]  實在不是我們掌握得到
[00:10:59.000 --> 00:11:00.000]  人很多計劃
[00:11:00.000 --> 00:11:03.000]  未必如我們所料去發生
[00:11:03.000 --> 00:11:07.000]  但是偏偏這班行商的生意人
[00:11:07.000 --> 00:11:09.000]  他們就覺得有把握
[00:11:09.000 --> 00:11:11.000]  行 我能夠控制
[00:11:11.000 --> 00:11:12.000]  我的計劃都行
[00:11:12.000 --> 00:11:13.000]  沒問題
[00:11:13.000 --> 00:11:15.000]  住一年都可以
[00:11:15.000 --> 00:11:18.000]  但是瓦割隨即更加嚴厲的
[00:11:18.000 --> 00:11:20.000]  我們看第十六節
[00:11:20.000 --> 00:11:22.000]  請大家幫我讀出來
[00:11:22.000 --> 00:11:23.000]  一二三
[00:11:23.000 --> 00:11:34.000]  這個嚴厲非常重要
[00:11:34.000 --> 00:11:37.000]  這個指控非常重要
[00:11:37.000 --> 00:11:39.000]  雅各說你們的狂妄
[00:11:39.000 --> 00:11:41.000]  你們的自誇
[00:11:41.000 --> 00:11:43.000]  已經是邪惡的
[00:11:43.000 --> 00:11:45.000]  邪惡的
[00:11:45.000 --> 00:11:46.000]  為什麼
[00:11:46.000 --> 00:11:48.000]  因為雅各知道
[00:11:48.000 --> 00:11:50.000]  如果一個人自以為是
[00:11:50.000 --> 00:11:52.000]  驕傲和處處為自己著想的時候
[00:11:52.000 --> 00:11:55.000]  他必定會忽略身邊人的
[00:11:55.000 --> 00:11:57.000]  感受或者利益
[00:11:57.000 --> 00:11:59.000]  他甚或乎會做一些傷害別人
[00:11:59.000 --> 00:12:01.000]  不公平的事情
[00:12:01.000 --> 00:12:05.000]  就正如那班行商的生意人
[00:12:05.000 --> 00:12:07.000]  他們為了賺盡所有錢
[00:12:07.000 --> 00:12:10.000]  他們迫害扣押那些工人的工資
[00:12:10.000 --> 00:12:12.000]  甚或乎去詆毀他們
[00:12:12.000 --> 00:12:14.000]  迫他們殺他們
[00:12:14.000 --> 00:12:17.000]  雅各就要告訴他們
[00:12:17.000 --> 00:12:20.000]  你們這樣做是邪惡
[00:12:20.000 --> 00:12:21.000]  如果你們不警醒
[00:12:21.000 --> 00:12:22.000]  不回轉的時候
[00:12:22.000 --> 00:12:24.000]  就越來越邪惡
[00:12:24.000 --> 00:12:26.000]  就回不了頭
[00:12:26.000 --> 00:12:28.000]  雅各要嚴厲督察他們
[00:12:28.000 --> 00:12:31.000]  雅各要讓他們再一次知道
[00:12:31.000 --> 00:12:32.000]  生命的主權
[00:12:32.000 --> 00:12:34.000]  這個世界所有的主權
[00:12:34.000 --> 00:12:36.000]  在上帝的手中
[00:12:36.000 --> 00:12:38.000]  無論是人生命的主權
[00:12:38.000 --> 00:12:40.000]  國家興衰的主權
[00:12:40.000 --> 00:12:42.000]  世界終局的主權
[00:12:42.000 --> 00:12:45.000]  都在神的手中
[00:12:45.000 --> 00:12:47.000]  哪管你多厲害
[00:12:47.000 --> 00:12:49.000]  多有計謀
[00:12:49.000 --> 00:12:50.000]  多有經驗
[00:12:50.000 --> 00:12:52.000]  多有地位
[00:12:52.000 --> 00:12:54.000]  主若不願意
[00:12:54.000 --> 00:12:56.000]  你莫說做這件事
[00:12:56.000 --> 00:13:00.000]  你所有的計劃都不能夠成事
[00:13:00.000 --> 00:13:04.000]  甚或乎你連呼吸的機會都沒有
[00:13:04.000 --> 00:13:07.000]  雅各要再一次強調
[00:13:07.000 --> 00:13:10.000]  掌權的是上帝
[00:13:10.000 --> 00:13:12.000]  雅各要再一次強調
[00:13:12.000 --> 00:13:14.000]  人的有限
[00:13:14.000 --> 00:13:16.000]  對 人真的很有限
[00:13:16.000 --> 00:13:17.000]  人真的很有限
[00:13:17.000 --> 00:13:19.000]  你看看過去三年
[00:13:19.000 --> 00:13:22.000]  過去三年無論多強的國家
[00:13:22.000 --> 00:13:25.000]  多厲害的醫學家或者科學家
[00:13:25.000 --> 00:13:27.000]  多先進的器材和藥材
[00:13:27.000 --> 00:13:29.000]  都敵不過一顆
[00:13:29.000 --> 00:13:32.000]  我們看不見的新冠病毒
[00:13:32.000 --> 00:13:36.000]  弄得天翻地覆的整個世界
[00:13:36.000 --> 00:13:38.000]  醒了
[00:13:38.000 --> 00:13:39.000]  讓我們知道人類真的有限
[00:13:39.000 --> 00:13:41.000]  有很多事情我們處理不了
[00:13:41.000 --> 00:13:43.000]  只可以默然接受
[00:13:43.000 --> 00:13:45.000]  別說這麼大
[00:13:45.000 --> 00:13:48.000]  我問你 昨晚睡得好嗎
[00:13:48.000 --> 00:13:50.000]  你信不信今晚睡得好
[00:13:50.000 --> 00:13:53.000]  你多久沒試過一覺睡到天亮
[00:13:53.000 --> 00:13:55.000]  我們都不知道怎麼回答 是不是
[00:13:55.000 --> 00:13:58.000]  原來你多少錢買多少補品吃
[00:13:58.000 --> 00:14:00.000]  你的床褥多貴都好
[00:14:00.000 --> 00:14:02.000]  是睡不了就睡不了
[00:14:02.000 --> 00:14:04.000]  很慘的
[00:14:04.000 --> 00:14:05.000]  你知道香港有多少人失眠嗎
[00:14:05.000 --> 00:14:07.000]  我是其中一個
[00:14:07.000 --> 00:14:08.000]  我經常都失眠的
[00:14:08.000 --> 00:14:11.000]  點點點點都聞不到
[00:14:11.000 --> 00:14:13.000]  又或者
[00:14:13.000 --> 00:14:15.000]  你的健康
[00:14:15.000 --> 00:14:18.000]  你的安全
[00:14:18.000 --> 00:14:22.000]  能不能夠預計掌握得到
[00:14:22.000 --> 00:14:23.000]  我們看新聞
[00:14:23.000 --> 00:14:26.000]  多少人出門上班
[00:14:26.000 --> 00:14:27.000]  上不了你
[00:14:27.000 --> 00:14:29.000]  連家人說句拜拜都沒有
[00:14:29.000 --> 00:14:32.000]  尤其最近很多工業意外
[00:14:32.000 --> 00:14:37.000]  求主去安慰那些受災者的家庭
[00:14:37.000 --> 00:14:39.000]  又甚至乎你最愛的家人
[00:14:39.000 --> 00:14:41.000]  最著緊的兒女
[00:14:41.000 --> 00:14:43.000]  你將最好的給他
[00:14:43.000 --> 00:14:46.000]  你保護他 你規劃他的人生
[00:14:46.000 --> 00:14:48.000]  但最後他想些什麼
[00:14:48.000 --> 00:14:50.000]  他做些什麼
[00:14:50.000 --> 00:14:52.000]  你真的控制不了
[00:14:52.000 --> 00:14:53.000]  又或者最近
[00:14:53.000 --> 00:14:55.000]  我們說服償 好耶
[00:14:55.000 --> 00:14:57.000]  不斷報復式旅行
[00:14:57.000 --> 00:14:59.000]  挺爽的
[00:14:59.000 --> 00:15:01.000]  這個社會可以服償
[00:15:01.000 --> 00:15:03.000]  但人的心
[00:15:03.000 --> 00:15:05.000]  人的心過去三年
[00:15:05.000 --> 00:15:08.000]  很多的衝擊 很多的撕裂
[00:15:08.000 --> 00:15:10.000]  令到我們不知多少人
[00:15:10.000 --> 00:15:15.000]  有焦慮 有驚恐 有抑鬱
[00:15:15.000 --> 00:15:19.000]  人的心怎樣能夠服償
[00:15:19.000 --> 00:15:21.000]  過去三年
[00:15:21.000 --> 00:15:22.000]  無論是我教會的弟兄姊妹
[00:15:22.000 --> 00:15:24.000]  或者那些很淒涼的街坊
[00:15:24.000 --> 00:15:26.000]  很艱難
[00:15:26.000 --> 00:15:27.000]  很多人真的有抑鬱症
[00:15:27.000 --> 00:15:29.000]  我陪他們走
[00:15:29.000 --> 00:15:30.000]  感謝主的恩典
[00:15:30.000 --> 00:15:32.000]  最後他們靠著上主
