
[00:00:00.000 --> 00:00:07.240]  今日我們開始十月份第一次的敬拜
[00:06:53.240 --> 00:06:56.240]  怎樣跟耶穌走宣教的路
[00:06:56.240 --> 00:06:58.240]  當我們想起宣教
[00:06:58.240 --> 00:07:01.240]  我們想起什麼呢?
[00:07:01.240 --> 00:07:07.240]  今天如果我們要跟耶穌走宣教的路
[00:07:07.240 --> 00:07:10.240]  今天有三方面我們去思想
[00:07:10.240 --> 00:07:14.240]  我都希望能夠講得到
[00:07:14.240 --> 00:07:18.240]  因為我現在講得越來越長
[00:07:18.240 --> 00:07:21.240]  我的時間就越來越短
[00:07:21.240 --> 00:07:23.240]  所以這是一個矛盾
[00:07:23.240 --> 00:07:27.240]  所以我先講得大綱
[00:07:27.240 --> 00:07:29.240]  不然一會兒都講不完
[00:07:29.240 --> 00:07:31.240]  大家去想想吧
[00:07:31.240 --> 00:07:42.240]  我們怎樣跟耶穌走宣教的路呢?
[00:07:42.240 --> 00:07:46.240]  第一,你要跟耶穌走宣教的路
[00:07:46.240 --> 00:07:49.240]  你要被主去察現你
[00:07:49.240 --> 00:07:52.240]  如果你要跟耶穌走宣教的路
[00:07:52.240 --> 00:07:55.240]  你要成為主耶穌的見證人
[00:07:55.240 --> 00:07:58.240]  如果你要跟耶穌走宣教的路
[00:07:58.240 --> 00:08:00.240]  你要走出你的安樂窩
[00:08:00.240 --> 00:08:04.240]  你才能夠跟耶穌走宣教的路
[00:08:04.240 --> 00:08:07.240]  什麼是宣教呢?
[00:08:07.240 --> 00:08:09.240]  當你想到宣教
[00:08:09.240 --> 00:08:12.240]  你好像想起不關我事
[00:08:12.240 --> 00:08:15.240]  只是曹姑娘、莫先生的事
[00:08:15.240 --> 00:08:18.240]  或者Robert、Peggy的事
[00:08:18.240 --> 00:08:22.240]  或者Roxanne的事,不關我們事
[00:08:22.240 --> 00:08:24.240]  或者周牧師的事
[00:08:24.240 --> 00:08:28.240]  這些經常去國內做宣教
[00:08:28.240 --> 00:08:31.240]  這個不關我事
[00:08:31.240 --> 00:08:35.240]  就算牧師都會這樣說
[00:08:35.240 --> 00:08:38.240]  你叫我做宣教事都不關我事
[00:08:38.240 --> 00:08:42.240]  因為我口才不好,說話不行
[00:08:42.240 --> 00:08:45.240]  如果你叫我用國語講道
[00:08:45.240 --> 00:08:49.240]  我真的會冒冷汗
[00:08:49.240 --> 00:08:52.240]  我們可能會這樣想
[00:08:52.240 --> 00:08:56.240]  但這個是不是耶穌基督告訴我們
[00:08:56.240 --> 00:08:58.240]  不關我們事呢?
[00:08:58.240 --> 00:09:01.240]  這個是不是耶穌告訴我們
[00:09:01.240 --> 00:09:03.240]  不關我們事呢?
[00:09:03.240 --> 00:09:05.240]  什麼是宣教呢?
[00:09:05.240 --> 00:09:08.240]  今個月你會聽到
[00:09:08.240 --> 00:09:10.240]  又宣教又猜拳
[00:09:10.240 --> 00:09:13.240]  講英文又mission
[00:09:13.240 --> 00:09:15.240]  這些是什麼呢?
[00:09:15.240 --> 00:09:18.240]  其實宣教和猜拳
[00:09:18.240 --> 00:09:22.240]  或者我們相等它
[00:09:22.240 --> 00:09:26.240]  它都是翻譯英文一個字叫mission
[00:09:26.240 --> 00:09:30.240]  這個mission或者你要翻譯使命
[00:09:30.240 --> 00:09:33.240]  如果我們放在教會裏面
[00:09:33.240 --> 00:09:35.240]  我們都是在講猜拳
[00:09:35.240 --> 00:09:37.240]  在講猜拳
[00:09:37.240 --> 00:09:39.240]  什麼叫宣教猜拳
[00:09:39.240 --> 00:09:41.240]  很多人說宣教就是去到海外
[00:09:41.240 --> 00:09:43.240]  去到很遠的地方
[00:09:43.240 --> 00:09:45.240]  離開香港
[00:09:45.240 --> 00:09:49.240]  對當地的人傳福音
[00:09:49.240 --> 00:09:50.240]  這個就是宣教
[00:09:50.240 --> 00:09:52.240]  這個就是猜拳
[00:09:52.240 --> 00:09:54.240]  這個mission這個字
[00:09:54.240 --> 00:09:56.240]  有人說它是一個希臘文
[00:09:56.240 --> 00:09:58.240]  不是希臘文,sorry
[00:09:58.240 --> 00:09:59.240]  我都亂了
[00:09:59.240 --> 00:10:01.240]  一個拉丁文
[00:10:01.240 --> 00:10:02.240]  missio這個字
[00:10:02.240 --> 00:10:04.240]  我不懂拉丁文
[00:10:04.240 --> 00:10:06.240]  不過我就這樣讀
[00:10:06.240 --> 00:10:08.240]  missio
[00:10:08.240 --> 00:10:11.240]  這個是什麼意思呢?
[00:10:11.240 --> 00:10:13.240]  猜拳
[00:10:13.240 --> 00:10:15.240]  或者我們說missionary
[00:10:15.240 --> 00:10:19.240]  其實它是在講什麼呢?
[00:10:19.240 --> 00:10:23.240]  聖經沒有猜拳這兩個字
[00:10:23.240 --> 00:10:26.240]  聖經沒有宣教這兩個字
[00:10:26.240 --> 00:10:30.240]  聖經都好像沒有mission這個字
[00:10:30.240 --> 00:10:34.240]  不過這個字是什麼意思呢?
[00:10:34.240 --> 00:10:37.240]  聖經確是有一個字
[00:10:37.240 --> 00:10:39.240]  而這個字
[00:10:39.240 --> 00:10:41.240]  正是表達
[00:10:41.240 --> 00:10:43.240]  什麼叫猜拳
[00:10:43.240 --> 00:10:45.240]  什麼叫宣教
[00:10:45.240 --> 00:10:46.240]  這個是什麼字呢?
[00:10:46.240 --> 00:10:48.240]  這個是猜字
[00:10:48.240 --> 00:10:50.240]  聖經有的
[00:10:50.240 --> 00:10:51.240]  就是一個這樣的字
[00:10:51.240 --> 00:10:53.240]  叫猜字
[00:10:53.240 --> 00:10:55.240]  我們一起讀這兩字的聖經
[00:10:55.240 --> 00:10:58.240]  你怎樣猜我到世上
[00:10:58.240 --> 00:11:01.240]  我也照樣猜他們到世上
[00:11:01.240 --> 00:11:03.240]  耶穌又對他們說
[00:11:03.240 --> 00:11:05.240]  願你們平安
[00:11:05.240 --> 00:11:07.240]  夫怎樣猜顯了我
[00:11:07.240 --> 00:11:11.240]  我也要怎樣猜顯你們
[00:11:11.240 --> 00:11:13.240]  聖經我說
[00:11:13.240 --> 00:11:17.240]  夫怎樣猜耶穌來這個世界
[00:11:17.240 --> 00:11:18.240]  耶穌就說
[00:11:18.240 --> 00:11:21.240]  我怎樣猜這些基督徒
[00:11:21.240 --> 00:11:23.240]  猜你們這些門徒
[00:11:23.240 --> 00:11:25.240]  去這個世界
[00:11:25.240 --> 00:11:27.240]  弟兄姊妹
[00:11:27.240 --> 00:11:32.240]  我今天想大家去想一個問題
[00:11:32.240 --> 00:11:38.240]  什麼是猜顯的人
[00:11:38.240 --> 00:11:43.240]  什麼人是神所猜顯的人
[00:11:43.240 --> 00:11:45.240]  神所猜顯的人
[00:11:45.240 --> 00:11:48.240]  就是那個宣教的人
[00:11:48.240 --> 00:11:49.240]  神所猜顯的人
[00:11:49.240 --> 00:11:51.240]  就是我們叫做宣教士
[00:11:51.240 --> 00:11:54.240]  其實宣教士就是猜顯的人
[00:11:54.240 --> 00:11:57.240]  所以聖經說
[00:11:57.240 --> 00:12:00.240]  夫怎樣猜耶穌到這個世上
[00:12:00.240 --> 00:12:02.240]  耶穌就說
[00:12:02.240 --> 00:12:05.240]  我也怎樣猜你們到這個世上
[00:12:05.240 --> 00:12:06.240]  第一 弟兄姊妹
[00:12:06.240 --> 00:12:09.240]  耶穌是否只是猜顯
[00:12:09.240 --> 00:12:10.240]  吾穆斯
[00:12:10.240 --> 00:12:12.240]  猜羅穆斯
[00:12:12.240 --> 00:12:15.240]  來這個世界傳福音
[00:12:15.240 --> 00:12:16.240]  不是
[00:12:16.240 --> 00:12:20.240]  耶穌基督為何被猜到這個世界
[00:12:20.240 --> 00:12:24.240]  祂說神猜他獨生子來這個世界
[00:12:24.240 --> 00:12:28.240]  就是藉著他能夠得著這個生命
[00:12:28.240 --> 00:12:30.240]  神愛我們的心
[00:12:30.240 --> 00:12:33.240]  就在這裡顯明了
[00:12:33.240 --> 00:12:34.240]  弟兄姊妹
[00:12:34.240 --> 00:12:38.240]  神是猜耶穌來這個世界
[00:12:38.240 --> 00:12:42.240]  神同樣不是只猜吾穆斯
[00:12:42.240 --> 00:12:44.240]  猜三福隊員去傳福音
[00:12:44.240 --> 00:12:47.240]  神更加猜每一個
[00:12:47.240 --> 00:12:49.240]  弟兄姊妹你要記住
[00:12:49.240 --> 00:12:56.240]  什麼人是被神猜顯去傳揚神的救恩呢
[00:12:56.240 --> 00:12:58.240]  不是孫教士
[00:12:58.240 --> 00:13:00.240]  不是曹姑娘
[00:13:00.240 --> 00:13:02.240]  不是吾穆斯
[00:13:02.240 --> 00:13:05.240]  神是猜我們每一個
[00:13:05.240 --> 00:13:07.240]  所以我想問
[00:13:07.240 --> 00:13:10.240]  誰是被猜顯的人呢
[00:13:10.240 --> 00:13:12.240]  是你和我 弟兄姊妹
[00:13:12.240 --> 00:13:15.240]  這是聖經讓我們看到
[00:13:15.240 --> 00:13:18.240]  這樣的教導
[00:13:18.240 --> 00:13:23.240]  神為何要你信耶穌
[00:13:23.240 --> 00:13:26.240]  神為何要你信耶穌
[00:13:26.240 --> 00:13:29.240]  不是你信了耶穌就在那裡
[00:13:29.240 --> 00:13:32.240]  有一個孫教學的
[00:13:32.240 --> 00:13:36.240]  猜傳學的一個學者
[00:13:36.240 --> 00:13:38.240]  猜傳是什麼呢
[00:13:38.240 --> 00:13:42.240]  猜傳就是那些先夢揀選的人
[00:13:42.240 --> 00:13:44.240]  那些先信耶穌的人
[00:13:44.240 --> 00:13:49.240]  他們負起將福音傳給其他人的責任
[00:13:49.240 --> 00:13:51.240]  弟兄姊妹我們忘記了
[00:13:51.240 --> 00:13:55.240]  原來我們每一個都是孫教士
[00:13:55.240 --> 00:13:57.240]  講而來講
[00:13:57.240 --> 00:14:02.240]  講而來講我們每一個基督徒都是孫教士
[00:14:02.240 --> 00:14:04.240]  你是孫教士
[00:14:04.240 --> 00:14:07.240]  我是孫教士
[00:14:07.240 --> 00:14:11.240]  你是被神猜顯去到這個世界
[00:14:11.240 --> 00:14:13.240]  去將救恩傳講的人
[00:14:13.240 --> 00:14:15.240]  不只是牧師
[00:14:15.240 --> 00:14:18.240]  弟兄姊妹你要了解你的身份
[00:14:18.240 --> 00:14:22.240]  聖經不只是說傳道人才是被猜顯的人
[00:14:22.240 --> 00:14:27.240]  聖經也不是說保羅才是被猜顯的人
[00:14:27.240 --> 00:14:29.240]  他說我猜顯
[00:14:29.240 --> 00:14:31.240]  父怎樣猜顯我
[00:14:31.240 --> 00:14:33.240]  我就怎樣猜顯你們
[00:14:33.240 --> 00:14:35.240]  弟兄姊妹你們
[00:14:35.240 --> 00:14:36.240]  所有的人
[00:14:36.240 --> 00:14:38.240]  所有相信耶穌的人
[00:14:38.240 --> 00:14:41.240]  都被神猜顯去
[00:14:41.240 --> 00:14:49.240]  人用一個比喻來形容教會
[00:14:49.240 --> 00:14:53.240]  他用兩種船來形容教會
[00:14:53.240 --> 00:14:55.240]  一個甚麼船呢
[00:14:55.240 --> 00:14:56.240]  教會
[00:14:56.240 --> 00:14:58.240]  有些人說有些教會
[00:14:58.240 --> 00:15:01.240]  好像遊船一樣
[00:15:01.240 --> 00:15:03.240]  遊船
[00:15:03.240 --> 00:15:05.240]  你坐過遊船沒有
[00:15:05.240 --> 00:15:07.240]  你坐過遊船沒有
[00:15:07.240 --> 00:15:08.240]  坐過沒有
[00:15:08.240 --> 00:15:11.240]  好像沒有甚麼反應
[00:15:11.240 --> 00:15:16.240]  可能還未醒
[00:15:16.240 --> 00:15:18.240]  還在坐船
[00:15:18.240 --> 00:15:20.240]  在運船浪
[00:15:20.240 --> 00:15:23.240]  你坐過遊船沒有
[00:15:23.240 --> 00:15:25.240]  坐過一次
[00:15:25.240 --> 00:15:27.240]  坐在那裏做甚麼
[00:15:27.240 --> 00:15:28.240]  對了
[00:15:28.240 --> 00:15:29.240]  吃
[00:15:29.240 --> 00:15:31.240]  坐在那裏吃
[00:15:31.240 --> 00:15:33.240]  由早吃到晚
[00:15:33.240 --> 00:15:39.240]  他說有些教會好像遊船一樣
[00:15:39.240 --> 00:15:43.240]  會眾來到只是等食
[00:15:43.240 --> 00:15:45.240]  遊船河
[00:15:45.240 --> 00:15:47.240]  享受世界
[00:15:47.240 --> 00:15:51.240]  坐完就下船遊覽
[00:15:51.240 --> 00:15:53.240]  幾天了
[00:15:53.240 --> 00:15:55.240]  像不像我們教會
[00:15:55.240 --> 00:15:57.240]  不像
[00:15:57.240 --> 00:15:59.240]  誰人看誰人說
[00:15:59.240 --> 00:16:04.240]  究竟在船上
[00:16:04.240 --> 00:16:06.240]  甚麼人做事
[00:16:06.240 --> 00:16:08.240]  船長
[00:16:08.240 --> 00:16:09.240]  水手
[00:16:09.240 --> 00:16:11.240]  很忙碌的屋主
[00:16:11.240 --> 00:16:13.240]  其他都是坐著
[00:16:13.240 --> 00:16:15.240]  我想百分之八十
[00:16:15.240 --> 00:16:19.240]  都是在享受世界
[00:16:19.240 --> 00:16:21.240]  享受世界
[00:16:21.240 --> 00:16:24.240]  第二種教會是甚麼教會呢
[00:16:24.240 --> 00:16:26.240]  遼寧號
[00:16:26.240 --> 00:16:27.240]  甚麼叫遼寧號
[00:16:27.240 --> 00:16:29.240]  航空母艦
[00:16:29.240 --> 00:16:30.240]  知道嗎
[00:16:30.240 --> 00:16:32.240]  你們聽過沒有
[00:16:32.240 --> 00:16:36.240]  我們中國第一艘航空母艦遼寧號
[00:16:36.240 --> 00:16:40.240]  究竟你是軍艦的
[00:16:40.240 --> 00:16:42.240]  你想軍艦
[00:16:42.240 --> 00:16:44.240]  我們像不像軍艦
[00:16:44.240 --> 00:16:45.240]  不像
[00:16:45.240 --> 00:16:48.240]  因為個個都是坐在那裏
[00:16:48.240 --> 00:16:50.240]  不是個個上來這艘船
[00:16:50.240 --> 00:16:52.240]  都是落手落腳做的
[00:16:52.240 --> 00:16:53.240]  你像甚麼
[00:16:53.240 --> 00:16:56.240]  我們今天教會像甚麼
[00:16:56.240 --> 00:16:58.240]  所以有些人
[00:16:58.240 --> 00:17:00.240]  來到
[00:17:00.240 --> 00:17:03.240]  可能不了解第一城浸信會
[00:17:03.240 --> 00:17:05.240]  第一城浸信會
[00:17:05.240 --> 00:17:09.240]  是想將遊艇變為航空母艦
[00:17:09.240 --> 00:17:11.240]  不是大
[00:17:11.240 --> 00:17:13.240]  變為軍艦
[00:17:13.240 --> 00:17:16.240]  要變就很多人不喜歡
[00:17:16.240 --> 00:17:19.240]  遊艇變軍艦你喜不喜歡
[00:17:19.240 --> 00:17:22.240]  你由遊船河變成水手
[00:17:22.240 --> 00:17:24.240]  當然沒有人喜歡
[00:17:24.240 --> 00:17:26.240]  所以有些人問
[00:17:26.240 --> 00:17:28.240]  為何受浸要那麼多東西
[00:17:28.240 --> 00:17:30.240]  有無導班成長班
[00:17:30.240 --> 00:17:31.240]  有團契有崇拜
[00:17:31.240 --> 00:17:33.240]  那麼多條件
[00:17:33.240 --> 00:17:34.240]  沒錯
[00:17:34.240 --> 00:17:36.240]  如果你在遊船
[00:17:36.240 --> 00:17:38.240]  真的不用那麼多條件
[00:17:38.240 --> 00:17:40.240]  遊船河需要甚麼條件
[00:17:40.240 --> 00:17:42.240]  你懂得食就可以
[00:17:42.240 --> 00:17:43.240]  對不對
[00:17:43.240 --> 00:17:44.240]  你上去食而已
[00:17:44.240 --> 00:17:45.240]  遊船河你用不著
[00:17:45.240 --> 00:17:47.240]  你不用那麼多東西
[00:17:47.240 --> 00:17:49.240]  但是你想軍艦
[00:17:49.240 --> 00:17:50.240]  你只懂得食可以嗎
[00:17:50.240 --> 00:17:52.240]  不可以
[00:17:52.240 --> 00:17:55.240]  你知不知上遼寧號一個月要怎樣
[00:17:55.240 --> 00:17:57.240]  要學會
[00:17:57.240 --> 00:17:58.240]  這艘船
[00:17:58.240 --> 00:18:01.240]  你怎樣找回自己的方向
[00:18:01.240 --> 00:18:02.240]  因為這艘船
[00:18:02.240 --> 00:18:04.240]  他說這艘船
[00:18:04.240 --> 00:18:06.240]  加起來的路
[00:18:06.240 --> 00:18:08.240]  有20公里
[00:18:08.240 --> 00:18:13.240]  這艘船的通道全部加起來
[00:18:13.240 --> 00:18:15.240]  有20公里
[00:18:15.240 --> 00:18:17.240]  你上到這艘船你會怎樣
[00:18:17.240 --> 00:18:19.240]  迷失
[00:18:19.240 --> 00:18:21.240]  你會迷失了
[00:18:21.240 --> 00:18:23.240]  在這一個月裏你要學會
[00:18:23.240 --> 00:18:26.240]  你要不要迷失路
[00:18:26.240 --> 00:18:28.240]  你上這艘船
[00:18:28.240 --> 00:18:31.240]  你要被訓練
[00:18:31.240 --> 00:18:34.240]  你要承擔起一個責任
[00:18:34.240 --> 00:18:36.240]  你要知道你自己的位置
[00:18:36.240 --> 00:18:38.240]  你知道在這艘船做甚麼
[00:18:38.240 --> 00:18:40.240]  你不是在那裏坐
[00:18:40.240 --> 00:18:43.240]  所以頂姐妹
[00:18:43.240 --> 00:18:47.240]  神說我要猜你們
[00:18:47.240 --> 00:18:49.240]  去這個世界
[00:18:49.240 --> 00:18:51.240]  如果你不裝備
[00:18:51.240 --> 00:18:53.240]  你怎樣去打仗
[00:18:53.240 --> 00:18:55.240]  如果你不裝備
[00:18:55.240 --> 00:18:59.240]  你怎樣能夠成為這個船的船員
[00:18:59.240 --> 00:19:00.240]  頂姐妹
[00:19:00.240 --> 00:19:01.240]  你不要坐在這裏
[00:19:01.240 --> 00:19:04.240]  經常當遊船
[00:19:04.240 --> 00:19:06.240]  你要想一想
[00:19:06.240 --> 00:19:08.240]  今天我們的教會
[00:19:08.240 --> 00:19:10.240]  你走一來這裏
[00:19:10.240 --> 00:19:12.240]  你是否當遊客
[00:19:12.240 --> 00:19:13.240]  當旅遊
[00:19:13.240 --> 00:19:14.240]  還是你當一位船員
[00:19:14.240 --> 00:19:15.240]  一位水手
[00:19:15.240 --> 00:19:18.240]  一位戰艦裏面的一個成員
[00:19:18.240 --> 00:19:20.240]  你自己去想一想
[00:19:20.240 --> 00:19:22.240]  耶穌基督
[00:19:22.240 --> 00:19:26.240]  祂讓我們看到一個世界的需要
[00:19:26.240 --> 00:19:33.240]  祂說這裏很多人要去信福音
[00:19:33.240 --> 00:19:35.240]  但是工人是少
[00:19:35.240 --> 00:19:39.240]  今天我們處身在一個甚麼世界呢
[00:19:39.240 --> 00:19:43.240]  今天我們處身在一個甚麼世界呢
[00:19:43.240 --> 00:19:46.240]  最近在報紙裏面
[00:19:46.240 --> 00:19:49.240]  說了一件很有趣的事
[00:19:49.240 --> 00:19:53.240]  在深圳有一間薄餅店開張
[00:19:53.240 --> 00:19:57.240]  開張當然是希望宣傳
[00:19:57.240 --> 00:20:01.240]  他就開了一個這樣的宣傳
[00:20:01.240 --> 00:20:04.240]  他說你吃完薄餅之後
[00:20:04.240 --> 00:20:07.240]  你安心給錢
[00:20:07.240 --> 00:20:09.240]  你做老闆
[00:20:09.240 --> 00:20:14.240]  你會不會這樣做呢
