
[00:00:00.000 --> 00:00:02.640]  第一節大家平安,又一齊讀聖經
[00:01:56.800 --> 00:01:58.600]  三十一節
[00:01:58.600 --> 00:02:03.000]  於是卞雅敏人知道自己敗了
[00:02:03.000 --> 00:02:04.800]  這是第一要講的第一點
[00:02:04.800 --> 00:02:08.600]  卞雅敏人知道自己敗了
[00:02:08.600 --> 00:02:09.800]  是什麼呢
[00:02:09.800 --> 00:02:11.400]  先是以色列人
[00:02:11.400 --> 00:02:12.800]  以色列人和卞雅敏人
[00:02:12.800 --> 00:02:14.800]  卞雅敏人就是以色列人
[00:02:14.800 --> 00:02:19.200]  其實以色列十二支派卞雅敏是其中一支派
[00:02:19.200 --> 00:02:21.400]  這裡所說的以色列人
[00:02:21.400 --> 00:02:25.000]  就是指其他十一個聯合
[00:02:25.000 --> 00:02:27.200]  因為卞雅敏的暴行
[00:02:27.200 --> 00:02:30.600]  罪行罪惡而去攻擊她
[00:02:30.600 --> 00:02:33.800]  以色列人是指十一支派
[00:02:33.800 --> 00:02:36.400]  卞雅敏人是指卞雅敏之派
[00:02:36.400 --> 00:02:42.600]  以色列人因為靠著在基比亞前所設的伏兵
[00:02:42.600 --> 00:02:47.800]  就在卞雅敏人面前詐敗
[00:02:47.800 --> 00:02:50.000]  說的話好像不太清楚
[00:02:50.000 --> 00:02:52.000]  其實是清楚的
[00:02:52.000 --> 00:02:54.000]  薩姆爾的記錄就是
[00:02:54.000 --> 00:02:58.000]  卞雅敏人開始知道自己敗了
[00:02:58.000 --> 00:02:59.800]  是跟著三十六節來的
[00:02:59.800 --> 00:03:03.800]  上面是說戰爭的
[00:03:03.800 --> 00:03:05.600]  卞雅敏人一直都贏
[00:03:05.600 --> 00:03:08.000]  後來開始輸了
[00:03:08.000 --> 00:03:10.400]  開始知道自己敗了
[00:03:10.400 --> 00:03:12.600]  是什麼事呢?
[00:03:12.600 --> 00:03:16.200]  中文的句號就對了
[00:03:16.200 --> 00:03:19.400]  這裡開始講述這件事是怎樣的
[00:03:19.400 --> 00:03:21.400]  其實開始的時候
[00:03:21.400 --> 00:03:25.200]  是以色列人靠著伏兵
[00:03:25.200 --> 00:03:31.600]  在卞雅敏人基比亞面前詐敗
[00:03:31.600 --> 00:03:34.400]  詐敗是因為他們第一次
[00:03:34.400 --> 00:03:36.400]  進攻基比亞
[00:03:36.400 --> 00:03:37.800]  卞雅敏人的城
[00:03:37.800 --> 00:03:41.800]  進攻的時候被他們打敗了
[00:03:41.800 --> 00:03:43.600]  第二天繼續奮勇
[00:03:43.600 --> 00:03:46.400]  又再次擺陣進攻
[00:03:46.400 --> 00:03:49.200]  怎知道又敗了
[00:03:49.200 --> 00:03:53.400]  於是以色列人就一起去到伯特利這個地方
[00:03:53.400 --> 00:03:55.800]  就在那裡禱告、哭泣
[00:03:55.800 --> 00:03:57.200]  又獻祭
[00:03:57.200 --> 00:03:57.800]  獻什麼祭?
[00:03:57.800 --> 00:03:59.800]  獻繁祭和平安祭
[00:03:59.800 --> 00:04:00.800]  很有信心
[00:04:00.800 --> 00:04:02.400]  雖然死了幾萬人
[00:04:02.400 --> 00:04:04.200]  不過很有信心
[00:04:04.200 --> 00:04:05.200]  繼續去
[00:04:05.200 --> 00:04:08.600]  神說「明天你們會得勝」
[00:04:08.600 --> 00:04:12.800]  「我會將基比亞的卞雅敏人」
[00:04:12.800 --> 00:04:14.600]  「交到你們手裡」
[00:04:14.600 --> 00:04:17.600]  當時是約櫃抬了出來
[00:04:17.600 --> 00:04:21.000]  有祭司在那裡侍納
[00:04:21.000 --> 00:04:24.200]  他們很有信心
[00:04:24.200 --> 00:04:26.000]  這次也除了信心
[00:04:26.000 --> 00:04:28.200]  是用了一些計謀
[00:04:28.200 --> 00:04:34.600]  先有伏兵在基比亞旁邊躲起來
[00:04:34.600 --> 00:04:36.000]  不讓別人看到
[00:04:36.000 --> 00:04:39.800]  然後一隊軍隊去面前再挑戰
[00:04:39.800 --> 00:04:42.400]  於是卞雅敏人就出來了
[00:04:42.400 --> 00:04:43.400]  出來想著
[00:04:43.400 --> 00:04:45.800]  「你也是以前早兩天這樣」
[00:04:45.800 --> 00:04:48.400]  「都是會輸給我們的」
[00:04:48.400 --> 00:04:51.800]  於是他們一出來打
[00:04:51.800 --> 00:04:55.600]  伏兵就急忙闖進基比亞
[00:04:55.600 --> 00:04:56.600]  人們出來打
[00:04:56.600 --> 00:04:58.600]  「等我,等我打你」
[00:04:58.600 --> 00:05:00.200]  他們就出來了
[00:05:00.200 --> 00:05:02.800]  周圍的伏兵馬上入城
[00:05:02.800 --> 00:05:06.200]  入了城就用刀殺死全城的人
[00:05:06.200 --> 00:05:07.400]  也很慘的
[00:05:07.400 --> 00:05:10.200]  當時他們很習慣
[00:05:10.200 --> 00:05:12.400]  一殺是屠殺
[00:05:12.400 --> 00:05:13.600]  不只是殺士兵
[00:05:13.600 --> 00:05:15.000]  所有人
[00:05:15.000 --> 00:05:17.800]  全城的人都用刀殺
[00:05:17.800 --> 00:05:22.000]  並且預先和埋伏的約定
[00:05:22.000 --> 00:05:24.600]  就是城內放火
[00:05:24.600 --> 00:05:26.800]  放火自然有煙上騰
[00:05:26.800 --> 00:05:28.600]  做一個記號
[00:05:28.600 --> 00:05:32.200]  以煙氣上騰為號
[00:05:32.200 --> 00:05:36.200]  把卞雅敏士兵引出來打的時候
[00:05:36.200 --> 00:05:38.000]  就炸敗
[00:05:38.000 --> 00:05:39.600]  讓他追遠一點
[00:05:39.600 --> 00:05:43.200]  然後伏兵就馬上兜頭入城
[00:05:43.200 --> 00:05:45.200]  馬上進去城內
[00:05:45.200 --> 00:05:46.800]  將裡面的人殺了
[00:05:46.800 --> 00:05:48.600]  然後放火
[00:05:48.600 --> 00:05:50.000]  有煙氣上騰
[00:05:50.000 --> 00:05:53.600]  這些逃走著炸敗的
[00:05:53.600 --> 00:05:56.800]  以色列十一支派士兵回頭看到
[00:05:56.800 --> 00:05:59.600]  城內有煙火為號
[00:05:59.600 --> 00:06:03.800]  知道埋伏的士兵已進入城內
[00:06:03.800 --> 00:06:06.600]  以色列人退陣的時候
[00:06:06.600 --> 00:06:11.400]  卞雅敏人動手殺死以色列人約有三十個
[00:06:11.400 --> 00:06:13.200]  他們退陣就是說
[00:06:13.200 --> 00:06:17.000]  叫陣出來打
[00:06:17.000 --> 00:06:18.400]  打我們退
[00:06:18.400 --> 00:06:21.000]  一退就殺死了三十個人
[00:06:21.000 --> 00:06:23.200]  可能走得慢走不及
[00:06:23.200 --> 00:06:24.800]  於是伏兵進入城內
[00:06:24.800 --> 00:06:26.600]  又佔了城
[00:06:26.600 --> 00:06:30.000]  他們就覺得又殺三十個
[00:06:30.000 --> 00:06:32.800]  卞雅敏人覺得你們很容易殺
[00:06:32.800 --> 00:06:37.000]  我們仍然像上次那樣被我們殺敗
[00:06:37.000 --> 00:06:38.800]  於是就追了
[00:06:38.800 --> 00:06:41.000]  當煙氣在如柱
[00:06:41.000 --> 00:06:43.600]  即是很粗很大煙
[00:06:43.600 --> 00:06:46.800]  從城中上騰的時候
[00:06:46.800 --> 00:06:48.800]  卞雅敏人回頭觀看
[00:06:48.800 --> 00:06:52.000]  見全城煙氣沖天
[00:06:52.000 --> 00:06:55.000]  而前面他們追趕的以色列人
[00:06:55.000 --> 00:06:57.000]  又轉身回來
[00:06:57.000 --> 00:06:59.400]  卞雅敏人就甚驚惶
[00:06:59.400 --> 00:07:05.000]  因為看見災禍臨到自己了
[00:07:05.000 --> 00:07:08.200]  當你就是卞雅敏士兵
[00:07:08.200 --> 00:07:09.800]  坐在城中追趕我
[00:07:09.800 --> 00:07:11.800]  我炸敗走了
[00:07:11.800 --> 00:07:13.800]  還死了三十個
[00:07:13.800 --> 00:07:15.800]  誰知打著打著時間
[00:07:15.800 --> 00:07:16.600]  就發覺
[00:07:16.600 --> 00:07:17.600]  看後面
[00:07:17.600 --> 00:07:19.400]  我們城內著了火
[00:07:19.400 --> 00:07:20.400]  很大煙
[00:07:20.400 --> 00:07:21.400]  回頭看
[00:07:21.400 --> 00:07:22.200]  哎呀
[00:07:22.200 --> 00:07:23.400]  我心很害怕
[00:07:23.400 --> 00:07:26.000]  我的家庭怎樣了
[00:07:26.000 --> 00:07:29.000]  我們的地方怎樣了
[00:07:29.000 --> 00:07:30.400]  然後轉身
[00:07:30.400 --> 00:07:31.000]  哇
[00:07:31.000 --> 00:07:33.200]  那些被我們追趕的以色列兵
[00:07:33.200 --> 00:07:35.000]  又打回頭
[00:07:35.000 --> 00:07:36.800]  後面自己的城燒了
[00:07:36.800 --> 00:07:38.000]  前面打回頭
[00:07:38.000 --> 00:07:38.800]  他們就知道
[00:07:38.800 --> 00:07:39.200]  哎呀
[00:07:39.200 --> 00:07:40.600]  這次輸了
[00:07:40.600 --> 00:07:42.400]  就是剛才講的第一點
[00:07:42.400 --> 00:07:46.800]  卞雅敏人知道自己敗了
[00:07:46.800 --> 00:07:48.800]  過程是這樣的
[00:07:48.800 --> 00:07:51.000]  敗了的時候就甚驚惶
[00:07:51.000 --> 00:07:51.600]  哎呀
[00:07:51.600 --> 00:07:53.800]  糟了這次災禍臨到
[00:07:53.800 --> 00:07:55.600]  沒有了
[00:07:55.600 --> 00:07:57.800]  於是他們就在以色列人面前
[00:07:57.800 --> 00:08:00.200]  就轉身往抗日逃跑
[00:08:00.200 --> 00:08:02.200]  之後大家走了
[00:08:02.200 --> 00:08:04.600]  向周圍走的地方走了
[00:08:04.600 --> 00:08:08.600]  以色列人就分批在後面追殺
[00:08:08.600 --> 00:08:10.600]  一路走一路走
[00:08:10.600 --> 00:08:12.000]  很有趣的
[00:08:12.000 --> 00:08:13.200]  走當然
[00:08:13.200 --> 00:08:14.000]  哇
[00:08:14.000 --> 00:08:15.800]  逃命當然走得很快
[00:08:15.800 --> 00:08:17.400]  但是那個心害怕
[00:08:17.400 --> 00:08:19.600]  有時候那個心會太害怕
[00:08:19.600 --> 00:08:20.600]  會抑制了
[00:08:20.600 --> 00:08:22.200]  跑得不快
[00:08:22.200 --> 00:08:24.200]  很快就被人追上來了
[00:08:24.200 --> 00:08:26.600]  雖然命令自己的腳跑快一點
[00:08:26.600 --> 00:08:28.200]  但是不知道為什麼腳很重
[00:08:28.200 --> 00:08:29.200]  跑不起來
[00:08:29.200 --> 00:08:31.000]  於是就被追殺了
[00:08:31.000 --> 00:08:31.800]  啊
[00:08:31.800 --> 00:08:34.600]  走到不同的城鎮裡面
[00:08:34.600 --> 00:08:37.600]  竟然各城鎮裡都有人走出來
[00:08:37.600 --> 00:08:39.600]  都夾攻他們
[00:08:39.600 --> 00:08:41.200]  走到哪裡
[00:08:41.200 --> 00:08:42.600]  總之過街老鼠那樣
[00:08:42.600 --> 00:08:44.400]  後面大軍在追
[00:08:44.400 --> 00:08:46.600]  走到哪裡想找房子躲都不行
[00:08:46.600 --> 00:08:49.400]  裡面的人走出來又殺他
[00:08:49.400 --> 00:08:52.200]  於是他們大敗了
[00:08:52.200 --> 00:08:55.200]  以色列人圍繞變眼敏人
[00:08:55.200 --> 00:08:56.200]  這樣追趕
[00:08:56.200 --> 00:08:57.800]  包圍著他們走
[00:08:57.800 --> 00:09:00.000]  走到他們揭腳的地方
[00:09:00.000 --> 00:09:04.600]  就一直對著日出之地的基比亞踐踏他們
[00:09:04.600 --> 00:09:05.800]  一路走一路躲
[00:09:05.800 --> 00:09:06.600]  有些人死了
[00:09:06.600 --> 00:09:07.800]  有些人躲了
[00:09:07.800 --> 00:09:09.600]  都在基比亞
[00:09:09.600 --> 00:09:13.000]  這個意思就是在基比亞附近被殺死
[00:09:13.000 --> 00:09:14.600]  留意一下
[00:09:14.600 --> 00:09:18.800]  變眼敏人死了的有一萬八千人
[00:09:18.800 --> 00:09:20.200]  都是勇士
[00:09:20.200 --> 00:09:21.600]  衝來打仗
[00:09:21.600 --> 00:09:23.200]  就死了一萬八千人
[00:09:23.200 --> 00:09:25.600]  就是這次引了他出來
[00:09:25.600 --> 00:09:28.400]  然後伏兵又去搶了城
[00:09:28.400 --> 00:09:30.200]  然後逃走
[00:09:30.200 --> 00:09:32.800]  然後回頭再打他
[00:09:32.800 --> 00:09:35.800]  這樣殺死了一萬八千
[00:09:35.800 --> 00:09:37.000]  然後
[00:09:37.000 --> 00:09:40.000]  那些人就向曠野逃跑
[00:09:40.000 --> 00:09:43.600]  就去了一個叫做臨門盤
[00:09:43.600 --> 00:09:45.800]  臨門盤是什麼來的呢
[00:09:45.800 --> 00:09:46.600]  解釋一下
[00:09:46.600 --> 00:09:48.400]  盤是指盤石
[00:09:48.400 --> 00:09:51.000]  臨門是一個地方來的
[00:09:51.000 --> 00:09:54.600]  就在伯特利附近大概六公里左右
[00:09:54.600 --> 00:09:56.200]  是一個小地方
[00:09:56.200 --> 00:09:57.400]  跑來跑去
[00:09:57.400 --> 00:10:01.000]  臨門其實都是在附近的地方
[00:10:01.000 --> 00:10:03.200]  就去了臨門這個地方
[00:10:03.200 --> 00:10:08.400]  那這些人在道路上又殺死了五千人
[00:10:08.400 --> 00:10:13.200]  就一如和十圍水一樣
[00:10:13.200 --> 00:10:15.400]  什麼叫做圍水呢
[00:10:15.400 --> 00:10:19.400]  就是收割墨紙
[00:10:19.400 --> 00:10:20.800]  收割墨紙
[00:10:20.800 --> 00:10:24.800]  他們收割的時候會用一把一支竹
[00:10:24.800 --> 00:10:28.200]  好像大家見過一支長的棍
[00:10:28.200 --> 00:10:30.000]  有一把彎刀
[00:10:30.000 --> 00:10:31.600]  單彎的
[00:10:31.600 --> 00:10:32.800]  其實他們就這樣拿著
[00:10:32.800 --> 00:10:34.200]  這樣割
[00:10:34.200 --> 00:10:35.800]  這樣就不用彎在身上
[00:10:35.800 --> 00:10:37.000]  夠長
[00:10:37.000 --> 00:10:40.600]  通常中國就不是這樣的
[00:10:40.600 --> 00:10:43.200]  外地人就這樣一支很長的竿
[00:10:43.200 --> 00:10:44.600]  然後有一把彎的刀
[00:10:44.600 --> 00:10:46.400]  於是就成了我們見到
[00:10:46.400 --> 00:10:49.200]  西方人死神拿著一把刀
[00:10:49.200 --> 00:10:50.400]  這樣去割
[00:10:50.400 --> 00:10:53.600]  然後就斬了底
[00:10:53.600 --> 00:10:55.400]  就全部掉在地上
[00:10:55.400 --> 00:10:57.200]  然後他們就把它收割好
[00:10:57.200 --> 00:10:58.200]  捆起來
[00:10:58.200 --> 00:11:00.200]  這樣就拿走了
[00:11:00.200 --> 00:11:03.800]  在收割捆起來的過程裡面
[00:11:03.800 --> 00:11:05.200]  有幾條幾條
[00:11:05.200 --> 00:11:07.200]  周圍這裡左右
[00:11:07.200 --> 00:11:09.600]  那些散了就不收割了
[00:11:09.600 --> 00:11:12.000]  免得逐條收割怎麼收割
[00:11:12.000 --> 00:11:14.400]  大捆大捆
[00:11:14.400 --> 00:11:15.600]  搬走
[00:11:15.600 --> 00:11:17.200]  地上就剩下很多
[00:11:17.200 --> 00:11:20.400]  留下的墨水
[00:11:20.400 --> 00:11:23.800]  這些就是留給窮人撿的
[00:11:23.800 --> 00:11:26.200]  窮人就很開心
[00:11:26.200 --> 00:11:27.400]  撿到了撿到了
[00:11:27.400 --> 00:11:30.200]  就有一點點墨紙可以吃
[00:11:30.200 --> 00:11:31.800]  就好像撿
[00:11:31.800 --> 00:11:34.600]  好像我們現在香港說的撿豆一樣
[00:11:34.600 --> 00:11:36.400]  撿豆那樣撿
[00:11:36.400 --> 00:11:39.400]  又在基頓殺了他們二千
[00:11:39.400 --> 00:11:41.400]  這裡只是這一節聖經
[00:11:41.400 --> 00:11:42.400]  四十五節
[00:11:42.400 --> 00:11:44.200]  已經七千了
[00:11:44.200 --> 00:11:47.400]  上面說一萬八千
[00:11:47.400 --> 00:11:51.600]  所以這裡已經是二萬五千人了
[00:11:51.600 --> 00:11:53.600]  死了二萬五千人了
[00:11:53.600 --> 00:11:58.000]  其實差不多是他們全數的士兵
[00:11:58.000 --> 00:12:00.800]  士兵走出來打的
[00:12:00.800 --> 00:12:02.600]  又是勇士壯士的
[00:12:02.600 --> 00:12:04.600]  就是說是精壯的
[00:12:04.600 --> 00:12:07.800]  已經死了二萬五千了
[00:12:07.800 --> 00:12:08.800]  好了
[00:12:08.800 --> 00:12:11.400]  在那一天裡面剛剛死掉的
[00:12:11.400 --> 00:12:13.200]  第二點跟大家說的就是
[00:12:13.200 --> 00:12:15.800]  二萬五千人
[00:12:15.800 --> 00:12:17.800]  其實他們死了二萬五千人
[00:12:17.800 --> 00:12:21.200]  已經可以說辯雅敏是
[00:12:21.200 --> 00:12:29.400]  絕了有強壯的男士了
[00:12:29.400 --> 00:12:31.400]  都是拿刀的勇士
[00:12:31.400 --> 00:12:34.000]  辯雅敏的壯丁剩下多少呢
[00:12:34.000 --> 00:12:36.600]  六百人
[00:12:36.600 --> 00:12:37.200]  慘不慘
[00:12:37.200 --> 00:12:39.600]  整個支派剩下六百人
[00:12:39.600 --> 00:12:43.600]  出來打仗的也出了,剩下六百人
[00:12:43.600 --> 00:12:46.000]  城裡面的也殺光了
[00:12:46.000 --> 00:12:51.400]  現在整個辯雅敏剩下的男人只有六百個
[00:12:51.400 --> 00:12:53.800]  城裡面都殺光了
[00:12:53.800 --> 00:12:56.200]  辯雅敏已經沒有後裔了
[00:12:56.200 --> 00:12:57.800]  剩下出來的
[00:12:57.800 --> 00:13:00.200]  又死了二萬五千
[00:13:00.200 --> 00:13:02.200]  辯雅敏剩下六百個男人
[00:13:02.200 --> 00:13:06.400]  整個支派剩下六百個男人
[00:13:06.400 --> 00:13:10.200]  轉身向曠野逃跑去了臨門
[00:13:10.200 --> 00:13:13.800]  臨門是叫Remount
[00:13:13.800 --> 00:13:16.600]  Remount其實是石榴樹
[00:13:16.600 --> 00:13:19.800]  但是臨門其實叫石榴樹
[00:13:19.800 --> 00:13:22.000]  就走了一個小城鎮
[00:13:22.000 --> 00:13:23.800]  小村莊那裡
[00:13:23.800 --> 00:13:25.600]  就在那裡聚集躲起來
[00:13:25.600 --> 00:13:27.200]  都心驚驚死了
[00:13:27.200 --> 00:13:30.200]  再追過來我們都沒有了
[00:13:30.200 --> 00:13:33.800]  就躲在那裡四個月
[00:13:33.800 --> 00:13:37.200]  大概已經屍橫遍野
[00:13:37.200 --> 00:13:39.200]  於是以色列十二支派
[00:13:39.200 --> 00:13:42.000]  都已經差不多算數了
[00:13:42.000 --> 00:13:44.600]  以色列又轉回辯雅敏地
[00:13:44.600 --> 00:13:47.800]  將各城的人畜所遇到的
[00:13:47.800 --> 00:13:49.600]  都用刀殺了
[00:13:49.600 --> 00:13:52.000]  放火燒了一切的城邑
[00:13:52.000 --> 00:13:54.000]  你看見以色列人都很厲害
[00:13:54.000 --> 00:13:58.800]  全部是自己的同胞
[00:13:58.800 --> 00:14:01.600]  不過不同支派而已
[00:14:01.600 --> 00:14:07.000]  竟然逃殺了辯雅敏的人
[00:14:07.000 --> 00:14:09.400]  你見到他們以往很多次都是這樣
[00:14:09.400 --> 00:14:10.600]  是滅人的
[00:14:10.600 --> 00:14:12.200]  滅族的
[00:14:12.200 --> 00:14:16.600]  最後所有辯雅敏城鎮
[00:14:16.600 --> 00:14:19.600]  都城邑一切城邑燒了
[00:14:19.600 --> 00:14:21.600]  裡面的人所遇見的
[00:14:21.600 --> 00:14:24.200]  無論人或者畜
[00:14:24.200 --> 00:14:25.400]  都用刀殺了
[00:14:25.400 --> 00:14:28.200]  所有城邑燒了
[00:14:28.200 --> 00:14:31.400]  終於只剩下辯雅敏整個支派
[00:14:31.400 --> 00:14:33.200]  只剩下600人
[00:14:33.200 --> 00:14:37.000]  躲在臨門
[00:14:37.000 --> 00:14:42.200]  即是石榴的地方
[00:14:42.200 --> 00:14:44.800]  就是這個故事
[00:14:44.800 --> 00:14:48.200]  辯雅敏很兇惡很兇狠
[00:14:48.200 --> 00:14:55.400]  十一支派叫辯雅敏人
[00:14:55.400 --> 00:15:02.400]  你把辯雅敏基比亞的匪徒交給我們
[00:15:02.400 --> 00:15:04.400]  我們要處置他們
[00:15:04.400 --> 00:15:06.200]  因為他們在那裡
[00:15:06.200 --> 00:15:07.600]  只是這班匪徒而已
[00:15:07.600 --> 00:15:10.200]  你交回匪徒的幾十人
[00:15:10.200 --> 00:15:12.000]  十幾人不知道多少個人
[00:15:12.000 --> 00:15:15.200]  總之是一個少數的匪徒交出來
[00:15:15.200 --> 00:15:17.400]  讓我們對付他們
[00:15:17.400 --> 00:15:25.000]  去處理他們姦殺一個女士這個罪
[00:15:25.000 --> 00:15:28.400]  這樣就已經了事了
[00:15:28.400 --> 00:15:30.200]  但是辯雅敏人
[00:15:30.200 --> 00:15:33.000]  我認為我們夠強大
[00:15:33.000 --> 00:15:34.600]  就是不給你
[00:15:34.600 --> 00:15:36.600]  我十一個支派來
[00:15:36.600 --> 00:15:38.200]  四十萬人
[00:15:38.200 --> 00:15:39.200]  你夠我們打嗎?
[00:15:39.200 --> 00:15:40.800]  我二萬幾就搞定你
[00:15:40.800 --> 00:15:43.400]  終於他打贏幾仗
[00:15:43.400 --> 00:15:45.400]  結果輸了
[00:15:45.400 --> 00:15:47.400]  辯雅敏惡不惡呢?
[00:15:47.400 --> 00:15:48.800]  很惡
[00:15:48.800 --> 00:15:51.000]  那班匪徒很惡
[00:15:51.000 --> 00:15:53.800]  辯雅敏那五個探子很惡
[00:15:53.800 --> 00:15:57.000]  這些全部都是這樣的
[00:15:57.000 --> 00:15:58.200]  沒有網
[00:15:58.200 --> 00:15:59.600]  沒有人管
[00:15:59.600 --> 00:16:01.000]  他又不肯交出來
[00:16:01.000 --> 00:16:01.800]  如果他交出來
[00:16:01.800 --> 00:16:04.800]  不用死光自己所有人
[00:16:04.800 --> 00:16:05.800]  二萬五千人
[00:16:05.800 --> 00:16:08.600]  這二萬五千人其實是士兵
[00:16:08.600 --> 00:16:11.600]  接著將所有城邑燒殺裡面的人
[00:16:11.600 --> 00:16:13.000]  又殺光那裡
[00:16:13.000 --> 00:16:14.400]  不止二萬五
[00:16:14.400 --> 00:16:15.800]  滅族了
[00:16:15.800 --> 00:16:17.400]  只剩下六百人
[00:16:17.400 --> 00:16:18.800]  這個是什麼呢?
[00:16:18.800 --> 00:16:20.600]  我覺得這件事發生
[00:16:20.600 --> 00:16:26.800]  都是上帝給一個懲罰他們的
[00:16:26.800 --> 00:16:29.400]  如果不是這麼兇惡
[00:16:29.400 --> 00:16:32.200]  如果不是這麼縱容那班匪徒
[00:16:32.200 --> 00:16:34.000]  沒事了
[00:16:34.000 --> 00:16:35.200]  為什麼會這樣
[00:16:35.200 --> 00:16:37.600]  竟然包庇那班匪徒
[00:16:37.600 --> 00:16:40.800]  結果害到自己滅族了
[00:16:40.800 --> 00:16:43.000]  我覺得其實十一個支派
[00:16:43.000 --> 00:16:44.600]  也太過兇狠了
[00:16:44.600 --> 00:16:46.200]  都不能說笑
[00:16:46.200 --> 00:16:47.800]  又會將人滅族
[00:16:47.800 --> 00:16:48.800]  全部滅族
[00:16:48.800 --> 00:16:52.000]  發誓要滅他族
[00:16:52.000 --> 00:16:54.000]  很厲害
[00:16:54.000 --> 00:16:55.400]  大家只不過是同胞
[00:16:55.400 --> 00:16:56.800]  坐下來傾
[00:16:56.800 --> 00:16:57.600]  一次傾不了
[00:16:57.600 --> 00:16:59.000]  傾兩次
[00:16:59.000 --> 00:17:00.600]  兵臨城下有得傾
[00:17:00.600 --> 00:17:02.400]  都盡量傾
[00:17:02.400 --> 00:17:04.000]  兄弟來的
[00:17:04.000 --> 00:17:07.800]  而且都是阿巴拉罕以色列國的後裔
[00:17:07.800 --> 00:17:09.800]  都是經過迦南地
[00:17:09.800 --> 00:17:12.200]  祖先是遺老好痛苦
[00:17:12.200 --> 00:17:14.000]  然後出來一起進迦南
[00:17:14.000 --> 00:17:15.600]  然後大家長大了
[00:17:15.600 --> 00:17:18.600]  兄弟分地的
[00:17:18.600 --> 00:17:21.200]  但是就造成這樣
[00:17:21.200 --> 00:17:22.200]  就滅了族
[00:17:22.200 --> 00:17:25.200]  所以是一件很悲慘的事
[00:17:25.200 --> 00:17:27.400]  其實那班以色列十一支派
[00:17:27.400 --> 00:17:29.000]  痛不痛苦呢
[00:17:29.000 --> 00:17:30.000]  都痛苦的
[00:17:30.000 --> 00:17:31.800]  因為他們是殺自己的兄弟
[00:17:31.800 --> 00:17:35.000]  大家都是敬拜耶和華
[00:17:35.000 --> 00:17:37.200]  所以這次是一次
[00:17:37.200 --> 00:17:38.600]  以色列人裡面
[00:17:38.600 --> 00:17:41.000]  很慘痛的事
[00:17:41.000 --> 00:17:44.200]  這個都真是很可憐的一件事
[00:17:44.200 --> 00:17:45.400]  沒有王
[00:17:45.400 --> 00:17:47.200]  各人任意而行
[00:17:47.200 --> 00:17:50.200]  辯雅文滅族了
[00:17:50.200 --> 00:17:52.800]  當然我要再提
[00:17:52.800 --> 00:17:54.200]  明天又會講
[00:17:54.200 --> 00:17:56.600]  辯雅文是不是死了之後
[00:17:56.600 --> 00:17:57.800]  整個族滅了
[00:17:57.800 --> 00:17:59.600]  十一支派是不是很開心
[00:17:59.600 --> 00:18:00.600]  哎呀好東西
[00:18:00.600 --> 00:18:01.800]  我們去分那些地了
[00:18:01.800 --> 00:18:02.600]  不是的
[00:18:02.600 --> 00:18:04.000]  明天你會看到
