
[00:00:00.000 --> 00:00:02.300]  今天是年初五
[00:01:33.500 --> 00:01:39.000]  他們就反而要求摩西要先派探子
[00:01:39.000 --> 00:01:43.400]  去窺探加南整個地方
[00:01:43.400 --> 00:01:46.100]  最初他們提出這個要求
[00:01:46.100 --> 00:01:49.500]  說起碼等我們將來進到加南地之後
[00:01:49.500 --> 00:01:53.700]  我們可以知道怎樣去走,走哪條路,去哪個城
[00:01:53.700 --> 00:01:58.900]  但是結果就是當探子回顧回來之後
[00:01:58.900 --> 00:02:01.300]  因為消息不太好
[00:02:01.300 --> 00:02:06.100]  有人又高又大,城牆又高又厲害
[00:02:06.100 --> 00:02:08.100]  這群百姓就害怕了
[00:02:08.100 --> 00:02:11.300]  繼而就走去埋怨摩西
[00:02:11.300 --> 00:02:13.400]  而這件事簡單來說
[00:02:13.400 --> 00:02:16.700]  長話短說就是令到耶和華
[00:02:16.700 --> 00:02:18.800]  要懲罰這群以色列百姓
[00:02:18.800 --> 00:02:23.100]  要他們在曠野裡一直漂流
[00:02:23.100 --> 00:02:24.800]  不過我很慶幸的是
[00:02:24.800 --> 00:02:27.200]  以色列人在這個漂流的日子裡
[00:02:27.200 --> 00:02:31.000]  他們仍然有耶和華的保守
[00:02:31.000 --> 00:02:34.400]  以致他可以擊敗那兩個阿摩利王
[00:02:34.400 --> 00:02:37.400]  叫做巴沙王和阿摩利王
[00:02:37.400 --> 00:02:39.400]  然後又記載了
[00:02:39.400 --> 00:02:44.600]  摩西因為以色列人其中兩個半支派
[00:02:44.600 --> 00:02:48.000]  在這裡因為打完仗,拿到地方的時候
[00:02:48.000 --> 00:02:49.800]  就主動要求摩西
[00:02:49.800 --> 00:02:52.600]  不如你分這些地給我們吧
[00:02:52.600 --> 00:02:54.900]  那麼摩西就真的
[00:02:54.900 --> 00:02:57.200]  應了這兩個半支派的要求
[00:02:57.200 --> 00:02:59.000]  就把那些地分了給他
[00:02:59.000 --> 00:03:01.700]  然後一直到第三章的尾段
[00:03:01.700 --> 00:03:03.800]  摩西也提到一件事
[00:03:03.800 --> 00:03:07.000]  就是耶和華原來親自跟摩西說了
[00:03:07.000 --> 00:03:10.600]  他說你不能進入迦南地的地方
[00:03:10.600 --> 00:03:13.700]  而是要約書亞成為一個
[00:03:13.700 --> 00:03:16.600]  以色列人的一個新的領袖
[00:03:16.600 --> 00:03:20.200]  繼續帶領這一班以色列人到約旦河
[00:03:20.200 --> 00:03:22.400]  過約旦河進去迦南
[00:03:22.400 --> 00:03:25.500]  繼續之後的路程
[00:03:25.500 --> 00:03:28.600]  那麼摩西就將整個過去以色列人
[00:03:28.600 --> 00:03:31.800]  由出埃及到他們當時
[00:03:31.800 --> 00:03:35.000]  一直居住在約旦河河東
[00:03:35.000 --> 00:03:38.000]  整個旅程所發生的所有事情
[00:03:38.000 --> 00:03:40.200]  無論是神怎樣恩代他們
[00:03:40.200 --> 00:03:44.400]  還是過去這班以色列人一些失敗的經歷
[00:03:44.400 --> 00:03:47.900]  摩西也一一地向這一班新的以色列人
[00:03:47.900 --> 00:03:51.200]  去陳明、去交代
[00:03:51.200 --> 00:03:55.700]  摩西用了三章的經文去回顧了一個歷史
[00:03:55.700 --> 00:03:59.600]  也都成為了一個很好的開場白
[00:03:59.600 --> 00:04:04.400]  繼而他就去到整段重溫歷史的真正重點了
[00:04:04.400 --> 00:04:07.800]  也是我今天要跟大家講的這一段的經文
[00:04:07.800 --> 00:04:09.600]  這一段第四章的內容
[00:04:09.600 --> 00:04:12.200]  不過開始之前讓我們先一同圖告
[00:04:15.000 --> 00:04:16.000]  天父上帝多謝你
[00:04:16.000 --> 00:04:18.200]  多謝你因為
[00:04:18.200 --> 00:04:21.800]  當我們去學習以色列人的歷史
[00:04:21.800 --> 00:04:24.200]  我們很多時候會想
[00:04:24.200 --> 00:04:27.000]  都其實不關我事
[00:04:27.000 --> 00:04:30.200]  但是主祢卻同樣
[00:04:30.200 --> 00:04:32.600]  一些上一代以色列人發生的事
[00:04:32.600 --> 00:04:35.600]  祢同樣藉著這些事蹟
[00:04:35.600 --> 00:04:38.200]  繼而去教導新一班以色列人
[00:04:38.200 --> 00:04:40.600]  同樣祢今天去教導我們
[00:04:40.600 --> 00:04:41.400]  所以神我求祢
[00:04:41.400 --> 00:04:45.000]  祢幫助我們讓我們打開我們的耳朵
[00:04:45.000 --> 00:04:46.800]  讓我們知道
[00:04:46.800 --> 00:04:48.800]  聖經寫下這些東西
[00:04:48.800 --> 00:04:50.200]  是於我們有益
[00:04:50.200 --> 00:04:52.400]  是上帝要我們跟我們說話
[00:04:52.400 --> 00:04:53.400]  所以神我求祢
[00:04:53.400 --> 00:04:55.800]  讓我們有謙卑的心去聆聽祢的說話
[00:04:55.800 --> 00:04:57.400]  感謝祢聽我們禱告教堂
[00:04:57.400 --> 00:04:59.400]  奉耶穌基督的聖名自祈求
[00:04:59.400 --> 00:05:00.200]  阿們
[00:05:00.200 --> 00:05:04.200]  好,那我們先去閱讀一下今天的經文
[00:05:04.200 --> 00:05:09.000]  今天選了的經文就是《新命記》的四章一至十四節
[00:05:09.000 --> 00:05:10.600]  看到嗎?
[00:05:10.600 --> 00:05:12.600]  好,我們一二三一起讀
[00:05:12.600 --> 00:05:13.800]  一二三
[00:05:13.800 --> 00:05:15.200]  以色列人啊
[00:05:15.200 --> 00:05:19.000]  現在我所教訓你們的律例典章
[00:05:19.000 --> 00:05:21.400]  你們要聽從遵行
[00:05:21.400 --> 00:05:23.400]  好叫你們存活
[00:05:23.400 --> 00:05:25.200]  得以進入耶和華
[00:05:25.200 --> 00:05:29.400]  你們列祖之上帝所賜給你們的地
[00:05:29.400 --> 00:05:31.200]  聖授為業
[00:05:31.200 --> 00:05:33.000]  所吩咐你們的話
[00:05:33.000 --> 00:05:36.800]  你們不可加添也不可刪減
[00:05:36.800 --> 00:05:39.800]  好叫你們遵守我所吩咐的
[00:05:39.800 --> 00:05:43.400]  就是耶和華你們上帝的命令
[00:05:43.400 --> 00:05:47.200]  耶和華因巴勒比爾的事所行的
[00:05:47.200 --> 00:05:49.800]  你們親眼看見了
[00:05:49.800 --> 00:05:52.400]  凡隨從巴勒比爾的人
[00:05:52.400 --> 00:05:57.600]  耶和華你們的上帝都從你們中間除滅了
[00:05:57.600 --> 00:06:02.200]  唯有你們專靠耶和華你們上帝的人
[00:06:02.200 --> 00:06:05.400]  今天全都存活
[00:06:05.400 --> 00:06:08.800]  我照著耶和華我上帝所吩咐的
[00:06:08.800 --> 00:06:12.000]  將律例典章教訓你們
[00:06:12.000 --> 00:06:17.400]  使你們在所要進去得為諜的地上遵行
[00:06:17.400 --> 00:06:20.400]  所以你們要謹守遵行
[00:06:20.400 --> 00:06:25.600]  這就是你們在萬民眼前的智慧聰明
[00:06:25.600 --> 00:06:29.400]  他們聽見這一切律例必說
[00:06:29.400 --> 00:06:33.800]  這大國的人真是有智慧有聰明
[00:06:33.800 --> 00:06:37.800]  那一大國的人有神與他們相近
[00:06:37.800 --> 00:06:40.800]  像耶和華我們的上帝
[00:06:40.800 --> 00:06:45.400]  在我們求告他的時候與我們相近呢?
[00:06:45.400 --> 00:06:50.600]  又哪一大國有這樣公義的律例典章
[00:06:50.600 --> 00:06:56.600]  像我今天在你們面前所陳明的這一切律法呢?
[00:06:56.600 --> 00:06:59.200]  你只要謹慎
[00:06:59.200 --> 00:07:01.600]  殷勤保守你的心靈
[00:07:01.600 --> 00:07:05.800]  免得忘記你親眼所看見的事
[00:07:05.800 --> 00:07:10.400]  又免得你一生這事離開你的心
[00:07:10.400 --> 00:07:13.800]  總要傳給你的子子孫孫
[00:07:13.800 --> 00:07:17.000]  你在何列山站在耶和華
[00:07:17.000 --> 00:07:19.600]  你上帝面前的那一天
[00:07:19.600 --> 00:07:21.600]  耶和華對我說
[00:07:21.600 --> 00:07:24.200]  你為我焦聚百姓
[00:07:24.200 --> 00:07:27.200]  我要叫他們聽見我的話
[00:07:27.200 --> 00:07:30.400]  使他們存活在世的日子
[00:07:30.400 --> 00:07:32.800]  可以學習敬畏我
[00:07:32.800 --> 00:07:36.000]  又可以教訓兒女這樣行
[00:07:36.000 --> 00:07:39.800]  那時你們更前來站在山下
[00:07:39.800 --> 00:07:42.400]  山上有火焰沖天
[00:07:42.400 --> 00:07:46.600]  並有昏黑密淪幽暗
[00:07:46.600 --> 00:07:50.200]  耶和華從火焰中對你們說話
[00:07:50.200 --> 00:07:52.600]  你們只聽見聲音
[00:07:52.600 --> 00:07:55.200]  卻沒有看見形象
[00:07:55.200 --> 00:07:57.200]  他將所吩咐你們
[00:07:57.200 --> 00:07:59.800]  當受的藥指示你們
[00:07:59.800 --> 00:08:01.800]  就是十條界
[00:08:01.800 --> 00:08:05.800]  並將這界寫在兩塊石板上
[00:08:05.800 --> 00:08:08.400]  那時耶和華又吩咐我
[00:08:08.400 --> 00:08:11.200]  將律例典章教訓你們
[00:08:11.200 --> 00:08:17.000]  使你們在所要過去得遺孽的地上遵行
[00:08:17.000 --> 00:08:18.200]  謝謝大家
[00:08:18.200 --> 00:08:19.800]  經文讀完了
[00:08:19.800 --> 00:08:22.000]  正如剛剛開場白所說
[00:08:22.000 --> 00:08:24.000]  其實當摩西回顧
[00:08:24.000 --> 00:08:26.400]  即是和班爾斯利人回顧完一些歷史之後
[00:08:26.400 --> 00:08:29.400]  今天這段經文其實是帶出了
[00:08:29.400 --> 00:08:31.400]  在第五章之後
[00:08:31.400 --> 00:08:35.200]  其實摩西就開始逐條逐條去講
[00:08:35.200 --> 00:08:37.600]  即是講回十界和不同的律例
[00:08:37.600 --> 00:08:40.000]  慢慢去講解律例
[00:08:40.000 --> 00:08:43.200]  他要重新律法的原因
[00:08:43.200 --> 00:08:44.200]  當然的
[00:08:44.200 --> 00:08:50.600]  其實我們之前如果有在這系列的頭兩篇來聽的話
[00:08:50.600 --> 00:08:53.000]  Pastor Eamon 其實有分享過
[00:08:53.000 --> 00:08:55.200]  生命記一方面其實是為了
[00:08:55.200 --> 00:08:57.400]  令到一班新一代的以色列人
[00:08:57.400 --> 00:09:02.800]  去知道耶和華過去在他們當中所做的一切的事
[00:09:02.800 --> 00:09:06.000]  因為這一班人其實很多新一代的以色列人
[00:09:06.000 --> 00:09:08.200]  其實他們是沒有親身經歷過的
[00:09:08.200 --> 00:09:09.800]  所以其實告訴他們
[00:09:09.800 --> 00:09:13.400]  讓他們知道原來上帝曾經對我們這個民族
[00:09:13.400 --> 00:09:17.000]  這一班人是有這些神蹟奇事發生過的
[00:09:17.000 --> 00:09:18.600]  讓他們知道
[00:09:18.600 --> 00:09:22.400]  讓他們原來知道他們今天能夠得以存活
[00:09:22.400 --> 00:09:27.000]  是有上帝的過去種種種種的因典在裏面
[00:09:27.000 --> 00:09:28.800]  而其次
[00:09:28.800 --> 00:09:31.800]  如果大家之前曾經看過生命記的話
[00:09:31.800 --> 00:09:37.400]  你就會知道生命記的最後一章是在講摩西逆死
[00:09:37.400 --> 00:09:40.600]  上一篇讀Pastor Eamon 同樣有提過
[00:09:40.600 --> 00:09:44.600]  生命記其實是摩西的一個臨終的遺言
[00:09:44.600 --> 00:09:47.800]  所以我會想既然是遺言
[00:09:47.800 --> 00:09:49.800]  那很自然就會怎樣呢
[00:09:49.800 --> 00:09:54.400]  我們就會將自己認為很重要的一些事情
[00:09:54.400 --> 00:09:56.800]  要交代給我們的後人知道
[00:09:56.800 --> 00:09:59.400]  就好像那些保險櫃的密碼
[00:09:59.400 --> 00:10:01.400]  範圍竹放在哪裏那些
[00:10:01.400 --> 00:10:03.600]  臨死前都應該要告訴後人
[00:10:03.600 --> 00:10:05.000]  很正常的
[00:10:05.000 --> 00:10:07.000]  而對摩西的遺言
[00:10:07.000 --> 00:10:09.000]  他認為最重要的
[00:10:09.000 --> 00:10:12.200]  正正就是他們這一班後人
[00:10:12.200 --> 00:10:15.400]  要遵行耶和華的律法
[00:10:15.400 --> 00:10:18.600]  那為甚麼這麼重要呢
[00:10:18.600 --> 00:10:21.000]  剛剛我們讀的經文其實可以看到
[00:10:21.000 --> 00:10:25.600]  我們看回第一至四節的經文
[00:10:25.600 --> 00:10:27.200]  知道摩西在提醒以色列人
[00:10:27.200 --> 00:10:28.800]  他們要聽從
[00:10:28.800 --> 00:10:34.600]  遵行摩西所教訓他們的一切的律例典章
[00:10:34.600 --> 00:10:40.600]  為的就是要令他們能夠得以存活
[00:10:40.600 --> 00:10:44.800]  得以可以按上帝對這班以色列的列祖
[00:10:44.800 --> 00:10:46.600]  曾經應許過的事情
[00:10:46.600 --> 00:10:47.800]  能夠進入迦南地
[00:10:47.800 --> 00:10:49.600]  可以得地為業
[00:10:49.600 --> 00:10:52.800]  摩西在提醒這班以色列人
[00:10:52.800 --> 00:10:55.400]  能不能進入迦南
[00:10:55.400 --> 00:10:58.000]  其實不在於這班以色列人
[00:10:58.000 --> 00:11:00.200]  究竟打仗厲害不厲害
[00:11:00.200 --> 00:11:03.000]  還是他們本身是否軍備充足
[00:11:03.000 --> 00:11:04.600]  或者甚麼甚麼
[00:11:04.600 --> 00:11:06.600]  而是在取決於
[00:11:06.600 --> 00:11:10.400]  他們這班人有沒有聽神的話
[00:11:10.400 --> 00:11:11.600]  摩西特別提到
[00:11:11.600 --> 00:11:14.600]  有一個叫巴力比爾的一件事
[00:11:14.600 --> 00:11:15.600]  發生過的一件事
[00:11:15.600 --> 00:11:18.000]  巴力比爾其實發生過甚麼事呢
[00:11:18.000 --> 00:11:20.600]  在文述的二十五章
[00:11:20.600 --> 00:11:22.800]  說的是當時一班以色列人
[00:11:22.800 --> 00:11:25.600]  本身住在一個叫十庭的地方
[00:11:25.600 --> 00:11:27.000]  然後有摩亞的女子
[00:11:27.000 --> 00:11:29.000]  來到這班以色列人的裡面
[00:11:29.000 --> 00:11:31.200]  就令到這班百姓
[00:11:31.200 --> 00:11:33.000]  和這班摩亞的女子
[00:11:33.000 --> 00:11:34.800]  行淫亂的事
[00:11:34.800 --> 00:11:36.400]  繼而又聽了
[00:11:36.400 --> 00:11:39.200]  這班跟了的以色列人
[00:11:39.200 --> 00:11:40.800]  就跟隨了這班人
[00:11:40.800 --> 00:11:42.000]  跟了這班摩亞的女子
[00:11:42.000 --> 00:11:44.400]  一起去拜他們的神
[00:11:44.400 --> 00:11:46.400]  獻祭給他們的神
[00:11:46.400 --> 00:11:48.400]  還要吃那些祭物
[00:11:48.400 --> 00:11:50.600]  跪拜他們的神
[00:11:50.600 --> 00:11:53.000]  結果這件事我沒有帶出來
[00:11:53.000 --> 00:11:54.200]  後面其實說的是
[00:11:54.200 --> 00:11:56.200]  耶和華的嬲鹿淫到這班以色列人
[00:11:56.200 --> 00:11:59.400]  就有瘟疫淫到他們的裡面
[00:11:59.400 --> 00:12:00.600]  結果這一場瘟疫
[00:12:00.600 --> 00:12:04.600]  死了一共有二萬四千人
[00:12:04.600 --> 00:12:08.200]  摩西以巴力比爾的事件
[00:12:08.200 --> 00:12:09.800]  成為一個反面的例子
[00:12:09.800 --> 00:12:14.600]  去警告那班跟從偶像的人
[00:12:14.600 --> 00:12:16.600]  其實最終是會被剪除
[00:12:16.600 --> 00:12:18.000]  在他們的民族裡面
[00:12:18.000 --> 00:12:20.400]  在以色列的民族裡面會被剪除
[00:12:20.400 --> 00:12:24.000]  唯有專靠耶和華的人
[00:12:24.000 --> 00:12:28.200]  去到當時的今天
[00:12:28.200 --> 00:12:30.600]  他才可以繼續存活
[00:12:30.600 --> 00:12:32.600]  所以摩西其實千叮萬囑
[00:12:32.600 --> 00:12:34.200]  這班以色列人去說
[00:12:34.200 --> 00:12:35.200]  他所吩咐的
[00:12:35.200 --> 00:12:38.600]  又或者他所轉述上帝所吩咐的
[00:12:38.600 --> 00:12:42.400]  以色列人是要遵守這一切的說話
[00:12:42.400 --> 00:12:45.400]  他是不可以加添
[00:12:45.400 --> 00:12:49.400]  以及不可以生減
[00:12:49.400 --> 00:12:51.000]  他在提醒的是
[00:12:51.000 --> 00:12:51.800]  這班以色列人
[00:12:51.800 --> 00:12:54.000]  其實不要將自己的想法
[00:12:54.000 --> 00:12:58.000]  又或者世間的那些所謂文化傳統
[00:12:58.000 --> 00:13:00.400]  加在神的話上面
[00:13:00.400 --> 00:13:04.400]  也不要因為神的說話
[00:13:04.400 --> 00:13:08.600]  有些地方覺得不合自己的心意
[00:13:08.600 --> 00:13:12.200]  就隨意地刪掉
[00:13:12.200 --> 00:13:17.200]  因為其實我們在聖經之後都會知道
[00:13:17.200 --> 00:13:18.600]  在新約時代
[00:13:18.600 --> 00:13:21.600]  如果我們將神的話
[00:13:21.600 --> 00:13:24.200]  額外加添一些東西上去的時候
[00:13:24.200 --> 00:13:28.600]  其實正正就是那班法利祥人在做的事
[00:13:28.600 --> 00:13:30.800]  變成了律法主義
[00:13:30.800 --> 00:13:33.600]  要一班信徒純粹很謹守
[00:13:33.600 --> 00:13:38.200]  去那班他們定下來的一些傳統
[00:13:38.200 --> 00:13:40.400]  但是慢慢地就忽略了
[00:13:40.400 --> 00:13:43.800]  其實原來上帝最初給你的律法
[00:13:43.800 --> 00:13:46.600]  沒有加添版本
[00:13:46.600 --> 00:13:50.200]  原來後面有很多上帝在這些設立裡面
[00:13:50.200 --> 00:13:51.400]  是有很多祂的愛
[00:13:51.400 --> 00:13:52.600]  很多祂的憐憫
[00:13:52.600 --> 00:13:55.000]  很多祂的恩典在裡面
[00:13:55.000 --> 00:13:57.800]  而這班法利賽人
[00:13:57.800 --> 00:14:01.400]  反而就是在這些神的話上面加添了
[00:14:01.400 --> 00:14:08.600]  將律法成為了世人一個無形的枷鎖
[00:14:08.600 --> 00:14:10.400]  至於生減
[00:14:10.400 --> 00:14:12.200]  其實我想不難明白
[00:14:12.200 --> 00:14:14.800]  好像我們今天很多信徒都是這樣的
[00:14:14.800 --> 00:14:17.600]  聖經是合聽的就跟進
[00:14:17.600 --> 00:14:20.400]  不合聽的就放在一邊
[00:14:20.400 --> 00:14:23.200]  那是什麼呢?
[00:14:23.200 --> 00:14:28.400]  某情況我會說這個是一種放縱
[00:14:28.400 --> 00:14:33.800]  我們強調的是那個所謂的個人自由的重要
[00:14:33.800 --> 00:14:39.200]  但是其實某情況我們是在改上帝的說話
[00:14:39.200 --> 00:14:42.400]  去令到那個所謂的信仰
[00:14:42.400 --> 00:14:47.200]  成為了我們天然製造的信仰
[00:14:47.200 --> 00:14:50.200]  摩西指出了這兩件事
[00:14:50.200 --> 00:14:52.400]  加添和生減
[00:14:52.400 --> 00:14:54.000]  這兩件事
[00:14:54.000 --> 00:14:59.200]  都是會令到人離開了真正的生命之道
[00:14:59.200 --> 00:15:04.600]  這個不是真正的跟隨著上帝
[00:15:04.600 --> 00:15:05.600]  而當我看到這裡的時候
[00:15:05.600 --> 00:15:07.400]  我會甚至認為
[00:15:07.400 --> 00:15:14.200]  為什麼這些人會無緣無故去加或減神的話呢?
[00:15:14.200 --> 00:15:15.200]  我會認為的是
[00:15:15.200 --> 00:15:18.600]  其實那群人正正就是覺得
[00:15:18.600 --> 00:15:23.800]  上帝的說話就是有不夠的地方
[00:15:23.800 --> 00:15:25.800]  上帝做得不夠好
[00:15:25.800 --> 00:15:27.800]  所以我幫他加強一點
[00:15:27.800 --> 00:15:29.800]  上帝想得不完善
[00:15:29.800 --> 00:15:33.000]  這些多餘的我就幫他減掉
[00:15:33.000 --> 00:15:37.000]  這群人覺得自己比上帝強
[00:15:37.000 --> 00:15:41.800]  所以某情況他們的加添與生減
[00:15:41.800 --> 00:15:43.400]  其實是一份驕傲
[00:15:43.400 --> 00:15:45.200]  是一份自然
[00:15:45.200 --> 00:15:51.000]  是選擇放棄了去跟隨上帝的一個表現
[00:15:51.000 --> 00:15:52.000]  所以第一點
[00:15:52.000 --> 00:15:53.600]  摩西其實吩咐這群以色列人
[00:15:53.600 --> 00:15:56.800]  是一定要遵守律法
[00:15:56.800 --> 00:15:59.000]  要聽神的教訓
[00:15:59.000 --> 00:16:02.600]  他說的是因為這件事
[00:16:02.600 --> 00:16:07.200]  正正其實是關乎一個生死的事
[00:16:07.200 --> 00:16:08.800]  也可以說的是
[00:16:08.800 --> 00:16:11.200]  我們今天如果是我們這群人
[00:16:11.200 --> 00:16:16.000]  是我們在檢視我們其實生命是否尊主為大
[00:16:16.000 --> 00:16:17.200]  你可能可以去想
[00:16:17.200 --> 00:16:20.200]  究竟我們在上帝的說話裡面
[00:16:20.200 --> 00:16:24.600]  我們有沒有加添或生減呢?
[00:16:24.600 --> 00:16:26.600]  倘若有的話
[00:16:26.600 --> 00:16:30.000]  究竟上帝的說話大一點
[00:16:30.000 --> 00:16:32.400]  還是你的心意大一點?
[00:16:32.400 --> 00:16:36.200]  你可以用來成為你檢視自己的一個指標
[00:16:36.200 --> 00:16:38.600]  這是第一點
[00:16:38.600 --> 00:16:39.400]  第二點
[00:16:39.400 --> 00:16:42.800]  看五至八節
[00:16:42.800 --> 00:16:44.800]  第五至八節其實最主要就是說
[00:16:44.800 --> 00:16:46.400]  摩西帶出的就是
[00:16:46.400 --> 00:16:49.400]  當這群以色列人去遵行律法的時候
[00:16:49.400 --> 00:16:52.800]  其實地上的其他的萬民
[00:16:52.800 --> 00:16:58.400]  理應是會讚嘆上帝的智慧和公義
[00:16:58.400 --> 00:17:02.400]  也顯出了原來上帝是跟他們相近
[00:17:02.400 --> 00:17:04.600]  很接近的一個民族
[00:17:04.600 --> 00:17:07.400]  這群以色列人理應是這樣
[00:17:07.400 --> 00:17:09.400]  我們怎麼可以看呢?
[00:17:09.400 --> 00:17:12.800]  其實之前我有一篇道是講拉合的
[00:17:12.800 --> 00:17:17.400]  拉合的故事其實正正可以引證到這件事
[00:17:17.400 --> 00:17:21.200]  拉合這個女孩其實是一個外邦的女孩
[00:17:21.200 --> 00:17:23.600]  她當日
[00:17:23.600 --> 00:17:27.200]  當時初初遇見這兩個探子的時候
[00:17:27.200 --> 00:17:31.200]  她其實並未真的見過什麼以色列人
[00:17:31.200 --> 00:17:34.600]  但因為她聽到的是耶和華
[00:17:34.600 --> 00:17:37.200]  曾經怎樣幫這群以色列人
[00:17:37.200 --> 00:17:39.200]  出埃及過紅海
[00:17:39.200 --> 00:17:42.400]  擊敗了兩個約旦河河東的王
[00:17:42.400 --> 00:17:44.000]  就在說
[00:17:44.000 --> 00:17:48.600]  原來人心就會改變
[00:17:48.600 --> 00:17:52.200]  耶利哥城的人心都消化
[00:17:52.200 --> 00:17:54.000]  甚至這一位拉合
[00:17:54.000 --> 00:17:57.400]  他稱呼上帝這個耶和華
[00:17:57.400 --> 00:18:00.800]  是上天下地的上帝
[00:18:00.800 --> 00:18:03.600]  他在以色列人的際遇裏面
[00:18:03.600 --> 00:18:09.000]  他見到原來真的有神跟他相近
[00:18:09.000 --> 00:18:13.800]  所以第二點其實摩西提醒這群以色列人的是
[00:18:13.800 --> 00:18:19.400]  遵行律法是有神跟他靠近
[00:18:19.400 --> 00:18:26.800]  而這個也是見證神的一個很大的方式
[00:18:26.800 --> 00:18:28.600]  討論回我們吧,弟兄姊妹
[00:18:28.600 --> 00:18:33.000]  你的生命有沒有被人見證到神呢?
[00:18:33.000 --> 00:18:35.000]  又或者我這樣說
[00:18:35.000 --> 00:18:40.000]  你的生命是否讓人見證到
[00:18:40.000 --> 00:18:45.200]  我們信的上帝是一個獨一的真神?
[00:18:45.200 --> 00:18:47.600]  你的生命有沒有人
[00:18:47.600 --> 00:18:50.600]  因為你的生命一切的事
[00:18:50.600 --> 00:18:52.400]  你的行事為人
[00:18:52.400 --> 00:18:58.000]  繼而去讚嘆上帝呢?
[00:18:58.000 --> 00:19:02.200]  抑或你的生命
[00:19:02.200 --> 00:19:05.600]  只是被人見到上帝的一小小
[00:19:05.600 --> 00:19:07.600]  我也信耶穌的
[00:19:07.600 --> 00:19:09.800]  我也有教會的
[00:19:09.800 --> 00:19:12.600]  但其餘的行事為人呢?
[00:19:12.600 --> 00:19:16.000]  甚至其實你的行事為人
[00:19:16.000 --> 00:19:22.800]  是否讓人見到一個反效果的狀態呢?
[00:19:22.800 --> 00:19:26.800]  最近有一個很有趣的例子
[00:19:26.800 --> 00:19:31.200]  大家應該都曾經看過這個內容
[00:19:31.200 --> 00:19:33.600]  就是黃秋生的例子
[00:19:33.600 --> 00:19:36.600]  說的是他主演的一套戲
[00:19:36.600 --> 00:19:38.400]  叫做《不捨之罪》
[00:19:38.400 --> 00:19:40.200]  不知道什麼原因
[00:19:40.200 --> 00:19:42.000]  不能夠割續這個金像獎
[00:19:42.000 --> 00:19:43.600]  被人DQ了
[00:19:43.600 --> 00:19:46.200]  當他知道這個消息之後
[00:19:46.200 --> 00:19:47.800]  黃秋生就在自己的Facebook
[00:19:47.800 --> 00:19:49.400]  一個社交平台裡面
[00:19:49.400 --> 00:19:51.200]  他就發了一段經文
[00:19:51.200 --> 00:19:55.400]  就是《詩篇23》的其中一兩句
[00:19:55.400 --> 00:19:57.800]  重點也不是在於他的發文是什麼
[00:19:57.800 --> 00:19:59.800]  而是網民看到他發聖經的時候
[00:19:59.800 --> 00:20:01.400]  有人就很好奇
[00:20:01.400 --> 00:20:04.600]  就問:黃秋生你是不是信了主?
[00:20:04.600 --> 00:20:06.600]  黃秋生的回應也很有趣
[00:20:06.600 --> 00:20:10.400]  就是不是你想的那一種
[00:20:10.400 --> 00:20:15.800]  我想我們仙姑不論黃秋生是否信了耶穌
[00:20:15.800 --> 00:20:18.400]  因為這個不是我引用這個例子的重點
[00:20:18.400 --> 00:20:19.600]  我也沒有打算研究
