
[00:00:00.000 --> 00:00:02.000]  領著每平安
[00:02:26.000 --> 00:02:28.000]  但我深信在內地
[00:02:28.000 --> 00:02:30.000]  未確診或未找到原因
[00:02:30.000 --> 00:02:32.000]  遠遠超過這個數字
[00:02:32.000 --> 00:02:36.000]  當面對這麼艱難的時間
[00:02:36.000 --> 00:02:38.000]  會想起一段經文
[00:02:38.000 --> 00:02:40.000]  羅馬書第八章
[00:02:40.000 --> 00:02:42.000]  十八到三十九節
[00:02:42.000 --> 00:02:44.000]  羅馬書八章
[00:02:44.000 --> 00:02:46.000]  十八到三十九節
[00:02:46.000 --> 00:02:48.000]  大家可以打開這段經文
[00:02:48.000 --> 00:02:50.000]  可以一起在家裡看著這段經文
[00:02:50.000 --> 00:02:52.000]  因為經文有相當的篇幅
[00:02:52.000 --> 00:02:54.000]  我會一邊說著這段經文
[00:02:54.000 --> 00:02:56.000]  一邊不詳細讀每一節的經文
[00:02:56.000 --> 00:03:00.000]  這段經文其實講到
[00:03:00.000 --> 00:03:02.000]  三個的等候
[00:03:02.000 --> 00:03:04.000]  亦都講了三個的嘆息
[00:03:04.000 --> 00:03:06.000]  講了兩個的代求
[00:03:06.000 --> 00:03:08.000]  亦都講了一個不變的真理
[00:03:08.000 --> 00:03:10.000]  亦都講了一個不變的真理
[00:03:10.000 --> 00:03:12.000]  開始的時候
[00:03:12.000 --> 00:03:14.000]  這段經文講第十八節
[00:03:14.000 --> 00:03:16.000]  我想現在的苦楚
[00:03:16.000 --> 00:03:18.000]  比起將來要顯於我們的榮耀
[00:03:18.000 --> 00:03:20.000]  就不足介意
[00:03:20.000 --> 00:03:22.000]  一開始的時候
[00:03:22.000 --> 00:03:24.000]  我們面對著今天的艱難
[00:03:24.000 --> 00:03:26.000]  面對著這些苦楚
[00:03:26.000 --> 00:03:28.000]  如果做比較
[00:03:28.000 --> 00:03:30.000]  將來要顯於榮耀的時候
[00:03:30.000 --> 00:03:32.000]  就不足介意
[00:03:32.000 --> 00:03:34.000]  有些日本翻譯
[00:03:34.000 --> 00:03:36.000]  我們要比較的時候
[00:03:36.000 --> 00:03:38.000]  根本算不得什麼
[00:03:38.000 --> 00:03:40.000]  甚至是無法相比
[00:03:40.000 --> 00:03:42.000]  根本就是一個價值的不對等
[00:03:42.000 --> 00:03:44.000]  不可以這樣去比較
[00:03:44.000 --> 00:03:46.000]  無形中我們今天真的面對著
[00:03:46.000 --> 00:03:48.000]  的困難
[00:03:48.000 --> 00:03:50.000]  但就算有多困難
[00:03:50.000 --> 00:03:52.000]  面對著將來要顯的榮耀
[00:03:52.000 --> 00:03:54.000]  其實就不算什麼
[00:03:54.000 --> 00:03:58.000]  十九節裏面就講
[00:03:58.000 --> 00:04:00.000]  受造之物
[00:04:00.000 --> 00:04:02.000]  切望等候神的眾子顯出來
[00:04:02.000 --> 00:04:04.000]  這裏第一次講到
[00:04:04.000 --> 00:04:06.000]  等候
[00:04:06.000 --> 00:04:08.000]  我們受造之物熱切去等待
[00:04:08.000 --> 00:04:10.000]  等待神的眾子
[00:04:10.000 --> 00:04:12.000]  顯出來,即是主回來的日子
[00:04:12.000 --> 00:04:14.000]  二十節
[00:04:14.000 --> 00:04:16.000]  因為受造之物都服在虛空之下
[00:04:16.000 --> 00:04:18.000]  不是自己願意
[00:04:18.000 --> 00:04:20.000]  乃是因為那叫祂的是這樣
[00:04:20.000 --> 00:04:22.000]  受造之物其實都服在
[00:04:22.000 --> 00:04:24.000]  這個虛空底下
[00:04:24.000 --> 00:04:26.000]  不單止不是自己願意
[00:04:26.000 --> 00:04:28.000]  而是那個叫祂如此的
[00:04:28.000 --> 00:04:30.000]  即是上帝叫我們
[00:04:30.000 --> 00:04:32.000]  都在這個世界之中
[00:04:32.000 --> 00:04:34.000]  二十一節
[00:04:34.000 --> 00:04:36.000]  但受造之物仍然指望脫離
[00:04:36.000 --> 00:04:38.000]  這個敗壞的痕跡
[00:04:38.000 --> 00:04:40.000]  得享神兒女的榮耀
[00:04:40.000 --> 00:04:42.000]  其實我們都同樣盼望
[00:04:42.000 --> 00:04:44.000]  得到自由,得到釋放
[00:04:44.000 --> 00:04:46.000]  其實創世紀第三章裏面
[00:04:46.000 --> 00:04:48.000]  一開始講的時候,當亞當犯罪的時候
[00:04:48.000 --> 00:04:50.000]  人就面對神的懲罰
[00:04:50.000 --> 00:04:52.000]  受造之物
[00:04:52.000 --> 00:04:54.000]  就面對著這種身體
[00:04:54.000 --> 00:04:56.000]  那種的敗壞,那種的痕跡裏面
[00:04:56.000 --> 00:04:58.000]  在這次疫情裏面
[00:04:58.000 --> 00:05:00.000]  我們時時都講
[00:05:00.000 --> 00:05:02.000]  即是面對著的時候
[00:05:02.000 --> 00:05:04.000]  或許疫情是天災
[00:05:04.000 --> 00:05:06.000]  但疫情
[00:05:06.000 --> 00:05:08.000]  同樣有不少的部分
[00:05:08.000 --> 00:05:10.000]  都是人禍
[00:05:10.000 --> 00:05:12.000]  我們時時都問為什麼會有這麼多的疫情
[00:05:12.000 --> 00:05:14.000]  這麼多的病症出現
[00:05:14.000 --> 00:05:16.000]  但當我們看見人那種的敗壞
[00:05:16.000 --> 00:05:18.000]  看見人那種的罪性的時候
[00:05:18.000 --> 00:05:20.000]  過程中我們見到有些人隱瞞疫情
[00:05:20.000 --> 00:05:22.000]  過程中我們見到
[00:05:22.000 --> 00:05:24.000]  有些人染了病不出聲
[00:05:24.000 --> 00:05:26.000]  過程中我們見到在一個連累網裏面
[00:05:26.000 --> 00:05:28.000]  可能一個人的
[00:05:28.000 --> 00:05:30.000]  罪性連累了很多人
[00:05:30.000 --> 00:05:32.000]  以至於很多人在裏面受牽連
[00:05:32.000 --> 00:05:36.000]  二十二節就說我們知道
[00:05:36.000 --> 00:05:38.000]  一切受造之物一同嘆息
[00:05:38.000 --> 00:05:40.000]  奴婦直到如今
[00:05:40.000 --> 00:05:42.000]  這裏說到
[00:05:42.000 --> 00:05:44.000]  受造之物我們都面對著
[00:05:44.000 --> 00:05:46.000]  一起嘆息奴婦
[00:05:46.000 --> 00:05:48.000]  嘆息奴婦的時候其實有聖經
[00:05:48.000 --> 00:05:50.000]  去翻譯的時候
[00:05:50.000 --> 00:05:52.000]  我們一同辛淫
[00:05:52.000 --> 00:05:54.000]  同受陣痛
[00:05:54.000 --> 00:05:56.000]  用了一個婦人生BB那種描述
[00:05:56.000 --> 00:05:58.000]  一個婦人生BB的時候
[00:05:58.000 --> 00:06:00.000]  雖然在裏面會陣痛
[00:06:00.000 --> 00:06:02.000]  雖然在裏面會辛淫
[00:06:02.000 --> 00:06:04.000]  雖然是很辛苦
[00:06:04.000 --> 00:06:06.000]  但這個經歷經過生產之痛的時候
[00:06:06.000 --> 00:06:08.000]  會帶來喜樂和祝福
[00:06:08.000 --> 00:06:10.000]  這裏又第一次
[00:06:10.000 --> 00:06:12.000]  去說到一個嘆息
[00:06:12.000 --> 00:06:14.000]  然後聖經繼續說
[00:06:14.000 --> 00:06:16.000]  不單止是這樣
[00:06:16.000 --> 00:06:18.000]  我們有聖靈初結果子
[00:06:18.000 --> 00:06:20.000]  亦都是自己心裏面嘆息
[00:06:20.000 --> 00:06:22.000]  這次是第二次說嘆息
[00:06:22.000 --> 00:06:24.000]  不單止受造之物嘆息
[00:06:24.000 --> 00:06:26.000]  我們自己成為神的兒女
[00:06:26.000 --> 00:06:28.000]  我們都有一個嘆息
[00:06:28.000 --> 00:06:30.000]  我們嘆息
[00:06:30.000 --> 00:06:32.000]  我們等候著
[00:06:32.000 --> 00:06:34.000]  得著兒子的名份
[00:06:34.000 --> 00:06:36.000]  這是第二個等候
[00:06:36.000 --> 00:06:38.000]  我們等候著得著兒子的名份
[00:06:38.000 --> 00:06:40.000]  第三個等候乃是我們的身體得贖
[00:06:40.000 --> 00:06:42.000]  其實我們都等候整個身體
[00:06:42.000 --> 00:06:44.000]  得贖完完全全去贖於神
[00:06:44.000 --> 00:06:46.000]  完完全全歸向神
[00:06:46.000 --> 00:06:48.000]  所以裏面說了三個等候
[00:06:48.000 --> 00:06:50.000]  我們等候主回來
[00:06:50.000 --> 00:06:52.000]  等候我們得著兒子的名份
[00:06:52.000 --> 00:06:54.000]  等候我們身體的得贖
[00:06:54.000 --> 00:06:56.000]  第24節
[00:06:56.000 --> 00:06:58.000]  我們得救是在乎盼望
[00:06:58.000 --> 00:07:00.000]  只是所見的盼望不是盼望
[00:07:00.000 --> 00:07:02.000]  誰說盼望他所見呢
[00:07:02.000 --> 00:07:04.000]  但我們所盼望的
[00:07:04.000 --> 00:07:06.000]  所不見的就是忍耐等候
[00:07:06.000 --> 00:07:08.000]  這裏又再一次說到等候
[00:07:08.000 --> 00:07:10.000]  前面說到我們等候得著兒子的名份
[00:07:10.000 --> 00:07:12.000]  前面說到我們等候得著兒子的名份
[00:07:12.000 --> 00:07:14.000]  這裏說到我們內心等候
[00:07:14.000 --> 00:07:16.000]  要見到主
[00:07:16.000 --> 00:07:18.000]  不單止受造之物在裏面嘆息
[00:07:18.000 --> 00:07:20.000]  不單止受造之物在裏面嘆息
[00:07:20.000 --> 00:07:22.000]  神兒女我們同樣在裏面一樣嘆息
[00:07:22.000 --> 00:07:24.000]  神兒女我們同樣在裏面一樣嘆息
[00:07:24.000 --> 00:07:26.000]  但這段經文裏面很安慰的是
[00:07:26.000 --> 00:07:28.000]  但這段經文裏面很安慰的是
[00:07:28.000 --> 00:07:30.000]  第26節
[00:07:30.000 --> 00:07:32.000]  聖靈幫助
[00:07:32.000 --> 00:07:34.000]  我們不知道如何祈禱的時候
[00:07:34.000 --> 00:07:36.000]  只是聖靈親自用
[00:07:36.000 --> 00:07:38.000]  說不出的嘆息替我們
[00:07:38.000 --> 00:07:40.000]  祈禱
[00:07:40.000 --> 00:07:42.000]  就算我們面對著艱難
[00:07:42.000 --> 00:07:44.000]  面對著這個情況的時候
[00:07:44.000 --> 00:07:46.000]  我們連祈禱都不知道
[00:07:46.000 --> 00:07:48.000]  如何祈禱的時候
[00:07:48.000 --> 00:07:50.000]  這裏說到聖靈用說不出的嘆息
[00:07:50.000 --> 00:07:52.000]  為我們祈禱
[00:07:52.000 --> 00:07:54.000]  聖靈用了前面受造之物
[00:07:54.000 --> 00:07:56.000]  用了前面神兒女
[00:07:56.000 --> 00:07:58.000]  那種嘆息
[00:07:58.000 --> 00:08:00.000]  用了同一個字眼
[00:08:00.000 --> 00:08:02.000]  用在聖靈身上
[00:08:02.000 --> 00:08:04.000]  新漢語譯本就譯作
[00:08:04.000 --> 00:08:06.000]  那些無法言喻的
[00:08:06.000 --> 00:08:08.000]  是聖靈那種新淫
[00:08:08.000 --> 00:08:10.000]  為我們所求
[00:08:10.000 --> 00:08:12.000]  聖靈站在我們旁邊
[00:08:12.000 --> 00:08:14.000]  聖靈和我們在一起
[00:08:14.000 --> 00:08:16.000]  聖靈從旁幫助
[00:08:16.000 --> 00:08:18.000]  聖靈和我們一起
[00:08:18.000 --> 00:08:20.000]  去面對著這種困難
[00:08:20.000 --> 00:08:22.000]  當我們嘆息
[00:08:22.000 --> 00:08:24.000]  勞苦的時候
[00:08:24.000 --> 00:08:26.000]  我們不知道如何去面對的時候
[00:08:26.000 --> 00:08:28.000]  和其他受造物一樣
[00:08:28.000 --> 00:08:30.000]  我們都面對著嘆息勞苦
[00:08:30.000 --> 00:08:32.000]  但聖靈就在我們身邊
[00:08:32.000 --> 00:08:34.000]  為我們打氣,聖靈為我們去代求
[00:08:34.000 --> 00:08:36.000]  監察人心的
[00:08:36.000 --> 00:08:38.000]  曉得聖靈的意思
[00:08:38.000 --> 00:08:40.000]  因為聖靈照著神的意思
[00:08:40.000 --> 00:08:42.000]  替我們去祈求
[00:08:42.000 --> 00:08:44.000]  聖靈為我們去禱告
[00:08:44.000 --> 00:08:46.000]  為我們去祈求
[00:08:46.000 --> 00:08:48.000]  這段時間我深信
[00:08:48.000 --> 00:08:50.000]  前面一直在說等候
[00:08:50.000 --> 00:08:52.000]  我們等候得兒子的名分
[00:08:52.000 --> 00:08:54.000]  等候真正的得贖
[00:08:54.000 --> 00:08:56.000]  神的回來
[00:08:56.000 --> 00:08:58.000]  我相信對我們
[00:08:58.000 --> 00:09:00.000]  每一個人來說
[00:09:00.000 --> 00:09:02.000]  我們都很怕等候
[00:09:02.000 --> 00:09:04.000]  這段時間我們
[00:09:04.000 --> 00:09:06.000]  時時很怕等候什麼呢
[00:09:06.000 --> 00:09:08.000]  我們等口罩
[00:09:08.000 --> 00:09:10.000]  不知道等到什麼時候
[00:09:10.000 --> 00:09:12.000]  很多人排隊,有些凌晨去排
[00:09:12.000 --> 00:09:14.000]  有些早上去排
[00:09:14.000 --> 00:09:16.000]  我今天早上聽到太太去說的時候
[00:09:16.000 --> 00:09:18.000]  她說今天早上六點去排
[00:09:18.000 --> 00:09:20.000]  排了三十個籌都排不到
[00:09:20.000 --> 00:09:22.000]  然後又賣了
[00:09:22.000 --> 00:09:24.000]  今天早上開始見到人們不單去搶口罩
[00:09:24.000 --> 00:09:26.000]  然後我去超級市場的時候
[00:09:26.000 --> 00:09:28.000]  見到人們開始搶廁紙
[00:09:28.000 --> 00:09:30.000]  所有廁紙都沒有了
[00:09:30.000 --> 00:09:32.000]  搶杯麵
[00:09:32.000 --> 00:09:34.000]  然後又搶不同的
[00:09:34.000 --> 00:09:36.000]  一些生育的物品
[00:09:36.000 --> 00:09:38.000]  我深信大家都很擔心
[00:09:38.000 --> 00:09:40.000]  大家都很怕封關
[00:09:40.000 --> 00:09:42.000]  大家都怕生活裏的缺乏
[00:09:42.000 --> 00:09:44.000]  無論是口罩
[00:09:44.000 --> 00:09:46.000]  無論是一些洗手液
[00:09:46.000 --> 00:09:48.000]  無論是裏面一些食品
[00:09:48.000 --> 00:09:50.000]  無論是廁紙
[00:09:50.000 --> 00:09:52.000]  總而言之就是那份擔心
[00:09:52.000 --> 00:09:54.000]  那種嘆息
[00:09:54.000 --> 00:09:56.000]  以致人在裏面很多那種恐慌
[00:09:56.000 --> 00:09:58.000]  那種驚惶
[00:09:58.000 --> 00:10:02.000]  當面對疫情的時候
[00:10:02.000 --> 00:10:04.000]  其實我想起有那種無奈
[00:10:04.000 --> 00:10:06.000]  這裏說那種嘆息的時候
[00:10:06.000 --> 00:10:08.000]  我們很多的無奈
[00:10:08.000 --> 00:10:10.000]  香港為什麼會變成這樣呢
[00:10:10.000 --> 00:10:12.000]  我們很無奈
[00:10:12.000 --> 00:10:14.000]  為什麼連一個口罩都沒有呢
[00:10:14.000 --> 00:10:16.000]  我們很無奈
[00:10:16.000 --> 00:10:18.000]  為什麼不封關呢
[00:10:18.000 --> 00:10:20.000]  為什麼和很多的朋友
[00:10:20.000 --> 00:10:22.000]  特別是一些前線醫護的朋友
[00:10:22.000 --> 00:10:24.000]  醫護的頂姐妹
[00:10:24.000 --> 00:10:26.000]  他們更加表達無奈
[00:10:26.000 --> 00:10:28.000]  每一天要準備上班
[00:10:28.000 --> 00:10:30.000]  但每天上班的時候
[00:10:30.000 --> 00:10:32.000]  又不知道情況是怎樣
[00:10:32.000 --> 00:10:34.000]  所以我見到很多頂姐妹
[00:10:34.000 --> 00:10:36.000]  是醫護的頂姐妹
[00:10:36.000 --> 00:10:38.000]  很無奈
[00:10:38.000 --> 00:10:40.000]  有一些在入境處做的頂姐妹
[00:10:40.000 --> 00:10:42.000]  都很無奈
[00:10:42.000 --> 00:10:44.000]  有一些在
[00:10:44.000 --> 00:10:46.000]  在空中裏面服務的頂姐妹
[00:10:46.000 --> 00:10:48.000]  都很無奈
[00:10:48.000 --> 00:10:50.000]  甚至每一個市民
[00:10:50.000 --> 00:10:52.000]  都一樣很無奈
[00:10:52.000 --> 00:10:54.000]  心裏面那種無奈,無奈到不得了
[00:10:54.000 --> 00:10:56.000]  不單止這樣
[00:10:56.000 --> 00:10:58.000]  亦都這段時間
[00:10:58.000 --> 00:11:00.000]  其實醫院是一個最需要探訪的地方
[00:11:00.000 --> 00:11:02.000]  但因應疫情的時候
[00:11:02.000 --> 00:11:04.000]  醫院往往這段時間
[00:11:04.000 --> 00:11:06.000]  我們不可以去探望
[00:11:06.000 --> 00:11:08.000]  有很多在醫院的朋友
[00:11:08.000 --> 00:11:10.000]  更加那種無奈
[00:11:10.000 --> 00:11:12.000]  一方面又很害怕
[00:11:12.000 --> 00:11:14.000]  在裏面受感染
[00:11:14.000 --> 00:11:16.000]  一方面又害怕
[00:11:16.000 --> 00:11:18.000]  在裏面不知怎辦,所以更加無奈
[00:11:18.000 --> 00:11:20.000]  我聽見有些婆婆
[00:11:20.000 --> 00:11:22.000]  在一邊聊天的時候
[00:11:22.000 --> 00:11:24.000]  她說早上三時要去排隊
[00:11:24.000 --> 00:11:26.000]  為的是很害怕
[00:11:26.000 --> 00:11:28.000]  這一次武漢的肺炎
[00:11:28.000 --> 00:11:30.000]  不過有些婆婆
[00:11:30.000 --> 00:11:32.000]  她回應的時候
[00:11:32.000 --> 00:11:34.000]  就說甚麼呢
[00:11:34.000 --> 00:11:36.000]  她說是呀,我們很害怕
[00:11:36.000 --> 00:11:38.000]  這個武漢的肺炎
[00:11:38.000 --> 00:11:40.000]  不過晚上三時去排隊
[00:11:40.000 --> 00:11:42.000]  其實令身體更加不舒服
[00:11:42.000 --> 00:11:44.000]  更加容易受感染
[00:11:44.000 --> 00:11:46.000]  容易感染的
[00:11:46.000 --> 00:11:48.000]  可能感染的不是武漢肺炎
[00:11:48.000 --> 00:11:50.000]  是香港本地土生土長原本有的肺炎
[00:11:50.000 --> 00:11:52.000]  因為一個身體狀況
[00:11:52.000 --> 00:11:54.000]  很不舒服的裏面
[00:11:54.000 --> 00:11:56.000]  還要捱更底的通宵不睡
[00:11:56.000 --> 00:11:58.000]  其實是非常之無奈
[00:11:58.000 --> 00:12:00.000]  就是在裏面
[00:12:00.000 --> 00:12:02.000]  這麼無奈的時候
[00:12:02.000 --> 00:12:04.000]  很多人在裏面去等
[00:12:04.000 --> 00:12:06.000]  有時在醫院裏面的朋友
[00:12:06.000 --> 00:12:08.000]  要等天亮
[00:12:08.000 --> 00:12:10.000]  等報告,等見醫生
[00:12:10.000 --> 00:12:12.000]  等拿藥,等排期
[00:12:12.000 --> 00:12:14.000]  等出院,樣樣都是等
[00:12:14.000 --> 00:12:16.000]  我見香港的朋友
[00:12:16.000 --> 00:12:18.000]  其實我們都很怕等
[00:12:18.000 --> 00:12:20.000]  包括我都很怕等
[00:12:20.000 --> 00:12:22.000]  我沒有去排隊
[00:12:22.000 --> 00:12:24.000]  不過我家裏有的電腦
[00:12:24.000 --> 00:12:26.000]  有平板電腦
[00:12:26.000 --> 00:12:28.000]  所有的電腦
[00:12:28.000 --> 00:12:30.000]  我都開了
[00:12:30.000 --> 00:12:32.000]  不過我不是在現場排隊
[00:12:32.000 --> 00:12:34.000]  我就開著電腦排隊
[00:12:34.000 --> 00:12:36.000]  我都試過排六七個小時
[00:12:36.000 --> 00:12:38.000]  叫我等呀等呀等
[00:12:38.000 --> 00:12:40.000]  到最後我依然登入不到網站
[00:12:40.000 --> 00:12:42.000]  所以我同樣深信
[00:12:42.000 --> 00:12:44.000]  很多弟兄姊妹
[00:12:44.000 --> 00:12:46.000]  都是面對著那種無奈
[00:12:46.000 --> 00:12:48.000]  面對著無奈的時候
[00:12:48.000 --> 00:12:50.000]  這段經文說
[00:12:50.000 --> 00:12:52.000]  不單止受祖之物
[00:12:52.000 --> 00:12:54.000]  那種嘆息
[00:12:54.000 --> 00:12:56.000]  神兒女的嘆息
[00:12:56.000 --> 00:12:58.000]  聖靈用說不出
[00:12:58.000 --> 00:13:00.000]  的說話
[00:13:00.000 --> 00:13:02.000]  不可言喻的新淫
[00:13:02.000 --> 00:13:04.000]  為我們去禱告祈求
[00:13:04.000 --> 00:13:06.000]  為我們去嘆息
[00:13:06.000 --> 00:13:08.000]  高達安慰
[00:13:08.000 --> 00:13:10.000]  是聖經用了一個有感情的字眼
[00:13:10.000 --> 00:13:12.000]  用在聖靈身上
[00:13:12.000 --> 00:13:14.000]  同樣的字眼
[00:13:14.000 --> 00:13:16.000]  當我們嘆息的時候
[00:13:16.000 --> 00:13:18.000]  聖靈和我們同感共鳴
[00:13:18.000 --> 00:13:20.000]  和我們站在身邊
[00:13:20.000 --> 00:13:22.000]  祂一齊嘆息
[00:13:22.000 --> 00:13:24.000]  為我們去禱告
[00:13:24.000 --> 00:13:26.000]  我們連禱告都不知道怎樣禱告的時候
[00:13:26.000 --> 00:13:28.000]  聖靈就為我們去禱告
[00:13:28.000 --> 00:13:30.000]  照著神的旨意
[00:13:30.000 --> 00:13:32.000]  替我們去祈求
[00:13:32.000 --> 00:13:34.000]  然後聖經裏面說第28節
[00:13:34.000 --> 00:13:36.000]  萬事互相效力
[00:13:36.000 --> 00:13:38.000]  叫愛神的人得益處
[00:13:38.000 --> 00:13:40.000]  就是按祂旨意被召的人
[00:13:40.000 --> 00:13:42.000]  因為祂預先所知道的人
[00:13:42.000 --> 00:13:44.000]  就預先定下效法
[00:13:44.000 --> 00:13:46.000]  祂兒子的榜樣
[00:13:46.000 --> 00:13:48.000]  使祂兒子在許多弟兄中作長子
[00:13:48.000 --> 00:13:50.000]  預先所定下的人
[00:13:50.000 --> 00:13:52.000]  又召他們來
[00:13:52.000 --> 00:13:54.000]  所召來的人又稱他們為義
[00:13:54.000 --> 00:13:56.000]  所稱為義的人
[00:13:56.000 --> 00:13:58.000]  又叫他們得榮耀
[00:13:58.000 --> 00:14:00.000]  聖經裏面說不單止聖靈
[00:14:00.000 --> 00:14:02.000]  為我們去嘆息禱告
[00:14:02.000 --> 00:14:04.000]  還有彼此去互相效力
[00:14:04.000 --> 00:14:06.000]  彼此一起去
[00:14:06.000 --> 00:14:08.000]  在裏面守望
[00:14:08.000 --> 00:14:12.000]  第31節
[00:14:12.000 --> 00:14:14.000]  確記事者讓還有什麼可說的呢?
[00:14:14.000 --> 00:14:18.000]  神若幫助我們
[00:14:18.000 --> 00:14:20.000]  誰能抵擋我們呢?
[00:14:20.000 --> 00:14:22.000]  接著用了一連串的問題
[00:14:22.000 --> 00:14:24.000]  其實這一連串的問題
[00:14:24.000 --> 00:14:26.000]  好像是一些反問句
[00:14:26.000 --> 00:14:28.000]  但這些反問句其實問了
[00:14:28.000 --> 00:14:30.000]  是不用回答的
[00:14:30.000 --> 00:14:32.000]  但問了答案是
[00:14:32.000 --> 00:14:34.000]  既然如此
[00:14:34.000 --> 00:14:36.000]  還有什麼可說的呢?
[00:14:36.000 --> 00:14:38.000]  神若幫助我們
[00:14:38.000 --> 00:14:40.000]  誰能抵擋我們呢?
[00:14:40.000 --> 00:14:42.000]  其實神幫助我們
[00:14:42.000 --> 00:14:44.000]  就沒有什麼能夠抵擋我們
[00:14:44.000 --> 00:14:46.000]  神既然不愛惜自己的兒子
[00:14:46.000 --> 00:14:48.000]  為我們眾人寫了
[00:14:48.000 --> 00:14:50.000]  豈不也把萬物
[00:14:50.000 --> 00:14:52.000]  和他一同白白賜給我們嗎?
[00:14:52.000 --> 00:14:54.000]  其實神連自己的兒子的生命
[00:14:54.000 --> 00:14:56.000]  都可以犧牲給我們的時候
[00:14:56.000 --> 00:14:58.000]  這裏說一切的事物
[00:14:58.000 --> 00:15:00.000]  神都白白賜給我們
[00:15:00.000 --> 00:15:04.000]  33節
[00:15:04.000 --> 00:15:06.000]  誰能控告神所揀選的人
[00:15:06.000 --> 00:15:08.000]  有神稱他們為異
[00:15:08.000 --> 00:15:10.000]  誰能定他們的罪呢?
[00:15:10.000 --> 00:15:12.000]  有基督耶穌已經死了
[00:15:12.000 --> 00:15:14.000]  而且從死裡復活
[00:15:14.000 --> 00:15:16.000]  現今在神的右邊
[00:15:16.000 --> 00:15:18.000]  亦替我們祈求
[00:15:18.000 --> 00:15:20.000]  不單止前面說到
[00:15:20.000 --> 00:15:22.000]  聖靈用說不出的嘆息
[00:15:22.000 --> 00:15:24.000]  為我們祈求
[00:15:24.000 --> 00:15:26.000]  接著聖經說
[00:15:26.000 --> 00:15:28.000]  這位耶穌基督
