
[00:00:00.000 --> 00:00:01.440]  各位頂展會 早晨
[00:02:51.280 --> 00:02:55.800]  苦無出路的一個環境裏面
[00:02:55.800 --> 00:02:59.040]  面對不同的挑戰、困難
[00:02:59.040 --> 00:03:03.160]  可能我們此刻都會有不同的心情
[00:03:03.160 --> 00:03:05.040]  作為神的兒女
[00:03:05.040 --> 00:03:07.000]  我們的生命在這一刻
[00:03:07.000 --> 00:03:09.720]  究竟是閃閃生輝
[00:03:09.720 --> 00:03:13.320]  抑或是暗淡無光
[00:03:13.320 --> 00:03:17.240]  我們裏面究竟是否比外面輕
[00:03:17.240 --> 00:03:19.560]  我們裏面是否仍然有著
[00:03:19.560 --> 00:03:22.160]  從上帝而來的那個火
[00:03:22.160 --> 00:03:24.000]  那個passionate
[00:03:24.000 --> 00:03:27.040]  那個是否經歷了
[00:03:27.040 --> 00:03:30.320]  從聖靈而來的那份能力
[00:03:30.320 --> 00:03:33.000]  到底我們有沒有好像在聖經裏面
[00:03:33.000 --> 00:03:35.560]  等到耶穌的應許
[00:03:35.560 --> 00:03:38.520]  說當聖靈降臨在我們身上的時候
[00:03:38.520 --> 00:03:42.000]  我們就必得著能力
[00:03:42.000 --> 00:03:46.720]  你和我有沒有這樣的體會、體驗呢?
[00:03:46.720 --> 00:03:48.360]  每一個基督徒
[00:03:48.360 --> 00:03:49.360]  當我們信主的時候
[00:03:49.360 --> 00:03:52.400]  我們都知道聖靈就在那裏
[00:03:52.400 --> 00:03:55.560]  就住在我們的心裏面
[00:03:55.560 --> 00:03:57.520]  祂永遠和我們一起
[00:03:57.520 --> 00:03:59.080]  永不離開
[00:03:59.080 --> 00:04:02.800]  神深願盼望每一個屬祂的兒女
[00:04:02.800 --> 00:04:07.640]  都能夠被聖靈來充滿
[00:04:07.640 --> 00:04:10.640]  你有沒有讓聖靈在我們裏面
[00:04:10.640 --> 00:04:12.960]  自由地工作呢?
[00:04:12.960 --> 00:04:15.240]  以佛所書五章十八節裏面這樣說
[00:04:15.240 --> 00:04:16.280]  我們一起讀出來好嗎?
[00:04:16.280 --> 00:04:21.360]  「預備起,不要醉酒,酒能使人放蕩,
[00:04:21.360 --> 00:04:24.680]  乃要被聖靈充滿。」
[00:04:24.680 --> 00:04:28.920]  我不知道大家有沒有喝醉酒的經驗
[00:04:28.920 --> 00:04:31.760]  可能你不敢承認
[00:04:31.760 --> 00:04:34.280]  我們用一個理性的分析
[00:04:34.280 --> 00:04:36.080]  我們都會知道
[00:04:36.080 --> 00:04:37.680]  喝醉酒的人
[00:04:37.680 --> 00:04:42.520]  他們很難自我控制
[00:04:42.520 --> 00:04:48.080]  本來在這裏用上醉人喝醉酒的經驗
[00:04:48.080 --> 00:04:51.240]  用這個對比來說明
[00:04:51.240 --> 00:04:53.800]  甚麼是被聖靈充滿
[00:04:53.800 --> 00:04:56.360]  當我們喝酒過量的時候
[00:04:56.360 --> 00:04:58.760]  我們很自然就會被酒精來控制
[00:04:58.760 --> 00:05:00.640]  人就失去了理智
[00:05:00.640 --> 00:05:03.240]  以致我們身不由己
[00:05:03.240 --> 00:05:05.920]  無法自制
[00:05:05.920 --> 00:05:08.960]  同樣當我們被聖靈充滿的時候
[00:05:08.960 --> 00:05:12.080]  我們很願意被聖靈來管理
[00:05:12.080 --> 00:05:14.000]  並不是不由自主
[00:05:14.000 --> 00:05:18.000]  相反我們是很甘心情願地
[00:05:18.000 --> 00:05:20.440]  讓聖靈去帶領我們
[00:05:20.440 --> 00:05:22.480]  一個被聖靈充滿的人
[00:05:22.480 --> 00:05:24.560]  是一個體貼聖靈
[00:05:24.560 --> 00:05:26.600]  隨從聖靈的人
[00:05:26.600 --> 00:05:29.360]  是被聖靈管理的人
[00:05:29.360 --> 00:05:30.240]  在這次的經文
[00:05:30.240 --> 00:05:33.680]  如果我們再深入一點去研究它的文法
[00:05:33.680 --> 00:05:36.960]  我們就會看到原來這是一個命令
[00:05:36.960 --> 00:05:38.680]  是神的命令
[00:05:38.680 --> 00:05:43.840]  要我們持續不斷地去經歷聖靈充滿
[00:05:43.840 --> 00:05:49.920]  持續不斷地去順服神祂自己的旨意
[00:05:49.920 --> 00:05:52.440]  我們要去放下自己的主見
[00:05:52.440 --> 00:05:54.280]  被聖靈去引導
[00:05:54.280 --> 00:05:55.720]  在我們的生命裏面
[00:05:55.720 --> 00:05:58.520]  在每一個大小環節裏面
[00:05:58.520 --> 00:06:01.080]  我們都被聖靈去管理
[00:06:01.080 --> 00:06:02.040]  帶領
[00:06:02.040 --> 00:06:06.120]  過一個合神心意的生活
[00:06:06.120 --> 00:06:07.760]  各位頂姐妹
[00:06:07.760 --> 00:06:14.520]  我們願意被聖靈去掌管我們的生命嗎?
[00:06:14.520 --> 00:06:15.840]  沒有什麼反應
[00:06:15.840 --> 00:06:16.400]  是事實
[00:06:16.400 --> 00:06:18.400]  因為此刻都沒有什麼人
[00:06:18.400 --> 00:06:25.160]  這個是你需要很坦誠地在神的面前去回應
[00:06:25.160 --> 00:06:29.080]  我們願不願意時時刻刻都讓聖靈充滿
[00:06:29.080 --> 00:06:32.040]  讓聖靈去掌管帶領我們呢?
[00:06:32.040 --> 00:06:34.280]  當我們今天再看的時候
[00:06:34.280 --> 00:06:37.240]  願意我們透過路加的著作
[00:06:37.240 --> 00:06:38.840]  試圖行轉
[00:06:38.840 --> 00:06:43.240]  一卷我們也可以說是叫做「聖靈行轉」
[00:06:43.240 --> 00:06:44.320]  在這卷書裏面
[00:06:44.320 --> 00:06:45.320]  我們都知道
[00:06:45.320 --> 00:06:48.640]  是很強調聖靈的工作
[00:06:48.640 --> 00:06:50.280]  聖靈的降臨
[00:06:50.280 --> 00:06:52.480]  就在五旬節當日
[00:06:52.480 --> 00:06:56.320]  臨到耶路撒冷的門徒的身上
[00:06:56.320 --> 00:06:57.400]  在這卷書裏面
[00:06:57.400 --> 00:06:58.320]  都讓我們看到
[00:06:58.320 --> 00:07:01.400]  怎樣聖靈帶領去建立教會
[00:07:01.400 --> 00:07:03.000]  當時的領袖
[00:07:03.000 --> 00:07:09.200]  去發展了初期教會的團契生活
[00:07:09.200 --> 00:07:10.880]  在第一章裏面
[00:07:10.880 --> 00:07:14.680]  耶穌吩咐他們要在耶路撒冷
[00:07:14.680 --> 00:07:17.000]  撒瑪利亞到地極
[00:07:17.000 --> 00:07:19.320]  去作主的見證
[00:07:19.320 --> 00:07:20.600]  但在之先
[00:07:20.600 --> 00:07:28.960]  祝福他們必先要去等候聖靈的降臨
[00:07:28.960 --> 00:07:31.360]  到這一刻可能你都會說
[00:07:31.360 --> 00:07:34.120]  究竟聖靈充滿是怎樣的呢?
[00:07:34.120 --> 00:07:36.720]  讓我們一起讀出
[00:07:36.720 --> 00:07:41.120]  《使徒行轉》二章一到第四節
[00:07:41.120 --> 00:07:42.920]  預備起
[00:07:42.920 --> 00:07:44.720]  「五旬節到了
[00:07:44.720 --> 00:07:47.880]  門徒都聚集在一處
[00:07:47.880 --> 00:07:51.680]  忽然從天上有響聲下來
[00:07:51.680 --> 00:07:54.280]  好像一陣大風吹過
[00:07:54.280 --> 00:07:57.680]  充滿了他們所坐的房子
[00:07:57.680 --> 00:08:01.240]  又有舌頭如火焰顯現出來
[00:08:01.240 --> 00:08:04.720]  分開落在他們各人頭上
[00:08:04.720 --> 00:08:07.840]  他們就都被聖靈充滿
[00:08:07.840 --> 00:08:10.960]  按著聖靈所賜的口才
[00:08:10.960 --> 00:08:14.440]  說起別國的話來」
[00:08:14.440 --> 00:08:15.360]  在第二章
[00:08:15.360 --> 00:08:17.160]  剛才我們所讀到的經文
[00:08:17.160 --> 00:08:21.080]  記錄了五旬節聖靈降臨的現象
[00:08:21.080 --> 00:08:23.680]  一個很淑寧的描述
[00:08:23.680 --> 00:08:26.600]  當時這群門徒的耳朵聽到甚麼呢?
[00:08:26.600 --> 00:08:28.320]  在這節經文告訴我們
[00:08:28.320 --> 00:08:30.120]  有響聲
[00:08:30.120 --> 00:08:34.640]  從他們的空間從天上下來
[00:08:34.640 --> 00:08:36.480]  怎樣來描述呢?
[00:08:36.480 --> 00:08:38.880]  「好像一陣大風吹過」
[00:08:38.880 --> 00:08:41.160]  這裡好像在說一個比喻
[00:08:41.160 --> 00:08:42.920]  眼睛看到甚麼呢?
[00:08:42.920 --> 00:08:46.680]  就看到好像舌頭如火焰
[00:08:46.680 --> 00:08:48.920]  來向他們顯現
[00:08:48.920 --> 00:08:51.440]  這裡又是說另一個比喻
[00:08:51.440 --> 00:08:53.600]  所以在短短四節裡面
[00:08:53.600 --> 00:08:58.080]  好像以一個第三身的影音效果式
[00:08:58.080 --> 00:09:00.440]  來向我們描述
[00:09:00.440 --> 00:09:04.720]  經文描述對聖靈降臨的比喻為
[00:09:04.720 --> 00:09:07.520]  舌頭如火焰
[00:09:07.520 --> 00:09:09.320]  落在每一個人的身上
[00:09:09.320 --> 00:09:10.960]  從而產生一個變化
[00:09:10.960 --> 00:09:12.920]  以至每一個門徒
[00:09:12.920 --> 00:09:15.480]  有一個能力上的改變
[00:09:15.480 --> 00:09:16.520]  是甚麼改變呢?
[00:09:16.520 --> 00:09:20.080]  就是他們說起不同的方言
[00:09:20.080 --> 00:09:21.360]  甚麼是方言呢?
[00:09:21.360 --> 00:09:23.360]  即是鄉下話
[00:09:23.360 --> 00:09:25.320]  如果我們說得白一點的話
[00:09:25.320 --> 00:09:27.920]  按照當時的律法規定
[00:09:27.920 --> 00:09:33.600]  猶太的男人一定要三次去上耶路撒冷
[00:09:33.600 --> 00:09:34.880]  有三個節期
[00:09:34.880 --> 00:09:38.200]  首是除巧節、午巡節和鑄盤節
[00:09:38.200 --> 00:09:40.320]  所以在這次的午巡節裡面
[00:09:40.320 --> 00:09:44.160]  有很多猶太人來自各處
[00:09:44.160 --> 00:09:46.720]  到耶路撒冷的地方
[00:09:46.720 --> 00:09:50.280]  這些各處包括今天的伊拉克
[00:09:50.280 --> 00:09:53.360]  阿拉伯、土耳其、埃及、意大利
[00:09:53.360 --> 00:09:55.640]  以及地中海一些島嶼
[00:09:55.640 --> 00:09:58.920]  所以當時的猶太人散居在這些地方
[00:09:58.920 --> 00:10:01.160]  他們能夠操練不同的語言
[00:10:01.160 --> 00:10:03.800]  也帶有不同的口音
[00:10:03.800 --> 00:10:06.000]  在這裡的經文描述
[00:10:06.000 --> 00:10:07.680]  我們都會很明白
[00:10:07.680 --> 00:10:10.320]  當這120個門徒
[00:10:10.320 --> 00:10:13.000]  突然間說起不同的方言
[00:10:13.000 --> 00:10:16.760]  其實是一種不可思議的歧視
[00:10:16.760 --> 00:10:18.120]  如果你在其中
[00:10:18.120 --> 00:10:19.160]  你嘗試想一下
[00:10:19.160 --> 00:10:21.800]  在我們當中突然有人說起一些
[00:10:21.800 --> 00:10:24.880]  好像你聽過又沒聽過的語言
[00:10:24.880 --> 00:10:26.200]  你都會覺得很稀奇
[00:10:26.200 --> 00:10:28.760]  場面一定很混亂
[00:10:28.760 --> 00:10:32.480]  以致當時的人都不能夠接受
[00:10:32.480 --> 00:10:34.040]  在經文裡面
[00:10:34.040 --> 00:10:38.880]  他們嘗試去解釋這一種現象
[00:10:38.880 --> 00:10:40.920]  從一個理性的分析
[00:10:40.920 --> 00:10:43.880]  這個現象究竟是發生什麼事
[00:10:43.880 --> 00:10:44.720]  他們反問
[00:10:44.720 --> 00:10:47.680]  這些人不是生來都在加利利嗎?
[00:10:47.680 --> 00:10:50.160]  他們未曾去過我們出生的地方
[00:10:50.160 --> 00:10:54.600]  為什麼會懂得我們的鄉下話呢?
[00:10:54.600 --> 00:10:55.920]  甚至乎有人說
[00:10:55.920 --> 00:10:59.920]  他們無非是喝醉酒而已
[00:10:59.920 --> 00:11:01.160]  接下來
[00:11:01.160 --> 00:11:02.560]  彼得
[00:11:02.560 --> 00:11:07.240]  當經文再描述在14到36節的時候
[00:11:07.240 --> 00:11:10.400]  彼得當時被聖靈充滿
[00:11:10.400 --> 00:11:13.400]  站起來去講道
[00:11:13.400 --> 00:11:15.000]  我們還記得
[00:11:15.000 --> 00:11:17.840]  彼得在之前
[00:11:17.840 --> 00:11:19.920]  其實是一個很軟弱
[00:11:19.920 --> 00:11:21.120]  很膽怯
[00:11:21.120 --> 00:11:22.560]  很情緒化
[00:11:22.560 --> 00:11:25.840]  一個我們形容為失敗的彼得
[00:11:25.840 --> 00:11:27.440]  但是在此刻
[00:11:27.440 --> 00:11:30.440]  當彼得經歷聖靈充滿之後
[00:11:30.440 --> 00:11:32.480]  他截然不同
[00:11:32.480 --> 00:11:34.080]  變得很剛強
[00:11:34.080 --> 00:11:34.680]  壯膽
[00:11:34.680 --> 00:11:35.560]  勇敢
[00:11:35.560 --> 00:11:36.760]  而且是一個
[00:11:36.760 --> 00:11:40.560]  是滿有德性的生命
[00:11:40.560 --> 00:11:43.520]  他的生命完全被改變過來
[00:11:43.520 --> 00:11:44.960]  他很勇敢
[00:11:44.960 --> 00:11:46.400]  站在面前
[00:11:46.400 --> 00:11:50.280]  放膽地去講道
[00:11:50.280 --> 00:11:52.960]  當一路去看經文之後
[00:11:52.960 --> 00:11:53.640]  時間的關係
[00:11:53.640 --> 00:11:56.760]  我們不能夠逐節去看
[00:11:56.760 --> 00:11:59.400]  群眾有甚麼反應?
[00:11:59.400 --> 00:12:01.760]  當我們講完這篇訊息之後
[00:12:01.760 --> 00:12:07.120]  現在在士團傳2章37到41節的記載
[00:12:07.120 --> 00:12:08.840]  讓我們一起去讀出
[00:12:08.840 --> 00:12:10.160]  預備起
[00:12:10.160 --> 00:12:12.360]  眾人聽見這話
[00:12:12.360 --> 00:12:14.160]  覺得擇心
[00:12:14.160 --> 00:12:17.560]  就對彼得和其餘的使徒說
[00:12:17.560 --> 00:12:18.880]  諸位弟兄
[00:12:18.880 --> 00:12:21.480]  我們該怎樣做呢?
[00:12:21.480 --> 00:12:23.640]  彼得對他們說
[00:12:23.640 --> 00:12:26.360]  你們各人要悔改
[00:12:26.360 --> 00:12:29.360]  奉耶穌基督的名受浸
[00:12:29.360 --> 00:12:32.400]  使你們的罪得赦免
[00:12:32.400 --> 00:12:36.360]  就會領受所持的聖靈
[00:12:36.360 --> 00:12:41.160]  因為這應許是給你們和你們的兒女
[00:12:41.160 --> 00:12:43.920]  並一切在遠方的人
[00:12:43.920 --> 00:12:49.480]  就是給所有主我們的神所召來的人
[00:12:49.480 --> 00:12:53.360]  彼得還用更多別的話作見證
[00:12:53.360 --> 00:12:55.400]  勸勉他們說
[00:12:55.400 --> 00:12:59.960]  你們當舊自己脫離這彎曲的世代
[00:12:59.960 --> 00:13:03.960]  於是領受他話的人都受了浸
[00:13:03.960 --> 00:13:09.240]  那一天門徒約添了三千人
[00:13:09.240 --> 00:13:14.800]  一篇信息改變了三千人悔改受浸
[00:13:14.800 --> 00:13:16.720]  形成教會
[00:13:16.720 --> 00:13:20.960]  這亦是第一個教會的建立
[00:13:20.960 --> 00:13:25.680]  亦是初期教會的一個故事
[00:13:25.680 --> 00:13:28.760]  在此讓我們看到聖靈充滿
[00:13:28.760 --> 00:13:34.040]  並不是帶給我們個人一個很獨特的經歷
[00:13:34.040 --> 00:13:42.480]  而是帶來的能力成就為的是要去見證基督
[00:13:42.480 --> 00:13:46.000]  傳講福音
[00:13:46.000 --> 00:13:47.800]  門徒經歷聖靈降臨
[00:13:47.800 --> 00:13:51.200]  有幾點值得我們留意的地方
[00:13:51.200 --> 00:13:52.320]  第一
[00:13:52.320 --> 00:13:56.240]  經文在第二節裏面提到忽然
[00:13:56.240 --> 00:13:59.080]  這個詞很有意思
[00:13:59.080 --> 00:14:03.840]  我們不知道神何時來到工作
[00:14:03.840 --> 00:14:07.280]  但我們必須常作準備
[00:14:07.280 --> 00:14:09.240]  等候聖靈
[00:14:09.240 --> 00:14:14.360]  來到等神行大祂奇妙作為的時候
[00:14:14.360 --> 00:14:16.320]  究竟等到何時呢?
[00:14:16.320 --> 00:14:20.440]  其實當時的門徒完全不知道
[00:14:20.440 --> 00:14:26.280]  他們只知道要去順服耶穌基督的吩咐
[00:14:26.280 --> 00:14:28.440]  他們就留在耶路撒冷
[00:14:28.440 --> 00:14:30.920]  在一章十四節裏面
[00:14:30.920 --> 00:14:32.240]  經文告訴我們
[00:14:32.240 --> 00:14:39.960]  他們同心合意地行切去禱告
[00:14:39.960 --> 00:14:47.680]  這120個弟兄在牢房裏面行切去禱告
[00:14:47.680 --> 00:14:49.240]  在《使徒行傳》裏面
[00:14:49.240 --> 00:14:51.520]  我們看到一個不爭的事實
[00:14:51.520 --> 00:14:56.840]  就是祈禱的生活是相當之重要
[00:14:56.840 --> 00:14:59.000]  在《使徒行傳》教導我們
[00:14:59.000 --> 00:15:05.120]  我們看到當這群人聚在一起禱告的時候
[00:15:05.120 --> 00:15:07.960]  他們就經歷到聖靈的充滿
[00:15:07.960 --> 00:15:10.800]  經歷到聖靈的引導
[00:15:10.800 --> 00:15:14.160]  在這些事件的描述裏面
[00:15:14.160 --> 00:15:19.920]  都離不開他們同心合意地去祈禱、聚會
[00:15:19.920 --> 00:15:22.200]  我們看到初期教會
[00:15:22.200 --> 00:15:24.000]  這群弟兄姊妹
[00:15:24.000 --> 00:15:27.880]  他們的生命最看重的是甚麼呢?
[00:15:27.880 --> 00:15:32.000]  他們最看重的是願神的旨意成就
[00:15:32.000 --> 00:15:34.960]  所以當他們在靈裏面禱告的時候
[00:15:34.960 --> 00:15:36.920]  不再高舉自己
[00:15:36.920 --> 00:15:41.960]  你想想這群人的背景是甚麼
[00:15:41.960 --> 00:15:44.120]  例如五湖四海
[00:15:44.120 --> 00:15:46.200]  每個人都有不同的皮性
[00:15:46.200 --> 00:15:48.560]  每個人都有不同的經歷
[00:15:48.560 --> 00:15:50.280]  但是當他們走在一起
[00:15:50.280 --> 00:15:51.480]  去到禱告的時候
[00:15:51.480 --> 00:15:54.080]  他們不再高舉自己
[00:15:54.080 --> 00:15:57.400]  只是高舉耶穌基督
[00:15:57.400 --> 00:15:59.840]  很多人都有一個想法
[00:15:59.840 --> 00:16:01.880]  經常都想著
[00:16:01.880 --> 00:16:04.360]  很想去到經歷聖靈充滿
[00:16:04.360 --> 00:16:06.480]  好像變法術一樣
[00:16:06.480 --> 00:16:07.520]  但我想告訴大家
[00:16:07.520 --> 00:16:10.040]  如果我們都沒有一個學無的心
[00:16:10.040 --> 00:16:11.960]  如果我們都沒有一個禱告的學無
[00:16:11.960 --> 00:16:16.520]  熱切的追求和耐心的等候的時候
[00:16:16.520 --> 00:16:20.200]  我們又何來可以經歷到聖靈的充滿
[00:16:20.200 --> 00:16:25.800]  主耶穌說「人若學了,可以到我這裏來學」
[00:16:25.800 --> 00:16:31.560]  這裏的學是形容我們在曠野走了三天
[00:16:31.560 --> 00:16:33.160]  都找不到水源
[00:16:33.160 --> 00:16:36.560]  嚴重脫水的一個狀況
[00:16:36.560 --> 00:16:38.000]  各位靈姐妹
[00:16:38.000 --> 00:16:41.520]  今天我們在靈裏面
[00:16:41.520 --> 00:16:44.880]  有沒有這份學求呢?
[00:16:44.880 --> 00:16:47.800]  抑或我們已經變得很麻木
[00:16:47.800 --> 00:16:51.400]  很冷淡
[00:16:51.400 --> 00:16:56.560]  雖然今天我們不能夠回到神的殿去敬拜
[00:16:56.560 --> 00:17:01.440]  但我們有沒有一個期待遇見神的心呢?
[00:17:01.440 --> 00:17:06.080]  抑或你只是滿足了每個星期的習慣
[00:17:06.080 --> 00:17:11.080]  一直在唱詩、聽講道
[00:17:11.080 --> 00:17:12.920]  然後加時報告
[00:17:12.920 --> 00:17:15.320]  就完成了今天
[00:17:15.320 --> 00:17:18.680]  可能我們很多時候都未必有一種
[00:17:18.680 --> 00:17:22.440]  很期待與神相遇的心
[00:17:22.440 --> 00:17:25.840]  你期待今天上帝跟你說話嗎?
[00:17:25.840 --> 00:17:28.240]  當我們面對這個世界的時候
[00:17:28.240 --> 00:17:32.000]  可能我們會說「沒有期望就沒有失望」
[00:17:32.000 --> 00:17:34.320]  但當我們去到去仰望神的時候
[00:17:34.320 --> 00:17:35.960]  如果我們沒有學悟
[00:17:35.960 --> 00:17:39.360]  就不能夠與神相見
[00:17:39.360 --> 00:17:41.560]  我們如果不是存著一個期待
[00:17:41.560 --> 00:17:44.880]  去到去被神的靈充滿的時候
[00:17:44.880 --> 00:17:50.080]  我們就不能夠經歷到神在我們生命裡面的作為
[00:17:50.080 --> 00:17:54.720]  試想想這群門徒禱告了一天、兩天、三天
[00:17:54.720 --> 00:17:57.120]  都沒有任何動靜的時候
[00:17:57.120 --> 00:18:00.560]  可能他們當中有人開始有不同的理由
[00:18:00.560 --> 00:18:02.880]  就說「我還是要回家了」
[00:18:02.880 --> 00:18:04.280]  「要照顧家人」
[00:18:04.280 --> 00:18:06.280]  「有其他要事要處理」
[00:18:06.280 --> 00:18:08.560]  陸陸續續地離開這個祈禱會
[00:18:08.560 --> 00:18:11.240]  最後只剩下這120個人
[00:18:11.240 --> 00:18:13.360]  可能這120個人裡面
[00:18:13.360 --> 00:18:15.360]  他們都會覺得被人形容
[00:18:15.360 --> 00:18:18.200]  「這群人都是傻傻的」
[00:18:18.200 --> 00:18:23.400]  如果他們不是在五場節聖靈降臨的時候
[00:18:23.400 --> 00:18:30.840]  離開的人都會錯失了聖靈大能充滿的機會
[00:18:30.840 --> 00:18:36.200]  聖靈的充滿是帶著一個熱切積極的態度
[00:18:36.200 --> 00:18:39.880]  去迎接這位大君王
[00:18:39.880 --> 00:18:46.240]  在每次我們禱告、靈修、查經、小祖、崇拜、祈禱會裡面
[00:18:46.240 --> 00:18:51.160]  甚或乎在我們平時的職場裡面、家庭裡面
[00:18:51.160 --> 00:18:54.240]  我們有沒有一個預備的心
[00:18:54.240 --> 00:18:59.400]  一個預留了的空間來給神
[00:18:59.400 --> 00:19:01.360]  既然我們信得過
[00:19:01.360 --> 00:19:04.640]  「Pray wait」帶給我們的方便
[00:19:04.640 --> 00:19:10.480]  為什麼我們信不過神而「Pray wait」呢?
[00:19:10.480 --> 00:19:13.000]  人生在一些階段
[00:19:13.000 --> 00:19:19.120]  可能我們都會面對著一個不能夠突破的困局、悶局
[00:19:19.120 --> 00:19:22.120]  或者在一個十字路口
[00:19:22.120 --> 00:19:24.520]  在這種環境裡面
[00:19:24.520 --> 00:19:27.600]  我們仍然要堅持去行善
[00:19:27.600 --> 00:19:29.600]  堅守我們的崗位
[00:19:29.600 --> 00:19:34.000]  以及堅心來禱告、去等候
[00:19:34.000 --> 00:19:36.240]  神往往在困局裡面
[00:19:36.240 --> 00:19:39.680]  都給我們有不同的磨練、鍛鍊
[00:19:39.680 --> 00:19:44.080]  預備祂的僕人和教會
[00:19:44.080 --> 00:19:45.560]  在第二方面
[00:19:45.560 --> 00:19:50.520]  主耶穌亦都很清楚地告訴我們
[00:19:50.520 --> 00:19:57.840]  當我們要去到經歷聖靈充滿的生命的時候
[00:19:57.840 --> 00:20:00.400]  主耶穌清楚地告訴我們
[00:20:00.400 --> 00:20:07.000]  這個能力、這個目的是要為主作見證
[00:20:07.000 --> 00:20:09.920]  來證明耶穌基督是主
[00:20:09.920 --> 00:20:11.600]  祂是一位復活的主
[00:20:11.600 --> 00:20:15.360]  亦都是一位普世的救主
[00:20:15.360 --> 00:20:20.440]  聖靈的充滿使我們能夠更加剛強壯膽地
[00:20:20.440 --> 00:20:23.600]  來到全港神的道
[00:20:23.600 --> 00:20:27.280]  在當時我們看到這群門徒不怕逼迫
[00:20:27.280 --> 00:20:30.800]  在逆境裡面去侍奉
[00:20:30.800 --> 00:20:34.800]  而不是單單為了自己個人屬靈的享受
[00:20:34.800 --> 00:20:41.280]  更加不應該拿來推崇一個個人屬靈的權威和地位
[00:20:41.280 --> 00:20:43.640]  而是我們要謙卑自己
[00:20:43.640 --> 00:20:45.240]  隱藏自己
[00:20:45.240 --> 00:20:48.320]  為主作見證
