
[00:00:00.000 --> 00:00:04.000]  很可愛的一班小朋友
[00:08:28.000 --> 00:08:29.000]  人這樣做我們這樣做
[00:08:29.000 --> 00:08:30.000]  很自然的
[00:08:30.000 --> 00:08:31.000]  不過
[00:08:31.000 --> 00:08:32.000]  他說
[00:08:32.000 --> 00:08:35.000]  當我們從前被一些東西擄掠捆綁的時候
[00:08:35.000 --> 00:08:38.000]  神用祂的大能叫我們活過來
[00:08:38.000 --> 00:08:40.000]  我們隨從祂自己的私慾
[00:08:40.000 --> 00:08:41.000]  第四節說
[00:08:41.000 --> 00:08:43.000]  神既有豐富的憐憫
[00:08:43.000 --> 00:08:45.000]  因愛我們的大愛
[00:08:45.000 --> 00:08:49.000]  神的大愛在世界上真的很難體驗
[00:08:49.000 --> 00:08:51.000]  當然母親節給你重新看看
[00:08:51.000 --> 00:08:53.000]  剛才主席祈禱
[00:08:53.000 --> 00:08:57.000]  沒有媽媽將對生命的連結
[00:08:57.000 --> 00:08:59.000]  將愛的流露
[00:08:59.000 --> 00:09:02.000]  我想每一個人想起自己
[00:09:02.000 --> 00:09:04.000]  過去歷史上
[00:09:04.000 --> 00:09:05.000]  或者你過去日子中間
[00:09:05.000 --> 00:09:07.000]  父母對你的關懷
[00:09:07.000 --> 00:09:08.000]  那種愛心
[00:09:08.000 --> 00:09:10.000]  你都會有感動
[00:09:10.000 --> 00:09:11.000]  不會沒有
[00:09:11.000 --> 00:09:12.000]  當然很個別
[00:09:12.000 --> 00:09:15.000]  例子就是另外一回事
[00:09:15.000 --> 00:09:16.000]  這個風聖年代
[00:09:16.000 --> 00:09:17.000]  當我愛我的大愛
[00:09:17.000 --> 00:09:19.000]  我死在過法裡面的時候
[00:09:19.000 --> 00:09:21.000]  祂叫我們與基督一同活過來流心
[00:09:21.000 --> 00:09:26.000]  不是單單我們自己夢醒的因典
[00:09:26.000 --> 00:09:28.000]  是上帝耶和華神
[00:09:28.000 --> 00:09:30.000]  怎樣在耶穌基督身上
[00:09:30.000 --> 00:09:32.000]  作成的功夫
[00:09:32.000 --> 00:09:33.000]  那個大能
[00:09:33.000 --> 00:09:35.000]  同樣在你和身上
[00:09:35.000 --> 00:09:37.000]  一樣顯明出來
[00:09:37.000 --> 00:09:38.000]  所以一個人信耶穌
[00:09:38.000 --> 00:09:42.000]  缺志的那一刻是一個大能的創造
[00:09:42.000 --> 00:09:44.000]  神怎樣創造亞當
[00:09:44.000 --> 00:09:46.000]  耶和華神怎樣創造亞當
[00:09:46.000 --> 00:09:48.000]  今天當你肯信的時候
[00:09:48.000 --> 00:09:50.000]  在基督裡成為新造的人
[00:09:50.000 --> 00:09:53.000]  那個改變大能是一樣的偉大
[00:09:53.000 --> 00:09:54.000]  所以聖經說
[00:09:54.000 --> 00:09:56.000]  你們得救是本福恩
[00:09:56.000 --> 00:09:57.000]  也是恩作信
[00:09:57.000 --> 00:09:59.000]  第六節
[00:09:59.000 --> 00:10:01.000]  祂叫我們與基督一同復活
[00:10:01.000 --> 00:10:03.000]  一同坐在天上
[00:10:03.000 --> 00:10:05.000]  這不單單是說
[00:10:05.000 --> 00:10:08.000]  今時今日我們可以靈魂蘇醒過來
[00:10:08.000 --> 00:10:09.000]  更加告訴我們
[00:10:09.000 --> 00:10:12.000]  有一天我們要與基督一同
[00:10:12.000 --> 00:10:13.000]  永遠的
[00:10:13.000 --> 00:10:14.000]  這個豐富的恩典
[00:10:14.000 --> 00:10:18.000]  都是基督所給我們的恩賜
[00:10:18.000 --> 00:10:20.000]  今天我們得救
[00:10:20.000 --> 00:10:23.000]  蒙恩是恩典
[00:10:23.000 --> 00:10:25.000]  所以我們說我們要蒙恩的人
[00:10:25.000 --> 00:10:27.000]  蒙恩的人
[00:10:27.000 --> 00:10:30.000]  不是靠自己的行為
[00:10:30.000 --> 00:10:32.000]  不是靠我們一切所做的工作
[00:10:32.000 --> 00:10:34.000]  是祂所造成的
[00:10:34.000 --> 00:10:37.000]  願意要我們預備行善
[00:10:37.000 --> 00:10:40.000]  這是今天想跟大家所看的經文
[00:10:40.000 --> 00:10:41.000]  另外還多一節
[00:10:41.000 --> 00:10:43.000]  就是《耳花所書》第四章
[00:10:43.000 --> 00:10:44.000]  第一節說
[00:10:44.000 --> 00:10:47.000]  既然我們是蒙恩的人
[00:10:47.000 --> 00:10:50.000]  是蒙上帝呼召的人
[00:10:50.000 --> 00:10:52.000]  那麼我們的生活
[00:10:52.000 --> 00:10:53.000]  起居飲食
[00:10:53.000 --> 00:10:55.000]  行行企企
[00:10:55.000 --> 00:10:59.000]  上班下班
[00:10:59.000 --> 00:11:02.000]  就包括吃喝玩樂在內
[00:11:02.000 --> 00:11:04.000]  你所做的事
[00:11:04.000 --> 00:11:08.000]  都要與這個恩典相稱
[00:11:08.000 --> 00:11:10.000]  這是值得我們
[00:11:10.000 --> 00:11:12.000]  不單止各位朋友去思想
[00:11:12.000 --> 00:11:15.000]  也值得我們基督徒反省
[00:11:15.000 --> 00:11:17.000]  到底我們每天的生活
[00:11:17.000 --> 00:11:20.000]  是拿了上帝的恩典
[00:11:20.000 --> 00:11:21.000]  收起來
[00:11:21.000 --> 00:11:22.000]  或者我得到這個
[00:11:22.000 --> 00:11:24.000]  容許我講一個
[00:11:24.000 --> 00:11:25.000]  不太喜歡聽的說話
[00:11:25.000 --> 00:11:27.000]  我們拿到這個著數
[00:11:27.000 --> 00:11:29.000]  我們就蒙恩呢
[00:11:29.000 --> 00:11:30.000]  No
[00:11:30.000 --> 00:11:33.000]  上帝是呼召我們回來
[00:11:33.000 --> 00:11:35.000]  所以真正的蒙恩是什麼呢
[00:11:35.000 --> 00:11:36.000]  真正的蒙恩
[00:11:36.000 --> 00:11:38.000]  是我們每個人
[00:11:38.000 --> 00:11:40.000]  本來在走滅亡之路
[00:11:40.000 --> 00:11:42.000]  這個滅亡之路就是說
[00:11:42.000 --> 00:11:45.000]  我們不單止身體會死亡
[00:11:45.000 --> 00:11:48.000]  我們的靈已經死了
[00:11:48.000 --> 00:11:51.000]  本來就是身體死了之後
[00:11:51.000 --> 00:11:53.000]  我們要永遠滅亡
[00:11:53.000 --> 00:11:55.000]  這是每個人的定律
[00:11:55.000 --> 00:11:57.000]  人出生就入死
[00:11:57.000 --> 00:11:59.000]  是走滅亡之路
[00:11:59.000 --> 00:12:01.000]  沒有別的途徑
[00:12:01.000 --> 00:12:03.000]  因為這個靈已經走了
[00:12:03.000 --> 00:12:05.000]  所以
[00:12:05.000 --> 00:12:06.000]  蒙恩
[00:12:06.000 --> 00:12:09.000]  是我們在人生道路上
[00:12:09.000 --> 00:12:13.000]  有機會聽到上帝的說話
[00:12:13.000 --> 00:12:15.000]  容許我用一個更加具體的字
[00:12:15.000 --> 00:12:17.000]  聽到上帝的呼喚
[00:12:17.000 --> 00:12:19.000]  回來了
[00:12:19.000 --> 00:12:20.000]  回頭了
[00:12:20.000 --> 00:12:21.000]  之後
[00:12:21.000 --> 00:12:25.000]  走一條永生之路
[00:12:25.000 --> 00:12:26.000]  各位朋友
[00:12:26.000 --> 00:12:29.000]  可能你說什麼永生之路
[00:12:29.000 --> 00:12:31.000]  我現在不是在走路嗎
[00:12:31.000 --> 00:12:33.000]  在《創世紀》第二章告訴我們
[00:12:33.000 --> 00:12:35.000]  當神做人的時候
[00:12:35.000 --> 00:12:37.000]  神用祂的說話
[00:12:37.000 --> 00:12:38.000]  用祂的靈
[00:12:38.000 --> 00:12:39.000]  用祂的大能
[00:12:39.000 --> 00:12:41.000]  創造這個宇宙
[00:12:41.000 --> 00:12:43.000]  人是被造的
[00:12:43.000 --> 00:12:44.000]  這很肯定
[00:12:44.000 --> 00:12:45.000]  我們的信仰
[00:12:45.000 --> 00:12:48.000]  如果不能夠接受到人是被造的
[00:12:48.000 --> 00:12:49.000]  沒有基礎
[00:12:49.000 --> 00:12:51.000]  既然被造的人
[00:12:51.000 --> 00:12:53.000]  當神用塵土造人之後
[00:12:53.000 --> 00:12:55.000]  聖經裡面這樣記載
[00:12:55.000 --> 00:12:58.000]  神將生氣吹在他鼻孔裡面
[00:12:58.000 --> 00:13:01.000]  這不是人工呼吸
[00:13:01.000 --> 00:13:03.000]  不是當時人無法呼吸
[00:13:03.000 --> 00:13:06.000]  而是神藉著這個行動
[00:13:06.000 --> 00:13:07.000]  將祂的靈
[00:13:07.000 --> 00:13:09.000]  神自己本身
[00:13:09.000 --> 00:13:11.000]  神的話語
[00:13:11.000 --> 00:13:13.000]  放在人裡面
[00:13:13.000 --> 00:13:14.000]  所以
[00:13:14.000 --> 00:13:16.000]  當時的亞當
[00:13:16.000 --> 00:13:20.000]  因為有上帝將他自己的靈放在裡面
[00:13:20.000 --> 00:13:23.000]  所以亞當不單單只是一個活人
[00:13:23.000 --> 00:13:27.000]  而是一個能夠永遠活著的人
[00:13:27.000 --> 00:13:30.000]  這個叫做有靈的活人
[00:13:30.000 --> 00:13:32.000]  今天很多時候
[00:13:32.000 --> 00:13:34.000]  我們很多時候容易混淆了
[00:13:34.000 --> 00:13:37.000]  這個身體上面的功能
[00:13:37.000 --> 00:13:41.000]  生死就是躺著起身
[00:13:41.000 --> 00:13:42.000]  蓋棺定論
[00:13:42.000 --> 00:13:43.000]  不是這麼簡單
[00:13:43.000 --> 00:13:45.000]  原來裡面有個靈在裡面
[00:13:45.000 --> 00:13:47.000]  人被稱為萬物之靈
[00:13:47.000 --> 00:13:49.000]  這個靈在裡面的時候
[00:13:49.000 --> 00:13:52.000]  神造人的時候已經放在裡面了
[00:13:52.000 --> 00:13:55.000]  但是這個靈在裡面之後
[00:13:55.000 --> 00:13:58.000]  是要人馴服這個靈去生活的
[00:13:58.000 --> 00:14:00.000]  或者說得具體一點
[00:14:00.000 --> 00:14:02.000]  這個靈就是上帝的話語
[00:14:02.000 --> 00:14:03.000]  上帝的吩咐
[00:14:03.000 --> 00:14:06.000]  人要順著這個心靈裡面
[00:14:06.000 --> 00:14:08.000]  跟神的關係
[00:14:08.000 --> 00:14:09.000]  感動
[00:14:09.000 --> 00:14:10.000]  去生活
[00:14:10.000 --> 00:14:12.000]  活出來
[00:14:12.000 --> 00:14:15.000]  當時神對亞當夏娃說
[00:14:15.000 --> 00:14:18.000]  原子裡面所有果子都可以吃
[00:14:18.000 --> 00:14:19.000]  這是吩咐
[00:14:19.000 --> 00:14:21.000]  你可以享受
[00:14:21.000 --> 00:14:24.000]  唯獨有一棵樹上的果子
[00:14:24.000 --> 00:14:26.000]  你想知道善惡
[00:14:26.000 --> 00:14:30.000]  但是你沒有能力行善抗惡
[00:14:30.000 --> 00:14:32.000]  這個你不能碰
[00:14:32.000 --> 00:14:35.000]  亞當就在這件事上
[00:14:35.000 --> 00:14:38.000]  沒有將這個靈的感動
[00:14:38.000 --> 00:14:41.000]  沒有將上帝這句話去實行
[00:14:41.000 --> 00:14:45.000]  於是這個靈這句話就離開了他
[00:14:45.000 --> 00:14:46.000]  離開了他之後
[00:14:46.000 --> 00:14:48.000]  亞當是一個怎樣的人
[00:14:48.000 --> 00:14:50.000]  都是一個活人
[00:14:50.000 --> 00:14:52.000]  沒有靈的活人
[00:14:52.000 --> 00:14:53.000]  什麼叫沒有靈的活人呢
[00:14:53.000 --> 00:14:55.000]  他活著
[00:14:55.000 --> 00:14:58.000]  但是他不能夠永遠活著
[00:14:58.000 --> 00:15:01.000]  因為罪從一個人進入世界
[00:15:01.000 --> 00:15:03.000]  死也是從罪來的
[00:15:03.000 --> 00:15:06.000]  於是死就臨到眾人
[00:15:06.000 --> 00:15:09.000]  所有人犯了罪
[00:15:09.000 --> 00:15:13.000]  因此亞當就算活到幾百歲
[00:15:13.000 --> 00:15:16.000]  他都要結束
[00:15:16.000 --> 00:15:19.000]  人本來被造的時候是永遠活著的
[00:15:19.000 --> 00:15:21.000]  但是人因為犯罪之後
[00:15:21.000 --> 00:15:23.000]  人就不能夠永遠活著
[00:15:23.000 --> 00:15:25.000]  各位朋友各位弟兄姊妹
[00:15:25.000 --> 00:15:27.000]  真是很可惜
[00:15:27.000 --> 00:15:30.000]  但這個可惜也帶著恩典
[00:15:30.000 --> 00:15:31.000]  為什麼
[00:15:31.000 --> 00:15:34.000]  你想想一個人原來沒有罪的時候
[00:15:34.000 --> 00:15:36.000]  與神同行有永遠活著的靈
[00:15:36.000 --> 00:15:38.000]  他有平安喜樂
[00:15:38.000 --> 00:15:41.000]  他不用躲起來不用遮擋
[00:15:41.000 --> 00:15:43.000]  但當他犯罪之後
[00:15:43.000 --> 00:15:45.000]  罪入了世界之後
[00:15:45.000 --> 00:15:47.000]  人不單單只會衰老
[00:15:47.000 --> 00:15:49.000]  人更加會病
[00:15:49.000 --> 00:15:52.000]  當人會病會衰老
[00:15:52.000 --> 00:15:54.000]  如果你說人不會死
[00:15:54.000 --> 00:15:57.000]  那怎麼辦
[00:15:57.000 --> 00:16:00.000]  所以一個人活在世界上
[00:16:00.000 --> 00:16:03.000]  到差不多時間要離開世界
[00:16:03.000 --> 00:16:04.000]  那就完蛋了
[00:16:04.000 --> 00:16:06.000]  走滅亡之路
[00:16:06.000 --> 00:16:11.000]  因著神的大愛
[00:16:11.000 --> 00:16:13.000]  所以二千多年前
[00:16:13.000 --> 00:16:15.000]  耶穌基督的降生
[00:16:15.000 --> 00:16:19.000]  解決了人類無法解決的問題
[00:16:19.000 --> 00:16:21.000]  兩樣東西
[00:16:21.000 --> 00:16:22.000]  一樣
[00:16:22.000 --> 00:16:24.000]  沒有人可以勝過罪惡
[00:16:24.000 --> 00:16:26.000]  但耶穌基督沒有犯過罪
[00:16:26.000 --> 00:16:28.000]  道成肉身
[00:16:28.000 --> 00:16:30.000]  這個耶穌沒有罪
[00:16:30.000 --> 00:16:31.000]  第二
[00:16:31.000 --> 00:16:33.000]  他承擔了罪的刑罰
[00:16:33.000 --> 00:16:35.000]  我們的罪的刑罰
[00:16:35.000 --> 00:16:37.000]  愛的緣故
[00:16:37.000 --> 00:16:40.000]  承擔了他為我們死了
[00:16:40.000 --> 00:16:43.000]  這個死代替了我們的死
[00:16:43.000 --> 00:16:45.000]  關鍵在這裡
[00:16:45.000 --> 00:16:46.000]  那怎麼辦
[00:16:46.000 --> 00:16:48.000]  關我什麼事
[00:16:48.000 --> 00:16:51.000]  原來我們本來要受的刑罰
[00:16:51.000 --> 00:16:52.000]  他承擔了
[00:16:52.000 --> 00:16:54.000]  這個刑罰就不用臨到我們
[00:16:54.000 --> 00:16:56.000]  這個刑罰不是我們不會身體死
[00:16:56.000 --> 00:16:58.000]  本來我們要滅亡
[00:16:58.000 --> 00:17:00.000]  滅亡
[00:17:00.000 --> 00:17:02.000]  但是因為他說
[00:17:02.000 --> 00:17:05.000]  你只要肯相信我代替了你死
[00:17:05.000 --> 00:17:08.000]  我就將你永生賜給你
[00:17:08.000 --> 00:17:11.000]  將你的靈放回你裡面
[00:17:11.000 --> 00:17:13.000]  使你成為有靈的活人
[00:17:13.000 --> 00:17:14.000]  這就是聖經所說
[00:17:14.000 --> 00:17:16.000]  成為新造的人
[00:17:16.000 --> 00:17:19.000]  也是詩篇大衛所說的
[00:17:19.000 --> 00:17:25.000]  他使我們的靈魂蘇醒
[00:17:25.000 --> 00:17:28.000]  所以當阿當喊話
[00:17:28.000 --> 00:17:31.000]  他們在伊甸園裡面犯罪之後
[00:17:31.000 --> 00:17:34.000]  他們本來想辦法去搞
[00:17:34.000 --> 00:17:35.000]  但是搞不到
[00:17:35.000 --> 00:17:38.000]  因為只要能夠吃到生命樹上的果子
[00:17:38.000 --> 00:17:40.000]  他就可以永遠活著
[00:17:40.000 --> 00:17:43.000]  但是如果當時他這樣做
[00:17:43.000 --> 00:17:46.000]  我相信這個世界都不知道是什麼世界
[00:17:46.000 --> 00:17:47.000]  但是感謝神
[00:17:47.000 --> 00:17:49.000]  他不能吃到生命樹上的果子
[00:17:49.000 --> 00:17:51.000]  直到耶穌降生的時候
