
[00:00:00.000 --> 00:00:03.660]  這一堂課就講到關於我們去代土
[00:04:18.180 --> 00:04:20.860]  因為覺得只是小孩的教育
[00:04:20.860 --> 00:04:24.240]  拔萃大家知道是一間名校
[00:04:24.240 --> 00:04:25.360]  你很難進去的
[00:04:25.360 --> 00:04:29.020]  大家知不知道現在拔萃竟然是賣全版廣告
[00:04:29.020 --> 00:04:31.360]  招生拆班生
[00:04:31.360 --> 00:04:35.600]  特別是那些名校的流失率特別高
[00:04:35.600 --> 00:04:38.640]  為什麼呢?多數是中產家庭
[00:04:38.640 --> 00:04:42.400]  他們就看到那個教育制度上
[00:04:42.400 --> 00:04:43.820]  帶來很多的問題
[00:04:43.820 --> 00:04:46.200]  所以他們會離開
[00:04:46.200 --> 00:04:48.200]  老師都走得很厲害
[00:04:48.200 --> 00:04:50.200]  有一間學校
[00:04:50.200 --> 00:04:53.000]  只是短短這兩個月之內
[00:04:53.000 --> 00:04:55.000]  是九龍塘的
[00:04:55.000 --> 00:04:57.000]  是走了15個老師
[00:04:57.000 --> 00:04:59.400]  15個老師其實都挺厲害的
[00:04:59.400 --> 00:05:02.000]  暑假之後會更多老師走
[00:05:02.000 --> 00:05:04.000]  因為現在香港就要求了
[00:05:04.000 --> 00:05:06.000]  特別是建制派就說
[00:05:06.000 --> 00:05:09.240]  立法會裏面提過兩次了
[00:05:09.240 --> 00:05:12.600]  就是課室裏面要安閉閉路電視
[00:05:12.600 --> 00:05:16.400]  監視著老師的講解
[00:05:16.400 --> 00:05:19.600]  究竟會不會有一些問題產生
[00:05:19.600 --> 00:05:21.600]  還有就是教育署現在
[00:05:21.600 --> 00:05:23.600]  剛剛通過的就是什麼呢?
[00:05:23.600 --> 00:05:25.600]  文字上是未改的
[00:05:25.600 --> 00:05:29.200]  如果匿名的投訴呢
[00:05:29.200 --> 00:05:31.200]  就不會處理的
[00:05:31.200 --> 00:05:33.200]  以前文字上都是這樣
[00:05:33.200 --> 00:05:36.000]  因為你沒有名字我怎麼去跟進呢?
[00:05:36.000 --> 00:05:38.000]  我跟進了我跟誰交代呢?
[00:05:38.000 --> 00:05:40.000]  但現在在口頭上就說不是了
[00:05:40.000 --> 00:05:42.800]  匿名的都要開檔案
[00:05:42.800 --> 00:05:44.800]  都要交代
[00:05:44.800 --> 00:05:46.800]  老師的壓力很大很大
[00:05:46.800 --> 00:05:50.000]  我教了很多老師就離開了
[00:05:50.000 --> 00:05:52.400]  你見到很多事情是很不公平的
[00:05:52.400 --> 00:05:56.800]  所以你留意到剛剛最新的公佈
[00:05:56.800 --> 00:05:58.800]  英國第一季
[00:05:58.800 --> 00:06:01.600]  那個已經有三萬多人
[00:06:01.600 --> 00:06:04.200]  已經申請過來英國了
[00:06:04.200 --> 00:06:09.200]  大概英國估計
[00:06:09.200 --> 00:06:12.800]  今年賣樓的價值已經過了一千五百億了
[00:06:12.800 --> 00:06:16.800]  而很多人離開絕對不是移民的心態
[00:06:16.800 --> 00:06:20.000]  他們有一個很大的感慨是怎麼樣呢?
[00:06:20.000 --> 00:06:22.000]  他們很不忿
[00:06:22.000 --> 00:06:24.000]  為什麼我要離開呢?
[00:06:24.000 --> 00:06:29.000]  很捨不得但又不能夠逃避這個事情
[00:06:29.000 --> 00:06:30.000]  很無奈
[00:06:30.000 --> 00:06:34.200]  但是我們在外地會怎麼樣呢?
[00:06:34.200 --> 00:06:38.600]  聖經裏面給我們一個很好的教導
[00:06:38.600 --> 00:06:40.600]  先聖先賢
[00:06:40.600 --> 00:06:42.600]  我們看看尼西米
[00:06:42.600 --> 00:06:45.600]  尼西米會highlight一會兒我們會詳細講
[00:06:45.600 --> 00:06:48.600]  尼西米在外地出生的
[00:06:48.600 --> 00:06:51.200]  他不是在猶大地出生的
[00:06:51.200 --> 00:06:53.200]  但是他身居高位
[00:06:53.200 --> 00:06:55.600]  但仍然不會忘記自己的同胞
[00:06:55.600 --> 00:06:57.400]  但以你是怎樣呢?
[00:06:57.400 --> 00:07:01.400]  年輕的時候就被擄到巴比倫是亡國奴
[00:07:01.400 --> 00:07:06.000]  但後來他竟然被巴比倫王賞識
[00:07:06.000 --> 00:07:08.000]  也是一個祝福
[00:07:08.000 --> 00:07:10.000]  後來做了高官
[00:07:10.000 --> 00:07:13.000]  差不多是一個國家領導
[00:07:13.000 --> 00:07:19.000]  但他從來沒有忘記為自己的同胞來禱告
[00:07:19.000 --> 00:07:23.000]  他是在服務亡去國家的巴比倫
[00:07:23.000 --> 00:07:26.000]  但他沒有忘記為自己的同胞禱告
[00:07:26.000 --> 00:07:28.000]  但後來巴比倫亡了
[00:07:28.000 --> 00:07:29.000]  雖然是強國
[00:07:29.000 --> 00:07:33.000]  但這個強國的壽命是很短的
[00:07:33.000 --> 00:07:35.000]  所以我們不可以自誇的
[00:07:35.000 --> 00:07:39.000]  你想想當日秦始皇統一六國
[00:07:39.000 --> 00:07:44.000]  但是問題是秦朝去到第二個皇
[00:07:44.000 --> 00:07:47.000]  秦二世就已經亡國了
[00:07:47.000 --> 00:07:49.000]  所以一個自驕自傲的人
[00:07:49.000 --> 00:07:52.000]  其實是不會得到神的祝福的
[00:07:52.000 --> 00:07:55.000]  但以你繼續去服侍什麼呢?
[00:07:55.000 --> 00:07:57.000]  馬代波斯亡了
[00:07:57.000 --> 00:07:59.000]  大吏烏王的時候他做了皇
[00:07:59.000 --> 00:08:03.000]  但但以你就繼續被縱容
[00:08:03.000 --> 00:08:07.000]  但是他被人來討厭或者憎恨
[00:08:07.000 --> 00:08:09.000]  你這個死老鬼
[00:08:09.000 --> 00:08:10.000]  那時已經老了
[00:08:10.000 --> 00:08:12.000]  還是亡國奴來的
[00:08:12.000 --> 00:08:13.000]  怎麼可以做到高位
[00:08:13.000 --> 00:08:15.000]  於是就要去陷害他
[00:08:15.000 --> 00:08:19.000]  但以你每天都打開窗戶
[00:08:19.000 --> 00:08:21.000]  向耶路撒冷尼祈禱
[00:08:21.000 --> 00:08:23.000]  於是就跟皇說
[00:08:23.000 --> 00:08:25.000]  你要下命令禁止那些人
[00:08:25.000 --> 00:08:28.000]  去向任何神明來去跪拜
[00:08:28.000 --> 00:08:30.000]  只可以向你的
[00:08:30.000 --> 00:08:32.000]  我們用現在的角度就覺得
[00:08:32.000 --> 00:08:33.000]  但以你蠢
[00:08:33.000 --> 00:08:36.000]  就是不懂得怎樣來保護自己
[00:08:36.000 --> 00:08:38.000]  如果我是但以你
[00:08:38.000 --> 00:08:39.000]  當我有怨虐
[00:08:39.000 --> 00:08:41.000]  你可以說我照樣祈禱
[00:08:41.000 --> 00:08:43.000]  但我關上窗戶
[00:08:43.000 --> 00:08:45.000]  你又沒有閉路電視的
[00:08:45.000 --> 00:08:47.000]  你怎麼知道我有沒有祈禱呢?
[00:08:47.000 --> 00:08:49.000]  好了就算我對著窗戶
[00:08:49.000 --> 00:08:55.000]  看風景 我只要求你來保守我自己的國家
[00:08:55.000 --> 00:08:56.000]  保守我自己的人民
[00:08:56.000 --> 00:08:57.000]  一樣可以的
[00:08:57.000 --> 00:08:58.000]  是不是?
[00:08:58.000 --> 00:08:59.000]  留得青山在
[00:08:59.000 --> 00:09:01.000]  但以你很特異
[00:09:01.000 --> 00:09:03.000]  他仍然是要作為一個見證
[00:09:03.000 --> 00:09:05.000]  他仍然打開窗戶
[00:09:05.000 --> 00:09:07.000]  望著耶路撒冷尼祈禱
[00:09:07.000 --> 00:09:09.000]  甚至要擺上自己的生命
[00:09:09.000 --> 00:09:11.000]  要被扔到獅子坑
[00:09:11.000 --> 00:09:13.000]  但他在所不計
[00:09:13.000 --> 00:09:14.000]  他祈什麼?
[00:09:14.000 --> 00:09:17.000]  他是為自己的國家來禱告
[00:09:17.000 --> 00:09:19.000]  還有就是以西傑
[00:09:19.000 --> 00:09:21.000]  我特別深感受
[00:09:21.000 --> 00:09:23.000]  以西傑也是在被擄的人當中
[00:09:23.000 --> 00:09:25.000]  即是擄了他
[00:09:25.000 --> 00:09:30.000]  他原本是在聖殿裏面去祭司的
[00:09:30.000 --> 00:09:33.000]  但擄了去外邦之地的時候
[00:09:33.000 --> 00:09:37.000]  他是沒有機會在聖殿裏面做祭司的
[00:09:37.000 --> 00:09:42.000]  但神沒有令到他那個侍奉生脈
[00:09:42.000 --> 00:09:43.000]  其實是去終結
[00:09:43.000 --> 00:09:47.000]  叫他做先知
[00:09:47.000 --> 00:09:49.000]  向著耶路撒冷
[00:09:49.000 --> 00:09:51.000]  也都向著被擄的子民
[00:09:51.000 --> 00:09:53.000]  來宣講訊息
[00:09:53.000 --> 00:09:55.000]  他雖然被擄
[00:09:55.000 --> 00:09:57.000]  但他仍然心繫自己的故土
[00:09:57.000 --> 00:09:59.000]  你留意到以西傑先知
[00:09:59.000 --> 00:10:03.000]  他有很多的訊息是傳向耶路撒冷的弟兄姊妹
[00:10:03.000 --> 00:10:06.000]  和那班群眾裏面
[00:10:06.000 --> 00:10:08.000]  所以你留意到
[00:10:08.000 --> 00:10:10.000]  他仍然來的是去守望
[00:10:10.000 --> 00:10:12.000]  以西傑書33章
[00:10:12.000 --> 00:10:14.000]  我上次已經講了
[00:10:14.000 --> 00:10:16.000]  就是我們應該要怎樣呢
[00:10:16.000 --> 00:10:18.000]  我們要做一個守望者
[00:10:18.000 --> 00:10:20.000]  我們要發出這個警號
[00:10:20.000 --> 00:10:22.000]  對方聽不聽另外一回事
[00:10:22.000 --> 00:10:24.000]  我們要承擔責任
[00:10:24.000 --> 00:10:27.000]  所以以西傑仍然是為自己的國家
[00:10:27.000 --> 00:10:29.000]  雖然已經離開了
[00:10:29.000 --> 00:10:31.000]  但為他們禱告
[00:10:31.000 --> 00:10:33.000]  以斯帖我想大家更加熟悉
[00:10:33.000 --> 00:10:38.000]  他的民族要被滅
[00:10:38.000 --> 00:10:41.000]  他就要來見王
[00:10:41.000 --> 00:10:43.000]  但當他要見王的時候
[00:10:43.000 --> 00:10:45.000]  因為他已經某個程度
[00:10:45.000 --> 00:10:47.000]  已經冷落了
[00:10:47.000 --> 00:10:49.000]  如果他去見王的時候
[00:10:49.000 --> 00:10:51.000]  沒有王的批准
[00:10:51.000 --> 00:10:53.000]  他就會被殺頭
[00:10:53.000 --> 00:10:55.000]  所以以西帖就說
[00:10:55.000 --> 00:10:57.000]  他要求全國的子民
[00:10:57.000 --> 00:11:00.000]  要為我禁食禱告
[00:11:00.000 --> 00:11:02.000]  等我去見王的時候
[00:11:02.000 --> 00:11:04.000]  求神來我工作
[00:11:04.000 --> 00:11:07.000]  你見到剛才我們看到至少四個人
[00:11:07.000 --> 00:11:09.000]  他們都是在外地
[00:11:09.000 --> 00:11:13.000]  但他們都為自己的同胞來禱告
[00:11:13.000 --> 00:11:15.000]  今天我們是軍專的祭司
[00:11:15.000 --> 00:11:20.000]  我們有沒有為了有需要的弟兄姊妹
[00:11:20.000 --> 00:11:22.000]  為了我們的親人來禱告呢
[00:11:22.000 --> 00:11:29.000]  我們還有沒有一個很深切愛自己的地方
[00:11:29.000 --> 00:11:31.000]  這個心呢
[00:11:31.000 --> 00:11:33.000]  我自己呢
[00:11:33.000 --> 00:11:35.000]  我兒子都說我們融入一下
[00:11:35.000 --> 00:11:38.000]  當地其實我都已經融入了
[00:11:38.000 --> 00:11:40.000]  你看看BBC新聞
[00:11:40.000 --> 00:11:41.000]  我有看的
[00:11:41.000 --> 00:11:42.000]  因為他和我一起住
[00:11:42.000 --> 00:11:46.000]  但我仍然是聽和看香港的新聞多一點
[00:11:46.000 --> 00:11:48.000]  為什麼呢
[00:11:48.000 --> 00:11:50.000]  就是我關心這個地方
[00:11:50.000 --> 00:11:52.000]  我們留意到
[00:11:52.000 --> 00:11:54.000]  尼熹米
[00:11:54.000 --> 00:11:56.000]  尼熹米他是做什麼的工作
[00:11:56.000 --> 00:11:57.000]  知不知道
[00:11:57.000 --> 00:11:59.000]  他是酒精
[00:11:59.000 --> 00:12:01.000]  酒精就不只是來針酒的
[00:12:01.000 --> 00:12:06.000]  你留意到當時的波斯王
[00:12:06.000 --> 00:12:08.000]  他找尼熹米做酒精
[00:12:08.000 --> 00:12:10.000]  絕不簡單
[00:12:10.000 --> 00:12:12.000]  為什麼呢
[00:12:12.000 --> 00:12:14.000]  原來他上一任的王
[00:12:14.000 --> 00:12:17.000]  被人在酒中下毒而毒死
[00:12:17.000 --> 00:12:20.000]  後來他殺了這個下毒者
[00:12:20.000 --> 00:12:21.000]  然後他作王
[00:12:21.000 --> 00:12:23.000]  所以他會很害怕
[00:12:23.000 --> 00:12:26.000]  會不會我也會被人毒死呢
[00:12:26.000 --> 00:12:29.000]  所以他一定要有一個人很精明
[00:12:29.000 --> 00:12:31.000]  忠心於他
[00:12:31.000 --> 00:12:35.000]  幫他看著那些酒
[00:12:35.000 --> 00:12:38.000]  尼熹米是一個外籍人士
[00:12:38.000 --> 00:12:40.000]  他是猶太人
[00:12:40.000 --> 00:12:43.000]  但他是為波斯王尼達服務
[00:12:43.000 --> 00:12:45.000]  正如香港很多有錢人
[00:12:45.000 --> 00:12:48.000]  你知不知道他請什麼人來做保鑣呢
[00:12:48.000 --> 00:12:51.000]  是請當日的居家兵
[00:12:51.000 --> 00:12:54.000]  他覺得那些居家兵會很忠心
[00:12:54.000 --> 00:12:57.000]  反而他不是很敢請香港人
[00:12:57.000 --> 00:12:59.000]  誰知你會出賣我
[00:12:59.000 --> 00:13:02.000]  尼熹米是被縱容
[00:13:02.000 --> 00:13:06.000]  你想想他在朝廷裡面做高官
[00:13:06.000 --> 00:13:08.000]  有很好的俸祿
[00:13:08.000 --> 00:13:10.000]  有一個居住環境
[00:13:10.000 --> 00:13:14.000]  而他也在享受榮華富貴
[00:13:14.000 --> 00:13:17.000]  他還是在外邦裡面出生的
[00:13:17.000 --> 00:13:19.000]  因為聖經裡面很清楚說
[00:13:19.000 --> 00:13:22.000]  他們是秘魯70年之後才回歸的
[00:13:22.000 --> 00:13:24.000]  所以尼熹米現在
[00:13:24.000 --> 00:13:27.000]  尼達去做一個官的時候
[00:13:27.000 --> 00:13:29.000]  當他30歲、40歲
[00:13:29.000 --> 00:13:32.000]  即是說他一定是在外邦裡面出生
[00:13:32.000 --> 00:13:35.000]  但他仍然留住自己猶太人的血液
[00:13:35.000 --> 00:13:37.000]  所以他很愛
[00:13:37.000 --> 00:13:43.000]  我們看看他怎樣去愛自己的國家和人民
[00:13:43.000 --> 00:13:45.000]  我們請Samuel跟我們讀出
[00:13:45.000 --> 00:13:48.000]  尼熹米的第一章的第二節
[00:13:48.000 --> 00:13:50.000]  第一章的第二節
[00:13:50.000 --> 00:13:52.000]  第一章第二節
[00:13:52.000 --> 00:14:01.000]  我問他們那些秘魯歸回剩下逃脫的猶太人和耶路撒冷的光景
[00:14:01.000 --> 00:14:05.000]  你留意到原來有在猶太地的人
[00:14:05.000 --> 00:14:07.000]  有探望尼熹米
[00:14:07.000 --> 00:14:11.000]  是尼熹米主動的去問他們
[00:14:11.000 --> 00:14:14.000]  現在我鄉下的人怎樣
[00:14:14.000 --> 00:14:15.000]  他是主動去問
[00:14:15.000 --> 00:14:17.000]  即是他很關心
[00:14:17.000 --> 00:14:20.000]  他是關心那個地方那個人民
[00:14:20.000 --> 00:14:22.000]  回應是甚麼呢
[00:14:22.000 --> 00:14:24.000]  第一章的第三節
[00:14:24.000 --> 00:14:26.000]  他們對我說
[00:14:26.000 --> 00:14:29.000]  那些被老歸回剩下的人
[00:14:29.000 --> 00:14:33.000]  在猶太省遭大難受凌辱
[00:14:33.000 --> 00:14:36.000]  並且在耶路撒冷的城牆拆毀
[00:14:36.000 --> 00:14:39.000]  城門被火焚燒
[00:14:39.000 --> 00:14:42.000]  這班人就跟他說
[00:14:42.000 --> 00:14:44.000]  現在我們住的地方
[00:14:44.000 --> 00:14:46.000]  我們的故鄉都是你的故鄉
[00:14:46.000 --> 00:14:48.000]  我們遭遇很多的患難
[00:14:48.000 --> 00:14:50.000]  我們被外邦人
[00:14:50.000 --> 00:14:52.000]  特別圍著我們那些阿拉伯人
[00:14:52.000 --> 00:14:54.000]  恥笑我們 凌辱我們
[00:14:54.000 --> 00:14:57.000]  也將我們的城牆拆毀了
[00:14:57.000 --> 00:14:59.000]  所以沒有安全感
[00:14:59.000 --> 00:15:01.000]  敵人甚麼時候都可以進來
[00:15:01.000 --> 00:15:03.000]  我們的城門也焚燒了
[00:15:03.000 --> 00:15:05.000]  所以大開中門
[00:15:05.000 --> 00:15:07.000]  我們是很慘的
[00:15:07.000 --> 00:15:08.000]  大家留意一下
[00:15:08.000 --> 00:15:10.000]  尼熹米聽完這些說話之後
[00:15:10.000 --> 00:15:12.000]  他有甚麼情況來產生
[00:15:12.000 --> 00:15:14.000]  第四節
[00:15:14.000 --> 00:15:18.000]  我聽見者說 就坐下哭泣
[00:15:18.000 --> 00:15:20.000]  悲哀幾日
[00:15:20.000 --> 00:15:22.000]  在天上的神面前
[00:15:22.000 --> 00:15:24.000]  禁食祈禱
[00:15:24.000 --> 00:15:26.000]  你留意到他有甚麼反應
[00:15:26.000 --> 00:15:28.000]  坐下哭泣
[00:15:28.000 --> 00:15:31.000]  猶太人他們的禱告
[00:15:31.000 --> 00:15:33.000]  多數是怎樣呢
[00:15:33.000 --> 00:15:35.000]  多數是站在那裏
[00:15:35.000 --> 00:15:37.000]  打開雙手 舉目望天
[00:15:37.000 --> 00:15:39.000]  來帶去禱告的
[00:15:39.000 --> 00:15:41.000]  這是他們慣常的禱告
[00:15:41.000 --> 00:15:44.000]  很少可以打瞌睡的
[00:15:44.000 --> 00:15:47.000]  但現在他坐下是甚麼呢
[00:15:47.000 --> 00:15:49.000]  就是他難受
[00:15:49.000 --> 00:15:52.000]  然後 男兒有淚不輕嘆
[00:15:52.000 --> 00:15:55.000]  但是尼熹米聽到這個消息
[00:15:55.000 --> 00:15:58.000]  為了自己的同胞
[00:15:58.000 --> 00:16:00.000]  為了自己的國土
[00:16:00.000 --> 00:16:02.000]  甚至他不是很熟悉的國土
[00:16:02.000 --> 00:16:04.000]  他難過 他福音
[00:16:04.000 --> 00:16:06.000]  悲哀幾日
[00:16:06.000 --> 00:16:08.000]  我是香港出生
[00:16:08.000 --> 00:16:10.000]  香港長大的
[00:16:10.000 --> 00:16:12.000]  我爸爸也是香港出生
[00:16:12.000 --> 00:16:14.000]  我爺爺很早下來
[00:16:14.000 --> 00:16:15.000]  被稱為黑五類
[00:16:15.000 --> 00:16:17.000]  因為原來我們在香港有很多地圖
[00:16:17.000 --> 00:16:19.000]  但是已經沒有了
[00:16:19.000 --> 00:16:21.000]  家裏不讓我回中國
[00:16:21.000 --> 00:16:23.000]  但是我記得
[00:16:23.000 --> 00:16:25.000]  當神呼召我的時候
[00:16:25.000 --> 00:16:27.000]  當時我七、八歲
[00:16:27.000 --> 00:16:28.000]  我跟神講
[00:16:28.000 --> 00:16:30.000]  如果真是你呼召我的時候
[00:16:30.000 --> 00:16:32.000]  其實我已經知道了
[00:16:32.000 --> 00:16:34.000]  但是我說你可不可以讓我知道
[00:16:34.000 --> 00:16:37.000]  你給我一些清晰的指示
[00:16:37.000 --> 00:16:39.000]  讓我看到傳播有多重要
[00:16:39.000 --> 00:16:41.000]  其實是在騙神
[00:16:41.000 --> 00:16:43.000]  但是神也憐憫我
[00:16:43.000 --> 00:16:46.000]  我第一次回中國
[00:16:46.000 --> 00:16:49.000]  應該是1973、74年的事
[00:16:49.000 --> 00:16:50.000]  我第一次回中國
[00:16:50.000 --> 00:16:51.000]  當我回中國的時候
[00:16:51.000 --> 00:16:53.000]  說我跟一個團友回去
[00:16:53.000 --> 00:16:55.000]  真是害怕 深圳真是深圳
[00:16:55.000 --> 00:16:57.000]  過到去 剛剛到我截了龍
[00:16:57.000 --> 00:16:59.000]  然後 不知道大家知不知道
[00:16:59.000 --> 00:17:01.000]  我小時候的身份證
[00:17:01.000 --> 00:17:04.000]  是有入英籍還是中國籍的
[00:17:04.000 --> 00:17:07.000]  我被解放軍來問的時候
[00:17:07.000 --> 00:17:09.000]  看到我入英籍
[00:17:09.000 --> 00:17:11.000]  我說 幹什麼?
[00:17:11.000 --> 00:17:13.000]  我真的很害怕
[00:17:13.000 --> 00:17:14.000]  我不關我的事
[00:17:14.000 --> 00:17:16.000]  是我爸爸叫我入去的
[00:17:16.000 --> 00:17:18.000]  但是我記得我第一次
[00:17:18.000 --> 00:17:21.000]  在深圳 即是羅湖
[00:17:21.000 --> 00:17:23.000]  坐車上廣州
[00:17:23.000 --> 00:17:26.000]  我見到青涌的田地
[00:17:26.000 --> 00:17:28.000]  因為我在香港島長大的
[00:17:28.000 --> 00:17:30.000]  很少見到那些田
[00:17:30.000 --> 00:17:32.000]  我不知不其然
[00:17:32.000 --> 00:17:34.000]  那時候我想我是十八、九歲左右
[00:17:34.000 --> 00:17:35.000]  我哭得很厲害
[00:17:35.000 --> 00:17:37.000]  不停地流眼淚
[00:17:37.000 --> 00:17:39.000]  說這個原來是我的國家
[00:17:39.000 --> 00:17:42.000]  說我遺著這個地方
[00:17:42.000 --> 00:17:44.000]  對我來說是熟悉但又陌生
[00:17:44.000 --> 00:17:46.000]  因為我從來沒有去過
[00:17:46.000 --> 00:17:48.000]  但是我都哭了
[00:17:48.000 --> 00:17:50.000]  今天尼熙米為了自己的國土
[00:17:50.000 --> 00:17:52.000]  坐下哭泣
[00:17:52.000 --> 00:17:53.000]  然後悲哀幾天
[00:17:53.000 --> 00:17:56.000]  然後在神面前禁食祈禱
[00:17:56.000 --> 00:17:58.000]  上一堂說了
[00:17:58.000 --> 00:18:00.000]  禁食不是刻苦己生
[00:18:00.000 --> 00:18:02.000]  而是難過你自然吃不下
[00:18:02.000 --> 00:18:04.000]  他就專心禱告
[00:18:04.000 --> 00:18:06.000]  我們會研究一下
[00:18:06.000 --> 00:18:08.000]  他的祈禱是甚麼禱告
[00:18:08.000 --> 00:18:12.000]  我們要學習怎樣向神禱告
[00:18:12.000 --> 00:18:14.000]  但是在研究的時候
