
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹好
[00:08:12.000 --> 00:08:14.000]  我們有共同目標
[00:08:14.000 --> 00:08:16.000]  我們心靈也是契合的
[00:08:16.000 --> 00:08:18.000]  我們體恤別人內心的經歷
[00:08:18.000 --> 00:08:20.000]  我們去投入
[00:08:20.000 --> 00:08:22.000]  我就想到一個姐妹
[00:08:22.000 --> 00:08:24.000]  去旅行
[00:08:24.000 --> 00:08:26.000]  我們教會一次的旅行
[00:08:26.000 --> 00:08:28.000]  可能路經的地方彎彎曲曲
[00:08:28.000 --> 00:08:30.000]  有位姐妹很不舒服
[00:08:30.000 --> 00:08:32.000]  有點噁心
[00:08:32.000 --> 00:08:34.000]  後來很不舒服
[00:08:34.000 --> 00:08:36.000]  嘔吐出來
[00:08:36.000 --> 00:08:38.000]  坐她旁邊的那位姐妹
[00:08:38.000 --> 00:08:40.000]  很快
[00:08:40.000 --> 00:08:42.000]  第一時間將她的
[00:08:42.000 --> 00:08:44.000]  骯髒的東西擦掉
[00:08:44.000 --> 00:08:46.000]  然後看到她很弱
[00:08:46.000 --> 00:08:48.000]  抱著她
[00:08:48.000 --> 00:08:50.000]  她需要這個支持
[00:08:50.000 --> 00:08:52.000]  她感受到這個姐妹
[00:08:52.000 --> 00:08:54.000]  很軟弱
[00:08:54.000 --> 00:08:56.000]  抱著她安定了一會
[00:08:56.000 --> 00:08:58.000]  然後在她旁邊
[00:08:58.000 --> 00:09:00.000]  知道她很害怕
[00:09:00.000 --> 00:09:02.000]  繼續跟她聊天
[00:09:02.000 --> 00:09:04.000]  一直跟她說話
[00:09:04.000 --> 00:09:06.000]  這位姐妹是一位護士
[00:09:06.000 --> 00:09:08.000]  她知道一個人
[00:09:08.000 --> 00:09:10.000]  要繼續跟她聊天
[00:09:10.000 --> 00:09:12.000]  看她意識清不清楚
[00:09:12.000 --> 00:09:14.000]  確保她平安
[00:09:14.000 --> 00:09:16.000]  後來這個姐妹平穩了
[00:09:16.000 --> 00:09:18.000]  可以如常地再踏上旅程
[00:09:18.000 --> 00:09:20.000]  走出去
[00:09:20.000 --> 00:09:22.000]  可以跟我們分享
[00:09:22.000 --> 00:09:24.000]  剛才這個姐妹所做的事
[00:09:24.000 --> 00:09:26.000]  我非常感動
[00:09:26.000 --> 00:09:28.000]  因為剛才
[00:09:28.000 --> 00:09:30.000]  我真的好像在死亡的邊緣
[00:09:30.000 --> 00:09:32.000]  她說其實那時
[00:09:32.000 --> 00:09:34.000]  她有一個休克
[00:09:34.000 --> 00:09:36.000]  感覺到好像真的面對死亡
[00:09:36.000 --> 00:09:38.000]  那種感覺
[00:09:38.000 --> 00:09:40.000]  身體非常軟弱
[00:09:40.000 --> 00:09:42.000]  這位姐妹很體貼她
[00:09:42.000 --> 00:09:44.000]  願意給她適時的幫助
[00:09:44.000 --> 00:09:46.000]  這就是教會
[00:09:46.000 --> 00:09:48.000]  彼此的關懷
[00:09:48.000 --> 00:09:50.000]  彼此的中心
[00:09:50.000 --> 00:09:52.000]  願意了解別人的需要
[00:09:52.000 --> 00:09:54.000]  體貼別人的需要
[00:09:54.000 --> 00:09:56.000]  接著這裡說相愛如弟兄
[00:09:56.000 --> 00:09:58.000]  相愛就說了
[00:09:58.000 --> 00:10:00.000]  聖經裡面也說
[00:10:00.000 --> 00:10:02.000]  這裡說到
[00:10:02.000 --> 00:10:04.000]  是神的特質
[00:10:04.000 --> 00:10:06.000]  給信徒的生命
[00:10:06.000 --> 00:10:08.000]  當有新的生命
[00:10:08.000 --> 00:10:10.000]  是一種很奇妙的
[00:10:10.000 --> 00:10:12.000]  神的愛是臨到人
[00:10:12.000 --> 00:10:14.000]  這裡特別提到
[00:10:14.000 --> 00:10:16.000]  愛人好像是一個弟兄
[00:10:16.000 --> 00:10:18.000]  是有條件的
[00:10:18.000 --> 00:10:20.000]  並且是恆常的
[00:10:20.000 --> 00:10:22.000]  不可愛也愛
[00:10:22.000 --> 00:10:24.000]  這種愛是很特別
[00:10:24.000 --> 00:10:26.000]  是有了基督的生命才有
[00:10:26.000 --> 00:10:28.000]  比如在第一章第22節說
[00:10:28.000 --> 00:10:30.000]  既然你們因信從真理
[00:10:30.000 --> 00:10:32.000]  而潔淨了自己的心靈
[00:10:32.000 --> 00:10:34.000]  能真誠愛弟兄
[00:10:34.000 --> 00:10:36.000]  能夠這樣去愛
[00:10:36.000 --> 00:10:38.000]  就是因為有了神的一種生命
[00:10:38.000 --> 00:10:40.000]  接著這裡說
[00:10:40.000 --> 00:10:42.000]  全憐憫
[00:10:42.000 --> 00:10:44.000]  憐憫這個意思
[00:10:44.000 --> 00:10:46.000]  是一個很好的憐憫人的心
[00:10:46.000 --> 00:10:48.000]  原本的意思
[00:10:48.000 --> 00:10:50.000]  是很健康的腸
[00:10:50.000 --> 00:10:52.000]  就是腸胃
[00:10:52.000 --> 00:10:54.000]  腸胃通常感覺到
[00:10:54.000 --> 00:10:56.000]  是憐憫人
[00:10:56.000 --> 00:10:58.000]  看到人有需要的時候
[00:10:58.000 --> 00:11:00.000]  很有感情
[00:11:00.000 --> 00:11:02.000]  投入去知道人的需要
[00:11:02.000 --> 00:11:04.000]  然後做出一些幫助人的
[00:11:04.000 --> 00:11:06.000]  一些行為
[00:11:06.000 --> 00:11:08.000]  最後就說到
[00:11:08.000 --> 00:11:10.000]  謙卑的心
[00:11:10.000 --> 00:11:12.000]  謙卑的心
[00:11:12.000 --> 00:11:14.000]  看別人覺得重要
[00:11:14.000 --> 00:11:16.000]  將自己放下
[00:11:16.000 --> 00:11:18.000]  這個很重要
[00:11:18.000 --> 00:11:20.000]  有人說謙卑是所有品格
[00:11:20.000 --> 00:11:22.000]  最重要的一個
[00:11:22.000 --> 00:11:24.000]  或者首要的一個
[00:11:24.000 --> 00:11:26.000]  為何要這樣說呢
[00:11:26.000 --> 00:11:28.000]  當一個人謙卑的時候
[00:11:28.000 --> 00:11:30.000]  以上那些
[00:11:30.000 --> 00:11:32.000]  都可以慢慢去培植
[00:11:32.000 --> 00:11:34.000]  比如
[00:11:34.000 --> 00:11:36.000]  我不覺得自己很高
[00:11:36.000 --> 00:11:38.000]  我看別人比自己更加強
[00:11:38.000 --> 00:11:40.000]  以致別人的意見
[00:11:40.000 --> 00:11:42.000]  是更加好的
[00:11:42.000 --> 00:11:44.000]  所以能夠彼此同心
[00:11:44.000 --> 00:11:46.000]  又能夠將自己放下
[00:11:46.000 --> 00:11:48.000]  我不是那麼重要
[00:11:48.000 --> 00:11:50.000]  體恤別人的生命
[00:11:50.000 --> 00:11:52.000]  也是很重要
[00:11:52.000 --> 00:11:54.000]  好像這裡說
[00:11:54.000 --> 00:11:56.000]  人的心裡面能夠體恤
[00:11:56.000 --> 00:11:58.000]  能夠憐憫
[00:11:58.000 --> 00:12:00.000]  能夠愛
[00:12:00.000 --> 00:12:02.000]  這個其實就是基督的
[00:12:02.000 --> 00:12:04.000]  本身的生命
[00:12:04.000 --> 00:12:06.000]  謙卑
[00:12:06.000 --> 00:12:08.000]  以致能夠去做服事
[00:12:08.000 --> 00:12:10.000]  彼此的相愛
[00:12:10.000 --> 00:12:12.000]  謙卑很重要
[00:12:12.000 --> 00:12:14.000]  耶穌基督說
[00:12:14.000 --> 00:12:16.000]  他本有神的形象
[00:12:16.000 --> 00:12:18.000]  他不以神的同等為強奪
[00:12:18.000 --> 00:12:20.000]  反倒虛己
[00:12:20.000 --> 00:12:22.000]  成為了一個奴僕的樣式
[00:12:22.000 --> 00:12:24.000]  好像人的樣子一樣
[00:12:24.000 --> 00:12:26.000]  去服事人
[00:12:26.000 --> 00:12:28.000]  這個就是原來基督徒
[00:12:28.000 --> 00:12:30.000]  一個很獨有的品格
[00:12:30.000 --> 00:12:32.000]  一個的內涵
[00:12:32.000 --> 00:12:34.000]  十九世紀
[00:12:34.000 --> 00:12:36.000]  有一位很出名的報道家
[00:12:36.000 --> 00:12:38.000]  叫Mudi
[00:12:38.000 --> 00:12:40.000]  慕迪
[00:12:40.000 --> 00:12:42.000]  他被神使用
[00:12:42.000 --> 00:12:44.000]  有一次有個弟兄
[00:12:44.000 --> 00:12:46.000]  跟他說
[00:12:46.000 --> 00:12:48.000]  有一個批評
[00:12:48.000 --> 00:12:50.000]  他覺得
[00:12:50.000 --> 00:12:52.000]  慕迪,你那個傳福音的方法
[00:12:52.000 --> 00:12:54.000]  你自己要檢討一下
[00:12:54.000 --> 00:12:56.000]  慕迪就說
[00:12:56.000 --> 00:12:58.000]  我經常都預備
[00:12:58.000 --> 00:13:00.000]  改進我自己
[00:13:00.000 --> 00:13:02.000]  若然有什麼事情請你說出來
[00:13:02.000 --> 00:13:04.000]  這個朋友就說
[00:13:04.000 --> 00:13:06.000]  總之你有些事情
[00:13:06.000 --> 00:13:08.000]  無論如何都說不出來
[00:13:08.000 --> 00:13:10.000]  慕迪就說
[00:13:10.000 --> 00:13:12.000]  你說不出來
[00:13:12.000 --> 00:13:14.000]  我照做
[00:13:14.000 --> 00:13:16.000]  我以前傳福音就照做
[00:13:16.000 --> 00:13:18.000]  你看看慕迪是一個這樣的人
[00:13:18.000 --> 00:13:20.000]  大家有沒有聽過五色珠
[00:13:20.000 --> 00:13:22.000]  五個顏色
[00:13:22.000 --> 00:13:24.000]  很容易能夠解釋福音
[00:13:24.000 --> 00:13:26.000]  開頭是綠色
[00:13:26.000 --> 00:13:28.000]  神創造這個世界
[00:13:28.000 --> 00:13:30.000]  接著黑色,人有罪惡
[00:13:30.000 --> 00:13:32.000]  接著紅色,神的補血
[00:13:32.000 --> 00:13:34.000]  洗淨,接著變成白色
[00:13:34.000 --> 00:13:36.000]  能夠很乾淨
[00:13:36.000 --> 00:13:38.000]  然後黃色,滿有榮耀
[00:13:38.000 --> 00:13:40.000]  將來的永遠的盼望
[00:13:40.000 --> 00:13:42.000]  其實是由慕迪慢慢引伸出來
[00:13:42.000 --> 00:13:44.000]  慕迪就覺得
[00:13:44.000 --> 00:13:46.000]  說很多話
[00:13:46.000 --> 00:13:48.000]  很難
[00:13:48.000 --> 00:13:50.000]  未必人人都明白
[00:13:50.000 --> 00:13:52.000]  但是顏色,無論哪個國家
[00:13:52.000 --> 00:13:54.000]  哪個都很容易明白
[00:13:54.000 --> 00:13:56.000]  能夠引伸福音
[00:13:56.000 --> 00:13:58.000]  但慕迪卻非常謙卑
[00:13:58.000 --> 00:14:00.000]  建立了很多教會
[00:14:00.000 --> 00:14:02.000]  帶來很多人的信主
[00:14:02.000 --> 00:14:04.000]  剛才那五個特徵
[00:14:04.000 --> 00:14:06.000]  也是所有教會的人
[00:14:06.000 --> 00:14:08.000]  應該有共有
[00:14:08.000 --> 00:14:10.000]  彼此的相愛
[00:14:10.000 --> 00:14:12.000]  以致我能夠彼此的馴服
[00:14:12.000 --> 00:14:14.000]  彼此的馴服在第五章會提到
[00:14:14.000 --> 00:14:16.000]  所以這個
[00:14:16.000 --> 00:14:18.000]  基督徒的特質
[00:14:18.000 --> 00:14:20.000]  是我們要去培植
[00:14:20.000 --> 00:14:22.000]  並且慢慢的去
[00:14:22.000 --> 00:14:24.000]  彼此去實踐
[00:14:24.000 --> 00:14:26.000]  接著我們再看第九節
[00:14:26.000 --> 00:14:28.000]  更加深入一點
[00:14:28.000 --> 00:14:30.000]  有了這樣的
[00:14:30.000 --> 00:14:32.000]  愛的特徵,但是有時候
[00:14:32.000 --> 00:14:34.000]  愛人不容易
[00:14:34.000 --> 00:14:36.000]  特別是一些基督徒
[00:14:36.000 --> 00:14:38.000]  以愛的群體,因為這段經文也提到
[00:14:38.000 --> 00:14:40.000]  是社會一切的制度
[00:14:40.000 --> 00:14:42.000]  為人一切的制度
[00:14:42.000 --> 00:14:44.000]  或者奴僕主僕
[00:14:44.000 --> 00:14:46.000]  所以這裡不單止
[00:14:46.000 --> 00:14:48.000]  第九節,不單止是
[00:14:48.000 --> 00:14:50.000]  信徒的範疇,說到
[00:14:50.000 --> 00:14:52.000]  外面的世界就更加不容易
[00:14:52.000 --> 00:14:54.000]  如果你要放下自己的馴服
[00:14:54.000 --> 00:14:56.000]  去愛人
[00:14:56.000 --> 00:14:58.000]  我們讀第九節
[00:14:58.000 --> 00:15:00.000]  不要以惡報惡
[00:15:00.000 --> 00:15:02.000]  以辱罵還辱罵
[00:15:02.000 --> 00:15:04.000]  都要祝福
[00:15:04.000 --> 00:15:06.000]  因為你們正是為此蒙照的
[00:15:06.000 --> 00:15:08.000]  好使你們承受福氣
[00:15:08.000 --> 00:15:10.000]  我們讀到這裡
[00:15:10.000 --> 00:15:12.000]  來到這裡就不容易了
[00:15:12.000 --> 00:15:14.000]  我們剛才說愛
[00:15:14.000 --> 00:15:16.000]  愛那些不可愛的都愛
[00:15:16.000 --> 00:15:18.000]  這裡說的是以惡報惡
[00:15:18.000 --> 00:15:20.000]  就算別人是做錯事
[00:15:20.000 --> 00:15:22.000]  我們都不要這樣對待人
[00:15:22.000 --> 00:15:24.000]  以惡報惡
[00:15:24.000 --> 00:15:26.000]  不可以
[00:15:26.000 --> 00:15:28.000]  以辱罵還辱罵
[00:15:28.000 --> 00:15:30.000]  這個真的很困難
[00:15:30.000 --> 00:15:32.000]  通常你和我的反應
[00:15:32.000 --> 00:15:34.000]  別人對我們不好
