
[00:00:00.000 --> 00:00:01.400]  智慧的人生
[00:06:19.080 --> 00:06:20.840]  「將來和我的漁孫一起玩」
[00:06:20.840 --> 00:06:22.080]  「何須那麼辛苦」
[00:06:22.080 --> 00:06:25.160]  「整個船隊」
[00:06:25.160 --> 00:06:27.080]  我們今天所走的人生路
[00:06:27.080 --> 00:06:30.400]  無論你是走在歷史上哪一段
[00:06:30.400 --> 00:06:33.040]  你北外都是走這三個方向
[00:06:33.040 --> 00:06:34.200]  第一
[00:06:34.200 --> 00:06:36.240]  你可能要賺大錢
[00:06:36.240 --> 00:06:36.720]  第二
[00:06:36.720 --> 00:06:38.560]  可能你要飛黃騰達
[00:06:38.560 --> 00:06:40.280]  名利雙收
[00:06:40.280 --> 00:06:43.120]  然後你買一間五千呎的大屋
[00:06:43.120 --> 00:06:45.320]  然後娶一個很漂亮的太太
[00:06:45.320 --> 00:06:47.920]  然後就這樣了
[00:06:47.920 --> 00:06:49.120]  這個就是可能
[00:06:49.120 --> 00:06:52.000]  你的人生的意義
[00:06:52.000 --> 00:06:55.280]  你想不想你的人生活得精彩呢?
[00:06:55.280 --> 00:06:58.800]  如果你想你的人生活得精彩的時候
[00:06:58.800 --> 00:07:01.400]  你需要神的智慧
[00:07:01.400 --> 00:07:03.000]  在我們的《針研書》裡面
[00:07:03.000 --> 00:07:06.600]  智慧和知識是有不同的
[00:07:06.600 --> 00:07:08.640]  不同之處就是
[00:07:08.640 --> 00:07:12.240]  知識是對生活的技術
[00:07:12.240 --> 00:07:15.640]  智慧就是對生活的詮釋
[00:07:15.640 --> 00:07:18.360]  知識是有益生活
[00:07:18.360 --> 00:07:22.360]  不過智慧就是創造你的人生
[00:07:22.360 --> 00:07:24.360]  在《舊約聖經》裡面有五卷書
[00:07:24.360 --> 00:07:26.720]  我們叫做「智慧文學」
[00:07:26.720 --> 00:07:28.560]  當中包括《針研》
[00:07:28.560 --> 00:07:29.720]  《約伯記》
[00:07:29.720 --> 00:07:30.800]  《傳道書》
[00:07:30.800 --> 00:07:31.840]  《詩篇》
[00:07:31.840 --> 00:07:33.040]  《雅歌》
[00:07:33.040 --> 00:07:36.960]  我們通稱這五卷書叫做「智慧文學」
[00:07:36.960 --> 00:07:40.400]  其中《傳道書》是怎樣論述人生的呢?
[00:07:40.400 --> 00:07:43.680]  《傳道書》的作者告訴我們
[00:07:43.680 --> 00:07:49.200]  我們的人生無論你是得到知識的廣博
[00:07:49.200 --> 00:07:51.960]  無論你有很好的教養
[00:07:51.960 --> 00:07:54.320]  無論你有多少的財富
[00:07:54.320 --> 00:07:56.240]  無論你有多少的權力
[00:07:56.240 --> 00:07:59.440]  甚至你每天都很快樂快樂地生活
[00:07:59.440 --> 00:08:02.160]  甚至你很長壽
[00:08:02.160 --> 00:08:03.360]  《傳道書》的作者說
[00:08:03.360 --> 00:08:06.720]  即使你擁有這些這些這些
[00:08:06.720 --> 00:08:09.200]  都是虛空的
[00:08:09.200 --> 00:08:14.920]  如果人生不能夠從超越萬物的神裡面
[00:08:14.920 --> 00:08:19.080]  去尋找你自己生命的意義
[00:08:19.080 --> 00:08:23.120]  你的人生是注定空虛
[00:08:23.120 --> 00:08:25.480]  《針研書》是希伯來書裡面
[00:08:25.480 --> 00:08:28.080]  其中一本智慧書
[00:08:28.080 --> 00:08:30.760]  《針研書》寫作的目的很簡單
[00:08:30.760 --> 00:08:33.560]  因為《針研書》的作者提醒我們
[00:08:33.560 --> 00:08:35.160]  所羅門王的「針研」
[00:08:35.160 --> 00:08:39.200]  是要使人曉得智慧和憤悔
[00:08:39.200 --> 00:08:41.200]  「針研」不是屬於屬世
[00:08:41.200 --> 00:08:43.760]  我們世界之下的智慧
[00:08:43.760 --> 00:08:46.040]  好像科學哲學
[00:08:46.040 --> 00:08:47.400]  智慧是甚麼呢?
[00:08:47.400 --> 00:08:54.240]  智慧是我們人對神的認識和敬畏
[00:08:54.240 --> 00:08:55.480]  所以九章十節
[00:08:55.480 --> 00:08:58.760]  「敬畏耶和華智慧的開端
[00:08:58.760 --> 00:09:02.520]  認識至聖者便是聰明」
[00:09:02.520 --> 00:09:06.440]  如果你真的認識這位創造我們生命的神
[00:09:06.440 --> 00:09:10.000]  你就一定會懂得祂的一個法則
[00:09:10.000 --> 00:09:14.200]  就是敬畏神、行祂的旨意
[00:09:14.200 --> 00:09:17.080]  《針研書》在希伯來文的意思是甚麼呢?
[00:09:17.080 --> 00:09:19.360]  就是管理
[00:09:19.360 --> 00:09:21.840]  原來當神做萬物的時候
[00:09:21.840 --> 00:09:25.040]  神在天上看到人的行為
[00:09:25.040 --> 00:09:26.920]  是不合祂的心意
[00:09:26.920 --> 00:09:30.200]  於是祂就感動《針研書》的作者
[00:09:30.200 --> 00:09:32.760]  去寫出這卷《針研書》
[00:09:32.760 --> 00:09:34.200]  其實祂是做甚麼呢?
[00:09:34.200 --> 00:09:36.200]  是幫助我們的人生
[00:09:36.200 --> 00:09:39.000]  去管理我們自己的生活
[00:09:39.000 --> 00:09:41.600]  亦都是管理這個世界
[00:09:41.600 --> 00:09:45.160]  如果我們能夠照著神的心意去管理自己
[00:09:45.160 --> 00:09:47.560]  又管理這個世界的時候
[00:09:47.560 --> 00:09:48.680]  這樣的時候
[00:09:48.680 --> 00:09:51.640]  我們的生命就有意義
[00:09:51.640 --> 00:09:53.200]  所以我們去讀《針研書》
[00:09:53.200 --> 00:09:55.200]  我們不是單單去欣賞這卷書
[00:09:55.200 --> 00:09:57.640]  說裡面寫得多麼優美
[00:09:57.640 --> 00:10:01.360]  而是叫我們在我們人生生活的裡面
[00:10:01.360 --> 00:10:08.360]  去實踐神給予我們針研的智慧
[00:10:08.360 --> 00:10:12.880]  第二章是一個很豐富的作品
[00:10:12.880 --> 00:10:17.360]  第二章其實是分開六大段
[00:10:17.360 --> 00:10:19.480]  第一段是一至四節
[00:10:19.480 --> 00:10:20.960]  它是講甚麼呢?
[00:10:20.960 --> 00:10:23.560]  它是講祂的忠心思想
[00:10:23.560 --> 00:10:27.320]  就是敬畏耶和華是智慧的開端
[00:10:27.320 --> 00:10:29.560]  然後最後第六段
[00:10:29.560 --> 00:10:32.160]  二十節至二十二節
[00:10:32.160 --> 00:10:33.040]  就是說
[00:10:33.040 --> 00:10:36.840]  你敬畏耶和華智慧的開端是不夠的
[00:10:36.840 --> 00:10:38.320]  你還要做甚麼?
[00:10:38.320 --> 00:10:40.840]  你還要做認識至聖者
[00:10:40.840 --> 00:10:42.680]  現是聰明
[00:10:42.680 --> 00:10:43.840]  如果我們將頭尾
[00:10:43.840 --> 00:10:46.640]  即是說當你認識神的聖言的時候
[00:10:46.640 --> 00:10:47.440]  是不足夠的
[00:10:47.440 --> 00:10:49.400]  你會說「麥先生,不是,不足夠?」
[00:10:49.400 --> 00:10:51.000]  這樣才足夠
[00:10:51.000 --> 00:10:55.000]  原來耶和華神祂看到人活在世上的時候
[00:10:55.000 --> 00:10:58.520]  是沒有跟祂的針研去做的時候
[00:10:58.520 --> 00:10:59.680]  在最後一段
[00:10:59.680 --> 00:11:02.240]  就是說要我們的「行」
[00:11:02.240 --> 00:11:04.240]  即是說我們在生命裡面
[00:11:04.240 --> 00:11:05.880]  在我們的行為裡面
[00:11:05.880 --> 00:11:08.440]  是要活出第一段
[00:11:08.440 --> 00:11:11.840]  敬畏耶和華是智慧的開端
[00:11:11.840 --> 00:11:13.400]  即是說好像耶穌基督
[00:11:13.400 --> 00:11:14.880]  在祂的四福恩裡面
[00:11:14.880 --> 00:11:17.080]  祂的「言」和「行」
[00:11:17.080 --> 00:11:19.800]  如果你單單認識「言」是不夠的
[00:11:19.800 --> 00:11:22.240]  當然你不認識,那你就要認識
[00:11:22.240 --> 00:11:25.040]  但如果你說「我做了三十年基督徒了」
[00:11:25.040 --> 00:11:26.800]  「六十六卷我也很熟悉了,麥先生」
[00:11:26.800 --> 00:11:28.600]  「我背完了也可以」
[00:11:28.600 --> 00:11:30.560]  但我就會問你一個問題
[00:11:30.560 --> 00:11:32.440]  在你生活的道德裡面
[00:11:32.440 --> 00:11:34.600]  你行為是怎樣的?
[00:11:34.600 --> 00:11:37.320]  你有沒有符合神的心意?
[00:11:37.320 --> 00:11:39.080]  然後中間那四段
[00:11:39.080 --> 00:11:42.280]  第二段、第三段、第四段、第五段
[00:11:42.280 --> 00:11:43.520]  祂就會說出
[00:11:43.520 --> 00:11:45.320]  當我們行的時候
[00:11:45.320 --> 00:11:47.920]  認識敬畏耶和華是智慧的開端
[00:11:47.920 --> 00:11:52.160]  如果我們跟著祂行的時候,我們有四種果效
[00:11:52.160 --> 00:11:53.640]  什麼叫開端?
[00:11:53.640 --> 00:11:55.240]  什麼叫敬畏?
[00:11:55.240 --> 00:11:56.600]  開端就很坦白
[00:11:56.600 --> 00:11:57.760]  就是起點
[00:11:57.760 --> 00:12:00.440]  即是說當我們人生起點的時候
[00:12:00.440 --> 00:12:04.360]  我們如果跟著神的教訓、聖言
[00:12:04.360 --> 00:12:07.880]  要得著祂的智慧
[00:12:07.880 --> 00:12:08.920]  第二個目標
[00:12:08.920 --> 00:12:12.840]  就是你要優先去敬畏我們的神
[00:12:12.840 --> 00:12:15.680]  所以今天敬畏耶和華是怎樣呢?
[00:12:15.680 --> 00:12:17.640]  我們如果讀完聖經
[00:12:17.640 --> 00:12:20.240]  讀完若述六願
[00:12:20.240 --> 00:12:24.640]  我們就會領受了神的話語
[00:12:24.640 --> 00:12:26.480]  不過
[00:12:26.480 --> 00:12:28.520]  挑戰一下弟兄姊妹
[00:12:28.520 --> 00:12:33.720]  其實你上完上一個主日學
[00:12:33.720 --> 00:12:35.360]  你學完那些
[00:12:35.360 --> 00:12:38.440]  你今個禮拜記不記得呢?
[00:12:38.440 --> 00:12:40.880]  莫生當然不記得了
[00:12:40.880 --> 00:12:42.840]  你上次講到我也不記得了
[00:12:42.840 --> 00:12:43.760]  何況是
[00:12:43.760 --> 00:12:48.240]  所以在第二章的第一段的時候
[00:12:48.240 --> 00:12:49.680]  祂說我們的人生
[00:12:49.680 --> 00:12:53.480]  我們領受了神那種話語的時候
[00:12:53.480 --> 00:12:54.680]  其實
[00:12:54.680 --> 00:12:56.680]  你有沒有記在心裡呢?
[00:12:56.680 --> 00:12:58.680]  記在心裡才重要
[00:12:58.680 --> 00:13:01.640]  所以在這四節裡面你要全記
[00:13:01.640 --> 00:13:02.920]  第二個步驟
[00:13:02.920 --> 00:13:03.920]  即是說你學完之後
[00:13:03.920 --> 00:13:06.440]  拜託你放隻手指在電腦裡面
[00:13:06.440 --> 00:13:08.240]  你要儲存
[00:13:08.240 --> 00:13:10.600]  要存在你的心裡面
[00:13:10.600 --> 00:13:12.600]  否則你只是領受了
[00:13:12.600 --> 00:13:14.880]  下個禮拜你什麼都不記得
[00:13:14.880 --> 00:13:15.640]  當然
[00:13:15.640 --> 00:13:17.080]  你說領受當然好
[00:13:17.080 --> 00:13:19.080]  但你還要記得
[00:13:19.080 --> 00:13:20.280]  所以我們要記得
[00:13:20.280 --> 00:13:22.280]  記得有什麼好處呢?弟兄姊妹
[00:13:22.280 --> 00:13:24.680]  記得的時候就告訴我們
[00:13:24.680 --> 00:13:26.560]  我們中國人說
[00:13:26.560 --> 00:13:29.840]  人生不如意十常八九
[00:13:29.840 --> 00:13:31.920]  當你人生很得意的時候
[00:13:31.920 --> 00:13:35.920]  要風得風,要雨得雨的時候
[00:13:35.920 --> 00:13:37.760]  你有沒有離棄神的道呢?
[00:13:37.760 --> 00:13:39.280]  因為你不記得
[00:13:39.280 --> 00:13:40.680]  所以當你人生
[00:13:40.680 --> 00:13:43.280]  風風雨雨你都得到的時候
[00:13:43.280 --> 00:13:45.480]  你當然不記得神的道
[00:13:45.480 --> 00:13:47.920]  不過當你失意的時候
[00:13:47.920 --> 00:13:50.160]  你有沒有忘記神的道呢?
[00:13:50.160 --> 00:13:51.440]  如果當你失意的時候
[00:13:51.440 --> 00:13:52.320]  你去埋怨神
[00:13:52.320 --> 00:13:53.880]  為什麼我失意
[00:13:53.880 --> 00:13:56.160]  為什麼我這麼慘
[00:13:56.160 --> 00:13:57.480]  這樣的時候
[00:13:57.480 --> 00:14:02.080]  你都不記得神那種甘甜的話語
[00:14:02.080 --> 00:14:03.080]  主耶穌說
[00:14:03.080 --> 00:14:04.760]  如果你能夠將祂的道
[00:14:04.760 --> 00:14:06.040]  放在你的心裡面
[00:14:06.040 --> 00:14:07.200]  一百倍
[00:14:07.200 --> 00:14:08.160]  六十倍
[00:14:08.160 --> 00:14:09.320]  三十倍
[00:14:09.320 --> 00:14:11.360]  因為你曾經是記得
[00:14:11.360 --> 00:14:13.840]  你活出祂的聖言的時候
[00:14:13.840 --> 00:14:18.000]  你就結出美好的個子
[00:14:18.000 --> 00:14:20.120]  當我們又要記的時候
[00:14:20.120 --> 00:14:21.920]  我們的態度是怎樣呢?
[00:14:21.920 --> 00:14:23.120]  原來神要求我們
[00:14:23.120 --> 00:14:25.600]  執耳去聽祂的聖言
[00:14:25.600 --> 00:14:27.360]  執耳就是兩隻耳
[00:14:27.360 --> 00:14:28.360]  不是一隻耳
[00:14:28.360 --> 00:14:29.560]  我們經常說
[00:14:29.560 --> 00:14:31.800]  左耳入右耳出
[00:14:31.800 --> 00:14:34.520]  所以我們要執耳
[00:14:34.520 --> 00:14:36.760]  兩隻耳都聽神的話語
[00:14:36.760 --> 00:14:38.800]  不要一隻聽神的話語
[00:14:38.800 --> 00:14:42.080]  一隻就聽撒旦的話語
[00:14:42.080 --> 00:14:43.280]  大家知道
[00:14:43.280 --> 00:14:46.360]  有個王叫所羅門王
[00:14:46.360 --> 00:14:47.960]  當他做王的時候
[00:14:47.960 --> 00:14:50.680]  他不是要求神給他很多的車馬
[00:14:50.680 --> 00:14:52.160]  很多的錢財
[00:14:52.160 --> 00:14:55.000]  他是要求神給他智慧
[00:14:55.000 --> 00:14:59.240]  去判斷他的人民
[00:14:59.240 --> 00:15:01.120]  所以在第一段的時候
[00:15:01.120 --> 00:15:03.120]  神要求我們敬畏耶和華
[00:15:03.120 --> 00:15:04.560]  智慧的開端
[00:15:04.560 --> 00:15:07.200]  是要讓我們認識祂的聖言
[00:15:07.200 --> 00:15:09.400]  是要牢牢地謹記
[00:15:09.400 --> 00:15:10.600]  以致我們的人生
[00:15:10.600 --> 00:15:13.320]  無論我們得意失意的時候
[00:15:13.320 --> 00:15:14.600]  我們都能夠知道
[00:15:14.600 --> 00:15:17.320]  聖言對我們的幫助
[00:15:17.320 --> 00:15:19.120]  最後那一段
[00:15:19.120 --> 00:15:20.920]  就是二十至二十二節
[00:15:20.920 --> 00:15:22.880]  就是我們敬畏耶和華
[00:15:22.880 --> 00:15:25.280]  是智慧的開端的時候
[00:15:25.280 --> 00:15:28.960]  我們怎樣去活出祂的聖言呢?
[00:15:28.960 --> 00:15:30.280]  所以在二十節的時候
[00:15:30.280 --> 00:15:32.600]  你看到祂用一個的行
[00:15:32.600 --> 00:15:33.920]  和一個的守
[00:15:33.920 --> 00:15:35.200]  你要行道
[00:15:35.200 --> 00:15:36.960]  你要守著的道
[00:15:36.960 --> 00:15:41.600]  這個就是我們聽道不同的階段
[00:15:41.600 --> 00:15:43.120]  大家不知道有沒有看足球
[00:15:43.120 --> 00:15:44.560]  昨晚有足球轉播
[00:15:44.560 --> 00:15:45.760]  在現場
[00:15:45.760 --> 00:15:47.760]  足球隊很簡單
[00:15:47.760 --> 00:15:49.040]  做兩個動作
[00:15:49.040 --> 00:15:49.840]  第一
[00:15:49.840 --> 00:15:51.360]  你要進攻
[00:15:51.360 --> 00:15:52.440]  因為你要過
[00:15:52.440 --> 00:15:53.680]  你要贏
[00:15:53.680 --> 00:15:54.320]  第二
[00:15:54.320 --> 00:15:55.600]  你要防守
[00:15:55.600 --> 00:15:56.720]  因為你怕輸
[00:15:56.720 --> 00:15:57.760]  被人射你龍門
[00:15:57.760 --> 00:15:59.800]  射進去就輸了
[00:15:59.800 --> 00:16:03.560]  所以我們就好像我們的生命裡面
[00:16:03.560 --> 00:16:07.080]  我們行道
[00:16:07.080 --> 00:16:08.600]  不過我們有時候
[00:16:08.600 --> 00:16:10.840]  我們有沒有守著我們的道呢?
[00:16:10.840 --> 00:16:13.040]  就是說在我逆境的時候
[00:16:13.040 --> 00:16:15.360]  我有沒有去守著我的道呢?
[00:16:15.360 --> 00:16:18.040]  我有沒有守著神給我的那種聖言
[00:16:18.040 --> 00:16:22.160]  要遵行祂的誡命典章律例呢?
[00:16:22.160 --> 00:16:23.360]  如果我們遇上
[00:16:23.360 --> 00:16:26.440]  我們人生最不得意的時候
[00:16:26.440 --> 00:16:27.960]  最低潮的時候
