
[00:00:00.000 --> 00:00:03.760]  今天會講到神的恩賜
[00:08:31.660 --> 00:08:34.660]  這個比喻
[00:08:34.660 --> 00:08:36.160]  那個工作的時間
[00:08:36.160 --> 00:08:38.660]  因為中文聖經翻譯的時候
[00:08:38.660 --> 00:08:42.960]  我們就不知道那些新疏 什麼疏 什麼疏
[00:08:42.960 --> 00:08:44.960]  其實時間很簡單
[00:08:44.960 --> 00:08:46.460]  早上6點鐘
[00:08:46.460 --> 00:08:48.960]  叫第一批人去做事
[00:08:48.960 --> 00:08:51.460]  接著9點鐘3分的時候
[00:08:51.460 --> 00:08:53.460]  又叫第二批人去做事
[00:08:53.460 --> 00:08:55.460]  到下午12點鐘
[00:08:55.460 --> 00:08:56.560]  還有人在
[00:08:56.560 --> 00:08:59.060]  又請12點鐘的人去做事
[00:08:59.060 --> 00:09:00.860]  接著3點鐘
[00:09:00.860 --> 00:09:02.160]  又一批
[00:09:02.160 --> 00:09:05.160]  到最後是5點鐘
[00:09:05.160 --> 00:09:06.660]  好了
[00:09:06.660 --> 00:09:09.160]  但是一個很大的問題出現了
[00:09:09.160 --> 00:09:10.660]  覺得不公平 怎麼樣呢
[00:09:10.660 --> 00:09:12.660]  就是數6點
[00:09:12.660 --> 00:09:13.660]  拿人工
[00:09:13.660 --> 00:09:15.160]  和9點
[00:09:15.160 --> 00:09:16.860]  和12點
[00:09:16.860 --> 00:09:18.660]  和3點
[00:09:18.660 --> 00:09:20.660]  和做5點
[00:09:20.660 --> 00:09:22.160]  5點才要做事的人
[00:09:22.160 --> 00:09:24.660]  人工是一模一樣的
[00:09:24.660 --> 00:09:25.660]  所以呢
[00:09:25.660 --> 00:09:27.160]  就立刻引起
[00:09:27.160 --> 00:09:30.660]  那些特別是6點鐘來的那批工人
[00:09:30.660 --> 00:09:32.660]  就很不滿了
[00:09:32.660 --> 00:09:34.660]  於是抗議 抗議
[00:09:34.660 --> 00:09:37.660]  就提出這個呼聲
[00:09:37.660 --> 00:09:39.660]  覺得不公平 是不是
[00:09:39.660 --> 00:09:41.660]  好了 那我們又要了解一下
[00:09:41.660 --> 00:09:43.660]  什麼叫摘葡萄
[00:09:43.660 --> 00:09:45.660]  可能在英國
[00:09:45.660 --> 00:09:48.660]  大家都去過一些士多啤梨園
[00:09:48.660 --> 00:09:51.660]  給你摘士多啤梨
[00:09:51.660 --> 00:09:52.660]  給錢
[00:09:52.660 --> 00:09:55.660]  你可以摘滿一盤拿走
[00:09:55.660 --> 00:09:57.660]  當然在摘的過程中
[00:09:57.660 --> 00:09:58.660]  你可以吃的
[00:09:58.660 --> 00:09:59.660]  但是我想問
[00:09:59.660 --> 00:10:01.660]  你摘士多啤梨
[00:10:01.660 --> 00:10:03.660]  是否需要技巧
[00:10:03.660 --> 00:10:06.660]  又在澳洲
[00:10:06.660 --> 00:10:09.660]  很多人在工作假期
[00:10:09.660 --> 00:10:10.660]  就會去摘什麼呢
[00:10:10.660 --> 00:10:11.660]  摘蘋果
[00:10:11.660 --> 00:10:14.660]  我都去過紐西蘭的尼皮亞
[00:10:14.660 --> 00:10:16.660]  都是試過去摘蘋果
[00:10:16.660 --> 00:10:17.660]  不是做勞工
[00:10:17.660 --> 00:10:19.660]  每個人帶我們去摘蘋果
[00:10:19.660 --> 00:10:21.660]  一拔下來就可以了
[00:10:21.660 --> 00:10:22.660]  好了
[00:10:22.660 --> 00:10:23.660]  摘葡萄
[00:10:23.660 --> 00:10:24.660]  很簡單
[00:10:24.660 --> 00:10:25.660]  就是真的拔下來
[00:10:25.660 --> 00:10:27.660]  或者用剪刀剪就可以了
[00:10:27.660 --> 00:10:29.660]  不需要特別技巧
[00:10:29.660 --> 00:10:32.660]  所以不會計算你的身高是多少
[00:10:32.660 --> 00:10:35.660]  你的體型是多少
[00:10:35.660 --> 00:10:37.660]  中英文程度行不行
[00:10:37.660 --> 00:10:39.660]  是不需要這些的
[00:10:39.660 --> 00:10:41.660]  因為是沒有什麼技巧的
[00:10:41.660 --> 00:10:43.660]  當然某些工種
[00:10:43.660 --> 00:10:47.660]  絕對需要有一些好的條件
[00:10:47.660 --> 00:10:48.660]  你才有入職
[00:10:48.660 --> 00:10:49.660]  好了
[00:10:49.660 --> 00:10:50.660]  但是摘葡萄
[00:10:50.660 --> 00:10:52.660]  是完全不需要
[00:10:52.660 --> 00:10:55.660]  有什麼特別的條件
[00:10:55.660 --> 00:10:56.660]  不需要什麼技巧的
[00:10:56.660 --> 00:10:58.660]  而摘葡萄
[00:10:58.660 --> 00:11:01.660]  多數是9月中
[00:11:01.660 --> 00:11:03.660]  到9月底這段時間
[00:11:03.660 --> 00:11:07.660]  這就是剛剛葡萄成產的季節
[00:11:07.660 --> 00:11:08.660]  所以
[00:11:08.660 --> 00:11:12.660]  正如你去摘的士多啤梨
[00:11:12.660 --> 00:11:15.660]  就有很多很多的士多啤梨
[00:11:15.660 --> 00:11:18.660]  所以一定要和時間鬥快
[00:11:18.660 --> 00:11:22.660]  如果不夠快的時候
[00:11:22.660 --> 00:11:24.660]  因為9月沒多久之後
[00:11:24.660 --> 00:11:26.660]  就有秋雨
[00:11:26.660 --> 00:11:27.660]  秋天的雨水
[00:11:27.660 --> 00:11:30.660]  記不記得聖經裡說有春雨秋雨
[00:11:30.660 --> 00:11:31.660]  好了
[00:11:31.660 --> 00:11:34.660]  這個秋雨一下來的時候
[00:11:34.660 --> 00:11:36.660]  如果你沒有摘完葡萄
[00:11:36.660 --> 00:11:38.660]  葡萄就會爛
[00:11:38.660 --> 00:11:40.660]  所以摘葡萄
[00:11:40.660 --> 00:11:42.660]  就要在一個很短時間裡面
[00:11:42.660 --> 00:11:45.660]  就需要招請大量的人來幫忙
[00:11:45.660 --> 00:11:46.660]  這個時候
[00:11:46.660 --> 00:11:48.660]  剛才已經說過
[00:11:48.660 --> 00:11:51.660]  這些絕對不是專業人士
[00:11:51.660 --> 00:11:52.660]  好了
[00:11:52.660 --> 00:11:57.660]  僱主早上和6點鐘那批人說
[00:11:57.660 --> 00:11:58.660]  喂 你們來吧
[00:11:58.660 --> 00:12:01.660]  就跟他說了那天的工錢
[00:12:01.660 --> 00:12:03.660]  這個工錢是什麼呢
[00:12:03.660 --> 00:12:06.660]  就是一千銀紙
[00:12:06.660 --> 00:12:09.660]  好 第二十章的第二節
[00:12:09.660 --> 00:12:12.660]  和工人說定一天一千銀紙
[00:12:12.660 --> 00:12:14.660]  就打發他們進葡萄園去
[00:12:14.660 --> 00:12:16.660]  一千銀紙是什麼呢
[00:12:16.660 --> 00:12:20.660]  就是救一家大概是四口人
[00:12:20.660 --> 00:12:23.660]  一天的食用
[00:12:23.660 --> 00:12:25.660]  這個是很重要的
[00:12:25.660 --> 00:12:28.660]  原來當時勞工是怎麼樣呢
[00:12:28.660 --> 00:12:30.660]  如果你有記得我講
[00:12:30.660 --> 00:12:32.660]  早幾個星期
[00:12:32.660 --> 00:12:36.660]  六月第三個星期的茶經
[00:12:36.660 --> 00:12:39.660]  就講止赤危情
[00:12:39.660 --> 00:12:40.660]  我已經講過了
[00:12:40.660 --> 00:12:44.660]  奴隸是當時很普遍的
[00:12:44.660 --> 00:12:46.660]  但是我們經常說做奴隸很慘
[00:12:46.660 --> 00:12:47.660]  是不是
[00:12:47.660 --> 00:12:49.660]  奴隸其實不是最慘的
[00:12:49.660 --> 00:12:51.660]  因為奴隸是怎麼樣呢
[00:12:51.660 --> 00:12:54.660]  雖然可能半夜都叫主人要做事
[00:12:54.660 --> 00:12:55.660]  他都要做的
[00:12:55.660 --> 00:12:56.660]  但是問題就是
[00:12:56.660 --> 00:13:00.660]  他可以吃主人給他的食物
[00:13:00.660 --> 00:13:01.660]  是要包伙食的
[00:13:01.660 --> 00:13:04.660]  還有是住在主人家裡的
[00:13:04.660 --> 00:13:07.660]  所以他較為生活穩定的
[00:13:07.660 --> 00:13:10.660]  正如以前很多人在香港都有什麼
[00:13:10.660 --> 00:13:12.660]  有工人姐姐
[00:13:12.660 --> 00:13:13.660]  有菲傭
[00:13:13.660 --> 00:13:16.660]  又或者有欣融
[00:13:16.660 --> 00:13:18.660]  來幫忙照顧小朋友
[00:13:18.660 --> 00:13:20.660]  來到英國還有沒有
[00:13:20.660 --> 00:13:22.660]  可能另類的菲傭
[00:13:22.660 --> 00:13:23.660]  就是爺爺奶奶
[00:13:23.660 --> 00:13:24.660]  或者公公婆婆
[00:13:24.660 --> 00:13:27.660]  那些爺傭 婆傭 外傭
[00:13:27.660 --> 00:13:28.660]  外公外婆
[00:13:28.660 --> 00:13:29.660]  這些叫菲傭
[00:13:29.660 --> 00:13:31.660]  是非的非
[00:13:31.660 --> 00:13:32.660]  不是工人是工人
[00:13:32.660 --> 00:13:34.660]  因為沒錢還要貼錢的
[00:13:34.660 --> 00:13:35.660]  好了
[00:13:35.660 --> 00:13:39.660]  這些當時耶穌的年代就是奴隸
[00:13:39.660 --> 00:13:41.660]  他們辛苦工作
[00:13:41.660 --> 00:13:44.660]  但是他們有穩定的生活
[00:13:44.660 --> 00:13:47.660]  不用擔心吃和住
[00:13:47.660 --> 00:13:49.660]  原來僱工就是什麼呢
[00:13:49.660 --> 00:13:50.660]  就是散工
[00:13:50.660 --> 00:13:52.660]  這些散工是什麼呢
[00:13:52.660 --> 00:13:55.660]  就是他們是很基層的人
[00:13:55.660 --> 00:13:57.660]  活在貧窮的當中
[00:13:57.660 --> 00:14:00.660]  他們也不是有很高的技巧
[00:14:00.660 --> 00:14:03.660]  所以他們要等人來請他
[00:14:03.660 --> 00:14:05.660]  當人請他那一天
[00:14:05.660 --> 00:14:06.660]  他有錢拿
[00:14:06.660 --> 00:14:11.660]  他就可以解決到他家庭那一天的生活費
[00:14:11.660 --> 00:14:12.660]  不然就沒有了
[00:14:12.660 --> 00:14:15.660]  就好像香港大家不知道熟不熟悉
[00:14:15.660 --> 00:14:18.660]  以前在油麻地 什麼德宇酒樓
[00:14:18.660 --> 00:14:19.660]  那些舊式酒樓裡面
[00:14:19.660 --> 00:14:21.660]  早上6點鐘 真的是5點多6點鐘
[00:14:21.660 --> 00:14:23.660]  他就會怎麼樣呢
[00:14:23.660 --> 00:14:27.660]  他就會去開工
[00:14:27.660 --> 00:14:28.660]  去哪裡開工
[00:14:28.660 --> 00:14:30.660]  在酒樓裡面喝茶
[00:14:30.660 --> 00:14:32.660]  可能只是吃點心而已
[00:14:32.660 --> 00:14:35.660]  那些多數是集鐵工人
[00:14:35.660 --> 00:14:36.660]  建築工人
[00:14:36.660 --> 00:14:37.660]  那些工頭
[00:14:37.660 --> 00:14:39.660]  哪個地盤需要人呢
[00:14:39.660 --> 00:14:41.660]  於是就會走來
[00:14:41.660 --> 00:14:42.660]  去那個地方裡面
[00:14:42.660 --> 00:14:43.660]  誰誰誰
[00:14:43.660 --> 00:14:44.660]  有沒有興趣
[00:14:44.660 --> 00:14:45.660]  就跟我來
[00:14:45.660 --> 00:14:47.660]  我現在需要工人
[00:14:47.660 --> 00:14:49.660]  那你今天多少錢
[00:14:49.660 --> 00:14:50.660]  那些人就很開心了
[00:14:50.660 --> 00:14:51.660]  就可以跟你去
[00:14:51.660 --> 00:14:53.660]  那天又開工了
[00:14:53.660 --> 00:14:55.660]  但是如果沒有人請
[00:14:55.660 --> 00:14:58.660]  那天他們可能沒有錢拿了
[00:14:58.660 --> 00:15:00.660]  又或者在深水埗長沙灣
[00:15:00.660 --> 00:15:03.660]  就有很多那些南亞裔的人
[00:15:03.660 --> 00:15:06.660]  幫忙搬那些布 布匹那些東西
[00:15:06.660 --> 00:15:08.660]  又去等開工的
[00:15:08.660 --> 00:15:09.660]  那你記住
[00:15:09.660 --> 00:15:12.660]  這個就是他們做散工了
[00:15:12.660 --> 00:15:15.660]  好了 我們或者剛才講了
[00:15:15.660 --> 00:15:17.660]  就是我們會想
[00:15:17.660 --> 00:15:20.660]  做一個小時那個不就有好處了
[00:15:20.660 --> 00:15:22.660]  他可以怎麼樣
[00:15:22.660 --> 00:15:24.660]  他可以拿照樣的人工
[00:15:24.660 --> 00:15:25.660]  那不就挺好
[00:15:25.660 --> 00:15:27.660]  但我想問大家
[00:15:27.660 --> 00:15:30.660]  你可不可以想像一下
[00:15:30.660 --> 00:15:34.660]  第一批被召集葡萄的6點鐘
[00:15:34.660 --> 00:15:36.660]  他們會不會很開心
[00:15:36.660 --> 00:15:39.660]  可能跟留在那些人拜拜
[00:15:39.660 --> 00:15:41.660]  其他的人在那裡等
[00:15:41.660 --> 00:15:44.660]  沒有 那麼可能沒工開
[00:15:44.660 --> 00:15:46.660]  但他們仍然在那裡等
[00:15:46.660 --> 00:15:47.660]  拼一拼
[00:15:47.660 --> 00:15:50.660]  好了 那麼接著
[00:15:50.660 --> 00:15:52.660]  9點鐘那些
[00:15:52.660 --> 00:15:56.660]  主人說 你們去吧
[00:15:56.660 --> 00:15:57.660]  他們很開心
[00:15:57.660 --> 00:15:59.660]  但沒有留意到經文裡面
[00:15:59.660 --> 00:16:02.660]  是沒有跟他們說多少錢的
[00:16:02.660 --> 00:16:05.660]  他們都不敢去爭取
[00:16:05.660 --> 00:16:07.660]  可以有多少錢
[00:16:07.660 --> 00:16:09.660]  又或者開工都好
[00:16:09.660 --> 00:16:11.660]  賺不到一千塊錢
[00:16:11.660 --> 00:16:13.660]  少過一千塊錢都好
[00:16:13.660 --> 00:16:15.660]  都好過沒有
[00:16:15.660 --> 00:16:17.660]  所以9點鐘那些
[00:16:17.660 --> 00:16:20.660]  又很開心的離開了
[00:16:20.660 --> 00:16:23.660]  那到了5點鐘
[00:16:23.660 --> 00:16:24.660]  你想一下
[00:16:24.660 --> 00:16:26.660]  到了5點鐘
[00:16:26.660 --> 00:16:28.660]  還有一個小時就收工了
[00:16:28.660 --> 00:16:29.660]  還在那裡等
[00:16:29.660 --> 00:16:30.660]  等什麼
[00:16:30.660 --> 00:16:32.660]  都是等不到
[00:16:32.660 --> 00:16:34.660]  其實可以被人請去
[00:16:34.660 --> 00:16:35.660]  去做事的機會
[00:16:35.660 --> 00:16:37.660]  已經微乎其微了
[00:16:37.660 --> 00:16:39.660]  但他們仍然等
[00:16:39.660 --> 00:16:41.660]  賺得一分錢
[00:16:41.660 --> 00:16:42.660]  得一分錢
[00:16:42.660 --> 00:16:44.660]  都好過完全沒有
[00:16:44.660 --> 00:16:47.660]  所以其實他們是非常地徬徨
[00:16:47.660 --> 00:16:50.660]  非常地離大日去
[00:16:50.660 --> 00:16:51.660]  很不開心的
[00:16:51.660 --> 00:16:53.660]  好了 所以你看到
[00:16:53.660 --> 00:16:56.660]  第六 第七節是怎麼樣呢
[00:16:56.660 --> 00:16:58.660]  說到在那裡出去的時候
[00:16:58.660 --> 00:17:01.660]  主人還看到那些人在那裡站著
[00:17:01.660 --> 00:17:03.660]  就是5點鐘的時候
[00:17:03.660 --> 00:17:04.660]  就問他們
[00:17:04.660 --> 00:17:09.660]  為什麼你們整天在那裡閒站呢
[00:17:09.660 --> 00:17:10.660]  那這幫人就說
[00:17:10.660 --> 00:17:11.660]  不要玩了
[00:17:11.660 --> 00:17:13.660]  你以為我想的嗎
