
[00:00:00.000 --> 00:00:07.040]  今天我們要跟弟兄姊妹一同來思想的就是「以馬內地」的來臨
[00:07:40.040 --> 00:07:42.040]  可能他們很早就要起來
[00:07:42.040 --> 00:07:44.040]  天不亮就要起來
[00:07:44.040 --> 00:07:48.040]  要一直搶收到晚上才能回家
[00:07:48.040 --> 00:07:54.040]  再搶收兩三天就把麥子全都要割下來
[00:07:54.040 --> 00:07:57.040]  那在那個時候大家都很喜樂
[00:07:57.040 --> 00:07:59.040]  因為吃得特別好
[00:07:59.040 --> 00:08:02.040]  我們下放的人也跟他們一樣吃
[00:08:02.040 --> 00:08:04.040]  雖然沒有很多東西
[00:08:04.040 --> 00:08:08.040]  但是有很新鮮的豆腐
[00:08:08.040 --> 00:08:10.040]  小蔥拌豆腐
[00:08:10.040 --> 00:08:12.040]  非常好吃
[00:08:12.040 --> 00:08:14.040]  沒有肉但是有豆腐
[00:08:14.040 --> 00:08:16.040]  你要吃多少都可以
[00:08:16.040 --> 00:08:19.040]  平時給你吃的話可能是一個饅頭兩個饅頭
[00:08:19.040 --> 00:08:23.040]  但是在收割的時候大家都很喜樂
[00:08:23.040 --> 00:08:27.040]  就是這個收割喜樂就可以體會得到
[00:08:27.040 --> 00:08:29.040]  還有呢什麼時候喜樂呢
[00:08:29.040 --> 00:08:31.040]  打勝仗的時候喜樂
[00:08:31.040 --> 00:08:35.040]  當打完勝仗以後要把戰利品帶回來
[00:08:35.040 --> 00:08:38.040]  把這些擄掠的東西帶回來
[00:08:38.040 --> 00:08:40.040]  大家分
[00:08:40.040 --> 00:08:43.040]  這個是對戰士說
[00:08:43.040 --> 00:08:46.040]  他們經過了打仗以後就喜樂
[00:08:46.040 --> 00:08:49.040]  所以神在這個地方就預言
[00:08:49.040 --> 00:08:55.040]  將來以色列人他們人數要增加
[00:08:55.040 --> 00:08:57.040]  本來歷時歷代的時候
[00:08:57.040 --> 00:08:59.040]  以色列人都收了齊家
[00:08:59.040 --> 00:09:03.040]  他們人數不但沒有增加
[00:09:03.040 --> 00:09:06.040]  反倒是經常的減少
[00:09:06.040 --> 00:09:11.040]  我們特別紀念猶新的就是在二次大戰的時候
[00:09:11.040 --> 00:09:16.040]  猶太人在德國希特勒的壓迫底下
[00:09:16.040 --> 00:09:19.040]  幾百萬人都沒有了
[00:09:19.040 --> 00:09:23.040]  所以你看起來以色列人經過好長時間
[00:09:23.040 --> 00:09:26.040]  他們的人口還不是很多
[00:09:26.040 --> 00:09:28.040]  雖然比過去多了很多
[00:09:28.040 --> 00:09:30.040]  但是還是不夠多
[00:09:30.040 --> 00:09:34.040]  比起其他的國家的人增長還是慢的
[00:09:34.040 --> 00:09:36.040]  但是神允許說
[00:09:36.040 --> 00:09:38.040]  這些人呢
[00:09:38.040 --> 00:09:41.040]  這地方的人要增加
[00:09:41.040 --> 00:09:44.040]  那麼這個是一個神給他們的允許
[00:09:44.040 --> 00:09:46.040]  所以這樣的話
[00:09:46.040 --> 00:09:52.040]  就是帶來榮耀的喜樂
[00:09:52.040 --> 00:09:54.040]  第三個
[00:09:54.040 --> 00:09:58.040]  大光照過來照進來也是個得勝
[00:09:58.040 --> 00:10:00.040]  榮耀的得勝
[00:10:00.040 --> 00:10:02.040]  第四就是說
[00:10:02.040 --> 00:10:06.040]  因為他們所付的重額和尖頭上的帳
[00:10:06.040 --> 00:10:08.040]  並欺壓他們的棍
[00:10:08.040 --> 00:10:10.040]  你都已經折斷
[00:10:10.040 --> 00:10:12.040]  你的話就是神
[00:10:12.040 --> 00:10:19.040]  神把壓在以色列人身上的重額
[00:10:19.040 --> 00:10:28.040]  他們的帳和所壓在他們身上的棍都已經折斷
[00:10:28.040 --> 00:10:30.040]  我們可以說
[00:10:30.040 --> 00:10:36.040]  這就是指到當耶穌基督再來的時候
[00:10:36.040 --> 00:10:40.040]  打敗了仇敵的軍隊
[00:10:40.040 --> 00:10:43.040]  以色列就得到自由了
[00:10:43.040 --> 00:10:45.040]  所以在第四點
[00:10:45.040 --> 00:10:50.040]  天子用了三個他們的
[00:10:50.040 --> 00:10:52.040]  他們所付的額
[00:10:52.040 --> 00:10:55.040]  他們尖頭上的帳
[00:10:55.040 --> 00:10:58.040]  欺壓他們人的棍
[00:10:58.040 --> 00:11:00.040]  所以用了三個他們的
[00:11:00.040 --> 00:11:06.040]  這三個都是表示過去他們所受的欺壓
[00:11:06.040 --> 00:11:08.040]  額就是你要做苦工
[00:11:08.040 --> 00:11:09.040]  像牛一樣
[00:11:09.040 --> 00:11:11.040]  把重重的額壓在你身上
[00:11:11.040 --> 00:11:13.040]  逼著你去做
[00:11:13.040 --> 00:11:17.040]  帳也是加在他的尖頭上
[00:11:17.040 --> 00:11:19.040]  棍就是打死他們
[00:11:19.040 --> 00:11:25.040]  所以這都表示過去在這些人被欺壓的時候
[00:11:25.040 --> 00:11:27.040]  他們所受到的壓迫
[00:11:27.040 --> 00:11:32.040]  也表示是外國的君王對他們的統治
[00:11:32.040 --> 00:11:35.040]  他說但是這個幕後的時候
[00:11:35.040 --> 00:11:38.040]  神要除去外方人
[00:11:38.040 --> 00:11:40.040]  一切壓迫他們
[00:11:40.040 --> 00:11:42.040]  欺凌他們的情形
[00:11:42.040 --> 00:11:44.040]  他說像什麼一樣
[00:11:44.040 --> 00:11:47.040]  好像在米店的日子一樣
[00:11:47.040 --> 00:11:51.040]  第四節說好像在米店的日子一樣
[00:11:51.040 --> 00:11:53.040]  所以我們讀到詩詩雞的話
[00:11:53.040 --> 00:11:57.040]  米店人壓迫猶太人的話
[00:11:57.040 --> 00:11:59.040]  以色列人很長
[00:11:59.040 --> 00:12:01.040]  有好多年的時間
[00:12:01.040 --> 00:12:06.040]  那神就呼召雞店出來做拯救者
[00:12:06.040 --> 00:12:11.040]  把以色列人從壓迫中間把他救出來
[00:12:11.040 --> 00:12:15.040]  當時的以色列人非常的弱
[00:12:15.040 --> 00:12:18.040]  沒有力量
[00:12:18.040 --> 00:12:24.040]  神不用很多人就告訴說雞店
[00:12:24.040 --> 00:12:27.040]  你選了一些人出來
[00:12:27.040 --> 00:12:28.040]  選什麼呢
[00:12:28.040 --> 00:12:30.040]  選了三百個人
[00:12:30.040 --> 00:12:33.040]  他們這些人來到水的旁邊
[00:12:33.040 --> 00:12:38.040]  他不是盡量的要去多喝水
[00:12:38.040 --> 00:12:40.040]  在打仗前多喝水
[00:12:40.040 --> 00:12:42.040]  而他們就是捧了一點水
[00:12:42.040 --> 00:12:45.040]  喝了以後馬上就上戰場
[00:12:45.040 --> 00:12:49.040]  神說你就帶三百人就夠了
[00:12:49.040 --> 00:12:52.040]  雖然對方有幾萬人或者十幾萬人
[00:12:52.040 --> 00:12:55.040]  你三萬人就可以打敗他們
[00:12:55.040 --> 00:12:57.040]  所以這個地方是一個很大的聲張
[00:12:57.040 --> 00:12:59.040]  以小勝多
[00:12:59.040 --> 00:13:00.040]  為什麼呢
[00:13:00.040 --> 00:13:03.040]  因為神與他們同在
[00:13:03.040 --> 00:13:05.040]  他們不是靠人
[00:13:05.040 --> 00:13:07.040]  不是靠自己的力量
[00:13:07.040 --> 00:13:10.040]  而是爺華的同在
[00:13:10.040 --> 00:13:13.040]  那麼因為這樣的結果
[00:13:13.040 --> 00:13:15.040]  他們打了勝仗
[00:13:15.040 --> 00:13:17.040]  所以到第五節就說到
[00:13:17.040 --> 00:13:20.040]  到第五節的時候就說到
[00:13:20.040 --> 00:13:24.040]  這個戰爭這些武器裝備
[00:13:24.040 --> 00:13:29.040]  衣服一切的東西都要被銷毀
[00:13:29.040 --> 00:13:34.040]  這個時候世界上就有了和平的
[00:13:34.040 --> 00:13:38.040]  這是指到主再來的時候
[00:13:38.040 --> 00:13:41.040]  以色列人神給他們的應許
[00:13:41.040 --> 00:13:45.040]  不是立刻給他們改變他們的現狀
[00:13:45.040 --> 00:13:48.040]  而是在將來有一天
[00:13:48.040 --> 00:13:50.040]  到主再來的時候
[00:13:50.040 --> 00:13:53.040]  他們就完全得到自由
[00:13:53.040 --> 00:13:59.040]  他們就能夠世界就真正的和平
[00:13:59.040 --> 00:14:03.040]  所以這個就是神給他們的應許
[00:14:03.040 --> 00:14:06.040]  他們悔改的話
[00:14:06.040 --> 00:14:09.040]  你就有榮耀的光
[00:14:09.040 --> 00:14:12.040]  你要悔改的話就有榮耀的喜樂
[00:14:12.040 --> 00:14:16.040]  你要悔改的話就有榮耀的得勝
[00:14:16.040 --> 00:14:20.040]  這個就是說神應許給他們
[00:14:20.040 --> 00:14:23.040]  到了一定時候就必須
[00:14:23.040 --> 00:14:26.040]  神就應驗了
[00:14:26.040 --> 00:14:29.040]  來到下面以後
[00:14:29.040 --> 00:14:32.040]  為什麼會有這樣的情況呢
[00:14:32.040 --> 00:14:34.040]  就講原因的
[00:14:34.040 --> 00:14:39.040]  他的盼望是在以馬內利的來臨
[00:14:39.040 --> 00:14:42.040]  這一切美好的情況
[00:14:42.040 --> 00:14:46.040]  都是因為有這米賽亞就基督
[00:14:46.040 --> 00:14:50.040]  就是以馬內利的來臨
[00:14:50.040 --> 00:14:55.040]  所以神的百姓是受到這個欺壓
[00:14:55.040 --> 00:14:57.040]  這日子怎麼結束
[00:14:57.040 --> 00:15:04.040]  不是靠兵多馬壯武器很精銳
[00:15:04.040 --> 00:15:08.040]  也不是用外交的手段
[00:15:08.040 --> 00:15:11.040]  或者有聯合國來幫助他們
[00:15:11.040 --> 00:15:14.040]  而是以馬內利的來臨
[00:15:14.040 --> 00:15:18.040]  這是神給以色列人的盼望
[00:15:18.040 --> 00:15:21.040]  也是給我們的盼望
[00:15:21.040 --> 00:15:25.040]  我們在世界上生活在罪惡的世界
[00:15:25.040 --> 00:15:29.040]  生活在敗壞的世界
[00:15:29.040 --> 00:15:31.040]  那你不管從哪一方面
[00:15:31.040 --> 00:15:34.040]  都不是叫我們覺得很舒服的
[00:15:34.040 --> 00:15:36.040]  我們的盼望是什麼呢
[00:15:36.040 --> 00:15:39.040]  我們的盼望就是主耶穌基督再來
[00:15:39.040 --> 00:15:43.040]  這位以馬內利再來與我們同在
[00:15:43.040 --> 00:15:50.040]  那這個是一個最重要的
[00:15:50.040 --> 00:15:53.040]  所以這個世界也是這樣
[00:15:53.040 --> 00:15:57.040]  現在看這個世界非常的混亂
[00:15:57.040 --> 00:16:00.040]  民攻打民國攻打國
[00:16:00.040 --> 00:16:03.040]  到處有饑荒有戰爭
[00:16:03.040 --> 00:16:05.040]  有經濟的衰退
[00:16:05.040 --> 00:16:08.040]  各方面都不是叫我們看到
[00:16:08.040 --> 00:16:10.040]  是光明的一片
[00:16:10.040 --> 00:16:15.040]  有很多你不知道將來會怎麼樣
[00:16:15.040 --> 00:16:17.040]  什麼時候有和平
[00:16:17.040 --> 00:16:20.040]  什麼時候人都不能過上好的日子
[00:16:20.040 --> 00:16:22.040]  盼望什麼呢
[00:16:22.040 --> 00:16:25.040]  就是耶穌基督再來
[00:16:25.040 --> 00:16:28.040]  他在兩千年以前
[00:16:28.040 --> 00:16:30.040]  他第一次來了
[00:16:30.040 --> 00:16:33.040]  他還要允許他還要再來
[00:16:33.040 --> 00:16:38.040]  要結束這個敗壞的世界
[00:16:38.040 --> 00:16:41.040]  所以以馬內利來臨
[00:16:41.040 --> 00:16:47.040]  他就講到這個
[00:16:47.040 --> 00:16:50.040]  這裡就第六件就說了
[00:16:50.040 --> 00:16:52.040]  他說應有嬰孩
[00:16:52.040 --> 00:16:54.040]  嬰孩為我們而生
[00:16:54.040 --> 00:16:57.040]  有一子賜給我們
[00:16:57.040 --> 00:17:01.040]  先講到一個嬰孩為我們而生
[00:17:01.040 --> 00:17:04.040]  講到神的兒子
[00:17:04.040 --> 00:17:07.040]  來到地上做一個嬰孩
[00:17:07.040 --> 00:17:11.040]  但是他有完全的人性
[00:17:11.040 --> 00:17:13.040]  這個嬰孩是指到
[00:17:13.040 --> 00:17:17.040]  童女瑪利亞懷孕而生的
[00:17:17.040 --> 00:17:19.040]  但是他是神的兒子
[00:17:19.040 --> 00:17:23.040]  神的兒子成為人的樣式
[00:17:23.040 --> 00:17:26.040]  他在地上做人
[00:17:26.040 --> 00:17:30.040]  他就是為了要順服父神的旨意
[00:17:30.040 --> 00:17:32.040]  要使得十字架上
[00:17:32.040 --> 00:17:35.040]  要擔當你的罪來救贖人
[00:17:35.040 --> 00:17:38.040]  脫離罪惡和死亡
[00:17:38.040 --> 00:17:42.040]  下面又說有一子賜給我們
[00:17:42.040 --> 00:17:46.040]  這一子就是神的兒子
[00:17:46.040 --> 00:17:49.040]  這個兒子就是說
[00:17:49.040 --> 00:17:53.040]  神的兒子來到地上的時候
[00:17:53.040 --> 00:17:55.040]  他仍然是神
[00:17:55.040 --> 00:17:59.040]  他仍從天降下
[00:17:59.040 --> 00:18:02.040]  仍舊在天是完全的神
[00:18:02.040 --> 00:18:05.040]  所以這兩個是
[00:18:05.040 --> 00:18:08.040]  有一嬰孩為我們而生
[00:18:08.040 --> 00:18:10.040]  有一子賜給我們
[00:18:10.040 --> 00:18:14.040]  都是講到神的兒子來到地上做人
[00:18:14.040 --> 00:18:16.040]  但是他在地上的時候
[00:18:16.040 --> 00:18:20.040]  他仍然是神
[00:18:20.040 --> 00:18:26.040]  為什麼在嬰孩子用「生」字這個字
[00:18:26.040 --> 00:18:28.040]  嬰孩用「生」
[00:18:28.040 --> 00:18:30.040]  因為這個是講到
[00:18:30.040 --> 00:18:32.040]  他是來到地上的時候
[00:18:32.040 --> 00:18:35.040]  他有完全是人性
[00:18:35.040 --> 00:18:38.040]  完全的人性
[00:18:38.040 --> 00:18:41.040]  那麼講到這個「子」呢
[00:18:41.040 --> 00:18:43.040]  神的兒子「子」呢
[00:18:43.040 --> 00:18:46.040]  是講到他賜給
[00:18:46.040 --> 00:18:48.040]  不是生
[00:18:48.040 --> 00:18:51.040]  不是說一直生下來
[00:18:51.040 --> 00:18:54.040]  因為他是先存的
[00:18:54.040 --> 00:18:56.040]  因為他在沒有降生以前
[00:18:56.040 --> 00:18:58.040]  他一直是神
[00:18:58.040 --> 00:19:00.040]  他不是從無到
[00:19:00.040 --> 00:19:01.040]  本來不是神
[00:19:01.040 --> 00:19:02.040]  現在變成神
[00:19:02.040 --> 00:19:03.040]  本來是神
[00:19:03.040 --> 00:19:05.040]  現在變成不是神
[00:19:05.040 --> 00:19:06.040]  不是的
[00:19:06.040 --> 00:19:08.040]  這個神的兒子是先存的
[00:19:08.040 --> 00:19:10.040]  以先就存在的
[00:19:10.040 --> 00:19:12.040]  他沒有來到地上的時候
[00:19:12.040 --> 00:19:13.040]  他是神
[00:19:13.040 --> 00:19:14.040]  來到地上呢
[00:19:14.040 --> 00:19:16.040]  他也仍然是神
[00:19:16.040 --> 00:19:19.040]  所以這兩個是不同的
[00:19:19.040 --> 00:19:22.040]  嬰孩是指到他的人性
[00:19:22.040 --> 00:19:23.040]  他做人
[00:19:23.040 --> 00:19:25.040]  那「子」呢
[00:19:25.040 --> 00:19:28.040]  是指到他的神性
[00:19:28.040 --> 00:19:32.040]  他在地上仍然是神
[00:19:32.040 --> 00:19:37.040]  所以這個是兩個
[00:19:37.040 --> 00:19:40.040]  所以聖靈用的字是很清楚的
[00:19:40.040 --> 00:19:43.040]  一個是為我們而生
[00:19:43.040 --> 00:19:45.040]  一個是賜給我們
[00:19:45.040 --> 00:19:46.040]  作為人呢
[00:19:46.040 --> 00:19:49.040]  他要經過生的過程
[00:19:49.040 --> 00:19:50.040]  但是呢
[00:19:50.040 --> 00:19:52.040]  作為神的兒子呢
[00:19:52.040 --> 00:19:55.040]  神把他的兒子賜給我們
[00:19:55.040 --> 00:19:57.040]  那這兩個呢
[00:19:57.040 --> 00:20:01.040]  嬰孩跟「子」結合起來
[00:20:01.040 --> 00:20:03.040]  就是論到這個
[00:20:03.040 --> 00:20:07.040]  基督承肉身的奧秘
[00:20:07.040 --> 00:20:10.040]  就是說人性跟神性
[00:20:10.040 --> 00:20:14.040]  在基督的為何裡頭合而為一
[00:20:14.040 --> 00:20:17.040]  這個是我們需要
[00:20:17.040 --> 00:20:22.040]  從神的話裡頭來明白的
[00:20:22.040 --> 00:20:28.040]  就是人性跟神性的合一的話
[00:20:28.040 --> 00:20:30.040]  不是一半一半
[00:20:30.040 --> 00:20:33.040]  不是說耶穌基督在地上的時候
[00:20:33.040 --> 00:20:36.040]  一半是神一半是人
[00:20:36.040 --> 00:20:40.040]  而是他是完全的人
[00:20:40.040 --> 00:20:41.040]  而且呢
[00:20:41.040 --> 00:20:43.040]  他又是完全的神
[00:20:43.040 --> 00:20:46.040]  這個是一個非常重要的
[00:20:46.040 --> 00:20:49.040]  一個對聖經的話
[00:20:49.040 --> 00:20:50.040]  這個聖經的話
[00:20:50.040 --> 00:20:51.040]  這句話呢
[00:20:51.040 --> 00:20:54.040]  也是能夠分辨
[00:20:54.040 --> 00:20:59.040]  更識別異端的一個依據
[00:20:59.040 --> 00:21:00.040]  尤其應該說
[00:21:00.040 --> 00:21:04.040]  耶穌基督就是神
[00:21:04.040 --> 00:21:07.040]  他這個不過是由人的形狀
[00:21:07.040 --> 00:21:09.040]  人的影像
[00:21:09.040 --> 00:21:10.040]  不是的
[00:21:10.040 --> 00:21:12.040]  那這個就是異端
[00:21:12.040 --> 00:21:15.040]  那這個我們從這句話裡頭
[00:21:15.040 --> 00:21:19.040]  有一嬰孩為我們生
[00:21:19.040 --> 00:21:21.040]  有一子賜給我們
[00:21:21.040 --> 00:21:26.040]  在講到人性跟神性的合一
[00:21:26.040 --> 00:21:28.040]  這個是因為這樣
[00:21:28.040 --> 00:21:34.040]  他才給我們救助
[00:21:34.040 --> 00:21:36.040]  那麼在下面下來呢
[00:21:36.040 --> 00:21:38.040]  第六節呢
[00:21:38.040 --> 00:21:43.040]  就要講到他的名字了
[00:21:43.040 --> 00:21:46.040]  他說他名稱為奇妙測試
[00:21:46.040 --> 00:21:47.040]  全能的神
[00:21:47.040 --> 00:21:50.040]  永在的父和平的君
[00:21:50.040 --> 00:21:55.040]  這個在第七章十四節
[00:21:55.040 --> 00:21:58.040]  就第一次提到
[00:21:58.040 --> 00:22:00.040]  以馬內利這個名字
[00:22:00.040 --> 00:22:02.040]  就提到他要降生
[00:22:02.040 --> 00:22:05.040]  那麼到了九章第六節呢
[00:22:05.040 --> 00:22:06.040]  神的話呢
[00:22:06.040 --> 00:22:08.040]  又把這個名字的
[00:22:08.040 --> 00:22:09.040]  擴大的意義
[00:22:09.040 --> 00:22:12.040]  更豐富的內容
[00:22:12.040 --> 00:22:13.040]  這位以馬內利
[00:22:13.040 --> 00:22:17.040]  到底是什麼樣的情形
[00:22:17.040 --> 00:22:19.040]  他有什麼樣的性質
[00:22:19.040 --> 00:22:21.040]  在這裡清楚地在告訴我們
[00:22:21.040 --> 00:22:26.040]  所以有提到他名稱為
[00:22:26.040 --> 00:22:29.040]  奇妙測試全能的神
[00:22:29.040 --> 00:22:33.040]  永在的父和平的君
[00:22:33.040 --> 00:22:37.040]  這個地方可以說取到五個名字
[00:22:37.040 --> 00:22:40.040]  那有一些聖經的學者呢
[00:22:40.040 --> 00:22:42.040]  說是四個名字
[00:22:42.040 --> 00:22:44.040]  他們把這個奇妙測試呢
[00:22:44.040 --> 00:22:46.040]  合併在一塊
[00:22:46.040 --> 00:22:50.040]  奇妙測試這個全能的神
[00:22:50.040 --> 00:22:53.040]  永在的父和平的君
[00:22:53.040 --> 00:22:56.040]  不過我覺得還是五個名字
[00:22:56.040 --> 00:22:59.040]  比較適合一些
[00:22:59.040 --> 00:23:01.040]  那一些中文聖經呢
[00:23:01.040 --> 00:23:03.040]  在這五個名字中間呢
[00:23:03.040 --> 00:23:05.040]  都有分號
[00:23:05.040 --> 00:23:08.040]  他沒有說奇妙地測試
[00:23:08.040 --> 00:23:11.040]  不是用奇妙來形容測試
[00:23:11.040 --> 00:23:13.040]  那麼就來思想一下
[00:23:13.040 --> 00:23:15.040]  這個五個名字
[00:23:15.040 --> 00:23:19.040]  就是以馬內利的內容
[00:23:19.040 --> 00:23:21.040]  我們看一下這個五方面
[00:23:21.040 --> 00:23:23.040]  就可以來認識
[00:23:23.040 --> 00:23:25.040]  這位米賽亞
[00:23:25.040 --> 00:23:27.040]  神所允許的以馬內利
[00:23:27.040 --> 00:23:31.040]  是怎樣的一個情形
[00:23:31.040 --> 00:23:36.040]  第一個講到他的奇妙
[00:23:36.040 --> 00:23:40.040]  奇妙的意思就是一個獨一的
[00:23:40.040 --> 00:23:43.040]  非凡的
[00:23:43.040 --> 00:23:48.040]  而是遠超過人所能夠考察的
