
[00:00:00.000 --> 00:00:05.000]  這個題目其實很多時候我們會忽略
[00:17:23.000 --> 00:17:26.000]  和匯眾都往機片的幽壇那裏去
[00:17:26.000 --> 00:17:28.000]  因那裏神的回眸
[00:17:28.000 --> 00:17:33.000]  就是耶和華僕人摩西在曠野所做的
[00:17:33.000 --> 00:17:35.000]  聖經記每個字有意思
[00:17:35.000 --> 00:17:36.000]  去機片那裏
[00:17:36.000 --> 00:17:38.000]  原來機片那裏有個甚麼呢
[00:17:38.000 --> 00:17:40.000]  有個回眸
[00:17:40.000 --> 00:17:42.000]  那個回眸講到明是甚麼呢
[00:17:42.000 --> 00:17:46.000]  他說是摩西在曠野所做的
[00:17:46.000 --> 00:17:47.000]  這個時間
[00:17:47.000 --> 00:17:48.000]  剛才我給個距離你看
[00:17:48.000 --> 00:17:49.000]  這個時間
[00:17:49.000 --> 00:17:51.000]  摩西在曠野做這個回眸的時候
[00:17:51.000 --> 00:17:53.000]  離開所羅門登基的時候
[00:17:53.000 --> 00:17:54.000]  大概多少年
[00:17:54.000 --> 00:17:59.000]  昨天發生的
[00:17:59.000 --> 00:18:02.000]  所羅門之前有大衛
[00:18:02.000 --> 00:18:04.000]  大衛之前有蘇羅
[00:18:04.000 --> 00:18:06.000]  蘇羅之前有薩姆爾統治
[00:18:06.000 --> 00:18:07.000]  薩姆爾之前有史詩
[00:18:07.000 --> 00:18:09.000]  史詩之前有甚麼
[00:18:09.000 --> 00:18:11.000]  約書亞
[00:18:11.000 --> 00:18:14.000]  約書亞之前有摩西
[00:18:14.000 --> 00:18:17.000]  摩西那時候做到所羅門的時候
[00:18:17.000 --> 00:18:19.000]  多少年你知不知道
[00:18:19.000 --> 00:18:22.000]  三百多四百年
[00:18:22.000 --> 00:18:24.000]  兩個約數
[00:18:24.000 --> 00:18:26.000]  滿清時代的東西
[00:18:26.000 --> 00:18:28.000]  請問你們哪個做花鄉的
[00:18:28.000 --> 00:18:31.000]  可以看到滿清時代的東西
[00:18:31.000 --> 00:18:32.000]  就算讓你看到
[00:18:32.000 --> 00:18:35.000]  你都不要
[00:18:35.000 --> 00:18:37.000]  是不是
[00:18:37.000 --> 00:18:39.000]  除非是古
[00:18:39.000 --> 00:18:41.000]  這裏有兩樣物品
[00:18:41.000 --> 00:18:43.000]  在聖殿在回眸裏面
[00:18:43.000 --> 00:18:44.000]  一個叫做
[00:18:44.000 --> 00:18:45.000]  下面兩幕
[00:18:45.000 --> 00:18:46.000]  一個叫做藥櫃
[00:18:46.000 --> 00:18:50.000]  一個叫做祭壇
[00:18:50.000 --> 00:18:52.000]  大衛登位之後
[00:18:52.000 --> 00:18:55.000]  他重視的不是祭壇
[00:18:55.000 --> 00:18:57.000]  他重視的是藥櫃
[00:18:57.000 --> 00:18:59.000]  所以他千方百計
[00:18:59.000 --> 00:19:01.000]  要將藥櫃運到耶路撒冷
[00:19:01.000 --> 00:19:02.000]  是不是
[00:19:02.000 --> 00:19:03.000]  運了一次出了事
[00:19:03.000 --> 00:19:05.000]  第二次被他運到
[00:19:05.000 --> 00:19:08.000]  為甚麼大衛這麼重視藥櫃
[00:19:08.000 --> 00:19:09.000]  因為藥櫃是私恩座
[00:19:09.000 --> 00:19:12.000]  是上帝賜福給我的東西
[00:19:12.000 --> 00:19:13.000]  很多人都是這樣
[00:19:13.000 --> 00:19:14.000]  在屬靈生命上
