
[00:00:00.000 --> 00:00:04.580]  各位弟兄姊妹,你們好。
[00:04:44.840 --> 00:04:47.840]  將你們所要的告訴神,
[00:04:47.840 --> 00:04:52.840]  神所賜那超越人所能瞭解的平安,
[00:04:52.840 --> 00:05:03.840]  必在基督耶穌內保守你們的心懷意念。
[00:05:03.840 --> 00:05:08.840]  保羅叫我們不要掛累,
[00:05:08.840 --> 00:05:17.840]  只要凡事直着祈禱,祈求或感謝,
[00:05:17.840 --> 00:05:25.840]  神就賜給我們有出乎意外的平安,
[00:05:25.840 --> 00:05:30.840]  這是不是值得喜樂呢?
[00:05:30.840 --> 00:05:35.840]  有關祈禱這件事,
[00:05:35.840 --> 00:05:42.840]  我們都知道是我們要求神賜給我們一些東西,
[00:05:42.840 --> 00:05:49.840]  其實祈禱最主要的就是先要讚美神,
[00:05:49.840 --> 00:05:54.840]  然後再求神賜一些東西給你,
[00:05:54.840 --> 00:06:03.840]  最後還要感謝神以前賜給你的東西,
[00:06:03.840 --> 00:06:07.840]  在新約裏面的書信裏面,
[00:06:07.840 --> 00:06:16.840]  我們時常看到"問安"兩個字,
[00:06:16.840 --> 00:06:18.840]  其實在希臘文裏面,
[00:06:18.840 --> 00:06:29.840]  "問安"的意思就是喜樂與你同在,
[00:06:29.840 --> 00:06:34.840]  就等於我們中國人寫信最後都寫上一句"祝你快樂",
[00:06:34.840 --> 00:06:39.840]  就好像我們中國人寫信都會說一句"祝你快樂",
[00:06:39.840 --> 00:06:43.840]  在日常的生活當中,
[00:06:43.840 --> 00:06:49.840]  怎樣纔算得上是喜樂呢?
[00:06:49.840 --> 00:06:58.840]  一般的中國人就說升官發財就值得喜樂了,
[00:06:58.840 --> 00:07:04.840]  我們打工仔已經用自己的能力獲得上司的讚許,
[00:07:04.840 --> 00:07:09.840]  終於就升了級,
[00:07:09.840 --> 00:07:12.840]  以後就是聖職了,
[00:07:12.840 --> 00:07:14.840]  那是當然值得喜樂的。
[00:07:14.840 --> 00:07:17.840]  至於發財呢?
[00:07:17.840 --> 00:07:22.840]  就要看這些財是怎樣發的,
[00:07:22.840 --> 00:07:26.840]  老一輩的中國人說"還財就守",
[00:07:26.840 --> 00:07:30.840]  就是不勞而獲的財,
[00:07:30.840 --> 00:07:34.840]  這些是什麼錢呢?
[00:07:34.840 --> 00:07:38.840]  是種馬鞭?
[00:07:38.840 --> 00:07:41.840]  種六合彩?
[00:07:41.840 --> 00:07:48.840]  去賭錢贏大錢?
[00:07:48.840 --> 00:07:57.840]  這些都是渺茫不切實際的東西,
[00:07:57.840 --> 00:08:02.840]  我們不可以在這裏討論,
[00:08:02.840 --> 00:08:06.840]  我們憑自己的努力,
[00:08:06.840 --> 00:08:11.840]  我們打工做生意,
[00:08:11.840 --> 00:08:14.840]  賺回來的錢,
[00:08:14.840 --> 00:08:18.840]  纔是一種樂趣,
[00:08:18.840 --> 00:08:26.840]  正所謂"辛苦賺來自在喫",
[00:08:26.840 --> 00:08:32.840]  做人最重要是要脫離"貪"字,
[00:08:32.840 --> 00:08:38.840]  如果做生意時常想賺大錢,
[00:08:38.840 --> 00:08:45.840]  就是每天辛辛苦苦去做,
[00:08:45.840 --> 00:08:49.840]  又怕生意不好,
[00:08:49.840 --> 00:08:53.840]  又覺得經濟衰退,
[00:08:53.840 --> 00:09:02.840]  打工仔經常想升級往上爬,
[00:09:02.840 --> 00:09:11.840]  甚至用不正當的手段去博升級,
[00:09:11.840 --> 00:09:16.840]  這些都是過分的追求,
[00:09:16.840 --> 00:09:20.840]  最後必定失望,
[00:09:20.840 --> 00:09:26.840]  哪裏還有喜樂可言呢?
[00:09:26.840 --> 00:09:31.840]  相反我們看到一些農夫,
[00:09:31.840 --> 00:09:34.840]  或者一些打工仔,
[00:09:34.840 --> 00:09:41.840]  日出而作,日入而息,
[00:09:41.840 --> 00:09:46.840]  一日三餐都不愁,
[00:09:46.840 --> 00:09:50.840]  你就見到他們笑口常開,
[00:09:50.840 --> 00:09:54.840]  他們充滿了快樂,
[00:09:54.840 --> 00:09:57.840]  這是什麼道理呢?
[00:09:57.840 --> 00:10:02.840]  中國有一句警世的句語,
[00:10:02.840 --> 00:10:07.840]  就是"知足者貧亦樂,
[00:10:07.840 --> 00:10:15.840]  不知足者富亦憂,
[00:10:15.840 --> 00:10:22.840]  原來喜樂真理就是要知足,
[00:10:22.840 --> 00:10:31.840]  如果人不快樂是因爲他貪心,
[00:10:31.840 --> 00:10:34.840]  因爲他不知足,
[00:10:34.840 --> 00:10:38.840]  在知足這方面,
[00:10:38.840 --> 00:10:43.840]  保羅也給我們很多教訓,
[00:10:43.840 --> 00:10:57.840]  請你看看提摩太前書第六章,
[00:10:57.840 --> 00:11:02.840]  第六節至第十節,
[00:11:02.840 --> 00:11:06.840]  請大家一起讀,
[00:11:06.840 --> 00:11:17.840]  其實,經典家常,知足就事大利,
[00:11:17.840 --> 00:11:25.840]  因爲我們沒有帶什麼到世上來,
[00:11:25.840 --> 00:11:28.840]  只要有衣有食,
[00:11:28.840 --> 00:11:34.840]  我們就知足,
[00:11:34.840 --> 00:11:39.840]  看不看到提摩太前書?
[00:11:39.840 --> 00:11:43.840]  第八,第九節,
[00:11:43.840 --> 00:11:48.840]  但那些想要發財的人就陷在幽默,
[00:11:48.840 --> 00:11:52.840]  或許多無知無害的慾望中,
[00:11:52.840 --> 00:11:54.840]  使人沉淪,
[00:11:54.840 --> 00:11:57.840]  以致快快地滅亡,
[00:11:57.840 --> 00:11:59.840]  貪財是萬惡之根,
[00:11:59.840 --> 00:12:04.840]  有人因貪戀財財而背棄信仰,
[00:12:04.840 --> 00:12:25.840]  用許多醜苦無法自己自透了,
[00:12:25.840 --> 00:12:34.840]  我們要知道怎樣將提摩太前書寄在心裏愁,
[00:12:34.840 --> 00:12:37.840]  保羅說貪財是萬惡之根,
[00:12:37.840 --> 00:12:40.840]  即是等於我們剛纔所說的,
[00:12:40.840 --> 00:12:46.840]  不要妄想還財就手,
[00:12:46.840 --> 00:12:54.840]  另外,保羅在安於現實方面,
[00:12:54.840 --> 00:13:01.840]  他隨遇而安在哲理方面,
[00:13:01.840 --> 00:13:05.840]  也給我們很多教訓,
[00:13:05.840 --> 00:13:13.840]  我們再看一次菲律比書第四章,
[00:13:13.840 --> 00:13:25.840]  菲律比書第四章十到十四節,
[00:13:25.840 --> 00:13:28.840]  我們一起讀,
[00:13:28.840 --> 00:13:31.840]  我靠主大大起來,
[00:13:31.840 --> 00:13:34.840]  因爲你們關懷我的心,
[00:13:34.840 --> 00:13:37.840]  如今又表現出來了,
[00:13:37.840 --> 00:13:40.840]  其實你們一直都關懷我,
[00:13:40.840 --> 00:13:43.840]  只是沒有機會罷了,
[00:13:43.840 --> 00:13:47.840]  我並不是因爲缺乏而說這話,
[00:13:47.840 --> 00:13:49.840]  因爲我已學會,
[00:13:49.840 --> 00:13:56.840]  無論在什麼情況都可以叫足,
[00:13:56.840 --> 00:13:59.840]  我知道怎樣處卑賤,
[00:13:59.840 --> 00:14:02.840]  也知道怎樣處豐富,
[00:14:02.840 --> 00:14:03.840]  或飽足,
[00:14:03.840 --> 00:14:04.840]  或飢餓,
[00:14:04.840 --> 00:14:05.840]  或猶豫,
[00:14:05.840 --> 00:14:07.840]  或缺乏,
[00:14:07.840 --> 00:14:10.840]  任何事情,任何情況,
[00:14:10.840 --> 00:14:13.840]  我都擇了備缺,
[00:14:13.840 --> 00:14:16.840]  我靠着哪級我力量的,
[00:14:16.840 --> 00:14:18.840]  凡事都能作,
[00:14:18.840 --> 00:14:22.840]  然而你們能和我均當相伴,
[00:14:22.840 --> 00:14:26.840]  是一件好事。
[00:14:26.840 --> 00:14:28.840]  剛纔讀的菲律比書,
[00:14:28.840 --> 00:14:35.840]  保祿給我們一個很大的教訓,
[00:14:35.840 --> 00:14:39.840]  就是隨遇而安,
[00:14:39.840 --> 00:14:42.840]  安於現實,
[00:14:42.840 --> 00:14:49.840]  很多人的煩惱就是因爲不安於現實,
[00:14:49.840 --> 00:14:54.840]  要安於現實也有祕訣,
[00:14:54.840 --> 00:14:59.840]  我們做一件事要謹慎思考,
[00:14:59.840 --> 00:15:03.840]  謀定而後動,
[00:15:03.840 --> 00:15:07.840]  不要魯莽地去做,
[00:15:07.840 --> 00:15:11.840]  做了之後不要後悔,
[00:15:11.840 --> 00:15:15.840]  因爲後悔也沒有用,
[00:15:15.840 --> 00:15:19.840]  不能夠更改,
[00:15:19.840 --> 00:15:24.840]  你後悔就是逃爭煩惱,
[00:15:24.840 --> 00:15:28.840]  一般人受到挫折,
[00:15:28.840 --> 00:15:32.840]  或少有不如意的事,
[00:15:32.840 --> 00:15:37.840]  他就長生短殘,
[00:15:37.840 --> 00:15:43.840]  早知如此何必當初呢?
[00:15:43.840 --> 00:15:49.840]  廣東話有一句術語這樣說的,
[00:15:49.840 --> 00:15:52.840]  知頭我不做了,
[00:15:52.840 --> 00:15:56.840]  知頭,
[00:15:56.840 --> 00:15:59.840]  做生意失敗,
[00:15:59.840 --> 00:16:06.840]  就說知頭我不做這一行了,
[00:16:06.840 --> 00:16:15.840]  婚姻失敗就說知頭我不結婚了,
[00:16:15.840 --> 00:16:21.840]  失敗了你說這些話還有什麼用呢?
[00:16:21.840 --> 00:16:27.840]  所以過去的事無謂再說了,
[00:16:27.840 --> 00:16:31.840]  就少了很多煩惱,
[00:16:31.840 --> 00:16:38.840]  剛纔我說的要謀定而後動,
[00:16:38.840 --> 00:16:42.840]  是要詳細思考,
[00:16:42.840 --> 00:16:50.840]  憑自己實力認爲可以做得到的先去做,
[00:16:50.840 --> 00:16:56.840]  但有些人走在極端上,
[00:16:56.840 --> 00:17:01.840]  對自己的能力一點信心都沒有,
[00:17:01.840 --> 00:17:08.840]  遇到一些小事都會反覆思考,
[00:17:08.840 --> 00:17:13.840]  大事就更加不得了,
[00:17:13.840 --> 00:17:18.840]  來來去去都在反覆思考,
[00:17:18.840 --> 00:17:23.840]  始終不敢走出第一步,
[00:17:23.840 --> 00:17:31.840]  正所謂船頭怕鬼,船尾怕賊,
[00:17:31.840 --> 00:17:36.840]  結果是擴大了妄想,
[00:17:36.840 --> 00:17:41.840]  到頭來一事無成,
[00:17:41.840 --> 00:17:46.840]  這種人怎樣可以得到喜樂呢?
[00:17:46.840 --> 00:17:53.840]  還有另一點,我們得不到喜樂的原因,
[00:17:53.840 --> 00:17:58.840]  就是我們喜歡跟別人比較,
[00:17:58.840 --> 00:18:03.840]  我不是說我們不應該進取,
[00:18:03.840 --> 00:18:08.840]  跟別人爭長短,
[00:18:08.840 --> 00:18:13.840]  因爲有競爭纔會有進步,
[00:18:13.840 --> 00:18:19.840]  但我是說不應該事後先跟別人比較,
[00:18:19.840 --> 00:18:26.840]  如果我們不及別人,
[00:18:26.840 --> 00:18:31.840]  我們就會煩惱,
[00:18:31.840 --> 00:18:37.840]  我們只要自己盡力去做,
[00:18:37.840 --> 00:18:44.840]  就不需要斤斤計較後果,
[00:18:44.840 --> 00:18:51.840]  跟別人比較一番是沒有用的,
[00:18:51.840 --> 00:18:56.840]  因爲每個人的遭遇都不一樣,
[00:18:56.840 --> 00:19:01.840]  每個人的能力都不一樣,
[00:19:01.840 --> 00:19:07.840]  正所謂人比人比死人,
[00:19:07.840 --> 00:19:11.840]  比你好的人固然有,
[00:19:11.840 --> 00:19:17.840]  比你差的人可能更多,
[00:19:17.840 --> 00:19:21.840]  我們何必苦惱呢?
[00:19:21.840 --> 00:19:25.840]  爲了將來的事情,
[00:19:25.840 --> 00:19:29.840]  我們都時時會煩惱,
[00:19:29.840 --> 00:19:36.840]  我並不是說我們不應該爲自己的前途打算,
[00:19:36.840 --> 00:19:42.840]  我們應該憑自己現在的情況,
[00:19:42.840 --> 00:19:45.840]  和你現在的實力,
[00:19:45.840 --> 00:19:48.840]  去計劃將來,
[00:19:48.840 --> 00:19:53.840]  我們不應該誇大妄想,
[00:19:53.840 --> 00:19:58.840]  誇大了成功的機會就少了,
[00:19:58.840 --> 00:20:03.840]  失望也多了,
[00:20:03.840 --> 00:20:10.840]  計劃將來要刪除如果這兩個字,
[00:20:10.840 --> 00:20:17.840]  如果我有多少錢我就做什麼做什麼,
[00:20:17.840 --> 00:20:25.840]  如果我能夠做到什麼地位我就實行什麼計劃,
[00:20:25.840 --> 00:20:34.840]  那些渺茫的解釋實現的機會是很渺小的,
[00:20:34.840 --> 00:20:40.840]  失望煩惱必定多了,
[00:20:40.840 --> 00:20:47.840]  另外一點就是我們要多點和別人溝通,
[00:20:47.840 --> 00:20:51.840]  自己心裏有煩惱的時候,
[00:20:51.840 --> 00:20:56.840]  最好就是有人傾訴一下,
[00:20:56.840 --> 00:21:01.840]  一言既短,二言既長,
[00:21:01.840 --> 00:21:06.840]  或許你會有意外收穫也不一定,
[00:21:06.840 --> 00:21:12.840]  但我們要選一些適當的人選,
[00:21:12.840 --> 00:21:18.840]  以免被人說是幸災樂禍,
[00:21:18.840 --> 00:21:23.840]  有些人會火上加油,
[00:21:23.840 --> 00:21:29.840]  最好就是找一些跟你深交的朋友,
[00:21:29.840 --> 00:21:34.840]  或者牧師傳道人,
[00:21:34.840 --> 00:21:40.840]  或者受過訓練的心理學家,
[00:21:40.840 --> 00:21:46.840]  又或者人生有經驗的長者,
[00:21:46.840 --> 00:21:54.840]  很多人都不願意將自己心裏的煩惱告訴別人,
[00:21:54.840 --> 00:21:57.840]  他們封閉自己,
[00:21:57.840 --> 00:22:05.840]  久而久之就會患上自閉症,
[00:22:05.840 --> 00:22:12.840]  或者患上神經衰弱症,
[00:22:12.840 --> 00:22:16.840]  我們信耶穌的人,
[00:22:16.840 --> 00:22:22.840]  最好的傾訴對象就是耶穌基督,
[00:22:22.840 --> 00:22:27.840]  因爲我們的神是全能的,
[00:22:27.840 --> 00:22:30.840]  祂是全知全能,
[00:22:30.840 --> 00:22:33.840]  祂也是憐憫人,
[00:22:33.840 --> 00:22:39.840]  我們看看約翰福音第十六章,
[00:22:39.840 --> 00:22:43.840]  約翰福音十六章,
[00:22:43.840 --> 00:22:50.840]  我們讀二十三和二十四節,
[00:22:50.840 --> 00:23:18.840]  「到那日,你們怎麼也不會問我了,我實在在地告訴你們,你們奉我的名,無論向天父什麼,他都會賜給你們,直到現在,你們沒有奉我的名求什麼,如今你們求救必得着,使你們的喜樂得以滿足。」
[00:23:18.840 --> 00:23:26.840]  你看,奉耶穌的名求什麼都必得着,
[00:23:26.840 --> 00:23:30.840]  是多麼好的保證,
[00:23:30.840 --> 00:23:35.840]  很多時候我們心裏有煩惱的時候,
[00:23:35.840 --> 00:23:40.840]  是因爲有人得罪了我們,
[00:23:40.840 --> 00:23:50.840]  爲此我們時時都咬牙切齒,想方法去報復,
[00:23:50.840 --> 00:23:57.840]  如此一來,事情越鬧越大,
[00:23:57.840 --> 00:24:03.840]  我們就跟別人互相攻擊,
[00:24:03.840 --> 00:24:13.840]  這是永無止境的一切,
[00:24:13.840 --> 00:24:19.840]  唯一的方法就是要饒恕他,
[00:24:19.840 --> 00:24:23.840]  饒恕人就沒有了這些苦楚,
[00:24:23.840 --> 00:24:35.840]  有一句名言說,「本來無一物,何處惹塵埃?」
[00:24:35.840 --> 00:24:41.840]  就是說心中本來就沒有這件事,
[00:24:41.840 --> 00:24:45.840]  那還有什麼煩惱呢?
[00:24:45.840 --> 00:24:51.840]  所謂寬恕別人,我們就沒有煩惱了,
[00:24:51.840 --> 00:24:56.840]  另一個解決煩惱的方法,
[00:24:56.840 --> 00:24:59.840]  就是交託,
[00:24:59.840 --> 00:25:07.840]  將自己做不到的事交託給別人做,
[00:25:07.840 --> 00:25:15.840]  要我們要交託給一些有能力的朋友,
[00:25:15.840 --> 00:25:20.840]  要肯定他跟你交情深,
[00:25:20.840 --> 00:25:24.840]  能力比你好的朋友,
[00:25:24.840 --> 00:25:30.840]  不能夠所託非人,
[00:25:30.840 --> 00:25:34.840]  一個無憂無慮的小孩子,
[00:25:34.840 --> 00:25:42.840]  他覺得父母能夠幫他解決一切,
[00:25:42.840 --> 00:25:52.840]  一個嬰兒能夠很安靜地潛睡在母親的懷裏,
[00:25:52.840 --> 00:25:59.840]  因爲他相信母親能夠保護他,
[00:25:59.840 --> 00:26:03.840]  他大有安全感,
[00:26:03.840 --> 00:26:13.840]  耶穌基督在馬太福音對我們有一個啓示,
[00:26:13.840 --> 00:26:17.840]  請大家看看馬太福音,
[00:26:17.840 --> 00:26:24.840]  十一章二十八節,
[00:26:24.840 --> 00:26:28.840]  我們一起讀,
[00:26:28.840 --> 00:26:33.840]  凡勞苦擔重擔的人,都到我這裏來,
[00:26:33.840 --> 00:26:36.840]  我要使你們得安息。
[00:26:36.840 --> 00:26:47.840]  這個信息是否我們可以將自己的煩惱完全交給耶穌基督?
[00:26:47.840 --> 00:26:56.840]  將煩惱交託給神,我們就會很舒服,很自在,
[00:26:56.840 --> 00:27:00.840]  因爲我們的神是萬能的,
[00:27:00.840 --> 00:27:04.840]  他是全知全能,
[00:27:04.840 --> 00:27:08.840]  所以我們信了耶穌基督的人,
[00:27:08.840 --> 00:27:12.840]  我們應該一無掛慮,
[00:27:12.840 --> 00:27:15.840]  充滿喜樂的,
[00:27:15.840 --> 00:27:20.840]  你和我能否做到?
[00:27:20.840 --> 00:27:27.840]  希望我們每個人都能夠過着快樂的日子,
[00:27:27.840 --> 00:27:31.840]  我們低頭祈禱,
[00:27:31.840 --> 00:27:37.840]  主讓我求禰保守我們每個人的心懷意念,
[00:27:37.840 --> 00:27:44.840]  我們一生當中必定遇到很多煩惱的事情,
[00:27:44.840 --> 00:27:52.840]  求禰讓我們知道怎麼能夠將煩惱的事情交給禰,
[00:27:52.840 --> 00:27:57.840]  主,禰是慈悲仁愛的神,
[00:27:57.840 --> 00:28:01.840]  又是全知全能的人,
[00:28:01.840 --> 00:28:05.840]  我們將這些事情交給禰,
[00:28:05.840 --> 00:28:09.840]  就免去一切的煩惱,
[00:28:09.840 --> 00:28:13.840]  從此得到一生的喜樂,
[00:28:13.840 --> 00:28:21.840]  求禰讓我們每個人都有熟天的智慧,
[00:28:21.840 --> 00:28:27.840]  知道怎麼去戰勝魔鬼,
[00:28:27.840 --> 00:28:32.840]  我們要打擊撒旦的引誘,
[00:28:32.840 --> 00:28:37.840]  我們生在亂世之中,
[00:28:37.840 --> 00:28:43.840]  求禰保守我們每個人的心懷意念,
[00:28:43.840 --> 00:28:47.840]  過着喜樂快樂的日子,
[00:28:47.840 --> 00:28:51.840]  直到我們見禰的面,
[00:28:51.840 --> 00:28:56.840]  我們祈禱交託是奉耶穌基督的名,
[00:28:56.840 --> 00:28:58.840]  阿們。
