
[00:00:00.000 --> 00:00:05.080]  大家好,這個題目不是太簡單,是吧?
[00:06:01.840 --> 00:06:04.840]  非常我帶你
[00:06:04.840 --> 00:06:06.320]  完全不做
[00:06:06.320 --> 00:06:09.560]  然後就將那條題目
[00:06:09.560 --> 00:06:12.280]  再抄一次就變成答案
[00:06:12.280 --> 00:06:14.400]  反正你都不看
[00:06:14.400 --> 00:06:17.840]  這些全部都是一些非常負面
[00:06:17.840 --> 00:06:20.320]  我們怎樣去面對
[00:06:20.320 --> 00:06:22.520]  我們在功課上的壓力
[00:06:22.520 --> 00:06:24.360]  好像很沮喪
[00:06:24.360 --> 00:06:25.640]  但問題是
[00:06:25.640 --> 00:06:27.480]  我們怎樣可以調節一下
[00:06:27.480 --> 00:06:29.440]  我們自己的心
[00:06:29.440 --> 00:06:33.360]  令我們可以用一個比較正面的角度
[00:06:33.360 --> 00:06:36.040]  去面對我們在學習上的挑戰
[00:06:36.040 --> 00:06:38.200]  一個新的學年開始
[00:06:38.200 --> 00:06:41.440]  今天我和大家要分享的幾段經文
[00:06:41.440 --> 00:06:42.760]  剛才Jamie有說過
[00:06:42.760 --> 00:06:44.800]  都是來自《針研》
[00:06:44.800 --> 00:06:49.160]  其實《針研》是在《舊約聖經》裡的其中一本書
[00:06:49.160 --> 00:06:51.560]  當然《舊約聖經》是希伯來文寫的
[00:06:51.560 --> 00:06:56.080]  它的意思其實是帶有管理的意思
[00:06:56.080 --> 00:06:58.920]  通常《針研》裡的經文
[00:06:58.920 --> 00:07:01.200]  都是用一些對比
[00:07:01.200 --> 00:07:03.400]  用一些比喻的方式
[00:07:03.400 --> 00:07:08.720]  將一些生活上的教導和提醒給過我們
[00:07:08.720 --> 00:07:12.480]  第一段我想和大家分享的《針研》
[00:07:12.480 --> 00:07:16.000]  就是在第六章第六至第十一節
[00:07:16.000 --> 00:07:18.040]  這是一個比喻
[00:07:18.040 --> 00:07:21.280]  請大家聽我讀出這段經文
[00:07:21.280 --> 00:07:23.240]  很短的,六至十一節
[00:07:23.240 --> 00:07:27.640]  冷大人,你去觀察螞蟻的動作就可得智慧
[00:07:27.640 --> 00:07:31.920]  螞蟻沒有元帥、沒有官長、沒有君王
[00:07:31.920 --> 00:07:34.400]  尚且在夏天預備食物
[00:07:34.400 --> 00:07:37.400]  在收割時聚斂糧食
[00:07:37.400 --> 00:07:40.160]  冷大人,你要睡到幾時呢?
[00:07:40.160 --> 00:07:43.360]  你要何時睡醒呢?
[00:07:43.360 --> 00:07:46.520]  在睡片時,打頓片時
[00:07:46.520 --> 00:07:48.640]  抱著手躺臥片時
[00:07:48.640 --> 00:07:52.800]  你的貧窮就必如強盜速來
[00:07:52.800 --> 00:07:58.720]  你的缺乏彷彿拿兵器的人來到
[00:07:58.720 --> 00:08:03.960]  這裏其實是在說螞蟻
[00:08:03.960 --> 00:08:07.480]  的確大自然給予我們很多智慧
[00:08:07.480 --> 00:08:10.400]  於是我就上網查看
[00:08:10.400 --> 00:08:11.240]  很厲害的
[00:08:11.240 --> 00:08:17.320]  這個片段是說到螞蟻做一個動作
[00:08:17.320 --> 00:08:18.560]  給你看看
[00:08:28.720 --> 00:08:38.720]  (音樂)
[00:08:58.720 --> 00:09:18.720]  (音樂)
[00:09:18.720 --> 00:09:20.720]  老師,我這個很怕昆蟲
[00:09:20.720 --> 00:09:22.720]  所以遮住
[00:09:22.720 --> 00:09:26.080]  無論你是多怕昆蟲
[00:09:26.080 --> 00:09:29.000]  我相信你都會見到
[00:09:29.000 --> 00:09:31.000]  其實真的很厲害
[00:09:31.000 --> 00:09:34.720]  要搭這條橋很不簡單
[00:09:34.720 --> 00:09:36.040]  你試想像一下
[00:09:36.040 --> 00:09:40.080]  即是你走到這塊葉的側邊
[00:09:40.080 --> 00:09:42.080]  你會停下來
[00:09:42.080 --> 00:09:43.240]  其實都很正常的
[00:09:43.240 --> 00:09:45.840]  你好像人走到懸崖邊
[00:09:45.840 --> 00:09:47.840]  你都懂得煞車
[00:09:47.840 --> 00:09:52.080]  不過螞蟻懂得再踏出前半步
[00:09:52.080 --> 00:09:55.320]  半個身伸出來
[00:09:55.320 --> 00:10:02.400]  然後讓後來其他的螞蟻可以踏上來
[00:10:02.400 --> 00:10:05.960]  然後慢慢地就搭成了一條橋
[00:10:05.960 --> 00:10:08.760]  你說他搭橋做什麼呢?
[00:10:08.760 --> 00:10:10.280]  這條片段沒有說
[00:10:10.280 --> 00:10:12.280]  不過我猜你都想像得到
[00:10:12.280 --> 00:10:16.280]  他是會幫他運送食物
[00:10:16.280 --> 00:10:17.880]  即是這個shortcut
[00:10:17.880 --> 00:10:19.880]  你不用繞個大圈
[00:10:19.880 --> 00:10:22.280]  又或者去捉巢
[00:10:22.280 --> 00:10:30.480]  總之這個方式是在幫助他們在生活上的挑戰和作用
[00:10:30.480 --> 00:10:34.040]  這個特別的特質
[00:10:34.040 --> 00:10:39.520]  正正就是被剛才那段的真言用來表達
[00:10:39.520 --> 00:10:43.840]  給我們在生活當中一個非常重要的提醒
[00:10:43.840 --> 00:10:46.880]  我們回到真言第六章
[00:10:46.880 --> 00:10:50.600]  剛才那段經文第七節那裏這樣說
[00:10:50.600 --> 00:10:54.440]  螞蟻沒有元帥、沒有官長、沒有君王
[00:10:54.440 --> 00:10:59.520]  我相信元帥、官長、君王
[00:10:59.520 --> 00:11:08.280]  大家都明白是帶領國家或者他們的地區去打仗等等
[00:11:08.280 --> 00:11:12.760]  和審斷和管理這個角色
[00:11:12.760 --> 00:11:14.760]  也是走不掉的
[00:11:14.760 --> 00:11:19.520]  其實在我們現在現今的社會裏面
[00:11:19.520 --> 00:11:25.440]  我們同樣是有一些的法規去管理社會的秩序
[00:11:25.440 --> 00:11:30.720]  如果有一天你發覺交通燈壞了
[00:11:30.720 --> 00:11:35.160]  你猜那些駕駛人士會怎樣做
[00:11:35.160 --> 00:11:36.920]  我們可不可以說
[00:11:36.920 --> 00:11:41.000]  我們互相禮讓讓你先走
[00:11:41.000 --> 00:11:43.800]  我告訴你一定不會
[00:11:43.800 --> 00:11:50.120]  必定在當中有些人是不理會別人橫衝直撞
[00:11:50.120 --> 00:11:53.080]  就把他的車開過去
[00:11:53.080 --> 00:11:56.520]  他不會理會你旁邊的人
[00:11:56.520 --> 00:12:00.760]  如果我們回到我們學校的場景
[00:12:00.760 --> 00:12:02.840]  同學我想你都會試過
[00:12:02.840 --> 00:12:04.400]  我們以前也是
[00:12:04.400 --> 00:12:08.320]  如果有一天你要上一課的時候
[00:12:08.320 --> 00:12:11.880]  你的老師突然間因為有些突發的事件
[00:12:11.880 --> 00:12:18.600]  來不到你的課室
[00:12:18.600 --> 00:12:23.640]  你猜你們會不會很安靜地拿出你的功課出來做
[00:12:23.640 --> 00:12:28.120]  然後默默地溫習呢
[00:12:28.120 --> 00:12:29.560]  你都傻的
[00:12:29.560 --> 00:12:31.280]  怎麼會這樣
[00:12:31.280 --> 00:12:33.400]  讀書的人不會
[00:12:33.400 --> 00:12:36.360]  上班的人我告訴你都不會的
[00:12:36.360 --> 00:12:41.000]  如果有一天老闆不在辦公室
[00:12:41.000 --> 00:12:43.600]  你吃午飯都會吃久一點
[00:12:43.600 --> 00:12:45.000]  對不對
[00:12:45.000 --> 00:12:47.080]  其實是一樣的
[00:12:47.080 --> 00:12:50.960]  我們看回如果我們靠自律
[00:12:50.960 --> 00:12:52.760]  其實是很艱難的
[00:12:52.760 --> 00:12:54.760]  不過這裡說
[00:12:54.760 --> 00:12:58.640]  螞蟻是沒有人管他的
[00:12:58.640 --> 00:13:02.520]  沒有一個元帥沒有官長沒有君王
[00:13:02.520 --> 00:13:07.000]  但是第八節說他們尚且在夏天預備食物
[00:13:07.000 --> 00:13:10.920]  在收割時聚殮糧食
[00:13:10.920 --> 00:13:15.840]  所以沒有人管束下他們仍然這樣做
[00:13:15.840 --> 00:13:19.680]  似乎自律性對他們來說
[00:13:19.680 --> 00:13:24.480]  是一個生命當中非常重要的特質
[00:13:24.480 --> 00:13:26.800]  自律為什麼這麼重要呢
[00:13:26.800 --> 00:13:29.000]  因為他們知道有四季
[00:13:29.000 --> 00:13:30.440]  有夏天
[00:13:30.440 --> 00:13:34.440]  在當中也有冬天
[00:13:34.440 --> 00:13:38.080]  所以就是要在夏天預備食物
[00:13:38.080 --> 00:13:40.600]  在能夠儲糧的日子
[00:13:40.600 --> 00:13:44.920]  就好好地將食物準備好了
[00:13:44.920 --> 00:13:50.680]  不要只看現在
[00:13:50.680 --> 00:13:54.600]  我相信這是一個終身學習的功課
[00:13:54.600 --> 00:13:57.160]  不只是正在讀書的弟兄姊妹
[00:13:57.160 --> 00:14:00.120]  成年人其實也一樣
[00:14:00.120 --> 00:14:06.280]  我相信大家讀了這麼多年書
[00:14:06.280 --> 00:14:08.560]  就算你不說出口
[00:14:08.560 --> 00:14:12.320]  你心裏總是會想過
[00:14:12.320 --> 00:14:18.360]  譬如我現在讀和背的東西有什麼用
[00:14:18.360 --> 00:14:19.800]  有沒有想過
[00:14:19.800 --> 00:14:20.960]  你不說出口而已
[00:14:20.960 --> 00:14:23.800]  心裏浪費時間讀這些東西
[00:14:23.800 --> 00:14:27.120]  我們要計算
[00:14:27.120 --> 00:14:29.840]  幾何trigonometry
[00:14:29.840 --> 00:14:33.400]  我的兒子曾經跟我說過
[00:14:33.400 --> 00:14:36.800]  這些東西我以後一輩子都不會用
[00:14:36.800 --> 00:14:40.480]  trigonometry要來做什麼
[00:14:40.480 --> 00:14:42.760]  有沒有用呢
[00:14:42.760 --> 00:14:44.760]  他雖然做設計
[00:14:44.760 --> 00:14:49.240]  我猜你也不會用這些trigonometry
[00:14:49.240 --> 00:14:50.200]  是比較少
[00:14:50.200 --> 00:14:52.040]  這些所謂的公式
[00:14:52.040 --> 00:14:55.480]  到你以後一輩子都沒有用
[00:14:55.480 --> 00:14:58.000]  這個很真實
[00:14:58.000 --> 00:15:00.720]  我懂得計算面積
[00:15:00.720 --> 00:15:03.360]  計算面積來做什麼
[00:15:03.360 --> 00:15:06.280]  做牧者
[00:15:06.280 --> 00:15:07.520]  為什麼要計算面積呢
[00:15:07.520 --> 00:15:09.560]  請問鄭姑娘
[00:15:09.560 --> 00:15:12.760]  沒有用的
[00:15:12.760 --> 00:15:14.280]  真的沒有用
[00:15:14.280 --> 00:15:15.920]  那你說讀來做什麼
[00:15:15.920 --> 00:15:17.600]  等等
[00:15:17.600 --> 00:15:22.440]  我相信可能計算面積是沒有用的
[00:15:22.440 --> 00:15:24.600]  不過
[00:15:24.600 --> 00:15:29.360]  我們解難的方式
[00:15:29.360 --> 00:15:34.920]  又或者我們不放棄的心態
[00:15:34.920 --> 00:15:38.040]  我相信在這個過程當中
[00:15:38.040 --> 00:15:41.320]  慢慢慢慢被建立起來
[00:15:41.320 --> 00:15:42.920]  所以不是那件事
[00:15:42.920 --> 00:15:46.000]  而是你的技巧本身
[00:15:46.000 --> 00:15:54.040]  所以這些可能在學科底下的東西
[00:15:54.040 --> 00:15:58.000]  正正就是讓我們一生受用
[00:15:58.000 --> 00:16:01.600]  所以我們真的要看遠一點
[00:16:01.600 --> 00:16:04.040]  不要看得太近
[00:16:04.040 --> 00:16:08.680]  雖然螞蟻知道今天仍然是夏天
[00:16:08.680 --> 00:16:11.320]  不過夏天之後就是秋天
[00:16:11.320 --> 00:16:12.960]  接著就是冬天
[00:16:12.960 --> 00:16:15.520]  冬天是會來的
[00:16:15.520 --> 00:16:21.960]  牠們的目標就是為了冬天好好地去預備糧食
[00:16:21.960 --> 00:16:26.200]  其實聖經透過螞蟻這個比喻
[00:16:26.200 --> 00:16:27.760]  給我們的教導
[00:16:27.760 --> 00:16:34.200]  同樣是適用在我們今天的生活裡面
[00:16:34.200 --> 00:16:37.200]  四年一度的奧運剛剛過了
[00:16:37.200 --> 00:16:40.400]  現在是殘奧比賽中
[00:16:40.400 --> 00:16:42.440]  因為疫情的緣故
[00:16:42.440 --> 00:16:43.600]  大家都知道
[00:16:43.600 --> 00:16:47.880]  2020就變成2021才發生得到
[00:16:47.880 --> 00:16:53.040]  我不知道大家有沒有追看這些不同的比賽
[00:16:53.040 --> 00:16:58.240]  今屆香港就有很好的成績 拿了很多牌
[00:16:58.240 --> 00:16:59.480]  令人振奮
[00:16:59.480 --> 00:17:04.600]  其中一個運動員我相信你一定要留意的就是何詩蓓
[00:17:04.600 --> 00:17:10.400]  她在一直以來被西方人士壟斷的游泳項目裡
[00:17:10.400 --> 00:17:11.640]  拿了兩個銀牌
[00:17:11.640 --> 00:17:13.560]  100米和200米
[00:17:13.560 --> 00:17:16.880]  非常好的表現
[00:17:16.880 --> 00:17:17.880]  自由式
[00:17:17.880 --> 00:17:20.200]  所以拿了牌
[00:17:20.200 --> 00:17:24.440]  如果大家有看多的報道
[00:17:24.440 --> 00:17:27.640]  可能你都會知道
[00:17:27.640 --> 00:17:30.320]  有記者都寫過
[00:17:30.320 --> 00:17:32.960]  其實她最初的時候
[00:17:32.960 --> 00:17:35.840]  爸爸媽媽送她去學游泳
[00:17:35.840 --> 00:17:40.560]  覺得懂得游泳是一個基本的求生技能
[00:17:40.560 --> 00:17:42.200]  你不能夠不懂得游泳的
[00:17:42.200 --> 00:17:43.880]  會淹死人的
[00:17:43.880 --> 00:17:46.720]  於是就游泳
[00:17:46.720 --> 00:17:52.920]  誰知道教練覺得她有點天分
[00:17:52.920 --> 00:17:56.880]  就叫她爸爸媽媽千萬不要不讓她繼續學
[00:17:56.880 --> 00:17:59.360]  讓她繼續學吧
[00:17:59.360 --> 00:18:03.760]  當時的何詩蓓就熬著熬著硬著頭皮上
[00:18:03.760 --> 00:18:08.880]  結果就真的喜歡上游泳了
[00:18:08.880 --> 00:18:15.360]  報道說她2008年有機會親身去北京看奧運
[00:18:15.360 --> 00:18:19.200]  當時她就看到美國的菲比斯
[00:18:19.200 --> 00:18:20.640]  知不知道是誰
[00:18:20.640 --> 00:18:26.200]  游泳非常厲害的一個運動員
[00:18:26.200 --> 00:18:30.280]  當時拿了8個金牌
[00:18:30.280 --> 00:18:32.800]  史無前例
[00:18:32.800 --> 00:18:37.360]  所以何詩蓓看完菲比斯游泳之後
[00:18:37.360 --> 00:18:39.800]  她就回到香港
[00:18:39.800 --> 00:18:45.160]  當時她在南華會學游泳
[00:18:45.160 --> 00:18:46.400]  她就跟教練說
[00:18:46.400 --> 00:18:47.840]  當時10歲
[00:18:47.840 --> 00:18:50.000]  她說我長大了要參加奧運
[00:18:50.000 --> 00:18:52.840]  這個就是何詩蓓了
[00:18:52.840 --> 00:18:55.680]  不過大家可能有聽到報道
[00:18:55.680 --> 00:19:00.160]  她不是因為游泳而放棄了不讀書
[00:19:00.160 --> 00:19:02.480]  她是雙線發展
[00:19:02.480 --> 00:19:04.480]  她非常自律
[00:19:04.480 --> 00:19:06.680]  非常強力
[00:19:06.680 --> 00:19:09.960]  所以她考DSE的時候
[00:19:09.960 --> 00:19:13.280]  是35分
[00:19:13.280 --> 00:19:14.960]  很厲害
[00:19:14.960 --> 00:19:16.600]  基本上是學霸
[00:19:16.600 --> 00:19:25.080]  同一年她拿了A級標準
[00:19:25.080 --> 00:19:29.080]  參與奧運的游泳項目
[00:19:29.080 --> 00:19:30.800]  同一年來的
[00:19:30.800 --> 00:19:33.360]  她是全香港第一個
[00:19:33.360 --> 00:19:40.400]  能夠達到A級標準的泳手
[00:19:40.400 --> 00:19:42.960]  其實她背後真的很努力
[00:19:42.960 --> 00:19:45.360]  如果大家看了那些報道
[00:19:45.360 --> 00:19:48.120]  她只是一個青少年
[00:19:48.120 --> 00:19:51.240]  但我相信很多成年人
[00:19:51.240 --> 00:19:54.280]  都比不上她
[00:19:54.280 --> 00:19:58.880]  那年她是18歲
[00:19:58.880 --> 00:20:02.960]  甚至她後來去了美國大學讀書
[00:20:02.960 --> 00:20:05.520]  其實她仍然為了達到
[00:20:05.520 --> 00:20:09.520]  她去奧運參賽的目標
[00:20:09.520 --> 00:20:13.160]  當時已經沒有網管,父母不在身邊
[00:20:13.160 --> 00:20:17.080]  她仍然可以在沒有人管束
[00:20:17.080 --> 00:20:19.400]  沒有人鞭策的情況下
[00:20:19.400 --> 00:20:23.080]  每晚11點睡覺
[00:20:23.080 --> 00:20:26.160]  我想告訴你這是一個很大的挑戰
[00:20:26.160 --> 00:20:31.240]  在座當中有沒有人是11點睡覺的?
[00:20:31.240 --> 00:20:33.880]  真的要鼓掌
[00:20:33.880 --> 00:20:35.240]  很厲害
[00:20:35.240 --> 00:20:38.240]  11點能夠睡到睡覺
[00:20:38.240 --> 00:20:39.320]  為什麼?
[00:20:39.320 --> 00:20:45.800]  因為她每天早上5點半起床練水
[00:20:45.800 --> 00:20:48.760]  很多人11點才開始活動
[00:20:48.760 --> 00:20:50.280]  即是貓頭鷹
[00:20:50.280 --> 00:20:51.680]  不是11點睡覺
[00:20:51.680 --> 00:20:53.560]  反過來
[00:20:53.560 --> 00:20:57.600]  當她在這個疫情之下
[00:20:57.600 --> 00:20:59.920]  我想你們在報道裡有看過
[00:20:59.920 --> 00:21:01.040]  泳池關閉了
[00:21:01.040 --> 00:21:04.000]  那她去哪裡游泳?
[00:21:04.000 --> 00:21:05.840]  在湖裡游
[00:21:05.840 --> 00:21:07.560]  冷得要命
[00:21:07.560 --> 00:21:10.080]  到了上了水上學的時候
[00:21:10.080 --> 00:21:12.560]  頭髮還在結冰
[00:21:12.560 --> 00:21:19.560]  她是這樣自律地學習
[00:21:19.560 --> 00:21:22.000]  希望達成自己的目標
[00:21:22.000 --> 00:21:24.160]  所以很盼望新的一年
[00:21:24.160 --> 00:21:28.320]  大家都能夠將自律
[00:21:28.320 --> 00:21:34.160]  和很努力地朝向自己的目標
[00:21:34.160 --> 00:21:37.120]  都成為一個新的開始
[00:21:37.120 --> 00:21:39.520]  不過在《針研》第6章
[00:21:39.520 --> 00:21:41.840]  跟著的第9至第10節
[00:21:41.840 --> 00:21:44.720]  提到的東西就剛剛相反
[00:21:44.720 --> 00:21:50.080]  這兩節經文五次提到睡覺
[00:21:50.080 --> 00:21:51.080]  無可否認
[00:21:51.080 --> 00:21:53.160]  人是真的需要休息的
[00:21:53.160 --> 00:21:54.800]  我們不可以不睡覺
[00:21:54.800 --> 00:21:56.680]  因為上帝做我們
[00:21:56.680 --> 00:21:59.480]  其實有一個生活的節奏
[00:21:59.480 --> 00:22:05.160]  我們需要休息才能夠恢復體力
[00:22:05.160 --> 00:22:07.720]  然後第二天才能夠有足夠的精神體力
[00:22:07.720 --> 00:22:10.480]  去面對新的挑戰
[00:22:10.480 --> 00:22:14.800]  如果我們不睡覺
[00:22:14.800 --> 00:22:17.640]  沒什麼好結果的
[00:22:17.640 --> 00:22:20.000]  轉數也慢一點
[00:22:20.000 --> 00:22:22.240]  沒辦法解決難題
[00:22:22.240 --> 00:22:24.000]  開了幾天通宵
[00:22:24.000 --> 00:22:26.840]  沒辦法幫到你
[00:22:26.840 --> 00:22:32.600]  當然有些人不是不睡覺
[00:22:32.600 --> 00:22:36.600]  睡了很多都不適合
[00:22:36.600 --> 00:22:39.280]  我相信這裡所說的
[00:22:39.280 --> 00:22:41.760]  就是睡到黃昏白夜
[00:22:41.760 --> 00:22:44.600]  要上學要上班
[00:22:44.600 --> 00:22:46.640]  我想是比較難的
[00:22:46.640 --> 00:22:49.480]  但暑假我不知道大家是不是這樣
[00:22:49.480 --> 00:22:52.000]  就是睡到黃昏白夜
[00:22:52.000 --> 00:22:54.160]  有一為之可以的
[00:22:54.160 --> 00:22:55.640]  我覺得真的可以的
[00:22:55.640 --> 00:22:58.400]  不過如果這個成為你的習慣
[00:22:58.400 --> 00:23:01.680]  就不可以了
[00:23:01.680 --> 00:23:08.560]  究竟我們是不是因為出於懶惰
[00:23:08.560 --> 00:23:11.040]  出於拖延
[00:23:11.040 --> 00:23:16.040]  所以我們要睡很多呢?
[00:23:16.040 --> 00:23:19.040]  《針研》的作者在第九節
[00:23:19.040 --> 00:23:21.760]  就用了一個責備的口吻
[00:23:21.760 --> 00:23:25.120]  他說你要睡到什麼時候
[00:23:25.120 --> 00:23:28.040]  剛才我提到何詩蓓的例子
[00:23:28.040 --> 00:23:30.280]  她說她五點半起床煉水
[00:23:30.280 --> 00:23:34.600]  我不知道大家是不是需要很早起床上學
[00:23:34.600 --> 00:23:39.320]  想起我兩個兒子在香港讀書
[00:23:39.320 --> 00:23:41.840]  特別是小時候他們坐校車
[00:23:41.840 --> 00:23:42.840]  真的很早
[00:23:42.840 --> 00:23:44.680]  香港的校車真的很早
[00:23:44.680 --> 00:23:49.160]  大概七點兩個字就要到樓下
[00:23:49.160 --> 00:23:54.800]  所以基本上你最遲最遲六點半就要起床
[00:23:54.800 --> 00:23:56.160]  還要很趕急
[00:23:56.160 --> 00:23:58.160]  換衣服吃一點東西等等
[00:23:58.160 --> 00:23:59.480]  洗臉
[00:23:59.480 --> 00:24:04.600]  所以香港很多小朋友都被批評
[00:24:04.600 --> 00:24:06.920]  說他們做講諧
[00:24:06.920 --> 00:24:08.800]  要家人剷他起床
[00:24:08.800 --> 00:24:10.800]  我不知道你們需要嗎?
[00:24:10.800 --> 00:24:13.880]  無論如何都要多睡一會
[00:24:13.880 --> 00:24:15.440]  第十節說
[00:24:15.440 --> 00:24:17.000]  三分鐘
[00:24:17.000 --> 00:24:19.000]  五分鐘都好
[00:24:19.000 --> 00:24:21.280]  三分鐘有什麼用老老實實
[00:24:21.280 --> 00:24:23.400]  多睡三分鐘你告訴我有什麼用
