
[00:00:00.000 --> 00:00:02.700]  今天我們的經貨
[00:07:40.920 --> 00:07:43.560]  進入神學院
[00:07:43.560 --> 00:07:44.760]  在神學院裏面呢
[00:07:44.760 --> 00:07:48.320]  我們很多時候會彼此分享一些見證
[00:07:48.320 --> 00:07:50.280]  經歷
[00:07:50.280 --> 00:07:52.680]  其中一個呢 我的同學
[00:07:52.680 --> 00:07:56.080]  神學院的同學 同班同學
[00:07:56.080 --> 00:07:58.600]  他就講他的見證
[00:07:58.600 --> 00:08:00.200]  上帝的大能
[00:08:00.200 --> 00:08:01.760]  不過他越講呢
[00:08:01.760 --> 00:08:04.880]  我在自己心裏面就越害怕
[00:08:04.880 --> 00:08:06.440]  爲什麼會這樣呢
[00:08:06.440 --> 00:08:07.560]  他講什麼呢
[00:08:07.560 --> 00:08:09.200]  這麼可怕
[00:08:09.200 --> 00:08:11.440]  他講得很開心
[00:08:11.440 --> 00:08:14.600]  不過旁邊這個就很害怕 聽了
[00:08:14.600 --> 00:08:16.560]  他分享就是說
[00:08:16.560 --> 00:08:19.440]  他經驗了一個神蹟
[00:08:19.440 --> 00:08:23.080]  你知道 我讀神學院的時候是長洲的
[00:08:23.080 --> 00:08:24.520]  我們週末呢
[00:08:24.520 --> 00:08:25.560]  都會呢
[00:08:25.560 --> 00:08:27.640]  有些人會先回家
[00:08:27.640 --> 00:08:32.960]  或者我們會出去做一些教會的工作
[00:08:32.960 --> 00:08:36.280]  在週末的時候呢 這個同學就要
[00:08:36.280 --> 00:08:38.400]  出長洲
[00:08:38.400 --> 00:08:40.160]  去教會
[00:08:40.160 --> 00:08:43.680]  出長洲要做什麼呢 就是要坐船
[00:08:43.680 --> 00:08:46.200]  坐船去到香港
[00:08:46.200 --> 00:08:50.280]  還要坐車去到他要去的地方
[00:08:50.280 --> 00:08:51.920]  他告訴我們
[00:08:51.920 --> 00:08:53.000]  他那天呢
[00:08:53.000 --> 00:08:55.600]  只有錢坐船出去
[00:08:55.600 --> 00:08:58.600]  接着呢 就沒有錢 不夠錢
[00:08:58.600 --> 00:09:01.000]  就坐車
[00:09:01.000 --> 00:09:03.640]  啊 這樣的東西都可以
[00:09:03.640 --> 00:09:05.440]  心裏面直接覺得震驚
[00:09:05.440 --> 00:09:09.440]  你這樣來做的
[00:09:09.440 --> 00:09:12.840]  我以後都不要和他一起出去了
[00:09:12.840 --> 00:09:14.640]  好害怕
[00:09:14.640 --> 00:09:16.920]  但是呢 又很奇妙
[00:09:16.920 --> 00:09:19.520]  上帝的幫助就是這麼實在
[00:09:19.520 --> 00:09:21.200]  他又經驗到神蹟
[00:09:21.200 --> 00:09:24.240]  上帝真的幫助到他
[00:09:24.240 --> 00:09:25.360]  真的會害怕
[00:09:25.360 --> 00:09:27.040]  但是又要歸榮要給主
[00:09:27.040 --> 00:09:29.280]  你經歷過沒有啊
[00:09:29.280 --> 00:09:32.240]  不僅這樣 我自己回想起來
[00:09:32.240 --> 00:09:34.000]  我自己奉獻
[00:09:34.000 --> 00:09:35.320]  讀神學的時候
[00:09:35.320 --> 00:09:37.920]  實在心裏面都是很震驚
[00:09:37.920 --> 00:09:40.000]  因爲從來沒試過
[00:09:40.000 --> 00:09:43.360]  要放下工作
[00:09:43.360 --> 00:09:44.680]  就是已經獨立生活了
[00:09:44.680 --> 00:09:46.000]  不再依靠家庭了
[00:09:46.000 --> 00:09:47.680]  自己要賺錢的了
[00:09:47.680 --> 00:09:49.560]  而且那時候我已經結婚了
[00:09:49.560 --> 00:09:51.760]  我和我先生一起放下工作
[00:09:51.760 --> 00:09:53.520]  是一起 不是前後腳
[00:09:53.520 --> 00:09:55.400]  是一起放下工作
[00:09:55.400 --> 00:09:57.280]  一起去讀書
[00:09:57.280 --> 00:09:58.320]  有些人說
[00:09:58.320 --> 00:10:00.560]  啊 你們存夠錢了嗎
[00:10:00.560 --> 00:10:03.400]  因爲我們已經讀了四年了
[00:10:03.400 --> 00:10:06.080]  而且我們後來還不止四年
[00:10:06.080 --> 00:10:09.280]  因爲我先生還繼續進修
[00:10:09.280 --> 00:10:12.400]  四年又四年這樣
[00:10:12.400 --> 00:10:14.000]  那時候我就說了
[00:10:14.000 --> 00:10:15.120]  有些人都說了
[00:10:15.120 --> 00:10:18.080]  啊 你是不是存夠錢了
[00:10:18.080 --> 00:10:22.320]  我想我們那個時候
[00:10:22.320 --> 00:10:24.000]  很年輕
[00:10:24.000 --> 00:10:25.640]  我們發覺沒有什麼可能
[00:10:25.640 --> 00:10:28.720]  可以存夠四年的錢纔去讀
[00:10:28.720 --> 00:10:34.080]  真的大家是憑信心就踏上
[00:10:34.080 --> 00:10:34.960]  害不害怕
[00:10:34.960 --> 00:10:36.040]  害怕
[00:10:36.040 --> 00:10:39.200]  因爲都不知道錢會怎麼來
[00:10:39.200 --> 00:10:41.240]  當然教會會有資助的
[00:10:41.240 --> 00:10:44.840]  不過它只是給學費的
[00:10:44.840 --> 00:10:47.520]  其他東西就要自己來
[00:10:47.520 --> 00:10:49.480]  當然我們有少少積蓄的
[00:10:49.480 --> 00:10:51.720]  不過積蓄是
[00:10:51.720 --> 00:10:54.320]  不可能是完成四年的
[00:10:54.320 --> 00:10:57.160]  所以那時候我們都不知道的
[00:10:57.160 --> 00:10:58.800]  是有些戰經的
[00:10:58.800 --> 00:11:02.360]  不過就是這樣信心的交託踏上
[00:11:02.360 --> 00:11:05.520]  不過那種害怕我可以告訴你
[00:11:05.520 --> 00:11:06.360]  就是
[00:11:06.360 --> 00:11:08.200]  爲什麼我知道自己害怕呢
[00:11:08.200 --> 00:11:09.400]  就是我做夢
[00:11:09.400 --> 00:11:11.080]  我已經進去讀書了
[00:11:11.080 --> 00:11:13.160]  但是做夢突然有一天
[00:11:13.160 --> 00:11:14.240]  起了身
[00:11:14.240 --> 00:11:15.760]  我究竟在哪裏
[00:11:15.760 --> 00:11:18.760]  我是不是應該上班
[00:11:18.760 --> 00:11:21.440]  我直接就覺得我自己沒有了身份
[00:11:21.440 --> 00:11:22.440]  我好像應該上班
[00:11:22.440 --> 00:11:24.200]  我好像應該要讀書
[00:11:24.200 --> 00:11:28.080]  究竟我在做什麼呢
[00:11:28.080 --> 00:11:29.400]  不單止這樣
[00:11:29.400 --> 00:11:31.920]  而是我回頭看我的家人
[00:11:31.920 --> 00:11:33.400]  我的朋友
[00:11:33.400 --> 00:11:35.040]  他們都很關心我們
[00:11:35.040 --> 00:11:36.440]  都很祝福我們
[00:11:36.440 --> 00:11:40.080]  不過同時我都看到他們的擔心
[00:11:40.080 --> 00:11:42.720]  原來人要放下一些東西
[00:11:42.720 --> 00:11:45.200]  捨棄一些東西的時候
[00:11:45.200 --> 00:11:47.600]  真的會懼怕的
[00:11:47.600 --> 00:11:50.520]  這個真的很真實
[00:11:50.520 --> 00:11:51.720]  不過
[00:11:51.720 --> 00:11:52.960]  剛纔講到
[00:11:52.960 --> 00:11:57.320]  不要積聚財寶在地上
[00:11:57.320 --> 00:12:02.120]  放棄追求地上的金錢財富
[00:12:02.120 --> 00:12:03.520]  那不是很可怕嗎
[00:12:03.520 --> 00:12:07.120]  是不是耶穌要我們放棄一切
[00:12:07.120 --> 00:12:10.560]  那我們就變得一無所有了
[00:12:10.560 --> 00:12:13.160]  還不可怕嗎
[00:12:13.160 --> 00:12:14.960]  我相信
[00:12:14.960 --> 00:12:17.520]  他的心意不是這樣
[00:12:17.520 --> 00:12:20.480]  財寶本身是沒有問題的
[00:12:20.480 --> 00:12:25.240]  甚至神都會藉着財富金錢來祝福人
[00:12:25.240 --> 00:12:27.520]  而人追求物質的供應
[00:12:27.520 --> 00:12:29.040]  舒適的生活
[00:12:29.040 --> 00:12:30.640]  本來是很自然的事
[00:12:30.640 --> 00:12:32.920]  都沒有律法禁止
[00:12:32.920 --> 00:12:34.040]  所以
[00:12:34.040 --> 00:12:37.840]  最大的問題不是財富的本身
[00:12:37.840 --> 00:12:40.360]  而是人的心態
[00:12:40.360 --> 00:12:43.440]  耶穌在這裏要提醒我們
[00:12:43.440 --> 00:12:47.480]  如何去看待財富
[00:12:47.480 --> 00:12:49.760]  這個是最重要的
[00:12:49.760 --> 00:12:52.360]  在六章二十一節他這樣說
[00:12:52.360 --> 00:12:55.680]  因爲你的財寶在哪裏
[00:12:55.680 --> 00:12:58.600]  你的心也在哪裏
[00:12:58.600 --> 00:13:00.080]  那無可否認
[00:13:00.080 --> 00:13:01.320]  財寶
[00:13:01.320 --> 00:13:03.280]  財富是很重要
[00:13:03.280 --> 00:13:04.840]  正所謂
[00:13:04.840 --> 00:13:07.200]  錢不是萬能
[00:13:07.200 --> 00:13:08.560]  接着是什麼
[00:13:08.560 --> 00:13:10.080]  大無錢
[00:13:10.080 --> 00:13:11.320]  萬萬不能
[00:13:11.320 --> 00:13:12.680]  是吧我們都知道
[00:13:12.680 --> 00:13:13.920]  我們真是
[00:13:13.920 --> 00:13:16.160]  多通啊我們
[00:13:16.160 --> 00:13:17.880]  明白的
[00:13:17.880 --> 00:13:21.400]  不過我們要知道
[00:13:21.400 --> 00:13:24.480]  錢不是唯一的重要
[00:13:24.480 --> 00:13:26.440]  我們都不可以把它變成
[00:13:26.440 --> 00:13:29.320]  最重要唯一我們可以依靠的東西
[00:13:29.320 --> 00:13:30.200]  意思呢
[00:13:30.200 --> 00:13:33.720]  我們心裏面不要只是有錢財
[00:13:33.720 --> 00:13:35.240]  而忘記了神
[00:13:35.240 --> 00:13:38.800]  或者將錢財放在第一位
[00:13:38.800 --> 00:13:40.560]  而神只是次要的
[00:13:40.560 --> 00:13:43.000]  都不知道去了哪裏
[00:13:43.000 --> 00:13:44.320]  那我們怎麼知道
[00:13:44.320 --> 00:13:46.880]  我們將神有沒有放到第一位
[00:13:46.880 --> 00:13:50.240]  抑或我們將錢財放在第一位呢
[00:13:50.240 --> 00:13:53.360]  就是當我們要用
[00:13:53.360 --> 00:13:55.520]  當在兩者之間
[00:13:55.520 --> 00:13:58.240]  錢財和神的心意之間
[00:13:58.240 --> 00:14:00.160]  作出抉擇的時候
[00:14:00.160 --> 00:14:01.560]  那我們就知道了
[00:14:01.560 --> 00:14:04.040]  究竟我們取態
[00:14:04.040 --> 00:14:05.840]  是以神爲先
[00:14:05.840 --> 00:14:08.280]  還是錢財爲先
[00:14:08.280 --> 00:14:10.480]  就好像聖經
[00:14:10.480 --> 00:14:13.400]  《路加福音》十九章一至十節
[00:14:13.400 --> 00:14:16.760]  他說到少年的財主
[00:14:16.760 --> 00:14:19.440]  當耶穌挑戰少年的財主
[00:14:19.440 --> 00:14:23.040]  要變賣所有去跟從他
[00:14:23.040 --> 00:14:27.760]  少年財主的選擇是怎樣的
[00:14:27.760 --> 00:14:31.960]  要保留他的金錢財富
[00:14:31.960 --> 00:14:34.640]  情願悠悠愁愁的離開
[00:14:34.640 --> 00:14:36.440]  由此可見
[00:14:36.440 --> 00:14:39.480]  他的選擇已經告訴我們
[00:14:39.480 --> 00:14:41.240]  他選擇了金錢
[00:14:41.240 --> 00:14:45.840]  因爲金錢比永生更加重要
[00:14:45.840 --> 00:14:49.160]  另一個聖經的人物就是撒該
[00:14:49.160 --> 00:14:50.920]  他是瑞利
[00:14:50.920 --> 00:14:53.360]  也是一個財主
[00:14:53.360 --> 00:14:57.560]  當耶穌說要去他家住的時候
[00:14:57.560 --> 00:15:00.080]  他就馬上主動
[00:15:00.080 --> 00:15:02.800]  說將他的財產的一半
[00:15:02.800 --> 00:15:04.720]  分給窮人
[00:15:04.720 --> 00:15:08.640]  又願意他曾經欺騙過
[00:15:08.640 --> 00:15:10.320]  有多收人錢的那些
[00:15:10.320 --> 00:15:14.040]  他就四倍奉還
[00:15:14.040 --> 00:15:16.760]  這個決定反映了撒該
[00:15:16.760 --> 00:15:20.520]  是以神爲最優先的考慮
[00:15:20.520 --> 00:15:22.680]  錢財只是次要
[00:15:22.680 --> 00:15:28.360]  所以他願意拿出來
[00:15:28.360 --> 00:15:29.880]  而現實的生活裏面
[00:15:29.880 --> 00:15:31.840]  我也認識一位弟兄
[00:15:31.840 --> 00:15:35.920]  他也經歷了這些改變
[00:15:35.920 --> 00:15:39.760]  他本身是一個茶餐廳的老闆
[00:15:39.760 --> 00:15:41.800]  在香港做生意的時候
[00:15:41.800 --> 00:15:45.320]  你知道中國人很努力
[00:15:45.320 --> 00:15:47.880]  一年無憂
[00:15:47.880 --> 00:15:53.280]  星期天更加不會休息
[00:15:53.280 --> 00:15:57.160]  不過太太說要回崇拜
[00:15:57.160 --> 00:16:00.640]  也勸他放下生意
[00:16:00.640 --> 00:16:01.920]  休息一天
[00:16:01.920 --> 00:16:04.640]  回教會
[00:16:04.640 --> 00:16:07.040]  不過他很堅持
[00:16:07.040 --> 00:16:09.120]  他不肯
[00:16:09.120 --> 00:16:11.920]  在這裏也分別了
[00:16:11.920 --> 00:16:15.800]  太太和丈夫的價值觀念很不同
[00:16:15.800 --> 00:16:18.320]  也構成了他們生活上
[00:16:18.320 --> 00:16:20.960]  生命上有很多的拗撬
[00:16:20.960 --> 00:16:23.320]  爭執和不和
[00:16:23.320 --> 00:16:25.560]  當他回想起來的時候
[00:16:25.560 --> 00:16:26.800]  他承認
[00:16:26.800 --> 00:16:29.920]  是的 當時有很好的收入
[00:16:29.920 --> 00:16:32.440]  不過生活卻是很苦
[00:16:32.440 --> 00:16:35.240]  很疲累
[00:16:35.240 --> 00:16:39.360]  如果我們以追求金錢爲人生的目標
[00:16:39.360 --> 00:16:43.000]  代替了去追求上帝
[00:16:43.000 --> 00:16:46.240]  而我們將上父的心思意念
[00:16:46.240 --> 00:16:47.680]  放在金錢上面
[00:16:47.680 --> 00:16:50.200]  我們被金錢去佔據的時候
[00:16:50.200 --> 00:16:54.360]  我們以爲金錢可以成爲我們唯一的靠山的時候
[00:16:54.360 --> 00:16:56.360]  我們就很容易變成
[00:16:56.360 --> 00:16:58.480]  錢財的奴隸
[00:16:58.480 --> 00:17:00.840]  我們被錢財所支配
[00:17:00.840 --> 00:17:04.320]  而不是去使用或者支配錢財
[00:17:04.320 --> 00:17:05.760]  換言之
[00:17:05.760 --> 00:17:09.560]  我們很容易變成錢財的奴隸
[00:17:09.560 --> 00:17:13.800]  而且我們看不到光明
[00:17:13.800 --> 00:17:17.040]  看不到上帝給我們美好的東西
[00:17:17.040 --> 00:17:21.040]  我們的生活就會變得又苦又累
[00:17:21.040 --> 00:17:24.960]  之後這位弟兄移民
[00:17:24.960 --> 00:17:30.200]  和太太和兩個兒子移到加拿大
[00:17:30.200 --> 00:17:33.200]  由於這位弟兄不太會英文
[00:17:33.200 --> 00:17:36.640]  很多地方都要靠太太
[00:17:36.640 --> 00:17:41.360]  但是太太這次仍然堅持
[00:17:41.360 --> 00:17:46.480]  星期天要回教會
[00:17:46.480 --> 00:17:47.880]  他沒有太太在身邊
[00:17:47.880 --> 00:17:49.640]  他搞不定那盤生意
[00:17:49.640 --> 00:17:51.280]  於是他沒辦法
[00:17:51.280 --> 00:17:54.880]  都要休息一天
[00:17:54.880 --> 00:17:57.880]  和他一起回教會
[00:17:57.880 --> 00:18:00.760]  一家人一起去崇拜
[00:18:00.760 --> 00:18:03.280]  他自己都發覺
[00:18:03.280 --> 00:18:07.040]  他們家庭的收入都沒什麼大變化
[00:18:07.040 --> 00:18:10.240]  不會因爲這樣就少了很多
[00:18:10.240 --> 00:18:13.560]  仍然可以生活得很富裕
[00:18:13.560 --> 00:18:18.480]  反而多了時間和朋友家人相聚
[00:18:18.480 --> 00:18:21.600]  生活的質素反而提升了
[00:18:21.600 --> 00:18:26.480]  家人都可以更加融洽地相處
[00:18:26.480 --> 00:18:30.080]  所以我們說以神爲人生的最優先
[00:18:30.080 --> 00:18:33.600]  他的眼睛才能看得更清楚
[00:18:33.600 --> 00:18:38.160]  因爲他再不只是用自己的肉眼去看東西
[00:18:38.160 --> 00:18:40.440]  而是用心靈的眼睛去看東西
[00:18:40.440 --> 00:18:43.240]  而我們能夠真正體驗到光明
[00:18:43.240 --> 00:18:46.360]  我們不需要做財富的奴隸
[00:18:46.360 --> 00:18:52.040]  能夠真正嚐到真正的自由
[00:18:52.040 --> 00:18:53.840]  不過呢
[00:18:53.840 --> 00:18:56.160]  仍然有人會質疑
[00:18:56.160 --> 00:18:58.080]  經常都是這樣質疑我
[00:18:58.080 --> 00:18:59.920]  我和別人說這些見證
[00:18:59.920 --> 00:19:01.240]  別人也會質疑的
[00:19:01.240 --> 00:19:03.240]  哎 怎麼一樣呢
[00:19:03.240 --> 00:19:05.720]  香港是不一樣的
[00:19:05.720 --> 00:19:09.320]  而且這樣做很不切實際
[00:19:09.320 --> 00:19:11.960]  他可以 我就不行了
[00:19:11.960 --> 00:19:13.560]  很難啊 你不知道我的情況
[00:19:13.560 --> 00:19:15.120]  我要賺錢的嘛
[00:19:15.120 --> 00:19:17.000]  我又要養家的嘛
[00:19:17.000 --> 00:19:19.840]  我很多擔子的嘛
[00:19:19.840 --> 00:19:24.280]  是因爲人真的有很多恐懼
[00:19:24.280 --> 00:19:27.080]  我們又知道 又明白
[00:19:27.080 --> 00:19:30.800]  爲什麼要積聚財寶在地上呢
[00:19:30.800 --> 00:19:33.840]  因爲我們想追求一些豐足的生活
[00:19:33.840 --> 00:19:37.000]  不想有缺乏的感覺
[00:19:37.000 --> 00:19:40.000]  所以我也贊成的
[00:19:40.000 --> 00:19:42.120]  真的很艱難的
[00:19:42.120 --> 00:19:44.000]  要做到耶穌所說的
[00:19:44.000 --> 00:19:47.240]  不積財寶在地上
[00:19:47.240 --> 00:19:48.520]  是很艱難的
[00:19:48.520 --> 00:19:50.560]  是很可怕的
[00:19:50.560 --> 00:19:52.560]  不過 艱難
[00:19:52.560 --> 00:19:56.000]  很可怕
