
[00:00:00.000 --> 00:00:07.200]  今天分享的經文是《帖撒羅尼加前書》第五章23至28節
[00:10:11.900 --> 00:10:15.500]  或者我們又可以在聖經裡面去找一下
[00:10:15.500 --> 00:10:18.900]  有沒有這些人物
[00:10:18.900 --> 00:10:20.800]  相信你們都不會忘記
[00:10:20.800 --> 00:10:24.300]  剛剛你讀完《約伯記》裡面那個約伯
[00:10:24.300 --> 00:10:26.200]  那個正直、完全的人
[00:10:26.200 --> 00:10:28.900]  他就是這樣,敬畏神
[00:10:28.900 --> 00:10:30.700]  保羅自己、仕途保羅自己
[00:10:30.700 --> 00:10:32.000]  都是一個這樣的人
[00:10:32.000 --> 00:10:33.200]  甚至乎我很相信
[00:10:33.200 --> 00:10:36.400]  我們「窩福堂」裡面有不少這樣的人
[00:10:36.400 --> 00:10:39.400]  他們跟上帝有很親密的關係
[00:10:39.400 --> 00:10:40.700]  而在具體的生活裡面
[00:10:40.700 --> 00:10:42.900]  也都將這份由愛的關係
[00:10:42.900 --> 00:10:45.600]  由耶穌基督給他的愛的關係
[00:10:45.600 --> 00:10:50.000]  用行動、行為來展示出來
[00:10:50.000 --> 00:10:53.700]  「待人以誠,吾行惡事」
[00:10:53.700 --> 00:10:57.900]  「吾傷害人,甘願付出」
[00:10:57.900 --> 00:10:59.700]  這些都是一個
[00:10:59.700 --> 00:11:02.800]  「誠聖之路」的旅程
[00:11:02.800 --> 00:11:08.300]  所展現出來的生命素質
[00:11:08.300 --> 00:11:11.100]  整個「誠聖」最終
[00:11:11.100 --> 00:11:15.200]  是要由耶穌基督來結束
[00:11:15.200 --> 00:11:17.600]  這個是保羅的指示
[00:11:17.600 --> 00:11:21.300]  也都是整本聖經來講到這個終局
[00:11:21.300 --> 00:11:25.300]  原來我們要做這個過程
[00:11:25.300 --> 00:11:27.000]  沒得走的
[00:11:27.000 --> 00:11:31.700]  是一生一世
[00:11:31.700 --> 00:11:34.800]  要堅持到那個時候
[00:11:34.800 --> 00:11:39.300]  是保羅對帖撒內尼加教會的一份心願
[00:11:39.300 --> 00:11:40.800]  他說「願賜平安的神」
[00:11:40.800 --> 00:11:43.000]  「親自使你們完全成聖」
[00:11:43.000 --> 00:11:45.800]  「願你們的靈魂體得夢救贖」
[00:11:45.800 --> 00:11:48.200]  「在我們的主耶穌基督來臨的時候」
[00:11:48.200 --> 00:11:50.700]  「完全無可指責」
[00:11:50.700 --> 00:11:54.100]  是那個時候才可以交到功課
[00:11:54.100 --> 00:11:58.500]  結束那份功課
[00:11:58.500 --> 00:12:01.600]  我相信這個心願
[00:12:01.600 --> 00:12:03.000]  對於保羅來講
[00:12:03.000 --> 00:12:08.000]  不是一個孤單痛苦的一個想法
[00:12:08.000 --> 00:12:10.400]  主在來這份心願
[00:12:10.400 --> 00:12:12.400]  主在來這份承諾
[00:12:12.400 --> 00:12:14.600]  在保羅心底裡面
[00:12:14.600 --> 00:12:17.200]  並不會覺得是一個難事
[00:12:17.200 --> 00:12:19.300]  不是那種等候的態度
[00:12:19.300 --> 00:12:21.200]  而是一種期待的態度
[00:12:21.200 --> 00:12:23.600]  是帶著雀躍、帶著興奮的
[00:12:23.600 --> 00:12:24.400]  為什麼呢?
[00:12:24.400 --> 00:12:25.500]  因為在二十四節他說
[00:12:25.500 --> 00:12:27.600]  「那只要你們的本事信實的」
[00:12:27.600 --> 00:12:29.500]  「他必成就這事」
[00:12:29.500 --> 00:12:34.900]  因為他很深信上帝的忠實、可靠、誠信
[00:12:34.900 --> 00:12:37.200]  是一定會完成這件事
[00:12:37.200 --> 00:12:39.700]  所以他不擔心
[00:12:39.700 --> 00:12:43.500]  他知道自己靠自己做不到的
[00:12:43.500 --> 00:12:44.700]  而事實上
[00:12:44.700 --> 00:12:49.000]  當我們回望我們自己的成長過程
[00:12:49.000 --> 00:12:52.000]  屬靈生命成長的過程
[00:12:52.000 --> 00:12:56.700]  我們要面對著很多艱難、困苦
[00:12:56.700 --> 00:12:59.300]  我們甚至乎發覺到信耶穌
[00:12:59.300 --> 00:13:02.900]  甚至乎可能會說
[00:13:02.900 --> 00:13:05.100]  比以前更加差
[00:13:05.100 --> 00:13:08.000]  信耶穌原來不是幸福美滿
[00:13:08.000 --> 00:13:10.200]  事事如意、淡淡如刺
[00:13:10.200 --> 00:13:12.400]  那些這樣的生活
[00:13:12.400 --> 00:13:13.500]  我們怎麼來到去
[00:13:13.500 --> 00:13:17.900]  再次來堅持我們的信心呢?
[00:13:17.900 --> 00:13:19.900]  這個就是誠信裡面的掙扎
[00:13:19.900 --> 00:13:21.300]  所以主耶穌說
[00:13:21.300 --> 00:13:22.200]  保羅說
[00:13:22.200 --> 00:13:25.200]  那個信實的上帝
[00:13:25.200 --> 00:13:30.100]  賜平安上帝會親自使你們完全
[00:13:30.100 --> 00:13:31.800]  原來在這個過程裡面
[00:13:31.800 --> 00:13:33.400]  上帝沒有丟下我們
[00:13:33.400 --> 00:13:35.800]  你自己去做這份功課
[00:13:35.800 --> 00:13:39.300]  祂在旁邊陪著我們
[00:13:39.300 --> 00:13:40.900]  或者嘗試用一個形象
[00:13:40.900 --> 00:13:43.700]  拿著我們的手
[00:13:43.700 --> 00:13:49.700]  去寫大字
[00:13:49.700 --> 00:13:53.300]  在二十三、二十四節裡面
[00:13:53.300 --> 00:13:56.800]  一個以誠信為主調的內容
[00:13:56.800 --> 00:14:00.600]  同時也將保羅對教會的關切之情
[00:14:00.600 --> 00:14:02.200]  展示出來
[00:14:02.200 --> 00:14:04.800]  他期待著教會在上帝的恩典裡面
[00:14:04.800 --> 00:14:06.900]  完成目標
[00:14:06.900 --> 00:14:09.800]  我感受到他那份心情是雀躍的
[00:14:09.800 --> 00:14:10.900]  興奮的
[00:14:10.900 --> 00:14:13.100]  因為他對教會有信心
[00:14:13.100 --> 00:14:15.400]  對帖撒羅里加教會有信心
[00:14:15.400 --> 00:14:19.000]  更加對上帝有信心
[00:14:19.000 --> 00:14:21.600]  還記得在帖撒羅里加前書第三章裡面
[00:14:21.600 --> 00:14:23.700]  他有一份這樣的心情嗎
[00:14:23.700 --> 00:14:25.600]  他說願我們的父上帝
[00:14:25.600 --> 00:14:27.500]  自己和我們的主耶穌
[00:14:27.500 --> 00:14:30.000]  為我們開路到你們那裡去
[00:14:30.000 --> 00:14:33.000]  又願主使你們彼此相愛的心
[00:14:33.000 --> 00:14:36.600]  和愛眾人的心都能增長充足
[00:14:36.600 --> 00:14:38.700]  如同我們愛你們一樣
[00:14:38.700 --> 00:14:40.600]  很堅固你們的心
[00:14:40.600 --> 00:14:42.600]  使你們在我們的主耶穌
[00:14:42.600 --> 00:14:45.400]  同他眾聖徒來臨的時候
[00:14:45.400 --> 00:14:49.800]  在我們父上帝面前誠為聖潔無可指責
[00:14:49.800 --> 00:14:51.300]  阿們
[00:14:51.300 --> 00:14:53.000]  一個
[00:14:53.000 --> 00:14:55.600]  非常之語重心長的禱告
[00:14:55.600 --> 00:14:56.900]  恩賜的祈禱
[00:14:56.900 --> 00:14:58.500]  第三章已經有了
[00:14:58.500 --> 00:15:00.500]  來到第五章這個結束部分
[00:15:00.500 --> 00:15:04.100]  再次展現出來
[00:15:04.100 --> 00:15:08.600]  使徒保羅就是帶著這份心情
[00:15:08.600 --> 00:15:10.100]  和教會的弟兄姊妹
[00:15:10.100 --> 00:15:15.200]  一起去面向這個將來
[00:15:15.200 --> 00:15:16.400]  二十三二十四節
[00:15:16.400 --> 00:15:19.600]  是作為一個牧者的心腸
[00:15:19.600 --> 00:15:21.400]  他愛教會
[00:15:21.400 --> 00:15:25.400]  愛弟兄姊妹
[00:15:25.400 --> 00:15:26.900]  然後我們再看
[00:15:26.900 --> 00:15:30.100]  在二十五至二十八節裡面
[00:15:30.100 --> 00:15:31.200]  我們首先留意到
[00:15:31.200 --> 00:15:33.300]  二十五至二十六節裡面
[00:15:33.300 --> 00:15:35.300]  保羅用了兩個行動
[00:15:35.300 --> 00:15:37.000]  展現出在教會裡面
[00:15:37.000 --> 00:15:39.300]  相親相愛的關係
[00:15:39.300 --> 00:15:44.300]  分別就是親吻和民安彼此待求
[00:15:44.300 --> 00:15:46.000]  為對方禱告
[00:15:46.000 --> 00:15:47.200]  這兩個行動
[00:15:47.200 --> 00:15:49.000]  都是一個心意相通
[00:15:49.000 --> 00:15:51.600]  志向相同的交往相待
[00:15:51.600 --> 00:15:53.800]  待求是第一個請求
[00:15:53.800 --> 00:15:56.700]  他請求教會為他祈禱
[00:15:56.700 --> 00:15:58.600]  就好像我們同樣
[00:15:58.600 --> 00:16:00.500]  我們很多弟兄姊妹
[00:16:00.500 --> 00:16:02.300]  都為教牧禱告
[00:16:02.300 --> 00:16:04.800]  我知道有一個代禱群組
[00:16:04.800 --> 00:16:07.600]  是專為教牧禱告
[00:16:07.600 --> 00:16:10.100]  一個心意相通
[00:16:10.100 --> 00:16:12.400]  志向相同的相教
[00:16:12.400 --> 00:16:15.200]  而第二個是民安
[00:16:15.200 --> 00:16:19.000]  民安就是表達了
[00:16:19.000 --> 00:16:23.500]  彼此之間的關係愛護
[00:16:23.500 --> 00:16:26.100]  他請求修信人向宗教會
[00:16:26.100 --> 00:16:28.200]  向教會眾人用親吻的方式
[00:16:28.200 --> 00:16:30.100]  來去民安
[00:16:30.100 --> 00:16:31.000]  在當時來說
[00:16:31.000 --> 00:16:33.500]  親吻是一個社交的禮儀
[00:16:33.500 --> 00:16:34.900]  在猶太人的文化裡面
[00:16:34.900 --> 00:16:37.600]  也有悠久的歷史
[00:16:37.600 --> 00:16:39.200]  我們可以在聖經裡面看到
[00:16:39.200 --> 00:16:42.400]  創世紀已經有見到亞國同父親
[00:16:42.400 --> 00:16:43.700]  以撒親吻
[00:16:43.700 --> 00:16:46.500]  而更加有意思的地方
[00:16:46.500 --> 00:16:49.000]  在《貞賢》這個智慧書卷裡面
[00:16:49.000 --> 00:16:54.200]  就說了親吻的一些微妙之處
[00:16:54.200 --> 00:16:56.000]  《貞賢》二十七章六節裡面說
[00:16:56.000 --> 00:16:59.000]  朋友家的傷痕出於忠誠
[00:16:59.000 --> 00:17:02.200]  敵人的親吻卻是多餘
[00:17:02.200 --> 00:17:04.300]  非常之生動地
[00:17:04.300 --> 00:17:09.500]  形容了關係那種的內在的重要性
[00:17:09.500 --> 00:17:11.000]  不是講外表
[00:17:11.000 --> 00:17:15.200]  而保羅用親吻的方式
[00:17:15.200 --> 00:17:17.700]  民安加上了一個
[00:17:17.700 --> 00:17:21.300]  他用聖潔來形容這個禮儀
[00:17:21.300 --> 00:17:22.600]  換言之
[00:17:22.600 --> 00:17:24.900]  親吻在教會裡面
[00:17:24.900 --> 00:17:26.400]  是一種表達信徒之間
[00:17:26.400 --> 00:17:29.600]  同屬基督團隊的一個愛的表現
[00:17:29.600 --> 00:17:31.700]  是一個愛的語言
[00:17:31.700 --> 00:17:35.400]  代討民安是一種關係方式的表達
[00:17:35.400 --> 00:17:37.300]  是愛的語言
[00:17:37.300 --> 00:17:38.900]  我們不難明白
[00:17:38.900 --> 00:17:39.700]  不難理解
[00:17:39.700 --> 00:17:42.300]  我們在平時教會的團契
[00:17:42.300 --> 00:17:44.800]  相聚的時間都是這樣
[00:17:44.800 --> 00:17:49.200]  民安、禱告、代求彼此關心
[00:17:49.200 --> 00:17:51.200]  這是二十六、二十七節裡面
[00:17:51.200 --> 00:17:54.200]  兩個行動展示出
[00:17:54.200 --> 00:17:59.600]  保羅都願意和教會大兄姐妹一同互相交往
[00:17:59.600 --> 00:18:00.900]  相親相愛
[00:18:00.900 --> 00:18:02.300]  二十七、二十八節就強調了
[00:18:02.300 --> 00:18:04.800]  保羅很渴望每一位貼誠的信徒
[00:18:04.800 --> 00:18:07.700]  都能夠聽到他在信裡面的心聲
[00:18:07.700 --> 00:18:09.800]  所以他要求收信人
[00:18:09.800 --> 00:18:13.000]  將這封信讀給每一個人聽
[00:18:13.000 --> 00:18:19.000]  同樣保羅很想教會明白他的心意
[00:18:19.000 --> 00:18:22.500]  明白他這份作為牧者的心腸
[00:18:22.500 --> 00:18:25.800]  他是怎樣的心腸
[00:18:25.800 --> 00:18:28.100]  他愛教會
[00:18:28.100 --> 00:18:30.500]  他關心教會
[00:18:30.500 --> 00:18:32.600]  他引導教會
[00:18:32.600 --> 00:18:34.600]  是否為自己的好處
[00:18:34.600 --> 00:18:36.100]  為自己的名聲
[00:18:36.100 --> 00:18:41.200]  他要展現自己的敬虔
[00:18:41.200 --> 00:18:43.100]  我們細心看看
[00:18:43.100 --> 00:18:47.100]  他在整個書信裡面寫作的時候
[00:18:47.100 --> 00:18:49.200]  心意的鋪排
[00:18:49.200 --> 00:18:52.800]  《帖撒雷加》前書第一章一節一開始就已經說到
[00:18:52.800 --> 00:18:55.600]  「保羅西拉提摩太社信給帖撒雷加
[00:18:55.600 --> 00:19:00.500]  在父上帝和主耶穌基督女的教會
[00:19:00.500 --> 00:19:04.500]  願恩惠平安歸給你們」
[00:19:04.500 --> 00:19:07.600]  到了第二十八節裡面同樣就說
[00:19:07.600 --> 00:19:12.100]  「願我們的主耶穌基督的恩惠與你們同在」
[00:19:12.100 --> 00:19:16.000]  上帝的恩惠一直放在保羅的心中
[00:19:16.000 --> 00:19:20.200]  既是他自己的生活行事為人的力量
[00:19:20.200 --> 00:19:21.900]  同樣他期盼著
[00:19:21.900 --> 00:19:25.800]  教會同樣有這份恩典在當中
[00:19:25.800 --> 00:19:27.900]  一頭一尾的呼應手法
[00:19:27.900 --> 00:19:30.200]  讓我們看到
[00:19:30.200 --> 00:19:32.400]  保羅和教會
[00:19:32.400 --> 00:19:36.800]  都因為主耶穌基督而被綁在一起
[00:19:36.800 --> 00:19:38.900]  一份深厚的情義
[00:19:38.900 --> 00:19:41.300]  「穆者愛護弟兄姊妹
[00:19:41.300 --> 00:19:45.500]  弟兄姊妹愛護教會 愛護穆者」
[00:19:45.500 --> 00:19:47.500]  我們可以再進一步看到
[00:19:47.500 --> 00:19:51.400]  保羅自己怎樣去看教會
