
[00:00:00.000 --> 00:00:04.160]  有一個探險家請了一個工人
[00:04:42.640 --> 00:04:48.720]  但是沒有給予適切的關心、幫助
[00:04:48.720 --> 00:04:52.000]  不能夠有一個實際的行動去配合
[00:04:52.000 --> 00:04:53.680]  有什麼益處呢?
[00:04:53.680 --> 00:04:57.440]  這個信心能夠救他嗎?
[00:04:57.440 --> 00:05:05.120]  如果知道有弟兄或姐妹缺乏了飲食
[00:05:05.120 --> 00:05:08.080]  只是叫他平平安安的離開
[00:05:08.080 --> 00:05:12.880]  未能夠真正去關心到他的缺乏
[00:05:12.880 --> 00:05:15.680]  沒有愛心的行動
[00:05:15.680 --> 00:05:18.160]  就是這裡說到
[00:05:18.160 --> 00:05:21.680]  這個信心是死的
[00:05:21.680 --> 00:05:25.200]  不是一個真正的信心
[00:05:25.200 --> 00:05:27.200]  主吸引人的地方
[00:05:27.200 --> 00:05:29.760]  不是他有多少的財富
[00:05:29.760 --> 00:05:32.400]  他有多好的外貌
[00:05:32.400 --> 00:05:37.520]  而是說他尊貴、聖潔、生命的內涵
[00:05:37.520 --> 00:05:41.840]  但是卻往往被人忽視
[00:05:41.840 --> 00:05:45.360]  這種先敬羅衣後敬人
[00:05:45.360 --> 00:05:49.040]  或者重負輕貧的態度
[00:05:49.040 --> 00:05:51.360]  就是與神為敵
[00:05:51.360 --> 00:05:54.160]  是一個犯罪的行為
[00:05:54.160 --> 00:05:58.480]  一個基督徒的生命是生還是死
[00:05:58.480 --> 00:06:07.040]  不在乎他口中說了多少屬靈的話
[00:06:07.040 --> 00:06:10.000]  在教會中有多活躍
[00:06:10.000 --> 00:06:14.160]  又或者參與活動有多少
[00:06:14.160 --> 00:06:19.600]  是在乎他是不是真正去對付自己的生命
[00:06:19.600 --> 00:06:23.840]  他的生命有沒有真正的改變
[00:06:23.840 --> 00:06:27.680]  是按著神的心意去改變
[00:06:27.680 --> 00:06:31.440]  我們在教會裏面
[00:06:31.440 --> 00:06:37.120]  是否很積極作為一個聆聽者
[00:06:37.120 --> 00:06:43.280]  或者我們有沒有將神的話活出來
[00:06:43.280 --> 00:06:48.640]  我們是一個怎樣的信徒呢
[00:06:48.640 --> 00:06:52.880]  在《還語主瀑星》裏面
[00:06:52.880 --> 00:06:58.720]  有一位主內之體有這樣的分享
[00:06:58.720 --> 00:07:03.040]  他說:神應運了我
[00:07:03.040 --> 00:07:07.360]  讓我從禱告中得著喜樂
[00:07:07.360 --> 00:07:09.280]  在四年前
[00:07:09.280 --> 00:07:16.400]  神的恩慈讓我知道我缺乏了什麼
[00:07:16.400 --> 00:07:21.920]  我知道自己的禱告生活不是很好
[00:07:21.920 --> 00:07:27.200]  要令到周圍的人可以去認識主
[00:07:27.200 --> 00:07:33.120]  似乎對我來說都不是那麼可能
[00:07:33.120 --> 00:07:39.200]  我常常為此去祈禱一個星期
[00:07:39.200 --> 00:07:42.960]  然後我又將這件事情放下一個月
[00:07:42.960 --> 00:07:50.000]  這樣的生活都不可能見到是多開心
[00:07:50.000 --> 00:07:56.640]  原來我不認識代求的禱告
[00:07:56.640 --> 00:07:59.440]  就是一場的爭戰
[00:07:59.440 --> 00:08:02.480]  生活在這個大城市裏面
[00:08:02.480 --> 00:08:07.360]  人就好像置身在一個戰場當中
[00:08:07.360 --> 00:08:12.080]  我總是裝備不足的情況下
[00:08:12.080 --> 00:08:16.640]  來參與這場仗
[00:08:16.640 --> 00:08:21.040]  一瞬間有時都會萎縮
[00:08:21.040 --> 00:08:22.960]  有時退下來
[00:08:22.960 --> 00:08:26.240]  令到滿身傷痕、疲累
[00:08:26.240 --> 00:08:29.840]  最後我求神去訓練我
[00:08:29.840 --> 00:08:36.480]  是怎樣來去打這場屬靈的戰爭
[00:08:36.480 --> 00:08:38.720]  神的全副軍裝當中
[00:08:38.720 --> 00:08:42.480]  只是一樣可以攻擊的武器
[00:08:42.480 --> 00:08:50.800]  當我開始去藉著聖經的說話來祈禱的時候
[00:08:50.800 --> 00:08:58.560]  就知道自己真的可以按著神的旨意來祈求、去禱告
[00:08:58.560 --> 00:09:02.880]  結果跟敵人去搏鬥
[00:09:02.880 --> 00:09:11.200]  我開始體會到神讓我透過祈禱去打勝仗
[00:09:11.200 --> 00:09:13.040]  好像在爭戰當中
[00:09:13.040 --> 00:09:16.400]  來到得勝的士兵一樣
[00:09:16.400 --> 00:09:20.000]  回報就是滿有喜樂
[00:09:20.000 --> 00:09:21.920]  神告訴我
[00:09:21.920 --> 00:09:25.280]  祂會引導我怎樣來祈禱
[00:09:25.280 --> 00:09:30.480]  即使我不能有紀律、很穩定的禱告
[00:09:30.480 --> 00:09:36.160]  祂仍然不絕邀請我跟祂一齊來禱告
[00:09:36.160 --> 00:09:42.800]  任何時候祂將需要禱告的事情放在我心裡
[00:09:42.800 --> 00:09:45.200]  我就交託給主
[00:09:45.200 --> 00:09:48.160]  我就衷心來禱告
[00:09:48.160 --> 00:09:52.720]  我將聖經的說話藏在心裡
[00:09:52.720 --> 00:09:56.160]  成為了我的很好的武器
[00:09:56.160 --> 00:10:04.400]  現在我能夠隨時去圍到有需要的人去祈禱
[00:10:04.400 --> 00:10:08.960]  祈禱令我的生命得到釋放
[00:10:08.960 --> 00:10:12.720]  成為了不住禱告的生命
[00:10:12.720 --> 00:10:17.040]  如今我其中一個最大的喜樂
[00:10:17.040 --> 00:10:22.000]  就是為了看來不可能的事情
[00:10:22.000 --> 00:10:26.960]  我就去交託、以禱告來交託給神
[00:10:26.960 --> 00:10:28.000]  祂有這樣的祈禱
[00:10:28.000 --> 00:10:32.080]  祂說「天父,求祢教導我認識
[00:10:32.080 --> 00:10:35.280]  更多關乎待禱的事
[00:10:35.280 --> 00:10:41.280]  謝謝祢不絕邀請我跟祢一齊來禱告
[00:10:41.280 --> 00:10:45.520]  多謝祢答允看來不可能的事情
[00:10:45.520 --> 00:10:49.840]  因為我知道在祢凡事都能」
[00:10:49.840 --> 00:10:51.840]  阿們
[00:10:51.840 --> 00:10:55.600]  在第二段經文我們看到
[00:10:55.600 --> 00:10:59.920]  弗雷基一個婦人的信心
[00:10:59.920 --> 00:11:03.920]  記載講到耶穌的生活當中
[00:11:03.920 --> 00:11:08.720]  最動人、最奇特的一次經歷
[00:11:08.720 --> 00:11:14.480]  首先我們看到耶穌來到愛邦人的地方
[00:11:14.480 --> 00:11:21.360]  可能是由於那時候敵對耶穌的勢力的高漲
[00:11:21.360 --> 00:11:27.200]  這些人包括了敏士和化理賽人跟蹤祂
[00:11:27.200 --> 00:11:30.000]  設計要陷害祂
[00:11:30.000 --> 00:11:37.600]  後來那撒勒人用冷嘲熱諷的態度去譏笑主
[00:11:37.600 --> 00:11:41.760]  於是主來到加利利山
[00:11:41.760 --> 00:11:48.160]  山區西北的弗雷基境內
[00:11:48.160 --> 00:11:54.080]  泰爾和西頓都是猶太人不喜歡去的地方
[00:11:54.080 --> 00:11:59.840]  所以主耶穌選擇來到這個地方
[00:11:59.840 --> 00:12:02.400]  在這個時候一個希臘人
[00:12:02.400 --> 00:12:05.920]  希利尼就是現今的希臘
[00:12:05.920 --> 00:12:08.240]  一個婦人
[00:12:08.240 --> 00:12:11.200]  是弗雷基族
[00:12:11.200 --> 00:12:14.080]  因為她的女兒被鬼附
[00:12:14.080 --> 00:12:16.640]  所以她去到耶穌的庚前
[00:12:16.640 --> 00:12:22.960]  希望耶穌可以幫助她的女兒解脫這個捆綁
[00:12:22.960 --> 00:12:24.960]  耶穌對她說
[00:12:24.960 --> 00:12:27.760]  讓兒女們先吃飽
[00:12:27.760 --> 00:12:33.200]  不要拿兒女的餅丟給狗吃
[00:12:33.200 --> 00:12:37.680]  原來猶太人稱愛幫人為狗
[00:12:37.680 --> 00:12:40.720]  是一個輕視的詞
[00:12:40.720 --> 00:12:43.520]  後來成為口頭禪
[00:12:43.520 --> 00:12:46.960]  耶穌在這裡的意思
[00:12:46.960 --> 00:12:53.360]  可能提到在家裡飼養的一隻小狗
[00:12:53.360 --> 00:12:56.720]  是人體為寵物
[00:12:56.720 --> 00:13:00.640]  伏在主人腳上的一隻狗
[00:13:00.640 --> 00:13:06.640]  耶穌對婦人這個好像是拒絕的語氣
[00:13:06.640 --> 00:13:11.200]  為了要試驗這個婦人
[00:13:11.200 --> 00:13:14.800]  她的信心有多大
[00:13:14.800 --> 00:13:17.440]  同時也提到一個事實
[00:13:17.440 --> 00:13:24.080]  首先神的恩典在猶太人當中
[00:13:24.080 --> 00:13:26.800]  不是在愛幫人當中
[00:13:26.800 --> 00:13:29.120]  這個婦人很聰明
[00:13:29.120 --> 00:13:33.760]  她抓住耶穌的話來表達
[00:13:33.760 --> 00:13:36.240]  她說主啊不錯
[00:13:36.240 --> 00:13:38.960]  但是狗在桌子底下
[00:13:38.960 --> 00:13:43.680]  都吃孩子們的碎渣兒
[00:13:43.680 --> 00:13:48.720]  她祈求是有一點神給她的恩惠
[00:13:48.720 --> 00:13:56.160]  就好像說神的兒女在桌上吃東西
[00:13:56.160 --> 00:14:00.960]  掉下來的這些食物的碎
[00:14:00.960 --> 00:14:07.120]  卻是兒女他們不可少的食物
[00:14:07.120 --> 00:14:09.520]  這個婦人這樣去回答
[00:14:09.520 --> 00:14:16.880]  表明了她不介意主耶穌這樣的回應
[00:14:16.880 --> 00:14:20.720]  她也知道福音的次序
[00:14:20.720 --> 00:14:23.440]  是先臨到猶太人
[00:14:23.440 --> 00:14:26.480]  之後是愛幫人
[00:14:26.480 --> 00:14:34.320]  她願意去得著主給她偶然施以的恩惠
[00:14:34.320 --> 00:14:40.480]  正如在馬太福音十五章二十四節的經文
[00:14:40.480 --> 00:14:42.240]  是這麼說的
[00:14:42.240 --> 00:14:45.440]  耶穌說「我奉差遣
[00:14:45.440 --> 00:14:50.480]  不過是到以色列迷失的羊那裡去」
[00:14:50.480 --> 00:14:53.840]  耶穌這樣回答這個婦人
[00:14:53.840 --> 00:14:58.960]  祂首先的意思是讓猶太人去接受
[00:14:58.960 --> 00:15:01.360]  祂就是這位拯救者
[00:15:01.360 --> 00:15:03.360]  然後由這些猶太人
[00:15:03.360 --> 00:15:09.680]  把這個救恩傳到世界不同的角落
[00:15:09.680 --> 00:15:14.240]  耶穌對這個婦人自慰的回應
[00:15:14.240 --> 00:15:16.960]  也是喜悅的
[00:15:16.960 --> 00:15:19.520]  耶穌說「因這句話
[00:15:19.520 --> 00:15:20.960]  你回去吧
[00:15:20.960 --> 00:15:25.040]  鬼已經離開你的女兒了」
[00:15:25.040 --> 00:15:28.320]  這個婦人有很大的信心
[00:15:28.320 --> 00:15:31.280]  大於剛才提到的一些文士
[00:15:31.280 --> 00:15:35.280]  法利塞人他們不太相信
[00:15:35.280 --> 00:15:38.720]  耶穌是一位神
[00:15:38.720 --> 00:15:42.640]  竟然要設計陷害她
[00:15:42.640 --> 00:15:46.080]  所以這個婦人可以享受到
[00:15:46.080 --> 00:15:48.080]  因為她的信心
[00:15:48.080 --> 00:15:51.760]  從主裡面得著這個福氣
[00:15:51.760 --> 00:15:54.000]  她回到家裡一看
[00:15:54.000 --> 00:15:57.360]  她的女兒躺在床上
[00:15:57.360 --> 00:16:01.520]  原來鬼已經離開了她女兒的身上
[00:16:01.520 --> 00:16:03.920]  主耶穌只說了一句話
[00:16:03.920 --> 00:16:08.160]  就可以讓這個婦人的女兒得到醫治
[00:16:08.160 --> 00:16:11.520]  驅趕她身上的污鬼
[00:16:11.520 --> 00:16:17.120]  當時這個女孩不是在耶穌的旁邊
[00:16:17.120 --> 00:16:24.560]  這件事情是行在外邦人身上一個神蹟
[00:16:24.560 --> 00:16:28.720]  可以說耶穌是遙控她說一句話
[00:16:28.720 --> 00:16:35.040]  就在這個女孩身上的污鬼被驅趕走
[00:16:35.040 --> 00:16:39.040]  雖然猶太人看外邦人好像狗類
[00:16:39.040 --> 00:16:41.280]  不重視他們
[00:16:41.280 --> 00:16:47.840]  但主耶穌看他們是值得愛護關心
[00:16:47.840 --> 00:16:52.720]  婦人明知道自己是一個外邦人
[00:16:52.720 --> 00:16:56.080]  不配得著幫助
[00:16:56.080 --> 00:17:02.160]  但仍然堅信耶穌有能力幫助她女兒驅走污鬼
[00:17:02.160 --> 00:17:12.560]  她願意去爭取由主的恩惠
[00:17:12.560 --> 00:17:15.680]  很多年前有一個女孩
[00:17:15.680 --> 00:17:24.640]  她被她父母的傷親送去城裡的家政學校
[00:17:24.640 --> 00:17:29.840]  讀書讓她學習如何生活
[00:17:29.840 --> 00:17:33.280]  但她精神上也不開心
[00:17:33.280 --> 00:17:35.840]  因為跟父母分開了
[00:17:35.840 --> 00:17:40.480]  有一天她去教會敬拜神
[00:17:40.480 --> 00:17:42.720]  快結束的時候
[00:17:42.720 --> 00:17:47.120]  她決定去信奉聖靈的感動
[00:17:47.120 --> 00:17:54.000]  她願意毁身奉獻自己給主
[00:17:54.000 --> 00:18:00.480]  她決定不去追求名門淑女的生活
[00:18:00.480 --> 00:18:06.720]  而是做一個傳揚真理的福音戰士
[00:18:06.720 --> 00:18:11.200]  她父親知道她有這個奉獻的消息之後
[00:18:11.200 --> 00:18:15.040]  就很生氣,立刻叫她回家
[00:18:15.040 --> 00:18:18.640]  一回到家,她父親就說
[00:18:18.640 --> 00:18:23.760]  「我送你去學校讀書是希望你去認識這個社會」
[00:18:23.760 --> 00:18:25.920]  「學習如何做人」
[00:18:25.920 --> 00:18:30.400]  「不是叫你去接受宗教的信仰」
[00:18:30.400 --> 00:18:40.640]  「宗教只是給窮人、傻的人一個專利品」
[00:18:40.640 --> 00:18:43.200]  「不是你需要的」
[00:18:43.200 --> 00:18:47.840]  「明天如果你不放棄這個信仰」
[00:18:47.840 --> 00:18:52.400]  「你就執行離開吧,不要認我做爸爸」
[00:18:52.400 --> 00:18:55.840]  這個女兒心裏很沉重
[00:18:55.840 --> 00:18:59.280]  就是因為她父親這樣的表達
[00:18:59.280 --> 00:19:02.880]  她祈求神帶領她去清晰
[00:19:02.880 --> 00:19:06.160]  到底前面應該怎樣走
[00:19:06.160 --> 00:19:10.800]  為輩爸爸就可以知道
[00:19:10.800 --> 00:19:16.320]  沒有了親情,沒有了她經濟的需要
[00:19:16.320 --> 00:19:21.120]  或者家庭裏面女兒的這個慰憤
[00:19:21.120 --> 00:19:24.240]  當她跪下來祈禱的時候
[00:19:24.240 --> 00:19:27.440]  神讓她得著安慰
[00:19:27.440 --> 00:19:32.560]  第二天早上,她收拾好行李下樓
[00:19:32.560 --> 00:19:36.640]  準備離開家之前,她走到琴前
[00:19:36.640 --> 00:19:43.600]  去彈一曲「耶穌,我願背負十字架跟從你」
[00:19:43.600 --> 00:19:48.000]  而且低聲唱著這首歌
[00:19:48.000 --> 00:19:50.960]  當她走到門口的時候
[00:19:50.960 --> 00:19:54.640]  眼淚忍不住流出來
[00:19:54.640 --> 00:20:00.720]  她還沒打開門,她爸爸趕著叫著她
[00:20:00.720 --> 00:20:04.720]  她聽到女兒的歌聲很受感動
[00:20:04.720 --> 00:20:12.320]  「女兒,我不知道為什麼這位耶穌對妳是這麼重要
[00:20:12.320 --> 00:20:16.720]  為了祂連爸爸都不需要了
[00:20:16.720 --> 00:20:21.280]  如果祂對妳真的有這麼大的吸引力
[00:20:21.280 --> 00:20:25.040]  一定有祂的道理
[00:20:25.040 --> 00:20:28.960]  妳不如坐下來告訴我
[00:20:28.960 --> 00:20:37.600]  妳怎樣信耶穌,我也很希望做一個基督徒」
[00:20:37.600 --> 00:20:44.160]  經文裏面繼續在31-37節
[00:20:44.160 --> 00:20:49.520]  講到主去醫治一個耳聾舌結的人
[00:20:49.520 --> 00:20:53.760]  當耶穌抵達加利利的領域前
[00:20:53.760 --> 00:20:57.200]  祂先到底加玻璃境裏面
[00:20:57.200 --> 00:21:00.640]  有人帶著一個耳聾舌結的人
[00:21:00.640 --> 00:21:04.560]  希望耶穌幫他,醫治他
[00:21:04.560 --> 00:21:08.400]  耶穌將他帶到一旁
[00:21:08.400 --> 00:21:13.760]  關心他的處境,他的感受
[00:21:13.760 --> 00:21:19.600]  耶穌用了一些行動去建立這個人的信心
[00:21:19.600 --> 00:21:25.040]  他用指頭探入他的耳朵裏面
[00:21:25.040 --> 00:21:30.960]  表明了要幫他恢復他的聽覺
[00:21:30.960 --> 00:21:37.040]  然後吐唾沫來查對方的舌頭
[00:21:37.040 --> 00:21:43.280]  表示讓對方可以重新說話
[00:21:43.280 --> 00:21:49.840]  當時希臘、羅馬和猶太人的世界裏面
[00:21:49.840 --> 00:21:56.080]  認為吐唾沫是有一些醫治的能力
[00:21:56.080 --> 00:22:00.320]  接著,所以耶穌有這個舉動
[00:22:00.320 --> 00:22:04.560]  主望天,歎息
[00:22:04.560 --> 00:22:08.880]  然後祂就講到要醫治他
[00:22:08.880 --> 00:22:14.960]  祂望天,表示祂醫治的能力是由神而來
[00:22:14.960 --> 00:22:20.240]  祂的歎息是對迷失的人受苦
[00:22:20.240 --> 00:22:25.760]  一份深深的憐憫
[00:22:25.760 --> 00:22:31.920]  就是因為主很憐憫這個耳聾舌結的人
[00:22:31.920 --> 00:22:37.440]  祂施行醫治,為他禱告
[00:22:37.440 --> 00:22:41.680]  他就得著醫治
[00:22:41.680 --> 00:22:47.440]  耶穌醫治這個耳聾舌結的這件事
[00:22:47.440 --> 00:22:54.320]  正是同《耳塞書》裏面35章第5第6節的經文
[00:22:54.320 --> 00:22:56.240]  是一個呼應
[00:22:56.240 --> 00:23:00.960]  那時,核子的眼必憎害
[00:23:00.960 --> 00:23:03.760]  聾子的耳必害痛
[00:23:03.760 --> 00:23:08.400]  那時,瘸子必跳躍,像鹿
[00:23:08.400 --> 00:23:12.880]  啞巴的舌頭必能歌唱
[00:23:12.880 --> 00:23:15.840]  神的歌,神的福音
[00:23:15.840 --> 00:23:18.960]  隨著耶穌的即是
[00:23:18.960 --> 00:23:26.160]  已經臨到,祂所做的事都是好的
[00:23:26.160 --> 00:23:29.840]  都是正如《創世紀》一章31節
[00:23:29.840 --> 00:23:35.120]  祂說:神看著一切所做的都甚好
[00:23:35.120 --> 00:23:44.640]  耶穌所做的正是神的工作
[00:23:44.640 --> 00:23:49.600]  和大家分享一位弟兄的經歷
[00:23:49.600 --> 00:23:54.960]  他說:我們租了一間房
[00:23:54.960 --> 00:23:57.280]  有一個很好的位置
[00:23:57.280 --> 00:24:00.160]  在那裏住了十年那麼久
[00:24:00.160 --> 00:24:05.120]  房東突然之間說要賣這個房間
[00:24:05.120 --> 00:24:08.880]  他祈求上帝改變房東的決定
[00:24:08.880 --> 00:24:13.040]  讓他和太太可以繼續在這裏住
[00:24:13.040 --> 00:24:16.720]  因為這裏,他們的孩子
[00:24:16.720 --> 00:24:23.680]  可以保留他們在這裏成長的片殿記憶
[00:24:23.680 --> 00:24:28.080]  但是上帝拒絕了他們的祈求
[00:24:28.080 --> 00:24:32.320]  他說:每當我為自己的需要討好的時候
[00:24:32.320 --> 00:24:37.120]  我總是擔心自己做錯了決定
[00:24:37.120 --> 00:24:40.240]  或者過分的要求
[00:24:40.240 --> 00:24:45.360]  然而當上帝拒絕我們的要求的時候
[00:24:45.360 --> 00:24:48.480]  不要信心動搖
[00:24:48.480 --> 00:24:52.880]  因為神的慈愛仍然環繞著我們
[00:24:52.880 --> 00:24:56.320]  司徒保羅在《義忽所書》三章裏面提到
[00:24:56.320 --> 00:25:01.600]  那些曾經經歷基督慈愛的人
[00:25:01.600 --> 00:25:08.240]  可以相信當上帝拒絕我們的祈求的時候
[00:25:08.240 --> 00:25:13.760]  祂有祂美好的原因來拒絕
[00:25:13.760 --> 00:25:17.200]  就在上帝拒絕了我們的祈求沒多久
[00:25:17.200 --> 00:25:20.080]  教會裏面有朋友問我們
[00:25:20.080 --> 00:25:24.560]  願不願意租用他們的一間房屋
[00:25:24.560 --> 00:25:27.840]  我們的新居有新的設備
[00:25:27.840 --> 00:25:29.840]  新的水管
[00:25:29.840 --> 00:25:31.120]  新的電線
[00:25:31.120 --> 00:25:34.720]  還有一間額外的臥室
[00:25:34.720 --> 00:25:38.960]  這個房子靠著海邊
[00:25:38.960 --> 00:25:43.760]  有時候也看到帆船在經過
[00:25:43.760 --> 00:25:45.760]  海圖拍岸
[00:25:45.760 --> 00:25:49.440]  每一天都提醒我們
[00:25:49.440 --> 00:25:53.040]  即使面對最大的難題
[00:25:53.040 --> 00:25:59.120]  也不要相信這些難題
[00:25:59.120 --> 00:26:01.680]  不會大過神自己
[00:26:01.680 --> 00:26:08.960]  慈愛的主透過一些朋友
[00:26:08.960 --> 00:26:12.480]  讓我們有一個美好的居所
[00:26:12.480 --> 00:26:14.080]  透過我們所求
[00:26:14.080 --> 00:26:17.760]  超過我們所想所求
[00:26:17.760 --> 00:26:24.640]  無論上帝比我們超過我們所想所求
[00:26:24.640 --> 00:26:29.200]  或者是少過我們所渴想的
[00:26:29.200 --> 00:26:36.000]  我們都可以深信祂的計劃是最好的
[00:26:36.000 --> 00:26:40.880]  當上帝拒絕我們所祈求的時候
[00:26:40.880 --> 00:26:46.800]  我們相信神有祂的美意
[00:26:46.800 --> 00:26:50.160]  真正的信心
[00:26:50.160 --> 00:26:55.520]  是會流露出有愛心的行為
[00:26:55.520 --> 00:26:59.120]  菲利基夫人雖然是一個外邦人
[00:26:59.120 --> 00:27:03.200]  堅信耶穌有能力去醫治
[00:27:03.200 --> 00:27:05.440]  為她的女兒趕鬼
[00:27:05.440 --> 00:27:08.640]  結果得著主的憐憫
[00:27:08.640 --> 00:27:12.400]  趕走了她女兒身上的鬼
[00:27:12.400 --> 00:27:18.800]  主很關心一個耳聾舌竭的人
[00:27:18.800 --> 00:27:20.720]  為她醫治
[00:27:20.720 --> 00:27:24.240]  讓她可以聽得到
[00:27:24.240 --> 00:27:29.840]  也可以有能力來說話
[00:27:29.840 --> 00:27:35.920]  何等的喜樂
[00:27:35.920 --> 00:27:48.240]  我們一起祈禱
[00:27:48.240 --> 00:27:50.320]  親愛的主
[00:27:50.320 --> 00:27:55.280]  在經歷成長的過程裡
[00:27:55.280 --> 00:27:58.000]  有時我們都不知道
[00:27:58.000 --> 00:28:04.720]  為什麼祢比我們有這麼多的困難
[00:28:04.720 --> 00:28:08.560]  當我們跨越了體會到
[00:28:08.560 --> 00:28:11.760]  原來神祢在背後默默
[00:28:11.760 --> 00:28:16.240]  透過這些艱難去祝福我們
[00:28:16.240 --> 00:28:21.600]  讓我們驚艷到自己的有限不足
[00:28:21.600 --> 00:28:26.320]  我們學習去倚靠祢
[00:28:26.320 --> 00:28:32.400]  祢就適時的來幫助
[00:28:32.400 --> 00:28:34.720]  支援我們
[00:28:34.720 --> 00:28:40.400]  讓我們親眼看到神祢的大能
[00:28:40.400 --> 00:28:44.720]  祢是一位信實、美善的主
[00:28:44.720 --> 00:28:50.320]  相信祢是將最好的賜給我們
[00:28:50.320 --> 00:28:52.480]  多謝祢
