
[00:00:00.000 --> 00:00:06.000]  好高興,今日我哋又直接去聆聽神嘅話語,去敬拜上帝。
[00:02:34.500 --> 00:02:39.500]  我自己,即係您知我有傷殘津貼㗎嘛!
[00:02:39.500 --> 00:02:44.500]  咁當我一個人唔好識路嘅時候,
[00:02:44.500 --> 00:02:46.500]  有冇人幫,冇人帶我呢,
[00:02:46.500 --> 00:02:52.000]  咁我就會伸手做人協會,伸手自己的士咁呀!
[00:02:52.000 --> 00:02:54.000]  上車我就打電話畀師母,
[00:02:54.000 --> 00:02:59.500]  我就話:喂喂!我啱啱離開世界呀!
[00:02:59.500 --> 00:03:04.500]  跟住佢就笑我,佢話:你係咪跟住進入永恆呀?
[00:03:04.500 --> 00:03:08.500]  咁嗰陣隔離,再隔離有間叫永恆呀嘛!
[00:03:08.500 --> 00:03:11.500]  咁話唔係我首先會經過萬國,
[00:03:11.500 --> 00:03:14.500]  放低萬國的名為,即係永恆。
[00:03:14.500 --> 00:03:18.500]  世界係我哋覺得好勁嘅,
[00:03:18.500 --> 00:03:21.500]  你有冇識過有錢人呀?
[00:03:21.500 --> 00:03:25.500]  有啲人話:我舅父幾有錢嘅,
[00:03:25.500 --> 00:03:27.500]  我有個舅父以前住喺九龍塘,
[00:03:27.500 --> 00:03:31.500]  即係上面嗰啲,有冇聽過二本道呀?
[00:03:31.500 --> 00:03:34.500]  聽過呀?話我細個去拜年呢,
[00:03:34.500 --> 00:03:38.500]  覺得好高尚住宅呀,九龍塘呀你知唔知呀?
[00:03:38.500 --> 00:03:43.500]  我哋九龍城呀城寨呀嗰啲。
[00:03:43.500 --> 00:03:46.500]  世界話係咩呢?
[00:03:46.500 --> 00:03:50.500]  有時我哋都未聽過有人幾咁有錢,
[00:03:50.500 --> 00:03:52.500]  有錢到一個咩地步。
[00:03:52.500 --> 00:03:54.500]  我試過有一個感覺就係,
[00:03:54.500 --> 00:03:58.500]  我唔知道人哋有錢係去到咁犀利嘅。
[00:03:58.500 --> 00:04:00.500]  我初初失明呢,
[00:04:00.500 --> 00:04:04.500]  有個弟兄就想介紹我去睇眼科醫生。
[00:04:04.500 --> 00:04:07.500]  我睇過香港嗰啲好似又唔係好幫到我。
[00:04:07.500 --> 00:04:11.500]  佢就介紹我去美國史丹福大學,
[00:04:11.500 --> 00:04:15.500]  就話睇一個韓國嘅眼科專家。
[00:04:15.500 --> 00:04:19.500]  佢就約我上去寫字樓嗰度就介紹我。
[00:04:19.500 --> 00:04:24.500]  我有啲錯愕,因為我唔好識嗰個弟兄嘅。
[00:04:24.500 --> 00:04:27.500]  佢知我有眼疾,就關心我呢,
[00:04:27.500 --> 00:04:29.500]  就話佢太太睇過嗰個眼科醫生,
[00:04:29.500 --> 00:04:31.500]  覺得相當好。
[00:04:31.500 --> 00:04:35.500]  跟住我就話去美國,
[00:04:35.500 --> 00:04:38.500]  我去旺角㗎咋喎。
[00:04:38.500 --> 00:04:41.500]  其實我話咁貴,邊去得到呀。
[00:04:41.500 --> 00:04:46.500]  嗰個弟兄就幾富貴下嘅。
[00:04:46.500 --> 00:04:50.500]  後來我就話其實我喺香港睇醫生,
[00:04:50.500 --> 00:04:52.500]  嗰陣我又咁巧,
[00:04:52.500 --> 00:04:57.500]  有個弟兄介紹我睇另外一個美國嘅專科醫生。
[00:04:57.500 --> 00:04:59.500]  咁我就已經book咗喇,
[00:04:59.500 --> 00:05:01.500]  咁我就話應該唔使喇。
[00:05:01.500 --> 00:05:05.500]  咁我記得嗰陣嗰個弟兄仲想奉獻支持我嘅。
[00:05:05.500 --> 00:05:09.500]  咁我就諗我想請佢食餐飯呢,
[00:05:09.500 --> 00:05:10.500]  多謝佢好意啦。
[00:05:10.500 --> 00:05:13.500]  點知介紹我識嗰個弟兄佢就話,
[00:05:13.500 --> 00:05:15.500]  佢話阿全你應該唔好請佢食飯呀。
[00:05:15.500 --> 00:05:17.500]  話上次我同佢出街食飯,
[00:05:17.500 --> 00:05:20.500]  佢話去食上海麵咋嘛。
[00:05:20.500 --> 00:05:22.500]  兩個人去食喎。
[00:05:22.500 --> 00:05:25.500]  你估幾錢找數食兩個人上海麵?
[00:05:25.500 --> 00:05:27.500]  500蚊。
[00:05:27.500 --> 00:05:30.500]  嘩,嗰啲會所啦。
[00:05:30.500 --> 00:05:34.500]  即唔係我哋屋企嗰啲會所啦。
[00:05:34.500 --> 00:05:37.500]  原來佢食餐,
[00:05:37.500 --> 00:05:40.500]  食餐硬食碗麵都500蚊落樓。
[00:05:40.500 --> 00:05:42.500]  真係唔同境界。
[00:05:42.500 --> 00:05:45.500]  我又識呢個弟兄佢97年金融風暴呢,
[00:05:45.500 --> 00:05:48.500]  佢話超過十億身家㗎,
[00:05:48.500 --> 00:05:51.500]  佢旗下有好幾間公司,幾萬個員工。
[00:05:51.500 --> 00:05:53.500]  點解97年金融風暴之後呢,
[00:05:53.500 --> 00:05:56.500]  佢完全資金鏈破裂。
[00:05:56.500 --> 00:05:59.500]  即係斷咗呢,佢就蝕哂啲錢。
[00:05:59.500 --> 00:06:04.500]  最後唔使破產就係全部無哂。
[00:06:04.500 --> 00:06:07.500]  佢去人生嘅低谷。
[00:06:07.500 --> 00:06:12.500]  但係最後佢太太仲有兩層樓,
[00:06:12.500 --> 00:06:13.500]  喺沙田。
[00:06:13.500 --> 00:06:17.500]  佢係賣咗一層,就攞住200萬嘅現金。
[00:06:17.500 --> 00:06:19.500]  仲有一層800呎嘅樓,
[00:06:19.500 --> 00:06:20.500]  自己住。
[00:06:20.500 --> 00:06:22.500]  佢就話我人生嘅低谷,
[00:06:22.500 --> 00:06:24.500]  就係住800呎嘅樓,
[00:06:24.500 --> 00:06:26.500]  攞住200萬現金。
[00:06:26.500 --> 00:06:29.500]  呢個我哋人生嘅高峰嚟㗎。
[00:06:29.500 --> 00:06:30.500]  跟住我聽佢講話,
[00:06:30.500 --> 00:06:32.500]  低谷,
[00:06:32.500 --> 00:06:35.500]  我都未去到你嘅低谷喎。
[00:06:35.500 --> 00:06:37.500]  所以佢因為人賺咗全世界,
[00:06:37.500 --> 00:06:39.500]  呢啲真係好勁㗎。
[00:06:39.500 --> 00:06:43.500]  佢差唔多對我哋嚟講係超水準㗎。
[00:06:43.500 --> 00:06:46.500]  但係對佢嚟講係人生嘅低谷。
[00:06:46.500 --> 00:06:50.500]  咁後來佢又攞個200萬去,
[00:06:50.500 --> 00:06:52.500]  又繼續再經營,
[00:06:52.500 --> 00:06:53.500]  佢做生意好靚。
[00:06:53.500 --> 00:06:57.500]  佢又過億啦。
[00:06:57.500 --> 00:07:01.500]  咁前面有啲人賺到全世界,
[00:07:01.500 --> 00:07:04.500]  耶穌講人賺到全世界,
[00:07:04.500 --> 00:07:06.500]  佢賠上生命,
[00:07:06.500 --> 00:07:07.500]  佢有咩益處呢?
[00:07:07.500 --> 00:07:11.500]  所以耶穌都講賺同埋蝕嘅。
[00:07:11.500 --> 00:07:13.500]  所以人生就算賺到全世界,
[00:07:13.500 --> 00:07:15.500]  賠上生命都冇意思。
[00:07:15.500 --> 00:07:16.500]  所以耶穌講嘅真理就係,
[00:07:16.500 --> 00:07:20.500]  生命比世界更重要。
[00:07:20.500 --> 00:07:24.500]  但係頭先我讀嗰支聖經詩篇《洛杉磯》嘅話,
[00:07:24.500 --> 00:07:28.500]  神嘅慈愛比生命更好。
[00:07:28.500 --> 00:07:30.500]  所以記住有三樣嘢,
[00:07:30.500 --> 00:07:31.500]  我哋想你今日記住嘅,
[00:07:31.500 --> 00:07:34.500]  神嘅慈愛比生命更好,
[00:07:34.500 --> 00:07:37.500]  而生命比世界更寶貴。
[00:07:37.500 --> 00:07:40.500]  你唔好因為世界上嘅得與失,
[00:07:40.500 --> 00:07:44.500]  喺世界上我哋今日遇到嗰啲衝擊。
[00:07:44.500 --> 00:07:47.500]  今日我哋話,你幾有錢都好,
[00:07:47.500 --> 00:07:50.500]  到你病入高方,
[00:07:50.500 --> 00:07:55.500]  到你喺ICU嗰陣有幾多錢都冇用。
[00:07:55.500 --> 00:08:00.500]  但聖經話,就算有全世界嘅嘢,
[00:08:00.500 --> 00:08:02.500]  都比唔上我哋嘅生命。
[00:08:02.500 --> 00:08:05.500]  但生命都冇神嘅慈愛咁寶貴。
[00:08:05.500 --> 00:08:09.500]  今日我想藉著聖經裏面好幾段嘅經文,
[00:08:09.500 --> 00:08:11.500]  大家認識下神嘅慈愛。
[00:08:11.500 --> 00:08:14.500]  我哋先讀第一段嘅主要經文,
[00:08:14.500 --> 00:08:18.500]  一樣呼音三章第十六節,
[00:08:18.500 --> 00:08:19.500]  我哋一齊讀,預備起。
[00:08:19.500 --> 00:08:25.500]  「神愛世人,甚至將他的獨生子賜給他們,
[00:08:25.500 --> 00:08:30.500]  叫一切順他的,不致滅亡,反得永生。」
[00:08:30.500 --> 00:08:33.500]  呢度講神愛世上所有嘅人。
[00:08:33.500 --> 00:08:36.500]  大家聽過呢個聖經,好出名。
[00:08:36.500 --> 00:08:41.500]  神係愛世界上所有嘅人。
[00:08:41.500 --> 00:08:45.500]  但其實如果你淨係讀到呢度,你停一停。
[00:08:45.500 --> 00:08:47.500]  神愛所有嘅人。
[00:08:47.500 --> 00:08:49.500]  即係一個校長走出嚟,
[00:08:49.500 --> 00:08:53.500]  校長話:「我愛我所有嘅學生。」
[00:08:53.500 --> 00:08:55.500]  其實你必要質疑,你都覺得,
[00:08:55.500 --> 00:08:57.500]  你都可能見過啲學生或者老師,
[00:08:57.500 --> 00:09:00.500]  會點呀?會偏心㗎喎。
[00:09:00.500 --> 00:09:03.500]  就算一個父母話:「我愛我所有嘅仔女,
[00:09:03.500 --> 00:09:06.500]  不過特別係愛阿碧莊多啲。」
[00:09:06.500 --> 00:09:09.500]  或者:「我愛阿邊個多啲。」
[00:09:09.500 --> 00:09:11.500]  人會有偏愛㗎喎。
[00:09:11.500 --> 00:09:13.500]  但係神愛所有嘅人。
[00:09:13.500 --> 00:09:19.500]  我聽過曼達拉呢,講佢一個事,都好特別嘅。
[00:09:19.500 --> 00:09:25.500]  你知曼達拉坐監,因為抗拒南非種族隔離政策。
[00:09:25.500 --> 00:09:28.500]  即係佢坐幾耐監呀?
[00:09:30.500 --> 00:09:33.500]  廿六年幾啦,叫做廿七年。
[00:09:33.500 --> 00:09:37.500]  呢個叫做Lanson嘅曼達拉呢,
[00:09:37.500 --> 00:09:40.500]  佢對抗嗰啲壓迫呢,
[00:09:40.500 --> 00:09:44.500]  為咗民主自由,為咗佢哋黑人嘅權利,
[00:09:44.500 --> 00:09:48.500]  坐廿幾年監呢,都面不改容。
[00:09:48.500 --> 00:09:52.500]  但係佢一出監之後,好快佢就結婚啦。
[00:09:52.500 --> 00:09:58.500]  你估佢結婚幾耐,個婚姻就要離婚呀?
[00:09:59.500 --> 00:10:04.500]  吓?半年啫。
[00:10:04.500 --> 00:10:09.500]  所以啲人就話,原來人都係唔可愛嘅。
[00:10:09.500 --> 00:10:12.500]  佢可以捱得住牢獄廿六年,
[00:10:12.500 --> 00:10:14.500]  但係佢捱唔住婚姻半年。
[00:10:14.500 --> 00:10:17.500]  半年就覺得唔玩啦。
[00:10:17.500 --> 00:10:20.500]  因為點呀?因為人其實係好唔可愛。
[00:10:20.500 --> 00:10:22.500]  我呢個時候話,人與人之間,
[00:10:22.500 --> 00:10:25.500]  你想認識咩叫做罪惡?
[00:10:25.500 --> 00:10:31.500]  人與人之間嗰啲妒忌呀、紛爭呀、互相嘅仇恨呀、怨恨呀,
[00:10:31.500 --> 00:10:34.500]  好多呢啲都係聖經講,
[00:10:34.500 --> 00:10:39.500]  喺人與人之間嗰種貪婪、自私。
[00:10:39.500 --> 00:10:47.500]  所以,根本上,我哋話,一個人係唔可愛。
[00:10:47.500 --> 00:10:50.500]  有時連我哋都覺得自己唔可愛。
[00:10:50.500 --> 00:10:54.500]  所以我哋話有句說話叫「距離產生美感」,
[00:10:54.500 --> 00:10:58.500]  離遠睇,OK呀,一高清,唔掂啦。
[00:10:58.500 --> 00:11:01.500]  所以聖經講,神愛世人。
[00:11:01.500 --> 00:11:05.500]  你諗深一層,其實世人係唔可愛,
[00:11:05.500 --> 00:11:08.500]  但係世上嘅人,其實都係罪人。
[00:11:08.500 --> 00:11:10.500]  神完全了解。
[00:11:10.500 --> 00:11:13.500]  所以第一點我想講,愛係咩呀?
[00:11:13.500 --> 00:11:19.500]  神嘅愛,係愛到我哋唔好,佢就接納我哋。
[00:11:19.500 --> 00:11:23.500]  愛到好盡,神愛我哋,接納我哋。
[00:11:23.500 --> 00:11:25.500]  你喺邊度感受到愛呀?
[00:11:25.500 --> 00:11:30.500]  就係,你喺呢度,明明你係唔係好好,你被接納。
[00:11:30.500 --> 00:11:32.500]  我哋細個感受到咩呀?
[00:11:32.500 --> 00:11:34.500]  就係,我好揸波,但係佢仲要侵我玩。
[00:11:34.500 --> 00:11:36.500]  呢個就係接納呀。
[00:11:36.500 --> 00:11:39.500]  當然我細個踢波好叻嘅,多數係我接納人哋,
[00:11:39.500 --> 00:11:42.500]  你呀,你打後衛呀,我幫你呀,我幫你呀。
[00:11:42.500 --> 00:11:47.500]  或者,你上呀,你點踢都得呀,你周圍跑呀,有波你追呀。
[00:11:47.500 --> 00:11:49.500]  我會教佢你呀。
[00:11:49.500 --> 00:11:52.500]  即係我表達我接納佢,佢會開心過嗰個小朋友。
[00:11:52.500 --> 00:11:55.500]  因為我話下,我好波過佢。
[00:11:55.500 --> 00:11:59.500]  但係當我打第二樣波陣,即係好屎波,
[00:11:59.500 --> 00:12:02.500]  你有無試過打完羽毛球,我落場,跟住啲人走哂。
[00:12:02.500 --> 00:12:06.500]  因為啲人唔識同我打,咁屎波咁樣。
[00:12:06.500 --> 00:12:10.500]  但係當你覺得被接納嘅時候,你感受到愛。
[00:12:10.500 --> 00:12:11.500]  神愛我哋啦。
[00:12:11.500 --> 00:12:15.500]  愛到有兩個字,我今日留意就係「甚至」。
[00:12:15.500 --> 00:12:17.500]  神愛世人「甚至」。
[00:12:17.500 --> 00:12:20.500]  甚至就係愛到好盡呀。
[00:12:20.500 --> 00:12:24.500]  有無人愛你,愛到甚至肯捐個神畀你。
[00:12:24.500 --> 00:12:30.500]  愛你愛到個地步,肯喺佢啲私己,喺佢好窮嘅情況,
[00:12:30.500 --> 00:12:32.500]  佢仲攞啲錢出嚟幫你。
[00:12:32.500 --> 00:12:33.500]  呢個就係「甚至」。
[00:12:33.500 --> 00:12:34.500]  甚至點呀?
[00:12:34.500 --> 00:12:39.500]  甚至將佢獨生嘅仔,耶穌基督畀我哋。
[00:12:39.500 --> 00:12:43.500]  神驚我哋唔知,神愛我哋愛到個地步「甚至」。
[00:12:43.500 --> 00:12:46.500]  但係有一樣嘢難阻我哋就係「誰」。
[00:12:46.500 --> 00:12:51.500]  聖經講,神愛我哋唯一嘅難阻就係,
[00:12:51.500 --> 00:12:55.500]  我哋嘅罪有時障礙我哋去認識神嘅愛。
[00:12:55.500 --> 00:13:00.500]  所以叫信嘅人可以得永生,不致滅亡。
[00:13:00.500 --> 00:13:04.500]  第一點就係神愛所有嘅人,所有嘅罪人,
[00:13:04.500 --> 00:13:07.500]  愛到甚至,愛到好盡。
[00:13:07.500 --> 00:13:09.500]  第二個就係神係無條件愛。
[00:13:09.500 --> 00:13:12.500]  我哋讀羅馬書五章第七同第八節好嗎?
[00:13:12.500 --> 00:13:15.500]  羅馬書五章第七,第八,預備起。
[00:13:15.500 --> 00:13:22.500]  頭先講到神接納我哋,呢度講咗一個更深入嘅描述,
[00:13:22.500 --> 00:13:25.500]  就係神愛我哋,唔係因為我哋好,
[00:13:25.500 --> 00:13:28.500]  或者唔係因為我哋已經改好咗係,
[00:13:28.500 --> 00:13:33.500]  當我哋仲係罪人嘅時候,呢度顯明神嘅愛係無條件嘅。
[00:13:33.500 --> 00:13:37.500]  所以你有時被接納,你覺得好開心,
[00:13:37.500 --> 00:13:44.500]  但係通常你被接納呢,佢都睇到,佢都覺得你仲有得掹嘅。
[00:13:44.500 --> 00:13:54.500]  有陣時我哋覺得,我哋有啲人唔必被接納,因為人哋睇死咗我哋。
[00:13:54.500 --> 00:13:59.500]  但係呢度聖經講,神知道哂我哋好嘅嘢同唔好嘅嘢,
[00:13:59.500 --> 00:14:04.500]  神無條件咁樣愛我哋,愛到讓基督愛我哋死。
[00:14:04.500 --> 00:14:07.500]  呢個經文好得意,佢話:為二人死是少有的。
[00:14:07.500 --> 00:14:11.500]  點解呢?咩叫為二人死是少有的呢?
[00:14:11.500 --> 00:14:14.500]  即係如果你一齊去做嘢呢,
[00:14:14.500 --> 00:14:18.500]  你好難,即係如果一個人佢已經做嘢好叻嘅,
[00:14:18.500 --> 00:14:23.500]  你好難去為佢,一個二人,佢好少為你要為佢死嘅,
[00:14:23.500 --> 00:14:25.500]  通常係佢為你死多嘅。
[00:14:25.500 --> 00:14:28.500]  即係如果有個車撞埋嚟呢,
[00:14:28.500 --> 00:14:31.500]  通常係佢奮心幫你擋多啲嘅。
[00:14:31.500 --> 00:14:36.500]  聖經講到二人就係,佢好少做錯嘢,佢好少需要人幫,
[00:14:36.500 --> 00:14:40.500]  係佢幫人多,所以為二人死嘅機會係少有。
[00:14:40.500 --> 00:14:44.500]  佢話為好人死,人人即係一個好人,
[00:14:44.500 --> 00:14:49.500]  咁又或者有感覺,呢個人咁好,我值得為佢死。
[00:14:49.500 --> 00:14:53.500]  但係呢句話為罪人死,就當我哋做埋罪人一陣,
[00:14:53.500 --> 00:14:57.500]  基督為我哋死,神無條件嘅愛就喺度顯明。
[00:14:57.500 --> 00:15:02.500]  所以呢度講到神佢完全嘅愛我哋,
[00:15:02.500 --> 00:15:05.500]  但係神嘅愛又唔係無條件㗎喎,
[00:15:05.500 --> 00:15:08.500]  又唔係完全無條件,因為你諗吓,
[00:15:08.500 --> 00:15:12.500]  聖經又講到神又係公義喎,
[00:15:12.500 --> 00:15:15.500]  神又好似有條件又好似無條件嘅,
[00:15:15.500 --> 00:15:22.500]  咁即係點呢?我哋讀一讀呢個輔助經文,
[00:15:22.500 --> 00:15:28.500]  喺《埃及記》三章十四節,講講神自己嘅名字先,
[00:15:28.500 --> 00:15:31.500]  神嘅名,三章十四,
[00:15:31.500 --> 00:15:43.500]  「我自有永有的」,呢個講到神去介紹自己嘅名字,
[00:15:43.500 --> 00:15:47.500]  佢嘅名字就係「I am」,
[00:15:47.500 --> 00:15:50.500]  當摩西去問上帝,
[00:15:50.500 --> 00:15:53.500]  「我如果向人哋去見證去介紹你,
[00:15:53.500 --> 00:15:57.500]  我點稱呼你呀?你叫咩名呀?」
[00:15:57.500 --> 00:16:00.500]  神就話:「我係自有永有。」
[00:16:00.500 --> 00:16:05.500]  其實呢個「自有永有」喺中文係一個形容詞,
[00:16:05.500 --> 00:16:10.500]  形容佢係自存,佢係永遠存在,
[00:16:10.500 --> 00:16:15.500]  但係其實原文嘅意思係「I am」,係「我是」,
[00:16:15.500 --> 00:16:19.500]  因為普遍之下冇任何嘢可以去反映,
[00:16:19.500 --> 00:16:22.500]  或者係作為神嘅參照物,
[00:16:22.500 --> 00:16:24.500]  冇任何嘢可以與神相提並論,
[00:16:24.500 --> 00:16:28.500]  所以喺神學上,我哋話神嘅名字,
[00:16:28.500 --> 00:16:31.500]  如果你睇喺父代經文之前,
[00:16:31.500 --> 00:16:35.500]  我寫咗七個關於「我是」神嘅名嘅神學嘅意思,
[00:16:35.500 --> 00:16:38.500]  第一,神係獨一嘅,
[00:16:38.500 --> 00:16:41.500]  第二,神係永恆不變嘅,佢係「I am」,
[00:16:41.500 --> 00:16:45.500]  呢個係現在進行式嘅,現在式嘅Present tense,
[00:16:45.500 --> 00:16:48.500]  佢係不變嘅,永恆嘅,
[00:16:48.500 --> 00:16:52.500]  第三,神係聖潔,聖潔就係唔係淨係乾淨嘅意思,
[00:16:52.500 --> 00:16:55.500]  唔係淨係話神係毫無瑕疵嘅意思,
[00:16:55.500 --> 00:16:59.500]  仲有一個意思就係,神係冇任何嘢可以與祂相提並論,
[00:16:59.500 --> 00:17:02.500]  你聽到有個分別為之「聖」嘅意思就係,
[00:17:02.500 --> 00:17:05.500]  神係冇任何嘢與祂相提並論,
[00:17:05.500 --> 00:17:10.500]  祂永遠都係與別不同,冇任何嘢同祂一樣,
[00:17:10.500 --> 00:17:12.500]  祂係獨一,
[00:17:12.500 --> 00:17:16.500]  所以聖潔同獨一呢個觀念呢,係相連嘅,
[00:17:16.500 --> 00:17:20.500]  有個英文名叫「Michael」,就係誰能與上帝相比,
[00:17:20.500 --> 00:17:24.500]  或者邊個似上帝,who can compare with God,
[00:17:24.500 --> 00:17:29.500]  「Michael」嘅意思就係,邊個似神,邊個可以與祂相比,
[00:17:29.500 --> 00:17:33.500]  咁嘅意思,所以神係獨一嘅「I」,
[00:17:33.500 --> 00:17:36.500]  神係永恆嘅「I am」,
[00:17:36.500 --> 00:17:40.500]  神呢,亦都冇任何嘢可以與祂相提並論,
[00:17:40.500 --> 00:17:44.500]  聖潔,佢與任何嘢都有分別,
[00:17:44.500 --> 00:17:48.500]  神係與別不同,呢個就係聖潔。
[00:17:48.500 --> 00:17:52.500]  第四個呢,就係講到神係不變嘅,
[00:17:52.500 --> 00:17:55.500]  祂係不變持續,
[00:17:55.500 --> 00:18:01.500]  呢個好重要,神祂定義嘅嘢,祂定咗個旨意係永恆不變,
[00:18:01.500 --> 00:18:03.500]  神自己係永恆不變,
[00:18:03.500 --> 00:18:06.500]  神就係愛,呢個係永恆不變,
[00:18:06.500 --> 00:18:09.500]  我哋似神嘅人,都可以永恆不變。
[00:18:09.500 --> 00:18:11.500]  第五呢,就係講神嘅信實,
[00:18:11.500 --> 00:18:17.000]  神嘅信實就係講,祂會向我哋,賜畀我哋祂嘅應許,
[00:18:17.000 --> 00:18:20.500]  祂應承過嘅嘢呢,係一定會實現嘅,
[00:18:20.500 --> 00:18:26.500]  呢個係喺神嘅不變之上呢,講到神嘅一個屬性永恆不變,
[00:18:26.500 --> 00:18:29.500]  祂應承過嘅嘢,祂係信實嘅。
[00:18:29.500 --> 00:18:31.500]  剛才我哋唱第一首詩嗰度,
[00:18:31.500 --> 00:18:34.500]  我哋歌頌耶和華嘅「大慈愛」因為祂係信實,
[00:18:34.500 --> 00:18:37.500]  神嘅慈愛同祂嘅信實係有關嘅喎,
[00:18:37.500 --> 00:18:41.000]  神嘅慈愛係不變嘅,因為神係不變。
[00:18:41.000 --> 00:18:43.500]  而最後呢,第六點就講,
[00:18:43.500 --> 00:18:49.500]  神係自由,祂唔係被造嘅,祂係萬物嘅根源。
[00:18:49.500 --> 00:18:52.500]  呢度講到神係萬物嘅根源,
[00:18:52.500 --> 00:18:57.500]  但有啲人都會問,咦,咁根源喺邊度嚟呀?
[00:18:57.500 --> 00:19:03.500]  咁我哋話,從邏輯上唔應該問呢個問題,因為根係無根嘅。
[00:19:03.500 --> 00:19:05.500]  聽唔聽得明呢句嘢呀?
[00:19:05.500 --> 00:19:09.500]  聽唔聽得明,我搵阿盧教授同你剖析吓。
[00:19:09.500 --> 00:19:15.500]  根係無根,你唔好問神喺邊度嚟,因為呢個問題,本身就係一個矛盾嘅問題。
[00:19:15.500 --> 00:19:19.500]  我哋人點認識神?因為神向我哋啟示,
[00:19:19.500 --> 00:19:26.500]  人只能夠用信心、用肉眼、用我哋嘅五官、五感去認識神。
[00:19:26.500 --> 00:19:32.500]  神係永恆,祂係萬物嘅根源,亦都係萬物嘅創造主。
[00:19:32.500 --> 00:19:37.500]  今日我哋話,無人能夠否定到神嘅存在,包括霍金。
[00:19:37.500 --> 00:19:40.500]  霍金話人生嘅兩樣嘢,佢係諗唔通嘅。
[00:19:40.500 --> 00:19:44.500]  第一就係佢諗唔明神喺邊度嚟,佢否定唔到神。
[00:19:44.500 --> 00:19:50.500]  第二就係佢唔明白女人係點嘅,科學家就係咁講。
[00:19:50.500 --> 00:19:55.500]  所以佢唔明白人嘅心,佢亦都解釋唔到神喺邊度嚟。
[00:19:55.500 --> 00:20:01.500]  每一個人認識神,我哋有限嘅人要認識無限嘅神,係要用信心。
[00:20:01.500 --> 00:20:04.500]  係單單因為神向我哋啟示,我哋可以認識祂。
[00:20:04.500 --> 00:20:08.500]  我哋喺下面,祂喺上面,最後神係有位格嘅。
[00:20:08.500 --> 00:20:21.500]  神嘅名字好特別,好豐富,但具體啲,喺《春埃及記》三十四章,五到七節,呢個神啟示自己嘅名,裏面有三個主要嘅內容。
[00:20:21.500 --> 00:20:25.500]  好想大家特別記得呢段經文,又有個「名」係乜意思呢?
[00:20:25.500 --> 00:20:30.500]  呢段經文好易記,就係《春埃及記》嘅三四五六七。
