
[00:00:00.000 --> 00:00:02.960]  弟兄姊妹們好
[00:05:14.560 --> 00:05:17.320]  他就說不要怕
[00:05:17.320 --> 00:05:19.840]  神跟你同在
[00:05:19.840 --> 00:05:21.400]  你們知道嗎?
[00:05:21.400 --> 00:05:24.360]  我回答的跟祭典一樣
[00:05:24.360 --> 00:05:26.680]  神如果跟我同在
[00:05:26.680 --> 00:05:31.680]  我怎麼有可能遭遇到這樣的事情
[00:05:31.680 --> 00:05:33.800]  因爲我們很多的人
[00:05:33.800 --> 00:05:36.800]  都會能爲神跟我們同在
[00:05:36.800 --> 00:05:39.760]  我們在一切世上都會平平安安
[00:05:39.760 --> 00:05:41.560]  順順利利
[00:05:41.560 --> 00:05:44.440]  就像雅各講的一樣
[00:05:44.440 --> 00:05:47.160]  神啊如果你給我衣服穿
[00:05:47.160 --> 00:05:48.640]  給我飯喫
[00:05:48.640 --> 00:05:50.840]  帶領我平平安安
[00:05:50.840 --> 00:05:54.000]  你這樣纔是我的神
[00:05:54.000 --> 00:05:56.440]  這時候雅各在躲避他
[00:05:56.440 --> 00:06:00.000]  格格以殺在追殺
[00:06:00.000 --> 00:06:02.800]  所以我們想與神同行
[00:06:02.800 --> 00:06:05.960]  常常都是這個感覺
[00:06:05.960 --> 00:06:09.760]  如果神給我一切的事
[00:06:09.760 --> 00:06:10.960]  順順利利
[00:06:10.960 --> 00:06:11.920]  平平安安
[00:06:11.920 --> 00:06:14.640]  有喫有穿有地方住
[00:06:14.640 --> 00:06:17.200]  這纔是我們的神
[00:06:17.200 --> 00:06:22.440]  所以祭典不單是害怕
[00:06:22.440 --> 00:06:25.400]  他對神也有點懷疑
[00:06:25.400 --> 00:06:29.240]  所以他要神的使者給他的意向
[00:06:29.240 --> 00:06:30.560]  使者就答應他
[00:06:30.560 --> 00:06:32.520]  你去拿無效餅
[00:06:32.520 --> 00:06:34.200]  拿點肉
[00:06:34.200 --> 00:06:36.960]  就再放在一個盤子上
[00:06:36.960 --> 00:06:41.880]  神的使者用他的行路的幹一點
[00:06:41.880 --> 00:06:47.400]  這所有的祭物就火燒了
[00:06:47.400 --> 00:06:49.880]  使者也不見了
[00:06:49.880 --> 00:06:52.320]  所以祭典就害怕更怕
[00:06:52.320 --> 00:06:53.440]  他說不得了了
[00:06:53.440 --> 00:06:58.800]  我看到神的使者大概要死了
[00:06:58.800 --> 00:07:02.600]  所以耶和華對他說
[00:07:02.600 --> 00:07:04.240]  你放心
[00:07:04.240 --> 00:07:05.840]  你不會死
[00:07:05.840 --> 00:07:07.240]  不要驚怕
[00:07:07.240 --> 00:07:09.840]  他就爲神做了一個壇
[00:07:09.840 --> 00:07:13.080]  起名叫耶和華沙龍
[00:07:13.080 --> 00:07:16.720]  意思就是神賜我們平安
[00:07:16.720 --> 00:07:18.320]  如果大家還記得
[00:07:18.320 --> 00:07:20.960]  亞伯拉罕在獻以殺的地方
[00:07:20.960 --> 00:07:24.080]  他做了一個壇叫什麼
[00:07:24.080 --> 00:07:31.680]  耶和華以拉是耶和華第一貢典的意思
[00:07:31.680 --> 00:07:37.160]  這些都是能得到神在他們身上施的神器
[00:07:37.160 --> 00:07:39.560]  給上帝起的名字
[00:07:39.560 --> 00:07:40.920]  我講過神的名字
[00:07:40.920 --> 00:07:42.600]  所以我不再講了
[00:07:42.600 --> 00:07:48.120]  太太說時間會太多
[00:07:48.120 --> 00:07:54.800]  當祭典認識胡昭他是真的神的時候
[00:07:54.800 --> 00:07:57.440]  神要他做了兩樣事情
[00:07:57.440 --> 00:08:01.120]  我希望大家留意這兩樣事情是什麼
[00:08:01.120 --> 00:08:07.480]  第一個是除去他父親所做的八粒的壇
[00:08:07.480 --> 00:08:10.360]  因爲他們那時候敬拜別的神
[00:08:10.360 --> 00:08:13.040]  沒有敬拜耶和華
[00:08:13.040 --> 00:08:17.520]  第二件事情就是要他爲神做一個壇
[00:08:17.520 --> 00:08:22.480]  爲什麼實際上第一條就是
[00:08:22.480 --> 00:08:28.200]  在我前面你不可有別的神
[00:08:28.200 --> 00:08:33.880]  神的使者分佈稱祭典爲大能力勇士
[00:08:33.880 --> 00:08:36.240]  我們這裏又看到
[00:08:36.240 --> 00:08:38.480]  祭典是照着神的話做
[00:08:38.480 --> 00:08:41.080]  但是他不敢白天去行
[00:08:41.080 --> 00:08:47.160]  他晚上去把這件事情辦了
[00:08:47.160 --> 00:08:51.600]  所以祭典讓我們看到
[00:08:51.600 --> 00:08:55.200]  他爲什麼要把神放在首位
[00:08:55.200 --> 00:08:58.800]  爲什麼要聽從遵行神的旨意
[00:08:58.800 --> 00:09:02.360]  所以我們先看遵行爲首
[00:09:02.360 --> 00:09:06.360]  這是十節的第一條
[00:09:06.360 --> 00:09:10.360]  除我以外你不可有別的神
[00:09:10.360 --> 00:09:13.680]  這件事好像很容易做對不對
[00:09:13.680 --> 00:09:20.400]  我相信在座的每一位沒有一個去敬拜別的神
[00:09:20.400 --> 00:09:22.360]  是不是呢?
[00:09:22.360 --> 00:09:27.320]  我記得Dr. Charles Stanley講過一句話
[00:09:27.320 --> 00:09:33.480]  他說只要我們把任何事情放在神的前面
[00:09:33.480 --> 00:09:36.120]  不能把神放在第一
[00:09:36.120 --> 00:09:40.680]  那件事情就是我們的偶像
[00:09:40.680 --> 00:09:42.120]  歸根究底
[00:09:42.120 --> 00:09:46.800]  什麼事情我們看到比神重要呢?
[00:09:46.800 --> 00:09:49.680]  其實都是我們自己
[00:09:49.680 --> 00:09:52.160]  我們常常把我們的事業
[00:09:52.160 --> 00:09:53.880]  把我們的學業
[00:09:53.880 --> 00:10:00.000]  把我們的產業看到比神重要
[00:10:00.000 --> 00:10:05.440]  更糟糕的是我們像啞隔一樣
[00:10:05.440 --> 00:10:09.240]  主啊如果你喫我有的喫有的穿
[00:10:09.240 --> 00:10:12.320]  那我平平安安一無所缺
[00:10:12.320 --> 00:10:15.040]  你這纔是我的神
[00:10:15.040 --> 00:10:19.160]  所以耶穌說能要跟從我
[00:10:19.160 --> 00:10:26.080]  必須捨己背起他的十字架來跟從我
[00:10:26.080 --> 00:10:29.080]  更重要的是耶穌說
[00:10:29.080 --> 00:10:34.160]  你要盡心盡心盡力愛住你的神
[00:10:34.160 --> 00:10:38.120]  這幾個月來我一直在想
[00:10:38.120 --> 00:10:43.880]  怎麼樣子才能夠盡心盡力去愛上你
[00:10:43.880 --> 00:10:48.120]  想來想去我做不到
[00:10:48.120 --> 00:10:51.320]  耶穌也知道我們做不到
[00:10:51.320 --> 00:10:56.440]  耶穌說你們不能愛你們看得見的弟兄
[00:10:56.440 --> 00:11:01.440]  怎麼能夠愛你們看不見的神
[00:11:01.440 --> 00:11:04.400]  那麼說神明知道我們做不到
[00:11:04.400 --> 00:11:08.080]  難道他給我們一個難題嗎?
[00:11:08.080 --> 00:11:14.040]  在有一天我打開聖經看到這句經文
[00:11:14.040 --> 00:11:18.000]  我開始明白神的心意
[00:11:18.000 --> 00:11:22.600]  約翰說不是我們愛神
[00:11:22.600 --> 00:11:25.000]  約翰也知道我們沒有辦法
[00:11:25.000 --> 00:11:28.760]  盡心盡力去愛上你
[00:11:28.760 --> 00:11:31.920]  他說乃是神愛我們
[00:11:31.920 --> 00:11:37.640]  他太太的兒子爲我們的罪做了挽回祭
[00:11:37.640 --> 00:11:40.720]  這就是愛了
[00:11:40.720 --> 00:11:44.400]  也就是說神知道我們沒有辦法
[00:11:44.400 --> 00:11:47.880]  盡心盡心盡力去愛他
[00:11:47.880 --> 00:11:50.400]  但是神給我們看到
[00:11:50.400 --> 00:11:54.880]  他是盡心盡心盡力的愛我們
[00:11:54.880 --> 00:11:59.640]  所以神他自己伸開他的雙手
[00:11:59.640 --> 00:12:05.520]  爲你爲我釘在十字架上
[00:12:05.520 --> 00:12:11.040]  所以十字架不單是代表基督教的信仰
[00:12:11.040 --> 00:12:15.200]  十字架是表明神對世人的愛
[00:12:15.200 --> 00:12:18.600]  神對世人的牢訴
[00:12:18.600 --> 00:12:23.520]  神要我們盡心盡力盡力去愛他
[00:12:23.520 --> 00:12:29.920]  是要我們將他的愛向世人表明出來
[00:12:29.920 --> 00:12:35.480]  如果我們沒有辦法去愛一個不可愛的人的時候
[00:12:35.480 --> 00:12:38.640]  我們只要看着十字架
[00:12:38.640 --> 00:12:42.640]  我們就會自自然然的將神的愛
[00:12:42.640 --> 00:12:45.520]  愛在這個人的身上
[00:12:45.520 --> 00:12:47.800]  如果有什麼人得罪我們
[00:12:47.800 --> 00:12:50.680]  我們沒有辦法饒恕的時候
[00:12:50.680 --> 00:12:53.520]  我們只要看看這十字架
[00:12:53.520 --> 00:12:56.280]  我們就會將神的饒恕
[00:12:56.280 --> 00:13:00.240]  饒恕到這個得罪我們的人身上
[00:13:00.240 --> 00:13:06.200]  所以耶穌並沒有給我們一個不能做到的事情
[00:13:06.200 --> 00:13:09.520]  而是神要將我們將他的愛
[00:13:09.520 --> 00:13:14.320]  將他的饒恕向世人表達出來
[00:13:14.320 --> 00:13:17.960]  餘牧師今年的異象是要建立
[00:13:17.960 --> 00:13:22.120]  希望愛、明亮堂的核心價值
[00:13:22.120 --> 00:13:26.360]  如果我們能夠了解神對世人的愛
[00:13:26.360 --> 00:13:28.680]  神對世人的饒恕
[00:13:28.680 --> 00:13:31.120]  就與耶穌所講的
[00:13:31.120 --> 00:13:34.760]  如果你們能夠彼此相愛
[00:13:34.760 --> 00:13:39.720]  世人就會認出你們是我的門徒了
[00:13:39.720 --> 00:13:41.480]  也只有這樣
[00:13:41.480 --> 00:13:47.120]  我們才能將神對我們的愛向世人表達出來
[00:13:47.120 --> 00:13:49.520]  也只能夠如此
[00:13:49.520 --> 00:13:54.440]  我們才能把神放在地獄
[00:13:54.440 --> 00:13:57.240]  經文記述告訴我們
[00:13:57.240 --> 00:13:59.960]  基顛在諸勒壇之後
[00:13:59.960 --> 00:14:04.760]  他就去召集戰士來對抗米顛人
[00:14:04.760 --> 00:14:08.840]  所以他走遍了馬拉西地
[00:14:08.840 --> 00:14:10.320]  又去亞瑟地
[00:14:10.320 --> 00:14:11.760]  又去西部人地
[00:14:11.760 --> 00:14:13.160]  拿破地
[00:14:13.160 --> 00:14:16.880]  一共召集了三萬兩千人
[00:14:16.880 --> 00:14:19.560]  但是有這麼多戰士
[00:14:19.560 --> 00:14:22.120]  基顛還是不放心
[00:14:22.120 --> 00:14:23.640]  他說上帝啊
[00:14:23.640 --> 00:14:26.560]  如果你真要我去打這場仗
[00:14:26.560 --> 00:14:27.960]  去救以色列人
[00:14:27.960 --> 00:14:30.480]  那你得給我個指示
[00:14:30.480 --> 00:14:35.720]  如果我把這個羊毛放在古廠上
[00:14:35.720 --> 00:14:38.560]  你讓這個羊毛滿了露水
[00:14:38.560 --> 00:14:40.760]  其他地方都是乾的
[00:14:40.760 --> 00:14:44.680]  那我就知道你要我做這件事情
[00:14:44.680 --> 00:14:49.960]  第二天果然羊毛上滿了露水
[00:14:49.960 --> 00:14:52.880]  其他的地方都是乾的
[00:14:52.880 --> 00:14:57.360]  所以 但是基顛還是不放心
[00:14:57.360 --> 00:15:00.760]  他說你再來一次
[00:15:00.760 --> 00:15:02.840]  這一次羊毛是乾的
[00:15:02.840 --> 00:15:05.440]  其他的地方是溼的
[00:15:05.440 --> 00:15:07.400]  OK
[00:15:07.400 --> 00:15:10.640]  然後上帝也照着做了
[00:15:10.640 --> 00:15:13.960]  我們眼睛不是常常仰望神
[00:15:13.960 --> 00:15:18.320]  而是我們把注意力放在敵人身上
[00:15:18.320 --> 00:15:20.640]  或者我們把我們的注意力
[00:15:20.640 --> 00:15:23.120]  放在我們環境身上
[00:15:23.120 --> 00:15:25.760]  所以我們常常跌倒
[00:15:25.760 --> 00:15:29.600]  上一次我做見證說我女兒找工作
[00:15:29.600 --> 00:15:32.960]  在禱告後我心中有感動
[00:15:32.960 --> 00:15:34.400]  對女兒說
[00:15:34.400 --> 00:15:37.880]  神已經把這件事交在你的手中
[00:15:37.880 --> 00:15:40.680]  你一定會得着這份工作
[00:15:40.680 --> 00:15:44.760]  果然我女兒得着了工作
[00:15:44.760 --> 00:15:47.160]  我的信心是不是這麼高呢
[00:15:47.160 --> 00:15:48.720]  很慚愧
[00:15:48.720 --> 00:15:51.640]  這是第三次神感動我
[00:15:51.640 --> 00:15:55.680]  我纔敢跟我女兒說這句話
[00:15:55.680 --> 00:15:58.080]  第一次在我女兒畢業後不久
[00:15:58.080 --> 00:16:00.120]  他告訴我們說
[00:16:00.120 --> 00:16:03.640]  最少有一半女士找不到工作
[00:16:03.640 --> 00:16:07.240]  所以我每天早上在禱告的時候
[00:16:07.240 --> 00:16:10.480]  都特別爲這件事情禱告
[00:16:10.480 --> 00:16:12.280]  有一次在禱告中
[00:16:12.280 --> 00:16:15.240]  心中充滿了感謝
[00:16:15.240 --> 00:16:18.920]  他口中只是說感謝神、感謝神、感謝神
[00:16:18.920 --> 00:16:21.440]  說不出別的話來
[00:16:21.440 --> 00:16:22.680]  我妻子起來後
[00:16:22.680 --> 00:16:25.320]  我就將這個感覺告訴她
[00:16:25.320 --> 00:16:27.520]  她就笑着對我說
[00:16:27.520 --> 00:16:28.480]  這下好了
[00:16:28.480 --> 00:16:30.000]  你已經感謝了上帝
[00:16:30.000 --> 00:16:33.960]  神一定會爲女兒預備工作
[00:16:33.960 --> 00:16:36.640]  可是不到兩個禮拜
[00:16:36.640 --> 00:16:37.640]  我女兒回來
[00:16:37.640 --> 00:16:40.440]  剛好是喫飯的時候
[00:16:40.440 --> 00:16:41.680]  在喫飯的時候
[00:16:41.680 --> 00:16:44.600]  他又談起他找工作的困難
[00:16:44.600 --> 00:16:47.800]  說着說着眼淚就掉下來了
[00:16:47.800 --> 00:16:50.920]  並且怪我跟我妻子說
[00:16:50.920 --> 00:16:54.440]  你爲什麼不讓我去學工程
[00:16:54.440 --> 00:16:58.000]  我現在好幾個同學
[00:16:58.000 --> 00:17:00.280]  得了工程師學位
[00:17:00.280 --> 00:17:03.120]  在波音上班薪水都很好
[00:17:03.120 --> 00:17:04.960]  我花多了三年的時間
[00:17:04.960 --> 00:17:07.320]  現在找不到工作
[00:17:07.320 --> 00:17:11.080]  那時候我心中感謝的心都沒有了
[00:17:11.080 --> 00:17:14.360]  又爲女兒的事情禱告
[00:17:14.360 --> 00:17:16.720]  這一過了多久我忘記了
[00:17:16.720 --> 00:17:19.080]  在一次禱告中
[00:17:19.080 --> 00:17:21.160]  從那天神的一句話
[00:17:21.160 --> 00:17:23.080]  來到我心裏面
[00:17:23.080 --> 00:17:25.400]  他說你雖然不義
[00:17:25.400 --> 00:17:28.760]  尚且知道拿好的給兒女
[00:17:28.760 --> 00:17:31.880]  何況你們在天上的福
[00:17:31.880 --> 00:17:34.160]  我將這句話反覆想
[00:17:34.160 --> 00:17:37.560]  神指着我信心不足
[00:17:37.560 --> 00:17:40.600]  所以我感謝上帝
[00:17:40.600 --> 00:17:43.840]  爲我女兒已經安排好了工作
[00:17:43.840 --> 00:17:46.440]  在那次禱告之後
[00:17:46.440 --> 00:17:49.720]  我將我的求告改變了
[00:17:49.720 --> 00:17:51.200]  我說父啊
[00:17:51.200 --> 00:17:52.720]  雖然我不義
[00:17:52.720 --> 00:17:55.400]  我尚知道拿好的給女兒
[00:17:55.400 --> 00:18:00.720]  我感謝你將更好的賜給了她
[00:18:00.720 --> 00:18:03.680]  我們看環境看人
[00:18:03.680 --> 00:18:05.640]  我們會跌倒
[00:18:05.640 --> 00:18:08.680]  所以我們要與主同行
[00:18:08.680 --> 00:18:14.920]  我們的眼睛常常要仰望十字架
[00:18:14.920 --> 00:18:17.160]  因爲積澱
[00:18:17.160 --> 00:18:21.040]  我已經回來一點
[00:18:21.040 --> 00:18:24.240]  因爲積澱對神的懷疑
[00:18:24.240 --> 00:18:28.680]  神要積澱看到他的大能
[00:18:28.680 --> 00:18:32.880]  他說你這三萬兩千能還是太多
[00:18:32.880 --> 00:18:35.400]  所以如果誰心裏害怕
[00:18:35.400 --> 00:18:37.360]  你叫他們回去
[00:18:37.360 --> 00:18:40.320]  只有兩萬兩千能走了
[00:18:40.320 --> 00:18:42.880]  還剩下一萬
[00:18:42.880 --> 00:18:44.840]  神說這一萬能還是太多
[00:18:44.840 --> 00:18:47.400]  你把他們帶到水邊
[00:18:47.400 --> 00:18:51.400]  如果趴在地上像狗一樣喝水的
[00:18:51.400 --> 00:18:53.720]  你叫他們站着一邊
[00:18:53.720 --> 00:18:55.960]  如果是跪在那裏喝水的
[00:18:55.960 --> 00:18:58.160]  你也叫他們站着一邊
[00:18:58.160 --> 00:19:01.200]  唯有那站在那裏用手捧着喝水的
[00:19:01.200 --> 00:19:03.160]  你叫他留下來
[00:19:03.160 --> 00:19:06.800]  這留下來的能有三百能
[00:19:06.800 --> 00:19:10.160]  所以積澱就帶領這三百能
[00:19:10.160 --> 00:19:15.520]  去在山上看到下面的陰
[00:19:15.520 --> 00:19:18.120]  我相信任何人在那個時候
[00:19:18.120 --> 00:19:21.200]  往上下一看都會害怕
[00:19:21.200 --> 00:19:22.120]  你們知道嗎?
[00:19:22.120 --> 00:19:26.240]  來打他的積澱能跟東方能、亞馬利能
[00:19:26.240 --> 00:19:29.720]  有十三萬五千能
[00:19:29.720 --> 00:19:33.480]  你要用三百能去打十三萬五千能
[00:19:33.480 --> 00:19:35.560]  誰不會害怕
[00:19:35.560 --> 00:19:37.800]  所以上帝也知道積澱害怕
[00:19:37.800 --> 00:19:39.200]  祂說如果你怕的話
[00:19:39.200 --> 00:19:41.280]  你下去聽聽
[00:19:41.280 --> 00:19:46.400]  你聽聽到底這場戰爭會怎麼樣
[00:19:46.400 --> 00:19:47.920]  積澱下去後
[00:19:47.920 --> 00:19:50.480]  他聽到有一個人做夢
[00:19:50.480 --> 00:19:53.840]  將這個夢告訴他的朋友
[00:19:53.840 --> 00:19:55.920]  他說我看到一個大馬頂
[00:19:55.920 --> 00:19:59.520]  從山上滾到彌天人的營中
[00:19:59.520 --> 00:20:01.360]  到了帳篷裏
[00:20:01.360 --> 00:20:03.640]  把帳篷都擋翻了
[00:20:03.640 --> 00:20:05.160]  他的同伴就說
[00:20:05.160 --> 00:20:06.320]  這不是別的
[00:20:06.320 --> 00:20:07.520]  是以色列能
[00:20:07.520 --> 00:20:10.600]  優阿斯的兒子積澱的刀
[00:20:10.600 --> 00:20:16.440]  神已將彌天能和全境都交在他的手中了
[00:20:16.440 --> 00:20:18.320]  所以積澱帶着三百個能
[00:20:18.320 --> 00:20:20.960]  手上拿着刀
[00:20:20.960 --> 00:20:22.720]  拿着火把吹着口號
[00:20:22.720 --> 00:20:25.880]  沒有拿刀
[00:20:25.880 --> 00:20:29.640]  神讓這些敵人互相殘殺
[00:20:29.640 --> 00:20:34.480]  這場戰很容易的就勝利了
[00:20:34.480 --> 00:20:39.200]  積澱能夠以三百個能得勝
[00:20:39.200 --> 00:20:44.800]  是因爲積澱聽從遵行神的話
[00:20:44.800 --> 00:20:47.240]  四字集一我講過
[00:20:47.240 --> 00:20:50.560]  能的行爲是不聽從
[00:20:50.560 --> 00:20:51.960]  不教導
[00:20:51.960 --> 00:20:54.360]  任意而行
[00:20:54.360 --> 00:20:56.240]  所以能失敗
[00:20:56.240 --> 00:20:57.880]  能跌倒
[00:20:57.880 --> 00:21:01.360]  苦難到他們身上
[00:21:01.360 --> 00:21:05.600]  今天的經文讓我們看到積澱雖然膽小
[00:21:05.600 --> 00:21:10.120]  神又要神跟他指示又指示
[00:21:10.120 --> 00:21:14.600]  但是他還是照着神的心意去做
[00:21:14.600 --> 00:21:19.760]  所以我們看聽從遵行
[00:21:19.760 --> 00:21:21.560]  唯有聽從我的
[00:21:21.560 --> 00:21:23.560]  必然安然居住
[00:21:23.560 --> 00:21:24.960]  得享安寧
[00:21:24.960 --> 00:21:27.480]  不怕禍害
[00:21:27.480 --> 00:21:31.520]  你們謹守遵行書上所寫的一切話
[00:21:31.520 --> 00:21:34.840]  如此你的道路就可以橫通
[00:21:34.840 --> 00:21:37.480]  凡事順利
[00:21:37.480 --> 00:21:39.280]  今天
[00:21:39.280 --> 00:21:42.000]  神要我們做世上的光
[00:21:42.000 --> 00:21:44.000]  世上的雲
[00:21:44.000 --> 00:21:49.000]  我們有沒有聽從遵行呢?
[00:21:49.000 --> 00:21:52.920]  鹽不單是調味用的
[00:21:52.920 --> 00:21:55.800]  在古代沒有冰箱
[00:21:55.800 --> 00:21:59.720]  鹽是用來保持食物不活化
[00:21:59.720 --> 00:22:04.720]  世上的鹽是要保持這個世界不腐敗
[00:22:04.720 --> 00:22:06.720]  不墮落
[00:22:06.720 --> 00:22:10.520]  世上的光是要照在黑暗裏
[00:22:10.520 --> 00:22:13.800]  叫罪惡沒法隱藏
[00:22:13.800 --> 00:22:15.800]  很可惜
[00:22:15.800 --> 00:22:20.000]  今天的世界越來越腐敗
[00:22:20.000 --> 00:22:23.800]  甚至美國這個基督教會
[00:22:23.800 --> 00:22:28.600]  基督教的國教也是這樣
[00:22:28.600 --> 00:22:34.680]  先是不準在學校裏面讀經禱告
[00:22:34.680 --> 00:22:37.520]  然後在政府機關裏面
[00:22:37.520 --> 00:22:42.080]  我們不可以展示十字架
[00:22:42.080 --> 00:22:46.400]  現在我們更是以人的律法
[00:22:46.400 --> 00:22:49.280]  代替了神的律法
[00:22:49.280 --> 00:22:54.160]  都是因爲我們的鹽失了味
[00:22:54.160 --> 00:22:58.360]  我們的光沒有照在門前
[00:22:58.360 --> 00:23:00.480]  今天世上的苦難
[00:23:00.480 --> 00:23:03.080]  是不是我們對神的話
[00:23:03.080 --> 00:23:08.080]  沒有謹守遵行呢?
[00:23:08.080 --> 00:23:10.560]  上一次我講過
[00:23:10.560 --> 00:23:13.840]  神將世界交在我們的手中
