
[00:00:00.000 --> 00:00:03.000]  我沒有忘記今天是一個父親節
[00:02:38.200 --> 00:02:39.400]  已經過了
[00:02:39.400 --> 00:02:40.400]  已經超過兩歲
[00:02:40.400 --> 00:02:41.000]  不要緊
[00:02:41.000 --> 00:02:42.200]  孫子
[00:02:42.200 --> 00:02:43.600]  兩歲以內
[00:02:43.600 --> 00:02:47.400]  爸爸晚上跟他說故事
[00:02:47.400 --> 00:02:49.800]  將來這個小朋友的成長
[00:02:49.800 --> 00:02:51.600]  是比較堅強的
[00:02:51.600 --> 00:02:54.200]  為什麼?因為爸爸說話比較堅強
[00:02:54.200 --> 00:02:57.600]  你知道任何廣告的聲音
[00:02:57.600 --> 00:02:59.200]  多數都是男人
[00:02:59.200 --> 00:03:02.200]  為什麼?因為女人賣東西
[00:03:02.200 --> 00:03:04.200]  男人說話女人賣東西
[00:03:04.200 --> 00:03:05.800]  我們有一種堅定
[00:03:05.800 --> 00:03:07.200]  這個產品是好的
[00:03:07.200 --> 00:03:09.400]  於是他太太就賣東西
[00:03:09.400 --> 00:03:10.600]  賣這個產品
[00:03:10.600 --> 00:03:15.400]  證明男性的角色在家是不可缺的
[00:03:15.400 --> 00:03:17.200]  甚至有一個坊間的調查
[00:03:17.200 --> 00:03:18.200]  這個純粹是坊間
[00:03:18.200 --> 00:03:22.200]  沒有任何學術證明
[00:03:22.200 --> 00:03:25.000]  如果他的小孩在三歲之內
[00:03:25.000 --> 00:03:26.400]  你跟他說多一點
[00:03:26.400 --> 00:03:28.600]  你將來做什麼職業
[00:03:28.600 --> 00:03:30.600]  他的成功率是百分之九十
[00:03:30.600 --> 00:03:32.000]  你信不信由你
[00:03:32.000 --> 00:03:32.600]  百分之九十
[00:03:32.600 --> 00:03:34.000]  於是我經常跟孫子說
[00:03:34.000 --> 00:03:37.000]  你要做老人科醫生
[00:03:37.000 --> 00:03:39.600]  因為將來可以醫公公
[00:03:39.600 --> 00:03:40.800]  我很自私
[00:03:40.800 --> 00:03:42.400]  他去醫我不用錢
[00:03:42.400 --> 00:03:43.800]  如果他是老人科專科
[00:03:43.800 --> 00:03:44.600]  我是老人家
[00:03:44.600 --> 00:03:46.600]  他去醫我就好了
[00:03:46.600 --> 00:03:47.800]  這個坊間
[00:03:47.800 --> 00:03:49.600]  不管怎樣
[00:03:49.600 --> 00:03:51.800]  爸爸的角色很重要
[00:03:51.800 --> 00:03:53.200]  但是今天的爸爸
[00:03:53.200 --> 00:03:56.000]  可能我們都同樣不被人接納
[00:03:56.000 --> 00:03:56.800]  也不出奇
[00:03:56.800 --> 00:04:00.000]  有時候很多人誤會我們做爸爸
[00:04:00.000 --> 00:04:02.600]  甚至可能現在一代的很多媽媽
[00:04:02.600 --> 00:04:05.400]  可能賺錢多過爸爸也不出奇
[00:04:05.400 --> 00:04:07.200]  絕對不出奇
[00:04:07.200 --> 00:04:09.400]  有時候我們做爸爸的感覺
[00:04:09.400 --> 00:04:11.200]  都好像不太過
[00:04:11.200 --> 00:04:12.600]  不過不要緊
[00:04:12.600 --> 00:04:14.800]  我們曾經說二人成為一體
[00:04:14.800 --> 00:04:15.800]  他賺的錢就是我的
[00:04:15.800 --> 00:04:17.400]  我賺的錢就是他的
[00:04:17.400 --> 00:04:19.000]  我們一起花就行了
[00:04:19.000 --> 00:04:21.600]  所以我祈求天父給我們一個信心
[00:04:21.600 --> 00:04:23.200]  我們不是去比較
[00:04:23.200 --> 00:04:24.600]  我們去接納
[00:04:24.600 --> 00:04:25.800]  我們去欣賞
[00:04:25.800 --> 00:04:28.000]  我們的妻子
[00:04:28.000 --> 00:04:29.600]  我們的夫妻之間的關係
[00:04:29.600 --> 00:04:31.400]  可以更加地向前
[00:04:31.400 --> 00:04:34.000]  但是你的角色是不可缺的
[00:04:34.000 --> 00:04:35.400]  所以我想為你們祈禱
[00:04:35.400 --> 00:04:37.600]  讓上帝祝福我們作為父親的
[00:04:37.600 --> 00:04:39.600]  讓上帝繼續使用我們
[00:04:39.600 --> 00:04:41.000]  再加他哪個角色
[00:04:41.000 --> 00:04:41.800]  我們低頭
[00:04:41.800 --> 00:04:43.600]  希望天父再一次強烈祝福我們
[00:04:43.600 --> 00:04:47.000]  讓我們繼續看到很多父親在當中
[00:04:47.000 --> 00:04:48.600]  無論我們今天多少歲
[00:04:48.600 --> 00:04:50.800]  無論我們今天看著我們的下一代
[00:04:50.800 --> 00:04:52.400]  或者再下一代
[00:04:52.400 --> 00:04:53.400]  我們很深信
[00:04:53.400 --> 00:04:56.400]  我們的信仰的傳承是最重要的
[00:04:56.400 --> 00:04:58.800]  我們願意將我們最寶貴的信仰
[00:04:58.800 --> 00:05:00.400]  傳承給我們下一代
[00:05:00.400 --> 00:05:02.000]  再傳承給下一代
[00:05:02.000 --> 00:05:03.800]  再傳承給下一代
[00:05:03.800 --> 00:05:07.000]  讓我們不同的世代
[00:05:07.000 --> 00:05:09.000]  我們仍然都能夠有
[00:05:09.000 --> 00:05:11.400]  耶穌基督的恩典在我們當中
[00:05:11.400 --> 00:05:12.400]  所以下次奉您的名
[00:05:12.400 --> 00:05:13.600]  祝福這裡每一位爸爸
[00:05:13.600 --> 00:05:16.200]  讓上帝讓他們有智慧
[00:05:16.200 --> 00:05:17.600]  做帶領的工作
[00:05:17.600 --> 00:05:20.400]  讓他們在屬靈生命中繼續成長
[00:05:20.400 --> 00:05:24.000]  讓他們能夠更加看多些神的話
[00:05:24.000 --> 00:05:25.600]  讓他們能夠在家中
[00:05:25.600 --> 00:05:27.200]  成為一個屬靈的頭
[00:05:27.200 --> 00:05:28.600]  讓他們的帶領
[00:05:28.600 --> 00:05:30.200]  是按著祢的真理
[00:05:30.200 --> 00:05:32.000]  去帶領整個家庭
[00:05:32.000 --> 00:05:33.200]  所以下次奉您的名
[00:05:33.200 --> 00:05:34.800]  祝福這裡每一位爸爸
[00:05:34.800 --> 00:05:36.400]  無論台上台下的爸爸
[00:05:36.400 --> 00:05:38.200]  讓我們都能夠
[00:05:38.200 --> 00:05:40.400]  經歷到祢的愛的充滿
[00:05:40.400 --> 00:05:42.000]  經歷到聖靈的充滿
[00:05:42.000 --> 00:05:44.000]  帶著祢給我們的能力
[00:05:44.000 --> 00:05:47.600]  來服侍我們家庭裡的每一位成員
[00:05:47.600 --> 00:05:50.200]  讓上帝欣賞這裡每一位爸爸
[00:05:50.200 --> 00:05:52.400]  讓上帝祝福這裡每一位爸爸
[00:05:52.400 --> 00:05:53.600]  聽我們的祈禱
[00:05:53.600 --> 00:05:54.800]  奉主命求
[00:05:54.800 --> 00:05:55.400]  是不是?
[00:05:55.400 --> 00:05:56.800]  我們將掌聲多謝這位爸爸
[00:05:56.800 --> 00:05:58.400]  今天我講道的題目
[00:05:58.400 --> 00:06:01.600]  就叫做「一位受傷的爸爸」以上
[00:06:01.600 --> 00:06:03.600]  為什麼我會用這樣的題目
[00:06:03.600 --> 00:06:04.800]  就是因為我深信
[00:06:04.800 --> 00:06:08.200]  今天我們不同的階段裡
[00:06:08.200 --> 00:06:11.800]  我們都有不同的經歷
[00:06:11.800 --> 00:06:12.800]  而這些經歷裡
[00:06:12.800 --> 00:06:15.800]  可能都會帶給我們很多不同的感受
[00:06:15.800 --> 00:06:17.600]  特別過去一個星期裡
[00:06:17.600 --> 00:06:18.400]  真的
[00:06:18.400 --> 00:06:20.800]  我們無論看著電視也好
[00:06:20.800 --> 00:06:22.000]  看著我們的手機
[00:06:22.000 --> 00:06:24.400]  每一個的一些訊息也好
[00:06:24.400 --> 00:06:26.000]  可能都帶給我們內心
[00:06:26.000 --> 00:06:29.400]  很多不同的一些回響
[00:06:29.400 --> 00:06:31.000]  甚至我們可能會哭
[00:06:31.000 --> 00:06:32.400]  我們可能會憂傷
[00:06:32.400 --> 00:06:33.800]  我們可能會擔憂
[00:06:33.800 --> 00:06:35.000]  甚至我們可能會這樣
[00:06:35.000 --> 00:06:38.400]  唉 還是回到別的國家算了
[00:06:38.400 --> 00:06:39.600]  還是離開香港
[00:06:39.600 --> 00:06:41.600]  我們還是移民算了
[00:06:41.600 --> 00:06:44.400]  總之哪裡回來
[00:06:44.400 --> 00:06:48.200]  可能我們還是回流到其他國家
[00:06:48.200 --> 00:06:51.400]  其實加拿大、美國、澳洲、英國
[00:06:51.400 --> 00:06:54.200]  那些教會已經跟我說了
[00:06:54.200 --> 00:06:58.000]  我們會預備接收大家
[00:06:58.000 --> 00:07:00.200]  弟弟姐妹
[00:07:00.200 --> 00:07:04.200]  天國到處都是
[00:07:04.200 --> 00:07:05.600]  地上的教會
[00:07:05.600 --> 00:07:07.000]  無論在哪個地方
[00:07:07.000 --> 00:07:08.600]  都只有一間教會
[00:07:08.600 --> 00:07:10.200]  都是神的教會
[00:07:10.200 --> 00:07:12.000]  去哪裡都不是問題
[00:07:12.000 --> 00:07:13.600]  不過我仍深信
[00:07:13.600 --> 00:07:16.800]  今天我們住在香港的這群香港的市民
[00:07:16.800 --> 00:07:19.400]  我仍深信我們是愛這個城市
[00:07:19.400 --> 00:07:21.000]  我們願意為這個城市
[00:07:21.000 --> 00:07:22.800]  付出我們應該付出的東西
[00:07:22.800 --> 00:07:24.600]  一位受傷的爸爸
[00:07:24.600 --> 00:07:26.000]  為什麼我會說
[00:07:26.000 --> 00:07:29.000]  以撒是一位受傷的爸爸
[00:07:29.000 --> 00:07:31.200]  當我自己去思考
[00:07:31.200 --> 00:07:33.200]  去預備這篇訊息的時候
[00:07:33.200 --> 00:07:36.000]  其實我是大概四月份開始
[00:07:36.000 --> 00:07:37.600]  已經預備這篇講章
[00:07:37.600 --> 00:07:38.600]  為什麼呢
[00:07:38.600 --> 00:07:40.800]  因為我知道由四、五月、六月
[00:07:40.800 --> 00:07:42.200]  我是非常忙
[00:07:42.200 --> 00:07:45.600]  忙到我自己是沒有很多空間
[00:07:45.600 --> 00:07:46.800]  去想這篇講章
[00:07:46.800 --> 00:07:50.400]  於是我打算用長一點的時間去思考
[00:07:50.400 --> 00:07:52.400]  所以當我自己去思考
[00:07:52.400 --> 00:07:53.600]  要講這裡的時候
[00:07:53.600 --> 00:07:56.600]  神就將以撒放在我心裡
[00:07:56.600 --> 00:07:57.600]  當時我都在想
[00:07:57.600 --> 00:07:59.400]  為什麼要講以撒呢
[00:07:59.400 --> 00:08:01.200]  你講阿伯拉罕、講雅各
[00:08:01.200 --> 00:08:02.600]  其實都很多東西要講
[00:08:02.600 --> 00:08:04.200]  你可能講約瑟
[00:08:04.200 --> 00:08:05.200]  都很多東西要講
[00:08:05.200 --> 00:08:07.000]  你可能講聖經那邊
[00:08:07.000 --> 00:08:09.400]  很多的爸爸都可能很多東西要講
[00:08:09.400 --> 00:08:12.200]  但以撒某個情況給人一個感覺
[00:08:12.200 --> 00:08:17.000]  其實都好像沒有什麼特別的情況
[00:08:17.000 --> 00:08:18.200]  你頂多就說他
[00:08:18.200 --> 00:08:21.600]  去到最後他祝福他的兒子的時候
[00:08:21.600 --> 00:08:22.800]  他祝福錯了
[00:08:22.800 --> 00:08:23.800]  他老眼昏花
[00:08:23.800 --> 00:08:26.000]  看不到究竟誰是以撒
[00:08:26.000 --> 00:08:27.000]  誰是雅各
[00:08:27.000 --> 00:08:29.000]  誰知道是被雅各
[00:08:29.000 --> 00:08:31.800]  騙了一個長子名分的祝福
[00:08:31.800 --> 00:08:33.000]  但一方面
[00:08:33.000 --> 00:08:36.600]  當我自己去思考以撒的時候
[00:08:36.600 --> 00:08:40.000]  無論是阿伯拉罕、以撒、雅各的神
[00:08:40.000 --> 00:08:42.000]  這三代的裡邊
[00:08:42.000 --> 00:08:44.000]  我們發覺其實阿伯拉罕
[00:08:44.000 --> 00:08:45.600]  他的信心很特別
[00:08:45.600 --> 00:08:46.600]  雅各
[00:08:46.600 --> 00:08:48.600]  縱然你說他是有很多的古惑
[00:08:48.600 --> 00:08:51.000]  但他仍然有很多的摔跤
[00:08:51.000 --> 00:08:52.000]  跟神的摔跤
[00:08:52.000 --> 00:08:53.000]  都可以去講
[00:08:53.000 --> 00:08:54.000]  但以素
[00:08:54.000 --> 00:08:56.200]  你會發覺比較一個柔弱的人
[00:08:56.200 --> 00:08:58.400]  好像什麼都沒有主見的人
[00:08:58.400 --> 00:08:59.400]  以致到
[00:08:59.400 --> 00:09:03.000]  究竟以撒有什麼可以去分享
[00:09:03.000 --> 00:09:05.000]  唯一是有利的
[00:09:05.000 --> 00:09:06.800]  就是這三個人物當中
[00:09:06.800 --> 00:09:09.800]  以撒的聖經的描述
[00:09:09.800 --> 00:09:11.000]  是最少經文
[00:09:11.000 --> 00:09:12.400]  所以要預備以撒
[00:09:12.400 --> 00:09:14.800]  是看最少經文才可以預備
[00:09:14.800 --> 00:09:17.400]  所以唯一的優點就是
[00:09:17.400 --> 00:09:19.000]  描述這個人物
[00:09:19.000 --> 00:09:22.000]  是最少的內容
[00:09:22.000 --> 00:09:23.200]  但很奇怪
[00:09:23.200 --> 00:09:25.000]  這三個人物
[00:09:25.000 --> 00:09:26.800]  最長命的
[00:09:26.800 --> 00:09:28.600]  反而是以撒
[00:09:28.600 --> 00:09:31.200]  阿伯拉罕活到175歲
[00:09:31.200 --> 00:09:33.600]  雅各活到147歲
[00:09:33.600 --> 00:09:37.200]  而以撒活到180歲才死
[00:09:37.200 --> 00:09:39.400]  當然我們不是鬥長命
[00:09:39.400 --> 00:09:40.800]  大家不要以為我講
[00:09:40.800 --> 00:09:42.400]  他長命一點就好一點
[00:09:42.400 --> 00:09:45.400]  看你活得豐盛不豐盛
[00:09:45.400 --> 00:09:48.800]  但我覺得他是一個很多傷害的人
[00:09:48.800 --> 00:09:51.000]  很多原生家庭的傷害的人
[00:09:51.000 --> 00:09:53.800]  為什麼他能夠持守他的生命
[00:09:53.800 --> 00:09:55.200]  去到180歲
[00:09:55.200 --> 00:09:57.200]  當然我今天講這篇道
[00:09:57.200 --> 00:09:59.800]  我要很強調
[00:09:59.800 --> 00:10:03.000]  不是聖經那邊說以撒
[00:10:03.000 --> 00:10:05.000]  他自己說自己很多傷害
[00:10:05.000 --> 00:10:06.600]  他沒有講過
[00:10:06.600 --> 00:10:09.400]  而是我今天用我的聖經
[00:10:09.400 --> 00:10:12.600]  用今天我們一代的人
[00:10:12.600 --> 00:10:13.800]  我們是人
[00:10:13.800 --> 00:10:15.400]  以撒也是人
[00:10:15.400 --> 00:10:17.400]  我們用人的感受
[00:10:17.400 --> 00:10:20.200]  去看以撒的一個進程
[00:10:20.200 --> 00:10:21.400]  所以我第一點
[00:10:21.400 --> 00:10:23.200]  就說可能
[00:10:23.200 --> 00:10:26.000]  我們講到可能會令到
[00:10:26.000 --> 00:10:29.600]  以撒有傷害的一些情景
[00:10:29.600 --> 00:10:32.000]  可以用強調是可能
[00:10:32.000 --> 00:10:34.800]  這個可能純粹是人自己
[00:10:34.800 --> 00:10:38.000]  用了我們今天世代人的一種感受
[00:10:38.000 --> 00:10:44.400]  去嘗試套入以撒人生的歷程當中
[00:10:44.400 --> 00:10:47.000]  以致我在當中去思考
[00:10:47.000 --> 00:10:48.400]  如果我是以撒
[00:10:48.400 --> 00:10:50.400]  我可能會有這些傷害
[00:10:50.400 --> 00:10:52.000]  這是我的強調點
[00:10:52.000 --> 00:10:53.800]  大家不要挑戰我
[00:10:53.800 --> 00:10:56.200]  究竟聖經有沒有講以撒是受傷
[00:10:56.200 --> 00:10:57.400]  我只是強調
[00:10:57.400 --> 00:10:59.800]  用一個人
[00:10:59.800 --> 00:11:01.800]  將我自己套入以撒
[00:11:01.800 --> 00:11:03.400]  去看那種感受
[00:11:03.400 --> 00:11:06.000]  用今天不完美的何牧師
[00:11:06.000 --> 00:11:08.600]  套入以撒那種感受
[00:11:08.600 --> 00:11:09.400]  有幾樣東西
[00:11:09.400 --> 00:11:10.400]  第一
[00:11:10.400 --> 00:11:12.400]  我稱之為沒有預期
[00:11:12.400 --> 00:11:13.800]  什麼叫沒有預期呢
[00:11:13.800 --> 00:11:15.600]  很坦白講
[00:11:15.600 --> 00:11:18.200]  阿伯拉罕七十五歲的時候
[00:11:18.200 --> 00:11:19.200]  神跟他說
[00:11:19.200 --> 00:11:20.800]  將來你會有一個後裔
[00:11:20.800 --> 00:11:21.600]  很開心
[00:11:21.600 --> 00:11:27.200]  你知猶太人很喜歡長子嫡孫
[00:11:27.200 --> 00:11:29.000]  所以很大男人主義
[00:11:29.000 --> 00:11:31.200]  猶太人的大男人主義
[00:11:31.200 --> 00:11:34.800]  比中國人有過之而無不及
[00:11:34.800 --> 00:11:36.600]  所以當神跟他說
[00:11:36.600 --> 00:11:39.000]  將來你會有一個後裔
[00:11:39.000 --> 00:11:40.200]  作為阿伯拉罕
[00:11:40.200 --> 00:11:41.400]  作為撒萊
[00:11:41.400 --> 00:11:42.200]  當時還未改名
[00:11:42.200 --> 00:11:43.800]  一個阿伯蘭一個撒萊
[00:11:43.800 --> 00:11:44.800]  他們會很開心
[00:11:44.800 --> 00:11:47.200]  將來我會有一個後裔
[00:11:47.200 --> 00:11:50.400]  去承繼我自己的遺產也好
[00:11:50.400 --> 00:11:52.400]  承繼上帝的使命也好
[00:11:52.400 --> 00:11:54.000]  一個約的問題
[00:11:54.000 --> 00:11:57.000]  但是等了十年
[00:11:57.000 --> 00:11:59.600]  他太太的肚子大都沒有大過
[00:11:59.600 --> 00:12:01.200]  動都沒有過
[00:12:01.200 --> 00:12:02.600]  十年
[00:12:02.600 --> 00:12:03.800]  十年的時間
[00:12:03.800 --> 00:12:06.600]  他太太沒有任何懷孕的跡象
[00:12:06.600 --> 00:12:08.000]  於是他等不及
[00:12:08.000 --> 00:12:10.600]  我們先不要說他等不等得及的問題
[00:12:10.600 --> 00:12:12.400]  用人格他真的等不及
[00:12:12.400 --> 00:12:16.200]  於是撒萊就跟阿伯蘭說
[00:12:16.200 --> 00:12:20.200]  不如娶妾侍
[00:12:20.200 --> 00:12:21.200]  各位丈夫
[00:12:21.200 --> 00:12:22.800]  如果今天有太太叫他娶妾侍
[00:12:22.800 --> 00:12:23.600]  他娶不娶
[00:12:23.600 --> 00:12:25.400]  坦白講
[00:12:25.400 --> 00:12:26.800]  不想問你們
[00:12:26.800 --> 00:12:29.400]  是太太叫你
[00:12:29.400 --> 00:12:31.000]  不是你自己要求
[00:12:31.000 --> 00:12:34.200]  是撒萊跟阿伯蘭說
[00:12:34.200 --> 00:12:35.800]  不如娶個妾侍
[00:12:35.800 --> 00:12:37.400]  於是誰呢
[00:12:37.400 --> 00:12:39.800]  自己的使女下嫁
[00:12:39.800 --> 00:12:42.000]  一娶妾侍
[00:12:42.000 --> 00:12:45.400]  馬上生了一個以實瑪麗
[00:12:45.400 --> 00:12:47.200]  生了以實瑪麗之後
[00:12:47.200 --> 00:12:50.800]  十三年
[00:12:50.800 --> 00:12:52.400]  十三年的過程
[00:12:52.400 --> 00:12:56.000]  是跟以實瑪麗相處
[00:12:56.000 --> 00:12:57.200]  十三年
[00:12:57.200 --> 00:12:58.200]  十三年之後
[00:12:58.200 --> 00:13:03.200]  忽然間神又跟阿伯拉罕和撒萊說
[00:13:03.200 --> 00:13:04.000]  喂
[00:13:04.000 --> 00:13:08.200]  這個以實瑪麗不是你真正的嬰兒
[00:13:08.200 --> 00:13:15.400]  是要來自後來改名叫撒拉多國之母的元配
[00:13:15.400 --> 00:13:17.600]  當時的元配九十歲
[00:13:17.600 --> 00:13:18.400]  笑一笑
[00:13:18.400 --> 00:13:20.200]  暗笑
[00:13:20.200 --> 00:13:21.400]  不可能
[00:13:21.400 --> 00:13:22.800]  我已經停經了
[00:13:22.800 --> 00:13:24.000]  不可能
[00:13:24.000 --> 00:13:28.200]  所謂以撒的名字的意思就是微笑
[00:13:28.200 --> 00:13:29.200]  因為他笑一笑
[00:13:29.200 --> 00:13:30.600]  就改了以撒的名字
[00:13:30.600 --> 00:13:31.600]  就是以撒
[00:13:31.600 --> 00:13:34.400]  在一個這樣的環境裏
[00:13:34.400 --> 00:13:35.400]  十三年
[00:13:35.400 --> 00:13:36.800]  跟以實瑪麗
[00:13:36.800 --> 00:13:40.200]  他覺得以實瑪麗已經是他自己的後裔
[00:13:40.200 --> 00:13:41.800]  我相信在過程裏
[00:13:41.800 --> 00:13:43.800]  他一定會跟以實瑪麗說
[00:13:43.800 --> 00:13:45.200]  你是我們的後裔
[00:13:45.200 --> 00:13:46.600]  將來一切的事
[00:13:46.600 --> 00:13:48.600]  你要承接上帝要你做的事
[00:13:48.600 --> 00:13:51.000]  我覺得在人來說一定會
[00:13:51.000 --> 00:13:51.800]  相對之下
[00:13:51.800 --> 00:13:53.400]  以實瑪麗出世之後
[00:13:53.400 --> 00:13:54.800]  其實有很多問題
[00:13:54.800 --> 00:13:56.000]  以實瑪麗出世之後
[00:13:56.000 --> 00:14:02.200]  開始撒拉和夏甲不和
[00:14:02.200 --> 00:14:02.800]  於是
[00:14:02.800 --> 00:14:04.000]  不行
[00:14:04.000 --> 00:14:04.800]  我是大
[00:14:04.800 --> 00:14:05.200]  他是小
[00:14:05.200 --> 00:14:06.400]  只是他的妾侍
[00:14:06.400 --> 00:14:08.600]  不如趕他走
[00:14:08.600 --> 00:14:09.600]  去到一個地步
[00:14:09.600 --> 00:14:10.600]  我相信是人
[00:14:10.600 --> 00:14:12.200]  我純粹是人
[00:14:12.200 --> 00:14:14.200]  一定會有人跟以實瑪麗說
[00:14:14.200 --> 00:14:15.400]  以實瑪麗慢慢長大
[00:14:15.400 --> 00:14:16.200]  你知不知道
[00:14:16.200 --> 00:14:19.600]  其實你是一個同父異母的哥哥
[00:14:19.600 --> 00:14:22.200]  不過因為你被人趕走了
[00:14:22.200 --> 00:14:24.000]  其實你爸爸沒有要求你
[00:14:24.000 --> 00:14:25.200]  十三年都沒有要求你
[00:14:25.200 --> 00:14:28.200]  不過不知道為何上帝會這樣做
[00:14:28.200 --> 00:14:30.200]  一個兒子聽完之後
[00:14:30.200 --> 00:14:32.000]  他會有什麼感覺
[00:14:32.000 --> 00:14:33.200]  我只是猜測
[00:14:33.200 --> 00:14:34.200]  純粹是一個人
[00:14:34.200 --> 00:14:35.200]  他聽完之後
[00:14:35.200 --> 00:14:36.800]  其實爸爸媽媽
[00:14:36.800 --> 00:14:39.000]  有十三年沒有要求過他
[00:14:39.000 --> 00:14:41.200]  沒有想過會生他
[00:14:41.200 --> 00:14:42.600]  所以第一次會
[00:14:42.600 --> 00:14:44.000]  以撒的出現
[00:14:44.000 --> 00:14:45.000]  對他來說
[00:14:45.000 --> 00:14:45.800]  他會覺得
[00:14:45.800 --> 00:14:48.800]  我是不是真的這麼重要
[00:14:48.800 --> 00:14:50.400]  這是一個可能性
[00:14:50.400 --> 00:14:52.400]  第二個可能性更大
[00:14:52.400 --> 00:14:55.800]  就是阿伯拉罕要獻以撒
[00:14:55.800 --> 00:14:57.800]  這是很大件事
[00:14:57.800 --> 00:14:59.800]  當時的以撒有多少歲
[00:14:59.800 --> 00:15:00.800]  有很多不同的解經家
[00:15:00.800 --> 00:15:01.800]  有不同的說法
