
[00:00:00.000 --> 00:00:02.960]  今日「趙命人生」第七講
[00:02:12.000 --> 00:02:14.000]  我父母是第四代基督徒
[00:02:14.000 --> 00:02:16.000]  我已經是第五代
[00:02:16.000 --> 00:02:18.000]  我子女是第六代
[00:02:18.000 --> 00:02:20.000]  所以從小就在家庭裏面
[00:02:20.000 --> 00:02:22.000]  父母都會教導我
[00:02:22.000 --> 00:02:24.000]  我聽過很多東西
[00:02:24.000 --> 00:02:26.000]  即是你都知道
[00:02:26.000 --> 00:02:28.000]  基督教家庭主教
[00:02:28.000 --> 00:02:30.000]  有時那些主教先生很怕他們
[00:02:30.000 --> 00:02:31.000]  為甚麼呢?
[00:02:31.000 --> 00:02:32.000]  即是未講完你已經「駁嘴」了
[00:02:32.000 --> 00:02:33.000]  為甚麼「駁嘴」?
[00:02:33.000 --> 00:02:34.000]  駁完故事下去
[00:02:34.000 --> 00:02:35.000]  即是已經知道
[00:02:35.000 --> 00:02:38.000]  即是也有標準答案
[00:02:38.000 --> 00:02:39.000]  其實是不是「經歷神」呢?
[00:02:39.000 --> 00:02:40.000]  很老實
[00:02:40.000 --> 00:02:41.000]  未一定的
[00:02:41.000 --> 00:02:42.000]  但慢慢長大的時候
[00:02:42.000 --> 00:02:44.000]  除了在知識上是知道很多
[00:02:44.000 --> 00:02:46.000]  但在經歷上都是很協勸之外
[00:02:46.000 --> 00:02:50.000]  父母亦都有很多機會給我們服侍
[00:02:50.000 --> 00:02:53.000]  譬如我母親經常在家庭裏面開家庭聚會
[00:02:53.000 --> 00:02:55.000]  我們做弟弟就要斟茶遞水
[00:02:55.000 --> 00:02:57.000]  收拾東西之類的
[00:02:57.000 --> 00:02:58.000]  都要配合的
[00:02:58.000 --> 00:03:00.000]  長大之後就在教會裏面去服侍
[00:03:00.000 --> 00:03:03.000]  我父母都很重視
[00:03:03.000 --> 00:03:05.000]  給我們有好奇心
[00:03:05.000 --> 00:03:07.000]  給我們有冒險精神
[00:03:07.000 --> 00:03:08.000]  給我們試
[00:03:08.000 --> 00:03:10.000]  容許我們失敗
[00:03:10.000 --> 00:03:12.000]  然後他們亦都給很多責任給我們
[00:03:12.000 --> 00:03:18.000]  所以我姐姐是我父母的總管
[00:03:18.000 --> 00:03:21.000]  出多少零用錢給你
[00:03:21.000 --> 00:03:23.000]  你有什麼事情要做
[00:03:23.000 --> 00:03:26.000]  我們每年都會有幾個大型的
[00:03:26.000 --> 00:03:29.000]  家庭裏面的小朋友的活動
[00:03:29.000 --> 00:03:30.000]  譬如生日會
[00:03:30.000 --> 00:03:32.000]  或者聖誕派對
[00:03:32.000 --> 00:03:35.000]  我們差不多七八歲
[00:03:35.000 --> 00:03:38.000]  已經跟姐姐哥哥一齊去組織
[00:03:38.000 --> 00:03:41.000]  所以我想在組織能力
[00:03:41.000 --> 00:03:42.000]  做事能力
[00:03:42.000 --> 00:03:46.000]  自小父母就給我們很多機會去學習
[00:03:46.000 --> 00:03:49.000]  所以當我想到照命人生的時候
[00:03:49.000 --> 00:03:53.000]  好像是由使命任務開始的
[00:03:53.000 --> 00:03:54.000]  人家給你什麼任務
[00:03:54.000 --> 00:03:55.000]  你要做什麼
[00:03:55.000 --> 00:03:57.000]  或者在教會裏面服侍什麼
[00:03:57.000 --> 00:04:00.000]  那裏好像是一個起點
[00:04:00.000 --> 00:04:02.000]  但我覺得在當中
[00:04:02.000 --> 00:04:03.000]  我自己看到
[00:04:03.000 --> 00:04:05.000]  原來神都有些足跡的
[00:04:05.000 --> 00:04:07.000]  譬如在任務使命裏面
[00:04:07.000 --> 00:04:08.000]  最初期的時候
[00:04:08.000 --> 00:04:10.000]  我在少年團
[00:04:10.000 --> 00:04:12.000]  這張是二十歲之前的
[00:04:12.000 --> 00:04:13.000]  應該是十五六歲的時候
[00:04:13.000 --> 00:04:14.000]  拍攝少年團
[00:04:14.000 --> 00:04:15.000]  我當時有很多團友
[00:04:15.000 --> 00:04:18.000]  還是現在幾十年後的老友
[00:04:18.000 --> 00:04:19.000]  每次回香港
[00:04:19.000 --> 00:04:21.000]  我們聚在一起都有幾十人
[00:04:21.000 --> 00:04:24.000]  我們的團契最多人的時間是八十人
[00:04:24.000 --> 00:04:26.000]  所以是一個很大的青少年團契
[00:04:26.000 --> 00:04:28.000]  當然你找一找
[00:04:28.000 --> 00:04:30.000]  應該師母在當中
[00:04:30.000 --> 00:04:33.000]  在團契裏面
[00:04:33.000 --> 00:04:35.000]  我們學習做不同崗位
[00:04:35.000 --> 00:04:36.000]  又是做了
[00:04:36.000 --> 00:04:37.000]  團長又做
[00:04:37.000 --> 00:04:38.000]  總務又做
[00:04:38.000 --> 00:04:39.000]  什麼都做
[00:04:39.000 --> 00:04:40.000]  領事
[00:04:40.000 --> 00:04:41.000]  選講
[00:04:41.000 --> 00:04:43.000]  另外到我讀大學的時候
[00:04:43.000 --> 00:04:45.000]  因為在團契長大
[00:04:45.000 --> 00:04:46.000]  受過訓練
[00:04:46.000 --> 00:04:48.000]  於是讀大學的時候
[00:04:48.000 --> 00:04:51.000]  師母他們就有一班團友
[00:04:51.000 --> 00:04:53.000]  當年七零年代
[00:04:53.000 --> 00:04:55.000]  就有一個樂隊
[00:04:55.000 --> 00:04:58.000]  當年樂隊就比較突破一點
[00:04:58.000 --> 00:05:00.000]  現在當然是別人的樂隊
[00:05:00.000 --> 00:05:04.000]  當年就是第一個在舞會的樂隊
[00:05:04.000 --> 00:05:09.000]  他們就會出去不同的學校做報導
[00:05:09.000 --> 00:05:11.000]  我就負責做見證那個
[00:05:11.000 --> 00:05:13.000]  或者講少少短講
[00:05:13.000 --> 00:05:15.000]  跟他們一起去服侍
[00:05:15.000 --> 00:05:17.000]  放暑假回來讀大學的時候
[00:05:17.000 --> 00:05:19.000]  再進而我又見到
[00:05:19.000 --> 00:05:25.000]  後來讀大學回到香港一段時間
[00:05:25.000 --> 00:05:27.000]  做了十七年生意的時候
[00:05:27.000 --> 00:05:29.000]  神也在我侍奉的過程裏面
[00:05:29.000 --> 00:05:30.000]  在我一九九五年的時候
[00:05:30.000 --> 00:05:32.000]  當時是我們助導部部長
[00:05:32.000 --> 00:05:35.000]  就是等於現在我們小組部的部長
[00:05:35.000 --> 00:05:37.000]  團契部的部長
[00:05:37.000 --> 00:05:40.000]  組織那個下令日刑當中
[00:05:40.000 --> 00:05:43.000]  是一溫米爾博士做我們的主題講員
[00:05:43.000 --> 00:05:47.000]  你見到師母其實幾十年合作無間
[00:05:47.000 --> 00:05:53.000]  所以當時在烏溪沙那個地方
[00:05:53.000 --> 00:05:55.000]  如果大家在香港去過烏溪沙
[00:05:55.000 --> 00:05:58.000]  很多時候教會的下令營都在那裏開
[00:05:58.000 --> 00:05:59.000]  我們成三百人
[00:05:59.000 --> 00:06:01.000]  三百幾人的下令營在那裏開
[00:06:01.000 --> 00:06:04.000]  所以差不多自小和過去的生命
[00:06:04.000 --> 00:06:06.000]  其實神很多足跡在你生命裏面
[00:06:06.000 --> 00:06:10.000]  小時候爸爸教行政管理統籌組織
[00:06:10.000 --> 00:06:13.000]  到這些時候就越做越搞
[00:06:13.000 --> 00:06:14.000]  人家覺得你很厲害
[00:06:14.000 --> 00:06:16.000]  因此就越來越多做這些
[00:06:16.000 --> 00:06:19.000]  後來就讀完神學了
[00:06:19.000 --> 00:06:21.000]  回到香港第一年
[00:06:21.000 --> 00:06:22.000]  我最記得是一上班
[00:06:22.000 --> 00:06:24.000]  大家覺得我沒什麼事做
[00:06:24.000 --> 00:06:25.000]  剛剛上班就適合你了
[00:06:25.000 --> 00:06:27.000]  我們教會就一百週年紀念
[00:06:27.000 --> 00:06:32.000]  你和駱翠亮就做一百週年紀念的統籌
[00:06:32.000 --> 00:06:33.000]  原來很大件事
[00:06:33.000 --> 00:06:37.000]  你想想如果做一間一百年老的教會
[00:06:37.000 --> 00:06:39.000]  其實年老不一定好
[00:06:39.000 --> 00:06:40.000]  因為很多傳統
[00:06:40.000 --> 00:06:41.000]  很多包袱
[00:06:41.000 --> 00:06:43.000]  然後要做統籌
[00:06:43.000 --> 00:06:46.000]  就要各種不同的人
[00:06:46.000 --> 00:06:49.000]  你都需要去明白了解安排
[00:06:49.000 --> 00:06:51.000]  那個籌位是很多人的
[00:06:51.000 --> 00:06:53.000]  當時那個場面都是很好
[00:06:53.000 --> 00:06:56.000]  當中經歷了很多很奇妙的恩典
[00:06:56.000 --> 00:06:58.000]  我想跟大家說這些就是
[00:06:58.000 --> 00:07:03.000]  如果照命人生就始於任務
[00:07:03.000 --> 00:07:06.000]  這樣做法應該做著做著就死定了
[00:07:06.000 --> 00:07:07.000]  真的
[00:07:07.000 --> 00:07:08.000]  為什麼
[00:07:08.000 --> 00:07:11.000]  因為就好像被人用的那樣
[00:07:11.000 --> 00:07:12.000]  你明白嗎
[00:07:12.000 --> 00:07:14.000]  我認為我比較聰明
[00:07:14.000 --> 00:07:15.000]  你叫我做這件事
[00:07:15.000 --> 00:07:17.000]  究竟我有沒有使命
[00:07:17.000 --> 00:07:19.000]  究竟神在我生命裡面
[00:07:19.000 --> 00:07:20.000]  是要求我什麼
[00:07:20.000 --> 00:07:22.000]  其實我覺得回望的時候
[00:07:22.000 --> 00:07:24.000]  當我在思想照命人生的時候
[00:07:24.000 --> 00:07:28.000]  我覺得我媽媽她作為第五代的基督徒
[00:07:28.000 --> 00:07:31.000]  而她是一個教會中生的執事
[00:07:31.000 --> 00:07:34.000]  她給我在成長當中的教導
[00:07:34.000 --> 00:07:38.000]  教正了我由起點的時候就清楚了
[00:07:38.000 --> 00:07:39.000]  那個是重要的
[00:07:39.000 --> 00:07:41.000]  這個也是我今天很想跟大家分享
[00:07:41.000 --> 00:07:44.000]  就是她在小時候就已經教導我
[00:07:44.000 --> 00:07:46.000]  其實和神的關係
[00:07:46.000 --> 00:07:49.000]  她每晚都和我們一起祈禱
[00:07:49.000 --> 00:07:54.000]  也都和我們有一些適合我們的年紀聽的
[00:07:54.000 --> 00:07:56.000]  一些屬靈的故事
[00:07:56.000 --> 00:07:57.000]  靈修的故事
[00:07:57.000 --> 00:07:59.000]  也都和我們有一些屬靈的對話
[00:07:59.000 --> 00:08:00.000]  聊聊天
[00:08:00.000 --> 00:08:02.000]  當中說說她自己生命的見證
[00:08:02.000 --> 00:08:03.000]  很多時候我聽她的見證
[00:08:03.000 --> 00:08:05.000]  我覺得很神奇
[00:08:05.000 --> 00:08:06.000]  小時候不明白
[00:08:06.000 --> 00:08:08.000]  但是長大後就覺得
[00:08:08.000 --> 00:08:09.000]  原來禱告就是這樣
[00:08:09.000 --> 00:08:11.000]  原來信心就是這樣
[00:08:11.000 --> 00:08:14.000]  所以她一直幫助我去明白
[00:08:14.000 --> 00:08:19.000]  其實那個和神的關係的重要性
[00:08:19.000 --> 00:08:22.000]  還有就是究竟知道認識你的神
[00:08:22.000 --> 00:08:23.000]  是透過聖經裡面
[00:08:23.000 --> 00:08:25.000]  只不過是一大堆知識
[00:08:25.000 --> 00:08:27.000]  你都沒有經歷過的
[00:08:27.000 --> 00:08:29.000]  還是你經歷過的呢
[00:08:29.000 --> 00:08:31.000]  我媽媽常常每天
[00:08:31.000 --> 00:08:33.000]  她分享的是她那天經歷的
[00:08:33.000 --> 00:08:34.000]  有時候她就會說
[00:08:34.000 --> 00:08:35.000]  因為她是一個病塌來的
[00:08:35.000 --> 00:08:37.000]  經常都因為她的哮喘
[00:08:37.000 --> 00:08:39.000]  很嚴重的哮喘
[00:08:39.000 --> 00:08:42.000]  但是她很有趣的
[00:08:42.000 --> 00:08:44.000]  她說她祈禱去探訪
[00:08:44.000 --> 00:08:46.000]  因為我家裡有一位親戚
[00:08:46.000 --> 00:08:48.000]  我姑姑就常常說她
[00:08:48.000 --> 00:08:49.000]  你在家裡不工作
[00:08:49.000 --> 00:08:50.000]  常常掛在教會工作
[00:08:50.000 --> 00:08:51.000]  為什麼呢
[00:08:51.000 --> 00:08:52.000]  因為覺得她
[00:08:52.000 --> 00:08:53.000]  你常常說自己身體軟弱
[00:08:53.000 --> 00:08:54.000]  但是你走得站得
[00:08:54.000 --> 00:08:55.000]  又去探訪
[00:08:55.000 --> 00:08:57.000]  走到五層樓這樣
[00:08:57.000 --> 00:08:58.000]  但是其實她真的很辛苦
[00:08:58.000 --> 00:09:01.000]  因為她坐巴士
[00:09:01.000 --> 00:09:03.000]  騎巴士就來了
[00:09:03.000 --> 00:09:04.000]  就是這樣
[00:09:04.000 --> 00:09:06.000]  她的經歷是一些
[00:09:06.000 --> 00:09:07.000]  總而言之
[00:09:07.000 --> 00:09:08.000]  一辛苦的時候
[00:09:08.000 --> 00:09:11.000]  就有一些很及時的救濟
[00:09:11.000 --> 00:09:12.000]  幫到她的
[00:09:12.000 --> 00:09:13.000]  我聽了聽了
[00:09:13.000 --> 00:09:14.000]  在我心裡也覺得
[00:09:14.000 --> 00:09:15.000]  當你侍奉的時候
[00:09:15.000 --> 00:09:17.000]  你首先的起點是需要
[00:09:17.000 --> 00:09:19.000]  究竟你認識的神是怎樣的
[00:09:19.000 --> 00:09:20.000]  你是怎樣經歷祂的
[00:09:20.000 --> 00:09:21.000]  那是很重要的
[00:09:21.000 --> 00:09:23.000]  以致你做的使命
[00:09:23.000 --> 00:09:26.000]  是不會淪陷於
[00:09:26.000 --> 00:09:28.000]  只有做字的經歷當中
[00:09:28.000 --> 00:09:30.000]  所以我想
[00:09:30.000 --> 00:09:32.000]  我很想跟大家分享的就是
[00:09:32.000 --> 00:09:34.000]  其實照命人生
[00:09:34.000 --> 00:09:36.000]  是一個最重要的起點
[00:09:36.000 --> 00:09:38.000]  是更深的認識
[00:09:38.000 --> 00:09:40.000]  和經歷神
[00:09:40.000 --> 00:09:41.000]  那你說
[00:09:41.000 --> 00:09:43.000]  那就是等於沒有說
[00:09:43.000 --> 00:09:44.000]  其實不是的
[00:09:44.000 --> 00:09:46.000]  因為其實我們的照命
[00:09:46.000 --> 00:09:47.000]  對你和我
[00:09:47.000 --> 00:09:49.000]  每一個人最基本的照命
[00:09:49.000 --> 00:09:51.000]  其實就是先認識神
[00:09:51.000 --> 00:09:52.000]  但是當你認識神之後
[00:09:52.000 --> 00:09:54.000]  就自然你經歷了祂
[00:09:54.000 --> 00:09:56.000]  你會知道祂要你做什麼
[00:09:56.000 --> 00:09:58.000]  你清楚祂要你做什麼
[00:09:58.000 --> 00:09:59.000]  然後你去做
[00:09:59.000 --> 00:10:01.000]  然後那個互動當中
[00:10:01.000 --> 00:10:02.000]  其實在侍奉裡面
[00:10:02.000 --> 00:10:03.000]  又在經歷神
[00:10:03.000 --> 00:10:04.000]  在這個互動當中
[00:10:04.000 --> 00:10:06.000]  你的成長就一直來
[00:10:06.000 --> 00:10:07.000]  而我媽媽給我一個
[00:10:07.000 --> 00:10:09.000]  最大的激勵
[00:10:09.000 --> 00:10:12.000]  和一個承傳
[00:10:12.000 --> 00:10:14.000]  可以說是代傳一代的承傳
[00:10:14.000 --> 00:10:15.000]  就是她是
[00:10:15.000 --> 00:10:17.000]  讓我見證到
[00:10:17.000 --> 00:10:19.000]  她是和她的屬靈的朋友
[00:10:19.000 --> 00:10:20.000]  經常有電話
[00:10:20.000 --> 00:10:21.000]  祈禱
[00:10:21.000 --> 00:10:23.000]  有一起
[00:10:23.000 --> 00:10:25.000]  在家庭的聚會
[00:10:25.000 --> 00:10:26.000]  常常彼此的分享
[00:10:26.000 --> 00:10:27.000]  分享都是很到位的
[00:10:27.000 --> 00:10:29.000]  很深入的
[00:10:29.000 --> 00:10:31.000]  很內心世界的東西
[00:10:31.000 --> 00:10:32.000]  就不是一些很表面的
[00:10:32.000 --> 00:10:34.000]  社交的東西
[00:10:34.000 --> 00:10:35.000]  所以呢
[00:10:35.000 --> 00:10:36.000]  對我的心靈有很大影響的
[00:10:36.000 --> 00:10:37.000]  所以
[00:10:37.000 --> 00:10:39.000]  很小的時候
[00:10:39.000 --> 00:10:40.000]  我想是十幾歲開始
[00:10:40.000 --> 00:10:42.000]  已經給我一個很大的負擔
[00:10:42.000 --> 00:10:44.000]  神放在我心裡面就是
[00:10:44.000 --> 00:10:46.000]  呼召其中一樣東西就是
[00:10:46.000 --> 00:10:48.000]  當我要和神親近的時候
[00:10:48.000 --> 00:10:50.000]  我是要和一群屬靈的朋友
[00:10:50.000 --> 00:10:52.000]  一起去更深認識
[00:10:52.000 --> 00:10:54.000]  和經歷神
[00:10:54.000 --> 00:10:55.000]  就不只是要知識
[00:10:55.000 --> 00:10:56.000]  而是要經歷
[00:10:56.000 --> 00:10:58.000]  所以很多年裡面
[00:10:58.000 --> 00:10:59.000]  其實如果要放照片
[00:10:59.000 --> 00:11:00.000]  放很多張都可以
[00:11:00.000 --> 00:11:01.000]  但是
[00:11:01.000 --> 00:11:03.000]  就發覺我自己有很多
[00:11:03.000 --> 00:11:05.000]  不同時段的朋友
[00:11:05.000 --> 00:11:08.000]  屬靈朋友都是一生之久的
[00:11:08.000 --> 00:11:09.000]  這就因為
[00:11:09.000 --> 00:11:11.000]  媽媽給我的影響
[00:11:11.000 --> 00:11:13.000]  就是投資在關係上面
[00:11:13.000 --> 00:11:14.000]  投資在大家之間
[00:11:14.000 --> 00:11:16.000]  那個開放的生命
[00:11:16.000 --> 00:11:18.000]  和彼此的信任建立上面
[00:11:18.000 --> 00:11:19.000]  那個就
[00:11:19.000 --> 00:11:20.000]  其實不是故意的
[00:11:20.000 --> 00:11:21.000]  不過
[00:11:21.000 --> 00:11:23.000]  真的放照片也有樂趣的
[00:11:23.000 --> 00:11:25.000]  但是
[00:11:25.000 --> 00:11:26.000]  初初拍拖的時候
[00:11:26.000 --> 00:11:27.000]  初初還不知道
[00:11:27.000 --> 00:11:29.000]  他是我的對象
[00:11:29.000 --> 00:11:30.000]  後來知道
[00:11:30.000 --> 00:11:32.000]  到後來一起去服侍
[00:11:32.000 --> 00:11:35.000]  這是一個神好美的帶領
[00:11:35.000 --> 00:11:36.000]  但是我想說
[00:11:36.000 --> 00:11:38.000]  其實二番所書今天讀的經文
[00:11:38.000 --> 00:11:41.000]  其實是我們今天起點的約節
[00:11:41.000 --> 00:11:44.000]  不如我們一起讀這節經文好嗎
[00:11:44.000 --> 00:11:45.000]  因此
[00:11:45.000 --> 00:11:47.000]  我既然聽見你們
[00:11:47.000 --> 00:11:49.000]  對主耶穌有信心
[00:11:49.000 --> 00:11:52.000]  對眾聖徒有愛心
[00:11:52.000 --> 00:11:55.000]  就不住地為你們感謝神
[00:11:55.000 --> 00:11:57.000]  禱告的時候
[00:11:57.000 --> 00:11:59.000]  常常提到你們
[00:11:59.000 --> 00:12:02.000]  求我們主耶穌基督的神
[00:12:02.000 --> 00:12:04.000]  榮耀的父
[00:12:04.000 --> 00:12:08.000]  把那賜人智慧和啟示的靈賜給你們
[00:12:08.000 --> 00:12:12.000]  使你們真正認識他
[00:12:12.000 --> 00:12:13.000]  我想說
[00:12:13.000 --> 00:12:15.000]  這段經文其實是
[00:12:15.000 --> 00:12:17.000]  保羅在菲律賓教會
[00:12:17.000 --> 00:12:19.000]  對菲律賓教會的說話
[00:12:19.000 --> 00:12:21.000]  他開始說因此
[00:12:21.000 --> 00:12:22.000]  因此的意思是什麼
[00:12:22.000 --> 00:12:25.000]  就是在第一章的三到十四節
[00:12:25.000 --> 00:12:27.000]  是說了
[00:12:27.000 --> 00:12:30.000]  究竟我們經歷了神
[00:12:30.000 --> 00:12:34.000]  已經為我和你作為信徒成就的事
[00:12:34.000 --> 00:12:36.000]  就是感謝神
[00:12:36.000 --> 00:12:38.000]  就是透過耶穌基督
[00:12:38.000 --> 00:12:40.000]  已經成就了永恆的救贖計劃
[00:12:40.000 --> 00:12:42.000]  揀選了你和我
[00:12:42.000 --> 00:12:44.000]  救贖了我們
[00:12:44.000 --> 00:12:46.000]  讓我和你成為神的兒女
[00:12:46.000 --> 00:12:48.000]  並且賜下聖靈
[00:12:48.000 --> 00:12:51.000]  在我們的生命上成為了印記
[00:12:51.000 --> 00:12:52.000]  這麼美麗的事
[00:12:52.000 --> 00:12:54.000]  這麼值得高興的事
[00:12:54.000 --> 00:12:55.000]  然後他說因此
[00:12:55.000 --> 00:12:57.000]  因為你已經是基督徒
[00:12:57.000 --> 00:12:59.000]  然後我們一群人
[00:12:59.000 --> 00:13:00.000]  他不是個別
[00:13:00.000 --> 00:13:02.000]  我們很多時候在北美洲
[00:13:02.000 --> 00:13:03.000]  因為很個人主義
[00:13:03.000 --> 00:13:05.000]  就像我自己一個人成長就行
[00:13:05.000 --> 00:13:06.000]  其實不是
[00:13:06.000 --> 00:13:07.000]  保羅其實從頭到尾
[00:13:07.000 --> 00:13:09.000]  都是在說教會整體
[00:13:09.000 --> 00:13:11.000]  就是因此我們一切
[00:13:11.000 --> 00:13:13.000]  保羅其實頭兩節
[00:13:13.000 --> 00:13:15.000]  是在說讚他們的
[00:13:15.000 --> 00:13:17.000]  你也很想教會被人讚
[00:13:17.000 --> 00:13:20.000]  我們對主耶穌有信心
[00:13:20.000 --> 00:13:22.000]  我們的聖徒很有愛心
[00:13:22.000 --> 00:13:24.000]  我們又會認識神的工作
[00:13:24.000 --> 00:13:25.000]  感恩的讚美神
[00:13:25.000 --> 00:13:27.000]  你覺得是不是已經很好
[00:13:27.000 --> 00:13:31.000]  但你覺得保羅覺得夠不夠好
[00:13:31.000 --> 00:13:33.000]  如果你覺得很好
[00:13:33.000 --> 00:13:35.000]  就說保羅很清楚告訴我們
[00:13:35.000 --> 00:13:36.000]  第十七節告訴我們
[00:13:36.000 --> 00:13:38.000]  未夠好
[00:13:38.000 --> 00:13:40.000]  為什麼未夠好
[00:13:40.000 --> 00:13:43.000]  因為不單止是一份彼此的關係
[00:13:43.000 --> 00:13:45.000]  彼此就是
[00:13:45.000 --> 00:13:46.000]  其實老實說
[00:13:46.000 --> 00:13:47.000]  認識一下
[00:13:47.000 --> 00:13:49.000]  聊一下就自然熟悉
[00:13:49.000 --> 00:13:50.000]  但究竟這種關係
[00:13:50.000 --> 00:13:53.000]  有沒有令到我和你一起
[00:13:53.000 --> 00:13:55.000]  是刀磨刀
[00:13:55.000 --> 00:13:58.000]  能夠讓我們的靈命成長
[00:13:58.000 --> 00:13:59.000]  在神的裏面
[00:13:59.000 --> 00:14:02.000]  我們更深認識和經歷祂呢
[00:14:02.000 --> 00:14:04.000]  這是神給我的這節經文
[00:14:04.000 --> 00:14:05.000]  很早以前
[00:14:05.000 --> 00:14:07.000]  在呼叫我全世界侍奉之前
[00:14:07.000 --> 00:14:09.000]  給我心裏面一個很大的感動
[00:14:09.000 --> 00:14:11.000]  亦都見到原來
[00:14:11.000 --> 00:14:13.000]  一生之久就是要追求認識
[00:14:13.000 --> 00:14:14.000]  經歷祂
[00:14:14.000 --> 00:14:15.000]  不單止是認識
[00:14:15.000 --> 00:14:16.000]  知道
[00:14:16.000 --> 00:14:17.000]  更加要經歷
[00:14:17.000 --> 00:14:19.000]  其實在我媽媽身上
[00:14:19.000 --> 00:14:20.000]  我一直在祈禱
[00:14:20.000 --> 00:14:21.000]  就見到
[00:14:21.000 --> 00:14:23.000]  我記得小時候開始有一個祈禱
[00:14:23.000 --> 00:14:27.000]  就是我見到一些伯母和伯父
[00:14:27.000 --> 00:14:29.000]  每個人都有很多經歷
[00:14:29.000 --> 00:14:30.000]  但我在主教學中
[00:14:30.000 --> 00:14:31.000]  聽到的都是聖經故事
[00:14:31.000 --> 00:14:33.000]  好像不是很真實
[00:14:33.000 --> 00:14:35.000]  不是說主教的故事不真實
[00:14:35.000 --> 00:14:37.000]  對一個小朋友來說
[00:14:37.000 --> 00:14:38.000]  好像覺得
[00:14:38.000 --> 00:14:40.000]  和自己沒有這些經歷
[00:14:40.000 --> 00:14:41.000]  大家明白嗎
[00:14:41.000 --> 00:14:42.000]  所以
[00:14:42.000 --> 00:14:44.000]  所以我祈禱當時
[00:14:44.000 --> 00:14:45.000]  十幾歲
[00:14:45.000 --> 00:14:46.000]  求主
[00:14:46.000 --> 00:14:48.000]  讓我能夠經歷祂
[00:14:48.000 --> 00:14:51.000]  所以這些經文是我照命的起點
[00:14:51.000 --> 00:14:54.000]  是我一直渴求其中很多年的祈禱
[00:14:54.000 --> 00:14:55.000]  就是經歷神
[00:14:55.000 --> 00:14:56.000]  當然你要經歷神
