
[00:00:00.000 --> 00:00:01.880]  各位親愛的弟兄姊妹 祝你平安
[00:02:11.040 --> 00:02:11.800]  比如說舊約
[00:02:11.800 --> 00:02:13.400]  我們就看到智慧書
[00:02:13.400 --> 00:02:16.160]  它就反映出這樣的一個傳統
[00:02:16.160 --> 00:02:16.800]  不過呢
[00:02:16.800 --> 00:02:19.880]  聖經的特殊性在於呢他是神所啓示的
[00:02:19.880 --> 00:02:21.520]  那麼他教導呢
[00:02:21.520 --> 00:02:23.360]  不僅是君王治理的國家
[00:02:23.360 --> 00:02:27.320]  而是君王臣民所有屬他的百姓呢
[00:02:27.320 --> 00:02:31.520]  教導他們最大的智慧就是認識耶和華
[00:02:31.520 --> 00:02:32.040]  那今天呢
[00:02:32.040 --> 00:02:37.360]  我們一起來看歷代之下第十章第一到十九節這段經文呢
[00:02:37.360 --> 00:02:40.720]  這段經文就是用智慧文體寫的一段啊
[00:02:40.720 --> 00:02:44.840]  非常有歷史教訓這個意義的一段記載
[00:02:44.840 --> 00:02:47.600]  首先我們看一到五節
[00:02:47.600 --> 00:02:51.360]  我們看一個不合理的一個怎麼說呢
[00:02:51.360 --> 00:02:52.400]  他是一個合理的
[00:02:52.400 --> 00:02:54.640]  但卻不是一個事實的一個請求啊
[00:02:54.640 --> 00:03:00.920]  這個事情的發生在新的以色列王就是
[00:03:00.920 --> 00:03:04.480]  所羅門的兒子羅伯安
[00:03:04.480 --> 00:03:09.560]  他繼位的時候發生的一段歷史記載
[00:03:09.560 --> 00:03:12.040]  當然所羅門的兒子
[00:03:12.040 --> 00:03:15.960]  那當然也不是一個一個無能之輩啊
[00:03:15.960 --> 00:03:18.640]  想必他也是經過很好的訓練
[00:03:18.640 --> 00:03:20.760]  帝王的教育等等
[00:03:20.760 --> 00:03:21.160]  不過呢
[00:03:21.160 --> 00:03:25.240]  他繼位的時候卻是有相當的挑戰
[00:03:25.240 --> 00:03:27.920]  首先我們看在政治上
[00:03:27.920 --> 00:03:34.840]  他外面有中東其他地區非常複雜的國家族羣的這種關係問題
[00:03:34.840 --> 00:03:40.720]  雖然他的祖父大魏和他父親所羅門站得住這一方啊
[00:03:40.720 --> 00:03:44.600]  讓周邊的這些羣雄都服他們
[00:03:44.600 --> 00:03:45.400]  但是呢
[00:03:45.400 --> 00:03:47.400]  當新王繼位的時候
[00:03:47.400 --> 00:03:53.120]  是不是還可以仍然像他祖父那樣揚名立外呢
[00:03:53.120 --> 00:03:57.000]  能不能繼續的讓令着各邦繼續的臣服呢
[00:03:57.000 --> 00:04:00.440]  其實這是有相當不確定性的因素在裏面
[00:04:00.440 --> 00:04:01.920]  這是外部啊
[00:04:01.920 --> 00:04:02.800]  那內部呢
[00:04:02.800 --> 00:04:04.880]  其實各個支派之間呢
[00:04:04.880 --> 00:04:08.360]  也有一些相當的張力存在
[00:04:08.360 --> 00:04:10.720]  他不是一個鐵板一塊啊
[00:04:10.720 --> 00:04:12.760]  比如說有些歷史的記憶了
[00:04:12.760 --> 00:04:14.680]  現實的利益啊
[00:04:14.680 --> 00:04:19.400]  都可能讓這十二個支派之間的有一定的離心力
[00:04:19.400 --> 00:04:22.520]  那就可能有裂痕
[00:04:22.520 --> 00:04:24.720]  在新王繼位的時候出現
[00:04:24.720 --> 00:04:27.240]  妓院爆發
[00:04:27.240 --> 00:04:29.600]  這是一個關鍵的時刻
[00:04:29.600 --> 00:04:30.600]  這是政治方面
[00:04:30.600 --> 00:04:32.120]  那經濟方面呢
[00:04:32.120 --> 00:04:36.360]  你可以想象到所羅門時代是這個國家最鼎盛
[00:04:36.360 --> 00:04:38.240]  最富足的時代
[00:04:38.240 --> 00:04:41.000]  那就很容易養成了就是奢侈之風
[00:04:41.000 --> 00:04:41.960]  大把用錢啊
[00:04:41.960 --> 00:04:47.320]  你看所羅門他建個這個各種的建築大興土木
[00:04:47.320 --> 00:04:49.680]  他就用了二十年的時間
[00:04:49.680 --> 00:04:51.160]  那百姓呢
[00:04:51.160 --> 00:04:53.800]  想必就是服役甚苦
[00:04:53.800 --> 00:04:55.800]  交稅甚重啊
[00:04:55.800 --> 00:04:58.960]  那百姓當然就是相當的疲累
[00:04:58.960 --> 00:05:02.000]  這個整個社會是一種疲累的狀況
[00:05:02.000 --> 00:05:03.200]  那差不多呢
[00:05:03.200 --> 00:05:08.040]  你可以估計到當時的以色列就出現國富民窮的
[00:05:08.040 --> 00:05:10.520]  這種現象也說不定
[00:05:10.520 --> 00:05:15.880]  比如說中國的秦朝隋朝都是這種一方面的統治者呢
[00:05:15.880 --> 00:05:17.760]  覺得哎
[00:05:17.760 --> 00:05:18.880]  非常鼎盛啊
[00:05:18.880 --> 00:05:21.120]  國庫非常充實
[00:05:21.120 --> 00:05:22.280]  想做點大事
[00:05:22.280 --> 00:05:23.440]  野心膨脹
[00:05:23.440 --> 00:05:24.480]  那另一方面呢
[00:05:24.480 --> 00:05:27.840]  其實老百姓已經怨聲載道了
[00:05:27.840 --> 00:05:30.120]  心中已經相當的不滿
[00:05:30.120 --> 00:05:32.040]  也非常的疲憊
[00:05:32.040 --> 00:05:37.960]  那這種情況是極容易引發這個跳崖式的崩崩塌
[00:05:37.960 --> 00:05:44.120]  咱們說這歷史裏面有一些現象就是明明這王朝還挺挺強盛的
[00:05:44.120 --> 00:05:45.760]  就突然就崩塌
[00:05:45.760 --> 00:05:46.800]  秦朝是一個例子
[00:05:46.800 --> 00:05:47.960]  隋朝也是一個例子
[00:05:47.960 --> 00:05:49.280]  好
[00:05:49.280 --> 00:05:51.960]  那這是其實在羅伯安登基的時候
[00:05:51.960 --> 00:05:55.280]  他的政治和經濟的都有一定的隱患
[00:05:55.280 --> 00:05:59.520]  那你看他選擇第一節看到他有一個特別的選擇
[00:05:59.520 --> 00:06:02.720]  就是他選擇登基一個地方在事件
[00:06:02.720 --> 00:06:05.800]  其實有相當的政治考慮的
[00:06:07.160 --> 00:06:11.080]  他是希望能夠藉着這個登基大典的機會呢
[00:06:11.080 --> 00:06:18.040]  來解決王權所面對的這些地方勢力之間暗流洶湧的這種張力
[00:06:18.040 --> 00:06:18.720]  達到呢
[00:06:18.720 --> 00:06:19.960]  他自己內部呢
[00:06:19.960 --> 00:06:22.040]  團結穩定這樣的大目標
[00:06:22.040 --> 00:06:23.040]  一致呢
[00:06:23.040 --> 00:06:25.560]  來守住以色列這個怎麼說
[00:06:25.560 --> 00:06:29.680]  在當時中東地區是很強盛的這樣一個國家的形象
[00:06:29.680 --> 00:06:31.480]  這就是他的王朝利益所在
[00:06:31.480 --> 00:06:33.920]  那也關係到呢
[00:06:33.920 --> 00:06:36.400]  他執政的合法性還有穩固性
[00:06:37.560 --> 00:06:41.600]  所以他必須確保大典的在事件成功舉行
[00:06:41.600 --> 00:06:43.720]  其實儀式呢
[00:06:43.720 --> 00:06:46.760]  在古代他在政治當中的作用呢
[00:06:46.760 --> 00:06:50.160]  要大過我們今天人的想象
[00:06:50.160 --> 00:06:54.400]  就是祭祀還有呢
[00:06:54.400 --> 00:06:58.960]  就是展現這個軍事力量這種綜合展示呢
[00:06:58.960 --> 00:07:00.920]  在古代是非常重要的
[00:07:00.920 --> 00:07:02.480]  在政治上的作用
[00:07:02.480 --> 00:07:07.000]  也就所謂的你一方面要展現出你是奉天承運
[00:07:07.000 --> 00:07:08.720]  你的權力從天而來的
[00:07:08.720 --> 00:07:10.920]  另一方面的你要秀秀你的肌肉啊
[00:07:10.920 --> 00:07:12.040]  讓這個反對者呢
[00:07:12.040 --> 00:07:13.880]  不要輕舉妄動
[00:07:13.880 --> 00:07:16.360]  所以在左傳裏面就提到一句話
[00:07:16.360 --> 00:07:19.720]  就是國之大事在祀與榮
[00:07:19.720 --> 00:07:21.600]  就是一個國家的大事在什麼呢
[00:07:21.600 --> 00:07:25.680]  在於祭祀跟上天的關係啊
[00:07:25.680 --> 00:07:26.120]  還有呢
[00:07:26.120 --> 00:07:31.200]  就是榮榮就是戰爭軍備這類的都是國家最重要的大事
[00:07:31.200 --> 00:07:36.080]  那大家知道有一件很有趣的現象
[00:07:36.080 --> 00:07:39.160]  在這裏出現在第一節他選擇事件
[00:07:39.160 --> 00:07:41.320]  你要知道大衛在哪裏繼位的
[00:07:41.320 --> 00:07:47.400]  西波倫上臺的當以色列的王
[00:07:47.400 --> 00:07:50.600]  而他的兒子所羅門在哪裏繼位
[00:07:50.600 --> 00:07:52.600]  登基大典
[00:07:52.600 --> 00:07:55.000]  是在耶路撒冷
[00:07:55.000 --> 00:07:58.320]  那到了羅布安
[00:07:58.320 --> 00:08:02.480]  他爲什麼就選擇事件作爲他登基大典的地方
[00:08:04.480 --> 00:08:09.280]  事件是48個屬於立位支派的城之一
[00:08:09.280 --> 00:08:13.680]  這座城的在以色列的歷史上
[00:08:13.680 --> 00:08:16.880]  其實是挺有特別的
[00:08:16.880 --> 00:08:19.040]  這個歷史地位的
[00:08:19.040 --> 00:08:20.880]  比如說你說事件
[00:08:20.880 --> 00:08:22.680]  你最早會想到呢
[00:08:22.680 --> 00:08:23.480]  就是亞伯拉罕
[00:08:23.480 --> 00:08:30.480]  他進迦南從美索不達米亞平原進入的迦南地
[00:08:30.480 --> 00:08:33.400]  他進迦南的第一站
[00:08:33.400 --> 00:08:37.840]  他所支搭帳篷的地方和建第一座壇的地方就是世界
[00:08:37.840 --> 00:08:44.280]  雅各從他寄居的遠方返回故鄉
[00:08:44.280 --> 00:08:46.560]  他在哪買了一塊地呢
[00:08:46.560 --> 00:08:49.640]  這也是事件買的塊地
[00:08:49.640 --> 00:08:51.400]  而且後來約瑟死了
[00:08:51.400 --> 00:08:53.200]  從埃及運回到以色列
[00:08:53.200 --> 00:08:53.880]  買哪呢
[00:08:53.880 --> 00:08:55.600]  買事件
[00:08:55.600 --> 00:08:59.960]  而約書亞帶領以色列人進迦南
[00:08:59.960 --> 00:09:04.280]  他在哪裏再次和以色列人提醒以色列人
[00:09:04.280 --> 00:09:06.320]  我們跟上帝有約呢
[00:09:06.320 --> 00:09:10.000]  基裏新山和以巴魯山就在世界
[00:09:10.000 --> 00:09:13.360]  我們聖地之旅去過事件呢
[00:09:13.360 --> 00:09:17.120]  你會發現事件旁邊就這兩座山是非常有名
[00:09:17.120 --> 00:09:19.280]  他們這事件就在這山根底下
[00:09:19.280 --> 00:09:26.840]  律法的祝福和咒詛就在這裏再次的宣告
[00:09:26.840 --> 00:09:28.680]  而適施時代呢
[00:09:28.680 --> 00:09:33.640]  你知道基奠的兒子亞彌比勒在哪裏自封爲王呢
[00:09:33.640 --> 00:09:37.640]  在世界可以說事件的在北方十個支派裏面
[00:09:37.640 --> 00:09:38.320]  這個事件
[00:09:38.320 --> 00:09:43.560]  這個城他的地位可以說我們剛纔簡單看了一下
[00:09:43.560 --> 00:09:44.520]  相當不俗
[00:09:44.520 --> 00:09:50.920]  所以你可以見羅伯安他選擇事件作爲他登基大典的城市呢
[00:09:50.920 --> 00:09:53.600]  真的是經過了非常縝密的思考
[00:09:53.600 --> 00:09:55.520]  不是隨便來的
[00:09:55.520 --> 00:09:59.360]  所以他對於此行要達到的目標他非常的清楚
[00:09:59.360 --> 00:10:04.800]  顯然你看羅伯安應該不是一個沒有政治頭腦的人
[00:10:04.800 --> 00:10:11.520]  他精心的策劃了這個非常重要的一個政治的典禮
[00:10:11.520 --> 00:10:14.160]  在時間他希望成功
[00:10:14.160 --> 00:10:15.320]  他希望順利的
[00:10:15.320 --> 00:10:20.840]  能夠鞏固這個他心上王啊
[00:10:20.840 --> 00:10:22.880]  這個王座的這樣一個政權
[00:10:22.880 --> 00:10:25.160]  但卻意外的發生了一件事情呢
[00:10:26.520 --> 00:10:30.400]  讓他非常的沒有預備
[00:10:30.400 --> 00:10:37.800]  就是有一個民衆請願上訪團就突然出現在這個典禮上面
[00:10:37.800 --> 00:10:40.440]  而請願的內容呢
[00:10:40.440 --> 00:10:43.080]  我說是合情合理的
[00:10:43.080 --> 00:10:46.040]  就這時候人民那是期待減租減付
[00:10:46.040 --> 00:10:50.280]  剛纔我們提到了他父親是大興土木
[00:10:50.280 --> 00:10:52.240]  二十年揮霍的不得了
[00:10:52.240 --> 00:10:53.800]  所以老百姓的負擔很重
[00:10:53.800 --> 00:10:57.240]  他所以希望這個羅伯安登基的時候
[00:10:57.240 --> 00:10:59.560]  你開點恩給我們減恩啊
[00:10:59.560 --> 00:11:01.160]  叫減付減租
[00:11:01.160 --> 00:11:05.400]  當然你看歷史上每一個新王登基呢
[00:11:05.400 --> 00:11:08.720]  都會於師就是會證於民啊
[00:11:08.720 --> 00:11:10.520]  送給老百姓一個大禮物
[00:11:10.520 --> 00:11:11.800]  這是很常見的
[00:11:11.800 --> 00:11:13.720]  不過你要知道呢
[00:11:13.720 --> 00:11:17.560]  統治者主動施恩和老百姓自己提出來
[00:11:17.560 --> 00:11:21.680]  被迫接受其實這兩者之間
[00:11:21.680 --> 00:11:24.960]  在王的眼中看來是相當不同的
[00:11:24.960 --> 00:11:25.760]  差別很大
[00:11:25.760 --> 00:11:31.720]  這個其實不是關涉到一個該不該做的事
[00:11:31.720 --> 00:11:33.640]  是關涉到一個怎麼做的事情
[00:11:33.640 --> 00:11:38.880]  所以民衆在登基大典上請願
[00:11:38.880 --> 00:11:41.320]  而且作爲服侍王的那個條件
[00:11:41.320 --> 00:11:46.480]  在當時你想象一下就是大殺風景
[00:11:46.480 --> 00:11:47.840]  肯定的
[00:11:47.840 --> 00:11:48.880]  而且呢
[00:11:48.880 --> 00:11:53.000]  這些老百姓說的話有點威脅的味道在裏面
[00:11:53.000 --> 00:11:55.040]  就是如果你順從民意的話
[00:11:55.040 --> 00:11:57.760]  我們就順從你
[00:11:57.760 --> 00:12:00.520]  當然
[00:12:00.520 --> 00:12:05.440]  百姓的順從正是羅伯安在這裏舉辦登基大典的目的
[00:12:05.440 --> 00:12:06.280]  此行的目的
[00:12:06.280 --> 00:12:07.920]  但是呢
[00:12:07.920 --> 00:12:09.880]  他又接受老百姓的要求
[00:12:09.880 --> 00:12:10.960]  這種情況下呢
[00:12:10.960 --> 00:12:13.440]  他又覺得對他這個王的威信不利
[00:12:13.440 --> 00:12:16.120]  更何況呢
[00:12:16.120 --> 00:12:18.760]  他看的人羣當中有一個眼中釘出現
[00:12:19.880 --> 00:12:20.560]  這誰呢
[00:12:20.560 --> 00:12:22.640]  耶羅伯安
[00:12:22.640 --> 00:12:25.360]  這個人呢
[00:12:25.360 --> 00:12:28.400]  聖經記載他是非常有能力的一個人
[00:12:28.400 --> 00:12:29.040]  而且呢
[00:12:29.040 --> 00:12:31.880]  他有民望
[00:12:31.880 --> 00:12:35.440]  重要的就是當這個人有能力又有影響力
[00:12:35.440 --> 00:12:38.520]  就相當的在統治者眼中
[00:12:38.520 --> 00:12:40.080]  看來是要注意的人物
[00:12:40.080 --> 00:12:45.960]  更重要的是在他身上還有一個預言
[00:12:48.160 --> 00:12:50.040]  就是有個先知
[00:12:50.040 --> 00:12:52.480]  雅西亞曾經呢
[00:12:52.480 --> 00:12:54.960]  對耶羅伯安做了個預言
[00:12:54.960 --> 00:12:59.960]  先知把他自己衣服撕了十二塊
[00:12:59.960 --> 00:13:01.320]  說你選十塊
[00:13:01.320 --> 00:13:03.160]  將來的我賜給你十個支派
[00:13:03.160 --> 00:13:06.120]  留給
[00:13:06.120 --> 00:13:10.280]  大衛所羅門的後代一個支派
[00:13:10.280 --> 00:13:11.560]  我想還有一個的啊
[00:13:11.560 --> 00:13:13.720]  立位支派是屬於神的
[00:13:13.720 --> 00:13:14.440]  所以呢
[00:13:14.440 --> 00:13:17.800]  這個預言讓所羅門知道
[00:13:17.800 --> 00:13:22.600]  這所羅門的就追殺耶羅伯安耶羅班就逃到埃及去了
[00:13:22.600 --> 00:13:27.280]  所以他是一個非常有特別身份的一個政治人物
[00:13:27.280 --> 00:13:33.320]  是所羅門想斬草除根而沒抓到的人
[00:13:33.320 --> 00:13:35.240]  竟然今天他出現在
[00:13:35.240 --> 00:13:37.280]  羅伯安的面前
[00:13:37.280 --> 00:13:39.440]  他是一個民意領袖
[00:13:39.440 --> 00:13:41.560]  而且從埃及大老遠的趕回來
[00:13:41.560 --> 00:13:43.200]  組織民衆上訪來了
[00:13:43.200 --> 00:13:46.360]  這叫是可忍孰不可忍
[00:13:46.360 --> 00:13:46.680]  對不對
[00:13:47.960 --> 00:13:48.920]  其實呢
[00:13:48.920 --> 00:13:50.600]  在古代就是這樣
[00:13:50.600 --> 00:13:53.440]  這是人類歷史非常常見的一種現象
[00:13:53.440 --> 00:13:56.240]  就是當你的國政出現問題
[00:13:56.240 --> 00:13:58.680]  你百姓有所不滿
[00:13:58.680 --> 00:14:01.080]  那其實有一些懷有政治野心的人呢
[00:14:01.080 --> 00:14:07.040]  他自然會想方設法的等待這種時機來動搖這個憲政權
[00:14:07.040 --> 00:14:11.800]  羅伯安此時此刻他面對的就是這樣的一個動搖
[00:14:11.800 --> 00:14:12.960]  或者這樣一個威脅
[00:14:12.960 --> 00:14:17.040]  當然羅伯安並不是等閒之輩
[00:14:17.840 --> 00:14:19.480]  他應該剛纔我說過
[00:14:19.480 --> 00:14:21.880]  受過良好的帝王教育
[00:14:21.880 --> 00:14:24.640]  畢竟他是所羅門王的兒子
[00:14:24.640 --> 00:14:26.560]  他是這個國家的繼位者
[00:14:26.560 --> 00:14:28.880]  他很不簡單
[00:14:28.880 --> 00:14:31.320]  他知道事態那是相當嚴重
[00:14:31.320 --> 00:14:32.480]  雖然一肚子火呢
[00:14:32.480 --> 00:14:36.200]  他強壓下來採取了一個拖字訣
[00:14:36.200 --> 00:14:37.720]  就是讓這民意代表呢
[00:14:37.720 --> 00:14:40.280]  說你們三天以後再來見我吧
[00:14:40.280 --> 00:14:41.720]  三天以後再來
[00:14:41.720 --> 00:14:42.800]  今後回覆
[00:14:42.800 --> 00:14:45.880]  我們再看6到11節
[00:14:47.800 --> 00:14:54.520]  他三天以後給了老百姓一個什麼樣的一個回覆呢
[00:14:54.520 --> 00:14:57.800]  就是合乎他自己意願的
[00:14:57.800 --> 00:15:00.320]  但是相當誤判的一個回覆
[00:15:00.320 --> 00:15:04.000]  對於大局有一定的誤判的一個回覆
[00:15:04.000 --> 00:15:07.120]  你看表面上看來呢
[00:15:07.120 --> 00:15:10.120]  羅伯安做事是挺守規矩的
[00:15:10.120 --> 00:15:12.200]  他先諮詢誰呢
[00:15:12.200 --> 00:15:14.400]  那些老人家前朝百姓啊
[00:15:14.400 --> 00:15:15.960]  那些前朝老臣
[00:15:17.680 --> 00:15:25.680]  不過你看他已經不合和他的祖父大位和他的父親所羅門在敬畏神的那個時代呢
[00:15:25.680 --> 00:15:26.840]  已經相當不同
[00:15:26.840 --> 00:15:29.600]  也就聖經沒有記載呢
[00:15:29.600 --> 00:15:31.920]  他先來到神的面前求問
[00:15:31.920 --> 00:15:37.640]  這是你看他跟祖父和父親很不同的一個地方
[00:15:37.640 --> 00:15:40.120]  他直接的去問有經驗的老臣
[00:15:40.120 --> 00:15:43.560]  老臣給他的回覆是什麼呢
[00:15:43.560 --> 00:15:45.840]  一個主意就是你要順從民意
[00:15:45.840 --> 00:15:49.120]  你要採取那懷柔安撫的政策
[00:15:49.120 --> 00:15:56.320]  恩帶着民聖經裏面寫的你要恩帶着民
[00:15:56.320 --> 00:15:58.840]  使他們喜悅
[00:15:58.840 --> 00:16:04.280]  然後用好話回覆他們第七節
[00:16:04.280 --> 00:16:08.240]  這樣做呢
[00:16:08.240 --> 00:16:10.680]  當然王會感到憋屈
[00:16:10.680 --> 00:16:12.280]  但終於呢
[00:16:12.280 --> 00:16:14.600]  結果是可以達到目的
[00:16:14.600 --> 00:16:16.920]  就鞏固他的政權的合法性
[00:16:16.920 --> 00:16:22.000]  其實這些老臣他的意思說的很清楚
[00:16:22.000 --> 00:16:25.880]  就是讓心懷不滿的老百姓得到他們想要的
[00:16:25.880 --> 00:16:26.720]  那王呢
[00:16:26.720 --> 00:16:28.240]  你才能得到你想要
[00:16:28.240 --> 00:16:32.680]  王想要什麼呢
[00:16:32.680 --> 00:16:36.120]  第七節最後那句說
[00:16:36.120 --> 00:16:39.760]  他們就永遠做王的僕人
[00:16:41.960 --> 00:16:47.200]  其實呢老臣的第七節在歷代之下這裏的說的已經柔和多了
[00:16:47.200 --> 00:16:52.240]  你看一看成熟應該早於歷代制的列王紀
[00:16:52.240 --> 00:16:54.880]  在說這個這句話的時候呢
[00:16:54.880 --> 00:16:58.080]  那更直白更逆耳說什麼呢
[00:16:58.080 --> 00:17:02.280]  列王紀上十二章七節說
[00:17:02.280 --> 00:17:07.920]  現在王若服侍這民如僕人用好話回答他們
[00:17:07.920 --> 00:17:09.720]  他們就永遠做王的僕人
[00:17:11.000 --> 00:17:12.320]  這一句話裏面呢
[00:17:12.320 --> 00:17:19.760]  服侍這個詞連動詞帶名詞出現三回都是同樣一個詞根的
[00:17:19.760 --> 00:17:22.160]  就是王要服侍這民
[00:17:22.160 --> 00:17:26.520]  就如同僕人那樣
[00:17:26.520 --> 00:17:29.040]  那他們就做你的僕人
[00:17:29.040 --> 00:17:30.600]  服侍僕人僕人
[00:17:30.600 --> 00:17:32.200]  這三個都是一個詞
[00:17:32.200 --> 00:17:36.520]  所以老人家的話呢
[00:17:36.520 --> 00:17:39.640]  其實中言逆耳聽起來呢
[00:17:39.640 --> 00:17:42.880]  不好聽但是非常合乎哲理
[00:17:42.880 --> 00:17:44.720]  就是你先做僕人
[00:17:44.720 --> 00:17:46.160]  百姓就做你的僕人
[00:17:46.160 --> 00:17:49.920]  老臣們畢竟有經驗
[00:17:49.920 --> 00:17:51.560]  他看中的是結果
[00:17:51.560 --> 00:17:54.320]  你達到目的不就行了嗎
[00:17:54.320 --> 00:17:57.600]  你不就是讓他們能夠順從你服侍你嗎
[00:17:57.600 --> 00:17:59.560]  這是他們看中的
[00:17:59.560 --> 00:18:01.080]  所以你看老年人呢
[00:18:01.080 --> 00:18:04.160]  他體力精力健康都走下坡路
[00:18:04.160 --> 00:18:05.920]  但是老年人至少呢
[00:18:05.920 --> 00:18:09.200]  有一樣是常常是他的優勢
[00:18:09.200 --> 00:18:12.680]  就是他有睿智
[00:18:12.680 --> 00:18:14.200]  他情緒呢
[00:18:14.200 --> 00:18:17.040]  平衡不想平衡也不行
[00:18:17.040 --> 00:18:20.400]  太太急躁暴躁容易心臟病突發
[00:18:20.400 --> 00:18:22.680]  所以他情緒會平衡一些
[00:18:22.680 --> 00:18:24.840]  他加上了他閱歷豐富
[00:18:24.840 --> 00:18:27.040]  而且飽經事故
[00:18:27.040 --> 00:18:30.000]  所以他會看一些事情的看的通透一些
[00:18:30.000 --> 00:18:31.920]  富有洞察力
[00:18:31.920 --> 00:18:34.440]  比較能夠分清楚現在什麼是重要的
[00:18:34.440 --> 00:18:35.680]  什麼是次要的
[00:18:35.680 --> 00:18:38.480]  就是不容易陷入到一種自我催眠的陷阱
[00:18:39.440 --> 00:18:42.480]  其實你看看那個特別慣於自我催眠的人呢
[00:18:42.480 --> 00:18:45.600]  他最顯著的特點就是他先入爲主
[00:18:45.600 --> 00:18:48.400]  他有自己的一個固定的觀念
[00:18:48.400 --> 00:18:50.040]  很不容易改的
[00:18:50.040 --> 00:18:51.280]  而且看什麼事情呢
[00:18:51.280 --> 00:18:53.040]  都按照自己這把尺子呢
[00:18:53.040 --> 00:18:58.360]  希望這個事情朝向他所期待的一個方向發展
[00:18:58.360 --> 00:18:59.320]  做出評估
[00:18:59.320 --> 00:19:00.160]  做出結論
[00:19:00.160 --> 00:19:03.920]  而且他是選擇性的
[00:19:03.920 --> 00:19:06.880]  這個看這些身邊發生的消息
[00:19:06.880 --> 00:19:08.440]  他會過濾掉
[00:19:08.440 --> 00:19:09.400]  他不想看的
[00:19:09.400 --> 00:19:10.080]  不想聽的
[00:19:10.080 --> 00:19:15.920]  所以他總是被自己的主觀性所引導
[00:19:15.920 --> 00:19:18.880]  根據他自己喜好意願的做出決定
[00:19:18.880 --> 00:19:24.080]  而不根據真實的情況如何做出判斷
[00:19:24.080 --> 00:19:24.520]  所以呢
[00:19:24.520 --> 00:19:26.520]  你看到這樣的一個自我催眠的人呢
[00:19:26.520 --> 00:19:29.480]  他往往是非常固執
[00:19:29.480 --> 00:19:31.280]  沒有什麼迴旋的餘地
[00:19:31.280 --> 00:19:32.520]  而且毫不妥協
[00:19:32.520 --> 00:19:37.560]  他一旦制定了什麼計劃方針目標
[00:19:37.560 --> 00:19:39.240]  他就不再調整了
[00:19:39.240 --> 00:19:40.760]  沒有任何替代方案
[00:19:40.760 --> 00:19:42.080]  一頭走到黑
[00:19:42.080 --> 00:19:44.640]  而且呢
