
[00:00:00.000 --> 00:00:03.040]  那麼我們今天的講題是
[00:04:08.120 --> 00:04:13.040]  同一時間我們都要將福音傳播開去
[00:04:13.040 --> 00:04:15.500]  在我過去,如果你記得我上個月
[00:04:15.500 --> 00:04:17.540]  7月14日講道的時候,我經常覺得
[00:04:17.540 --> 00:04:20.920]  我們教會傳福音,假報道會未是時候的
[00:04:20.920 --> 00:04:23.380]  我們自己都未預備好,我們靈命都未得
[00:04:23.380 --> 00:04:25.520]  很多很多藉口
[00:04:25.520 --> 00:04:28.260]  但是我在這段日子我更加體會到
[00:04:28.260 --> 00:04:32.140]  原來傳福音是要隨時隨地都要把握機會的
[00:04:32.140 --> 00:04:34.020]  我上次講了
[00:04:34.020 --> 00:04:36.260]  在今天我更加領受到
[00:04:36.260 --> 00:04:40.220]  我們要傳完福音給我們身邊近的人
[00:04:40.220 --> 00:04:41.620]  然後再遠一點遠一點
[00:04:41.620 --> 00:04:43.980]  其實是要同一時間發生
[00:04:43.980 --> 00:04:46.740]  第一,我們要將福音傳給耶路撒冷
[00:04:46.740 --> 00:04:48.420]  即是說在哪裡呢?
[00:04:48.420 --> 00:04:52.700]  就是指你的家人、你的職場、你的學校
[00:04:52.700 --> 00:04:59.500]  你可能每個禮拜每天都會接觸到的社群
[00:04:59.500 --> 00:05:01.860]  有一個經文,大家很熟悉的
[00:05:01.860 --> 00:05:04.420]  在《士徒行傳》上三個字一起讀
[00:05:04.420 --> 00:05:08.100]  「當信主耶穌,你和你一家都必得救」
[00:05:08.100 --> 00:05:09.300]  一起讀一次
[00:05:09.300 --> 00:05:13.060]  「當信主耶穌,你和你一家都必得救」
[00:05:13.060 --> 00:05:15.380]  這句是大家很喜歡的經文
[00:05:15.380 --> 00:05:16.900]  很好的應許
[00:05:16.900 --> 00:05:20.700]  因為我們信耶穌,我們家人自然會全家得救
[00:05:20.700 --> 00:05:21.980]  是不是這樣?
[00:05:21.980 --> 00:05:25.940]  你信耶穌之後,你的家人就會全家得救
[00:05:25.940 --> 00:05:29.700]  不是的
[00:05:29.700 --> 00:05:31.500]  誰將福音傳給他們?
[00:05:31.500 --> 00:05:34.820]  可能上帝都會差派他的同事
[00:05:34.820 --> 00:05:36.900]  或者遠一些的街坊
[00:05:36.900 --> 00:05:39.340]  親戚朋友可能下來香港探親
[00:05:39.340 --> 00:05:40.620]  就有機會傳福音給他們
[00:05:40.620 --> 00:05:42.060]  反過來
[00:05:42.060 --> 00:05:45.620]  誰是最有機會接觸到你未信主的家人呢?
[00:05:45.620 --> 00:05:48.420]  誰是最有機會接觸到你未信主的同事呢?
[00:05:48.420 --> 00:05:52.700]  誰是最有機會接觸到你未信主的同學呢?
[00:05:52.700 --> 00:05:54.180]  是誰?
[00:05:54.180 --> 00:05:55.780]  其實就是你自己
[00:05:55.780 --> 00:05:59.060]  你就是那個領受了耶穌基督福音的人
[00:05:59.060 --> 00:06:02.980]  所以你就自然是最容易將福音帶給你的家人
[00:06:02.980 --> 00:06:05.140]  你的同事、你的同學
[00:06:05.140 --> 00:06:07.940]  所以當信主耶穌你和你一家都必得救
[00:06:07.940 --> 00:06:09.380]  怎樣才能夠呈現呢?
[00:06:09.380 --> 00:06:10.660]  就好像經文說
[00:06:10.660 --> 00:06:12.820]  「聖靈就降臨在你的身上」
[00:06:12.820 --> 00:06:16.860]  你就要在你的家人、你的工作場所
[00:06:16.860 --> 00:06:23.060]  你的同事、同學當中為主做見證
[00:06:23.060 --> 00:06:24.220]  除了耶路撒冷之外
[00:06:24.220 --> 00:06:27.940]  我們也將福音傳遍猶太全地
[00:06:27.940 --> 00:06:31.780]  我的領受就是我們這個月提「擁抱紅土」
[00:06:31.780 --> 00:06:35.580]  我們要將我們的福音傳遍給我們的街坊
[00:06:35.580 --> 00:06:38.460]  紅磡土瓜園區的社群
[00:06:38.460 --> 00:06:39.460]  在上個星期
[00:06:39.460 --> 00:06:40.620]  伯伯、嘉年華
[00:06:40.620 --> 00:06:42.780]  我相信很多人都有幫忙
[00:06:42.780 --> 00:06:44.620]  我們派傳單也好
[00:06:44.620 --> 00:06:48.020]  或者幫忙派禮物、搞攤位
[00:06:48.020 --> 00:06:51.340]  我們有一位姐妹
[00:06:51.340 --> 00:06:52.460]  也可以分享一下
[00:06:52.460 --> 00:06:53.820]  不是我們教會的
[00:06:53.820 --> 00:06:57.260]  是我們教一位弟兄的妹妹
[00:06:57.260 --> 00:07:02.100]  她幫我們設計了一個很好的口號
[00:07:02.100 --> 00:07:03.100]  我們一起讀吧
[00:07:03.100 --> 00:07:03.980]  1、2、3
[00:07:03.980 --> 00:07:08.300]  「認識主耶穌是人生最好的禮物」
[00:07:08.300 --> 00:07:10.060]  特別是我自己
[00:07:10.060 --> 00:07:10.940]  我都很深體會
[00:07:10.940 --> 00:07:11.780]  特別上個星期
[00:07:11.780 --> 00:07:12.940]  郝育廷博士講完之後
[00:07:12.940 --> 00:07:13.980]  我會體會到
[00:07:13.980 --> 00:07:16.500]  我們很用心去搞一個嘉年華會
[00:07:16.500 --> 00:07:18.220]  去找更多的禮物
[00:07:18.220 --> 00:07:20.060]  待會的禮物多到散會後
[00:07:20.060 --> 00:07:21.700]  還可以派給大家
[00:07:21.700 --> 00:07:25.020]  我們要找爆谷機、棉花糖
[00:07:25.020 --> 00:07:27.260]  我們要找一些精彩的攤位遊戲
[00:07:27.260 --> 00:07:30.260]  我們要找黃校長來講星宗講座
[00:07:30.260 --> 00:07:32.420]  我們要設計好整個流程
[00:07:32.420 --> 00:07:33.860]  要很安全的
[00:07:33.860 --> 00:07:35.140]  萬無一失的
[00:07:35.140 --> 00:07:38.060]  我們注視了很多程序在聚會裏面
[00:07:38.060 --> 00:07:38.900]  但讓我們體會到
[00:07:38.900 --> 00:07:40.780]  為什麼我們要搞一個嘉年華呢?
[00:07:40.780 --> 00:07:42.140]  為什麼我們要搞一個嘉年華呢?
[00:07:42.140 --> 00:07:44.180]  我們是不是想多送禮物給他們呢?
[00:07:44.180 --> 00:07:45.540]  我們搞一個嘉年華
[00:07:45.540 --> 00:07:49.100]  就是想一樣去傳揚主的福音
[00:07:49.100 --> 00:07:50.500]  將最好的禮物送給他們
[00:07:50.500 --> 00:07:51.540]  是什麼呢?
[00:07:51.540 --> 00:07:53.900]  就是耶穌基督的救恩
[00:07:53.900 --> 00:07:55.420]  當我們要搞嘉年華的時候
[00:07:55.420 --> 00:07:56.340]  目的是什麼呢?
[00:07:56.340 --> 00:07:57.980]  開放教會更多的人來
[00:07:57.980 --> 00:07:58.700]  為什麼呢?
[00:07:58.700 --> 00:08:00.860]  我們很希望來的人
[00:08:00.860 --> 00:08:02.380]  都能夠透過我們教會
[00:08:02.380 --> 00:08:04.020]  能夠耶穌基督的愛
[00:08:04.020 --> 00:08:07.020]  所以在嘉年華裏面最重要的是什麼呢?
[00:08:07.020 --> 00:08:08.540]  就是上來的街坊
[00:08:08.540 --> 00:08:10.580]  就是我們紅土區的社群
[00:08:10.580 --> 00:08:13.300]  就是我們的猶太傳遞
[00:08:13.300 --> 00:08:14.620]  我們很感謝主
[00:08:14.620 --> 00:08:15.620]  在上個星期
[00:08:15.620 --> 00:08:17.940]  我們有345位的街坊
[00:08:17.940 --> 00:08:20.460]  就是這樣湧上來我們的教會
[00:08:20.460 --> 00:08:22.380]  謝太統計有500人次
[00:08:22.380 --> 00:08:24.740]  可能有些玩遊戲再上來再玩多次
[00:08:24.740 --> 00:08:27.260]  這樣去參與我們的嘉年華
[00:08:27.260 --> 00:08:29.020]  很感謝歐文儀
[00:08:29.020 --> 00:08:31.180]  每個人來想拿爆谷就吃
[00:08:31.180 --> 00:08:32.580]  先回答了歐文儀的題目
[00:08:32.580 --> 00:08:34.220]  他先介紹了我們教會的歷史
[00:08:34.220 --> 00:08:36.500]  先講了我們教會的服務
[00:08:36.500 --> 00:08:37.620]  讓他們認識了
[00:08:37.620 --> 00:08:42.100]  之後才可以拿爆谷去拿棉花糖
[00:08:42.100 --> 00:08:44.260]  很多人都上來
[00:08:44.260 --> 00:08:48.660]  我就和我們的弟兄姐妹出去派傳單
[00:08:48.660 --> 00:08:50.860]  我真的很感謝主
[00:08:50.860 --> 00:08:53.940]  我由2006年在教會全職侍奉
[00:08:53.940 --> 00:08:56.260]  我們2007年搬來這裏
[00:08:56.260 --> 00:08:58.140]  我在派傳單的時候發覺
[00:08:58.140 --> 00:08:58.740]  嘩
[00:08:58.740 --> 00:09:00.620]  我看到街坊在街上
[00:09:00.620 --> 00:09:02.980]  有一些是熟人熟面的
[00:09:02.980 --> 00:09:03.900]  就是我們的街坊
[00:09:03.900 --> 00:09:06.220]  有些是平時有來過我們的教會
[00:09:06.220 --> 00:09:09.860]  有些是我們托管的家長
[00:09:09.860 --> 00:09:11.620]  有些可能是我們的新來賓
[00:09:11.620 --> 00:09:13.900]  我們很多新來賓都是街坊
[00:09:13.900 --> 00:09:15.740]  看到我們地鋪的宣傳
[00:09:15.740 --> 00:09:17.300]  上來我們聚會
[00:09:17.300 --> 00:09:19.460]  我和他打一聲hi
[00:09:19.460 --> 00:09:20.260]  派傳單給他
[00:09:20.260 --> 00:09:22.140]  我一會兒上來
[00:09:22.140 --> 00:09:23.500]  很感恩
[00:09:23.500 --> 00:09:24.660]  原來我們不知不覺
[00:09:24.660 --> 00:09:28.620]  我們教會就做了社群的街坊
[00:09:28.620 --> 00:09:30.180]  成為了我們的鄰舍
[00:09:30.180 --> 00:09:34.220]  我們就要這樣不斷地將福音傳給他們
[00:09:34.220 --> 00:09:36.860]  這是我們八百嘉年華在上個星期
[00:09:36.860 --> 00:09:38.820]  有65位義工參加
[00:09:38.820 --> 00:09:39.700]  我們都給點掌聲
[00:09:39.700 --> 00:09:41.540]  多謝每一位義工的參與
[00:09:41.540 --> 00:09:44.060]  (掌聲)
[00:09:44.060 --> 00:09:46.740]  接著更加特別的是
[00:09:46.740 --> 00:09:48.540]  我又遇到我們的港元
[00:09:48.540 --> 00:09:49.860]  抗疫情博士
[00:09:49.860 --> 00:09:51.500]  他真的是我們的街坊
[00:09:51.500 --> 00:09:54.820]  因為他穿著拖鞋在街上走
[00:09:54.820 --> 00:09:56.620]  我五點多派傳單
[00:09:56.620 --> 00:09:59.620]  我在馬會門口
[00:09:59.620 --> 00:10:00.380]  我不是進馬會
[00:10:00.380 --> 00:10:03.020]  在馬會門口派傳單的時候
[00:10:03.020 --> 00:10:04.100]  就看到他迎面過來
[00:10:04.100 --> 00:10:06.020]  他看到我
[00:10:06.020 --> 00:10:07.460]  一會兒最後都上去嘉年華
[00:10:07.460 --> 00:10:09.180]  和我們打打氣
[00:10:09.180 --> 00:10:10.220]  我就沒機會見到他
[00:10:10.220 --> 00:10:12.100]  接著謝太和我分享
[00:10:12.100 --> 00:10:14.420]  抗疫上來就和我們分享
[00:10:14.420 --> 00:10:16.220]  他一路迎面來教會的時候
[00:10:16.220 --> 00:10:18.420]  看到很多街坊
[00:10:18.420 --> 00:10:20.220]  參加嘉年華離開的時候
[00:10:20.220 --> 00:10:21.300]  拿著禮物
[00:10:21.300 --> 00:10:24.660]  都是帶著很開心的笑臉離開
[00:10:24.660 --> 00:10:25.580]  我很感恩
[00:10:25.580 --> 00:10:27.260]  因為我們就要將開心
[00:10:27.260 --> 00:10:28.900]  將喜樂帶給他們
[00:10:28.900 --> 00:10:29.980]  更加當然我們很希望
[00:10:29.980 --> 00:10:31.500]  能夠將福音帶給他們
[00:10:31.500 --> 00:10:32.420]  他們上來的時候
[00:10:32.420 --> 00:10:33.420]  我們有個祝福閣
[00:10:33.420 --> 00:10:35.020]  就是他們祈禱
[00:10:35.020 --> 00:10:36.660]  附在祝福閣的Grace說
[00:10:36.660 --> 00:10:38.300]  有九成的缺失率
[00:10:38.300 --> 00:10:39.660]  我們要感謝主
[00:10:39.660 --> 00:10:41.980]  就是這樣我們要將主的愛
[00:10:41.980 --> 00:10:43.620]  分享給他們
[00:10:43.620 --> 00:10:45.940]  接著接下來我們可以怎樣做呢
[00:10:45.940 --> 00:10:47.580]  想不到在這個星期
[00:10:47.580 --> 00:10:50.100]  我們的街坊又遇到困難
[00:10:50.100 --> 00:10:52.180]  大家應該看到這棟唐樓
[00:10:52.180 --> 00:10:53.020]  就在我們對面
[00:10:53.020 --> 00:10:54.860]  如果你在榮光街看到
[00:10:54.860 --> 00:10:55.780]  不單是這張照片
[00:10:55.780 --> 00:10:58.140]  這裡已經掛了兩條長橫幅
[00:10:58.140 --> 00:11:00.300]  又說要重建
[00:11:00.300 --> 00:11:02.020]  今天阿先生都矯正我
[00:11:02.020 --> 00:11:03.780]  他們不是僭建
[00:11:03.780 --> 00:11:07.580]  是屋宇結構有危險
[00:11:07.580 --> 00:11:11.860]  需要暫時封閉去拆卸一些地方
[00:11:11.860 --> 00:11:13.260]  如果你有看新聞
[00:11:13.260 --> 00:11:15.260]  這個阿婆哭到死
[00:11:15.260 --> 00:11:16.140]  一個人住
[00:11:16.140 --> 00:11:18.620]  突然宣佈要拆
[00:11:18.620 --> 00:11:23.940]  還說維修費要自己承擔
[00:11:23.940 --> 00:11:24.900]  怎麼辦呢
[00:11:24.900 --> 00:11:29.260]  可能要搬去屯門的中轉屋
[00:11:29.260 --> 00:11:31.780]  我們作為他們的鄰舍
[00:11:31.780 --> 00:11:33.540]  我們可以怎樣幫他們
[00:11:33.540 --> 00:11:36.500]  雖然我們不是社區團體
[00:11:36.500 --> 00:11:37.660]  我們不是區議員
[00:11:37.660 --> 00:11:38.980]  但是我們可以做的
[00:11:38.980 --> 00:11:40.460]  可能就是為祈禱
[00:11:40.460 --> 00:11:42.580]  或者給一些問候關心他們
[00:11:42.580 --> 00:11:44.660]  我在想我們會不會中秋節探訪呢
[00:11:44.660 --> 00:11:46.180]  可以送月餅給他們
[00:11:46.180 --> 00:11:48.300]  不過我們八月尾就要搬了
[00:11:48.300 --> 00:11:50.140]  求神給我們智慧
[00:11:50.140 --> 00:11:53.780]  怎樣去關心我們身邊社區的街坊
[00:11:53.780 --> 00:11:55.380]  其實在我們紅土區裡面
[00:11:55.380 --> 00:11:57.380]  真的有很多很多人的需要
[00:11:57.380 --> 00:11:59.460]  我們怎樣去效法
[00:11:59.460 --> 00:12:03.540]  這句經文說去關心猶太傳遞呢
[00:12:03.540 --> 00:12:04.540]  除了猶太傳遞之外
[00:12:04.540 --> 00:12:06.100]  還有撒瑪尼亞
[00:12:06.100 --> 00:12:09.100]  撒瑪尼亞和猶太人的文化是有些差異的
[00:12:09.100 --> 00:12:11.860]  大家可能在宗族裡面都是同出一轍
[00:12:11.860 --> 00:12:14.460]  但是到了歷史的一段時間
[00:12:14.460 --> 00:12:16.180]  他們有不同的文化背景
[00:12:16.180 --> 00:12:18.780]  我在這裡不詳細交代這個經文的背景
[00:12:18.780 --> 00:12:20.220]  不過我想給我們看到
[00:12:20.220 --> 00:12:22.220]  我們的猶太傳遞是什麼呢
[00:12:22.220 --> 00:12:24.460]  就是可能是我們國內的
[00:12:24.460 --> 00:12:27.660]  我們的同胞
[00:12:27.660 --> 00:12:30.020]  我們香港得天獨厚
[00:12:30.020 --> 00:12:37.500]  可以有機會在我們香港往返內地
[00:12:37.500 --> 00:12:41.380]  我們就是要將福音帶給我們國內的同胞
[00:12:41.380 --> 00:12:42.660]  我們感謝主
[00:12:42.660 --> 00:12:44.140]  剛才分享了很多
[00:12:44.140 --> 00:12:46.140]  我們有雲南短孫隊
[00:12:46.140 --> 00:12:48.260]  我們每個月都有博羅隊
[00:12:48.260 --> 00:12:50.700]  我們兩個一次的多速短孫
[00:12:50.700 --> 00:12:55.900]  我們就不斷地將福音帶到我們國內同胞當中
[00:12:55.900 --> 00:12:57.900]  我們願意繼續去參與
[00:12:57.900 --> 00:13:00.140]  時間關係我不講太多了
[00:13:00.140 --> 00:13:02.060]  除此之外還有地極
[00:13:02.060 --> 00:13:03.740]  我們土瓜人贈信會
[00:13:03.740 --> 00:13:06.500]  能夠為主傳播的地極去到哪裡呢
[00:13:06.500 --> 00:13:09.540]  可能每個教會的能力都不同
[00:13:09.540 --> 00:13:10.900]  對於我們教會來說
[00:13:10.900 --> 00:13:13.780]  我們仍然未能夠衝出中國
[00:13:13.780 --> 00:13:15.140]  仍然未能夠衝出中國
[00:13:15.140 --> 00:13:17.580]  但如果上帝容許的話
[00:13:17.580 --> 00:13:19.460]  我們希望在今年的十一月
[00:13:19.460 --> 00:13:22.300]  我們能夠離開了中國的境
[00:13:22.300 --> 00:13:24.980]  將福音傳到暫時土瓜人的地極
[00:13:24.980 --> 00:13:26.620]  就是柬埔寨
[00:13:26.620 --> 00:13:28.380]  在今年的年尾十一月份
[00:13:28.380 --> 00:13:29.900]  我們有六位弟兄姊妹
[00:13:29.900 --> 00:13:33.660]  將會去參與一個柬埔寨的短孫
[00:13:33.660 --> 00:13:35.660]  對於我來說我都考慮了很久
[00:13:35.660 --> 00:13:36.900]  我都祈禱
[00:13:36.900 --> 00:13:38.900]  今年是九五十週年
[00:13:38.900 --> 00:13:40.220]  我能不能走開呢
[00:13:40.220 --> 00:13:44.100]  特別是十一月份是今希最重要的月份
[00:13:44.100 --> 00:13:47.860]  因為柬埔寨剛剛在我們今希崇拜之後
[00:13:47.860 --> 00:13:49.220]  所以我都決定
[00:13:49.220 --> 00:13:52.220]  作為教會堂主任我都新鮮事出
[00:13:52.220 --> 00:13:54.260]  和我們另外五位弟兄姊妹一起
[00:13:54.260 --> 00:13:56.700]  去嘗試一下去遠的地方
[00:13:56.700 --> 00:13:58.860]  將福音帶到柬埔寨
[00:13:58.860 --> 00:13:59.660]  我們都沒有能力做
[00:13:59.660 --> 00:14:00.900]  我們是拉著車邊
[00:14:00.900 --> 00:14:04.660]  連著鑽石山贈信會一起去柬埔寨
[00:14:04.660 --> 00:14:06.500]  希望大家都為我們禱告
[00:14:06.500 --> 00:14:07.820]  為我們紀念
[00:14:07.820 --> 00:14:09.300]  願意我們的福音
[00:14:09.300 --> 00:14:12.300]  我們按著基督的使命去接軌
[00:14:12.300 --> 00:14:15.020]  我們按著聖經的教導
[00:14:15.020 --> 00:14:18.740]  福音不單止同一時間在我們的家人
[00:14:18.740 --> 00:14:20.740]  在我們的親戚朋友當中
[00:14:20.740 --> 00:14:22.820]  不單止在這個紅土社區裏面
[00:14:22.820 --> 00:14:24.060]  不單止在國內
[00:14:24.060 --> 00:14:25.340]  不單止在柬埔寨
[00:14:25.340 --> 00:14:28.020]  我們更加要將福音傳遍地極
[00:14:28.020 --> 00:14:29.500]  我們希望有一天
[00:14:29.500 --> 00:14:31.060]  我們土瓜人贈信會
[00:14:31.060 --> 00:14:34.180]  都要屬於我們猜拳出去的宣教士
[00:14:34.180 --> 00:14:35.300]  這裏我不是說
[00:14:35.300 --> 00:14:36.340]  人家教會有宣教士
[00:14:36.340 --> 00:14:37.300]  我們就要有宣教士
[00:14:37.300 --> 00:14:38.220]  不是這個意思
[00:14:38.220 --> 00:14:41.100]  而如果我們真的按著聖經的教導
[00:14:41.100 --> 00:14:43.540]  我們要將福音傳開去的時候
[00:14:43.540 --> 00:14:44.980]  我們終有一天
[00:14:44.980 --> 00:14:47.980]  有第一次會面領受上帝的使命和猜拳
[00:14:47.980 --> 00:14:51.100]  和基督的和祥去接軌的時候
[00:14:51.100 --> 00:14:53.860]  我們有我們屬於土瓜人贈信會的宣教士
[00:14:53.860 --> 00:14:56.100]  去到上帝要去的地方
[00:14:56.100 --> 00:14:58.060]  去傳揚主的福音
[00:14:58.060 --> 00:14:59.980]  求主繼續在當中祈禱
[00:14:59.980 --> 00:15:02.980]  我們第一次會面繼續祈禱去紀念
[00:15:02.980 --> 00:15:06.460]  我們不單止要和基督的和祥
[00:15:06.460 --> 00:15:07.700]  莊稼接軌
[00:15:07.700 --> 00:15:09.940]  我們更加要和基督的工人接軌
[00:15:09.940 --> 00:15:11.700]  是甚麼意思呢
[00:15:11.700 --> 00:15:12.820]  原來莊稼這個字
[00:15:12.820 --> 00:15:13.940]  這個字應該大家很熟悉
[00:15:13.940 --> 00:15:15.100]  我們這句經常背
[00:15:15.100 --> 00:15:16.940]  莊稼已經熟了可以收割了
[00:15:16.940 --> 00:15:20.140]  在福音書裏面出現了三段經文有莊稼
[00:15:20.140 --> 00:15:23.980]  三段經文有兩段在之前的講道
[00:15:23.980 --> 00:15:25.380]  今個月的講道都講了
[00:15:25.380 --> 00:15:28.060]  第一段就是夏美媛姑娘
[00:15:28.060 --> 00:15:29.780]  在七月二十一日的時候
[00:15:29.780 --> 00:15:31.140]  擁抱紅土區
[00:15:31.140 --> 00:15:33.620]  看見就憐憫的講題裏面的瑪德福音
[00:15:33.620 --> 00:15:35.340]  九章三十至三十八字
[00:15:35.340 --> 00:15:37.700]  和我們分享那段經文
[00:15:37.700 --> 00:15:39.300]  時間關係我們不細讀了
[00:15:39.300 --> 00:15:41.460]  因為稍後有些類似的地方
[00:15:41.460 --> 00:15:43.980]  這裏說耶穌走遍各城各鄉
[00:15:43.980 --> 00:15:46.100]  原來耶穌是新鮮事出
[00:15:46.100 --> 00:15:48.620]  自己去到各城各鄉裏面去傳福音
[00:15:48.620 --> 00:15:50.180]  祂看見有貧困的人
[00:15:50.180 --> 00:15:51.660]  有人需要醫治
[00:15:51.660 --> 00:15:53.900]  就去醫他們
[00:15:53.900 --> 00:15:55.340]  去憐憫他們
[00:15:55.340 --> 00:15:56.100]  去到一段時間
[00:15:56.100 --> 00:15:59.980]  耶穌看見太多人需要幫助了
[00:15:59.980 --> 00:16:03.100]  祂看見那些人多到像羊群一樣
[00:16:03.100 --> 00:16:05.420]  原來有些宣教士說
[00:16:05.420 --> 00:16:08.180]  世界上可能最愚蠢的動物就是羊
