
[00:00:00.000 --> 00:00:04.340]  我哋到今日仍然都係講生命記
[00:03:57.040 --> 00:03:59.840]  所以大兄姐妹
[00:03:59.840 --> 00:04:01.680]  神好愛我哋
[00:04:01.680 --> 00:04:05.520]  俾耶穌基督做我哋嘅救主
[00:04:05.520 --> 00:04:07.840]  救贖主
[00:04:07.840 --> 00:04:09.760]  天父係我哋嘅父親
[00:04:09.760 --> 00:04:12.640]  我哋有兒女嘅名份
[00:04:12.640 --> 00:04:15.200]  呢個嘅新約,呢個嘅約
[00:04:15.200 --> 00:04:18.800]  對我哋嘅生命係有要求
[00:04:18.800 --> 00:04:24.160]  要求我哋單單嘅去信服主
[00:04:24.160 --> 00:04:27.200]  我有個朋友係我同學嚟嘅
[00:04:27.200 --> 00:04:29.520]  佢就話畀我聽
[00:04:29.520 --> 00:04:33.120]  叫我同佢嘅丈夫禱告
[00:04:33.120 --> 00:04:36.320]  咁佢丈夫其實我都好熟嘅
[00:04:36.320 --> 00:04:40.560]  佢話佢一日到刻攞住個手機
[00:04:40.560 --> 00:04:43.120]  咁喺手機佢注意啲乜嘢呢
[00:04:43.120 --> 00:04:46.080]  就係股票行情
[00:04:46.080 --> 00:04:51.040]  豈有此理,有一次佢哋旅行去到一個好美麗嘅雪山嗰度
[00:04:51.040 --> 00:04:55.760]  雪山上面觀賞咁美麗嘅景物
[00:04:55.760 --> 00:04:58.160]  佢竟然又攞起個手機
[00:04:58.160 --> 00:05:01.280]  又喺度睇下佢嗰啲嘅投資
[00:05:01.280 --> 00:05:04.000]  係投資成點嘅樣
[00:05:04.000 --> 00:05:06.160]  佢嘅心喺邊度呢
[00:05:06.160 --> 00:05:10.240]  佢就叫我幫佢嘅先生禱告
[00:05:10.240 --> 00:05:12.640]  佢唔希望佢先生嘅心
[00:05:12.640 --> 00:05:16.640]  喺錢喺馬門喺佢成就嗰度
[00:05:16.640 --> 00:05:20.720]  呢個已經成為咗佢先生嘅偶像
[00:05:20.720 --> 00:05:21.920]  弟兄姊妹
[00:05:21.920 --> 00:05:25.040]  唔知我哋生命裏面有冇呢啲嘅偶像
[00:05:25.040 --> 00:05:27.520]  喺我哋嘅心裏面
[00:05:27.520 --> 00:05:30.240]  願意神憐憫我哋
[00:05:30.240 --> 00:05:37.920]  好,我哋一齊讀呢十八節嘅經文
[00:05:37.920 --> 00:05:43.280]  「你們中間若有先知或是作夢的起來
[00:05:43.280 --> 00:05:46.240]  向你們顯個神蹟旗幟」
[00:05:46.240 --> 00:05:49.440]  「各位信徒,我對信徒耶穌
[00:05:49.440 --> 00:05:51.840]  和所有認識的基層
[00:05:51.840 --> 00:05:55.840]  致望他、他所見的神蹟旗幟
[00:05:55.840 --> 00:06:00.080]  雖有軟弱,他也不可令那小子
[00:06:00.080 --> 00:06:02.880]  或是那所夢之人被誣陷」
[00:06:02.880 --> 00:06:07.120]  因為「這是要和你們神善念你們
[00:06:07.120 --> 00:06:10.160]  要知道你們是盡心盡性
[00:06:10.160 --> 00:06:13.200]  愛耶和華你們的神不是
[00:06:13.200 --> 00:06:16.560]  你們要信從耶和華你們的神
[00:06:16.560 --> 00:06:19.760]  敬畏祂,謹守祂的誡命
[00:06:19.760 --> 00:06:23.760]  聽從祂的話,侍奉祂,尊靠祂
[00:06:23.760 --> 00:06:26.720]  那先知或是那作夢的
[00:06:26.720 --> 00:06:31.120]  既用言語,活譯那言言無出埃及
[00:06:31.120 --> 00:06:35.920]  敲鑿於耳。」
[00:06:35.920 --> 00:06:41.200]  「要勾引耶和華你神所吩咐的道
[00:06:41.200 --> 00:06:43.680]  你便要將祂致死
[00:06:43.680 --> 00:06:50.080]  這樣就把你的同胞弟兄
[00:06:50.080 --> 00:06:53.920]  或是你的兒女或是你懷中的妻
[00:06:53.920 --> 00:06:56.880]  或是如同你姓名的朋友
[00:06:56.880 --> 00:06:59.440]  若暗中引誘你說
[00:06:59.440 --> 00:07:05.360]  「我們不知你被遇到所認識的神
[00:07:05.360 --> 00:07:11.200]  你四周無論是離,行去,離離遠
[00:07:11.200 --> 00:07:14.480]  從地這邊到地那邊的神
[00:07:14.480 --> 00:07:18.480]  你不可以依從祂,也不可以聽從祂
[00:07:18.480 --> 00:07:22.640]  也不可以顧惜祂,也不可以念述祂
[00:07:22.640 --> 00:07:26.400]  也不可以遮蔽祂,總要守祂
[00:07:26.400 --> 00:07:30.160]  你先下手,然後眾民吆喝
[00:07:30.160 --> 00:07:34.080]  將祂致死,用石頭打死祂
[00:07:34.080 --> 00:07:37.680]  因為祂想要勾引你離開祂
[00:07:37.680 --> 00:07:42.160]  在地遺老之界,耶和華你的神
[00:07:42.160 --> 00:07:45.440]  地色烈眾人都要謝你
[00:07:45.440 --> 00:07:50.080]  就不敢在你們中間再行這樣的惡鳥
[00:07:50.080 --> 00:07:54.480]  在耶和華你神所賜你居住的覺性中
[00:07:54.480 --> 00:08:02.640]  你若聽不說有些匪類從你們中間的一座城
[00:08:02.640 --> 00:08:08.480]  說:我們不如去侍奉你們所送的神
[00:08:08.480 --> 00:08:12.960]  你們探聽也夠,細細的訪問
[00:08:12.960 --> 00:08:18.640]  那真神,總要遮蔽你的死亡中間
[00:08:18.640 --> 00:08:22.240]  你必要用刀殺那成為居民
[00:08:22.240 --> 00:08:27.600]  把適你所有的電神宗,都用我殺死
[00:08:27.600 --> 00:08:33.200]  你眾那些神聖的財物,都要堆積在街市上
[00:08:33.200 --> 00:08:37.040]  用火槍燒毀所奪的財物
[00:08:37.040 --> 00:08:40.400]  高壯耶和華你神面前銷盡
[00:08:40.400 --> 00:08:44.960]  那成就為流氓,不可再見頌
[00:08:44.960 --> 00:08:49.920]  那當委的物,念一念都不可踮你的手
[00:08:49.920 --> 00:08:52.960]  你要聽從耶和華你神的話
[00:08:52.960 --> 00:08:57.040]  遵守我五復一世的規矩
[00:08:57.040 --> 00:09:00.720]  人耶和華你神眼中可謂正的事
[00:09:00.720 --> 00:09:04.080]  耶和華就必轉移八方的路
[00:09:04.080 --> 00:09:09.200]  等待你,見頌你,照顧你
[00:09:09.200 --> 00:09:12.640]  使你人數增高
[00:09:12.640 --> 00:09:17.360]  以色列人在準備入迦南的時候
[00:09:17.360 --> 00:09:23.280]  摩西對他講的一篇講道的其中一部份
[00:09:23.280 --> 00:09:28.400]  在這裡其實以色列人面臨一個什麼樣的挑戰呢?
[00:09:28.400 --> 00:09:31.760]  就是在迦南地的迦南人
[00:09:31.760 --> 00:09:36.320]  其實他們的生活,他們的工作,耕種
[00:09:36.320 --> 00:09:40.400]  甚至是城市的文化各層面的東西
[00:09:40.400 --> 00:09:43.760]  都是相當成功的
[00:09:43.760 --> 00:09:48.320]  相對以色列民,他們的生活是穩定的
[00:09:48.320 --> 00:09:53.440]  而他們又拜很多迦南的神子
[00:09:53.440 --> 00:09:58.160]  這些神對於以色列人的挑戰就是
[00:09:58.160 --> 00:10:02.080]  是否就是祝福他們生活好的呢?
[00:10:02.080 --> 00:10:07.520]  因此,摩西要在他們入迦南地之前
[00:10:07.520 --> 00:10:10.880]  好好地去準備以色列人
[00:10:10.880 --> 00:10:13.280]  因為面臨的挑戰
[00:10:13.280 --> 00:10:17.120]  可以使得以色列民再不是神的選民
[00:10:17.120 --> 00:10:20.880]  以色列民再不能夠去承擔
[00:10:20.880 --> 00:10:24.000]  神的整個救贖計劃裡面的
[00:10:24.000 --> 00:10:27.360]  其中一個很重要的一步
[00:10:27.360 --> 00:10:29.680]  神是忌邪的神
[00:10:29.680 --> 00:10:32.480]  所以在經文裡面
[00:10:32.480 --> 00:10:36.560]  你看到三次連續地講什麼呢?
[00:10:36.560 --> 00:10:42.640]  就是神沒辦法忍受他們拜偶像
[00:10:42.640 --> 00:10:45.520]  神會對付他們,會殺他們
[00:10:45.520 --> 00:10:49.440]  連續三次很嚴厲地告訴他們
[00:10:49.440 --> 00:10:54.080]  神不是很輕率看這方面的信仰生活
[00:10:54.080 --> 00:10:56.000]  神是忌邪的
[00:10:56.000 --> 00:11:00.560]  祂要求我們就是我們專心地愛祂
[00:11:00.560 --> 00:11:03.440]  是沒得討價還價的
[00:11:03.440 --> 00:11:05.520]  好了,首先我們看一下
[00:11:05.520 --> 00:11:08.960]  第一點就是引誘的勢力
[00:11:08.960 --> 00:11:12.480]  引誘的勢力其實是相當大的
[00:11:12.480 --> 00:11:17.600]  在頭三節大家讀剛剛那一段的經文裡面
[00:11:17.600 --> 00:11:20.560]  看到有些先知的出現
[00:11:20.560 --> 00:11:22.480]  有些宗教領袖的出現
[00:11:22.480 --> 00:11:27.760]  有些懂得解夢,也懂得做夢的人
[00:11:27.760 --> 00:11:30.560]  這班人有什麼強項呢?
[00:11:30.560 --> 00:11:36.000]  他的強項就是他們能夠行神蹟其事
[00:11:36.000 --> 00:11:38.080]  大家知道神蹟其事就是說
[00:11:38.080 --> 00:11:41.760]  我們一般人是不能做的事
[00:11:41.760 --> 00:11:44.320]  是一些超自然的事
[00:11:44.320 --> 00:11:50.000]  而這班宗教領袖其實是假先知、假宗教領袖
[00:11:50.000 --> 00:11:53.440]  他們誘惑以色列人
[00:11:53.440 --> 00:11:57.520]  他們將會帶他們離開神
[00:11:57.520 --> 00:12:02.240]  因此摩西就要警戒他們說
[00:12:02.240 --> 00:12:05.200]  你們要慎防這班人
[00:12:05.200 --> 00:12:09.920]  雖然他們有行神蹟其事的能力
[00:12:09.920 --> 00:12:12.000]  有他一定的神力
[00:12:12.000 --> 00:12:15.680]  但切要記住他們行的神蹟
[00:12:15.680 --> 00:12:18.160]  不是代表他們所說的話
[00:12:18.160 --> 00:12:22.000]  所帶你行的路就是神的話
[00:12:22.000 --> 00:12:26.640]  就是神要你帶你行的路
[00:12:26.640 --> 00:12:28.320]  對很多人來說
[00:12:28.320 --> 00:12:30.800]  他們這些人有一些權威
[00:12:30.800 --> 00:12:33.520]  因為他會影響到我們的生活
[00:12:33.520 --> 00:12:35.520]  影響到我們的財富
[00:12:35.520 --> 00:12:37.680]  影響到我們的生命
[00:12:37.680 --> 00:12:41.280]  不知你有沒有試過有些未信的人去到你家
[00:12:41.280 --> 00:12:45.120]  他就說有些位置要擺個好些
[00:12:45.120 --> 00:12:47.920]  不知你有沒有聽過這類的說話
[00:12:47.920 --> 00:12:50.960]  他這些人是信風水
[00:12:50.960 --> 00:12:53.760]  當大家聽到這些說話的時候
[00:12:53.760 --> 00:12:56.720]  心裡面有沒有一些搖動呢?
[00:12:56.720 --> 00:13:00.800]  他說動一點點可能你們會沒那麼多病
[00:13:00.800 --> 00:13:04.800]  你怕不怕?動不動?
[00:13:04.800 --> 00:13:07.200]  當然神要求我們的就是
[00:13:07.200 --> 00:13:09.040]  我們不是聽這些說話
[00:13:09.040 --> 00:13:11.280]  我們是聽神的話
[00:13:11.280 --> 00:13:14.160]  這個神對我們的要求
[00:13:14.160 --> 00:13:16.080]  但對以色列人來說
[00:13:16.080 --> 00:13:18.080]  你看到他們在歷史裡面
[00:13:18.080 --> 00:13:23.040]  在他們在一路曠野行那條路
[00:13:23.040 --> 00:13:26.160]  去到應許之地之前
[00:13:26.160 --> 00:13:29.680]  他們都常常受到這些的引誘
[00:13:29.680 --> 00:13:31.600]  引誘他們犯罪
[00:13:31.600 --> 00:13:33.200]  拜偶像
[00:13:33.200 --> 00:13:38.160]  進到迦南的時候他們挑戰是更加的明顯
[00:13:38.160 --> 00:13:43.280]  因此摩西在十三章要警告他們說
[00:13:43.280 --> 00:13:44.720]  不要拜偶像
[00:13:44.720 --> 00:13:47.520]  不要受這些人的誘惑
[00:13:47.520 --> 00:13:50.080]  對這些人來說其實也很正常
[00:13:50.080 --> 00:13:52.080]  想生活有好處而已
[00:13:52.080 --> 00:13:54.720]  我又拜耶和華神
[00:13:54.720 --> 00:13:56.960]  又拜其他的神
[00:13:56.960 --> 00:13:59.280]  跟其他神有多少交易
[00:13:59.280 --> 00:14:02.960]  祂給我的好處也很正常
[00:14:02.960 --> 00:14:07.200]  但是神沒有給他們留任何的地步
[00:14:07.200 --> 00:14:08.800]  可以做這些事
[00:14:08.800 --> 00:14:11.920]  神是很嚴肅的對他們說
[00:14:11.920 --> 00:14:13.360]  你不能這樣做
[00:14:13.360 --> 00:14:15.440]  雖然我知道你想認同他們
[00:14:15.440 --> 00:14:19.600]  但是神其實是排他的
[00:14:19.600 --> 00:14:23.520]  你只可以敬拜的就是耶和華神
[00:14:23.520 --> 00:14:28.400]  不能有其他其他的偶像
[00:14:28.400 --> 00:14:31.200]  在這章的經文裡面你會看到
[00:14:31.200 --> 00:14:36.720]  祂特別說以色列人將會拜的神是甚麼神
[00:14:36.720 --> 00:14:40.080]  跟他們沒有關係
[00:14:40.080 --> 00:14:41.760]  經文裡面說
[00:14:41.760 --> 00:14:44.720]  你們不認識的神
[00:14:44.720 --> 00:14:48.560]  不認識的神其實原文的意思就是
[00:14:48.560 --> 00:14:51.440]  跟你們沒有任何關係
[00:14:51.440 --> 00:14:54.400]  你們沒有經歷的那些神
[00:14:54.400 --> 00:14:56.400]  你們就去拜祂
[00:14:56.400 --> 00:14:57.840]  其實為了甚麼呢?
[00:14:57.840 --> 00:15:00.720]  為了自己的好處
[00:15:00.720 --> 00:15:04.800]  但是以色列人在抗野的時候
[00:15:04.800 --> 00:15:06.800]  還有在將來的迦納
[00:15:06.800 --> 00:15:09.760]  這是他們很大的挑戰
[00:15:09.760 --> 00:15:10.720]  我們反省一下
[00:15:10.720 --> 00:15:14.160]  我們會不會有這些引誘的時候
[00:15:14.160 --> 00:15:16.720]  其實問的一件事就是
[00:15:16.720 --> 00:15:20.560]  我們跟神的關係有多深
[00:15:20.560 --> 00:15:23.040]  經文裡面說到第二種的人
[00:15:23.040 --> 00:15:25.360]  去誘惑他們、引誘他們
[00:15:25.360 --> 00:15:26.560]  是甚麼人呢?
[00:15:26.560 --> 00:15:28.400]  如果大家記得經文裡面
[00:15:28.400 --> 00:15:30.000]  從第六節開始
[00:15:30.000 --> 00:15:33.200]  就說其實是你的親戚
[00:15:33.200 --> 00:15:35.600]  是你的兄弟
[00:15:35.600 --> 00:15:37.440]  是你的兒女
[00:15:37.440 --> 00:15:40.640]  是你懷中的妻子
[00:15:40.640 --> 00:15:42.400]  是你所愛的妻子
[00:15:42.400 --> 00:15:44.960]  是你的資深的朋友
[00:15:44.960 --> 00:15:47.600]  生死之交
[00:15:47.600 --> 00:15:52.720]  經文說他們這些人會暗中去引誘你
[00:15:52.720 --> 00:15:58.080]  有些人如果是親戚的時候會強迫
[00:15:58.080 --> 00:16:00.800]  我那時教書的時候曾經有個學生
[00:16:00.800 --> 00:16:02.800]  走來跟我說
[00:16:02.800 --> 00:16:04.960]  我爸爸說如果我信耶穌
[00:16:04.960 --> 00:16:06.480]  就踢我走
[00:16:06.480 --> 00:16:08.800]  因為他將來他走了的時候
[00:16:08.800 --> 00:16:10.480]  沒有人燒東西給他
[00:16:10.480 --> 00:16:13.280]  他會餓死的
[00:16:13.280 --> 00:16:15.280]  他問我怎麼做
[00:16:15.280 --> 00:16:20.960]  我說這件事真的要很小心去處理
[00:16:20.960 --> 00:16:24.640]  你跟你父親多點講價
[00:16:24.640 --> 00:16:29.440]  告訴你父親你很孝敬他、很孝順他
[00:16:29.440 --> 00:16:32.000]  你會尊重他,他不用擔心
[00:16:32.000 --> 00:16:35.440]  我教他怎樣去講
[00:16:35.440 --> 00:16:39.440]  最後他都沒有拜偶像、沒有拜祖師
[00:16:39.440 --> 00:16:41.360]  最後他都仍然回到團契
[00:16:41.360 --> 00:16:43.680]  可以做基督徒
[00:16:43.680 --> 00:16:45.760]  但不容易的
[00:16:45.760 --> 00:16:50.800]  但是有些最親的親人、最親的朋友
[00:16:50.800 --> 00:16:53.440]  他們有時對我們的影響就是
[00:16:53.440 --> 00:16:55.440]  笑笑你回教會
[00:16:55.440 --> 00:16:57.680]  笑笑你信得這麼迷
[00:16:57.680 --> 00:17:00.480]  或者他不知不覺就做給你看
[00:17:00.480 --> 00:17:04.640]  希望你參與他的活動
[00:17:04.640 --> 00:17:06.320]  我有一個朋友
[00:17:06.320 --> 00:17:10.000]  他在基督教的家庭長大
[00:17:10.000 --> 00:17:12.960]  他的名字有個「基」字
[00:17:12.960 --> 00:17:14.880]  當他娶妻的時候
[00:17:14.880 --> 00:17:17.680]  他娶了一個拜佛的人
[00:17:17.680 --> 00:17:21.600]  你不知不覺他的生命就變了
[00:17:21.600 --> 00:17:23.600]  他就去拜佛
[00:17:23.600 --> 00:17:29.920]  而且他拜得比他太太更加迷
[00:17:29.920 --> 00:17:33.680]  這些就是家人對我們默默的影響
[00:17:33.680 --> 00:17:36.960]  經文說「暗中的人有我們」
[00:17:36.960 --> 00:17:41.360]  這種力量是相當大的
[00:17:41.360 --> 00:17:43.440]  所以我們要小心
[00:17:43.440 --> 00:17:48.320]  周圍的、最親密的、跟你關係的人
[00:17:48.320 --> 00:17:50.400]  他會不會有時有些事
[00:17:50.400 --> 00:17:53.920]  很可能是跟神的教訓不一樣
[00:17:53.920 --> 00:17:58.960]  我是要帶他好,不是被他帶壞
[00:17:58.960 --> 00:18:03.840]  經文裏面由第十三節開始
[00:18:03.840 --> 00:18:07.200]  就說到另外的一類人
[00:18:07.200 --> 00:18:09.920]  經文裏面說「匪類」
[00:18:09.920 --> 00:18:11.840]  形容這些人是「匪類」
[00:18:11.840 --> 00:18:15.200]  他從其他以色列人的城市
[00:18:15.200 --> 00:18:17.760]  跑去另外一個城市
[00:18:17.760 --> 00:18:21.280]  就用各種方法去誘惑他們
[00:18:21.280 --> 00:18:23.920]  破壞他們的信仰
[00:18:23.920 --> 00:18:27.600]  這種人他們的推銷能力特別強
[00:18:27.600 --> 00:18:31.440]  強到形成一股社會的力量
[00:18:31.440 --> 00:18:37.760]  使很多人都去拜偶像、拜假神
[00:18:37.760 --> 00:18:41.680]  他們的影響力影響到社群
[00:18:41.680 --> 00:18:45.600]  因此摩西說如果你遇到這些事的時候
[00:18:45.600 --> 00:18:48.560]  要去查察一下
[00:18:48.560 --> 00:18:52.000]  去徹底查明真相
[00:18:52.000 --> 00:18:56.320]  跟著就說如果他們真的這樣做的時候
[00:18:56.320 --> 00:18:58.400]  就要殺了他們
[00:18:58.400 --> 00:19:01.360]  要將他們所有的東西
[00:19:01.360 --> 00:19:03.360]  堆在城市的中間
[00:19:03.360 --> 00:19:05.920]  一把火燒了它
[00:19:05.920 --> 00:19:07.760]  其實當我們這樣聽的時候
[00:19:07.760 --> 00:19:11.680]  我們知道神對拜偶像這個罪
[00:19:11.680 --> 00:19:13.920]  是非常的嚴厲
[00:19:13.920 --> 00:19:18.400]  因為大家都知道神是忌邪的神
[00:19:18.400 --> 00:19:21.200]  有人會問在現今這個世代
[00:19:21.200 --> 00:19:24.240]  會不會因為拜偶像被人扔石頭呢?
[00:19:24.240 --> 00:19:26.240]  當然不會
[00:19:26.240 --> 00:19:30.720]  但是神對這件事是看得很嚴肅的
[00:19:30.720 --> 00:19:32.960]  是沒有改變
[00:19:32.960 --> 00:19:35.520]  如果我們心裡面有偶像
[00:19:35.520 --> 00:19:38.160]  如果我們拜偶像的時候
[00:19:38.160 --> 00:19:42.080]  神必定會懲罰
[00:19:42.080 --> 00:19:45.280]  大家都說會不會這麼厲害
[00:19:45.280 --> 00:19:48.080]  其實會的
[00:19:48.080 --> 00:19:51.120]  神是會很嚴肅的懲罰我們
[00:19:51.120 --> 00:19:53.840]  如果我們拜偶像的話
[00:19:53.840 --> 00:19:57.360]  你又會說其實魔鬼的力量
[00:19:57.360 --> 00:20:00.400]  是不是真的這麼厲害呢?
[00:20:00.400 --> 00:20:02.080]  在我們社群裡面
[00:20:02.080 --> 00:20:04.720]  都會影響得到
[00:20:04.720 --> 00:20:06.080]  現今這個世代
[00:20:06.080 --> 00:20:09.040]  我都看到這些的事
[00:20:09.040 --> 00:20:12.960]  可能大家都聽到「成功神學」這幾個字
[00:20:12.960 --> 00:20:14.880]  「成功神學」就說道
[00:20:14.880 --> 00:20:16.720]  神首要的任務
[00:20:16.720 --> 00:20:22.000]  要我們今生裡面得到神的祝福
[00:20:22.000 --> 00:20:25.520]  神就在經濟上、在身體上
[00:20:25.520 --> 00:20:29.360]  在人際關係上、事業上、家庭的關係裡面
[00:20:29.360 --> 00:20:30.720]  都會祝福我們
[00:20:30.720 --> 00:20:34.800]  只要我們來教會好好的敬拜神
[00:20:34.800 --> 00:20:42.160]  我們奉獻得到神在我們世上賜福給我們
[00:20:42.160 --> 00:20:44.960]  有這種看法
[00:20:44.960 --> 00:20:49.120]  我們叫「成功神學」
[00:20:49.120 --> 00:20:52.320]  在我以前住過的省份
[00:20:52.320 --> 00:20:55.600]  有一個城市叫做侯斯頓
[00:20:55.600 --> 00:20:57.920]  這個教會成長得很快
[00:20:57.920 --> 00:21:01.600]  一直增長到現在有六萬人的教會
[00:21:01.600 --> 00:21:04.800]  這些教會的牧師、師母
[00:21:04.800 --> 00:21:08.240]  就會教會講這番話
[00:21:08.240 --> 00:21:10.960]  我查出來的時候
[00:21:10.960 --> 00:21:13.200]  有一次講到
[00:21:13.200 --> 00:21:16.960]  「為自己的緣故做得好」
[00:21:16.960 --> 00:21:20.000]  他們裡面怎麼講呢?
[00:21:20.000 --> 00:21:22.160]  上帝是因為我們快樂
[00:21:22.160 --> 00:21:23.680]  祂就會高興
[00:21:23.680 --> 00:21:25.600]  當你去到教會那裡
[00:21:25.600 --> 00:21:28.080]  當你崇拜祂
[00:21:28.080 --> 00:21:30.240]  你要好好的做好
[00:21:30.240 --> 00:21:31.600]  你做得好
[00:21:31.600 --> 00:21:34.080]  神就會賜福給你
[00:21:34.080 --> 00:21:36.560]  你來到教會
[00:21:36.560 --> 00:21:37.840]  不是為了神
[00:21:37.840 --> 00:21:39.600]  是為了自己
[00:21:39.600 --> 00:21:41.840]  這句真是
[00:21:41.840 --> 00:21:45.680]  所以我們為自己的緣故
[00:21:45.680 --> 00:21:47.200]  我們去敬拜神
[00:21:47.200 --> 00:21:48.800]  神會開心
[00:21:48.800 --> 00:21:51.120]  我們也會開心
[00:21:51.120 --> 00:21:53.600]  大家聽的時候都知道有問題
[00:21:53.600 --> 00:21:58.960]  但是這間教會竟然可以增長到五、六萬人
[00:21:58.960 --> 00:22:00.560]  很奇怪
[00:22:00.560 --> 00:22:03.920]  但是這些影響力
[00:22:03.920 --> 00:22:05.920]  就是在我們社群裡面
