
[00:00:00.000 --> 00:00:04.300]  今天我和大家分享的《老家福音》一段經文
[00:03:26.700 --> 00:03:32.900]  年輕的人也同樣記掛著前面未知道的事情
[00:03:32.900 --> 00:03:38.400]  彼此來關心、勉勵
[00:03:38.400 --> 00:03:41.600]  耶穌在這個離別之際
[00:03:41.600 --> 00:03:43.900]  祂記掛著什麼呢?
[00:03:43.900 --> 00:03:45.900]  而在祂周邊周圍的人
[00:03:45.900 --> 00:03:49.100]  又如何看待這個離別的場面呢?
[00:03:49.100 --> 00:03:52.600]  這就是今天我想和大家思考
[00:03:52.600 --> 00:03:57.200]  在整個離別的過程當中
[00:03:57.200 --> 00:04:01.900]  耶穌如何留在我們心裡面
[00:04:01.900 --> 00:04:04.600]  又或者耶穌對世人來說
[00:04:04.600 --> 00:04:09.000]  是一個怎樣的耶穌基督
[00:04:09.000 --> 00:04:12.600]  我們回顧前一段在《路加福音》二十三章
[00:04:12.600 --> 00:04:15.600]  二十六至三十二節裡面說的耶穌
[00:04:15.600 --> 00:04:20.400]  祂一直背著十字架走上刑場的階段的時候
[00:04:20.400 --> 00:04:24.800]  很多很多的婦女為祂而哭泣
[00:04:24.800 --> 00:04:29.600]  如果我們從經文裡面的聲音詞彙來說
[00:04:29.600 --> 00:04:31.200]  前面的那一段落
[00:04:31.200 --> 00:04:34.200]  二十六至三十二節是哭聲
[00:04:34.200 --> 00:04:36.700]  如果對比在這個段落
[00:04:36.700 --> 00:04:44.400]  三十三至四十九節的就是嘲笑聲
[00:04:44.400 --> 00:04:49.400]  在婦女哭泣的時候
[00:04:49.400 --> 00:04:51.400]  耶穌在受苦的時候
[00:04:51.400 --> 00:04:55.300]  同時安慰這幫痛哭的婦女就說
[00:04:55.300 --> 00:04:58.200]  上帝的審判必然臨到的
[00:04:58.200 --> 00:05:01.800]  你們只要內心等候就行了
[00:05:01.800 --> 00:05:05.200]  一個很不簡單的說話
[00:05:05.200 --> 00:05:08.800]  充滿了吊詭的意思
[00:05:08.800 --> 00:05:12.600]  現在耶穌來到行刑的地方
[00:05:12.600 --> 00:05:17.200]  而我們可以嘗試先從不同的人的角色
[00:05:17.200 --> 00:05:21.200]  去分開這批人為三組
[00:05:21.200 --> 00:05:23.000]  當中有士兵官長
[00:05:23.000 --> 00:05:25.000]  他們是執行刑法的一群
[00:05:25.000 --> 00:05:28.100]  也有來圍觀的群眾
[00:05:28.100 --> 00:05:33.300]  裡面有不少是跟著耶穌一起來的婦女
[00:05:33.300 --> 00:05:36.400]  稱之為熟悉耶穌的一群
[00:05:36.400 --> 00:05:39.600]  而當然還有一班
[00:05:39.600 --> 00:05:42.800]  或者應該這樣還有兩位
[00:05:42.800 --> 00:05:46.500]  應該加上耶穌是三位
[00:05:46.500 --> 00:05:51.700]  是釘在十字架上的一類人
[00:05:51.700 --> 00:05:53.100]  在這三組人裡面
[00:05:53.100 --> 00:05:55.800]  各有他們的處境和背景
[00:05:55.800 --> 00:05:56.500]  在這一刻
[00:05:56.500 --> 00:06:00.100]  他們一起都把目光放在耶穌的身上
[00:06:00.100 --> 00:06:01.300]  在他們的心裡面
[00:06:01.300 --> 00:06:04.300]  對於耶穌所遭遇的事情
[00:06:04.300 --> 00:06:06.600]  各有想法
[00:06:06.600 --> 00:06:08.000]  今天我就想跟大家
[00:06:08.000 --> 00:06:09.600]  透過路加福音
[00:06:09.600 --> 00:06:13.300]  路加醫生眼中的記載
[00:06:13.300 --> 00:06:15.200]  他的一言一語來探索
[00:06:15.200 --> 00:06:18.100]  這位禁於被屈辱的耶穌
[00:06:18.100 --> 00:06:22.400]  他是怎樣回應世人給他的對待
[00:06:22.400 --> 00:06:23.500]  我們首先先來看
[00:06:23.500 --> 00:06:26.300]  三十三節三十八節的一個段落
[00:06:26.300 --> 00:06:28.700]  三十三節裡面一句說話
[00:06:28.700 --> 00:06:32.600]  交代了耶穌身處的場景
[00:06:32.600 --> 00:06:34.100]  行刑的小山丘
[00:06:34.100 --> 00:06:35.400]  三個十字架
[00:06:35.400 --> 00:06:36.700]  三個犯人
[00:06:36.700 --> 00:06:38.500]  在耶穌的說話的同時
[00:06:38.500 --> 00:06:42.600]  也是這班士兵官長的操作
[00:06:42.600 --> 00:06:44.700]  一個在極度痛楚之中
[00:06:44.700 --> 00:06:46.700]  一個是在嬉笑之中
[00:06:46.700 --> 00:06:50.400]  兩個不同的群體
[00:06:50.400 --> 00:06:52.200]  他們的對立
[00:06:52.200 --> 00:06:54.100]  他們的對比
[00:06:54.100 --> 00:06:58.400]  非常之有一個強烈的諷刺意味
[00:06:58.400 --> 00:07:00.200]  我們要知道
[00:07:00.200 --> 00:07:04.700]  耶穌現在是承受著很大很大的痛楚
[00:07:04.700 --> 00:07:08.100]  被掛在這個木頭上面
[00:07:08.100 --> 00:07:12.300]  在這個非常之極其痛楚的時候
[00:07:12.300 --> 00:07:14.100]  耶穌的心情
[00:07:14.100 --> 00:07:18.100]  他竟然是好像過去很多很多的先知那樣
[00:07:18.100 --> 00:07:19.900]  雖然面對困難
[00:07:19.900 --> 00:07:21.400]  仍然記念著
[00:07:21.400 --> 00:07:23.300]  記掛著百姓
[00:07:23.300 --> 00:07:25.800]  記掛著以色列的前途
[00:07:25.800 --> 00:07:28.900]  他為此而憂心
[00:07:28.900 --> 00:07:30.700]  這個時候的耶穌心腸
[00:07:30.700 --> 00:07:33.400]  就好像丹尼里書裡面的丹尼里
[00:07:33.400 --> 00:07:35.600]  他在第九章裡面這樣說
[00:07:35.600 --> 00:07:37.900]  他為耶路撒冷來哀求
[00:07:37.900 --> 00:07:39.700]  因為他看到將來
[00:07:39.700 --> 00:07:41.100]  上帝給他一個意象
[00:07:41.100 --> 00:07:44.100]  他看到將來神審判的時候
[00:07:44.100 --> 00:07:46.700]  那些犯罪作惡的以色列人
[00:07:46.700 --> 00:07:50.300]  他們所受的後果是非常之嚴重
[00:07:50.300 --> 00:07:53.800]  聖經說有大災禍臨到
[00:07:53.800 --> 00:07:56.200]  同樣 主耶穌想到的
[00:07:56.200 --> 00:07:57.300]  在這一刻想到的是
[00:07:57.300 --> 00:07:59.800]  人類將要被審判的結局
[00:07:59.800 --> 00:08:02.100]  那個情景就是在啓示錄裡面
[00:08:02.100 --> 00:08:05.000]  所提到的作惡的人的下場
[00:08:05.000 --> 00:08:07.500]  那些沒有在生命冊裡面
[00:08:07.500 --> 00:08:10.300]  有份的人的結局
[00:08:10.300 --> 00:08:13.300]  是被冰在火湖裡面的結局
[00:08:13.300 --> 00:08:16.800]  而這個結局就只有悔改歸向主
[00:08:16.800 --> 00:08:19.100]  才能夠得以改變
[00:08:19.100 --> 00:08:23.800]  才能夠免去這個刑罰
[00:08:23.800 --> 00:08:25.100]  我們可以看到
[00:08:25.100 --> 00:08:29.000]  這個時候耶穌的心腸
[00:08:29.000 --> 00:08:32.500]  祂雖然在痛苦之中
[00:08:32.500 --> 00:08:35.000]  但是祂沒有忘記世人的需要
[00:08:35.000 --> 00:08:37.100]  被拯救的需要
[00:08:37.100 --> 00:08:38.400]  祂期盼的是
[00:08:38.400 --> 00:08:41.500]  他們不需要受這種痛苦
[00:08:41.500 --> 00:08:44.500]  這位身在痛苦之中的耶穌基督
[00:08:44.500 --> 00:08:48.900]  祂仍然記掛著我們
[00:08:48.900 --> 00:08:52.900]  甚至向天父為世人
[00:08:52.900 --> 00:08:56.200]  為那些傷害祂的人而求情
[00:08:56.200 --> 00:08:58.900]  原諒他們
[00:08:58.900 --> 00:09:01.200]  我們看到
[00:09:01.200 --> 00:09:04.200]  祂的憐愛
[00:09:04.200 --> 00:09:05.600]  和在十字架上面
[00:09:05.600 --> 00:09:07.900]  十字架下面那幫冰冰
[00:09:07.900 --> 00:09:09.800]  分開祂的衣服
[00:09:09.800 --> 00:09:11.900]  嘲弄祂的態度
[00:09:11.900 --> 00:09:15.700]  有很大的反差
[00:09:15.700 --> 00:09:18.000]  或者在很多人的心目中
[00:09:18.000 --> 00:09:20.800]  耶穌只不過是一個嘲諷的對象
[00:09:20.800 --> 00:09:24.100]  無權 無勢 又無能
[00:09:24.100 --> 00:09:26.900]  連猶太的人都退棄祂
[00:09:26.900 --> 00:09:32.000]  而且很清楚地評價祂是
[00:09:32.000 --> 00:09:34.000]  你都救不了自己
[00:09:34.000 --> 00:09:35.900]  你怎麼配稱王?
[00:09:35.900 --> 00:09:38.200]  你又不能夠改變世界
[00:09:38.200 --> 00:09:41.500]  你憑什麼?
[00:09:41.500 --> 00:09:45.900]  當我讀到這個情節的時候
[00:09:45.900 --> 00:09:48.100]  我感受到我的主
[00:09:48.100 --> 00:09:51.400]  就是在受著這份肉體上的痛苦
[00:09:51.400 --> 00:09:53.700]  和情感上面的傷害受
[00:09:53.700 --> 00:09:56.900]  祂竟然仍然為世人 為我
[00:09:56.900 --> 00:10:00.200]  來向天父求情
[00:10:00.200 --> 00:10:03.100]  祂說 父啊 赦免他們
[00:10:03.100 --> 00:10:09.300]  因為他們所做的 他們不知道
[00:10:09.300 --> 00:10:11.700]  這句話
[00:10:11.700 --> 00:10:14.600]  耶穌的表達 情感
[00:10:14.600 --> 00:10:18.100]  更加令我不配
[00:10:18.100 --> 00:10:23.800]  不配有這位主為我的生命來付上代價
[00:10:23.800 --> 00:10:28.200]  更加為耶穌所遭遇一切感到不值得
[00:10:28.200 --> 00:10:32.700]  不公道
[00:10:32.700 --> 00:10:34.400]  而這句話
[00:10:34.400 --> 00:10:36.100]  父啊 赦免他們
[00:10:36.100 --> 00:10:39.100]  因為他們所做的 他們不知道
[00:10:39.100 --> 00:10:43.100]  同樣是在我很多很多年前
[00:10:43.100 --> 00:10:46.600]  缺志信主的時候的一個感動
[00:10:46.600 --> 00:10:52.500]  當時我為了有球踢 有飯吃 回教會
[00:10:52.500 --> 00:10:56.400]  年輕的時候 回教會的目的就是這樣
[00:10:56.400 --> 00:11:00.500]  聽崇拜 多數都睜眼睡
[00:11:00.500 --> 00:11:03.000]  但是教會的弟兄姊妹鼓勵我
[00:11:03.000 --> 00:11:06.900]  你讀聖經吧 你自己讀吧
[00:11:06.900 --> 00:11:10.400]  而且每個禮拜都會問你讀到哪裡
[00:11:10.400 --> 00:11:13.500]  有些壓力 不讀不行
[00:11:13.500 --> 00:11:16.400]  但是讀著讀著 福音書的時候
[00:11:16.400 --> 00:11:19.200]  越來越有味道
[00:11:19.200 --> 00:11:21.900]  直至有一天 年紀之後
[00:11:21.900 --> 00:11:24.900]  自己在床上就讀到這一句
[00:11:24.900 --> 00:11:26.900]  父啊 赦免他們
[00:11:26.900 --> 00:11:31.600]  因為他們所做的 他們不知道
[00:11:31.600 --> 00:11:35.100]  一個很特別的感動
[00:11:35.100 --> 00:11:39.400]  令到我心裡面 自殘形為
[00:11:39.400 --> 00:11:41.400]  流了眼淚 跪在那裡
[00:11:41.400 --> 00:11:45.000]  GSO 我相信你
[00:11:45.000 --> 00:11:49.700]  在過程裡面 不是一些很理性分析的過程
[00:11:49.700 --> 00:11:53.300]  老實說 其實無論我回教會聽到
[00:11:53.300 --> 00:11:56.800]  其實都聽不到什麼 因為經常睡覺
[00:11:56.800 --> 00:12:00.400]  但是卻在周圍的氛圍感動裡面
[00:12:00.400 --> 00:12:05.000]  我覺得最大的就是聖經和聖靈給我的感動
[00:12:05.000 --> 00:12:08.800]  我 康復了
[00:12:08.800 --> 00:12:13.300]  不知道今天的你又如何呢
[00:12:13.300 --> 00:12:15.500]  當你再次看回這段話的時候
[00:12:15.500 --> 00:12:21.800]  你又會有什麼感動呢
[00:12:21.800 --> 00:12:27.700]  耶穌在這段向天父的求情
[00:12:27.700 --> 00:12:32.500]  可能對於我們來說
[00:12:32.500 --> 00:12:39.700]  已經久了 淡化了 這份恩情
[00:12:39.700 --> 00:12:44.100]  還有留下多少在我們心裡面呢
[00:12:44.100 --> 00:12:48.000]  耶穌說了一番很有意思的話
[00:12:48.000 --> 00:12:51.100]  然後 盧家醫生再轉一轉的
[00:12:51.100 --> 00:12:54.500]  就轉到了另一個場景
[00:12:54.500 --> 00:12:57.000]  在三十九節 四十三節裡面
[00:12:57.000 --> 00:13:03.000]  盧家醫生就將那個焦點放在十字架上面
[00:13:03.000 --> 00:13:06.100]  他將嘲諷耶穌的說話
[00:13:06.100 --> 00:13:09.500]  由十字架下面的官長 兵丁
[00:13:09.500 --> 00:13:13.700]  帶到十字架上面的囚犯那邊
[00:13:13.700 --> 00:13:15.700]  同樣都是嘲諷的說話
[00:13:15.700 --> 00:13:18.900]  一開始的是 那位罪犯
[00:13:18.900 --> 00:13:22.300]  一個罪犯去嘲諷耶穌
[00:13:22.300 --> 00:13:26.200]  剛才的士兵嘲諷他的焦點是
[00:13:26.200 --> 00:13:28.500]  耶穌你是王嗎
[00:13:28.500 --> 00:13:31.300]  現在罪犯嘲諷的是基督
[00:13:31.300 --> 00:13:33.300]  無論基督或者猶太人的王
[00:13:33.300 --> 00:13:38.100]  都是指向權力最高的一個位置
[00:13:38.100 --> 00:13:42.700]  士兵是從人間的權力眼光去針對耶穌
[00:13:42.700 --> 00:13:47.100]  王 你憑什麼 你贏了什麼
[00:13:47.100 --> 00:13:49.600]  而基督就是猶太人所認識的
[00:13:49.600 --> 00:13:52.500]  由上帝所指派的那位仇高者
[00:13:52.500 --> 00:13:55.700]  大位的子孫 都是王
[00:13:55.700 --> 00:13:59.000]  這位在耶穌基督身旁的罪犯
[00:13:59.000 --> 00:14:02.400]  同樣帶著一份輕視的眼光
[00:14:02.400 --> 00:14:04.900]  你是神所派的
[00:14:04.900 --> 00:14:09.400]  那不如救救你自己和我們吧
[00:14:09.400 --> 00:14:15.100]  你既然是尼塞亞神所指派的君王
[00:14:15.100 --> 00:14:19.300]  拯救我們 脫離帝國的合制
[00:14:19.300 --> 00:14:21.500]  為什麼搞成這樣
[00:14:21.500 --> 00:14:27.700]  現在你和我都在羅馬帝國的屈辱之下
[00:14:27.700 --> 00:14:31.900]  救救你和我們吧
[00:14:31.900 --> 00:14:34.300]  猶太人的尼塞亞
[00:14:34.300 --> 00:14:37.700]  是要復興以色列國
[00:14:37.700 --> 00:14:40.700]  你配嗎
[00:14:40.700 --> 00:14:47.000]  這位罪犯跟士兵們一樣看不起耶穌
[00:14:47.000 --> 00:14:53.000]  其實也很難怪
[00:14:53.000 --> 00:14:58.400]  他們欠什麼呢
[00:14:58.400 --> 00:15:01.400]  我自己再去想一想
[00:15:01.400 --> 00:15:05.500]  他們欠的是一份感動
[00:15:05.500 --> 00:15:07.800]  眼前這位耶穌基督
[00:15:07.800 --> 00:15:11.800]  帶給我們的是什麼感動呢
[00:15:11.800 --> 00:15:14.600]  哦 就是這樣
[00:15:14.600 --> 00:15:19.500]  做了這些事 句號
[00:15:19.500 --> 00:15:22.000]  如果我們能夠在心底裏面
[00:15:22.000 --> 00:15:26.000]  跟耶穌的生命力有一個結連
[00:15:26.000 --> 00:15:27.800]  有一個接觸
[00:15:27.800 --> 00:15:32.100]  就是這份感動
[00:15:32.100 --> 00:15:34.100]  為罪人而死
[00:15:34.100 --> 00:15:38.000]  無辜的要受死
[00:15:38.000 --> 00:15:39.900]  我們有沒有多一個眼光
[00:15:39.900 --> 00:15:44.300]  細心去想他生命的意義呢
[00:15:44.300 --> 00:15:48.500]  不過十字架上面的場面
[00:15:48.500 --> 00:15:50.300]  不只是嘲諷
[00:15:50.300 --> 00:15:53.500]  有另一個同樣被釘在十字架上的罪犯
[00:15:53.500 --> 00:15:55.700]  就有完全不同的觀點
[00:15:55.700 --> 00:15:58.000]  他在四十至四十一節裏面
[00:15:58.000 --> 00:15:59.600]  說了一番話
[00:15:59.600 --> 00:16:02.700]  他說 你是一樣受刑的
[00:16:02.700 --> 00:16:04.200]  還不怕神嗎
[00:16:04.200 --> 00:16:06.100]  我們是應得的
[00:16:06.100 --> 00:16:08.200]  因為我們是自作自受
[00:16:08.200 --> 00:16:12.500]  但這個人沒有做過一件不對的事
[00:16:12.500 --> 00:16:13.700]  責備
[00:16:13.700 --> 00:16:23.000]  這個字反映了他對同伴的意見的強烈反對
[00:16:23.000 --> 00:16:26.800]  在這位為耶穌說話的朋友
[00:16:26.800 --> 00:16:27.900]  這個罪犯當中
[00:16:27.900 --> 00:16:31.100]  可以看到他有一份悔罪之心
[00:16:31.100 --> 00:16:33.400]  「受刑經威慎」
[00:16:33.400 --> 00:16:37.400]  表達了他對過去自己所做的反省
[00:16:37.400 --> 00:16:40.600]  這個罪犯自知道是因為上帝的審判
[00:16:40.600 --> 00:16:44.100]  以致他要面對著羅馬帝國家
[00:16:44.100 --> 00:16:48.000]  在非國帝國公民身上的刑罰裏面
[00:16:48.000 --> 00:16:50.200]  應得的自作自受的形容
[00:16:50.200 --> 00:16:54.000]  也反映了他那份悔罪之心
[00:16:54.000 --> 00:16:55.800]  這位罪犯敬畏神
[00:16:55.800 --> 00:16:58.200]  向神應罪
[00:16:58.200 --> 00:17:03.000]  在他責難他的同伴的同時
[00:17:03.000 --> 00:17:04.400]  責備的同時
[00:17:04.400 --> 00:17:07.900]  也教訓了這位諷刺耶穌的同伴
[00:17:07.900 --> 00:17:10.500]  說了耶穌是無辜的
[00:17:10.500 --> 00:17:16.400]  他不應該這樣受刑罰的
[00:17:16.400 --> 00:17:18.800]  值得我們留心的
[00:17:18.800 --> 00:17:23.900]  不單止是這位為耶穌說話的罪犯
[00:17:23.900 --> 00:17:25.800]  甚至我們值得留心的是
[00:17:25.800 --> 00:17:28.500]  他的請求裏面的意思
[00:17:28.500 --> 00:17:29.400]  這位罪犯說
[00:17:29.400 --> 00:17:30.800]  「你進入你國的時候
[00:17:30.800 --> 00:17:33.100]  求你紀念我」
[00:17:33.100 --> 00:17:35.100]  這令我感到驚訝的
[00:17:35.100 --> 00:17:39.100]  為何可以在這一刻有這樣的請求
[00:17:39.100 --> 00:17:43.300]  他有甚麼眼光來看這位耶穌呢
[00:17:43.300 --> 00:17:46.400]  因為這位罪犯的請求是關於未來的
[00:17:46.400 --> 00:17:47.700]  將來的事
[00:17:47.700 --> 00:17:51.200]  他必須要有跨越現實的眼光來看耶穌
[00:17:51.200 --> 00:17:55.200]  才能有這樣的狠切請求
[00:17:55.200 --> 00:17:57.300]  因為這個時候
[00:17:57.300 --> 00:17:59.700]  他是用一個很卑微的心情
[00:17:59.700 --> 00:18:06.400]  向這位同樣是垂死的耶穌基督發出請求
[00:18:06.400 --> 00:18:07.200]  就好像說
[00:18:07.200 --> 00:18:09.100]  「你不要忘記我這個罪人」
[00:18:09.100 --> 00:18:11.800]  諸耶穌
[00:18:11.800 --> 00:18:15.400]  這是一個不可思議的期盼
[00:18:15.400 --> 00:18:17.500]  是對未來的期盼
[00:18:17.500 --> 00:18:23.400]  和現實有超級距離的未來
[00:18:23.400 --> 00:18:24.900]  然而他就帶著
[00:18:24.900 --> 00:18:29.000]  相信耶穌基督是神所高立的尼塞亞
[00:18:29.000 --> 00:18:32.700]  神的兒子這樣的心情
[00:18:32.700 --> 00:18:38.100]  耶穌將會掌管世間一切王權的這樣的信念
[00:18:38.100 --> 00:18:41.900]  來發出對耶穌的請求
[00:18:41.900 --> 00:18:44.500]  他這一個情境讓我想起
[00:18:44.500 --> 00:18:49.200]  就好像昔日彼得回應耶穌發出的問題一樣
[00:18:49.200 --> 00:18:51.800]  眾人說我是誰
[00:18:51.800 --> 00:18:56.700]  你們認為耶穌是誰
[00:18:56.700 --> 00:19:01.400]  彼得說:你是基督是永生神的兒子
[00:19:01.400 --> 00:19:05.800]  耶穌對彼得說:約那的兒子西門你是有福的
[00:19:05.800 --> 00:19:09.100]  因為這不是屬血肉的啟示的
[00:19:09.100 --> 00:19:14.000]  而是我在天上的父啟示的
[00:19:14.000 --> 00:19:17.600]  是不是一個很奇妙的轉變
[00:19:17.600 --> 00:19:26.500]  我們能夠去認定耶穌是那位尼塞亞上帝的兒子
[00:19:26.500 --> 00:19:31.300]  除了有客觀現實的事件出現之外
[00:19:31.300 --> 00:19:37.900]  更加需要有一份感動在當中
[00:19:37.900 --> 00:19:40.400]  我自己有個體會
[00:19:40.400 --> 00:19:45.700]  這個感動首先是要我能夠有一份開放的心
[00:19:45.700 --> 00:19:47.700]  一份敏銳的心
[00:19:47.700 --> 00:19:54.400]  然後我們能夠去感受得到聖靈給我們提醒
[00:19:54.400 --> 00:19:56.800]  而這位罪犯的請求
[00:19:56.800 --> 00:20:01.900]  我相信也像彼得那樣得到啟示
[00:20:01.900 --> 00:20:05.200]  他認清這位超越的主
[00:20:05.200 --> 00:20:08.400]  耶穌基督神的兒子
[00:20:08.400 --> 00:20:10.900]  他是有福的
[00:20:10.900 --> 00:20:13.200]  這個悔罪的人的請求
[00:20:13.200 --> 00:20:16.400]  換來耶穌的回應是:今天
[00:20:16.400 --> 00:20:18.300]  今天就是即刻
[00:20:18.300 --> 00:20:20.600]  你不要問今天幾點鐘
[00:20:20.600 --> 00:20:22.100]  問錯問題
[00:20:22.100 --> 00:20:23.000]  今天
[00:20:23.000 --> 00:20:24.100]  現在就是了
[00:20:24.100 --> 00:20:26.500]  你要和我再樂園淚流
[00:20:26.500 --> 00:20:28.700]  一個非常美麗的英文
[00:20:28.700 --> 00:20:32.400]  是耶穌不含糊地回答他
[00:20:32.400 --> 00:20:34.100]  你放心
[00:20:34.100 --> 00:20:35.400]  OK的了
[00:20:35.400 --> 00:20:36.600]  我答應你
[00:20:36.600 --> 00:20:39.300]  你的悔罪的心上帝越立了
[00:20:39.300 --> 00:20:44.100]  現在已經是
[00:20:44.100 --> 00:20:50.100]  兩人或者十字架上的對話來到這裡就停下了
[00:20:50.100 --> 00:20:52.200]  而這個記載
[00:20:52.200 --> 00:20:54.400]  也告一段落
[00:20:54.400 --> 00:20:59.900]  進入了一個沉默的當中
[00:20:59.900 --> 00:21:01.200]  我來到這裡
[00:21:01.200 --> 00:21:04.100]  我自己有一個體會
[00:21:04.100 --> 00:21:06.400]  很正
[00:21:06.400 --> 00:21:08.200]  正的意思是
[00:21:08.200 --> 00:21:10.400]  這份被釋放
[00:21:10.400 --> 00:21:14.400]  那份豁然開朗釋懷的感覺
[00:21:14.400 --> 00:21:16.700]  就好像我昔日
[00:21:16.700 --> 00:21:22.500]  在床上認罪悔改的時候一樣
[00:21:22.500 --> 00:21:24.700]  不知道
[00:21:24.700 --> 00:21:28.100]  你過去是不是也有一種
[00:21:28.100 --> 00:21:29.800]  釋懷
[00:21:29.800 --> 00:21:34.100]  豁然開朗的體會呢
[00:21:34.100 --> 00:21:36.500]  又或者你今天
[00:21:36.500 --> 00:21:39.900]  對這份曾經擁有過的釋放
[00:21:39.900 --> 00:21:47.900]  是不是已經遺忘了呢
[00:21:47.900 --> 00:21:54.700]  我們再來看第三個場景
[00:21:54.700 --> 00:22:00.300]  沉默的時間長達了幾個小時
[00:22:00.300 --> 00:22:03.900]  四十四節裡面有這樣的記載
[00:22:03.900 --> 00:22:05.500]  那時大約是正午
[00:22:05.500 --> 00:22:08.900]  全地都黑暗了直到下午三點鐘
[00:22:08.900 --> 00:22:10.400]  太陽變黑了
[00:22:10.400 --> 00:22:15.900]  見的萬子從當中列為兩半
[00:22:15.900 --> 00:22:17.100]  在這幾個小時裡面
[00:22:17.100 --> 00:22:18.800]  圍繞在耶穌周圍的人
[00:22:18.800 --> 00:22:20.300]  不知道是帶著什麼心情
[00:22:20.300 --> 00:22:22.500]  來度過這段時間
[00:22:22.500 --> 00:22:23.900]  是珍惜呢
[00:22:23.900 --> 00:22:27.300]  還是亡然不知所以
[00:22:27.300 --> 00:22:29.600]  是不捨得呢
[00:22:29.600 --> 00:22:32.600]  還是失落呢
[00:22:32.600 --> 00:22:35.200]  盧家醫生在這部分的最後記載
[00:22:35.200 --> 00:22:39.400]  為我們留下一個很有意思的回憶
[00:22:39.400 --> 00:22:41.000]  就是四十八節裡面的
[00:22:41.000 --> 00:22:43.400]  「隨著空回去寮」
[00:22:43.400 --> 00:22:45.200]  「隨空」是一種表達
[00:22:45.200 --> 00:22:48.400]  內心悔罪悲痛的象徵性行為
[00:22:48.400 --> 00:22:50.800]  是向上帝尋求寬恕
[00:22:50.800 --> 00:22:53.700]  憐憫和恩典的一種表達方式
[00:22:53.700 --> 00:22:56.500]  由盧家醫生的記載次序裡看到
[00:22:56.500 --> 00:22:58.400]  這群群眾圍觀的人
[00:22:58.400 --> 00:23:03.200]  是帶著悲痛和內疚的心情離開了
