
[00:00:00.000 --> 00:00:02.720]  讓我們先聽上帝的說話
[00:06:47.320 --> 00:06:47.320]  有沒有留意到?我們這個世界就是這樣的世界
[00:06:47.320 --> 00:06:50.400]  有沒有留意到?我們這個世界就是這樣的世界
[00:06:50.400 --> 00:06:51.680]  這個世界就是這樣
[00:06:51.680 --> 00:06:52.920]  有人做錯事呢?
[00:06:52.920 --> 00:06:52.960]  有人做錯事呢?
[00:06:52.960 --> 00:06:53.720]  有人做錯事呢?
[00:06:53.720 --> 00:06:55.720]  肯定要拉人一起下水的
[00:06:55.720 --> 00:06:55.760]  肯定要拉人一起下水的
[00:06:55.760 --> 00:06:57.280]  肯定要拉人一起下水的
[00:06:57.280 --> 00:06:57.280]  自己做錯事呢?肯定是說別人錯的
[00:06:57.280 --> 00:07:00.960]  自己做錯事呢?肯定是說別人錯的
[00:07:00.960 --> 00:07:01.000]  肯定是說別人錯的
[00:07:01.000 --> 00:07:02.440]  肯定是說別人錯的
[00:07:02.440 --> 00:07:02.440]  不是別人說的,我不會這樣
[00:07:02.440 --> 00:07:04.880]  不是別人說的,我不會這樣
[00:07:04.880 --> 00:07:04.880]  這個不是別人做的,我做不到
[00:07:04.880 --> 00:07:06.640]  這個不是別人做的,我做不到
[00:07:06.640 --> 00:07:06.640]  不是他教我的,我就不會這樣做
[00:07:06.640 --> 00:07:09.880]  不是他教我的,我就不會這樣做
[00:07:09.880 --> 00:07:09.880]  他不會這麼做的
[00:07:09.880 --> 00:07:11.240]  他不會這麼做的
[00:07:11.240 --> 00:07:11.240]  從來沒有認真反省過自己的問題
[00:07:11.240 --> 00:07:15.200]  從來沒有認真反省過自己的問題
[00:07:15.200 --> 00:07:15.240]  從來沒有認真反省過自己的問題
[00:07:15.240 --> 00:07:24.240]  從來沒有認真反省過自己的問題
[00:07:45.240 --> 00:07:48.120]  為甚麼呢?
[00:07:48.120 --> 00:07:51.360]  因為上帝正正就是要將我們擺在局面
[00:07:51.360 --> 00:07:51.400]  因為上帝正正就是要將我們擺在局面
[00:07:51.400 --> 00:07:53.720]  因為上帝正正就是要將我們擺在局面
[00:07:53.720 --> 00:07:56.520]  去將舊恩提出來給他們看到
[00:07:56.520 --> 00:07:56.560]  去將舊恩提出來給他們看到
[00:07:56.560 --> 00:07:59.040]  將舊恩提出來給他們看到
[00:07:59.040 --> 00:08:00.360]  但這班人聽不聽呢?
[00:08:00.360 --> 00:08:00.360]  我們之後會再看的
[00:08:00.360 --> 00:08:02.000]  我們之後會再看的
[00:08:02.000 --> 00:08:02.000]  這班人到底聽了還是不聽呢?
[00:08:02.000 --> 00:08:04.000]  這班人到底聽了還是不聽呢?
[00:08:04.000 --> 00:08:04.000]  我預告給大家聽
[00:08:04.000 --> 00:08:05.560]  我預告給大家聽
[00:08:05.560 --> 00:08:06.440]  我預告給大家聽
[00:08:06.440 --> 00:08:06.440]  有神生命的人說話給沒神生命的人聽呢?
[00:08:06.440 --> 00:08:09.920]  有神生命的人說話給沒神生命的人聽呢?
[00:08:09.920 --> 00:08:15.160]  沒神生命的人會覺得我們發瘋
[00:08:15.160 --> 00:08:15.200]  沒神生命的人會覺得我們發瘋
[00:08:15.200 --> 00:08:18.400]  沒神生命的人會覺得我們發瘋
[00:08:18.400 --> 00:08:18.400]  首先我要講清楚
[00:08:18.400 --> 00:08:19.600]  首先我要講清楚
[00:08:19.600 --> 00:08:19.600]  有神生命的人並不代表在教會裏面的人
[00:08:19.600 --> 00:08:23.000]  有神生命的人並不代表在教會裏面的人
[00:08:23.000 --> 00:08:23.040]  有神生命的人並不代表在教會裏面的人
[00:08:23.040 --> 00:08:27.800]  有神生命的人並不代表在教會裏面的人
[00:08:27.800 --> 00:08:27.800]  並不代表那個人去教會一定有神生命的人
[00:08:27.800 --> 00:08:30.560]  並不代表那個人去教會一定有神生命的人
[00:08:30.560 --> 00:08:30.560]  並不代表這個去教會一定有神生命的人
[00:08:30.560 --> 00:08:32.560]  並不代表這個去教會一定有神生命的人
[00:08:32.560 --> 00:08:32.560]  我見過很多人
[00:08:32.560 --> 00:08:32.560]  我見過很多人
[00:08:32.560 --> 00:08:33.760]  我見過很多人
[00:08:33.760 --> 00:08:37.560]  你就算將聖經完完本本講出來給他聽,他都不會接受的。
[00:08:37.560 --> 00:08:42.260]  我見過很多人,你只要聖經完完本本講給他聽,他也不會接受。
[00:08:42.260 --> 00:08:43.760]  但是他上了教會幾十年的。
[00:08:43.760 --> 00:08:45.060]  他上了教會幾十年。
[00:08:45.060 --> 00:08:47.760]  不是執事,就是什麼士工組主席。
[00:08:47.760 --> 00:08:50.260]  他不是執事,就是什麼士工會主席。
[00:08:50.260 --> 00:08:54.260]  我不是說我是主席,沒有誤會。
[00:08:54.260 --> 00:09:00.560]  但是不代表你上了教會,做什麼職位,你就一定是有神聖命的人。
[00:09:00.560 --> 00:09:06.260]  不代表你回教會,你在教會當了什麼職位,就是有神聖命的人。
[00:09:06.260 --> 00:09:09.260]  怎樣能夠證明那個人是不是有神聖命呢?
[00:09:09.260 --> 00:09:10.760]  怎麼證明這個人有神聖命呢?
[00:09:10.760 --> 00:09:19.760]  當上帝的說話講了給他聽,你看他的回應,他怎樣行動,你就會明白。
[00:09:19.760 --> 00:09:28.760]  如果他根本不會聽上帝的話,你越講上帝的話給他聽,他當然會回答你,不是的。
[00:09:28.760 --> 00:09:30.760]  他馬上會回答你,不是的。
[00:09:30.760 --> 00:09:31.260]  否定你。
[00:09:31.260 --> 00:09:31.760]  不是。
[00:09:31.760 --> 00:09:34.260]  第二樣東西呢,他就當你發瘋了。
[00:09:34.260 --> 00:09:35.260]  他當你發瘋了。
[00:09:35.260 --> 00:09:37.760]  他不行,因為他無話可抵。
[00:09:37.760 --> 00:09:39.260]  因為他無話可抵。
[00:09:39.260 --> 00:09:41.760]  於是他唯有否定你。
[00:09:41.760 --> 00:09:42.760]  唯有否定你。
[00:09:42.760 --> 00:09:45.760]  他說不出聲就等於他已經贏了。
[00:09:45.760 --> 00:09:47.760]  不出聲代表他已經贏了。
[00:09:47.760 --> 00:09:52.760]  其實他不出聲呢,反而正正代表他要自己陷在他的罪當中。
[00:09:52.760 --> 00:09:54.260]  要表明自己欠了。
[00:09:54.260 --> 00:09:56.260]  保羅面對一群這樣的人。
[00:09:56.260 --> 00:09:57.260]  保羅面對這樣的人。
[00:09:57.260 --> 00:09:59.260]  又要做一份這麼討人厭的工作。
[00:09:59.260 --> 00:10:03.260]  又要做這麼一份讓人憎惡的工作。
[00:10:03.260 --> 00:10:04.260]  他怎麼去面對呢?
[00:10:04.260 --> 00:10:05.260]  他怎麼去面對呢?
[00:10:05.260 --> 00:10:07.760]  這個正正就是我們讀司徒行傳要學的東西。
[00:10:07.760 --> 00:10:10.760]  這是我們讀司徒行傳要學的東西。
[00:10:10.760 --> 00:10:21.760]  我們不要去找他問上帝,上帝既然這群人都這麼廢人了解的,他都不想了解的,那你為什麼還要叫我去呢?
[00:10:21.760 --> 00:10:25.760]  上帝這樣都不想了解,為什麼你非要叫我去呢?
[00:10:25.760 --> 00:10:39.760]  不過我想跟大家說,所有屬神的子民,當我們在這些人當中,有些人這樣證明,這樣反映的,你仍然按照上帝的說話做呢?
[00:10:39.760 --> 00:10:44.760]  你就被列入上帝的工人的一份子。
[00:10:44.760 --> 00:10:51.760]  你看看聖經,從開始創世紀到末了的啟示錄。
[00:10:51.760 --> 00:10:58.760]  你看看從開始創世紀到末了的啟示錄,上帝的僕人,有誰不是這樣被對待的呢?
[00:10:58.760 --> 00:10:59.760]  不是這樣被對待的。
[00:10:59.760 --> 00:11:09.760]  只是說其中一個最彪彪者,大仙之以賽亞,以賽亞被蒙召的時候,上帝講明給他知道。
[00:11:09.760 --> 00:11:13.760]  以賽亞被蒙召的時候,講明給他知道。
[00:11:13.760 --> 00:11:27.760]  我猜他那些人,那些人的耳朵油濛耳朵,他們的耳朵是濃的,你講話他不會聽的,他還要誤會你講別的東西,他還會踐踏你。
[00:11:27.760 --> 00:11:29.760]  誤會你所講的,他甚至會踐踏你。
[00:11:29.760 --> 00:11:37.760]  不過你仍然要跟他說,如果你是帶著這份心智去信主,那你應該離上帝不遠。
[00:11:37.760 --> 00:11:42.760]  如果說你帶著這麼心智去信主,你離上帝就不會遠了。
[00:11:42.760 --> 00:11:49.760]  摩西也是一樣的,上帝呼召摩西的時候,去向以色列民講,帶他們出去埃及。
[00:11:49.760 --> 00:11:52.760]  上帝呼召摩西,帶以色列民出去埃及的時候。
[00:11:52.760 --> 00:11:56.760]  摩西,老祖預祷了,這班人一定不聽的。
[00:11:56.760 --> 00:11:59.760]  摩西早知道,這往往不會聽的。
[00:11:59.760 --> 00:12:05.760]  上帝老祖告訴他,這班人真的是這樣的,他不聽我講的,他不聽我講的。
[00:12:05.760 --> 00:12:08.760]  上帝的報應就是這樣的聲明。
[00:12:08.760 --> 00:12:10.760]  上帝的報應都是這樣的聲明。
[00:12:10.760 --> 00:12:16.760]  仍然活在這些罪人裡面,受他們折磨,受他們拖累。
[00:12:16.760 --> 00:12:19.760]  為什麽呢?
[00:12:19.760 --> 00:12:22.760]  就看這段聖經了。
[00:12:22.760 --> 00:12:27.760]  怎樣活在這些人的人群當中,面對一班這麼好勝的人。
[00:12:27.760 --> 00:12:35.760]  面對這一群好勝的人,包括有些自己叫基督徒,有些不是基督徒的人。
[00:12:35.760 --> 00:12:40.760]  怎麽面對他們好呢?
[00:12:40.760 --> 00:12:45.760]  我們今天先看第一部分,第九節至十三節。
[00:12:45.760 --> 00:12:47.760]  我們看第九到十三節。
[00:12:47.760 --> 00:12:49.760]  怎樣活在這些人當中呢?
[00:12:49.760 --> 00:12:51.760]  只要活在這些人當中。
[00:12:51.760 --> 00:12:54.760]  學會站在這裏面,怎麽站呢?
[00:12:54.760 --> 00:12:57.760]  學會怎麽站在這裏面。
[00:12:57.760 --> 00:13:00.760]  我們再讀一次,第九至十二節。
[00:13:00.760 --> 00:13:02.760]  我們再讀九到十二節。
[00:13:02.760 --> 00:13:05.760]  我們再讀一次,第九至十二節。
[00:13:32.760 --> 00:13:59.760]  我讀多一點給大家聽,十三節。
[00:14:02.760 --> 00:14:10.760]  我讀多一點給大家聽,十三節。
[00:14:10.760 --> 00:14:16.760]  我們上文已經講過,他們停來停去搞了很多日子。
[00:14:16.760 --> 00:14:21.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:21.760 --> 00:14:22.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:22.760 --> 00:14:23.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:23.760 --> 00:14:24.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:24.760 --> 00:14:25.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:25.760 --> 00:14:26.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:26.760 --> 00:14:27.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:27.760 --> 00:14:35.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:35.760 --> 00:14:36.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:36.760 --> 00:14:37.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:37.760 --> 00:14:38.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:38.760 --> 00:14:39.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:39.760 --> 00:14:40.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:40.760 --> 00:14:41.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:41.760 --> 00:14:42.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:42.760 --> 00:14:57.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:57.760 --> 00:14:58.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:58.760 --> 00:14:59.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:14:59.760 --> 00:15:00.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:00.760 --> 00:15:01.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:01.760 --> 00:15:02.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:02.760 --> 00:15:03.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:03.760 --> 00:15:04.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:04.760 --> 00:15:13.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:13.760 --> 00:15:14.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:14.760 --> 00:15:15.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:15.760 --> 00:15:16.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:16.760 --> 00:15:17.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:17.760 --> 00:15:18.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:18.760 --> 00:15:19.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:19.760 --> 00:15:20.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:20.760 --> 00:15:39.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:39.760 --> 00:15:40.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:40.760 --> 00:15:41.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:41.760 --> 00:15:42.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:42.760 --> 00:15:43.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:43.760 --> 00:15:44.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:44.760 --> 00:15:45.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:45.760 --> 00:15:46.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:46.760 --> 00:15:59.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:15:59.760 --> 00:16:17.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:17.760 --> 00:16:18.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:18.760 --> 00:16:19.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:19.760 --> 00:16:20.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:20.760 --> 00:16:21.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:21.760 --> 00:16:22.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:22.760 --> 00:16:23.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:23.760 --> 00:16:24.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:24.760 --> 00:16:32.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:32.760 --> 00:16:33.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:33.760 --> 00:16:34.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:34.760 --> 00:16:35.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:35.760 --> 00:16:36.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:36.760 --> 00:16:37.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:37.760 --> 00:16:38.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:38.760 --> 00:16:39.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:39.760 --> 00:16:54.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:54.760 --> 00:16:55.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:55.760 --> 00:16:56.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:56.760 --> 00:16:57.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:57.760 --> 00:16:58.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:58.760 --> 00:16:59.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:16:59.760 --> 00:17:00.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:17:00.760 --> 00:17:01.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:17:01.760 --> 00:17:10.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:17:10.760 --> 00:17:11.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:17:11.760 --> 00:17:12.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:17:12.760 --> 00:17:13.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:17:13.760 --> 00:17:14.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
[00:17:14.760 --> 00:17:15.760]  他們停來停去搞了很多日子,很不容易,終於去到佳奧。
