
[00:00:00.000 --> 00:00:05.000]  今日我們去了解一段經文
[00:01:26.000 --> 00:01:28.000]  相信大部份的人
[00:01:28.000 --> 00:01:32.000]  都不是敬拜神 敬畏神
[00:01:32.000 --> 00:01:35.000]  就在這個背景底下
[00:01:35.000 --> 00:01:39.000]  神在遠處的地方
[00:01:39.000 --> 00:01:42.000]  向阿伯蘭作出呼召
[00:01:42.000 --> 00:01:45.000]  在當時候一個迦勒底的吾爾
[00:01:45.000 --> 00:01:49.000]  今日若莫在伊拉克的境內
[00:01:49.000 --> 00:01:52.000]  由法拉底河附近的範圍
[00:01:52.000 --> 00:01:55.000]  來呼召阿伯蘭
[00:01:55.000 --> 00:01:59.000]  他當時根據聖經的地方記載
[00:01:59.000 --> 00:02:01.000]  其實這個地方是一個
[00:02:01.000 --> 00:02:04.000]  拜賈神 拜別神的地方
[00:02:04.000 --> 00:02:06.000]  神對阿伯蘭的呼召
[00:02:06.000 --> 00:02:09.000]  是非常之特別的
[00:02:09.000 --> 00:02:11.000]  在萬族萬民當中
[00:02:11.000 --> 00:02:13.000]  剛才提及到已經是
[00:02:13.000 --> 00:02:16.000]  分散到不同的民族
[00:02:16.000 --> 00:02:19.000]  羅亞的後裔閃含亞忽
[00:02:19.000 --> 00:02:21.000]  你看聖經之前的文字記載
[00:02:21.000 --> 00:02:24.000]  有很多的名稱
[00:02:24.000 --> 00:02:28.000]  我們都可能不會完全記得
[00:02:28.000 --> 00:02:30.000]  甚至有些字不認識
[00:02:30.000 --> 00:02:31.000]  在眾多的人當中
[00:02:31.000 --> 00:02:34.000]  神尋找到阿伯蘭 呼召他
[00:02:34.000 --> 00:02:36.000]  對他第一個的呼召就是說
[00:02:36.000 --> 00:02:41.000]  你要離開和要去
[00:02:41.000 --> 00:02:43.000]  其實我們想一想
[00:02:43.000 --> 00:02:47.000]  並不是一件舒服的事
[00:02:47.000 --> 00:02:49.000]  因為神要他離開
[00:02:49.000 --> 00:02:52.000]  他一處很熟悉的地方
[00:02:52.000 --> 00:02:55.000]  離開他本族 本地和附加
[00:02:55.000 --> 00:02:58.000]  他自己從小出生的環境
[00:02:58.000 --> 00:03:01.000]  去到一個他甚至不知道
[00:03:01.000 --> 00:03:03.000]  叫什麼名字的地方
[00:03:03.000 --> 00:03:06.000]  神只是說是我會指示你去
[00:03:06.000 --> 00:03:09.000]  於是他就這樣出發
[00:03:09.000 --> 00:03:13.000]  他就憑著信心離開那一處地方
[00:03:13.000 --> 00:03:15.000]  今日在世界上有一個民族
[00:03:15.000 --> 00:03:17.000]  叫做猶太人
[00:03:17.000 --> 00:03:19.000]  聖經裏面常常記載
[00:03:19.000 --> 00:03:22.000]  這個猶太人民族的祖先
[00:03:22.000 --> 00:03:25.000]  是阿伯拉罕 以撒 瓦戈
[00:03:25.000 --> 00:03:27.000]  在這裏的阿伯蘭
[00:03:27.000 --> 00:03:30.000]  就是那位阿伯拉罕後來改名
[00:03:30.000 --> 00:03:33.000]  成為了這個猶太民族
[00:03:33.000 --> 00:03:37.000]  今日的猶太人仍然存在地上
[00:03:37.000 --> 00:03:42.000]  猶太人大約佔了人口1400萬左右
[00:03:42.000 --> 00:03:45.000]  即是香港的兩倍左右
[00:03:45.000 --> 00:03:48.000]  他們居住在世界各國不同的地方
[00:03:48.000 --> 00:03:50.000]  最多人的就是以色列和美國
[00:03:50.000 --> 00:03:53.000]  不過在我們身處的香港
[00:03:53.000 --> 00:03:54.000]  都同樣出現
[00:03:54.000 --> 00:03:56.000]  我不知道在座的弟兄姊妹
[00:03:56.000 --> 00:03:59.000]  在香港有沒有接觸過猶太人
[00:03:59.000 --> 00:04:00.000]  或者有猶太人的朋友
[00:04:00.000 --> 00:04:02.000]  又個別有人點頭
[00:04:02.000 --> 00:04:04.000]  很奇妙
[00:04:04.000 --> 00:04:06.000]  當時的阿伯蘭神父接他的時候
[00:04:06.000 --> 00:04:08.000]  約莫是主前2000年的時間
[00:04:08.000 --> 00:04:10.000]  即是距離到現在4000年
[00:04:10.000 --> 00:04:13.000]  但他們的後裔繁衍的時候
[00:04:13.000 --> 00:04:16.000]  今天在香港仍然見到他們的蹤跡
[00:04:16.000 --> 00:04:19.000]  有些人可能未必知道
[00:04:19.000 --> 00:04:22.000]  香港其中一個主題樂園
[00:04:22.000 --> 00:04:26.000]  海洋公園的鬼馬主席
[00:04:26.000 --> 00:04:30.000]  他也是猶太人
[00:04:30.000 --> 00:04:33.000]  還有我們熟悉的嘉道理家族
[00:04:33.000 --> 00:04:35.000]  除了是電力公司的主席之外
[00:04:35.000 --> 00:04:38.000]  在上個世紀較早期的時候
[00:04:38.000 --> 00:04:41.000]  他幫助了很多人建立嘉道理的農場
[00:04:41.000 --> 00:04:47.000]  將很多的豬來到免費送給有需要的人
[00:04:47.000 --> 00:04:51.000]  令到香港很多人可以有畜牧
[00:04:51.000 --> 00:04:53.000]  可以養家等等
[00:04:53.000 --> 00:04:55.000]  在今天對於我們年輕人來說
[00:04:55.000 --> 00:04:57.000]  很多人會接觸到社交網頁
[00:04:57.000 --> 00:04:59.000]  Facebook或者電腦的搜尋器
[00:04:59.000 --> 00:05:03.000]  各個創辦人都是猶太人
[00:05:03.000 --> 00:05:05.000]  所以我們都
[00:05:05.000 --> 00:05:09.000]  原來在這個世界上有這些猶太人的出現
[00:05:09.000 --> 00:05:11.000]  猶太人是什麼民族呢
[00:05:11.000 --> 00:05:14.000]  有人用一個字來形容猶太人
[00:05:14.000 --> 00:05:17.000]  就是很多的傳統
[00:05:17.000 --> 00:05:20.000]  例如他們不吃豬肉
[00:05:20.000 --> 00:05:23.000]  他們遵守著舊約聖經的律法
[00:05:23.000 --> 00:05:25.000]  他們不接受新約聖經
[00:05:25.000 --> 00:05:28.000]  很明顯背後代表著他們
[00:05:28.000 --> 00:05:32.000]  仍然在拒絕耶穌基督尼塞亞
[00:05:32.000 --> 00:05:37.000]  他們傳統上是靠著遵守著律法
[00:05:37.000 --> 00:05:41.000]  或者拉比索創一些規條
[00:05:41.000 --> 00:05:45.000]  希望滿足到神的要求
[00:05:45.000 --> 00:05:47.000]  今天猶太人是這樣的
[00:05:47.000 --> 00:05:50.000]  但是其實我們透過留意
[00:05:50.000 --> 00:05:54.000]  神呼召亞伯蘭的這一段記載
[00:05:54.000 --> 00:05:57.000]  讓我們看到神自己原初的心意
[00:05:57.000 --> 00:06:00.000]  和神不單呼召亞伯蘭
[00:06:00.000 --> 00:06:03.000]  同時間給他有應許
[00:06:03.000 --> 00:06:07.000]  或者我們稱之為承諾 祝福
[00:06:07.000 --> 00:06:08.000]  當我們數下去的時候
[00:06:08.000 --> 00:06:13.000]  這段經文總共有七方面的應許
[00:06:13.000 --> 00:06:15.000]  這七方面也象徵著
[00:06:15.000 --> 00:06:18.000]  在聖經裡有些數字代表著
[00:06:18.000 --> 00:06:21.000]  完整 完美 完全的意思
[00:06:21.000 --> 00:06:26.000]  神對亞伯蘭有一個恩典
[00:06:26.000 --> 00:06:29.000]  也透過亞伯蘭令這個世界
[00:06:29.000 --> 00:06:31.000]  開始不一樣
[00:06:31.000 --> 00:06:32.000]  是一個很混亂的世界
[00:06:32.000 --> 00:06:34.000]  神揀選亞伯蘭
[00:06:34.000 --> 00:06:38.000]  然後透過他和以色列民族
[00:06:38.000 --> 00:06:41.000]  去對這個世界有奇妙的計劃
[00:06:41.000 --> 00:06:43.000]  神愛猶太人
[00:06:43.000 --> 00:06:45.000]  神對亞伯蘭的第一個應許說
[00:06:45.000 --> 00:06:47.000]  我必叫你成為大國
[00:06:47.000 --> 00:06:49.000]  在創世的第十二章二節
[00:06:49.000 --> 00:06:51.000]  我必叫你成為大國
[00:06:51.000 --> 00:06:54.000]  其實這一句說話已經是一件
[00:06:54.000 --> 00:06:57.000]  很不可思議的應許
[00:06:57.000 --> 00:07:01.000]  因為當時亞伯蘭離開迦勒底吾爾的時候
[00:07:01.000 --> 00:07:03.000]  他是兩手空空的
[00:07:03.000 --> 00:07:06.000]  他沒有任何的東西
[00:07:06.000 --> 00:07:10.000]  但是要成為一個大的國家
[00:07:10.000 --> 00:07:11.000]  我們知道了
[00:07:11.000 --> 00:07:13.000]  一個國家必須有人
[00:07:13.000 --> 00:07:15.000]  也要有土地
[00:07:15.000 --> 00:07:17.000]  亞伯蘭這兩樣東西都沒有
[00:07:17.000 --> 00:07:19.000]  他只不過是一個老人家
[00:07:19.000 --> 00:07:21.000]  聖經裡描述他的太太撒萊
[00:07:21.000 --> 00:07:23.000]  也是畢生育的
[00:07:23.000 --> 00:07:24.000]  可以這樣說
[00:07:24.000 --> 00:07:27.000]  亞伯蘭擁有的是零後裔
[00:07:27.000 --> 00:07:30.000]  零土地 零國民
[00:07:30.000 --> 00:07:33.000]  但是神卻是向他應許
[00:07:33.000 --> 00:07:36.000]  他要 必定會
[00:07:36.000 --> 00:07:38.000]  聖經裡說得很實在
[00:07:38.000 --> 00:07:39.000]  英文也說I will
[00:07:39.000 --> 00:07:41.000]  神會為他做一些事情
[00:07:41.000 --> 00:07:44.000]  是要他成為一個大的國家
[00:07:44.000 --> 00:07:46.000]  所以以色列這個民族和國家
[00:07:46.000 --> 00:07:49.000]  由始至終都是一個神跡
[00:07:49.000 --> 00:07:53.000]  亞伯蘭按著神的應許
[00:07:53.000 --> 00:07:55.000]  在他一百歲的時候
[00:07:55.000 --> 00:07:58.000]  生了他的兒子
[00:07:58.000 --> 00:08:01.000]  按應許所生的兒子叫做以撒
[00:08:01.000 --> 00:08:04.000]  其實他太太當時已經九十歲了
[00:08:04.000 --> 00:08:06.000]  從常理來看
[00:08:06.000 --> 00:08:07.000]  到今天
[00:08:07.000 --> 00:08:09.000]  一個一百歲和九十歲的夫婦
[00:08:09.000 --> 00:08:13.000]  不可能再生兒育女
[00:08:13.000 --> 00:08:17.000]  但是神按他的應許來成就
[00:08:17.000 --> 00:08:18.000]  不單止是這樣
[00:08:18.000 --> 00:08:21.000]  透過以撒跟著他的後裔
[00:08:21.000 --> 00:08:24.000]  神實現向他們應許
[00:08:24.000 --> 00:08:26.000]  說你的後裔要像天上的星
[00:08:26.000 --> 00:08:29.000]  海上的沙那樣多
[00:08:29.000 --> 00:08:32.000]  猶太人後來成為一個民族
[00:08:32.000 --> 00:08:33.000]  成為一個國家
[00:08:33.000 --> 00:08:35.000]  我們看到在大衛
[00:08:35.000 --> 00:08:36.000]  在所羅門王的時候
[00:08:36.000 --> 00:08:41.000]  成為了以色列國最巔峰的歲月
[00:08:41.000 --> 00:08:43.000]  我們也想到
[00:08:43.000 --> 00:08:46.000]  亞伯蘭是以信心
[00:08:46.000 --> 00:08:48.000]  去相信神給他的應許
[00:08:48.000 --> 00:08:50.000]  以致到神說
[00:08:50.000 --> 00:08:55.000]  他因此成為一個異人
[00:08:55.000 --> 00:08:58.000]  因信稱義是我們基督教信仰中
[00:08:58.000 --> 00:09:00.000]  一個很重要的基石
[00:09:00.000 --> 00:09:03.000]  其實就是由亞伯蘭這個行動
[00:09:03.000 --> 00:09:05.000]  裏面開始去建立
[00:09:05.000 --> 00:09:08.000]  聖經裏面說得很清楚
[00:09:08.000 --> 00:09:11.000]  以色列這個民族曾經也失敗過
[00:09:11.000 --> 00:09:13.000]  所以他亡國
[00:09:13.000 --> 00:09:15.000]  但是神沒有忘記他們
[00:09:15.000 --> 00:09:17.000]  神對他們有應許說
[00:09:17.000 --> 00:09:20.000]  會從東南西北再一次招聚他們
[00:09:20.000 --> 00:09:22.000]  所以在上一個世紀
[00:09:22.000 --> 00:09:23.000]  一九四八年
[00:09:23.000 --> 00:09:26.000]  當以色列民族亡國兩千年以後
[00:09:26.000 --> 00:09:29.000]  在人類歷史裏從未發生過一件事
[00:09:29.000 --> 00:09:31.000]  一個民族竟然這麼長的日子
[00:09:31.000 --> 00:09:32.000]  未被同化
[00:09:32.000 --> 00:09:35.000]  沒有消失
[00:09:35.000 --> 00:09:38.000]  竟然可以在自己的家鄉裏面
[00:09:38.000 --> 00:09:39.000]  建立國家
[00:09:39.000 --> 00:09:43.000]  這又是一個神蹟
[00:09:43.000 --> 00:09:46.000]  神和亞伯蘭一開始的時候
[00:09:46.000 --> 00:09:49.000]  應許我必叫你成為大國
[00:09:49.000 --> 00:09:51.000]  是千真萬確
[00:09:51.000 --> 00:09:53.000]  當然建立這個大國
[00:09:53.000 --> 00:09:54.000]  不是為了建立一個國家
[00:09:54.000 --> 00:09:56.000]  而建立一個國家這麼簡單
[00:09:56.000 --> 00:09:58.000]  而是神要透過這個國家
[00:09:58.000 --> 00:09:59.000]  這個民族
[00:09:59.000 --> 00:10:02.000]  去成就他的作為
[00:10:02.000 --> 00:10:04.000]  第二方面
[00:10:04.000 --> 00:10:05.000]  神對亞伯蘭的應許說
[00:10:05.000 --> 00:10:08.000]  我必賜福給你
[00:10:08.000 --> 00:10:09.000]  是一件很好的事情
[00:10:09.000 --> 00:10:10.000]  不單止選擇你
[00:10:10.000 --> 00:10:13.000]  還要賜福給你
[00:10:13.000 --> 00:10:14.000]  有什麼福氣呢
[00:10:14.000 --> 00:10:16.000]  對於當時的亞伯蘭來說
[00:10:16.000 --> 00:10:17.000]  他什麼都沒有
[00:10:17.000 --> 00:10:19.000]  但是在聖經裏面一路描述
[00:10:19.000 --> 00:10:22.000]  後來神賜給他很多的
[00:10:22.000 --> 00:10:25.000]  牛羊和畜牧財產等等
[00:10:25.000 --> 00:10:28.000]  他成為一個富裕的人家
[00:10:28.000 --> 00:10:30.000]  當然後來他也一路
[00:10:30.000 --> 00:10:32.000]  繁衍了後裔
[00:10:32.000 --> 00:10:34.000]  但是最大的福氣
[00:10:34.000 --> 00:10:35.000]  其實聖經裏面說
[00:10:35.000 --> 00:10:38.000]  當神說要賜福給你的時候
[00:10:38.000 --> 00:10:40.000]  不單止是說亞伯蘭這個
[00:10:40.000 --> 00:10:43.000]  這個人這麼簡單
[00:10:43.000 --> 00:10:46.000]  而是說他和他的民族
[00:10:46.000 --> 00:10:48.000]  猶太人
[00:10:48.000 --> 00:10:50.000]  今天猶太人
[00:10:50.000 --> 00:10:52.000]  有很多屬靈的遺產
[00:10:52.000 --> 00:10:56.000]  成為他們的祝福
[00:10:56.000 --> 00:10:59.000]  他們被稱為神的兒子
[00:10:59.000 --> 00:11:01.000]  有兒子的名份
[00:11:01.000 --> 00:11:04.000]  神也祝福他們
[00:11:04.000 --> 00:11:09.000]  有神的律法和敬拜的禮儀
[00:11:09.000 --> 00:11:12.000]  更加神是透過猶太人
[00:11:12.000 --> 00:11:17.000]  將這本聖經傳遞給全世界
[00:11:17.000 --> 00:11:21.000]  神將真理傳遞給猶太人
[00:11:21.000 --> 00:11:23.000]  我們手上的這本聖經
[00:11:23.000 --> 00:11:25.000]  絕大部分的作者
[00:11:25.000 --> 00:11:28.000]  都是猶太人
[00:11:28.000 --> 00:11:31.000]  大部分我們所看的書卷
[00:11:31.000 --> 00:11:32.000]  出自猶太人的手筆
[00:11:32.000 --> 00:11:35.000]  他們不單止記錄神的話語
[00:11:35.000 --> 00:11:40.000]  還抄寫和用性命保存著
[00:11:40.000 --> 00:11:41.000]  神的話語
[00:11:41.000 --> 00:11:42.000]  以至到今天你和我
[00:11:42.000 --> 00:11:45.000]  可以很舒適地讀到神的話
[00:11:45.000 --> 00:11:47.000]  不用他們有很多屬靈的遺產
[00:11:47.000 --> 00:11:49.000]  也透過律法
[00:11:49.000 --> 00:11:52.000]  猶太人知道神的標準
[00:11:52.000 --> 00:11:55.000]  以至懂得怎樣去進行
[00:11:55.000 --> 00:11:57.000]  神自己的心意
[00:11:57.000 --> 00:12:00.000]  神真的賜福給他們
[00:12:00.000 --> 00:12:02.000]  不單止是這樣
[00:12:02.000 --> 00:12:03.000]  第三方面
[00:12:03.000 --> 00:12:07.000]  還說叫你的名為大
[00:12:07.000 --> 00:12:12.000]  阿不蘭成為一個重要的名字
[00:12:12.000 --> 00:12:15.000]  不知道你喜不喜歡去研讀
[00:12:15.000 --> 00:12:18.000]  阿不蘭罕的歷史呢
[00:12:18.000 --> 00:12:19.000]  阿不蘭罕很出名
[00:12:19.000 --> 00:12:23.000]  因為他是一個信心之父
[00:12:23.000 --> 00:12:24.000]  他怎樣有信心法呢
[00:12:24.000 --> 00:12:26.000]  第一方面我們看到
[00:12:26.000 --> 00:12:28.000]  這段聖經已經看到了
[00:12:28.000 --> 00:12:30.000]  神吩咐他的時候
[00:12:30.000 --> 00:12:33.000]  他就憑信心離開他熟悉的地方
[00:12:33.000 --> 00:12:36.000]  然後去到神指示他的地方
[00:12:36.000 --> 00:12:38.000]  他沒有很猶疑
[00:12:38.000 --> 00:12:40.000]  他憑信就出發了
[00:12:40.000 --> 00:12:41.000]  正如第四節有說
[00:12:41.000 --> 00:12:44.000]  阿不蘭照著神的吩咐去行
[00:12:44.000 --> 00:12:47.000]  還有神應許他有兒子
[00:12:47.000 --> 00:12:48.000]  雖然年紀那麼大
[00:12:48.000 --> 00:12:50.000]  他有信
[00:12:50.000 --> 00:12:52.000]  更加重要的是
[00:12:52.000 --> 00:12:55.000]  當他有了這個獨生的兒子之後
[00:12:55.000 --> 00:12:59.000]  神說要他將以撒獻上為祭
[00:12:59.000 --> 00:13:00.000]  一件很困難的事情
[00:13:00.000 --> 00:13:01.000]  我們在當中
[00:13:01.000 --> 00:13:02.000]  如果做父母的話
[00:13:02.000 --> 00:13:06.000]  怎能夠將自己的兒子這樣犧牲呢
[00:13:06.000 --> 00:13:09.000]  但是阿不蘭罕他信服
[00:13:09.000 --> 00:13:14.000]  他憑信計劃行動去做這件事情
[00:13:14.000 --> 00:13:17.000]  當然神有自己的保守和預備
[00:13:17.000 --> 00:13:18.000]  但是我們知道
[00:13:18.000 --> 00:13:20.000]  阿不蘭罕成為了信心之父
[00:13:20.000 --> 00:13:24.000]  以致到今天成為了世上人效法的榜樣
[00:13:24.000 --> 00:13:29.000]  阿不蘭罕也是今天阿拉伯民族
[00:13:29.000 --> 00:13:33.000]  和猶太人所共同稱呼的祖先
[00:13:33.000 --> 00:13:36.000]  他是一個很重要的名字
[00:13:36.000 --> 00:13:41.000]  在當時阿不蘭罕也是一個驍勇的戰士
[00:13:41.000 --> 00:13:43.000]  他是非常之出色
[00:13:43.000 --> 00:13:49.000]  阿不蘭罕的確神給他的名很顯赫很重大
[00:13:49.000 --> 00:13:51.000]  不單止他這個人
[00:13:51.000 --> 00:13:53.000]  其實以致到他的後代
[00:13:53.000 --> 00:13:54.000]  今日的猶太人
[00:13:54.000 --> 00:14:00.000]  亦都是有很不平凡的地位和影響力
[00:14:00.000 --> 00:14:05.000]  我們所熟悉的近代一個最偉大的科學家
[00:14:05.000 --> 00:14:06.000]  愛因斯坦
[00:14:06.000 --> 00:14:08.000]  他也是猶太人
[00:14:08.000 --> 00:14:10.000]  大家在腦海中想像一下
[00:14:10.000 --> 00:14:11.000]  記一記他的樣子
[00:14:11.000 --> 00:14:16.000]  他的輪廓鼻子高高的樣子和面型
[00:14:16.000 --> 00:14:19.000]  一個很典型的猶太人的樣貌
[00:14:19.000 --> 00:14:24.000]  事實上諾貝爾得獎者裏面
[00:14:24.000 --> 00:14:29.000]  佔了百分之二十都是猶太人
[00:14:29.000 --> 00:14:31.000]  猶太人雖然是很少的民族
[00:14:31.000 --> 00:14:33.000]  在世界的人口裏面佔很少很少
[00:14:33.000 --> 00:14:36.000]  但是在醫學上
[00:14:36.000 --> 00:14:39.000]  在科學甚至經濟學上
[00:14:39.000 --> 00:14:41.000]  他們有很高的成就
[00:14:41.000 --> 00:14:44.000]  我自己在大學讀經濟學出身
[00:14:44.000 --> 00:14:47.000]  讀了很多經濟學家
[00:14:47.000 --> 00:14:49.000]  很出色的表表者
[00:14:49.000 --> 00:14:54.000]  後來才知道這些人都是猶太人的經濟學家
[00:14:54.000 --> 00:14:59.000]  當然由第一位到後期的經濟學得獎者
[00:14:59.000 --> 00:15:01.000]  諾貝爾都是猶太人
[00:15:01.000 --> 00:15:08.000]  所以神對於亞伯蘭的承諾和祝福
[00:15:08.000 --> 00:15:11.000]  的而且確很實在地應驗
[00:15:11.000 --> 00:15:14.000]  叫你的命為大
[00:15:14.000 --> 00:15:17.000]  在頭三個祝福裏面
[00:15:17.000 --> 00:15:20.000]  我們似乎都看到在亞伯蘭
[00:15:20.000 --> 00:15:24.000]  或者他身上有些很好的福氣
[00:15:24.000 --> 00:15:26.000]  不過第四方面
[00:15:26.000 --> 00:15:29.000]  神對亞伯蘭的說話說
[00:15:29.000 --> 00:15:32.000]  你也要叫別人得福
[00:15:32.000 --> 00:15:35.000]  你不要將這些好處藏在自己身上
[00:15:35.000 --> 00:15:38.000]  我們屬神的兒女
[00:15:38.000 --> 00:15:44.000]  我們都應該將屬靈的福氣向別人分享
[00:15:44.000 --> 00:15:49.000]  神怎樣使亞伯蘭叫別人得福呢?
[00:15:49.000 --> 00:15:51.000]  剛才我提及過在聖經裏面
[00:15:51.000 --> 00:15:55.000]  亞伯拉罕以至猶太人的見證
[00:15:55.000 --> 00:15:57.000]  在聖經裏面所描述的
[00:15:57.000 --> 00:15:59.000]  今天成為我們學習的榜樣
[00:15:59.000 --> 00:16:02.000]  在近代猶太人對這個世界的影響
[00:16:02.000 --> 00:16:04.000]  有這個貢獻
[00:16:04.000 --> 00:16:06.000]  亦都叫這個現代的世界
[00:16:06.000 --> 00:16:09.000]  得到好處和幫助
[00:16:09.000 --> 00:16:12.000]  但我都想到同時
[00:16:12.000 --> 00:16:14.000]  當主耶穌在地上
[00:16:14.000 --> 00:16:16.000]  他吩咐他的門徒說
[00:16:16.000 --> 00:16:20.000]  你們要去使萬民作我的門徒的時候
[00:16:20.000 --> 00:16:22.000]  我們不要忘記
[00:16:22.000 --> 00:16:26.000]  哪些人將福音最先傳開
[00:16:26.000 --> 00:16:28.000]  猶太人
[00:16:28.000 --> 00:16:30.000]  今天我們在香港裏面
[00:16:30.000 --> 00:16:31.000]  或者在環當中
[00:16:31.000 --> 00:16:34.000]  我們知道神去感動一些歐美的宣教士
[00:16:34.000 --> 00:16:37.000]  來到中國香港傳教
[00:16:37.000 --> 00:16:44.000]  但其實最原先承擔起主的大使命
[00:16:44.000 --> 00:16:47.000]  去到世界各地
[00:16:47.000 --> 00:16:50.000]  甚至乎不顧自己的性命
[00:16:50.000 --> 00:16:52.000]  去傳揚福音的
[00:16:52.000 --> 00:16:54.000]  是這十二位的門徒
[00:16:54.000 --> 00:16:58.000]  和其他跟隨主的宣教士傳導者
[00:16:58.000 --> 00:17:01.000]  所以他們使別人得福
[00:17:01.000 --> 00:17:05.000]  使到世界許多人得聽聞福音
[00:17:05.000 --> 00:17:10.000]  所以今天輾轉成為我們還的祝福的時候
[00:17:10.000 --> 00:17:13.000]  我們不要忘記一句說話
[00:17:13.000 --> 00:17:15.000]  是飲水思源
[00:17:15.000 --> 00:17:17.000]  感恩徒步
[00:17:17.000 --> 00:17:20.000]  在屬靈上面去感激這一班猶太人
[00:17:20.000 --> 00:17:21.000]  正如主耶穌說
[00:17:21.000 --> 00:17:24.000]  救恩是從猶太人而出的
[00:17:24.000 --> 00:17:30.000]  所以我們去想念猶太人給我們的福氣的時候
[00:17:30.000 --> 00:17:35.000]  求主用我們去感恩
[00:17:35.000 --> 00:17:38.000]  去祝福猶太人
[00:17:38.000 --> 00:17:41.000]  神洗亞伯蘭 叫別人得福
[00:17:41.000 --> 00:17:43.000]  第五方面
[00:17:43.000 --> 00:17:45.000]  一個最大的福氣
[00:17:45.000 --> 00:17:48.000]  我想和大家跳一跳去第三節尾那裏
[00:17:48.000 --> 00:17:52.000]  地上的蠻族都要因你得福
[00:17:52.000 --> 00:17:55.000]  地上的蠻族都要因你得福
[00:17:55.000 --> 00:17:56.000]  這是什麼的英許呢
[00:17:56.000 --> 00:18:00.000]  究竟是怎樣得福呢
[00:18:00.000 --> 00:18:03.000]  不只是叫猶太人自己
[00:18:03.000 --> 00:18:06.000]  也不是叫一般普通人這麼簡單
[00:18:06.000 --> 00:18:08.000]  而是蠻族
[00:18:08.000 --> 00:18:11.000]  對於亞伯蘭來說
[00:18:11.000 --> 00:18:19.000]  他當時是蠻族萬民的其中一個角色
[00:18:19.000 --> 00:18:21.000]  但是神揀選他
[00:18:21.000 --> 00:18:25.000]  然後從他的後裔裏面
[00:18:25.000 --> 00:18:28.000]  有一位叫做萬族得福
[00:18:28.000 --> 00:18:29.000]  這個後裔
[00:18:29.000 --> 00:18:32.000]  創世紀22章裏面提及到這個單數的後裔
[00:18:32.000 --> 00:18:35.000]  不是眾多的一般猶太人
[00:18:35.000 --> 00:18:39.000]  也不是亞伯拉罕自己的兒子以撒
[00:18:39.000 --> 00:18:45.000]  而是從猶太人而出的那位尼塞亞救主
[00:18:45.000 --> 00:18:46.000]  後來我們知道了
[00:18:46.000 --> 00:18:48.000]  他就是耶穌基督
[00:18:48.000 --> 00:18:50.000]  神在猶太人當中
[00:18:50.000 --> 00:18:54.000]  為世人預備一位救主
[00:18:54.000 --> 00:18:59.000]  以致改變全世界人類的命運和歷史
[00:18:59.000 --> 00:19:01.000]  神要拯救全世界
[00:19:01.000 --> 00:19:03.000]  在當時巴別塔事件之後
[00:19:03.000 --> 00:19:05.000]  其實大家都很混亂
[00:19:05.000 --> 00:19:14.000]  我們可以說人和神處於敵對的關係
[00:19:14.000 --> 00:19:16.000]  人在抗拒神
[00:19:16.000 --> 00:19:19.000]  但是透過這個應許
[00:19:19.000 --> 00:19:23.000]  地上的萬族都要因你得福的時候
[00:19:23.000 --> 00:19:28.000]  這位尼塞亞降生成為了萬族得福的根源
[00:19:28.000 --> 00:19:32.000]  也成為了今天你和我坐在這裏的根據
