
[00:00:00.000 --> 00:00:04.640]  頂姐妹,這個時代有很多我們未知之數
[00:01:41.000 --> 00:01:42.160]  也有人說
[00:01:42.160 --> 00:01:43.840]  今天大家都知道
[00:01:43.840 --> 00:01:46.720]  在新型冠狀病毒的影響之下
[00:01:46.720 --> 00:01:48.480]  前線的醫務人員
[00:01:48.480 --> 00:01:50.480]  是一個很大很大的冒險
[00:01:50.480 --> 00:01:51.840]  也有人這樣提議
[00:01:51.840 --> 00:01:55.560]  你走到你之前得罪過的人的面前
[00:01:55.560 --> 00:01:57.120]  跟他說對不起
[00:01:57.120 --> 00:01:59.800]  也是一個很大很大的冒險
[00:01:59.800 --> 00:02:03.680]  人是傾向尋找一些安全的地方
[00:02:03.680 --> 00:02:06.120]  一些安全感的
[00:02:06.120 --> 00:02:08.480]  所以如果有人願意冒險
[00:02:08.480 --> 00:02:10.320]  這些人是非常勇敢
[00:02:10.320 --> 00:02:12.400]  是因為他們願意去面對
[00:02:12.400 --> 00:02:14.120]  一些可能發生
[00:02:14.120 --> 00:02:18.080]  但又不一定可以控制到的結果
[00:02:18.080 --> 00:02:19.360]  所以
[00:02:19.360 --> 00:02:21.120]  他們是非常勇敢
[00:02:21.120 --> 00:02:22.960]  但是這些勇敢
[00:02:22.960 --> 00:02:25.920]  是不是盲目的呢?
[00:02:25.920 --> 00:02:28.240]  有一個大學招藝的學生
[00:02:28.240 --> 00:02:31.160]  有一次去參加他們的考試
[00:02:31.160 --> 00:02:33.240]  那個試題
[00:02:33.240 --> 00:02:35.240]  是什麼是冒險
[00:02:35.240 --> 00:02:36.440]  通常
[00:02:36.440 --> 00:02:39.000]  如果你跟我去回答問題
[00:02:39.000 --> 00:02:39.800]  他問什麼冒險
[00:02:39.800 --> 00:02:42.560]  我們就用學術上的冒險
[00:02:42.560 --> 00:02:44.640]  寫寫寫寫很多版
[00:02:44.640 --> 00:02:46.760]  但這位同學就不同了
[00:02:46.760 --> 00:02:48.640]  他寫了什麼呢?
[00:02:48.640 --> 00:02:50.720]  他說這就是冒險
[00:02:50.720 --> 00:02:51.720]  然後什麼都不寫
[00:02:51.720 --> 00:02:52.960]  加白卷
[00:02:52.960 --> 00:02:54.640]  你知道結果是怎樣的嗎?
[00:02:54.640 --> 00:02:56.240]  他拿A
[00:02:56.240 --> 00:02:58.360]  他願意冒這個險
[00:02:58.360 --> 00:02:59.560]  是非常勇敢
[00:02:59.560 --> 00:03:02.520]  但是他這個勇敢是不是盲目的呢?
[00:03:02.520 --> 00:03:03.360]  有兩個原因
[00:03:03.360 --> 00:03:05.080]  我覺得拿A有兩個原因
[00:03:05.080 --> 00:03:05.720]  第一
[00:03:05.720 --> 00:03:07.440]  就是他不只是頭腦
[00:03:07.440 --> 00:03:09.400]  理念上知道是冒險
[00:03:09.400 --> 00:03:11.440]  他用具體的行動去見證
[00:03:11.440 --> 00:03:12.720]  什麼是冒險
[00:03:12.720 --> 00:03:13.880]  第二當然
[00:03:13.880 --> 00:03:15.000]  這位學生
[00:03:15.000 --> 00:03:17.280]  他平時的功課一定很好
[00:03:17.280 --> 00:03:18.440]  所以他的老師
[00:03:18.440 --> 00:03:19.800]  知道他是一個出色的學生
[00:03:19.800 --> 00:03:21.160]  所以給他A
[00:03:21.160 --> 00:03:22.880]  所以他的冒險
[00:03:22.880 --> 00:03:26.520]  他這個勇敢不是無根無據的
[00:03:26.520 --> 00:03:27.640]  是有根有據的
[00:03:27.640 --> 00:03:29.120]  不是盲目的
[00:03:29.120 --> 00:03:32.520]  大家知道我們的信仰生活也是一樣
[00:03:32.520 --> 00:03:33.600]  什麼是信仰生活呢?
[00:03:33.600 --> 00:03:35.360]  就是信心的生活
[00:03:35.360 --> 00:03:37.000]  真正的信心生活
[00:03:37.000 --> 00:03:38.560]  是有兩個特點的
[00:03:38.560 --> 00:03:39.160]  第一
[00:03:39.160 --> 00:03:40.080]  就像剛才所說
[00:03:40.080 --> 00:03:41.440]  不是用口說的
[00:03:41.440 --> 00:03:42.680]  是用具體行動
[00:03:42.680 --> 00:03:44.120]  日常生活裡面
[00:03:44.120 --> 00:03:45.640]  去表現出來的
[00:03:45.640 --> 00:03:47.400]  第二個特點就是信心
[00:03:47.400 --> 00:03:49.440]  所謂信心就是你明知道
[00:03:49.440 --> 00:03:50.440]  將來發生的事情
[00:03:50.440 --> 00:03:52.960]  你沒有辦法百分之一百控制
[00:03:52.960 --> 00:03:54.600]  但是你就憑著信心
[00:03:54.600 --> 00:03:55.480]  舉個例子
[00:03:55.480 --> 00:03:57.280]  就是譬如你上飛機之前
[00:03:57.280 --> 00:03:58.440]  你不認識那個機師
[00:03:58.440 --> 00:04:00.000]  你怎知道他是不是瘋子呢?
[00:04:00.000 --> 00:04:02.840]  你又沒有辦法看過整個飛機是怎樣
[00:04:02.840 --> 00:04:04.400]  你怎知道有沒有炸彈呢?
[00:04:04.400 --> 00:04:06.920]  你唯有是信得過那個機師
[00:04:06.920 --> 00:04:07.840]  是一個正常人
[00:04:07.840 --> 00:04:08.760]  專業的人
[00:04:08.760 --> 00:04:11.040]  你也要信那個檢查的人員
[00:04:11.040 --> 00:04:12.280]  全部都是正常的
[00:04:12.280 --> 00:04:12.880]  合理的
[00:04:12.880 --> 00:04:13.800]  專業的
[00:04:13.800 --> 00:04:14.760]  所以你信得過
[00:04:14.760 --> 00:04:16.080]  就上飛機
[00:04:16.080 --> 00:04:18.200]  我們的信仰生活也是一樣
[00:04:18.200 --> 00:04:20.480]  在聖經上所說的應許
[00:04:20.480 --> 00:04:22.240]  未必現在馬上發生
[00:04:22.240 --> 00:04:23.800]  是將來會發生
[00:04:23.800 --> 00:04:25.680]  但是你信得過我們的神
[00:04:25.680 --> 00:04:27.400]  是一個信實的神
[00:04:27.400 --> 00:04:28.560]  祂說的話
[00:04:28.560 --> 00:04:29.720]  永遠不會食言
[00:04:29.720 --> 00:04:32.000]  這就是我們要堅持
[00:04:32.000 --> 00:04:34.200]  我們要實踐的信心
[00:04:34.200 --> 00:04:38.200]  希伯來書第十一章的主題是信心
[00:04:38.200 --> 00:04:41.720]  作者舉出很多信心的人物
[00:04:41.720 --> 00:04:45.720]  我們一一檢視這些信心的人物的行徑
[00:04:45.720 --> 00:04:47.120]  他們的生命
[00:04:47.120 --> 00:04:50.040]  我們就明白什麼是信心
[00:04:50.040 --> 00:04:51.800]  其中一個信心的人物
[00:04:51.800 --> 00:04:53.440]  就是阿伯拉罕
[00:04:53.440 --> 00:04:55.040]  阿伯拉罕
[00:04:55.040 --> 00:04:57.480]  是今天猶太人的始祖
[00:04:57.480 --> 00:04:59.480]  神曾經答應阿伯拉罕
[00:04:59.480 --> 00:05:03.240]  他的後裔要像天上的星一樣多
[00:05:03.240 --> 00:05:06.040]  並且神要通過他們
[00:05:06.040 --> 00:05:09.280]  去祝福這個世界萬民萬族
[00:05:09.280 --> 00:05:10.680]  結果是怎樣呢?
[00:05:10.680 --> 00:05:12.440]  結果就是
[00:05:12.440 --> 00:05:13.720]  這個救恩
[00:05:13.720 --> 00:05:15.640]  神對於全世界
[00:05:15.640 --> 00:05:17.840]  神對於全人類的救恩
[00:05:17.840 --> 00:05:20.880]  就由猶太裔的耶穌開始
[00:05:20.880 --> 00:05:23.920]  並且由猶太人傳到非猶太人
[00:05:23.920 --> 00:05:24.840]  到今天
[00:05:24.840 --> 00:05:26.720]  祂遍及全世界
[00:05:26.720 --> 00:05:28.000]  各族
[00:05:28.000 --> 00:05:29.360]  各個國家
[00:05:29.360 --> 00:05:30.640]  都遍及
[00:05:30.640 --> 00:05:32.240]  所有人種
[00:05:32.240 --> 00:05:35.160]  這個福音都傳到不同的地方
[00:05:35.160 --> 00:05:36.400]  所以阿伯拉罕
[00:05:36.400 --> 00:05:38.800]  在神對於全人類的救贖計劃
[00:05:38.800 --> 00:05:40.880]  是扮演非常重要的角色
[00:05:40.880 --> 00:05:42.840]  但是阿伯拉罕和今天你和我
[00:05:42.840 --> 00:05:43.920]  都絕對有關係
[00:05:43.920 --> 00:05:44.640]  為什麼呢?
[00:05:44.640 --> 00:05:45.920]  因為聖經裡面說
[00:05:45.920 --> 00:05:47.240]  我們信了耶穌的
[00:05:47.240 --> 00:05:50.360]  就是阿伯拉罕屬靈的後裔
[00:05:50.360 --> 00:05:51.440]  阿伯拉罕
[00:05:51.440 --> 00:05:54.080]  叫做信心之父
[00:05:54.080 --> 00:05:56.240]  究竟他的信心是怎樣的呢?
[00:05:56.240 --> 00:05:57.920]  今天我想和大家說
[00:05:57.920 --> 00:06:00.640]  阿伯拉罕的信心有兩方面
[00:06:00.640 --> 00:06:01.840]  第一方面
[00:06:01.840 --> 00:06:04.640]  是願意捨棄的信心
[00:06:04.640 --> 00:06:06.640]  讓我們一起看《創世紀》
[00:06:06.640 --> 00:06:09.480]  第十二章一至二節
[00:06:09.480 --> 00:06:11.080]  大家看到就一起讀
[00:06:11.080 --> 00:06:12.400]  一二三
[00:06:12.400 --> 00:06:14.280]  耶和華對阿伯蘭說
[00:06:14.280 --> 00:06:16.560]  你要離開本地
[00:06:16.560 --> 00:06:17.560]  本族
[00:06:17.560 --> 00:06:18.640]  父家
[00:06:18.640 --> 00:06:22.080]  往我所要指示你的地方去
[00:06:22.080 --> 00:06:24.680]  我必叫你成為大國
[00:06:24.680 --> 00:06:26.680]  我必賜福給你
[00:06:26.680 --> 00:06:28.480]  叫你的名為大
[00:06:28.480 --> 00:06:31.560]  你也要叫別人得福
[00:06:31.560 --> 00:06:32.800]  留意皇帝的詞
[00:06:32.800 --> 00:06:35.640]  神要阿伯拉罕離開本地
[00:06:35.640 --> 00:06:36.840]  本族
[00:06:36.840 --> 00:06:37.880]  父家
[00:06:37.880 --> 00:06:40.280]  要離開熟悉的環境
[00:06:40.280 --> 00:06:41.600]  熟悉的人物
[00:06:41.600 --> 00:06:42.960]  熟悉的事物
[00:06:42.960 --> 00:06:44.960]  當我們看書的時候
[00:06:44.960 --> 00:06:46.640]  解經家很多都說
[00:06:46.640 --> 00:06:49.640]  神要阿伯拉罕離開安全區
[00:06:49.640 --> 00:06:52.040]  離開安全區代表什麼呢?
[00:06:52.040 --> 00:06:54.040]  要捨棄一些東西
[00:06:54.040 --> 00:06:56.320]  要捨棄那些你覺得很重要
[00:06:56.320 --> 00:06:58.080]  甚至不可以
[00:06:58.080 --> 00:06:58.960]  失去的東西
[00:06:58.960 --> 00:07:00.040]  不僅如此
[00:07:00.040 --> 00:07:01.880]  你還要面對將來
[00:07:01.880 --> 00:07:04.840]  那些預計不到的風險
[00:07:04.840 --> 00:07:06.840]  這個風險是極之大的
[00:07:06.840 --> 00:07:08.400]  有兩方面
[00:07:08.400 --> 00:07:10.400]  這個極大風險第一方面就是
[00:07:10.400 --> 00:07:13.360]  通常你認識的人的移民
[00:07:13.360 --> 00:07:14.720]  通常都會是
[00:07:14.720 --> 00:07:17.120]  一些沒有那麼富庶的地方
[00:07:17.120 --> 00:07:18.800]  可能貧窮落後的地方
[00:07:18.800 --> 00:07:21.120]  去一些不富庶的地方
[00:07:21.120 --> 00:07:21.640]  為什麼呢?
[00:07:21.640 --> 00:07:23.640]  因為你想你的生活好一點
[00:07:23.640 --> 00:07:24.480]  又或者
[00:07:24.480 --> 00:07:26.000]  沒有動盪一點的地方
[00:07:26.000 --> 00:07:27.000]  去安全一點的地方
[00:07:27.000 --> 00:07:29.000]  想你的生活好一點
[00:07:29.000 --> 00:07:30.680]  但是阿伯拉罕剛剛相反
[00:07:30.680 --> 00:07:32.400]  移民反過來
[00:07:32.400 --> 00:07:33.800]  是什麼呢?
[00:07:33.800 --> 00:07:36.800]  他本來住在一個地方叫吾爾
[00:07:36.800 --> 00:07:38.280]  吾爾這個地方
[00:07:38.280 --> 00:07:41.600]  就是現在伊拉克近科威特的地方
[00:07:41.600 --> 00:07:44.000]  是當時經濟
[00:07:44.000 --> 00:07:47.440]  商業貿易的極繁榮的地方
[00:07:47.440 --> 00:07:49.760]  好像現在的紐約、倫敦那樣
[00:07:49.760 --> 00:07:51.480]  非常繁榮
[00:07:51.480 --> 00:07:54.280]  也有一些考古學家的研究發現
[00:07:54.280 --> 00:07:57.760]  阿伯拉罕可能相當於今天的鋪王
[00:07:57.760 --> 00:07:58.960]  樓王
[00:07:58.960 --> 00:08:00.480]  他們的研究
[00:08:00.480 --> 00:08:02.320]  說阿伯拉罕可能擁有
[00:08:02.320 --> 00:08:04.520]  由65間至100間樓
[00:08:04.520 --> 00:08:07.040]  超級地產王
[00:08:07.040 --> 00:08:09.400]  但是要他放棄這些資產
[00:08:09.400 --> 00:08:10.920]  已經很不容易了
[00:08:10.920 --> 00:08:12.280]  最重要是什麼呢?
[00:08:12.280 --> 00:08:14.080]  你放棄這些資產
[00:08:14.080 --> 00:08:15.800]  離開吾爾的時候
[00:08:15.800 --> 00:08:17.680]  你去哪裡都不知道
[00:08:17.680 --> 00:08:18.600]  目的地
[00:08:18.600 --> 00:08:19.400]  全部都不知道
[00:08:19.400 --> 00:08:20.880]  是極高的風險
[00:08:20.880 --> 00:08:22.680]  這是第一個風險
[00:08:22.680 --> 00:08:24.200]  第二個風險是什麼呢?
[00:08:24.200 --> 00:08:26.400]  第二個風險是一個年輕人
[00:08:26.400 --> 00:08:28.000]  其實你什麼都沒有
[00:08:28.000 --> 00:08:29.360]  沒什麼可以輸
[00:08:29.360 --> 00:08:31.160]  萬一走錯了就重新來過
[00:08:31.160 --> 00:08:32.160]  年輕嘛
[00:08:32.160 --> 00:08:33.640]  輸得起嘛
[00:08:33.640 --> 00:08:35.000]  但是
[00:08:35.000 --> 00:08:37.400]  阿伯拉罕陳呼召他的時候
[00:08:37.400 --> 00:08:39.600]  已經接近75歲了
[00:08:39.600 --> 00:08:41.720]  還有多少年可以輸呢?
[00:08:41.720 --> 00:08:44.480]  況且阿伯拉罕那時候已經成家立室
[00:08:44.480 --> 00:08:46.280]  有人有物
[00:08:46.280 --> 00:08:48.360]  萬一有什麼閃失
[00:08:48.360 --> 00:08:49.440]  這個
[00:08:49.440 --> 00:08:51.200]  真的輸不起
[00:08:51.200 --> 00:08:53.520]  總括來說一句
[00:08:53.520 --> 00:08:54.960]  拋不掉
[00:08:54.960 --> 00:08:57.640]  輸不起
[00:08:57.640 --> 00:09:00.000]  可能這些這麼大的風險
[00:09:00.000 --> 00:09:02.320]  在我們跟隨神的時候
[00:09:02.320 --> 00:09:04.400]  有可能面對的
[00:09:04.400 --> 00:09:05.600]  風險
[00:09:05.600 --> 00:09:06.720]  冒險
[00:09:06.720 --> 00:09:08.280]  可能是人生裡面
[00:09:08.280 --> 00:09:09.840]  當我們跟隨神的時候
[00:09:09.840 --> 00:09:11.680]  必須要面對的
[00:09:11.680 --> 00:09:13.840]  不知道你有沒有這些掙扎呢?
[00:09:13.840 --> 00:09:15.720]  有些人有這種掙扎
[00:09:15.720 --> 00:09:17.080]  十一奉獻
[00:09:17.080 --> 00:09:18.600]  都是風險來的
[00:09:18.600 --> 00:09:19.880]  你有十元
[00:09:19.880 --> 00:09:21.080]  十一奉獻
[00:09:21.080 --> 00:09:22.080]  給了一元出去
[00:09:22.080 --> 00:09:23.400]  你只剩下九元
[00:09:23.400 --> 00:09:26.600]  你再付出幫一下人
[00:09:26.600 --> 00:09:27.400]  給多四元出去
[00:09:27.400 --> 00:09:28.240]  你只剩下五元
[00:09:28.240 --> 00:09:29.520]  到最後一元一元都沒有了
[00:09:29.520 --> 00:09:31.120]  如果是負面是這樣想
[00:09:31.120 --> 00:09:31.760]  但是
[00:09:31.760 --> 00:09:33.280]  這些人就忘記了
[00:09:33.280 --> 00:09:35.000]  聖經裡面的應許
[00:09:35.000 --> 00:09:36.040]  你要給人
[00:09:36.040 --> 00:09:37.120]  就要給你
[00:09:37.120 --> 00:09:40.240]  《瑪拉基書》裡面的應許
[00:09:40.240 --> 00:09:42.240]  你將十分之一歸入教會
[00:09:42.240 --> 00:09:44.440]  我祝福你無採用
[00:09:44.440 --> 00:09:45.120]  有些人說
[00:09:45.120 --> 00:09:46.880]  我跟從神
[00:09:46.880 --> 00:09:48.440]  走祂的道路
[00:09:48.440 --> 00:09:50.200]  我沒有理想了
[00:09:50.200 --> 00:09:52.480]  但是這些人又忘記了神的應許
[00:09:52.480 --> 00:09:53.840]  你要先求祂的國
[00:09:53.840 --> 00:09:54.640]  祂的義
[00:09:54.640 --> 00:09:57.080]  然後這一切都交給你
[00:09:57.080 --> 00:09:58.080]  有些人說
[00:09:58.080 --> 00:09:59.600]  就快考試了
[00:09:59.600 --> 00:10:00.520]  我的子女
[00:10:00.520 --> 00:10:01.560]  被他反兒童崇拜
[00:10:01.560 --> 00:10:02.880]  被他反少年崇拜
[00:10:02.880 --> 00:10:04.160]  他就無法補習
[00:10:04.160 --> 00:10:05.360]  無法溫習
[00:10:05.360 --> 00:10:08.760]  到最後就不可以贏在起跑線
[00:10:08.760 --> 00:10:10.680]  有些人又忘記了應許
[00:10:10.680 --> 00:10:11.880]  在神裡面說什麼呢?
[00:10:11.880 --> 00:10:13.160]  《二乘俠書》裡面說
[00:10:13.160 --> 00:10:16.080]  你們的兒女要受耶和華教的教訓
[00:10:16.080 --> 00:10:18.880]  你的兒女必大享平安
[00:10:18.880 --> 00:10:19.440]  弟兄姊妹
[00:10:19.440 --> 00:10:21.640]  你有些什麼
[00:10:21.640 --> 00:10:23.040]  拋不掉
[00:10:23.040 --> 00:10:24.680]  輸不起
[00:10:24.680 --> 00:10:26.000]  我們留意聖經裡面
[00:10:26.000 --> 00:10:27.880]  亞伯拉罕如何回應神
[00:10:27.880 --> 00:10:30.920]  我們一起看希伯來書十一章八節
[00:10:30.920 --> 00:10:33.360]  我們一起讀
[00:10:33.360 --> 00:10:35.000]  亞伯拉罕因著信
[00:10:35.000 --> 00:10:38.200]  夢召的時候就遵命出去
[00:10:38.200 --> 00:10:40.840]  往將來要得為業的地方
[00:10:40.840 --> 00:10:41.920]  出去的時候
[00:10:41.920 --> 00:10:45.920]  還不知往哪裡去
[00:10:45.920 --> 00:10:49.520]  我們留意一下「夢召」和「遵命」
[00:10:49.520 --> 00:10:52.200]  希臘文的文法結構
[00:10:52.200 --> 00:10:54.600]  是這樣的意思
[00:10:54.600 --> 00:10:57.520]  亞伯拉罕一聽見神的呼召他
[00:10:57.520 --> 00:10:58.960]  就想都不想
[00:10:58.960 --> 00:11:01.000]  馬上行動
[00:11:01.000 --> 00:11:02.520]  不是我們平時所說的
[00:11:02.520 --> 00:11:03.280]  哎呀
[00:11:03.280 --> 00:11:04.800]  呃了一會兒
[00:11:04.800 --> 00:11:06.400]  神呼召我的時候
[00:11:06.400 --> 00:11:07.920]  我想了一大輪
[00:11:07.920 --> 00:11:09.280]  我想一想
[00:11:09.280 --> 00:11:10.400]  或者看看怎樣
[00:11:10.400 --> 00:11:11.320]  不是
[00:11:11.320 --> 00:11:12.720]  神叫亞伯拉罕
[00:11:12.720 --> 00:11:13.800]  一呼召他
[00:11:13.800 --> 00:11:15.360]  亞伯拉罕就想都不想
[00:11:15.360 --> 00:11:17.240]  馬上行動
[00:11:17.240 --> 00:11:19.680]  和我們想像很不同
[00:11:19.680 --> 00:11:21.720]  第三個字「不知」
[00:11:21.720 --> 00:11:23.440]  「不知」的意思
[00:11:23.440 --> 00:11:24.880]  希臘文
[00:11:24.880 --> 00:11:27.880]  不是說頭腦上不知道那個地方
[00:11:27.880 --> 00:11:30.040]  而是說亞伯拉罕的焦點
[00:11:30.040 --> 00:11:31.840]  亞伯拉罕的焦點是什麼
[00:11:31.840 --> 00:11:34.040]  亞伯拉罕的焦點不是
[00:11:34.040 --> 00:11:36.120]  我們要去什麼地方
[00:11:36.120 --> 00:11:37.760]  就是說那個地方安不安全
[00:11:37.760 --> 00:11:38.680]  怎樣的
[00:11:38.680 --> 00:11:39.720]  有沒有WIFI
[00:11:39.720 --> 00:11:40.560]  有沒有咖啡
[00:11:40.560 --> 00:11:41.800]  他不是說這件事
[00:11:41.800 --> 00:11:45.440]  亞伯拉罕的焦點不是去什麼地方
[00:11:45.440 --> 00:11:47.840]  而是神和我們一起去
[00:11:47.840 --> 00:11:49.760]  當大家聽的時候
[00:11:49.760 --> 00:11:50.800]  可能會想像
[00:11:50.800 --> 00:11:53.280]  摩世也有這樣的祈禱
[00:11:53.280 --> 00:11:55.840]  在《春藝及記》三十三章裡面說
[00:11:55.840 --> 00:11:58.200]  神說如果你不和我去
[00:11:58.200 --> 00:12:00.080]  就不要帶我去
[00:12:00.080 --> 00:12:02.800]  所以亞伯拉罕的焦點不是去什麼地方
[00:12:02.800 --> 00:12:05.160]  而是神和我們一起去
[00:12:05.160 --> 00:12:07.560]  一位弟兄就和我分享
[00:12:07.560 --> 00:12:09.560]  他有一次
[00:12:09.560 --> 00:12:11.680]  和他三歲的兒子說
[00:12:11.680 --> 00:12:15.000]  「爸爸,這個星期日帶你去海洋公園」
[00:12:15.000 --> 00:12:18.360]  你那個兒子如果好像我們一般
[00:12:18.360 --> 00:12:20.080]  他會說什麼幾點去
[00:12:20.080 --> 00:12:21.440]  早上你下午去
[00:12:21.440 --> 00:12:22.800]  坐什麼車去
[00:12:22.800 --> 00:12:24.080]  不是,他的兒子說
[00:12:24.080 --> 00:12:25.680]  「你和我一起去嗎?」
[00:12:25.680 --> 00:12:26.560]  弟兄姊妹
[00:12:26.560 --> 00:12:28.120]  我相信亞伯拉罕會聽到這句話
[00:12:28.120 --> 00:12:29.560]  不是去什麼地方
[00:12:29.560 --> 00:12:32.040]  而是神你和不和我們一起去
[00:12:32.040 --> 00:12:34.560]  所以亞伯拉罕的焦點就是這件事
[00:12:34.560 --> 00:12:37.360]  亞伯拉罕捨棄了這麼多
[00:12:37.360 --> 00:12:39.800]  冒這麼大的風險去跟從神
[00:12:39.800 --> 00:12:42.600]  你猜他有沒有信錯呢?
[00:12:42.600 --> 00:12:44.400]  沒有信錯,弟兄姊妹
[00:12:44.400 --> 00:12:45.720]  有兩個原因
[00:12:45.720 --> 00:12:49.280]  我們看看《創世紀》第十三章二字
[00:12:49.280 --> 00:12:56.160]  裡面說亞伯拉罕的金、銀、生、畜是極多
[00:12:56.160 --> 00:12:58.400]  他說亞伯拉罕跟從神的時候
[00:12:58.400 --> 00:12:59.280]  他捨棄一切
[00:12:59.280 --> 00:13:00.640]  但是他所擁有的
[00:13:00.640 --> 00:13:02.720]  除了日子過去
[00:13:02.720 --> 00:13:04.240]  並沒有失去
[00:13:04.240 --> 00:13:05.960]  所以今天我們很肯定
[00:13:05.960 --> 00:13:09.640]  神一定不會怠惰那些真心跟從他的人
[00:13:09.640 --> 00:13:10.920]  第二
[00:13:10.920 --> 00:13:13.360]  亞伯拉罕我想他猜都猜不到
[00:13:13.360 --> 00:13:15.640]  憑著一個信心的回應
[00:13:15.640 --> 00:13:19.200]  一個簡單、即刻行動的信心回應
[00:13:19.200 --> 00:13:21.440]  竟然可以改變歷史
[00:13:21.440 --> 00:13:23.680]  神對全人類
[00:13:23.680 --> 00:13:25.680]  對全世界的祝福行動
[00:13:25.680 --> 00:13:26.920]  一個救恩的行動
[00:13:26.920 --> 00:13:30.720]  就由這個信心回應的決定開始
[00:13:30.720 --> 00:13:31.240]  所以弟兄姊妹
[00:13:31.240 --> 00:13:36.160]  你千萬不要低估神的信實
[00:13:36.160 --> 00:13:39.560]  你也不要低估你的信心回應
[00:13:39.560 --> 00:13:41.080]  因為你猜不到
[00:13:41.080 --> 00:13:45.960]  神會通過你有無數、無限的作為
[00:13:45.960 --> 00:13:49.880]  以下這張照片這位姊妹叫呂起洛
[00:13:49.880 --> 00:13:52.560]  Joyce Ridderhoff
[00:13:52.560 --> 00:13:54.640]  其實呂起洛姊妹
[00:13:54.640 --> 00:13:56.840]  她年輕的時候
[00:13:56.840 --> 00:13:59.880]  她真正的性情
[00:13:59.880 --> 00:14:01.160]  還有她的名字
[00:14:01.160 --> 00:14:02.560]  是完全不配合的
[00:14:02.560 --> 00:14:05.280]  因為她從小到大是一個憂慮
[00:14:05.280 --> 00:14:07.600]  超級愁煩的人
[00:14:07.600 --> 00:14:09.040]  所以在她的人生裡面
[00:14:09.040 --> 00:14:10.480]  二十多歲
[00:14:10.480 --> 00:14:12.960]  從出生到二十多歲
[00:14:12.960 --> 00:14:14.320]  她沒有任何喜樂
[00:14:14.320 --> 00:14:18.280]  因為她太多憂慮、太多顧忌、太多想法
[00:14:18.280 --> 00:14:20.760]  但是1925年
[00:14:20.760 --> 00:14:25.200]  當她在美國哥倫比亞聖經學院讀書的時候
[00:14:25.200 --> 00:14:26.600]  神有一天跟她說話
[00:14:26.600 --> 00:14:27.480]  我要呼著你
[00:14:27.480 --> 00:14:29.200]  我要揀選你
[00:14:29.200 --> 00:14:32.000]  去成為我特別的器皿
[00:14:32.000 --> 00:14:34.520]  要將福音傳給全世界
[00:14:34.520 --> 00:14:38.120]  超過二千種語言的地方
[00:14:38.120 --> 00:14:40.520]  超過二千種語言的人
[00:14:40.520 --> 00:14:42.120]  但是如果是你
[00:14:42.120 --> 00:14:44.080]  神有一天跟你這樣說
[00:14:44.080 --> 00:14:45.920]  你會怎樣回應?
[00:14:45.920 --> 00:14:48.440]  呂起洛姊妹當時就爆笑
[00:14:48.440 --> 00:14:51.160]  「我?傳福音?」
[00:14:51.160 --> 00:14:52.120]  「不是吧?」
