
[00:00:00.000 --> 00:00:04.500]  請大家打開剛才主席和我們一起讀的經文
[00:04:17.000 --> 00:04:19.000]  他的反應是怎麼樣的
[00:04:19.000 --> 00:04:22.000]  誰知道這段經文裡面
[00:04:22.000 --> 00:04:23.000]  在這件事情裡面
[00:04:23.000 --> 00:04:26.000]  看到主耶穌居然這樣對待這個女人
[00:04:26.000 --> 00:04:28.000]  開頭很愕然
[00:04:28.000 --> 00:04:30.000]  後來怎麼樣
[00:04:30.000 --> 00:04:33.000]  我相信他們不僅愕然還很驚奇
[00:04:33.000 --> 00:04:36.000]  這樣的結果
[00:04:36.000 --> 00:04:38.000]  開頭還以為
[00:04:38.000 --> 00:04:43.000]  耶穌也是跟他們一樣的想法
[00:04:43.000 --> 00:04:44.000]  這個人很煩
[00:04:44.000 --> 00:04:45.000]  不能幫他
[00:04:45.000 --> 00:04:47.000]  誰知道不要幫
[00:04:47.000 --> 00:04:49.000]  最後居然神
[00:04:49.000 --> 00:04:51.000]  指的是耶穌幫了他
[00:04:51.000 --> 00:04:55.000]  我相信門徒對這件事都很愕然
[00:04:55.000 --> 00:04:56.000]  在這段經文裡面
[00:04:56.000 --> 00:04:58.000]  以下時間我想跟大家看兩件事
[00:04:58.000 --> 00:05:00.000]  基本上有兩個問題我們要問
[00:05:00.000 --> 00:05:02.000]  在這裡整件事
[00:05:02.000 --> 00:05:03.000]  第一個問題就是
[00:05:03.000 --> 00:05:09.000]  究竟主耶穌為什麼用這樣的態度去對待這個婦人
[00:05:09.000 --> 00:05:11.000]  我們不看結果的時候
[00:05:11.000 --> 00:05:15.000]  我不知道你會不會有一個情緒的反應
[00:05:15.000 --> 00:05:19.000]  為什麼會這樣
[00:05:19.000 --> 00:05:23.000]  主耶穌為什麼用這樣的態度去對待這個婦人
[00:05:23.000 --> 00:05:24.000]  第二
[00:05:24.000 --> 00:05:25.000]  主耶穌
[00:05:25.000 --> 00:05:26.000]  最後大家留意
[00:05:26.000 --> 00:05:28.000]  在第28節說
[00:05:28.000 --> 00:05:32.000]  「婦人,你的信心真是大了」
[00:05:32.000 --> 00:05:34.000]  主耶穌稱讚她的信心大
[00:05:34.000 --> 00:05:36.000]  我們看看究竟這個婦人的信心
[00:05:36.000 --> 00:05:39.000]  是如何顯露出來的
[00:05:39.000 --> 00:05:43.000]  我們如何能夠學習到這個婦人的信心
[00:05:43.000 --> 00:05:44.000]  大家留意
[00:05:44.000 --> 00:05:48.000]  她的信心是帶來給她的女兒
[00:05:48.000 --> 00:05:52.000]  她的祈求和醫治
[00:05:52.000 --> 00:05:54.000]  這兩個問題
[00:05:54.000 --> 00:05:55.000]  第一個問題是什麼
[00:05:55.000 --> 00:05:56.000]  主為什麼用這樣的態度
[00:05:56.000 --> 00:05:58.000]  第二個是關於信心的問題
[00:05:58.000 --> 00:06:01.000]  我們先看看主的態度
[00:06:01.000 --> 00:06:03.000]  大家留意
[00:06:03.000 --> 00:06:06.000]  如果你第一次讀這段經文的時候
[00:06:06.000 --> 00:06:08.000]  我不知道你會不會覺得
[00:06:08.000 --> 00:06:10.000]  起碼我自己覺得
[00:06:10.000 --> 00:06:13.000]  好像主對這個人很冷淡
[00:06:13.000 --> 00:06:17.000]  和不近人情
[00:06:17.000 --> 00:06:22.000]  為什麼主要對待這麼可憐的婦人
[00:06:22.000 --> 00:06:25.000]  這個婦人你覺得可不可憐
[00:06:25.000 --> 00:06:29.000]  她的女兒被鬼附
[00:06:29.000 --> 00:06:31.000]  病重
[00:06:31.000 --> 00:06:34.000]  來到你面前你也不用這樣
[00:06:34.000 --> 00:06:38.000]  為什麼他不近人情呢
[00:06:38.000 --> 00:06:40.000]  要回答這個問題的時候
[00:06:40.000 --> 00:06:43.000]  我們要看大一點的圖畫
[00:06:43.000 --> 00:06:47.000]  主耶穌其實在世上
[00:06:47.000 --> 00:06:49.000]  或者到馬太福音第十五章
[00:06:49.000 --> 00:06:54.000]  他一直行事為人是怎樣的呢
[00:06:54.000 --> 00:06:57.000]  這是一個大問題我們要問的
[00:06:57.000 --> 00:06:59.000]  我們認識一個人
[00:06:59.000 --> 00:07:04.000]  不只是單單從一件事件去認識他
[00:07:04.000 --> 00:07:07.000]  或者單獨一件事去了解他
[00:07:07.000 --> 00:07:08.000]  認識那個人
[00:07:08.000 --> 00:07:13.000]  我們要看他一貫的行事為人
[00:07:13.000 --> 00:07:16.000]  你看他一貫行事為人的時候
[00:07:16.000 --> 00:07:18.000]  有時候有些事情
[00:07:18.000 --> 00:07:20.000]  他好像和他一貫的
[00:07:20.000 --> 00:07:21.000]  作風不同的時候
[00:07:21.000 --> 00:07:23.000]  你就會問為什麼
[00:07:23.000 --> 00:07:26.000]  不只是單單看那件事
[00:07:26.000 --> 00:07:30.000]  耶穌一貫的為人是怎樣的呢
[00:07:30.000 --> 00:07:34.000]  弟兄姊妹都熟悉聖經的吧
[00:07:34.000 --> 00:07:40.000]  你認為耶穌一貫的行事為人是怎樣的呢
[00:07:40.000 --> 00:07:42.000]  當我們看福音書的時候
[00:07:42.000 --> 00:07:44.000]  或者如果大家沒什麼印象的時候
[00:07:44.000 --> 00:07:46.000]  今晚也是一個好的時間
[00:07:46.000 --> 00:07:49.000]  回去細心看聖經
[00:07:49.000 --> 00:07:51.000]  從馬太福音開始看的時候
[00:07:51.000 --> 00:07:56.000]  你會發現耶穌從來都不拒絕
[00:07:56.000 --> 00:07:59.000]  那些很謙卑來到祂面前求的人
[00:07:59.000 --> 00:08:00.000]  大家留意一下
[00:08:00.000 --> 00:08:02.000]  在前面
[00:08:02.000 --> 00:08:05.000]  特別是耶穌對那些有需要的人
[00:08:05.000 --> 00:08:07.000]  他是滿有憐憫的心的
[00:08:07.000 --> 00:08:11.000]  這也是我們一般的印象
[00:08:11.000 --> 00:08:13.000]  其實我們有很多例子
[00:08:13.000 --> 00:08:14.000]  在前面
[00:08:14.000 --> 00:08:15.000]  在第八章
[00:08:15.000 --> 00:08:18.000]  耶穌在登山寶墳下來的時候
[00:08:18.000 --> 00:08:22.000]  祂就醫好長大麻瘋的人
[00:08:22.000 --> 00:08:24.000]  然後白夫長來求
[00:08:24.000 --> 00:08:25.000]  想醫他的僕人
[00:08:25.000 --> 00:08:27.000]  他就答應了
[00:08:27.000 --> 00:08:31.000]  然後耶穌在第九章醫治一個癱子
[00:08:31.000 --> 00:08:36.000]  然後耶穌醫治一個掌管會堂的主管
[00:08:36.000 --> 00:08:39.000]  艾魯的女兒
[00:08:39.000 --> 00:08:41.000]  在過程當中
[00:08:41.000 --> 00:08:45.000]  也醫治了一個患血流的婦人
[00:08:45.000 --> 00:08:48.000]  他不斥責她
[00:08:48.000 --> 00:08:50.000]  大家還有沒有印象?
[00:08:50.000 --> 00:08:53.000]  然後耶穌就醫治了兩個盲的
[00:08:53.000 --> 00:08:58.000]  然後耶穌就醫治了一個被鬼附的啞巴
[00:08:58.000 --> 00:09:00.000]  特別是第九章
[00:09:00.000 --> 00:09:02.000]  聖經裡面告訴我們
[00:09:02.000 --> 00:09:04.000]  當耶穌見到群眾的時候
[00:09:04.000 --> 00:09:07.000]  好像羊沒有牧人
[00:09:07.000 --> 00:09:10.000]  於是就很憐憫他們
[00:09:10.000 --> 00:09:13.000]  我們看到耶穌一貫
[00:09:13.000 --> 00:09:16.000]  對有需要的人來祂面前求
[00:09:16.000 --> 00:09:18.000]  祂是不拒絕的
[00:09:18.000 --> 00:09:20.000]  而且不會斥喝
[00:09:20.000 --> 00:09:25.000]  也不會用一些不近人情的態度對待他們
[00:09:25.000 --> 00:09:27.000]  我們要留意這方面
[00:09:27.000 --> 00:09:29.000]  大家還記得嗎?
[00:09:29.000 --> 00:09:30.000]  在《以漢福音》裡面
[00:09:30.000 --> 00:09:36.000]  大家記得在井邊對撒瑪利亞婦人的情景嗎?
[00:09:36.000 --> 00:09:37.000]  記得嗎?
[00:09:37.000 --> 00:09:39.000]  那個是一個罪人
[00:09:39.000 --> 00:09:42.000]  但是看到主耶穌在過程當中的時候
[00:09:42.000 --> 00:09:44.000]  我可以用一個形容詞
[00:09:44.000 --> 00:09:50.000]  祂是循循善誘地帶出祂的問題
[00:09:50.000 --> 00:09:52.000]  祂不斥責他
[00:09:52.000 --> 00:09:57.000]  這就是我們一般對耶穌的印象
[00:09:57.000 --> 00:10:02.000]  祂不會拒絕來祂面前求幫助的人
[00:10:02.000 --> 00:10:03.000]  換言之
[00:10:03.000 --> 00:10:06.000]  我們看到耶穌對一般平民百姓
[00:10:06.000 --> 00:10:09.000]  祂不會嚴厲
[00:10:09.000 --> 00:10:12.000]  祂至少是嚴厲的態度
[00:10:12.000 --> 00:10:15.000]  有嚴厲的態度通常是對什麼人呢?
[00:10:15.000 --> 00:10:17.000]  祂也有嚴厲的時候
[00:10:17.000 --> 00:10:19.000]  對宗教領袖
[00:10:19.000 --> 00:10:20.000]  法利賽人
[00:10:20.000 --> 00:10:21.000]  文士
[00:10:21.000 --> 00:10:24.000]  那些自己以為高高在上的人
[00:10:24.000 --> 00:10:26.000]  耶穌是很嚴厲的
[00:10:26.000 --> 00:10:29.000]  但是對平民百姓
[00:10:29.000 --> 00:10:33.000]  何況這個婦人是外邦的婦人
[00:10:33.000 --> 00:10:35.000]  聖經裡面告訴我們
[00:10:35.000 --> 00:10:39.000]  耶穌是一個充滿憐憫的主
[00:10:39.000 --> 00:10:41.000]  是祂一貫的行事為人
[00:10:41.000 --> 00:10:42.000]  第二
[00:10:42.000 --> 00:10:43.000]  我們看到
[00:10:43.000 --> 00:10:44.000]  祂不單止憐憫人
[00:10:44.000 --> 00:10:46.000]  在祂的教導裡面
[00:10:46.000 --> 00:10:48.000]  祂說凡祈求的就得著
[00:10:48.000 --> 00:10:49.000]  尋找的就尋見
[00:10:49.000 --> 00:10:52.000]  叩門的就開門
[00:10:52.000 --> 00:10:56.000]  耶穌也說凡勞苦擔重擔的人
[00:10:56.000 --> 00:10:59.000]  到我這裡來
[00:10:59.000 --> 00:11:01.000]  可以得到安息
[00:11:01.000 --> 00:11:03.000]  這就是我們的主
[00:11:03.000 --> 00:11:06.000]  我們看到祂是歡迎甚至是鼓勵人
[00:11:06.000 --> 00:11:08.000]  來到祂面前祈求的
[00:11:08.000 --> 00:11:11.000]  祂不單止是充滿憐憫
[00:11:11.000 --> 00:11:16.000]  祂甚至是鼓勵人來到祂面前祈求
[00:11:16.000 --> 00:11:18.000]  第三樣我們看看
[00:11:18.000 --> 00:11:21.000]  我們看清楚這段經文
[00:11:21.000 --> 00:11:24.000]  耶穌是
[00:11:24.000 --> 00:11:25.000]  馬達福音第十五章
[00:11:25.000 --> 00:11:26.000]  大家留意
[00:11:26.000 --> 00:11:28.000]  耶穌在第二十四章說
[00:11:28.000 --> 00:11:34.000]  祂被差遣只是到以色列的迷陽
[00:11:34.000 --> 00:11:35.000]  言下之意是
[00:11:35.000 --> 00:11:42.000]  我不會幫那些非猶太人
[00:11:42.000 --> 00:11:43.000]  至少在這個時間
[00:11:43.000 --> 00:11:45.000]  我不會幫那些非猶太人
[00:11:45.000 --> 00:11:47.000]  但是如果大家細心看
[00:11:47.000 --> 00:11:49.000]  其實在之前第八章
[00:11:49.000 --> 00:11:52.000]  耶穌曾經幫過一個白夫長
[00:11:52.000 --> 00:11:54.000]  剛才我也說過
[00:11:54.000 --> 00:11:56.000]  在登山寶藏下來的時候
[00:11:56.000 --> 00:11:57.000]  主耶穌幫那個白夫長
[00:11:57.000 --> 00:12:03.000]  那個白夫長是一個外邦人
[00:12:03.000 --> 00:12:05.000]  他之前也幫過
[00:12:05.000 --> 00:12:08.000]  我不是抽他後腳
[00:12:08.000 --> 00:12:09.000]  我們想看一個大一點的圖畫
[00:12:09.000 --> 00:12:12.000]  去了解為什麼主耶穌這樣做
[00:12:12.000 --> 00:12:13.000]  但是大家留意
[00:12:13.000 --> 00:12:16.000]  其實在這段經文結束的時候
[00:12:16.000 --> 00:12:19.000]  最後主耶穌也答應了
[00:12:19.000 --> 00:12:23.000]  這個婦人的要求
[00:12:23.000 --> 00:12:25.000]  表示最後我們看到
[00:12:25.000 --> 00:12:28.000]  其實耶穌不是漠不關心的
[00:12:28.000 --> 00:12:31.000]  祂完全是祂絕外幫人
[00:12:31.000 --> 00:12:34.000]  祂說這番話是什麼意思呢?
[00:12:34.000 --> 00:12:35.000]  在這件事情上
[00:12:35.000 --> 00:12:37.000]  為什麼耶穌這樣做呢?
[00:12:37.000 --> 00:12:41.000]  好像違反了祂一貫的作風
[00:12:41.000 --> 00:12:43.000]  通常一個人一貫的做法
[00:12:43.000 --> 00:12:44.000]  忽然間有些東西
[00:12:44.000 --> 00:12:47.000]  違反了祂的作風的時候
[00:12:47.000 --> 00:12:50.000]  當然有些特別的原因
[00:12:50.000 --> 00:12:53.000]  我們嘗試猜想一下
[00:12:53.000 --> 00:12:57.000]  大家看看我猜得對不對
[00:12:57.000 --> 00:12:59.000]  首先我們看看
[00:12:59.000 --> 00:13:02.000]  這個婦人正如我剛才所說
[00:13:02.000 --> 00:13:03.000]  是一個外邦人
[00:13:03.000 --> 00:13:05.000]  是一個非猶太人
[00:13:05.000 --> 00:13:08.000]  那有什麼特別呢?
[00:13:08.000 --> 00:13:10.000]  特別的地方是什麼呢?
[00:13:10.000 --> 00:13:13.000]  《馬太福音》
[00:13:13.000 --> 00:13:14.000]  這個福音書
[00:13:14.000 --> 00:13:17.000]  特別是針對猶太人而寫的
[00:13:17.000 --> 00:13:19.000]  如果大家讀過《新約的悼論》
[00:13:19.000 --> 00:13:21.000]  或者書卷的時候
[00:13:21.000 --> 00:13:23.000]  就知道這本書裡面
[00:13:23.000 --> 00:13:27.000]  例如大家可以回頭數一數
[00:13:27.000 --> 00:13:33.000]  當中引用舊約的經文超過五十次
[00:13:33.000 --> 00:13:35.000]  如果引用舊約的經文
[00:13:35.000 --> 00:13:39.000]  你不會對一些不熟悉聖經的人引用
[00:13:39.000 --> 00:13:43.000]  正如我們不會對一些不是中國人
[00:13:43.000 --> 00:13:46.000]  引用孔子、孟子
[00:13:46.000 --> 00:13:49.000]  如果我們引用孔子、孟子等等的時候
[00:13:49.000 --> 00:13:52.000]  很明顯是對象是中國人
[00:13:52.000 --> 00:13:54.000]  是不是?
[00:13:54.000 --> 00:13:57.000]  也不用說了
[00:13:57.000 --> 00:14:01.000]  《馬太福音》這裡
[00:14:01.000 --> 00:14:05.000]  是引用舊約的經文超過五十多次
[00:14:05.000 --> 00:14:08.000]  對象是猶太人是很明顯的
[00:14:08.000 --> 00:14:10.000]  如果你是猶太人的話
[00:14:10.000 --> 00:14:12.000]  我想大家又想一想
[00:14:12.000 --> 00:14:14.000]  你猶太人看這本書的時候
[00:14:14.000 --> 00:14:17.000]  你會有什麼感受呢?
[00:14:17.000 --> 00:14:19.000]  大家跟進去
[00:14:19.000 --> 00:14:20.000]  你是猶太人的時候
[00:14:20.000 --> 00:14:22.000]  你的祖宗是阿伯拉罕
[00:14:22.000 --> 00:14:26.000]  阿伯拉罕被稱為信心之父
[00:14:26.000 --> 00:14:28.000]  你是信心之父的後裔
[00:14:28.000 --> 00:14:30.000]  我們是皇帝的子孫
[00:14:30.000 --> 00:14:32.000]  就是這樣說
[00:14:32.000 --> 00:14:35.000]  信心之父的後裔
[00:14:35.000 --> 00:14:39.000]  我們的信心應該也不少
[00:14:39.000 --> 00:14:43.000]  但是耶穌竟然稱讚一個愛邦的女人
[00:14:43.000 --> 00:14:45.000]  說她的信心大
[00:14:45.000 --> 00:14:48.000]  你作為一個猶太人又會有什麼反應呢?
[00:14:48.000 --> 00:14:49.000]  是不是?
[00:14:49.000 --> 00:14:51.000]  大家嘗試投進去
[00:14:51.000 --> 00:14:54.000]  了解一下
[00:14:54.000 --> 00:14:56.000]  保羅在《羅馬書》裡
[00:14:56.000 --> 00:14:59.000]  曾經對猶太人這樣說過
[00:14:59.000 --> 00:15:01.000]  因為猶太人對神的勃逆
[00:15:01.000 --> 00:15:03.000]  不信服的緣故
[00:15:03.000 --> 00:15:05.000]  在《羅馬書》第四章裡這樣說
[00:15:05.000 --> 00:15:10.000]  於是救恩就臨到愛邦人
[00:15:10.000 --> 00:15:12.000]  目的是什麼呢?
[00:15:12.000 --> 00:15:17.000]  要激發他們奮發
[00:15:17.000 --> 00:15:20.000]  見到救恩都給了愛邦人
[00:15:20.000 --> 00:15:27.000]  於是你們猶太人更加要發奮
[00:15:27.000 --> 00:15:30.000]  要激發他們回頭回轉
[00:15:30.000 --> 00:15:36.000]  在《羅馬書》第四章裡這樣說
[00:15:36.000 --> 00:15:37.000]  換言之
[00:15:37.000 --> 00:15:40.000]  當猶太人看這段經文的時候
[00:15:40.000 --> 00:15:43.000]  主耶穌會不會對我們說
[00:15:43.000 --> 00:15:44.000]  猶太人說
[00:15:44.000 --> 00:15:46.000]  你們不要以為你們是阿伯拉罕的後裔
[00:15:46.000 --> 00:15:48.000]  就得到神的特別對待
[00:15:48.000 --> 00:15:52.000]  只有你才得到神的救恩
[00:15:52.000 --> 00:15:55.000]  你們所不看重的
[00:15:55.000 --> 00:15:56.000]  看輕的愛邦人
[00:15:56.000 --> 00:15:59.000]  如果他們願意信的話
[00:15:59.000 --> 00:16:06.000]  救恩同樣臨到他們身上
[00:16:06.000 --> 00:16:07.000]  大家還記不記得
[00:16:07.000 --> 00:16:10.000]  上一年我們其中一次講到
[00:16:10.000 --> 00:16:12.000]  《使徒行傳》第十章
[00:16:12.000 --> 00:16:15.000]  弟兄姊妹幫大家記一下
[00:16:15.000 --> 00:16:19.000]  講到救恩臨到一些外族人
[00:16:19.000 --> 00:16:21.000]  大家還記得嗎
[00:16:21.000 --> 00:16:22.000]  《使徒行傳》第十章
[00:16:22.000 --> 00:16:23.000]  大家寫下來
[00:16:23.000 --> 00:16:24.000]  今晚回去再看看
[00:16:24.000 --> 00:16:26.000]  今晚很多功課要做
[00:16:26.000 --> 00:16:28.000]  很多成績要看
[00:16:28.000 --> 00:16:33.000]  講到早期的使徒彼得
[00:16:33.000 --> 00:16:37.000]  他要去到外邦人他們心裡是不願意的
[00:16:37.000 --> 00:16:40.000]  將福音給非猶太人
[00:16:40.000 --> 00:16:43.000]  但是神藉著一些異象
[00:16:43.000 --> 00:16:48.000]  將他的禁忌打破
[00:16:48.000 --> 00:16:49.000]  大家還記得嗎
[00:16:49.000 --> 00:16:52.000]  在《使徒行傳》第十章裡說
[00:16:52.000 --> 00:16:54.000]  救恩同時也可以臨到外邦人
[00:16:54.000 --> 00:16:57.000]  於是後來他願意去到一個外邦長官
[00:16:57.000 --> 00:17:03.000]  叫哥尼劉的人跟他分享訊息
[00:17:03.000 --> 00:17:06.000]  主會不會同樣在做同一件事呢
[00:17:06.000 --> 00:17:08.000]  藉著這個婦人的信心
[00:17:08.000 --> 00:17:10.000]  去表示拯救的救恩
[00:17:10.000 --> 00:17:16.000]  不只是限於猶太人
[00:17:16.000 --> 00:17:18.000]  凡是懇切尋求的
[00:17:18.000 --> 00:17:21.000]  神都會應運他
[00:17:21.000 --> 00:17:26.000]  主耶穌在流露天父的心腸
[00:17:26.000 --> 00:17:30.000]  所以一方面說他差遣來到
[00:17:30.000 --> 00:17:33.000]  進入以色列的謎陽
[00:17:33.000 --> 00:17:39.000]  最後他好像打破了自己的慣例
[00:17:39.000 --> 00:17:46.000]  被外邦的婦人答應了他的要求
[00:17:46.000 --> 00:17:49.000]  作為外邦人同樣可以得到拯救
[00:17:49.000 --> 00:17:52.000]  大家細心去想一想
[00:17:52.000 --> 00:17:55.000]  原來我們的信仰
[00:17:55.000 --> 00:18:01.000]  當耶穌拯救了我們的時候
[00:18:01.000 --> 00:18:07.000]  不是比我們有一個封閉的心
[00:18:07.000 --> 00:18:09.000]  救恩臨到我們身上的時候
[00:18:09.000 --> 00:18:17.000]  是比我們胸襟更廣闊
[00:18:17.000 --> 00:18:21.000]  弟兄姊妹,你是否一個胸襟廣闊的人
[00:18:21.000 --> 00:18:24.000]  或者你對於其他人的憐憫心
[00:18:24.000 --> 00:18:26.000]  是否更加廣闊
[00:18:26.000 --> 00:18:31.000]  好像主耶穌那樣
[00:18:31.000 --> 00:18:36.000]  或者我們得到救恩的時候
[00:18:36.000 --> 00:18:37.000]  只是給予我們自己
[00:18:37.000 --> 00:18:39.000]  或者給予我們這個階層的人
[00:18:39.000 --> 00:18:43.000]  或者給予我們自己認識的人
[00:18:43.000 --> 00:18:48.000]  自己熟悉的人
[00:18:48.000 --> 00:18:50.000]  弟兄姊妹,這裡告訴我們
[00:18:50.000 --> 00:18:54.000]  神的心比我們廣闊很多
[00:18:54.000 --> 00:18:58.000]  他有時甚至打破了自己的慣例
[00:18:58.000 --> 00:19:00.000]  我們有沒有同樣的心腸
[00:19:00.000 --> 00:19:04.000]  一個廣闊的胸襟
[00:19:04.000 --> 00:19:05.000]  第二,大家留意
[00:19:05.000 --> 00:19:09.000]  除了主想激發以色列人之外
[00:19:09.000 --> 00:19:11.000]  第二,我們看到
[00:19:11.000 --> 00:19:13.000]  其實這是一個信心的考驗
[00:19:13.000 --> 00:19:15.000]  對於這個婦人來說
[00:19:15.000 --> 00:19:17.000]  主一連串的回應
[00:19:17.000 --> 00:19:18.000]  大家留意
[00:19:18.000 --> 00:19:20.000]  大家打開那段經文
[00:19:20.000 --> 00:19:22.000]  大家要留意
[00:19:22.000 --> 00:19:26.000]  其實主一直的回應或者不回應
[00:19:26.000 --> 00:19:29.000]  其實對她來說是一個很大的考驗
[00:19:29.000 --> 00:19:30.000]  大家有沒有留意
[00:19:30.000 --> 00:19:35.000]  首先,這個婦人來到耶穌面前的時候
[00:19:35.000 --> 00:19:38.000]  主耶穌一句話都不回答她
[00:19:38.000 --> 00:19:40.000]  主耶穌不反應
[00:19:40.000 --> 00:19:46.000]  其實是在觀察這個婦人的反應
[00:19:46.000 --> 00:19:48.000]  接著主耶穌說
[00:19:48.000 --> 00:19:52.000]  我來猜險是到以色列迷羊那裡
[00:19:52.000 --> 00:19:53.000]  意思是什麼?
[00:19:53.000 --> 00:19:55.000]  你都不用問
[00:19:55.000 --> 00:19:59.000]  我只是對那些猶太人
[00:19:59.000 --> 00:20:00.000]  你都不用問
