
[00:00:00.000 --> 00:00:04.480]  今天和大家去看《羅馬書十章》這段經文的時候
[00:07:13.280 --> 00:07:16.640]  最終就搞到剛才這種傷亡
[00:07:16.640 --> 00:07:19.840]  你看到這些都是人裏面一些的
[00:07:19.840 --> 00:07:21.800]  被魔鬼撒旦
[00:07:21.800 --> 00:07:23.440]  遮蓋了我們的眼睛
[00:07:23.440 --> 00:07:25.320]  讓我們心裏面
[00:07:25.320 --> 00:07:29.120]  這種問題都搞不清是甚麼事情
[00:07:29.120 --> 00:07:31.600]  所以事實上我們身邊很多人
[00:07:31.600 --> 00:07:33.200]  仍然活在恐懼
[00:07:33.200 --> 00:07:34.600]  活在這些無奈
[00:07:34.600 --> 00:07:35.800]  活在不安
[00:07:35.800 --> 00:07:40.920]  活在一種彷徨迷失的這種困所裏面
[00:07:40.920 --> 00:07:42.000]  所以你看看
[00:07:42.000 --> 00:07:44.840]  有時我們派一些平安米
[00:07:44.840 --> 00:07:46.280]  派一些平安包
[00:07:46.280 --> 00:07:48.520]  那些人就爭取拿
[00:07:48.520 --> 00:07:52.960]  怕拿不到就得不到平安
[00:07:52.960 --> 00:07:55.400]  就是我們身邊都有很多這樣的人
[00:07:55.400 --> 00:07:57.720]  在一個罪惡
[00:07:57.720 --> 00:08:00.560]  在一個困鎖
[00:08:00.560 --> 00:08:05.080]  但我們拿著了一個救恩的鎖匙
[00:08:05.080 --> 00:08:06.920]  我們跟別人說
[00:08:06.920 --> 00:08:10.880]  「凡求告主明的,就必得救」
[00:08:10.880 --> 00:08:12.600]  你有沒有跟別人這樣說過呢?
[00:08:12.600 --> 00:08:14.320]  你有沒有跟別人這樣說過
[00:08:14.320 --> 00:08:21.720]  一個這麼重要開啟救恩之門的一個訊息呢?
[00:08:21.720 --> 00:08:23.640]  就是這樣就可以了
[00:08:23.640 --> 00:08:24.800]  你向神面前
[00:08:24.800 --> 00:08:27.520]  「誰主啊?就是我們主耶穌基督」
[00:08:27.520 --> 00:08:30.160]  你就能夠得著這個救恩
[00:08:30.160 --> 00:08:31.720]  所以我們今天
[00:08:31.720 --> 00:08:37.480]  在猜全禮拜裏面要明白
[00:08:37.480 --> 00:08:40.880]  當保羅引用了一些經文的時候
[00:08:40.880 --> 00:08:42.640]  就要我們知道
[00:08:42.640 --> 00:08:48.720]  今天這個訊息都進入我們的使命裏面
[00:08:48.720 --> 00:08:53.600]  繼續要去傳揚福音
[00:08:53.600 --> 00:08:54.560]  所以第二方面
[00:08:54.560 --> 00:09:00.760]  神差遣人去傳揚救恩的消息
[00:09:00.760 --> 00:09:03.080]  在十四、十五節的前面這樣說
[00:09:03.080 --> 00:09:06.400]  「然而人未曾信他,怎能求告他呢?」
[00:09:06.400 --> 00:09:09.000]  「未曾聽見他,怎能信他呢?」
[00:09:09.000 --> 00:09:11.440]  「沒有傳道的,怎能聽見呢?」
[00:09:11.440 --> 00:09:15.080]  「若沒有奉差遣,怎能傳道呢?」
[00:09:15.080 --> 00:09:16.160]  首先
[00:09:16.160 --> 00:09:19.200]  保羅似乎用了一連串反問的問題
[00:09:19.200 --> 00:09:20.320]  一直說出來
[00:09:20.320 --> 00:09:24.200]  這個問題是在質疑一些人
[00:09:24.200 --> 00:09:25.800]  特別是一些猶太人
[00:09:25.800 --> 00:09:26.880]  他對於
[00:09:26.880 --> 00:09:29.040]  他在前面一直說「恩信稱義」
[00:09:29.040 --> 00:09:32.000]  後來又說了一句說話大家都熟悉的
[00:09:32.000 --> 00:09:43.560]  就是「心裡相信,口裡承認,就能得救」
[00:09:43.560 --> 00:09:47.840]  「心裡相信,口裡承認,就能得救」
[00:09:47.840 --> 00:09:49.760]  接著再簡單一點
[00:09:49.760 --> 00:09:52.240]  「凡求告主名,就必得救」
[00:09:52.240 --> 00:09:52.720]  很簡單
[00:09:52.720 --> 00:09:54.480]  我們都很熟悉的
[00:09:54.480 --> 00:09:57.920]  有人質疑是否這麼簡單
[00:09:57.920 --> 00:10:01.560]  「心裡相信,口裡承認,就能得救」
[00:10:01.560 --> 00:10:04.320]  為什麼會這樣質疑呢?
[00:10:04.320 --> 00:10:05.200]  因為猶太人來說
[00:10:05.200 --> 00:10:07.600]  我一直守律法
[00:10:07.600 --> 00:10:09.320]  靠行為去稱義
[00:10:09.320 --> 00:10:11.080]  我做了很多事情
[00:10:11.080 --> 00:10:15.040]  我能夠很小心地跟隨律法的要求
[00:10:15.040 --> 00:10:15.880]  做了這麼多事情
[00:10:15.880 --> 00:10:18.960]  可能都會行得一塌糊塗
[00:10:18.960 --> 00:10:24.200]  都會守不好這個律法
[00:10:24.200 --> 00:10:26.120]  但是這麼簡單
[00:10:26.120 --> 00:10:27.560]  「求告主名,就得救」
[00:10:27.560 --> 00:10:28.120]  這麼簡單
[00:10:28.120 --> 00:10:30.280]  「心裡相信,口裡承認,就能得救」
[00:10:30.280 --> 00:10:31.600]  質疑不簡單
[00:10:31.600 --> 00:10:33.840]  救恩這麼白白地給我們
[00:10:33.840 --> 00:10:35.600]  這麼簡單嗎?
[00:10:35.600 --> 00:10:39.040]  所以保羅對這些質疑的人
[00:10:39.040 --> 00:10:42.800]  對這些救恩這麼白白地給我們得到
[00:10:42.800 --> 00:10:44.840]  甚至給全世界人得到的時候
[00:10:44.840 --> 00:10:46.400]  特別對猶太人來說
[00:10:46.400 --> 00:10:48.880]  就去一個議題跟他們說
[00:10:48.880 --> 00:10:50.960]  事實上是這樣的情況
[00:10:50.960 --> 00:10:52.480]  這些反問句
[00:10:52.480 --> 00:10:54.400]  就從他們的角度去看
[00:10:54.400 --> 00:10:56.280]  意思是怎樣呢?
[00:10:56.280 --> 00:10:57.800]  這個質疑
[00:10:57.800 --> 00:10:59.760]  我不相信的人就會這樣說
[00:10:59.760 --> 00:11:02.000]  用這段經文來說
[00:11:02.000 --> 00:11:03.320]  「我都未信
[00:11:03.320 --> 00:11:08.320]  我怎能夠向你所說的耶穌求呢?」
[00:11:08.320 --> 00:11:10.560]  「我都未聽過有關耶穌的事」
[00:11:10.560 --> 00:11:12.680]  「我怎能夠信祂呢?」
[00:11:12.680 --> 00:11:17.280]  「我還未遇到有一個傳講耶穌的人」
[00:11:17.280 --> 00:11:19.480]  「我怎能夠去聽到呢?」
[00:11:19.480 --> 00:11:22.720]  最後一個質疑就是針對神
[00:11:22.720 --> 00:11:23.440]  意思就是說
[00:11:23.440 --> 00:11:28.880]  因此神都沒有派出人去傳講耶穌
[00:11:28.880 --> 00:11:33.400]  我又怎能夠有機會遇到這些人呢?
[00:11:33.400 --> 00:11:34.120]  明白嗎?
[00:11:34.120 --> 00:11:36.120]  對方就說
[00:11:36.120 --> 00:11:38.200]  我不相信耶穌與我無關
[00:11:38.200 --> 00:11:40.760]  因為我沒有遇到
[00:11:40.760 --> 00:11:42.080]  我沒有聽到
[00:11:42.080 --> 00:11:43.200]  我沒有見到
[00:11:43.200 --> 00:11:44.040]  等等等等
[00:11:44.040 --> 00:11:47.080]  與我無關
[00:11:47.080 --> 00:11:50.600]  所以這些事情都不是我可以參與的
[00:11:50.600 --> 00:11:53.600]  於是意思就是說
[00:11:53.600 --> 00:11:54.400]  與我無關
[00:11:54.400 --> 00:11:54.920]  我聽不到
[00:11:54.920 --> 00:11:55.800]  我見不到
[00:11:55.800 --> 00:11:59.400]  甚麼都與我無關
[00:11:59.400 --> 00:12:01.320]  但是同一時間
[00:12:01.320 --> 00:12:02.920]  這段反問的句語
[00:12:02.920 --> 00:12:04.720]  對於我們信徒來說
[00:12:04.720 --> 00:12:06.960]  意思是甚麼呢?
[00:12:06.960 --> 00:12:08.600]  有一個積極的意義
[00:12:08.600 --> 00:12:10.360]  相反我們信徒就說
[00:12:10.360 --> 00:12:14.600]  這些質疑這麼簡單
[00:12:14.600 --> 00:12:15.400]  心裡相信
[00:12:15.400 --> 00:12:16.480]  口裡承認
[00:12:16.480 --> 00:12:18.840]  就必得救的人
[00:12:18.840 --> 00:12:19.960]  意思就是說
[00:12:19.960 --> 00:12:22.040]  你不能夠求告神
[00:12:22.040 --> 00:12:25.840]  除非你是相信祂
[00:12:25.840 --> 00:12:28.000]  你不能夠相信祂
[00:12:28.000 --> 00:12:31.640]  除非你是曾經聽過祂
[00:12:31.640 --> 00:12:33.920]  你不能夠聽見耶穌
[00:12:33.920 --> 00:12:38.200]  除非有人向你宣講福音
[00:12:38.200 --> 00:12:39.600]  因此
[00:12:39.600 --> 00:12:45.080]  如果沒有人能夠宣講福音的時候
[00:12:45.080 --> 00:12:48.680]  除非有神去差遣這些人這樣做
[00:12:48.680 --> 00:12:51.080]  這個意思就是說
[00:12:51.080 --> 00:12:52.480]  沒錯
[00:12:52.480 --> 00:12:54.960]  這些事情都是出於神
[00:12:54.960 --> 00:12:59.520]  如果神不去差遣人去傳福音的時候
[00:12:59.520 --> 00:13:02.760]  你是聽不到祂的福音的
[00:13:02.760 --> 00:13:06.200]  但是對於信徒來說
[00:13:06.200 --> 00:13:08.000]  神有沒有差遣我們傳福音?
[00:13:08.000 --> 00:13:09.320]  有沒有?請問
[00:13:09.320 --> 00:13:10.160]  有
[00:13:10.160 --> 00:13:12.000]  我們已經有大使命
[00:13:12.000 --> 00:13:13.760]  對於信徒來說我們是知道的
[00:13:13.760 --> 00:13:15.520]  所以我說神已經差遣我們
[00:13:15.520 --> 00:13:17.640]  就是來到你面前去傳福音
[00:13:17.640 --> 00:13:19.160]  我就是福音的使者
[00:13:19.160 --> 00:13:20.440]  我就是跟你去講福音
[00:13:20.440 --> 00:13:22.760]  我就將耶穌介紹給你
[00:13:22.760 --> 00:13:24.000]  你還說神沒有叫
[00:13:24.000 --> 00:13:25.560]  還說不知道有神
[00:13:25.560 --> 00:13:31.760]  還說不知道神沒有差遣人來到這裡嗎?
[00:13:31.760 --> 00:13:37.160]  所以就給我們信徒一個激勵
[00:13:37.160 --> 00:13:38.840]  對方是這樣質疑
[00:13:38.840 --> 00:13:41.080]  但是我們很清楚
[00:13:41.080 --> 00:13:43.480]  我們是奉差遣的話
[00:13:43.480 --> 00:13:47.640]  我們就可以對你的質疑解答
[00:13:47.640 --> 00:13:49.960]  我們就是將福音
[00:13:49.960 --> 00:13:53.200]  就是將天國的一個若時
[00:13:53.200 --> 00:13:57.280]  開啟永恆救恩的大門
[00:13:57.280 --> 00:13:58.840]  凡求告主名
[00:13:58.840 --> 00:14:00.280]  就必得救
[00:14:00.280 --> 00:14:01.840]  就是這麼簡單
[00:14:01.840 --> 00:14:03.880]  分享給你知道
[00:14:03.880 --> 00:14:05.080]  就是這麼簡單
[00:14:05.080 --> 00:14:06.680]  你只要接受悔改
[00:14:06.680 --> 00:14:07.920]  歸向耶穌基督
[00:14:07.920 --> 00:14:10.840]  就白白得到這個救恩
[00:14:10.840 --> 00:14:12.040]  你對於我們信徒來說
[00:14:12.040 --> 00:14:13.440]  其實是很簡單的事情
[00:14:13.440 --> 00:14:15.880]  很清晰的一個訊息
[00:14:15.880 --> 00:14:22.480]  我們就這樣向這些未信的人去傳講
[00:14:22.480 --> 00:14:26.760]  保羅在這裡是在講出於神的
[00:14:26.760 --> 00:14:29.200]  這個差遣是出於神的
[00:14:29.200 --> 00:14:30.840]  神就是差遣的神
[00:14:30.840 --> 00:14:33.120]  差遣耶穌基督來到這個世界裡面
[00:14:33.120 --> 00:14:35.280]  耶穌基督再差遣我們教會
[00:14:35.280 --> 00:14:36.680]  就是大使命
[00:14:36.680 --> 00:14:39.960]  我們在我們身邊的人去傳福音
[00:14:39.960 --> 00:14:44.480]  人就得到一個救恩之門
[00:14:44.480 --> 00:14:45.560]  就能夠明白
[00:14:45.560 --> 00:14:48.520]  如何進入到永恆的生命裡面
[00:14:48.520 --> 00:14:50.120]  所以對於我們信徒來說
[00:14:50.120 --> 00:14:53.240]  問題不是我們神有沒有差遣我們去傳福音
[00:14:53.240 --> 00:14:54.920]  今天的問題是什麼呢?
[00:14:54.920 --> 00:14:57.360]  就是我們有沒有這樣的動力
[00:14:57.360 --> 00:14:58.920]  有沒有這樣的火熱的心
[00:14:58.920 --> 00:15:02.640]  去回應世上這麼多人未得救
[00:15:02.640 --> 00:15:04.280]  仍然在這個困鎖裡面
[00:15:04.280 --> 00:15:05.240]  仍然有這種迷信
[00:15:05.240 --> 00:15:08.360]  仍然在一些不安裡面的生活
[00:15:08.360 --> 00:15:11.720]  我們仍然是置諸不理
[00:15:11.720 --> 00:15:14.200]  所以下個星期又是領人歸主的星期
[00:15:14.200 --> 00:15:15.560]  提醒大家
[00:15:15.560 --> 00:15:18.200]  你身邊有很多未信的朋友
[00:15:18.200 --> 00:15:21.560]  請你帶他們回來教會裡面
[00:15:21.560 --> 00:15:23.280]  一起去聽福音
[00:15:23.280 --> 00:15:30.360]  一起來讓他們得著永恆的福羅
[00:15:30.360 --> 00:15:31.560]  好了
[00:15:31.560 --> 00:15:38.960]  其實在保羅關於差遣、差傳宣教的事情裡面
[00:15:38.960 --> 00:15:41.760]  在《小行傳》也給我們很多的提議
[00:15:41.760 --> 00:15:44.600]  很多的學習的地方
[00:15:44.600 --> 00:15:46.520]  首先一個很重要的就是
[00:15:46.520 --> 00:15:52.520]  神如何讓我們能夠有這樣的動力、熱心
[00:15:52.520 --> 00:15:56.200]  就是神要讓我們看到祂的異象
[00:15:56.200 --> 00:15:56.960]  在《小行傳》裡面
[00:15:56.960 --> 00:15:59.080]  你看到不斷有異象出現了
[00:15:59.080 --> 00:16:02.240]  激勵一些門徒出去
[00:16:02.240 --> 00:16:04.160]  首先彼得在第十章裡面
[00:16:04.160 --> 00:16:08.600]  有天台的雲遊障礙的異象
[00:16:08.600 --> 00:16:11.680]  看到一些不潔的食物在那塊煲掉下來
[00:16:11.680 --> 00:16:13.360]  就明白到他要吃這些食物
[00:16:13.360 --> 00:16:17.000]  就說原來救恩不是停留在猶太人
[00:16:17.000 --> 00:16:18.480]  是給外邦人
[00:16:18.480 --> 00:16:22.280]  是要向意大利的營長去傳福音
[00:16:22.280 --> 00:16:24.800]  國家暫時信主
[00:16:24.800 --> 00:16:26.480]  接著第十三章
[00:16:26.480 --> 00:16:29.400]  當安排了教會他們去禱告
[00:16:29.400 --> 00:16:30.880]  禁食禱告的時候
[00:16:30.880 --> 00:16:32.280]  聖靈給你的異象
[00:16:32.280 --> 00:16:34.720]  要差派保羅和巴拿巴
[00:16:34.720 --> 00:16:36.560]  往海外裡面去傳福音
[00:16:36.560 --> 00:16:38.400]  差遣他們出去
[00:16:38.400 --> 00:16:40.560]  接著到第十六章我們一起打開
[00:16:40.560 --> 00:16:43.040]  第九到第十節
[00:16:43.040 --> 00:16:45.560]  《小行傳》第十六章九到十節
[00:16:55.680 --> 00:16:56.880]  找到我們一起讀
[00:16:56.880 --> 00:16:58.880]  第十六章九到十節請
[00:16:58.880 --> 00:17:22.040]  所以你看到保羅當日
[00:17:22.040 --> 00:17:24.600]  在晚間見到一個馬其頓人
[00:17:24.600 --> 00:17:26.960]  本來他的船是往向亞細亞
[00:17:26.960 --> 00:17:28.760]  即是向東方裡面去走
[00:17:28.760 --> 00:17:32.720]  但馬其頓人說請你過來幫助我們
[00:17:32.720 --> 00:17:35.560]  保羅一看見這個異象從神那裡來
[00:17:35.560 --> 00:17:39.640]  立時能夠即刻將船轉向方向
[00:17:39.640 --> 00:17:40.840]  向著西方
[00:17:40.840 --> 00:17:42.800]  馬其頓大家知不知道在哪裡
[00:17:42.800 --> 00:17:46.080]  馬其頓在現在希臘的南邊
[00:17:46.080 --> 00:17:47.560]  是一個獨立的國家
[00:17:47.560 --> 00:17:49.160]  馬其頓國家
[00:17:49.160 --> 00:17:50.840]  現在在一個地方
[00:17:50.840 --> 00:17:53.320]  向著西方一直傳福音
[00:17:53.320 --> 00:17:55.920]  即是當時的方向是向著西方裡面
[00:17:55.920 --> 00:17:58.160]  繼續的傳揚福音
[00:17:58.160 --> 00:17:59.960]  異象是很重要
[00:17:59.960 --> 00:18:03.480]  異象是讓你清楚知道那個方向
[00:18:03.480 --> 00:18:04.800]  是神給我們的
[00:18:04.800 --> 00:18:06.480]  這個不是人的議題
[00:18:06.480 --> 00:18:08.280]  不是人的催促
[00:18:08.280 --> 00:18:09.760]  只是神很清楚給我們
[00:18:09.760 --> 00:18:12.000]  所以聖靈是感動保羅
[00:18:12.000 --> 00:18:14.560]  藉著看到馬其頓人的異象
[00:18:14.560 --> 00:18:17.880]  所以異象也是一個神的介入
[00:18:17.880 --> 00:18:19.280]  一個痕跡
[00:18:19.280 --> 00:18:22.000]  讓我們看到神要我們走
[00:18:22.000 --> 00:18:23.560]  當我們這樣跟著神走的時候
[00:18:23.560 --> 00:18:24.760]  我們很放心
[00:18:24.760 --> 00:18:26.920]  因為神是很清晰跟我們說
[00:18:26.920 --> 00:18:28.920]  就是這樣繼續向前走
[00:18:28.920 --> 00:18:31.560]  但最重要當然我們要有一個回應
[00:18:31.560 --> 00:18:33.480]  有一個感動在裡面
[00:18:33.480 --> 00:18:35.960]  說起這個異象
[00:18:35.960 --> 00:18:39.360]  就想起在四十年代
[00:18:39.360 --> 00:18:41.520]  上個世紀四十年代
