
[00:00:00.000 --> 00:00:04.000]  今日同大家繼續分享
[00:01:43.000 --> 00:01:47.000]  見過世界上最大的珍珠
[00:01:47.000 --> 00:01:51.000]  這個珍珠在菲律賓的公主港
[00:01:51.000 --> 00:01:54.000]  不知大家有沒有去過公主港
[00:01:54.000 --> 00:01:57.000]  它說到2006年的時候
[00:01:57.000 --> 00:02:01.000]  有一個人撐著船出去海裏
[00:02:01.000 --> 00:02:05.000]  但他在海裏想停下船
[00:02:05.000 --> 00:02:07.000]  於是拋了一條錨
[00:02:07.000 --> 00:02:10.000]  但當他想把錨拔上來時
[00:02:10.000 --> 00:02:12.000]  他怎麼拔也拔不到
[00:02:12.000 --> 00:02:14.000]  那條錨卡住了一些很重的東西
[00:02:14.000 --> 00:02:16.000]  他於是潛水下去看一看
[00:02:16.000 --> 00:02:21.000]  發覺原來他的錨被一隻很大的蚌卡住了
[00:02:21.000 --> 00:02:25.000]  他把整隻蚌帶到船上
[00:02:25.000 --> 00:02:26.000]  拿回家
[00:02:26.000 --> 00:02:28.000]  打開一看不得了
[00:02:28.000 --> 00:02:33.000]  有一顆珍珠
[00:02:33.000 --> 00:02:36.000]  這個珍珠不是圓形的
[00:02:36.000 --> 00:02:42.000]  這個珍珠已經張大到充滿了整隻蚌
[00:02:42.000 --> 00:02:45.000]  形狀就像一隻蚌一樣
[00:02:45.000 --> 00:02:47.000]  一共有75磅這麼重
[00:02:47.000 --> 00:02:50.000]  有超過兩呎這麼長
[00:02:50.000 --> 00:02:52.000]  一呎這麼闊
[00:02:52.000 --> 00:02:56.000]  他拿回家以為很迷信
[00:02:56.000 --> 00:02:58.000]  以為會帶給他好運
[00:02:58.000 --> 00:03:00.000]  於是放在床底
[00:03:00.000 --> 00:03:03.000]  每天放在床底放了十年
[00:03:03.000 --> 00:03:06.000]  慢慢他的房子突然火燭
[00:03:06.000 --> 00:03:08.000]  於是不能再收在家裏
[00:03:08.000 --> 00:03:10.000]  給了他的親戚
[00:03:10.000 --> 00:03:12.000]  他的親戚很蛛絲
[00:03:12.000 --> 00:03:15.000]  給他的親戚保管而已
[00:03:15.000 --> 00:03:18.000]  他很蛛絲地在網上查一查
[00:03:18.000 --> 00:03:21.000]  原來珍珠這麼值錢這麼大
[00:03:21.000 --> 00:03:24.000]  值一億美元
[00:03:24.000 --> 00:03:27.000]  這個人也不是很自私
[00:03:27.000 --> 00:03:30.000]  他給了政府放在博物館裏面
[00:03:30.000 --> 00:03:32.000]  讓大家來看
[00:03:32.000 --> 00:03:35.000]  好過讓他自己一個人來鑒賞
[00:03:35.000 --> 00:03:38.000]  我們看到如果你是去菲律賓
[00:03:38.000 --> 00:03:40.000]  你可以去博物館看看
[00:03:40.000 --> 00:03:44.000]  我想應該是在公主港的博物館
[00:03:44.000 --> 00:03:48.000]  我今天說到這棵是重價的珠子
[00:03:48.000 --> 00:03:51.000]  我就想起我所見到的這個珠
[00:03:51.000 --> 00:03:54.000]  我上一次也和大家說過
[00:03:54.000 --> 00:03:57.000]  藏寶的比喻和珍珠的比喻
[00:03:57.000 --> 00:04:00.000]  一般人都誤解了
[00:04:00.000 --> 00:04:04.000]  都說珍珠和寶藏就是耶穌基督
[00:04:04.000 --> 00:04:06.000]  就是福音
[00:04:06.000 --> 00:04:08.000]  當人找到耶穌基督
[00:04:08.000 --> 00:04:10.000]  找到福音
[00:04:10.000 --> 00:04:12.000]  變賣一切
[00:04:12.000 --> 00:04:15.000]  來賣福音
[00:04:15.000 --> 00:04:17.000]  來得到福音
[00:04:17.000 --> 00:04:22.000]  試問罪人怎能尋求神
[00:04:22.000 --> 00:04:25.000]  這是不合乎聖經的教導
[00:04:25.000 --> 00:04:29.000]  在羅馬書三章十至十一節說什麼
[00:04:29.000 --> 00:04:30.000]  就如經上所記
[00:04:30.000 --> 00:04:33.000]  沒有二人連一個也沒有
[00:04:33.000 --> 00:04:34.000]  沒有明白的
[00:04:34.000 --> 00:04:36.000]  沒有尋求神的
[00:04:36.000 --> 00:04:39.000]  這個世界上沒有一個二人
[00:04:39.000 --> 00:04:43.000]  這個世界沒有一個人能夠主動去尋求神
[00:04:43.000 --> 00:04:47.000]  除非神先來尋求我們
[00:04:47.000 --> 00:04:55.000]  也就如路加福音九章十九節說什麼
[00:04:55.000 --> 00:04:58.000]  人子為耶穌基督來
[00:04:58.000 --> 00:05:02.000]  為要尋找拯救失喪的人
[00:05:02.000 --> 00:05:06.000]  如果我們記得亞當夏娃的故事
[00:05:06.000 --> 00:05:08.000]  在《創世紀》第三章
[00:05:08.000 --> 00:05:10.000]  亞當夏娃犯了罪
[00:05:10.000 --> 00:05:13.000]  亞當是否主動去尋求神
[00:05:13.000 --> 00:05:15.000]  是否主動去尋求神
[00:05:15.000 --> 00:05:16.000]  不是
[00:05:16.000 --> 00:05:18.000]  他是躲起來
[00:05:18.000 --> 00:05:24.000]  神要去伊甸園問亞當你在哪裡
[00:05:24.000 --> 00:05:27.000]  人是不會主動去尋求神
[00:05:27.000 --> 00:05:31.000]  莫說找到了之後還會怎樣
[00:05:31.000 --> 00:05:36.000]  變賣一切來換取救恩
[00:05:36.000 --> 00:05:38.000]  根本不是聖經的教導
[00:05:38.000 --> 00:05:41.000]  以賽亞書六十四章六節說
[00:05:41.000 --> 00:05:48.000]  我們人沒有任何東西是值得購買
[00:05:48.000 --> 00:05:50.000]  配去購買我們的救恩
[00:05:50.000 --> 00:05:55.000]  我們每個人都是一無所有
[00:05:55.000 --> 00:05:58.000]  正如以賽亞書六十四章六節說
[00:05:58.000 --> 00:06:01.000]  我們都像不潔淨的人
[00:06:01.000 --> 00:06:05.000]  所有的義都像污穢的衣服
[00:06:05.000 --> 00:06:07.000]  我們認為我們做得最好
[00:06:07.000 --> 00:06:12.000]  我們的義在神體上是甚麼
[00:06:12.000 --> 00:06:14.000]  是好像污穢的衣服
[00:06:14.000 --> 00:06:17.000]  這裡的原文不是污穢的衣服
[00:06:17.000 --> 00:06:19.000]  這裡是一塊很污穢的布
[00:06:19.000 --> 00:06:21.000]  今天沒時間跟大家說
[00:06:21.000 --> 00:06:24.000]  這種布是一種特別的用途
[00:06:24.000 --> 00:06:26.000]  非常污穢不潔
[00:06:26.000 --> 00:06:29.000]  就像我們每個人一樣
[00:06:29.000 --> 00:06:30.000]  我們做到最好
[00:06:30.000 --> 00:06:32.000]  在神的眼裡看起來
[00:06:32.000 --> 00:06:36.000]  都是不潔淨一無所有
[00:06:36.000 --> 00:06:39.000]  所以登山寶訓告訴我們
[00:06:39.000 --> 00:06:42.000]  靈裡貧窮的人有福了
[00:06:42.000 --> 00:06:45.000]  為甚麼靈裡貧窮的人有福呢?
[00:06:45.000 --> 00:06:49.000]  能夠知道自己靈裡貧乏的人
[00:06:49.000 --> 00:06:53.000]  才能夠對神的尋找有回應
[00:06:53.000 --> 00:06:55.000]  才能夠接受神
[00:06:55.000 --> 00:07:03.000]  所以我們看到靈裡貧乏的人有福了
[00:07:03.000 --> 00:07:08.000]  所以罪人不會主動尋求神
[00:07:08.000 --> 00:07:14.000]  我們也沒有任何東西值得我們賣救恩
[00:07:14.000 --> 00:07:20.000]  再者耶穌基督不是出賣的
[00:07:20.000 --> 00:07:22.000]  是無價的
[00:07:22.000 --> 00:07:25.000]  不能夠賣給我們賺回來
[00:07:25.000 --> 00:07:28.000]  一切都是耶穌基督的恩典
[00:07:28.000 --> 00:07:32.000]  是祂放棄一切來尋找我們
[00:07:32.000 --> 00:07:34.000]  就像羅馬書6章23節
[00:07:34.000 --> 00:07:37.000]  因為罪的功架乃是死
[00:07:37.000 --> 00:07:42.000]  唯有神的恩賜在我們主基督耶穌裡乃是永生
[00:07:42.000 --> 00:07:47.000]  我們能夠得到救贖是神的恩典
[00:07:47.000 --> 00:07:49.000]  是神的恩賜
[00:07:49.000 --> 00:07:52.000]  又好像提多書3章5節
[00:07:52.000 --> 00:07:54.000]  說祂便救了我們
[00:07:54.000 --> 00:07:57.000]  並不是因我們自己所行的義
[00:07:57.000 --> 00:07:59.000]  乃是照祂的憐憫
[00:07:59.000 --> 00:08:03.000]  藉著重新的洗和聖靈的更新
[00:08:03.000 --> 00:08:05.000]  一切都是神的憐憫
[00:08:05.000 --> 00:08:08.000]  一切都是神的恩賜
[00:08:08.000 --> 00:08:13.000]  如果珍珠不是耶穌基督不是福音
[00:08:13.000 --> 00:08:16.000]  那珍珠是代表什麼?
[00:08:16.000 --> 00:08:19.000]  在看珍珠代表什麼之前
[00:08:19.000 --> 00:08:25.000]  我們先來看看珍珠從何而來
[00:08:25.000 --> 00:08:29.000]  原來最美的珍珠是在波斯灣
[00:08:29.000 --> 00:08:32.000]  在水深150呎的地方
[00:08:32.000 --> 00:08:34.000]  還要用一種特別的珍珠
[00:08:34.000 --> 00:08:36.000]  叫做珍珠籽
[00:08:36.000 --> 00:08:38.000]  珍珠籽蠔
[00:08:38.000 --> 00:08:42.000]  在珍珠籽蠔裡種植珍珠
[00:08:42.000 --> 00:08:44.000]  來做珍珠
[00:08:44.000 --> 00:08:47.000]  今天會跟大家看三點有關珍珠
[00:08:47.000 --> 00:08:50.000]  第一是珍珠的形成
[00:08:50.000 --> 00:08:53.000]  第二是珍珠的尋找
[00:08:53.000 --> 00:08:55.000]  第三是珍珠的購買
[00:08:55.000 --> 00:08:58.000]  我們先看看珍珠是怎樣形成
[00:08:58.000 --> 00:09:01.000]  原來珍珠是在海底
[00:09:01.000 --> 00:09:03.000]  剛才說過了
[00:09:03.000 --> 00:09:06.000]  另外珍珠是由唯一的寶石
[00:09:06.000 --> 00:09:12.000]  是由生物的幫助變出來
[00:09:12.000 --> 00:09:15.000]  是由生命的東西變出來
[00:09:15.000 --> 00:09:18.000]  你看看鑽石、紅寶石
[00:09:18.000 --> 00:09:20.000]  所有其他的寶石
[00:09:20.000 --> 00:09:24.000]  都不是由有生命的東西變出來
[00:09:24.000 --> 00:09:27.000]  我們看到珍珠開始的時候
[00:09:27.000 --> 00:09:30.000]  是在蠔裡有些污糟
[00:09:30.000 --> 00:09:32.000]  有一粒沙
[00:09:32.000 --> 00:09:34.000]  有一些不潔淨的東西
[00:09:34.000 --> 00:09:36.000]  刺激蠔
[00:09:36.000 --> 00:09:39.000]  黏著黏著有粒沙
[00:09:39.000 --> 00:09:41.000]  於是蠔會怎樣做
[00:09:41.000 --> 00:09:43.000]  蠔會分泌一些東西出來
[00:09:43.000 --> 00:09:45.000]  叫做Necker
[00:09:45.000 --> 00:09:47.000]  分泌一些Necker出來
[00:09:47.000 --> 00:09:48.000]  就是珍珠帽
[00:09:48.000 --> 00:09:51.000]  會將那粒沙包著
[00:09:51.000 --> 00:09:53.000]  將那粒沙包著之後
[00:09:53.000 --> 00:09:55.000]  珍珠很圓滑
[00:09:55.000 --> 00:09:57.000]  便舒服一點
[00:09:57.000 --> 00:09:59.000]  慢慢慢慢越來越多
[00:09:59.000 --> 00:10:01.000]  一層一層將珍珠帽
[00:10:01.000 --> 00:10:03.000]  將珍珠包著
[00:10:03.000 --> 00:10:05.000]  變成那粒珍珠越來越靚
[00:10:05.000 --> 00:10:07.000]  越來越有價值
[00:10:07.000 --> 00:10:09.000]  越來越大粒
[00:10:09.000 --> 00:10:12.000]  另外珍珠有一樣很有趣
[00:10:12.000 --> 00:10:15.000]  所有其他的寶石
[00:10:15.000 --> 00:10:17.000]  你都能夠將它破開
[00:10:17.000 --> 00:10:19.000]  將它分裂
[00:10:19.000 --> 00:10:21.000]  將它分開
[00:10:21.000 --> 00:10:23.000]  珍珠你不能夠將它破開
[00:10:23.000 --> 00:10:25.000]  你想想紅寶石
[00:10:25.000 --> 00:10:27.000]  鑽石
[00:10:27.000 --> 00:10:29.000]  你有粒大的
[00:10:29.000 --> 00:10:31.000]  你說我要做耳環
[00:10:31.000 --> 00:10:33.000]  你可以將它破開變成兩粒
[00:10:33.000 --> 00:10:35.000]  來做耳環
[00:10:35.000 --> 00:10:37.000]  珍珠由於是一層一層形成
[00:10:37.000 --> 00:10:39.000]  當你破開它的時候
[00:10:39.000 --> 00:10:41.000]  就會毀壞了
[00:10:41.000 --> 00:10:43.000]  是珍珠
[00:10:43.000 --> 00:10:45.000]  究竟珍珠和
[00:10:45.000 --> 00:10:47.000]  珍珠是代表什麼?
[00:10:47.000 --> 00:10:49.000]  珍珠其實是代表
[00:10:49.000 --> 00:10:51.000]  教會
[00:10:51.000 --> 00:10:53.000]  珍珠是代表我們的基督徒
[00:10:53.000 --> 00:10:55.000]  記不記得我說過
[00:10:55.000 --> 00:10:57.000]  在這個外邦人
[00:10:57.000 --> 00:10:59.000]  信主的時候
[00:10:59.000 --> 00:11:01.000]  在這個教會的時候
[00:11:01.000 --> 00:11:03.000]  由於猶太人不接受耶穌基督
[00:11:03.000 --> 00:11:05.000]  我們這些外邦人
[00:11:05.000 --> 00:11:07.000]  不能夠信主
[00:11:07.000 --> 00:11:09.000]  教會主要是外邦人
[00:11:09.000 --> 00:11:11.000]  雖然也有信主的猶太人
[00:11:11.000 --> 00:11:15.000]  所以珍珠是代表教會
[00:11:15.000 --> 00:11:17.000]  珍珠和教會
[00:11:17.000 --> 00:11:19.000]  有什麼相似的地方?
[00:11:19.000 --> 00:11:21.000]  有四點
[00:11:21.000 --> 00:11:23.000]  第一點是什麼?
[00:11:23.000 --> 00:11:25.000]  珍珠其實是外邦人的寶石
[00:11:25.000 --> 00:11:29.000]  根據猶太人的律法
[00:11:29.000 --> 00:11:31.000]  他們是不吃蠔的
[00:11:33.000 --> 00:11:35.000]  從香港來的就喜歡吃蠔
[00:11:35.000 --> 00:11:37.000]  流浮山
[00:11:37.000 --> 00:11:39.000]  那些山蠔很棒
[00:11:39.000 --> 00:11:41.000]  猶太人是不吃的
[00:11:41.000 --> 00:11:43.000]  你看利美記
[00:11:43.000 --> 00:11:45.000]  十一章九至十二節
[00:11:45.000 --> 00:11:47.000]  海鮮來說
[00:11:47.000 --> 00:11:49.000]  猶太人如果沒有鱗沒有刺
[00:11:49.000 --> 00:11:51.000]  他們是不吃的
[00:11:51.000 --> 00:11:53.000]  他們視為不潔
[00:11:53.000 --> 00:11:55.000]  是外邦人的食物
[00:11:55.000 --> 00:11:57.000]  所以這是第一點
[00:11:57.000 --> 00:11:59.000]  第二點,蠔在海裡
[00:11:59.000 --> 00:12:01.000]  海也代表外邦的國家
[00:12:01.000 --> 00:12:03.000]  很多不同的國家
[00:12:03.000 --> 00:12:05.000]  在《說達爾利書》七章
[00:12:05.000 --> 00:12:07.000]  啟示六十三章和十七章
[00:12:07.000 --> 00:12:09.000]  也有說到
[00:12:09.000 --> 00:12:11.000]  海代表人山人海
[00:12:11.000 --> 00:12:13.000]  不同的國家
[00:12:13.000 --> 00:12:15.000]  代表外邦人
[00:12:15.000 --> 00:12:17.000]  所以原來珍珠和外邦人
[00:12:17.000 --> 00:12:19.000]  是有很大的淵源
[00:12:19.000 --> 00:12:23.000]  這是第一點
[00:12:23.000 --> 00:12:25.000]  珍珠是代表我們外邦的信徒
[00:12:25.000 --> 00:12:27.000]  代表教會
[00:12:27.000 --> 00:12:29.000]  第二點
[00:12:29.000 --> 00:12:31.000]  珍珠和教會
[00:12:31.000 --> 00:12:33.000]  和我們這些信徒都是一樣
[00:12:33.000 --> 00:12:35.000]  都是由黑暗
[00:12:35.000 --> 00:12:37.000]  去到光明
[00:12:37.000 --> 00:12:39.000]  我剛才說珍珠
[00:12:39.000 --> 00:12:41.000]  是在蠔裡
[00:12:41.000 --> 00:12:43.000]  蠔在水底
[00:12:43.000 --> 00:12:45.000]  水底其實是
[00:12:45.000 --> 00:12:47.000]  如果很深的水是很黑暗的
[00:12:47.000 --> 00:12:49.000]  不知道大家有沒有看生物片
[00:12:49.000 --> 00:12:51.000]  如果你看到生物片
[00:12:51.000 --> 00:12:53.000]  有說到很深的海
[00:12:53.000 --> 00:12:55.000]  那些魚是盲的
[00:12:55.000 --> 00:12:57.000]  不需要看到東西
[00:12:57.000 --> 00:12:59.000]  因為太陽也不能去到
[00:12:59.000 --> 00:13:01.000]  這麼深的海底
[00:13:01.000 --> 00:13:03.000]  所以魚也不需要看到東西
[00:13:03.000 --> 00:13:05.000]  都是盲的
[00:13:05.000 --> 00:13:07.000]  黑漆一片
[00:13:07.000 --> 00:13:09.000]  一百五十尺不是很深
[00:13:09.000 --> 00:13:11.000]  但不要忘記
[00:13:11.000 --> 00:13:13.000]  這顆珍珠在蠔的殼裡
[00:13:13.000 --> 00:13:15.000]  是關上的
[00:13:15.000 --> 00:13:17.000]  又是關上
[00:13:17.000 --> 00:13:19.000]  又在海底的時候
[00:13:19.000 --> 00:13:21.000]  就黑上加黑
[00:13:21.000 --> 00:13:23.000]  沒有人看得到
[00:13:23.000 --> 00:13:25.000]  但當這顆珍珠被人採了出來
[00:13:25.000 --> 00:13:27.000]  帶在我們身上
[00:13:27.000 --> 00:13:29.000]  帶在皇帝的冠冕上
[00:13:29.000 --> 00:13:31.000]  有光線
[00:13:31.000 --> 00:13:33.000]  一照到的時候會怎樣
[00:13:33.000 --> 00:13:35.000]  哇!耀目新輝
[00:13:35.000 --> 00:13:37.000]  非常非常漂亮
[00:13:37.000 --> 00:13:39.000]  是由黑暗去到光明
[00:13:39.000 --> 00:13:41.000]  和基督徒
[00:13:41.000 --> 00:13:43.000]  是不是很相似
[00:13:43.000 --> 00:13:45.000]  你看看經文怎麼說
[00:13:45.000 --> 00:13:47.000]  彼得前書二章九節
[00:13:47.000 --> 00:13:49.000]  唯有你們是被揀選的族類
[00:13:49.000 --> 00:13:51.000]  是有君尊的祭司
[00:13:51.000 --> 00:13:53.000]  是潔淨的國度
[00:13:53.000 --> 00:13:55.000]  是屬神的子民
[00:13:55.000 --> 00:13:57.000]  要叫你們
[00:13:57.000 --> 00:13:59.000]  宣揚那照你們出黑暗
[00:13:59.000 --> 00:14:03.000]  入奇妙光明者的美德
[00:14:03.000 --> 00:14:05.000]  我們每個基督徒
[00:14:05.000 --> 00:14:07.000]  都是被神呼召
[00:14:07.000 --> 00:14:09.000]  出黑暗進入光明
[00:14:09.000 --> 00:14:13.000]  還有二弗所書五章八至十一節
[00:14:13.000 --> 00:14:15.000]  從前你們是暗昧的
[00:14:15.000 --> 00:14:17.000]  但如今
[00:14:17.000 --> 00:14:19.000]  在主裡面是光明的
[00:14:19.000 --> 00:14:23.000]  行事為人就當像光明的子女
[00:14:23.000 --> 00:14:25.000]  我們以前是暗昧
[00:14:25.000 --> 00:14:27.000]  未認識神的時候
[00:14:27.000 --> 00:14:29.000]  當我們認識了神之後
[00:14:29.000 --> 00:14:31.000]  我們就進入光明
[00:14:31.000 --> 00:14:35.000]  我們是要成為神光明的兒女
[00:14:35.000 --> 00:14:37.000]  我們看到有兩點很相似
[00:14:37.000 --> 00:14:40.000]  第一,珍珠是代表外方人
[00:14:40.000 --> 00:14:42.000]  代表教會
[00:14:42.000 --> 00:14:44.000]  第二,我們都是和珍珠一樣
[00:14:44.000 --> 00:14:46.000]  由黑暗進入光明
[00:14:46.000 --> 00:14:48.000]  第三樣是什麼
[00:14:48.000 --> 00:14:52.000]  我們是從一個罪人的身份
[00:14:52.000 --> 00:14:54.000]  變成神的榮耀
[00:14:54.000 --> 00:14:57.000]  我剛才說珍珠形成是怎樣
[00:14:57.000 --> 00:14:59.000]  是由於一些污糟
[00:14:59.000 --> 00:15:01.000]  一些污穢
[00:15:01.000 --> 00:15:03.000]  一些沙
[00:15:03.000 --> 00:15:05.000]  抵觸那隻蠔
[00:15:05.000 --> 00:15:07.000]  觸犯了蠔
[00:15:07.000 --> 00:15:09.000]  我們的罪呢
[00:15:09.000 --> 00:15:11.000]  我們的罪是一些污糟
[00:15:11.000 --> 00:15:14.000]  是一些神不能容忍的東西
[00:15:14.000 --> 00:15:16.000]  是觸犯神的
[00:15:16.000 --> 00:15:19.000]  很奇怪
[00:15:19.000 --> 00:15:21.000]  就好像那粒沙一樣
[00:15:21.000 --> 00:15:23.000]  那個蠔是將珍珠母
[00:15:23.000 --> 00:15:25.000]  將那粒沙包住
[00:15:25.000 --> 00:15:27.000]  神見到我們的罪
[00:15:27.000 --> 00:15:30.000]  我們會接受他的
[00:15:30.000 --> 00:15:33.000]  教會的弟兄姊妹
[00:15:33.000 --> 00:15:34.000]  他會怎樣
[00:15:34.000 --> 00:15:37.000]  不單止不責罰我們
[00:15:37.000 --> 00:15:40.000]  還會將耶穌基督的血
[00:15:40.000 --> 00:15:42.000]  來遮蓋我們
[00:15:42.000 --> 00:15:44.000]  甚至將耶穌基督的義
[00:15:44.000 --> 00:15:46.000]  包住我們
[00:15:46.000 --> 00:15:48.000]  就像那粒珍珠一樣
[00:15:48.000 --> 00:15:50.000]  越來越變得漂亮
[00:15:50.000 --> 00:15:52.000]  越來越變得大
[00:15:52.000 --> 00:15:56.000]  越來越變得有神的榮耀
[00:15:56.000 --> 00:15:58.000]  就像哥倫多後書
[00:15:58.000 --> 00:16:00.000]  五章二十一節說
[00:16:00.000 --> 00:16:02.000]  神使那無罪的
[00:16:02.000 --> 00:16:03.000]  替我們成為罪
[00:16:03.000 --> 00:16:08.000]  好叫我們在他裡面成為神的義
[00:16:08.000 --> 00:16:09.000]  我們的罪是怎樣
[00:16:09.000 --> 00:16:11.000]  神赦免了
[00:16:11.000 --> 00:16:13.000]  是耶穌基督無罪的
[00:16:13.000 --> 00:16:14.000]  剃了我們的罪
[00:16:14.000 --> 00:16:16.000]  剃我們屬罪
[00:16:16.000 --> 00:16:19.000]  還將耶穌基督的義給了我們
[00:16:19.000 --> 00:16:24.000]  就像羅馬書三章二十三至二十四
[00:16:24.000 --> 00:16:26.000]  說因為世人都犯了罪
[00:16:26.000 --> 00:16:28.000]  虧缺了神的榮耀
[00:16:28.000 --> 00:16:31.000]  如今卻蒙神的恩典
[00:16:31.000 --> 00:16:34.000]  因基督耶穌的救贖
[00:16:34.000 --> 00:16:36.000]  就白白的稱議
[00:16:36.000 --> 00:16:37.000]  有沒有看到這裡說
[00:16:37.000 --> 00:16:39.000]  我們的罪是虧缺了神
[00:16:39.000 --> 00:16:41.000]  等於那粒沙
[00:16:41.000 --> 00:16:44.000]  虧缺了豪一樣
[00:16:44.000 --> 00:16:46.000]  但神不僅不責備我們
[00:16:46.000 --> 00:16:49.000]  只要我們接受耶穌基督
[00:16:49.000 --> 00:16:54.000]  祂會將神耶穌基督的義包住我們
[00:16:54.000 --> 00:16:57.000]  以致我們像那粒珍珠一樣
[00:16:57.000 --> 00:17:00.000]  在哥倫多後書三章十八節
[00:17:00.000 --> 00:17:03.000]  說我們眾人既然躺著臉
[00:17:03.000 --> 00:17:07.000]  就得以看見主的榮光
[00:17:07.000 --> 00:17:09.000]  好像從鏡子裡反照
[00:17:09.000 --> 00:17:12.000]  就變成主的形狀
[00:17:12.000 --> 00:17:13.000]  榮上加榮
[00:17:13.000 --> 00:17:17.000]  如同從主的靈變成的
[00:17:17.000 --> 00:17:20.000]  我們看到那些珍珠帽是什麼?
[00:17:20.000 --> 00:17:23.000]  其實是豪的一部分
[00:17:23.000 --> 00:17:26.000]  如果我們看到豪的殼內
[00:17:26.000 --> 00:17:30.000]  你就會看到有很多層珍珠帽在裡面
[00:17:30.000 --> 00:17:34.000]  好像神將屬於他的東西
[00:17:34.000 --> 00:17:36.000]  加在我們身上
[00:17:36.000 --> 00:17:39.000]  我們每一個人會得榮上加榮
[00:17:39.000 --> 00:17:42.000]  如果我們在主裡成長的時候
[00:17:42.000 --> 00:17:44.000]  會越來越像耶穌基督
[00:17:44.000 --> 00:17:46.000]  越來越有神的榮耀
[00:17:46.000 --> 00:17:50.000]  就好像那粒珍珠一模一樣
[00:17:50.000 --> 00:17:53.000]  剛才我也說過
[00:17:53.000 --> 00:17:55.000]  珍珠是唯一的寶石
[00:17:55.000 --> 00:17:59.000]  是從有生命的東西演變而成
[00:17:59.000 --> 00:18:01.000]  這個生命代表什麼?
[00:18:01.000 --> 00:18:05.000]  代表每一個基督徒都有一個新的生命
[00:18:05.000 --> 00:18:10.000]  每一個基督徒都有耶穌基督的靈在我們裡面
[00:18:10.000 --> 00:18:16.000]  我們有耶穌基督活著的靈在我們每一個人的裡面
[00:18:16.000 --> 00:18:18.000]  說到三點了
[00:18:18.000 --> 00:18:19.000]  記不記得哪三點?
[00:18:19.000 --> 00:18:23.000]  第一,珍珠和外邦人有很大淵源
[00:18:23.000 --> 00:18:25.000]  我們是外邦人,我們是教會
[00:18:25.000 --> 00:18:28.000]  第二,是由黑暗進入光明
[00:18:28.000 --> 00:18:33.000]  第三,是由一個罪人變成神的榮耀
[00:18:33.000 --> 00:18:34.000]  就像珍珠一樣
[00:18:34.000 --> 00:18:35.000]  第四點呢?
[00:18:35.000 --> 00:18:41.000]  第四點是教會不能夠被分開,不能夠被分裂
[00:18:41.000 --> 00:18:43.000]  就像那粒珍珠一樣
[00:18:43.000 --> 00:18:49.000]  我說唯一的寶石是不能夠被破開,被分開
[00:18:49.000 --> 00:18:53.000]  你說不是的,我見過很多教會分裂的
[00:18:53.000 --> 00:18:55.000]  分裂了就怎樣?
[00:18:55.000 --> 00:18:59.000]  一間教會變成兩間,兩間變成四間
[00:18:59.000 --> 00:19:06.000]  為什麼你說珍珠不能夠被分裂就像教會一樣?
[00:19:06.000 --> 00:19:10.000]  我說的是普世的教會,不是地方的教會
[00:19:10.000 --> 00:19:12.000]  地方的教會是會分裂的
[00:19:12.000 --> 00:19:18.000]  但是普世的教會,教會的身體是什麼?
[00:19:18.000 --> 00:19:20.000]  是耶穌基督的身體
[00:19:20.000 --> 00:19:22.000]  教會是耶穌基督的身體
