
[00:00:00.000 --> 00:00:04.880]  很多時候我們都會向神禱告
[00:08:37.040 --> 00:08:41.000]  第一次被擄這個時間來計算的話
[00:08:41.000 --> 00:08:45.040]  他計算到回歸的時候很近
[00:08:45.040 --> 00:08:47.440]  所以他向神禱告
[00:08:47.440 --> 00:08:51.240]  但義理手頭當然沒有新約
[00:08:51.240 --> 00:08:52.640]  新約的聖經
[00:08:52.640 --> 00:08:56.480]  但很明顯他是有耶利米書在他手上
[00:08:56.480 --> 00:09:00.560]  耶利米是以色列人被擄之前
[00:09:00.560 --> 00:09:02.440]  最後一個先知
[00:09:02.440 --> 00:09:08.360]  他不斷勸以色列人認罪悔改
[00:09:08.360 --> 00:09:10.400]  我們知道以塞亞先知
[00:09:10.400 --> 00:09:13.520]  是耶利米先知之前的一位先知
[00:09:13.520 --> 00:09:19.160]  亦不斷叫以色列人悔改認罪
[00:09:21.360 --> 00:09:25.640]  我們見到但義理讀耶利米書的時候
[00:09:25.640 --> 00:09:28.640]  他有感動就開始禱告
[00:09:28.640 --> 00:09:31.720]  而他的禱告中是充滿認罪
[00:09:31.720 --> 00:09:33.640]  充滿讚美
[00:09:33.640 --> 00:09:35.080]  很多時候在聖經裏面
[00:09:35.080 --> 00:09:38.040]  我們見到有很多情形出現
[00:09:38.040 --> 00:09:40.440]  都是人讀了神的話語之後
[00:09:40.440 --> 00:09:42.680]  感動他們去認罪
[00:09:42.680 --> 00:09:45.720]  去讚美神來禱告
[00:09:45.720 --> 00:09:51.720]  例如以斯拉記第九章四至六節
[00:09:51.720 --> 00:09:56.480]  當以斯拉在人民面前讀神的話語時
[00:09:56.480 --> 00:09:58.920]  人民開始戰驚
[00:09:58.920 --> 00:10:01.800]  開始監察自己的罪
[00:10:01.800 --> 00:10:05.000]  以斯拉在晚祭的時候
[00:10:05.000 --> 00:10:08.120]  亦即下午三時
[00:10:08.120 --> 00:10:11.200]  他站起來撕裂自己的外袍
[00:10:11.200 --> 00:10:13.600]  跪下舉起雙手
[00:10:13.600 --> 00:10:18.080]  跟神說「我的神啊」他就開始禱告
[00:10:18.080 --> 00:10:20.720]  同樣的事情亦出現在
[00:10:20.720 --> 00:10:25.520]  尼西米記第八章和第九章
[00:10:25.520 --> 00:10:30.600]  那些人民聚集在一個地方叫水門
[00:10:30.600 --> 00:10:33.800]  以斯拉又是讀神的話語
[00:10:33.800 --> 00:10:37.120]  由早上讀到中午
[00:10:37.120 --> 00:10:39.320]  還解釋神的話語
[00:10:39.320 --> 00:10:42.320]  那些人民一聽了之後
[00:10:42.320 --> 00:10:45.480]  開始監察自己的罪
[00:10:45.480 --> 00:10:47.840]  開始讚美神
[00:10:47.840 --> 00:10:50.440]  他們開始認罪
[00:10:50.440 --> 00:10:52.120]  去到第九章
[00:10:52.120 --> 00:10:57.280]  他們還禁食披瑪蒙灰
[00:10:57.280 --> 00:10:58.880]  向神祈求
[00:10:58.880 --> 00:11:01.760]  向神禱告
[00:11:01.760 --> 00:11:05.160]  你說我都有讀很多聖經
[00:11:05.160 --> 00:11:08.440]  但我讀聖經之後我從來沒有感動
[00:11:08.440 --> 00:11:09.920]  去認罪
[00:11:09.920 --> 00:11:11.760]  去讚美神
[00:11:11.760 --> 00:11:13.240]  去禱告
[00:11:13.240 --> 00:11:14.960]  為甚麼
[00:11:14.960 --> 00:11:17.040]  相信我們如果讀經
[00:11:17.040 --> 00:11:19.560]  沒有這種感覺的時候
[00:11:19.560 --> 00:11:23.840]  我們是沒有真真正正留意到經文的內容
[00:11:23.840 --> 00:11:26.360]  如果我們真的留意到經文的內容
[00:11:26.360 --> 00:11:32.080]  我們一定會認罪讚美神來禱告
[00:11:32.080 --> 00:11:34.240]  亦有很多人可能會問
[00:11:34.240 --> 00:11:36.600]  究竟我們靈修的時候
[00:11:36.600 --> 00:11:41.160]  應該先讀經還是先禱告
[00:11:41.160 --> 00:11:43.840]  根據我們今天的經文我們看到
[00:11:43.840 --> 00:11:46.080]  當然是應該先讀經
[00:11:46.080 --> 00:11:47.840]  然後來禱告
[00:11:47.840 --> 00:11:49.240]  因為我們不讀經的時候
[00:11:49.240 --> 00:11:53.840]  我們不知道應該為甚麼來禱告
[00:11:53.840 --> 00:11:56.800]  但相信在讀經之前
[00:11:56.800 --> 00:12:00.080]  我們應該做一個簡短的禱告
[00:12:00.080 --> 00:12:03.280]  來求聖靈開我們的眼睛
[00:12:03.280 --> 00:12:07.360]  求聖靈來光照我們
[00:12:07.360 --> 00:12:10.160]  基督徒有兩件很重要的事
[00:12:10.160 --> 00:12:11.920]  我們需要做
[00:12:11.920 --> 00:12:14.680]  禱告和讀經
[00:12:14.680 --> 00:12:18.240]  但根據今天的經文我們看到
[00:12:18.240 --> 00:12:21.720]  讀經比禱告更加重要
[00:12:21.720 --> 00:12:25.680]  因為禱告是本於神的話語
[00:12:25.680 --> 00:12:29.320]  這是第一點
[00:12:29.320 --> 00:12:31.560]  第二點是
[00:12:31.560 --> 00:12:36.280]  我們要求神成就祂自己的旨意
[00:12:36.280 --> 00:12:38.400]  在《但以理書》
[00:12:38.400 --> 00:12:42.240]  我們看到《但以理》讀到耶利米蘇的時候
[00:12:42.240 --> 00:12:47.760]  祂知道是神的旨意要以色列人回歸以色列
[00:12:47.760 --> 00:12:50.800]  祂就是為了這件事來禱告
[00:12:50.800 --> 00:12:54.920]  這件事在聖經裏已經是預言
[00:12:54.920 --> 00:12:56.560]  是神的旨意
[00:12:56.560 --> 00:13:00.560]  但《但以理》仍然為這件事來禱告
[00:13:00.560 --> 00:13:03.200]  在九章十九節
[00:13:03.200 --> 00:13:07.520]  經文說「求主垂聽,求主赦免
[00:13:07.520 --> 00:13:09.760]  求主應允而行
[00:13:09.760 --> 00:13:12.160]  為祢自己不要言辭
[00:13:12.160 --> 00:13:13.520]  我的神呀
[00:13:13.520 --> 00:13:15.640]  因者成,和者民
[00:13:15.640 --> 00:13:20.760]  都是稱為祢名下的」
[00:13:20.760 --> 00:13:22.200]  耶利米蘇說
[00:13:22.200 --> 00:13:24.360]  為了祢自己所應許的
[00:13:24.360 --> 00:13:26.440]  祢應該現在就走出來
[00:13:26.440 --> 00:13:29.360]  不要再辭賢了
[00:13:29.360 --> 00:13:32.080]  很多時候我們會覺得很奇怪
[00:13:32.080 --> 00:13:35.320]  如果是神已經應許了
[00:13:35.320 --> 00:13:38.320]  如果是神的預言
[00:13:38.320 --> 00:13:41.640]  祂已經說了這些事是會發生的話
[00:13:41.640 --> 00:13:44.680]  為何我們還要去祈求
[00:13:44.680 --> 00:13:47.920]  不是這些事一定會發生嗎?
[00:13:47.920 --> 00:13:51.440]  那祈求豈不是白祈?
[00:13:51.440 --> 00:13:54.240]  但這正是聖經的教導
[00:13:54.240 --> 00:13:57.200]  明明知道是會發生的事
[00:13:57.200 --> 00:13:59.240]  明明知道是神的旨意
[00:13:59.240 --> 00:14:02.520]  我們還要為這件事來求
[00:14:02.520 --> 00:14:07.720]  我們看到在啟示錄22章20節
[00:14:07.720 --> 00:14:10.520]  我們看到耶穌基督自己說什麼?
[00:14:10.520 --> 00:14:13.640]  「我必快來,阿們」
[00:14:13.640 --> 00:14:15.680]  「我必快來」就是我們去年
[00:14:15.680 --> 00:14:18.560]  記不記得退休會的主題
[00:14:18.560 --> 00:14:21.400]  請林修榮來到我們當中說的
[00:14:21.400 --> 00:14:23.320]  就是「我必快來」
[00:14:23.320 --> 00:14:26.000]  是耶穌基督自己的應許
[00:14:26.000 --> 00:14:27.720]  「我必快來」
[00:14:27.720 --> 00:14:30.840]  但如果你看到使徒約翰
[00:14:30.840 --> 00:14:34.280]  就是啟示錄的作者
[00:14:34.280 --> 00:14:35.760]  他怎樣呢?
[00:14:35.760 --> 00:14:37.720]  耶穌基督說「我必快來」之後
[00:14:37.720 --> 00:14:39.480]  他立刻就禱告
[00:14:39.480 --> 00:14:42.720]  主耶穌說「我願祢來」
[00:14:42.720 --> 00:14:46.360]  有沒有看到他的禱告?
[00:14:46.360 --> 00:14:49.320]  明明耶穌基督說了「我必快來」
[00:14:49.320 --> 00:14:53.240]  他也去禱告說「願祢來臨」
[00:14:53.240 --> 00:14:56.120]  另外我們看到的在舊約
[00:14:56.120 --> 00:14:58.200]  我們知道以色列人
[00:14:58.200 --> 00:15:01.920]  是很希望有自己的一位王
[00:15:01.920 --> 00:15:04.400]  他們本來是神帶領
[00:15:04.400 --> 00:15:06.000]  他們不要神帶領
[00:15:06.000 --> 00:15:07.920]  他們要自己有一位王
[00:15:07.920 --> 00:15:09.560]  就好像他們的鄰居
[00:15:09.560 --> 00:15:11.680]  好像外邦人一樣
[00:15:11.680 --> 00:15:15.600]  所以最後就選了素羅出來
[00:15:15.600 --> 00:15:18.480]  但他們自己知道不為神所喜悅
[00:15:18.480 --> 00:15:20.920]  這件事做得不對
[00:15:20.920 --> 00:15:22.120]  所以他們怎樣呢?
[00:15:22.120 --> 00:15:24.480]  去到撒姆爾那裡
[00:15:24.480 --> 00:15:28.240]  叫撒姆爾來替他們求情
[00:15:28.240 --> 00:15:32.520]  撒姆爾上十二章十九節講得很清楚
[00:15:32.520 --> 00:15:34.760]  我們看看撒姆爾的回答
[00:15:34.760 --> 00:15:36.800]  是非常有趣的
[00:15:36.800 --> 00:15:41.120]  撒姆爾的回答在撒姆爾上十二章
[00:15:41.120 --> 00:15:44.400]  是二十二至二十三節
[00:15:44.400 --> 00:15:45.440]  撒姆爾說
[00:15:45.440 --> 00:15:49.160]  「耶和華既喜悅選你們作他的子民
[00:15:49.160 --> 00:15:53.200]  就必因他的大名不撇棄你們」
[00:15:53.200 --> 00:15:56.040]  神是不會撇棄你們的 以色列人
[00:15:56.040 --> 00:15:57.560]  神是喜悅你們
[00:15:57.560 --> 00:16:00.040]  選了你們作他的子民
[00:16:00.040 --> 00:16:03.640]  不會撇棄你們 你們不用怕
[00:16:03.640 --> 00:16:06.480]  但接著經文撒姆爾怎樣呢?
[00:16:06.480 --> 00:16:08.360]  他說「至於我
[00:16:08.360 --> 00:16:11.280]  斷不停止為你們禱告
[00:16:11.280 --> 00:16:13.440]  以至得罪耶和華
[00:16:13.440 --> 00:16:17.640]  我必以善道正道指教你們」
[00:16:17.640 --> 00:16:19.640]  你們不用怕
[00:16:19.640 --> 00:16:22.160]  但我會繼續為你們禱告
[00:16:22.160 --> 00:16:24.520]  因為我不為你們禱告
[00:16:24.520 --> 00:16:27.520]  我自己會得罪耶和華
[00:16:27.520 --> 00:16:30.160]  我們看到有很多事
[00:16:30.160 --> 00:16:32.560]  經文和聖經告訴我們
[00:16:32.560 --> 00:16:35.720]  有很多事是神的旨意
[00:16:35.720 --> 00:16:39.400]  但我們仍然需要為這些事來求
[00:16:39.400 --> 00:16:42.360]  這是聖經的教導
[00:16:42.360 --> 00:16:48.400]  另外其他的聖經
[00:16:48.400 --> 00:16:50.680]  都有很多地方教我們
[00:16:50.680 --> 00:16:54.520]  要求神成就祂的旨意
[00:16:54.520 --> 00:16:56.360]  我們看到在《主禱文》
[00:16:56.360 --> 00:16:59.000]  《馬太福音》六章十節說什麼?
[00:16:59.000 --> 00:17:00.760]  「願祢的國降臨
[00:17:00.760 --> 00:17:03.400]  願祢的旨意成就在地
[00:17:03.400 --> 00:17:05.600]  如同成就在天」
[00:17:05.600 --> 00:17:08.640]  我們看到在《赫西瑪利元》
[00:17:08.640 --> 00:17:11.840]  在《馬太福音》二十六章四十二節
[00:17:11.840 --> 00:17:13.160]  耶穌基督說
[00:17:13.160 --> 00:17:16.520]  「父啊 照祢的旨意來成全
[00:17:16.520 --> 00:17:20.240]  不要照我的旨意」
[00:17:20.240 --> 00:17:24.280]  在《使徒約翰》告訴我們
[00:17:24.280 --> 00:17:26.920]  在《約翰一書》五章十四節
[00:17:26.920 --> 00:17:30.640]  「我們若照祂的旨意求什麼
[00:17:30.640 --> 00:17:32.480]  祂就聽我們
[00:17:32.480 --> 00:17:35.200]  這是我們向祂所傳
[00:17:35.200 --> 00:17:38.320]  坦然無懼的心」
[00:17:38.320 --> 00:17:42.280]  我們應該知道神的旨意
[00:17:42.280 --> 00:17:43.720]  仍然是去求
[00:17:43.720 --> 00:17:50.440]  神就一定會成全我們的禱告
[00:17:50.440 --> 00:17:52.480]  可能有人問
[00:17:52.480 --> 00:17:56.240]  那神的旨意是什麼?
[00:17:56.240 --> 00:17:58.640]  我們應該要怎麼禱告?
[00:17:58.640 --> 00:18:01.440]  剛才說過神的旨意從哪裡出來?
[00:18:01.440 --> 00:18:04.840]  是神的話語那裡出來
[00:18:04.840 --> 00:18:08.840]  剛才Annie姐妹也提醒我們
[00:18:08.840 --> 00:18:10.040]  今天是怎樣?
[00:18:10.040 --> 00:18:13.560]  有一位新的主日學老師
[00:18:13.560 --> 00:18:15.760]  主日學老師Julie會跟我們說什麼?
[00:18:15.760 --> 00:18:16.720]  今天會跟我們說
[00:18:16.720 --> 00:18:20.280]  神是怎樣跟我們說話
[00:18:20.280 --> 00:18:25.080]  會說到神的旨意是什麼
[00:18:25.080 --> 00:18:28.840]  所以大家如果想知道神的旨意是什麼
[00:18:28.840 --> 00:18:32.080]  一定要來今天的主日學
[00:18:32.080 --> 00:18:35.840]  神的旨意不是我們的旨意
[00:18:35.840 --> 00:18:37.120]  我們祈求神
[00:18:37.120 --> 00:18:39.840]  不是希望改變神的旨意
[00:18:39.840 --> 00:18:42.880]  因為神的旨意永遠是最好的
[00:18:42.880 --> 00:18:45.880]  當如果神的旨意是最好的時候
[00:18:45.880 --> 00:18:49.280]  我們為什麼還要求神轉變祂的旨意?
[00:18:49.280 --> 00:18:52.920]  難道將最好的改變成沒那麼好?
[00:18:52.920 --> 00:18:55.120]  這是沒有理由的
[00:18:55.120 --> 00:18:59.120]  所以我們絕對不應該求神改變祂的旨意
[00:18:59.120 --> 00:19:04.880]  我們應該求神來改變我們自己的旨意
[00:19:04.880 --> 00:19:07.080]  來符合神的旨意
[00:19:07.080 --> 00:19:08.480]  但是很可惜
[00:19:08.480 --> 00:19:13.920]  有很多基督徒已經納定了我們自己的旨意
[00:19:13.920 --> 00:19:15.280]  我們不去求神的旨意
[00:19:15.280 --> 00:19:17.040]  因為我們自己有自己的旨意
[00:19:17.040 --> 00:19:20.920]  我們希望神來祝福我們自己的旨意
[00:19:20.920 --> 00:19:25.120]  有一個人他覺得自己很胖
[00:19:25.120 --> 00:19:26.960]  他要減肥
[00:19:26.960 --> 00:19:31.360]  所以他開車上班下班都要暈路走
[00:19:31.360 --> 00:19:34.480]  因為沿路上有一間餅店
[00:19:34.480 --> 00:19:37.440]  那間餅店非常誘惑他
[00:19:37.440 --> 00:19:40.640]  每次去到餅店就像進了一間糖果店一樣
[00:19:40.640 --> 00:19:42.120]  走不出來
[00:19:42.120 --> 00:19:43.440]  買了很多餅來吃
[00:19:43.440 --> 00:19:45.360]  吃到自己很胖
[00:19:45.360 --> 00:19:47.440]  所以他要暈路走
[00:19:47.440 --> 00:19:49.720]  有一天不知為何
[00:19:49.720 --> 00:19:53.280]  他又走到那間餅店附近
[00:19:53.280 --> 00:19:54.720]  於是他就跟神說
[00:19:54.720 --> 00:19:56.240]  神啊
[00:19:56.240 --> 00:20:00.000]  如果是祢的旨意要我進這間餅店的話
[00:20:00.000 --> 00:20:05.760]  祢讓我在餅店前面找到車位泊
[00:20:05.760 --> 00:20:08.880]  誰知真的讓他找到車位
[00:20:08.880 --> 00:20:13.680]  當他圍著餅店走到第八圈的時候
[00:20:13.680 --> 00:20:16.320]  讓他找到車位
[00:20:16.320 --> 00:20:19.480]  這是不是神的旨意呢?
[00:20:19.480 --> 00:20:20.840]  相信不是神的旨意
[00:20:20.840 --> 00:20:23.160]  這是我們自己的旨意
[00:20:23.160 --> 00:20:26.480]  很可惜很多基督徒都是一樣
[00:20:26.480 --> 00:20:28.440]  我們有自己的旨意
[00:20:28.440 --> 00:20:30.920]  有自己想做的事工
[00:20:30.920 --> 00:20:33.600]  每個人都有自己的事工
[00:20:33.600 --> 00:20:38.560]  但我們很不願意去參加教會其他的事工
[00:20:38.560 --> 00:20:42.400]  我們只滿足了自己的旨意想做的事工
[00:20:42.400 --> 00:20:43.600]  那就算了
[00:20:43.600 --> 00:20:47.680]  其他教會有甚麼是漠不關心的
[00:20:47.680 --> 00:20:51.080]  當我們真的要尋求神的旨意的時候
[00:20:51.080 --> 00:20:53.280]  我們應該是讀神的話語
[00:20:53.280 --> 00:20:55.880]  知道其他教會在做甚麼
[00:20:55.880 --> 00:20:57.920]  一起去參與
[00:20:57.920 --> 00:21:00.320]  否則就糟糕了
[00:21:00.320 --> 00:21:03.640]  教會搞出不同的小圈子
[00:21:03.640 --> 00:21:06.360]  這是一個很大的問題
[00:21:06.360 --> 00:21:08.200]  教會不能夠合一
[00:21:08.200 --> 00:21:12.400]  這是一個很大的問題
[00:21:12.400 --> 00:21:14.360]  說起神的旨意
[00:21:14.360 --> 00:21:17.160]  如果我們發覺有些事不是神的旨意
[00:21:17.160 --> 00:21:20.680]  我們應不應該去求?
[00:21:20.680 --> 00:21:23.400]  現在很多年輕人
[00:21:23.400 --> 00:21:25.720]  年輕的基督徒
[00:21:25.720 --> 00:21:29.440]  他們都會拍拖
[00:21:29.440 --> 00:21:34.480]  有很多時候都會和未信的人拍拖
[00:21:34.480 --> 00:21:35.640]  接著呢?
[00:21:35.640 --> 00:21:39.200]  回來之後希望牧師會祝福
[00:21:39.200 --> 00:21:42.720]  希望牧師可以跟他們證婚
[00:21:42.720 --> 00:21:46.600]  希望神的旨意
[00:21:46.600 --> 00:21:51.160]  能夠祝福他們自己的旨意
[00:21:51.160 --> 00:21:53.040]  浪費時間
[00:21:53.040 --> 00:21:54.680]  聖經說得很清楚
[00:21:54.680 --> 00:21:59.880]  我們不應該和不同額的人結婚
