
[00:00:00.000 --> 00:00:01.280]  各位同學們 大家好
[00:08:58.480 --> 00:09:01.960]  是牧者的理解
[00:09:01.960 --> 00:09:04.160]  是你導師的理解
[00:09:04.160 --> 00:09:06.360]  是長輩的理解
[00:09:06.360 --> 00:09:08.040]  是你父母的理解
[00:09:08.040 --> 00:09:10.240]  還是在一些社會上面
[00:09:10.240 --> 00:09:14.920]  或者是其他信仰群體的一些理解呢
[00:09:14.920 --> 00:09:22.840]  我們有沒有對耶穌有一些不是很正確的期望呢
[00:09:22.840 --> 00:09:26.280]  其實這個問題我自己覺得不是沒有意義的
[00:09:26.280 --> 00:09:29.240]  耶穌問人們說我是誰
[00:09:29.240 --> 00:09:33.880]  我覺得有第二個地方很值得我們留意的就是
[00:09:33.880 --> 00:09:36.480]  這個問題正正帶出我們的信仰
[00:09:36.480 --> 00:09:38.920]  不是單單個人的問題
[00:09:38.920 --> 00:09:41.040]  更是一個群體的問題
[00:09:41.040 --> 00:09:44.000]  我們的社群對耶穌的身份
[00:09:44.000 --> 00:09:47.840]  是不是有一個合而的理解呢
[00:09:47.840 --> 00:09:54.960]  各位當我今天去到我們的信仰去想的時候
[00:09:54.960 --> 00:10:00.160]  不同的人對耶穌有不同的理解
[00:10:00.160 --> 00:10:06.840]  會不會有人利用了耶穌的名字
[00:10:06.840 --> 00:10:10.040]  給一些錯誤的理解我們呢
[00:10:10.040 --> 00:10:15.640]  會不會有人只是說我們的耶穌只是告訴我們
[00:10:15.640 --> 00:10:18.040]  將來就是進入天國
[00:10:18.040 --> 00:10:26.160]  只是一些很個人性的救恩的信仰呢
[00:10:26.160 --> 00:10:27.640]  其實我們看聖經的時候發現
[00:10:27.640 --> 00:10:31.880]  其實耶穌不單單是一個個人的上帝
[00:10:31.880 --> 00:10:33.840]  他處理很多社會的問題
[00:10:33.840 --> 00:10:36.880]  他處理很多社會的不公義
[00:10:36.880 --> 00:10:39.520]  我曾經去看過一些的書
[00:10:39.520 --> 00:10:43.120]  他講巴西
[00:10:43.120 --> 00:10:46.400]  他講巴西的基督教有很多時候
[00:10:46.400 --> 00:10:48.960]  政府 巴西的政府
[00:10:48.960 --> 00:10:55.360]  很強調教會是私人救恩的地方
[00:10:55.360 --> 00:10:57.000]  教會只是處理
[00:10:57.000 --> 00:11:00.440]  耶穌只是處理個人的救恩
[00:11:00.440 --> 00:11:06.160]  教會或者耶穌是不處理社會不公義的問題
[00:11:06.160 --> 00:11:08.000]  各位
[00:11:08.000 --> 00:11:11.200]  我覺得當我們說人
[00:11:11.200 --> 00:11:15.040]  耶穌問人怎樣看我是誰的時候
[00:11:15.040 --> 00:11:18.080]  我覺得有一個很值得我們去留意的地方
[00:11:18.080 --> 00:11:21.920]  我們真的要在這一個時候
[00:11:21.920 --> 00:11:23.160]  在這一刻
[00:11:23.160 --> 00:11:26.480]  我們真的要細心的去看看
[00:11:26.480 --> 00:11:30.000]  不同的人怎樣去看這個信仰
[00:11:30.000 --> 00:11:33.880]  不同的人怎樣去理解耶穌的身份
[00:11:33.880 --> 00:11:35.840]  我不是去批評對還是錯
[00:11:35.840 --> 00:11:37.680]  各位弟兄姊妹
[00:11:37.680 --> 00:11:40.160]  大家可能都需要
[00:11:40.160 --> 00:11:42.640]  在這個生命裡面需要耶穌
[00:11:42.640 --> 00:11:44.560]  彰顯為耶穌的幫助
[00:11:44.560 --> 00:11:47.640]  但是某些對耶穌的看法
[00:11:47.640 --> 00:11:51.840]  是不是限制了我們信仰的想像
[00:11:51.840 --> 00:11:56.400]  或者限制了耶穌在這個世界的工作呢
[00:11:56.400 --> 00:11:59.680]  我再強調
[00:11:59.680 --> 00:12:01.920]  可能有一些的看法
[00:12:01.920 --> 00:12:03.840]  不是對還是錯的問題
[00:12:03.840 --> 00:12:09.520]  而是會不會限制了耶穌在這個世界的工作
[00:12:09.520 --> 00:12:13.000]  限制了耶穌在我們生命裡面的一些想像呢
[00:12:13.000 --> 00:12:15.440]  一會兒我們看彼得的答的時候
[00:12:15.440 --> 00:12:17.520]  我們就更加可以看到這些
[00:12:17.520 --> 00:12:20.640]  更加有一樣東西我覺得
[00:12:20.640 --> 00:12:25.080]  當我們說我們經常跟耶穌跟上帝同工的時候
[00:12:25.080 --> 00:12:27.040]  各位弟兄姊妹
[00:12:27.040 --> 00:12:31.960]  有很多時候我經常都真的去了解一下
[00:12:31.960 --> 00:12:32.880]  或者去聽一下
[00:12:32.880 --> 00:12:33.880]  弟兄姊妹
[00:12:33.880 --> 00:12:37.200]  祂需要的耶穌是一個怎樣的耶穌
[00:12:37.200 --> 00:12:38.840]  或者祂需要一個怎樣的信仰
[00:12:38.840 --> 00:12:40.560]  這些都是很真實的時候
[00:12:40.560 --> 00:12:42.160]  各位弟兄姊妹
[00:12:42.160 --> 00:12:46.200]  我們有沒有回應的可能呢
[00:12:46.200 --> 00:12:47.160]  回應的可能
[00:12:47.160 --> 00:12:50.160]  沒有錯的可能你會覺得
[00:12:50.160 --> 00:12:52.360]  我信仰是很成熟的
[00:12:52.360 --> 00:12:55.080]  我知道人病了
[00:12:55.080 --> 00:12:57.360]  耶穌都未必一定救得了我
[00:12:57.360 --> 00:13:01.080]  那個人的生老病死是自然的
[00:13:01.080 --> 00:13:02.640]  但是當有個弟兄
[00:13:02.640 --> 00:13:04.520]  或者有個姊妹相信
[00:13:04.520 --> 00:13:08.280]  耶穌可以醫治她的時候
[00:13:08.280 --> 00:13:10.280]  我們可以做些什麼呢
[00:13:10.280 --> 00:13:15.520]  我們可以為耶穌做些什麼呢
[00:13:15.520 --> 00:13:17.640]  耶穌的第一條問題我覺得
[00:13:17.640 --> 00:13:21.240]  不是一個不值得我們想的問題
[00:13:21.240 --> 00:13:23.360]  去到耶穌第二個問題我覺得
[00:13:23.360 --> 00:13:25.440]  就更加貼身
[00:13:25.440 --> 00:13:28.240]  第十五節
[00:13:28.240 --> 00:13:32.880]  這問題耶穌將直接去到門徒自己
[00:13:32.880 --> 00:13:36.200]  你怎樣理解
[00:13:36.200 --> 00:13:37.040]  甚至這樣說
[00:13:37.040 --> 00:13:38.480]  耶穌問他們
[00:13:38.480 --> 00:13:41.960]  你們說我是誰
[00:13:41.960 --> 00:13:43.080]  當然
[00:13:43.080 --> 00:13:45.000]  其實在這麼多門徒裡面
[00:13:45.000 --> 00:13:47.200]  大家都猜到一定搶先出來答的
[00:13:47.200 --> 00:13:48.560]  一定是彼得
[00:13:48.560 --> 00:13:50.760]  果然是彼得搶先出來答
[00:13:50.760 --> 00:13:52.280]  彼得第一個就答了
[00:13:52.280 --> 00:13:53.560]  第十六節
[00:13:53.560 --> 00:13:55.400]  他說西門
[00:13:55.400 --> 00:13:56.680]  彼得就這樣答
[00:13:56.680 --> 00:14:02.040]  你是基督是永生神的兒子
[00:14:02.040 --> 00:14:05.200]  我想彼得在門徒裡面是大哥
[00:14:05.200 --> 00:14:06.360]  大家都知道
[00:14:06.360 --> 00:14:08.760]  他也是最主動的一個
[00:14:08.760 --> 00:14:11.840]  也都是如果作為一個老師
[00:14:11.840 --> 00:14:15.280]  你應該都喜歡彼得這類學生的
[00:14:15.280 --> 00:14:17.320]  有問題他又肯答
[00:14:17.320 --> 00:14:19.000]  有事他又肯試
[00:14:19.000 --> 00:14:20.920]  耶穌在水中行的時候
[00:14:20.920 --> 00:14:21.880]  第一個說
[00:14:21.880 --> 00:14:23.600]  喂我又試一下那個
[00:14:23.600 --> 00:14:25.080]  那就是彼得了
[00:14:25.080 --> 00:14:26.880]  不過壞了走著走著就
[00:14:26.880 --> 00:14:28.680]  哎呀沉了這樣
[00:14:28.680 --> 00:14:30.000]  但都是肯試那個
[00:14:30.000 --> 00:14:31.000]  是不是作為老師
[00:14:31.000 --> 00:14:33.480]  其實有學生肯試都是開心
[00:14:33.480 --> 00:14:36.520]  當我們看這個彼得的回應的時候
[00:14:36.520 --> 00:14:38.880]  我覺得可能大家都覺得
[00:14:38.880 --> 00:14:43.560]  彼得答了一個非常準確的答案
[00:14:43.560 --> 00:14:48.880]  你是基督是永生神的兒子
[00:14:48.880 --> 00:14:50.200]  當然了
[00:14:50.200 --> 00:14:52.640]  如果我們繼續看十八至十九節的時候
[00:14:52.640 --> 00:14:53.560]  你會發現
[00:14:53.560 --> 00:14:56.040]  耶穌其實也都十分欣賞
[00:14:56.040 --> 00:14:59.080]  以及很欣慰彼得這個答法
[00:14:59.080 --> 00:15:01.160]  而且對他的讚譽有加
[00:15:01.160 --> 00:15:02.680]  我們再看十七至十八節
[00:15:02.680 --> 00:15:08.680]  其實是一個非常重要的讚賞
[00:15:08.680 --> 00:15:10.680]  耶穌就回答他說
[00:15:10.680 --> 00:15:13.200]  若乃的兒子西門你是有福的
[00:15:13.200 --> 00:15:16.480]  因為者不是屬血肉的啟示離的
[00:15:16.480 --> 00:15:19.880]  而是我就是天上的父啟示的
[00:15:19.880 --> 00:15:22.320]  我還告訴你你是彼得
[00:15:22.320 --> 00:15:25.600]  我要把我的教會建造在這盆石上
[00:15:25.600 --> 00:15:28.320]  陰間的權柄不能勝過他
[00:15:28.320 --> 00:15:32.080]  我要把天國的弱士給你
[00:15:32.080 --> 00:15:34.160]  凡你在地上所捆綁的
[00:15:34.160 --> 00:15:36.000]  在天上也要捆綁
[00:15:36.000 --> 00:15:37.720]  凡你在地上所釋放的
[00:15:37.720 --> 00:15:40.000]  在天上也要釋放
[00:15:40.000 --> 00:15:41.440]  耶穌讚賞彼得這裡
[00:15:41.440 --> 00:15:43.080]  有幾個值得我們留意的地方
[00:15:43.080 --> 00:15:45.240]  其實是一個很大的讚賞
[00:15:45.240 --> 00:15:46.040]  第一個
[00:15:46.040 --> 00:15:47.480]  他讚賞彼得
[00:15:47.480 --> 00:15:50.280]  覺得他的回應是一個屬靈的回應
[00:15:50.280 --> 00:15:52.560]  並非好像其他人一樣
[00:15:52.560 --> 00:15:56.280]  純粹是因為自己有實際的需求
[00:15:56.280 --> 00:15:59.120]  而投射了在耶穌的身上
[00:15:59.120 --> 00:16:00.840]  所以他某程度是明白
[00:16:00.840 --> 00:16:02.920]  耶穌在世的角色
[00:16:02.920 --> 00:16:03.600]  而且他也說
[00:16:03.600 --> 00:16:06.720]  彼得這個理解是教會的基礎
[00:16:06.720 --> 00:16:08.280]  他覺得
[00:16:08.280 --> 00:16:10.960]  說我要把教會的盆石
[00:16:10.960 --> 00:16:13.040]  建在這個盆石上面
[00:16:13.040 --> 00:16:14.480]  耶穌也告訴彼得
[00:16:14.480 --> 00:16:17.000]  他將來可以有的權柄
[00:16:17.000 --> 00:16:20.200]  他將天國的弱士交給他
[00:16:20.200 --> 00:16:21.560]  所以我相信
[00:16:21.560 --> 00:16:22.480]  如果你是耶穌的話
[00:16:22.480 --> 00:16:24.040]  你會覺得彼得是答得非常準確
[00:16:24.040 --> 00:16:25.680]  我想在座的弟兄姊妹知道
[00:16:25.680 --> 00:16:28.120]  這個標準也不得了的答案
[00:16:28.120 --> 00:16:29.120]  如果耶穌這一刻
[00:16:29.120 --> 00:16:30.280]  剛才我問你
[00:16:30.280 --> 00:16:32.000]  耶穌在這一刻
[00:16:32.000 --> 00:16:33.720]  問你這句說話的時候
[00:16:33.720 --> 00:16:34.840]  你說到這個的話
[00:16:34.840 --> 00:16:36.160]  那你應該一百分
[00:16:36.160 --> 00:16:38.920]  我想沒有錯的地方
[00:16:38.920 --> 00:16:40.800]  不過在聖經記載
[00:16:40.800 --> 00:16:42.280]  又有一個急轉直下
[00:16:42.280 --> 00:16:45.520]  很奇怪的描寫
[00:16:45.520 --> 00:16:47.120]  這個描寫是什麼呢
[00:16:47.120 --> 00:16:49.640]  那讚賞完彼得之後
[00:16:49.640 --> 00:16:52.560]  耶穌繼續跟彼得交代
[00:16:52.560 --> 00:16:55.640]  祂將會面對的
[00:16:55.640 --> 00:16:57.280]  就是耶穌將會面對的事
[00:16:57.280 --> 00:16:58.600]  在下節我們再看
[00:16:58.600 --> 00:16:59.320]  從那時起
[00:16:59.320 --> 00:17:00.840]  耶穌才向門徒說
[00:17:00.840 --> 00:17:02.320]  祂必須上耶路撒冷去
[00:17:02.320 --> 00:17:05.720]  受長老祭司長和民事許多的苦
[00:17:05.720 --> 00:17:06.520]  並且被殺
[00:17:06.520 --> 00:17:07.960]  第三天復活
[00:17:07.960 --> 00:17:09.160]  彼得就拉著祂
[00:17:09.160 --> 00:17:10.200]  責備祂說
[00:17:10.200 --> 00:17:10.600]  主啊
[00:17:10.600 --> 00:17:12.000]  千萬不可如此
[00:17:12.000 --> 00:17:14.560]  這事絕不可能臨到祢身上
[00:17:14.560 --> 00:17:15.600]  耶穌轉過來
[00:17:15.600 --> 00:17:16.200]  對彼得說
[00:17:16.200 --> 00:17:16.720]  撒旦
[00:17:16.720 --> 00:17:19.040]  退到我後面去
[00:17:19.040 --> 00:17:20.440]  祢是我的半腳石
[00:17:20.440 --> 00:17:22.760]  因為祢不體會神的心意
[00:17:22.760 --> 00:17:24.720]  而是體會人的意思
[00:17:24.720 --> 00:17:27.440]  我覺得二十三節和上面一起去看
[00:17:27.440 --> 00:17:28.520]  你就會發覺
[00:17:28.520 --> 00:17:31.440]  一個很大的對比
[00:17:31.440 --> 00:17:32.880]  剛剛耶穌讚完祂
[00:17:32.880 --> 00:17:33.520]  哇
[00:17:33.520 --> 00:17:35.360]  祢是屬靈的說話
[00:17:35.360 --> 00:17:36.480]  又讚完祂
[00:17:36.480 --> 00:17:38.040]  教會的根基在祢那裡
[00:17:38.040 --> 00:17:39.840]  我將這個權柄
[00:17:39.840 --> 00:17:41.240]  若是放在祢手上
[00:17:41.240 --> 00:17:42.760]  接著到二十三節
[00:17:42.760 --> 00:17:45.080]  如果耶穌這樣罵我們
[00:17:45.080 --> 00:17:46.480]  我想我們就死定了
[00:17:46.480 --> 00:17:46.920]  是不是
[00:17:46.920 --> 00:17:48.120]  就是大件事了
[00:17:48.120 --> 00:17:49.760]  就是說祢是撒旦
[00:17:49.760 --> 00:17:51.000]  退到我後面去
[00:17:51.000 --> 00:17:52.640]  祢是我的半腳石
[00:17:52.640 --> 00:17:54.280]  就是祢是左頭左勢
[00:17:54.280 --> 00:17:55.880]  而且祢不是體會我的心意
[00:17:55.880 --> 00:17:56.760]  是體會人的心意
[00:17:56.760 --> 00:17:58.320]  各位電影姐妹
[00:17:58.320 --> 00:18:00.040]  彼得發生了什麼事呢
[00:18:00.040 --> 00:18:01.000]  其實
[00:18:01.000 --> 00:18:04.440]  為什麼會這樣呢
[00:18:04.440 --> 00:18:07.720]  而且彼得的反應
[00:18:07.720 --> 00:18:10.680]  其實是接近失去理性的
[00:18:10.680 --> 00:18:12.480]  你看看二十二節
[00:18:12.480 --> 00:18:13.120]  二十二節說
[00:18:13.120 --> 00:18:14.880]  拉住耶穌
[00:18:14.880 --> 00:18:16.320]  拉住耶穌
[00:18:16.320 --> 00:18:17.520]  責備耶穌
[00:18:17.520 --> 00:18:18.600]  你看四福音
[00:18:18.600 --> 00:18:21.640]  看多少次有門徒責備耶穌
[00:18:21.640 --> 00:18:23.560]  就是現在直接罵耶穌
[00:18:23.560 --> 00:18:26.040]  你幻想一下感情
[00:18:26.040 --> 00:18:27.560]  彼得聽到真的想
[00:18:27.560 --> 00:18:28.920]  如果我們用粗俗一點的說法
[00:18:28.920 --> 00:18:31.000]  他那一刻是上了頭的
[00:18:31.000 --> 00:18:32.160]  拉住耶穌
[00:18:32.160 --> 00:18:33.800]  罵祂的老師
[00:18:33.800 --> 00:18:35.280]  喂
[00:18:35.280 --> 00:18:36.440]  不可以這樣的
