
[00:00:00.000 --> 00:00:05.120]  當悲憫之主遇見你
[00:05:09.680 --> 00:05:11.240]  不可以葬在城裡面
[00:05:11.240 --> 00:05:12.640]  城裡面是乾淨的
[00:05:12.640 --> 00:05:15.520]  是有生命的人生活的
[00:05:15.520 --> 00:05:18.840]  城外那些郊野的地方
[00:05:18.840 --> 00:05:22.720]  就是那些死人去而不返的地方
[00:05:22.720 --> 00:05:25.920]  剛剛就在那裡
[00:05:25.920 --> 00:05:31.520]  葬到
[00:05:31.520 --> 00:05:32.440]  好了
[00:05:32.440 --> 00:05:34.240]  在這個葬禮當中
[00:05:34.240 --> 00:05:37.600]  我們先了解一下人的關係
[00:05:37.600 --> 00:05:44.760]  你自己會擺自己在誰的社交圈子裡面
[00:05:44.760 --> 00:05:46.560]  生活圈子裡面
[00:05:46.560 --> 00:05:49.400]  最中心是寡婦
[00:05:49.400 --> 00:05:50.720]  為什麼不放耶穌
[00:05:50.720 --> 00:05:52.600]  因為這個故事的中心
[00:05:52.600 --> 00:05:54.960]  就是耶穌葬見的寡婦
[00:05:54.960 --> 00:05:56.560]  先說寡婦
[00:05:56.560 --> 00:05:59.640]  寡婦是那個中心
[00:05:59.640 --> 00:06:04.960]  那些送殯的人都是為了寡婦而去的
[00:06:04.960 --> 00:06:05.880]  是的
[00:06:05.880 --> 00:06:11.320]  葬禮是為了還存在的人而做的
[00:06:11.320 --> 00:06:14.720]  不是為了那個死了的人去做的
[00:06:14.720 --> 00:06:16.800]  很多時候我們辦葬禮
[00:06:16.800 --> 00:06:20.200]  就想著中國人是為了那個死了的人去做
[00:06:20.200 --> 00:06:21.640]  他死了
[00:06:21.640 --> 00:06:23.360]  做什麼都沒用
[00:06:23.360 --> 00:06:24.400]  沒幫助
[00:06:24.400 --> 00:06:25.360]  沒補救
[00:06:25.360 --> 00:06:26.360]  對不對
[00:06:26.360 --> 00:06:29.080]  又不可以增加他的榮耀
[00:06:29.080 --> 00:06:30.920]  也不會在那裡毀謗他
[00:06:30.920 --> 00:06:31.440]  好
[00:06:31.440 --> 00:06:32.800]  最重要是那些親人
[00:06:32.800 --> 00:06:34.640]  只有一個親人
[00:06:34.640 --> 00:06:35.640]  喪家只有一個人
[00:06:35.640 --> 00:06:36.760]  寡婦
[00:06:36.760 --> 00:06:38.640]  接著就是送殯的親友
[00:06:38.640 --> 00:06:40.520]  可能左鄰右里
[00:06:40.520 --> 00:06:41.760]  家屬也不一定
[00:06:41.760 --> 00:06:45.520]  接著就是耶穌和同行的群眾
[00:06:45.520 --> 00:06:47.600]  遇到祂
[00:06:47.600 --> 00:06:48.200]  五作
[00:06:48.200 --> 00:06:49.880]  五作就很外圍而已
[00:06:49.880 --> 00:06:50.520]  五作沒有
[00:06:50.520 --> 00:06:53.200]  祂是專業人士
[00:06:53.200 --> 00:06:56.120]  祂是那些專業人士
[00:06:56.120 --> 00:06:59.720]  專責做那些事情的人
[00:06:59.720 --> 00:07:01.640]  你請祂做而已
[00:07:01.640 --> 00:07:03.800]  就是你批准祂做這件事
[00:07:03.800 --> 00:07:07.960]  這件事是厭惡性行業
[00:07:07.960 --> 00:07:09.360]  我當然知道
[00:07:09.360 --> 00:07:12.520]  但是在猶太人的文化裡面
[00:07:12.520 --> 00:07:13.760]  是更加厭惡
[00:07:13.760 --> 00:07:14.920]  我一會兒會說
[00:07:14.920 --> 00:07:18.600]  因為死屍是厭惡性的
[00:07:18.600 --> 00:07:21.440]  為什麼那個行業裡面沒有牧師呢
[00:07:21.440 --> 00:07:22.920]  沒有祭司呢
[00:07:22.920 --> 00:07:24.760]  祭司不做這些事情的
[00:07:24.760 --> 00:07:29.960]  祭司不可以接觸死人的
[00:07:29.960 --> 00:07:31.080]  如果接觸過
[00:07:31.080 --> 00:07:33.840]  他要quarantine(隔離)
[00:07:33.840 --> 00:07:34.800]  我們現在很明白
[00:07:34.800 --> 00:07:38.320]  過去有沒有人自己都試過quarantine(隔離)
[00:07:38.320 --> 00:07:40.920]  在香港要去捉蟑螂
[00:07:40.920 --> 00:07:42.360]  要捉蟑螂去哪裡
[00:07:42.360 --> 00:07:44.280]  去那個大酒店
[00:07:44.280 --> 00:07:46.800]  享受豪華貴婚房
[00:07:46.800 --> 00:07:48.400]  一個禮拜和一個禮拜
[00:07:48.400 --> 00:07:50.440]  大家有親戚在香港就知道了
[00:07:50.440 --> 00:07:53.480]  過去那裡
[00:07:53.480 --> 00:07:55.120]  不能做事的
[00:07:55.120 --> 00:07:57.480]  要自己隔離那些人
[00:07:57.480 --> 00:07:59.600]  直至知道了
[00:07:59.600 --> 00:08:03.440]  就要做行一輪的潔淨的禮儀
[00:08:03.440 --> 00:08:04.440]  我們中國人說
[00:08:04.440 --> 00:08:07.880]  「搵鹿有皮,搵鹿有葉,沖個涼」
[00:08:07.880 --> 00:08:09.120]  這些我們中國人迷信
[00:08:09.120 --> 00:08:11.320]  但是他們在那個時候
[00:08:11.320 --> 00:08:13.520]  不是基於這些迷信
[00:08:13.520 --> 00:08:17.120]  因為他們認為接觸了死人
[00:08:17.120 --> 00:08:20.320]  以前沒有那種衛生、科學、醫學的
[00:08:20.320 --> 00:08:22.440]  他已經有傳染病等等
[00:08:22.440 --> 00:08:24.160]  所以他一定要怎樣
[00:08:24.160 --> 00:08:27.200]  沖個個涼才可以做一次
[00:08:27.200 --> 00:08:29.960]  祭司出來做祭司的工作
[00:08:29.960 --> 00:08:31.160]  就算是普通人
[00:08:31.160 --> 00:08:33.640]  你也不能去做禮拜的
[00:08:33.640 --> 00:08:38.640]  直至你的隔離時期過了
[00:08:38.640 --> 00:08:40.200]  潔淨發生就行了
[00:08:40.200 --> 00:08:41.480]  五作就沒有問題了
[00:08:41.480 --> 00:08:43.800]  五作他經常都是不潔淨的
[00:08:43.800 --> 00:08:45.160]  他不用做這件事
[00:08:45.160 --> 00:08:47.560]  他的工作是這樣的
[00:08:47.560 --> 00:08:50.320]  最後路人在後面
[00:08:50.320 --> 00:08:53.120]  就說「陳美又見到大仙子」那些
[00:08:53.120 --> 00:08:55.360]  再遠一點的旁觀者
[00:08:55.360 --> 00:08:57.360]  就是圍外
[00:08:57.360 --> 00:09:00.040]  那耶穌呢?
[00:09:00.040 --> 00:09:02.680]  耶穌就不是放在這個圖裡面的
[00:09:02.680 --> 00:09:03.560]  為什麼呢?
[00:09:03.560 --> 00:09:05.120]  耶穌不在這裡?
[00:09:05.120 --> 00:09:06.400]  耶穌不理我們?
[00:09:06.400 --> 00:09:10.400]  耶穌不是在我們這個
[00:09:10.400 --> 00:09:14.240]  關係的網絡裡面的嗎?
[00:09:14.240 --> 00:09:17.600]  祂不是在這個社交網絡裡面的
[00:09:17.600 --> 00:09:18.560]  祂在什麼網絡裡面
[00:09:18.560 --> 00:09:21.640]  待會兒我會說
[00:09:21.640 --> 00:09:27.520]  好像不讓我講出什麼來
[00:09:27.520 --> 00:09:28.560]  不說了
[00:09:28.560 --> 00:09:29.960]  又說了
[00:09:29.960 --> 00:09:30.640]  記住
[00:09:30.640 --> 00:09:34.480]  城外城內是一個臨界點的界線
[00:09:34.480 --> 00:09:36.040]  城門是外
[00:09:36.040 --> 00:09:38.120]  城門內是一個禮儀的界線
[00:09:38.120 --> 00:09:40.960]  出了城門就死亡
[00:09:40.960 --> 00:09:44.960]  所以那個年輕人死了
[00:09:44.960 --> 00:09:46.040]  他要出城
[00:09:46.040 --> 00:09:46.840]  撞了他
[00:09:46.840 --> 00:09:48.520]  盡快撞
[00:09:48.520 --> 00:09:51.600]  盡快地撞
[00:09:51.600 --> 00:09:52.400]  不放得太久
[00:09:52.400 --> 00:09:52.880]  要盡快
[00:09:52.880 --> 00:09:58.960]  以前沒有那種保存遺體的方法
[00:09:58.960 --> 00:10:00.960]  是盡快撞的
[00:10:00.960 --> 00:10:03.680]  所以拉撒路死了四天
[00:10:03.680 --> 00:10:04.960]  都等不到耶穌來了
[00:10:04.960 --> 00:10:06.360]  就已經一早就撞了
[00:10:06.360 --> 00:10:07.400]  是不是?
[00:10:07.400 --> 00:10:09.320]  等不等到耶穌來了
[00:10:09.320 --> 00:10:10.960]  見出一面或者死了
[00:10:10.960 --> 00:10:12.080]  見出一面
[00:10:12.080 --> 00:10:13.000]  就把他壓住
[00:10:13.000 --> 00:10:14.680]  放進墳墓裡面
[00:10:14.680 --> 00:10:17.040]  不能等這麼多天
[00:10:17.040 --> 00:10:19.200]  盡快撞了他
[00:10:19.200 --> 00:10:20.800]  生死的界線
[00:10:20.800 --> 00:10:22.800]  他要回到死人去的地方
[00:10:22.800 --> 00:10:23.800]  是一個禮儀的界線
[00:10:23.800 --> 00:10:26.400]  是一個不潔淨和潔淨的界線
[00:10:26.400 --> 00:10:29.560]  就是說你接觸死人
[00:10:29.560 --> 00:10:31.600]  你越走近那個死人
[00:10:31.600 --> 00:10:34.440]  就是你走近死亡一步
[00:10:34.440 --> 00:10:35.160]  就是這樣
[00:10:35.160 --> 00:10:37.440]  你明白嗎?
[00:10:37.440 --> 00:10:38.560]  哇
[00:10:38.560 --> 00:10:40.360]  又是這樣的觀念
[00:10:40.360 --> 00:10:42.440]  所以那些致親的朋友
[00:10:42.440 --> 00:10:45.920]  都是跟在送殯的行列的後面
[00:10:45.920 --> 00:10:49.000]  就是最前那個是什麼?
[00:10:49.000 --> 00:10:50.800]  就是寡婦
[00:10:50.800 --> 00:10:53.600]  她的媽媽
[00:10:53.600 --> 00:10:56.200]  因為這個死人
[00:10:56.200 --> 00:10:59.560]  這個行業要去到城外
[00:10:59.560 --> 00:11:03.760]  是一個生死的不歸之路
[00:11:03.760 --> 00:11:06.280]  去而不返的路
[00:11:06.280 --> 00:11:09.680]  剛剛在城門口
[00:11:09.680 --> 00:11:14.040]  耶穌和他們就俠路相逢
[00:11:14.040 --> 00:11:17.920]  他們不能回頭
[00:11:17.920 --> 00:11:19.040]  撞正
[00:11:19.040 --> 00:11:22.920]  這些叫做撞到正
[00:11:22.920 --> 00:11:24.840]  在撞到正的場合裡面
[00:11:24.840 --> 00:11:27.280]  發生了一件事情
[00:11:27.280 --> 00:11:28.840]  在這個撞到正的場合裡面
[00:11:28.840 --> 00:11:30.280]  出城的送殯行列
[00:11:30.280 --> 00:11:33.080]  入城的門道
[00:11:33.080 --> 00:11:34.280]  同行者跟著耶穌
[00:11:34.280 --> 00:11:40.320]  撞到正這個場合裡面
[00:11:40.320 --> 00:11:42.960]  我們發現還有不同的感受
[00:11:42.960 --> 00:11:45.040]  人的感覺是不同的
[00:11:45.040 --> 00:11:47.280]  譬如你開車
[00:11:47.280 --> 00:11:48.640]  在感覺上面
[00:11:48.640 --> 00:11:52.440]  看到整隊車就慢慢地走
[00:11:52.440 --> 00:11:54.080]  閃著燈的
[00:11:54.080 --> 00:11:58.080]  你不會在他後面撥他
[00:11:58.080 --> 00:12:01.840]  你最多要爬他頭
[00:12:01.840 --> 00:12:03.280]  跟他擦身而過
[00:12:03.280 --> 00:12:04.360]  放他過去
[00:12:04.360 --> 00:12:05.640]  因為那個送殯行列的車
[00:12:05.640 --> 00:12:08.880]  是慢慢走的
[00:12:08.880 --> 00:12:11.360]  你看到整隊車
[00:12:11.360 --> 00:12:12.920]  跟著那個靈車這樣走的時候
[00:12:12.920 --> 00:12:16.920]  你有什麼感覺
[00:12:16.920 --> 00:12:19.480]  你都說
[00:12:19.480 --> 00:12:21.240]  怎樣
[00:12:21.240 --> 00:12:22.440]  或者你在街上
[00:12:22.440 --> 00:12:24.680]  俠路相逢撞到出殯行列
[00:12:24.680 --> 00:12:26.400]  那你會怎樣
[00:12:26.400 --> 00:12:28.120]  有些人不知道怎麼辦
[00:12:28.120 --> 00:12:29.280]  不知所措
[00:12:29.280 --> 00:12:30.560]  不懂得反應
[00:12:30.560 --> 00:12:32.160]  調頭走
[00:12:32.160 --> 00:12:33.280]  或者無路可走
[00:12:33.280 --> 00:12:34.480]  那怎樣呢
[00:12:34.480 --> 00:12:36.040]  有些人不知所措
[00:12:36.040 --> 00:12:37.640]  有很多人面對著死亡
[00:12:37.640 --> 00:12:41.560]  面對著你不喜歡看到的東西
[00:12:41.560 --> 00:12:43.000]  特別是出殯
[00:12:43.000 --> 00:12:44.360]  你會不知所措
[00:12:44.360 --> 00:12:46.320]  你會很不安
[00:12:46.320 --> 00:12:48.280]  你不知道怎樣面對
[00:12:48.280 --> 00:12:49.360]  這個死亡
[00:12:49.360 --> 00:12:52.080]  因為你不是預期看到的
[00:12:52.080 --> 00:12:54.440]  是突然而來的
[00:12:54.440 --> 00:12:56.920]  未對面前
[00:12:56.920 --> 00:12:59.560]  你不懂得反應
[00:12:59.560 --> 00:13:01.160]  第二
[00:13:01.160 --> 00:13:02.400]  或者跟他一起擦身而過
[00:13:02.400 --> 00:13:04.560]  一起路人甲月餅那些
[00:13:04.560 --> 00:13:05.960]  都是同情心的
[00:13:05.960 --> 00:13:06.720]  為什麼呢
[00:13:06.720 --> 00:13:08.480]  他真是齊了
[00:13:08.480 --> 00:13:12.680]  因為特別他看到
[00:13:12.680 --> 00:13:15.680]  實際上
[00:13:15.680 --> 00:13:17.560]  如果你不認識這個寡婦
[00:13:17.560 --> 00:13:19.640]  你是路人甲月餅
[00:13:19.640 --> 00:13:24.360]  你不知道那個是年輕的兒子
[00:13:24.360 --> 00:13:27.320]  這個送喪者和那個死人的關係
[00:13:27.320 --> 00:13:28.400]  你不知道的
[00:13:28.400 --> 00:13:32.000]  他那時候已經怎樣
[00:13:32.000 --> 00:13:33.120]  嚇住了
[00:13:33.120 --> 00:13:34.600]  戴了一隻果青蟲
[00:13:34.600 --> 00:13:35.880]  木乃伊那樣
[00:13:35.880 --> 00:13:36.960]  已經包好
[00:13:36.960 --> 00:13:38.160]  你不知道的
[00:13:38.160 --> 00:13:40.400]  但是你看到有人
[00:13:40.400 --> 00:13:41.480]  有喪禮
[00:13:41.480 --> 00:13:44.040]  哭哭喪喪的成對
[00:13:44.040 --> 00:13:45.960]  你都會有什麼
[00:13:45.960 --> 00:13:46.920]  同情心的
[00:13:46.920 --> 00:13:48.560]  就是淒涼
[00:13:48.560 --> 00:13:51.160]  你會不會覺得淒涼
[00:13:51.160 --> 00:13:53.360]  淒涼的
[00:13:53.360 --> 00:13:55.080]  第三
[00:13:55.080 --> 00:13:59.080]  這個同性戀者叫Sympathy
[00:13:59.080 --> 00:14:02.280]  跟他有一樣的感受
[00:14:02.280 --> 00:14:06.040]  第三種叫Empathy
[00:14:06.040 --> 00:14:08.080]  不單止跟他一起
[00:14:08.080 --> 00:14:11.080]  平衡的一起
[00:14:11.080 --> 00:14:12.640]  而且Empathy
[00:14:12.640 --> 00:14:14.640]  你會生同感受的
[00:14:14.640 --> 00:14:16.280]  你會想到
[00:14:16.280 --> 00:14:19.360]  你會想到如果我是我的家人
[00:14:19.360 --> 00:14:21.480]  如果我已經面對這樣的情況
[00:14:21.480 --> 00:14:22.920]  我會怎樣呢
[00:14:22.920 --> 00:14:25.240]  於是將心比己
[00:14:25.240 --> 00:14:28.600]  或者是逆地而處之後
[00:14:28.600 --> 00:14:31.880]  那你就會更加怎樣
[00:14:31.880 --> 00:14:33.200]  觸景相情
[00:14:33.200 --> 00:14:34.960]  你要相感一點
[00:14:34.960 --> 00:14:36.960]  於是你對那個送婚的行列
[00:14:36.960 --> 00:14:38.360]  你會有更多的怎樣
[00:14:38.360 --> 00:14:39.600]  更多的感受
[00:14:39.600 --> 00:14:41.320]  是嗎
[00:14:41.320 --> 00:14:42.840]  會這樣嗎
[00:14:42.840 --> 00:14:46.760]  剛剛好
[00:14:46.760 --> 00:14:47.920]  第四
[00:14:47.920 --> 00:14:48.920]  就是今天要講的
[00:14:48.920 --> 00:14:51.560]  耶穌的悲憫心
[00:14:51.560 --> 00:14:57.560]  那個Compassion
[00:14:57.560 --> 00:15:00.160]  阿昌
[00:15:00.160 --> 00:15:03.480]  主看見那寡婦就憐憫她
[00:15:03.480 --> 00:15:06.280]  對她說不要哭
[00:15:06.280 --> 00:15:08.680]  阿基亞
[00:15:08.680 --> 00:15:11.480]  我在當中有些讀社工的
[00:15:11.480 --> 00:15:13.040]  有讀過輔導的
[00:15:13.040 --> 00:15:14.680]  那你會知道
[00:15:14.680 --> 00:15:16.080]  做牧師也要知道的
[00:15:16.080 --> 00:15:17.640]  我們要去安慰人
[00:15:17.640 --> 00:15:18.800]  見到有人不開心
[00:15:18.800 --> 00:15:19.400]  第一句話
[00:15:19.400 --> 00:15:22.160]  不要哭
[00:15:22.160 --> 00:15:24.720]  如果你的輔導學老師跟著你
[00:15:24.720 --> 00:15:25.680]  就會說
[00:15:25.680 --> 00:15:28.200]  喂 你沒有上過課的嗎
[00:15:28.200 --> 00:15:28.880]  你叫他不要哭
[00:15:28.880 --> 00:15:29.840]  他會哭得大聲一點的
[00:15:29.840 --> 00:15:32.720]  是嗎
[00:15:32.720 --> 00:15:34.520]  人心心中的男女
[00:15:34.520 --> 00:15:36.440]  叫我不要哭
[00:15:36.440 --> 00:15:38.160]  你不知道我為甚麼要哭
[00:15:38.160 --> 00:15:41.240]  你不同情我
[00:15:41.240 --> 00:15:43.320]  不要哭
[00:15:43.320 --> 00:15:45.800]  耶穌不懂得輔導學
[00:15:45.800 --> 00:15:46.520]  為甚麼會這樣
[00:15:46.520 --> 00:15:49.080]  祂不是一個很恩慈的主嗎
[00:15:49.080 --> 00:15:49.800]  祂不懂得同情
[00:15:49.800 --> 00:15:52.000]  為甚麼叫不要哭
[00:15:52.000 --> 00:15:53.640]  就是不用哭
[00:15:53.640 --> 00:15:56.760]  如果停在那裡的話
[00:15:56.760 --> 00:16:02.240]  這個故事就不能講下去了
[00:16:02.240 --> 00:16:04.600]  於是耶穌就進前來
[00:16:04.600 --> 00:16:06.160]  按著鋼
[00:16:06.160 --> 00:16:08.240]  台的人就站住了
[00:16:08.240 --> 00:16:09.480]  耶穌說
[00:16:09.480 --> 00:16:10.600]  年輕人
[00:16:10.600 --> 00:16:14.240]  我吩咐你起來
[00:16:14.240 --> 00:16:16.000]  這個就是分界的點
[00:16:16.000 --> 00:16:18.560]  如果他沒有下面那個動作
[00:16:18.560 --> 00:16:20.960]  按著那個鋼
[00:16:20.960 --> 00:16:22.120]  上面說的話
[00:16:22.120 --> 00:16:23.760]  就是犯了
[00:16:23.760 --> 00:16:28.720]  去安慰那些傷心人的大忌
[00:16:28.720 --> 00:16:33.360]  耶穌不如跟我們當中
[00:16:33.360 --> 00:16:36.200]  誰都認識
[00:16:36.200 --> 00:16:37.160]  學過的
[00:16:37.160 --> 00:16:40.160]  學習如何安慰傷心者
[00:16:40.160 --> 00:16:42.720]  這就奇怪了
[00:16:42.720 --> 00:16:45.280]  那個寡婦沒有說話
[00:16:45.280 --> 00:16:46.600]  她可能在哭
[00:16:46.600 --> 00:16:48.960]  呼聲哭
[00:16:48.960 --> 00:16:49.760]  耶穌說
[00:16:49.760 --> 00:16:50.440]  不如哭
[00:16:50.440 --> 00:16:52.040]  哭得大聲一點
[00:16:52.040 --> 00:16:54.680]  這是我設想的
[00:16:54.680 --> 00:16:55.960]  是吧
[00:16:55.960 --> 00:16:58.520]  哭得大聲一點
[00:16:58.520 --> 00:16:59.920]  這個寡婦
[00:16:59.920 --> 00:17:00.960]  這個事件
[00:17:00.960 --> 00:17:03.000]  在《老寡婦金》所記載的
[00:17:03.000 --> 00:17:05.320]  眾多耶穌的醫病
[00:17:05.320 --> 00:17:06.840]  叫死人復活
[00:17:06.840 --> 00:17:10.200]  那些記載當中
[00:17:10.200 --> 00:17:11.360]  最特別的地方就是
[00:17:11.360 --> 00:17:12.920]  所有其他人
[00:17:12.920 --> 00:17:16.440]  都會有一個叫做求問者
[00:17:16.440 --> 00:17:17.680]  求道者
[00:17:17.680 --> 00:17:19.120]  求助者
[00:17:19.120 --> 00:17:20.400]  去找耶穌
[00:17:20.400 --> 00:17:23.440]  第一節至第十節
[00:17:23.440 --> 00:17:24.200]  就是這個上文
[00:17:24.200 --> 00:17:25.360]  其實應該讀下去的
