
[00:00:00.000 --> 00:00:02.000]  長輩大兄弟會平安
[00:05:02.000 --> 00:05:03.000]  每一次的報告
[00:05:03.000 --> 00:05:07.000]  他的情況是不好的
[00:05:07.000 --> 00:05:09.000]  所以他開始很低潮
[00:05:09.000 --> 00:05:11.000]  他開始很悲傷
[00:05:11.000 --> 00:05:14.000]  他開始很難過
[00:05:14.000 --> 00:05:19.000]  但是如果他繼續
[00:05:19.000 --> 00:05:23.000]  在可能家人的支持之下
[00:05:23.000 --> 00:05:25.000]  可能大兄姊妹的支持之下
[00:05:25.000 --> 00:05:27.000]  或者關心之下
[00:05:27.000 --> 00:05:33.000]  他這個經過一個時間
[00:05:33.000 --> 00:05:35.000]  他可能慢慢慢慢
[00:05:35.000 --> 00:05:38.000]  他就有那個節納
[00:05:38.000 --> 00:05:40.000]  他節納他說
[00:05:40.000 --> 00:05:41.000]  我真是有病
[00:05:41.000 --> 00:05:43.000]  我真是得到癌症
[00:05:43.000 --> 00:05:46.000]  我真是得到絕症
[00:05:46.000 --> 00:05:49.000]  他節納之後
[00:05:49.000 --> 00:05:51.000]  他就會走出來
[00:05:51.000 --> 00:05:54.000]  那個醫生
[00:05:54.000 --> 00:05:56.000]  那個隨時的醫生
[00:05:56.000 --> 00:05:58.000]  給我們看到不夠癌
[00:05:58.000 --> 00:06:01.000]  這樣那個不夠state
[00:06:01.000 --> 00:06:07.000]  其實作為牧師
[00:06:07.000 --> 00:06:09.000]  我們都常常
[00:06:09.000 --> 00:06:11.000]  都有這樣的機會
[00:06:11.000 --> 00:06:17.000]  跟那些患絕症的那些人
[00:06:17.000 --> 00:06:19.000]  都會跟他們陪他們
[00:06:19.000 --> 00:06:20.000]  都跟他們一起
[00:06:20.000 --> 00:06:23.000]  我說我在拍戲
[00:06:23.000 --> 00:06:27.000]  我最少在六年
[00:06:27.000 --> 00:06:31.000]  最少有六個送來
[00:06:31.000 --> 00:06:34.000]  以前蔡牧師來這邊
[00:06:34.000 --> 00:06:35.000]  在這邊的時候
[00:06:35.000 --> 00:06:36.000]  我們可以說
[00:06:36.000 --> 00:06:41.000]  蔡牧師你是主持回來的牧師
[00:06:41.000 --> 00:06:44.000]  我是主持送來的牧師
[00:06:44.000 --> 00:06:45.000]  你知不知道
[00:06:45.000 --> 00:06:49.000]  蔡牧師在這裡主持很多回來
[00:06:49.000 --> 00:06:54.000]  所以我都是主持送來的牧師
[00:06:54.000 --> 00:06:56.000]  但是主持送來的牧師
[00:06:56.000 --> 00:06:58.000]  不是說你主持過
[00:06:58.000 --> 00:07:01.000]  是之前陪他們的時候
[00:07:01.000 --> 00:07:02.000]  有些人我陪了半年
[00:07:02.000 --> 00:07:04.000]  有些人我陪了一年
[00:07:04.000 --> 00:07:06.000]  有些人我陪了兩年
[00:07:06.000 --> 00:07:09.000]  陪那個時間是最痛苦
[00:07:09.000 --> 00:07:10.000]  是最難過的
[00:07:10.000 --> 00:07:13.000]  因為你怎樣安慰他們呢
[00:07:13.000 --> 00:07:15.000]  以前我們說
[00:07:15.000 --> 00:07:18.000]  他開始得到癌症的時候
[00:07:18.000 --> 00:07:20.000]  我們會說我們祈禱了
[00:07:20.000 --> 00:07:22.000]  我們祈禱了
[00:07:22.000 --> 00:07:24.000]  有一次柴兄跟我說
[00:07:24.000 --> 00:07:26.000]  其實牧師
[00:07:26.000 --> 00:07:29.000]  我們真的想為他祈禱
[00:07:29.000 --> 00:07:32.000]  但是其實我們都知道
[00:07:32.000 --> 00:07:34.000]  他是不會好的
[00:07:34.000 --> 00:07:36.000]  其實這個是事實
[00:07:36.000 --> 00:07:38.000]  他是不會好的
[00:07:38.000 --> 00:07:41.000]  因為我們看他每一天
[00:07:41.000 --> 00:07:43.000]  他一天的病情
[00:07:43.000 --> 00:07:47.000]  是比一天一天不好
[00:07:47.000 --> 00:07:51.000]  如果他開始看到他的腳腫
[00:07:51.000 --> 00:07:55.000]  你就知道不是很好的情況
[00:07:55.000 --> 00:08:00.000]  最後給我一個很好的學習
[00:08:00.000 --> 00:08:01.000]  學習什麼呢
[00:08:01.000 --> 00:08:04.000]  學習我怎樣陪這個病人
[00:08:04.000 --> 00:08:07.000]  陪他的家屬
[00:08:07.000 --> 00:08:08.000]  陪那個時候
[00:08:08.000 --> 00:08:10.000]  每一次我用聖詩
[00:08:10.000 --> 00:08:12.000]  每一次我用
[00:08:12.000 --> 00:08:13.000]  讀詩篇
[00:08:13.000 --> 00:08:16.000]  或者讀聖經跟他面禮
[00:08:16.000 --> 00:08:18.000]  面禮那時候
[00:08:18.000 --> 00:08:20.000]  我不是跟他講三醫治他
[00:08:20.000 --> 00:08:22.000]  當然我們都要祈禱
[00:08:22.000 --> 00:08:24.000]  需要祈禱三醫治他們
[00:08:24.000 --> 00:08:26.000]  但是我面禮他們
[00:08:26.000 --> 00:08:30.000]  我面禮他們要面對
[00:08:30.000 --> 00:08:33.000]  我們的死亡這個事實
[00:08:33.000 --> 00:08:35.000]  因為聖經說
[00:08:35.000 --> 00:08:40.000]  人人都有一死
[00:08:40.000 --> 00:08:41.000]  我面對
[00:08:41.000 --> 00:08:43.000]  但是怎樣面對
[00:08:43.000 --> 00:08:46.000]  怎樣讓他可以接納
[00:08:46.000 --> 00:08:48.000]  走出來呢
[00:08:48.000 --> 00:08:51.000]  最後就是讓他看到
[00:08:51.000 --> 00:08:54.000]  聖經的那個確距
[00:08:54.000 --> 00:08:57.000]  死亡不是那麼可怕
[00:08:57.000 --> 00:09:01.000]  其實他想的是
[00:09:01.000 --> 00:09:02.000]  我們怕的是
[00:09:02.000 --> 00:09:04.000]  死亡
[00:09:04.000 --> 00:09:05.000]  死了之後
[00:09:05.000 --> 00:09:07.000]  生命會去哪裡呢
[00:09:07.000 --> 00:09:10.000]  所以這個是人為什麼會怕
[00:09:10.000 --> 00:09:11.000]  怕人死了之後
[00:09:11.000 --> 00:09:12.000]  生命會怎樣呢
[00:09:12.000 --> 00:09:14.000]  因為他不知道
[00:09:14.000 --> 00:09:18.000]  所以在我們華人的觀念裡面
[00:09:18.000 --> 00:09:20.000]  有一個輪迴
[00:09:20.000 --> 00:09:22.000]  輪迴的觀念
[00:09:22.000 --> 00:09:24.000]  輪迴的觀念就是說
[00:09:24.000 --> 00:09:28.000]  因果你前世做什麼
[00:09:28.000 --> 00:09:30.000]  好事或者壞事
[00:09:30.000 --> 00:09:32.000]  但是後果
[00:09:32.000 --> 00:09:36.000]  你來生就變成什麼
[00:09:36.000 --> 00:09:38.000]  可能你變成好人
[00:09:38.000 --> 00:09:39.000]  你好人變成好人
[00:09:39.000 --> 00:09:41.000]  可能你變成貓
[00:09:41.000 --> 00:09:43.000]  你變成狗
[00:09:43.000 --> 00:09:44.000]  你變成牛
[00:09:44.000 --> 00:09:46.000]  變成什麼
[00:09:46.000 --> 00:09:47.000]  有時候我說
[00:09:47.000 --> 00:09:49.000]  變成貓都不錯
[00:09:49.000 --> 00:09:50.000]  但是變成貓
[00:09:50.000 --> 00:09:55.000]  最好是變成梁思武的貓
[00:09:55.000 --> 00:09:58.000]  梁思武很疼愛那個貓
[00:09:58.000 --> 00:10:02.000]  我不知道梁牧師會不會吃醋
[00:10:02.000 --> 00:10:04.000]  他很疼愛那個貓
[00:10:04.000 --> 00:10:06.000]  在香港也帶來利帕斯
[00:10:06.000 --> 00:10:08.000]  所以不是
[00:10:08.000 --> 00:10:11.000]  這個是中國人的輪迴
[00:10:11.000 --> 00:10:13.000]  但是希臘人
[00:10:13.000 --> 00:10:16.000]  希臘人的觀念是
[00:10:16.000 --> 00:10:18.000]  靈魂不明
[00:10:18.000 --> 00:10:20.000]  就是那個靈魂
[00:10:20.000 --> 00:10:22.000]  你死了
[00:10:22.000 --> 00:10:25.000]  你靈魂不明
[00:10:25.000 --> 00:10:29.000]  所以哥倫多信徒的時候
[00:10:29.000 --> 00:10:33.000]  他們因為被希臘人的思想
[00:10:33.000 --> 00:10:35.000]  他們覺得靈魂不明
[00:10:35.000 --> 00:10:39.000]  所以他們覺得死了之後
[00:10:39.000 --> 00:10:42.000]  沒有三胎復活
[00:10:42.000 --> 00:10:44.000]  這件事
[00:10:44.000 --> 00:10:45.000]  他們可能相信
[00:10:45.000 --> 00:10:47.000]  耶穌真是復活了
[00:10:47.000 --> 00:10:48.000]  但是他們不相信
[00:10:48.000 --> 00:10:50.000]  三胎復活了
[00:10:50.000 --> 00:10:53.000]  所以因為他們被希臘人
[00:10:53.000 --> 00:10:56.000]  我們希臘人的異端
[00:10:56.000 --> 00:10:58.000]  影響了之後
[00:10:58.000 --> 00:11:01.000]  他們就開始說
[00:11:01.000 --> 00:11:06.000]  我們這輩子要不要學
[00:11:06.000 --> 00:11:08.000]  就可以了
[00:11:08.000 --> 00:11:10.000]  我們永壽今生
[00:11:10.000 --> 00:11:12.000]  靈魂不明
[00:11:12.000 --> 00:11:14.000]  所以哥倫多人
[00:11:14.000 --> 00:11:16.000]  或者信徒
[00:11:16.000 --> 00:11:20.000]  被希臘人影響了
[00:11:20.000 --> 00:11:22.000]  所以波羅
[00:11:22.000 --> 00:11:23.000]  因為這樣
[00:11:23.000 --> 00:11:32.000]  所以波羅就和他們提出錯誤的看法
[00:11:32.000 --> 00:11:41.000]  所以波羅就和他們說
[00:11:41.000 --> 00:11:44.000]  為什麼他們會錯呢
[00:11:44.000 --> 00:11:45.000]  第一他說
[00:11:45.000 --> 00:12:13.000]  他的復活盤旺庭教徒第十二到十四節
[00:12:13.000 --> 00:12:16.000]  所以波羅就和他們說
[00:12:16.000 --> 00:12:20.000]  十二節你們中間沒有寫人復活
[00:12:20.000 --> 00:12:23.000]  所以波羅就和他們說
[00:12:23.000 --> 00:12:25.000]  其實耶穌基督的復活
[00:12:25.000 --> 00:12:28.000]  和我們人的復活有很大的關係
[00:12:28.000 --> 00:12:29.000]  耶穌基督的復活
[00:12:29.000 --> 00:12:32.000]  代表我們是人會復活的
[00:12:32.000 --> 00:12:34.000]  如果我們不復活
[00:12:34.000 --> 00:12:36.000]  耶穌基督就不用復活了
[00:12:36.000 --> 00:12:38.000]  所以他說
[00:12:38.000 --> 00:12:40.000]  如果我們全婚姻
[00:12:40.000 --> 00:12:43.000]  整個婚姻
[00:12:43.000 --> 00:12:46.000]  我們不是單單說耶穌降生聖誕節
[00:12:46.000 --> 00:12:48.000]  不是單單說祂的死
[00:12:48.000 --> 00:12:51.000]  或是聖誕節
[00:12:51.000 --> 00:12:54.000]  我們都要說
[00:12:54.000 --> 00:12:56.000]  祂復活
[00:12:56.000 --> 00:12:58.000]  這件事是很重要的
[00:12:58.000 --> 00:13:00.000]  因為耶穌基督的復活
[00:13:00.000 --> 00:13:02.000]  有看到我們
[00:13:02.000 --> 00:13:03.000]  盤旺下
[00:13:03.000 --> 00:13:05.000]  以後我們要什麼
[00:13:05.000 --> 00:13:07.000]  我們要復活
[00:13:07.000 --> 00:13:09.000]  這個復活是什麼
[00:13:09.000 --> 00:13:12.000]  就是永生的復活
[00:13:12.000 --> 00:13:14.000]  所以第五十節
[00:13:14.000 --> 00:13:17.000]  請大家讀一讀五十節
[00:13:17.000 --> 00:13:32.000]  波羅在這邊和我們說
[00:13:32.000 --> 00:13:35.000]  我們的身體
[00:13:35.000 --> 00:13:38.000]  我們的身體血肉
[00:13:38.000 --> 00:13:40.000]  那個身體
[00:13:40.000 --> 00:13:42.000]  我們是有行的
[00:13:42.000 --> 00:13:44.000]  我們會安慰的
[00:13:44.000 --> 00:13:48.000]  但是我們將來是一個
[00:13:48.000 --> 00:13:52.000]  是一個不會壞的身體
[00:13:52.000 --> 00:13:55.000]  這個就是可以改變
[00:13:55.000 --> 00:13:58.000]  變成一個靈體
[00:13:58.000 --> 00:14:00.000]  就是因為我們那個
[00:14:00.000 --> 00:14:03.000]  不會壞的身體
[00:14:03.000 --> 00:14:06.000]  我們才可以和神一起
[00:14:06.000 --> 00:14:08.000]  和神一起同活
[00:14:08.000 --> 00:14:10.000]  和神一起生活
[00:14:10.000 --> 00:14:12.000]  所以這個就是
[00:14:12.000 --> 00:14:14.000]  波羅在五十節和我們說的
[00:14:14.000 --> 00:14:16.000]  所以我們在我們
[00:14:16.000 --> 00:14:18.000]  當我們在
[00:14:18.000 --> 00:14:21.000]  我和一些家屬
[00:14:21.000 --> 00:14:23.000]  或者和一些大兄姐妹
[00:14:23.000 --> 00:14:26.000]  有絕症的
[00:14:26.000 --> 00:14:28.000]  我要讓他們看到
[00:14:28.000 --> 00:14:30.000]  祂是一個盤旺
[00:14:30.000 --> 00:14:32.000]  這個盤旺是復活的盤旺
[00:14:32.000 --> 00:14:34.000]  所以大兄姐妹
[00:14:34.000 --> 00:14:36.000]  當我們傳福音的時候
[00:14:36.000 --> 00:14:38.000]  復活的盤旺不是
[00:14:38.000 --> 00:14:41.000]  只是送禮的時候說的
[00:14:41.000 --> 00:14:43.000]  是那個人
[00:14:43.000 --> 00:14:45.000]  是那時候他覺得
[00:14:45.000 --> 00:14:47.000]  他得到絕症
[00:14:47.000 --> 00:14:49.000]  我們都要讓他看到
[00:14:49.000 --> 00:14:51.000]  其實你不用怕
[00:14:51.000 --> 00:14:52.000]  你有一個盤旺
[00:14:52.000 --> 00:14:54.000]  這個是復活的盤旺
[00:14:54.000 --> 00:14:56.000]  你這個身體
[00:14:56.000 --> 00:14:58.000]  只是一個暫時
[00:14:58.000 --> 00:15:00.000]  你會過去
[00:15:00.000 --> 00:15:02.000]  我都會過去
[00:15:02.000 --> 00:15:04.000]  大家都會過去
[00:15:04.000 --> 00:15:06.000]  只是我們時間不同
[00:15:06.000 --> 00:15:08.000]  所以我們當然
[00:15:08.000 --> 00:15:10.000]  當然我們看到
[00:15:10.000 --> 00:15:12.000]  我們沒有
[00:15:12.000 --> 00:15:14.000]  我們要讓他們看到
[00:15:14.000 --> 00:15:16.000]  這樣的盤旺
[00:15:16.000 --> 00:15:18.000]  但是我們看到
[00:15:18.000 --> 00:15:24.000]  所以但是我們看到
[00:15:24.000 --> 00:15:28.000]  請大家看到
[00:15:32.000 --> 00:15:34.000]  請大家看到
[00:15:34.000 --> 00:15:36.000]  請大家看到
[00:15:36.000 --> 00:15:38.000]  請大家看到
[00:15:38.000 --> 00:15:40.000]  請大家看到
[00:15:40.000 --> 00:15:42.000]  請大家看到
[00:15:42.000 --> 00:15:44.000]  請大家看到
[00:15:44.000 --> 00:15:46.000]  請大家看到
[00:15:46.000 --> 00:15:48.000]  請大家看到
[00:15:48.000 --> 00:15:50.000]  我們為什麼會
[00:15:50.000 --> 00:15:52.000]  這樣和
[00:15:52.000 --> 00:15:54.000]  和他們
[00:15:54.000 --> 00:15:56.000]  和他們說
[00:15:56.000 --> 00:15:58.000]  我們有一個盤旺呢
[00:15:58.000 --> 00:16:00.000]  因為我們
[00:16:00.000 --> 00:16:02.000]  第二方面我們看到
[00:16:02.000 --> 00:16:04.000]  神有那個復活
[00:16:04.000 --> 00:16:06.000]  那個大難
[00:16:06.000 --> 00:16:08.000]  所以保羅講寫下你們的
[00:16:08.000 --> 00:16:10.000]  得逞權勢在哪裏
[00:16:10.000 --> 00:16:12.000]  你的道教
[00:16:12.000 --> 00:16:14.000]  你的罪的
[00:16:14.000 --> 00:16:16.000]  權勢在哪裏
[00:16:16.000 --> 00:16:18.000]  感謝我們
[00:16:18.000 --> 00:16:20.000]  因為追耶穌基督
[00:16:20.000 --> 00:16:22.000]  我們得逞了
[00:16:22.000 --> 00:16:24.000]  所以我們知道
[00:16:24.000 --> 00:16:26.000]  剛才我們說的
[00:16:26.000 --> 00:16:28.000]  我們按照定明
[00:16:28.000 --> 00:16:30.000]  每個人都有
[00:16:30.000 --> 00:16:32.000]  一死
[00:16:32.000 --> 00:16:34.000]  之後才有
[00:16:34.000 --> 00:16:36.000]  懺悔
[00:16:36.000 --> 00:16:38.000]  因為最有
[00:16:38.000 --> 00:16:40.000]  功架
[00:16:40.000 --> 00:16:42.000]  他的功架就是死
[00:16:42.000 --> 00:16:44.000]  所以這個我們看到
[00:16:44.000 --> 00:16:46.000]  他的功架是死
[00:16:46.000 --> 00:16:48.000]  讓我們知道罪在哪裏
[00:16:48.000 --> 00:16:50.000]  六法
[00:16:50.000 --> 00:16:52.000]  所以
[00:16:52.000 --> 00:16:54.000]  讓我們知道罪在哪裏
[00:16:54.000 --> 00:16:56.000]  六法
[00:16:56.000 --> 00:16:58.000]  我們發現
[00:16:58.000 --> 00:17:00.000]  如果我們在法庭裏
[00:17:00.000 --> 00:17:02.000]  那時
[00:17:02.000 --> 00:17:04.000]  法官判我們
[00:17:04.000 --> 00:17:06.000]  判我們
[00:17:06.000 --> 00:17:08.000]  判我們刑期那時
[00:17:08.000 --> 00:17:10.000]  他是根據什麼
[00:17:10.000 --> 00:17:12.000]  他是根據不單單是
[00:17:12.000 --> 00:17:14.000]  那個人犯了什麼罪
[00:17:14.000 --> 00:17:16.000]  是根據東地那個
[00:17:16.000 --> 00:17:18.000]  六法那個法律
[00:17:18.000 --> 00:17:20.000]  來判
[00:17:20.000 --> 00:17:22.000]  好像我們說
[00:17:22.000 --> 00:17:24.000]  販毒
[00:17:24.000 --> 00:17:26.000]  如果你在澳洲販毒
[00:17:26.000 --> 00:17:28.000]  或者你在東南亞
[00:17:28.000 --> 00:17:30.000]  新加坡
[00:17:30.000 --> 00:17:32.000]  馬來西亞
[00:17:32.000 --> 00:17:34.000]  或者你在印尼
[00:17:34.000 --> 00:17:36.000]  是不同的
[00:17:36.000 --> 00:17:38.000]  是不同的
[00:17:38.000 --> 00:17:40.000]  這邊
[00:17:40.000 --> 00:17:42.000]  他不會判你什麼
[00:17:42.000 --> 00:17:44.000]  死刑
[00:17:44.000 --> 00:17:46.000]  他不單不判你死刑
[00:17:46.000 --> 00:17:48.000]  他都會反對
[00:17:48.000 --> 00:17:50.000]  東南亞的國家
[00:17:50.000 --> 00:17:52.000]  判人死刑
[00:17:52.000 --> 00:17:54.000]  在東南亞國家那時
[00:17:54.000 --> 00:17:56.000]  他會
[00:17:56.000 --> 00:17:58.000]  他都會判你死刑
[00:17:58.000 --> 00:18:00.000]  他是根據東地那個
[00:18:00.000 --> 00:18:02.000]  法律來判刑
[00:18:02.000 --> 00:18:04.000]  但是同樣的
[00:18:04.000 --> 00:18:06.000]  我們以後的審判
[00:18:06.000 --> 00:18:08.000]  日子裏面
[00:18:08.000 --> 00:18:10.000]  只是根據什麼
[00:18:10.000 --> 00:18:12.000]  根據神
[00:18:12.000 --> 00:18:14.000]  的六法
[00:18:14.000 --> 00:18:16.000]  來判我們
[00:18:16.000 --> 00:18:18.000]  來審判我們
[00:18:18.000 --> 00:18:20.000]  不是根據我們自己說的
[00:18:20.000 --> 00:18:22.000]  都不是根據澳洲
[00:18:22.000 --> 00:18:24.000]  或者誰的六法
[00:18:24.000 --> 00:18:26.000]  是根據神的六法
[00:18:26.000 --> 00:18:28.000]  但是如果根據神的六法
[00:18:28.000 --> 00:18:30.000]  那時
[00:18:30.000 --> 00:18:32.000]  我們每一個是異人
[00:18:32.000 --> 00:18:34.000]  我們每一個人
[00:18:34.000 --> 00:18:36.000]  所以我們每一個人
[00:18:36.000 --> 00:18:38.000]  都會
[00:18:38.000 --> 00:18:40.000]  都會怎樣
[00:18:40.000 --> 00:18:42.000]  我們都每一個
[00:18:42.000 --> 00:18:44.000]  都逃避不了
[00:18:44.000 --> 00:18:46.000]  一個
[00:18:46.000 --> 00:18:48.000]  死刑法
[00:18:48.000 --> 00:18:50.000]  那個死刑法
[00:18:50.000 --> 00:18:52.000]  是永遠的死刑法
[00:18:52.000 --> 00:18:54.000]  是永遠的死刑法
[00:18:54.000 --> 00:18:56.000]  所以
[00:18:56.000 --> 00:18:58.000]  但是感謝主
[00:18:58.000 --> 00:19:00.000]  因為神愛世人
[00:19:00.000 --> 00:19:02.000]  祂馬上
[00:19:02.000 --> 00:19:04.000]  耶穌基督
[00:19:04.000 --> 00:19:06.000]  教授我們
[00:19:06.000 --> 00:19:08.000]  給我們怎樣
[00:19:08.000 --> 00:19:10.000]  因為耶穌基督
[00:19:10.000 --> 00:19:12.000]  有那個權勢
[00:19:12.000 --> 00:19:14.000]  因為耶穌基督那個
[00:19:14.000 --> 00:19:16.000]  大能
[00:19:16.000 --> 00:19:18.000]  剛才我們說過
[00:19:18.000 --> 00:19:20.000]  他成功
[00:19:20.000 --> 00:19:22.000]  他成功
[00:19:22.000 --> 00:19:24.000]  他達成
[00:19:24.000 --> 00:19:26.000]  那個死的權勢
[00:19:26.000 --> 00:19:28.000]  他達成那個
[00:19:28.000 --> 00:19:30.000]  罪的權勢
[00:19:30.000 --> 00:19:32.000]  以至於我們可以
[00:19:32.000 --> 00:19:34.000]  去
[00:19:34.000 --> 00:19:36.000]  宣告
[00:19:36.000 --> 00:19:38.000]  我們可以知道
[00:19:38.000 --> 00:19:40.000]  這個大能可以救我們
[00:19:40.000 --> 00:19:44.000]  所以
[00:19:44.000 --> 00:19:46.000]  當我寫
