
[00:00:00.000 --> 00:00:03.800]  菲拉鐵飛這個教會我不需要再重複太多講了
[00:13:41.000 --> 00:13:43.000]  或者犯罪當中
[00:13:43.000 --> 00:13:45.000]  我們很希望能夠上去幫他
[00:13:45.000 --> 00:13:47.000]  但是要小心
[00:13:47.000 --> 00:13:49.000]  他掉進了一個什麼陷阱
[00:13:49.000 --> 00:13:51.000]  是一個試探
[00:13:51.000 --> 00:13:53.000]  如果有人掉進了坑渠
[00:13:53.000 --> 00:13:55.000]  你走去那條坑渠救他
[00:13:55.000 --> 00:13:57.000]  那個坑渠就變成了你自己的試探
[00:13:57.000 --> 00:13:59.000]  是不是
[00:13:59.000 --> 00:14:01.000]  很容易你也會滑下去
[00:14:01.000 --> 00:14:03.000]  坑渠掉下去
[00:14:03.000 --> 00:14:05.000]  你不理他就沒事了
[00:14:05.000 --> 00:14:07.000]  你不下去
[00:14:07.000 --> 00:14:09.000]  但你下去救他的時候
[00:14:09.000 --> 00:14:11.000]  分分鐘連你也會掉下去
[00:14:11.000 --> 00:14:13.000]  所以聖經裏面提醒我們
[00:14:13.000 --> 00:14:15.000]  我們要小心
[00:14:15.000 --> 00:14:17.000]  如果有人是偶然被過犯所聖
[00:14:17.000 --> 00:14:19.000]  即是信耶穌的人
[00:14:19.000 --> 00:14:21.000]  都會有跌倒
[00:14:21.000 --> 00:14:23.000]  都會有一段時間會離開神
[00:14:23.000 --> 00:14:25.000]  其實我在教會裏面
[00:14:25.000 --> 00:14:27.000]  過去這十多年
[00:14:27.000 --> 00:14:29.000]  在這個教會
[00:14:29.000 --> 00:14:31.000]  我已經見過很多弟兄姊妹
[00:14:31.000 --> 00:14:33.000]  有些是單獨找我的
[00:14:33.000 --> 00:14:35.000]  有些是講見證的時候
[00:14:35.000 --> 00:14:37.000]  或者受浸的時候寫見證講的
[00:14:37.000 --> 00:14:39.000]  有些是單獨跟我聊天的時候
[00:14:39.000 --> 00:14:41.000]  我小時候就已經信了耶穌
[00:14:41.000 --> 00:14:43.000]  不過去到中學的時候
[00:14:43.000 --> 00:14:45.000]  就去了另一間學校讀母教會
[00:14:45.000 --> 00:14:47.000]  不是基督教的
[00:14:47.000 --> 00:14:49.000]  一讀到大學就更加
[00:14:49.000 --> 00:14:51.000]  男朋友女朋友不是基督徒
[00:14:51.000 --> 00:14:53.000]  出來工作就更加散漫
[00:14:53.000 --> 00:14:55.000]  但是呢
[00:14:55.000 --> 00:14:57.000]  如果他是真真正正信主的話
[00:14:57.000 --> 00:14:59.000]  再大一點
[00:14:59.000 --> 00:15:01.000]  慢慢生了子女的時候
[00:15:01.000 --> 00:15:03.000]  他們都知道教會是好的
[00:15:03.000 --> 00:15:05.000]  除了自己教之外
[00:15:05.000 --> 00:15:07.000]  學校如果真的教的話
[00:15:07.000 --> 00:15:09.000]  又教之外
[00:15:09.000 --> 00:15:11.000]  回教會是能夠有
[00:15:11.000 --> 00:15:13.000]  有愛心的弟兄姊妹去幫助
[00:15:13.000 --> 00:15:15.000]  我最近在家裏
[00:15:15.000 --> 00:15:17.000]  前面就弄了些渠
[00:15:17.000 --> 00:15:19.000]  我住村屋
[00:15:19.000 --> 00:15:21.000]  村屋是有化糞池的
