
[00:00:00.000 --> 00:00:03.000]  弟兄姐妹,我們再一次低頭禱告
[00:03:33.000 --> 00:03:34.000]  或者那些動物
[00:03:34.000 --> 00:03:36.000]  那些很奇妙
[00:03:36.000 --> 00:03:38.000]  如果你想想你身邊有個人
[00:03:38.000 --> 00:03:39.000]  跟你一起看的時候
[00:03:39.000 --> 00:03:40.000]  你都會說
[00:03:40.000 --> 00:03:43.000]  真的很奇妙
[00:03:43.000 --> 00:03:45.000]  這些很神奇的東西
[00:03:45.000 --> 00:03:48.000]  譬如那些動物竟然懂得做
[00:03:48.000 --> 00:03:51.000]  你可能都會跟旁邊的人說
[00:03:51.000 --> 00:03:53.000]  但你可以跟神說
[00:03:53.000 --> 00:03:55.000]  神啊,你真是奇妙
[00:03:55.000 --> 00:03:59.000]  你連動物都創造得這麼巧妙
[00:03:59.000 --> 00:04:00.000]  神啊
[00:04:00.000 --> 00:04:02.000]  譬如你看新聞
[00:04:02.000 --> 00:04:05.000]  不知道你有沒有看到一些悲劇
[00:04:05.000 --> 00:04:08.000]  或者有些很慘的事情發生
[00:04:08.000 --> 00:04:13.000]  神啊,求你憐憫這些災難的家人
[00:04:13.000 --> 00:04:16.000]  或者一些災難的情況的人
[00:04:16.000 --> 00:04:18.000]  求你憐憫他們
[00:04:18.000 --> 00:04:21.000]  這樣的對話
[00:04:21.000 --> 00:04:24.000]  就不需要你
[00:04:24.000 --> 00:04:26.000]  好像看電視
[00:04:26.000 --> 00:04:27.000]  就如剛才所說
[00:04:27.000 --> 00:04:28.000]  看新聞的時候
[00:04:28.000 --> 00:04:31.000]  按一個pause鍵停下來
[00:04:31.000 --> 00:04:32.000]  然後做一個禱告
[00:04:32.000 --> 00:04:35.000]  神啊,求你保守他們...
[00:04:35.000 --> 00:04:38.000]  阿門然後再打開電視
[00:04:38.000 --> 00:04:41.000]  繼續看下一則新聞
[00:04:41.000 --> 00:04:44.000]  不需要這樣的
[00:04:44.000 --> 00:04:47.000]  而我們學習禱告的時候
[00:04:47.000 --> 00:04:51.000]  其實我們就是學習
[00:04:51.000 --> 00:04:54.000]  不斷地跟神有對話
[00:04:54.000 --> 00:04:56.000]  聖經有一句說話
[00:04:56.000 --> 00:05:01.000]  它說我們活在神的面前
[00:05:01.000 --> 00:05:03.000]  當你明白到
[00:05:03.000 --> 00:05:06.000]  你可以不斷地跟神有對話的時候
[00:05:06.000 --> 00:05:11.000]  你就真的學習活在神的面前
[00:05:11.000 --> 00:05:14.000]  你的生活活在神的面前
[00:05:14.000 --> 00:05:17.000]  譬如可能你受到一些委屈的時候
[00:05:17.000 --> 00:05:19.000]  神啊,我現在真的很慘
[00:05:19.000 --> 00:05:21.000]  那些人這樣冤枉我
[00:05:21.000 --> 00:05:24.000]  我真的有冤無路數
[00:05:24.000 --> 00:05:30.000]  你不需要好像要停下來
[00:05:30.000 --> 00:05:33.000]  好像記錄了一天
[00:05:33.000 --> 00:05:36.000]  一天所發生的很多事
[00:05:36.000 --> 00:05:37.000]  開心不開心
[00:05:37.000 --> 00:05:39.000]  到最後夜晚睡覺
[00:05:39.000 --> 00:05:40.000]  禱告的時候
[00:05:40.000 --> 00:05:43.000]  才數出來跟神說
[00:05:43.000 --> 00:05:46.000]  人與人之間的朋友就要這樣
[00:05:46.000 --> 00:05:48.000]  所以有時候你見到一些朋友
[00:05:48.000 --> 00:05:51.000]  你是很久沒見的時候
[00:05:51.000 --> 00:05:54.000]  好像要數這兩年發生過什麼事
[00:05:54.000 --> 00:05:58.000]  這幾個月有什麼重要的事情
[00:05:58.000 --> 00:06:00.000]  你可能要「catch up」回來
[00:06:00.000 --> 00:06:01.000]  我們也有一句說話
[00:06:01.000 --> 00:06:04.000]  可能跟朋友要「catch up」回來
[00:06:04.000 --> 00:06:07.000]  有時候我們好像禱告
[00:06:07.000 --> 00:06:10.000]  要跟神「catch up」回來
[00:06:10.000 --> 00:06:14.000]  其實我們不是需要這樣
[00:06:14.000 --> 00:06:19.000]  因為我們的神是我們隨時的幫助
[00:06:19.000 --> 00:06:22.000]  我們的神是我們最資深的朋友
[00:06:22.000 --> 00:06:26.000]  我們的神是他經常與我們同在的
[00:06:26.000 --> 00:06:28.000]  你有想過嗎
[00:06:28.000 --> 00:06:31.000]  當他隨時與我們同在
[00:06:31.000 --> 00:06:34.000]  我們資深的朋友願意傾聽的時候
[00:06:34.000 --> 00:06:41.000]  所以我們建立跟神不斷持續對話的關係
[00:06:41.000 --> 00:06:45.000]  拜偶像的人從來都不會有這種關係
[00:06:45.000 --> 00:06:47.000]  因為他們的偶像
[00:06:47.000 --> 00:06:52.000]  他們所敬拜的對象是一個交換式的
[00:06:52.000 --> 00:06:57.000]  我們有些事情要求給他們的祭神
[00:06:57.000 --> 00:07:00.000]  所以他們不是朋友
[00:07:00.000 --> 00:07:04.000]  你也沒聽過有些人拜偶像
[00:07:04.000 --> 00:07:06.000]  說跟誰做朋友
[00:07:06.000 --> 00:07:09.000]  跟關二哥做朋友
[00:07:09.000 --> 00:07:11.000]  或者跟如來佛祖做朋友
[00:07:11.000 --> 00:07:13.000]  他們不會的
[00:07:13.000 --> 00:07:17.000]  但是我們的神真的稱我們做朋友
[00:07:17.000 --> 00:07:19.000]  他說朋友不知道主人
[00:07:19.000 --> 00:07:21.000]  僕人不知道主人的事
[00:07:21.000 --> 00:07:26.000]  但是我以後就稱你們做我的朋友
[00:07:26.000 --> 00:07:28.000]  這是主人蘇親自說的
[00:07:28.000 --> 00:07:32.000]  所以我們可以不斷與神有對話
[00:07:32.000 --> 00:07:35.000]  很多時候都聽到有弟兄姊妹說
[00:07:35.000 --> 00:07:37.000]  開車的時候有時候很生氣
[00:07:37.000 --> 00:07:39.000]  被人斷線或者怎樣
[00:07:39.000 --> 00:07:42.000]  因人而異
[00:07:42.000 --> 00:07:44.000]  不同人有遇到這樣的情況
[00:07:44.000 --> 00:07:45.000]  有不同的反應
[00:07:45.000 --> 00:07:48.000]  但是下一次如果你很生氣的時候
[00:07:48.000 --> 00:07:49.000]  被人斷線的時候
[00:07:49.000 --> 00:07:52.000]  你不一定要去罵他
[00:07:52.000 --> 00:07:53.000]  其實你可以想想
[00:07:53.000 --> 00:07:56.000]  你跟神說神這個人幾危險
[00:07:56.000 --> 00:07:58.000]  幾乎搞到意外
[00:07:58.000 --> 00:08:00.000]  求你保守我
[00:08:00.000 --> 00:08:02.000]  我就保守他
[00:08:02.000 --> 00:08:05.000]  如果你知道神採取你的車
[00:08:05.000 --> 00:08:09.000]  你的車如果你旁邊有人的時候
[00:08:09.000 --> 00:08:10.000]  你就不會破口大罵
[00:08:10.000 --> 00:08:11.000]  遇到這些情況
[00:08:11.000 --> 00:08:12.000]  我也聽過很多次
[00:08:12.000 --> 00:08:14.000]  但是他說一個人的時候
[00:08:14.000 --> 00:08:15.000]  真的很生氣
[00:08:15.000 --> 00:08:16.000]  破口大罵
[00:08:16.000 --> 00:08:17.000]  但是你想想
[00:08:17.000 --> 00:08:18.000]  神在你旁邊的時候
[00:08:18.000 --> 00:08:19.000]  你就不會破口大罵
[00:08:19.000 --> 00:08:21.000]  反而你會跟神說
[00:08:21.000 --> 00:08:24.000]  我們就可以持續不斷地
[00:08:24.000 --> 00:08:25.000]  跟神講對話
[00:08:25.000 --> 00:08:27.000]  你遇到一些事情很開心的時候
[00:08:27.000 --> 00:08:29.000]  神真的多謝你
[00:08:29.000 --> 00:08:30.000]  你看
[00:08:30.000 --> 00:08:31.000]  這些事情
[00:08:31.000 --> 00:08:33.000]  我也沒有想過發生得這麼好
[00:08:33.000 --> 00:08:35.000]  你可以跟神分享
[00:08:35.000 --> 00:08:37.000]  神我現在真的很傷心
[00:08:37.000 --> 00:08:38.000]  見到這樣的事情
[00:08:38.000 --> 00:08:41.000]  明明打算不會去到這麼差
[00:08:41.000 --> 00:08:43.000]  現在向著最差的方向發展
[00:08:43.000 --> 00:08:45.000]  我真的不知道怎麼辦
[00:08:45.000 --> 00:08:46.000]  很傷心
[00:08:46.000 --> 00:08:49.000]  求你用你的方法
[00:08:49.000 --> 00:08:52.000]  帶領我走出這個困難
[00:08:52.000 --> 00:08:54.000]  這樣的對話
[00:08:54.000 --> 00:08:57.000]  你不需要停下來去禱告
[00:08:57.000 --> 00:08:59.000]  而是我們隨時都可以去禱告
[00:08:59.000 --> 00:09:02.000]  所以正如《二福所書》所說
[00:09:02.000 --> 00:09:03.000]  靠著聖靈
[00:09:03.000 --> 00:09:06.000]  隨時多方禱告祈求
[00:09:06.000 --> 00:09:07.000]  因為聖靈
[00:09:07.000 --> 00:09:12.000]  是內著在每一個信神的人的心中
[00:09:12.000 --> 00:09:13.000]  是不是
[00:09:13.000 --> 00:09:14.000]  我們每一個人
[00:09:14.000 --> 00:09:15.000]  都是信神的兒女的時候
[00:09:15.000 --> 00:09:17.000]  所以我們這樣禱告的時候
[00:09:17.000 --> 00:09:19.000]  其實就是靠著聖靈去禱告
[00:09:19.000 --> 00:09:23.000]  因為聖靈就是願我們同在
[00:09:23.000 --> 00:09:25.000]  這種的關係
[00:09:25.000 --> 00:09:26.000]  如果你未認識耶穌
[00:09:26.000 --> 00:09:30.000]  你不知道究竟為什麼可以這樣
[00:09:30.000 --> 00:09:32.000]  這個絕對是明白的
[00:09:32.000 --> 00:09:34.000]  因為主耶穌都說
[00:09:34.000 --> 00:09:35.000]  我賜給你們聖靈
[00:09:35.000 --> 00:09:37.000]  是世人不能夠接受的
[00:09:37.000 --> 00:09:39.000]  因為他們不認識祂
[00:09:39.000 --> 00:09:40.000]  但是我們不同
[00:09:40.000 --> 00:09:41.000]  主耶穌說
[00:09:41.000 --> 00:09:43.000]  但是你們不同
[00:09:43.000 --> 00:09:46.000]  因為我猜遣聖靈來
[00:09:46.000 --> 00:09:49.000]  聖靈就是你們的保衛師
[00:09:49.000 --> 00:09:51.000]  聖靈住在我們裡面
[00:09:51.000 --> 00:09:54.000]  我們可以隨時跟祂對話
[00:09:54.000 --> 00:09:56.000]  有很多時候你的心事
[00:09:56.000 --> 00:10:00.000]  你發覺好像沒有人說的時候
[00:10:00.000 --> 00:10:02.000]  可能你最好的朋友
[00:10:02.000 --> 00:10:06.000]  都不能夠隨時跟祂說的時候
[00:10:06.000 --> 00:10:08.000]  其實我們可以跟神說
[00:10:08.000 --> 00:10:09.000]  很多心事你可以跟神說
[00:10:09.000 --> 00:10:13.000]  你的想的願望
[00:10:13.000 --> 00:10:15.000]  你的失望
[00:10:15.000 --> 00:10:17.000]  你的快樂
[00:10:17.000 --> 00:10:19.000]  你的憂愁
[00:10:19.000 --> 00:10:21.000]  各樣東西你都可以跟神說
[00:10:21.000 --> 00:10:22.000]  你的興奮
[00:10:22.000 --> 00:10:25.000]  你的沮喪都可以跟神說
[00:10:25.000 --> 00:10:27.000]  有時即時的反應
[00:10:27.000 --> 00:10:31.000]  你知道神在你心裡面
[00:10:31.000 --> 00:10:33.000]  你可以密密的跟祂說
[00:10:33.000 --> 00:10:35.000]  其實我是知道的
[00:10:35.000 --> 00:10:37.000]  所以正正是這樣的緣故
[00:10:37.000 --> 00:10:41.000]  所以在帖索羅尼迦前書裡說
[00:10:41.000 --> 00:10:44.000]  我們可以隨時不住的禱告
[00:10:44.000 --> 00:10:47.000]  我們要不住的禱告祈求
[00:10:47.000 --> 00:10:50.000]  我們可以不停的禱告祈求
[00:10:50.000 --> 00:10:52.000]  是不是
[00:10:52.000 --> 00:10:54.000]  當然當我們明白了
[00:10:54.000 --> 00:10:56.000]  我們其實的禱告
[00:10:56.000 --> 00:11:00.000]  就是一個不持續的與神對話的時候
[00:11:00.000 --> 00:11:03.000]  你就可以整天的禱告
[00:11:03.000 --> 00:11:04.000]  是不是
[00:11:04.000 --> 00:11:06.000]  你可以整天的禱告
[00:11:06.000 --> 00:11:10.000]  而除了這樣持續的對話
[00:11:10.000 --> 00:11:15.000]  有時有些事情提醒我們的禱告
[00:11:15.000 --> 00:11:18.000]  都是有意思的
[00:11:18.000 --> 00:11:25.000]  有時你不斷的持續跟一個人有對話
[00:11:25.000 --> 00:11:26.000]  聯絡著關係
[00:11:26.000 --> 00:11:32.000]  但是可能有一些固定的提醒
[00:11:32.000 --> 00:11:36.000]  你可以固定的跟他有關係
[00:11:36.000 --> 00:11:38.000]  都是一件好事
[00:11:38.000 --> 00:11:40.000]  譬如舉個例來講
[00:11:40.000 --> 00:11:42.000]  在現在就很方便
[00:11:42.000 --> 00:11:47.000]  你的朋友或者甚至乎你不在美國的親人
[00:11:47.000 --> 00:11:50.000]  你現在可以用電話
[00:11:50.000 --> 00:11:53.000]  可能WhatsApp或者上網
[00:11:53.000 --> 00:11:55.000]  你可以隨時聯繫到他
[00:11:55.000 --> 00:11:56.000]  是不是
[00:11:56.000 --> 00:11:58.000]  但是如果你固定的
[00:11:58.000 --> 00:12:00.000]  譬如可能你的家人
[00:12:00.000 --> 00:12:04.000]  每晚八點都是打電話聊天
[00:12:04.000 --> 00:12:06.000]  或者固定一個星期
[00:12:06.000 --> 00:12:12.000]  星期日可能他在香港或者在其他地方
[00:12:12.000 --> 00:12:14.000]  你會固定一個日子
[00:12:14.000 --> 00:12:16.000]  都是一件好事
[00:12:16.000 --> 00:12:19.000]  因為可以保持著那個關係
[00:12:19.000 --> 00:12:21.000]  同樣其實我們禱告都是一樣
[00:12:21.000 --> 00:12:22.000]  我們當然可以
[00:12:22.000 --> 00:12:26.000]  我們是不斷可以隨時有即興即突發的東西
[00:12:26.000 --> 00:12:28.000]  我們去跟神去交談
[00:12:28.000 --> 00:12:33.000]  但是我們亦都在每日當中
[00:12:33.000 --> 00:12:37.000]  可以定時去禱告
[00:12:37.000 --> 00:12:40.000]  訂立一些時段去禱告
[00:12:40.000 --> 00:12:42.000]  在詩篇第119篇說
[00:12:42.000 --> 00:12:46.000]  我因你公義的典章一天七次的讚美你
[00:12:46.000 --> 00:12:50.000]  我因你公義的典章一天七次的讚美你
[00:12:50.000 --> 00:12:52.000]  我不知道你去旅遊的時候
[00:12:52.000 --> 00:12:56.000]  你有沒有去過一些回教國家
[00:12:56.000 --> 00:12:58.000]  有沒有去過
[00:12:58.000 --> 00:13:00.000]  你沒有去過
[00:13:00.000 --> 00:13:04.000]  你可能看電視都會看過
[00:13:04.000 --> 00:13:07.000]  就是他們會定時
[00:13:07.000 --> 00:13:11.000]  一天應該是有五日五個的時段
[00:13:11.000 --> 00:13:13.000]  他們回教國家就有那些
[00:13:13.000 --> 00:13:15.000]  在那些清真寺
[00:13:15.000 --> 00:13:17.000]  通常就會有一個塔
[00:13:17.000 --> 00:13:21.000]  在塔頂定時就會
[00:13:21.000 --> 00:13:23.000]  有個很大聲的喇叭
[00:13:23.000 --> 00:13:26.000]  一到中午就會響
[00:13:26.000 --> 00:13:29.000]  就會播一些禱告的音樂
[00:13:29.000 --> 00:13:31.000]  尤其是唱歌
[00:13:31.000 --> 00:13:33.000]  不知道有些音樂也好
[00:13:33.000 --> 00:13:35.000]  有些禱告文也好
[00:13:35.000 --> 00:13:37.000]  我聽不明白他說什麼
[00:13:37.000 --> 00:13:41.000]  不知道是呼喚他們禱告的
[00:13:41.000 --> 00:13:45.000]  他們定時一天有五次的
[00:13:45.000 --> 00:13:47.000]  早上一次
[00:13:47.000 --> 00:13:50.000]  未到午餐之前
[00:13:50.000 --> 00:13:52.000]  早上一次
[00:13:52.000 --> 00:13:54.000]  午餐一次
[00:13:54.000 --> 00:13:56.000]  三四點一次
[00:13:56.000 --> 00:13:58.000]  黃昏一次
[00:13:58.000 --> 00:14:03.000]  他們是有一些定時的呼喚
[00:14:03.000 --> 00:14:05.000]  一到那個時間
[00:14:05.000 --> 00:14:09.000]  就會提醒回教徒禱告
[00:14:09.000 --> 00:14:16.000]  但其實這樣的模式
[00:14:16.000 --> 00:14:20.000]  不是由回教徒發明的
[00:14:20.000 --> 00:14:23.000]  原來是基督徒發明的
[00:14:23.000 --> 00:14:25.000]  因為在那個時候
[00:14:25.000 --> 00:14:31.000]  其實是羅馬社會當中的
[00:14:31.000 --> 00:14:34.000]  一個編制
[00:14:34.000 --> 00:14:36.000]  在新約時代
[00:14:36.000 --> 00:14:37.000]  即是羅馬時期
[00:14:37.000 --> 00:14:38.000]  即是耶穌時代
[00:14:38.000 --> 00:14:40.000]  那時候那些羅馬人
[00:14:40.000 --> 00:14:42.000]  去到哪個地方的時候
[00:14:42.000 --> 00:14:44.000]  他們就會有一些很高的
[00:14:44.000 --> 00:14:46.000]  或者就會有一些人
[00:14:46.000 --> 00:14:48.000]  在一些樓塔頂
[00:14:48.000 --> 00:14:54.000]  定時就會叫那些人
[00:14:54.000 --> 00:14:56.000]  會發一些聲音出來叫那些人
[00:14:56.000 --> 00:14:58.000]  那時候當然沒有喇叭
[00:14:58.000 --> 00:14:59.000]  但有些很大聲的
[00:14:59.000 --> 00:15:02.000]  大聲的在樓塔頂
[00:15:02.000 --> 00:15:03.000]  就要叫那些人
[00:15:03.000 --> 00:15:04.000]  現在早上了
[00:15:04.000 --> 00:15:05.000]  要起床了
[00:15:05.000 --> 00:15:06.000]  要開工了
[00:15:06.000 --> 00:15:08.000]  現在下午時間了
[00:15:08.000 --> 00:15:11.000]  可能那時候也沒有鐘
[00:15:11.000 --> 00:15:13.000]  他們這些羅馬人
[00:15:13.000 --> 00:15:15.000]  就在不同的時段
[00:15:15.000 --> 00:15:17.000]  就好像報鐘一樣
[00:15:17.000 --> 00:15:18.000]  在樓塔頂那裡
[00:15:18.000 --> 00:15:20.000]  譬如舉例來說
[00:15:20.000 --> 00:15:22.000]  現在是開工時間
[00:15:22.000 --> 00:15:23.000]  可能是九點鐘
[00:15:23.000 --> 00:15:24.000]  現在要開工了
[00:15:24.000 --> 00:15:26.000]  然後現在午飯時間
[00:15:26.000 --> 00:15:28.000]  就在那裡叫出來
[00:15:28.000 --> 00:15:31.000]  但是基督徒
[00:15:31.000 --> 00:15:33.000]  當信了耶穌之後
[00:15:33.000 --> 00:15:35.000]  就發覺這個時間
[00:15:35.000 --> 00:15:38.000]  他們有些人
[00:15:38.000 --> 00:15:40.000]  在鐘樓那裡叫
[00:15:40.000 --> 00:15:42.000]  他說都好
[00:15:42.000 --> 00:15:43.000]  不如他一叫的時候
[00:15:43.000 --> 00:15:45.000]  就提醒我們禱告
[00:15:45.000 --> 00:15:50.000]  基督徒一叫的時候
[00:15:50.000 --> 00:15:53.000]  一天有七個時間
[00:15:53.000 --> 00:15:56.000]  他們就叫七次
[00:15:56.000 --> 00:15:57.000]  基督徒就定了
[00:15:57.000 --> 00:15:59.000]  有禱告的時間
[00:15:59.000 --> 00:16:02.000]  天主教一路沿用到
[00:16:02.000 --> 00:16:03.000]  一路沿用一路沿用
[00:16:03.000 --> 00:16:04.000]  經過了中世紀
[00:16:04.000 --> 00:16:06.000]  甚至乎經過了
[00:16:06.000 --> 00:16:07.000]  去到天主教
[00:16:07.000 --> 00:16:08.000]  去到今時今日
[00:16:08.000 --> 00:16:11.000]  其實他們都有禱告的間
[00:16:11.000 --> 00:16:15.000]  當然時代不同
[00:16:15.000 --> 00:16:18.000]  後來的人就沒有這樣做
[00:16:18.000 --> 00:16:20.000]  但是在一些修道院那裡
[00:16:20.000 --> 00:16:22.000]  仍然有這樣做
[00:16:22.000 --> 00:16:24.000]  而其實回教徒
[00:16:24.000 --> 00:16:26.000]  你知道回教徒
[00:16:26.000 --> 00:16:28.000]  他們很多是
[00:16:28.000 --> 00:16:29.000]  這裡抄一筆
[00:16:29.000 --> 00:16:31.000]  那裡抄一筆的時候
[00:16:31.000 --> 00:16:32.000]  他們就是這樣
[00:16:32.000 --> 00:16:34.000]  他們就用了這件事
[00:16:34.000 --> 00:16:35.000]  一直沿用至今
[00:16:35.000 --> 00:16:37.000]  所以回教國家
[00:16:37.000 --> 00:16:40.000]  都有這些呼喚禱告的鐘樓
[00:16:40.000 --> 00:16:44.000]  對於我們來說
[00:16:44.000 --> 00:16:46.000]  其實有時候
[00:16:46.000 --> 00:16:49.000]  如果我們是有些規律地
[00:16:49.000 --> 00:16:53.000]  去幫助我們去禱告提醒
[00:16:53.000 --> 00:16:55.000]  其實都是一件好事
[00:16:55.000 --> 00:17:00.000]  所以今天就想跟大家分享
[00:17:00.000 --> 00:17:03.000]  我們剛剛在小組裡
[00:17:03.000 --> 00:17:04.000]  我們都學了很多
[00:17:04.000 --> 00:17:06.000]  怎樣用主禱文禱告
[00:17:06.000 --> 00:17:10.000]  我們又可以試一下
[00:17:10.000 --> 00:17:12.000]  用主禱文的方式
[00:17:12.000 --> 00:17:14.000]  如果一天裡面
[00:17:14.000 --> 00:17:16.000]  有不同的時段
[00:17:16.000 --> 00:17:21.000]  去為一些不同的事情去禱告
[00:17:21.000 --> 00:17:22.000]  其實都是一個
[00:17:22.000 --> 00:17:23.000]  可以成為我們一個
[00:17:23.000 --> 00:17:25.000]  每天不斷持續地
[00:17:25.000 --> 00:17:30.000]  跟神聊天的一個練習
[00:17:30.000 --> 00:17:32.000]  一開始的時候
[00:17:32.000 --> 00:17:35.000]  你想一開始第一件事
[00:17:35.000 --> 00:17:36.000]  你睜開眼睛
[00:17:36.000 --> 00:17:37.000]  醒來
[00:17:37.000 --> 00:17:39.000]  早上醒來
[00:17:39.000 --> 00:17:40.000]  最容易的
[00:17:40.000 --> 00:17:42.000]  不是最容易想到
[00:17:42.000 --> 00:17:44.000]  最直接你一定
[00:17:44.000 --> 00:17:46.000]  有些人就
[00:17:46.000 --> 00:17:48.000]  起床第一件事
[00:17:48.000 --> 00:17:49.000]  可能不是洗臉拆牙
[00:17:49.000 --> 00:17:50.000]  不過我想大部分的人
[00:17:50.000 --> 00:17:52.000]  都是洗臉拆牙的
[00:17:52.000 --> 00:17:54.000]  那你起床
[00:17:54.000 --> 00:17:55.000]  第一件事是洗臉拆牙
[00:17:55.000 --> 00:17:57.000]  但是你起床的時候
[00:17:57.000 --> 00:17:59.000]  你可以想一件事
[00:17:59.000 --> 00:18:05.000]  就是我們是從感恩開始
[00:18:05.000 --> 00:18:07.000]  你早上的時候
[00:18:07.000 --> 00:18:09.000]  可能在你剛才講過了
[00:18:09.000 --> 00:18:12.000]  禱告不一定要閉上眼
[00:18:12.000 --> 00:18:14.000]  閉上手
[00:18:14.000 --> 00:18:16.000]  你可以一邊洗臉拆牙的時候
[00:18:16.000 --> 00:18:18.000]  一邊去想
[00:18:18.000 --> 00:18:19.000]  去多謝神
[00:18:19.000 --> 00:18:20.000]  多謝神
[00:18:20.000 --> 00:18:21.000]  啊 神啊
[00:18:21.000 --> 00:18:23.000]  多謝你又給我有新的一天
[00:18:23.000 --> 00:18:25.000]  多謝你又給我
[00:18:25.000 --> 00:18:27.000]  一個新一天的開始
[00:18:27.000 --> 00:18:29.000]  多謝你給我
[00:18:29.000 --> 00:18:33.000]  今天又可以有新鮮的經歷
[00:18:33.000 --> 00:18:37.000]  在哥倫多前書第四章第七節
