
[00:00:00.000 --> 00:00:04.440]  今日想用帖撒羅尼加前書第五章十六至十八節
[00:02:28.120 --> 00:02:30.760]  短暫的恩快感
[00:02:30.760 --> 00:02:32.920]  是很多事情的自然反應
[00:02:32.920 --> 00:02:36.240]  但是不能夠停止的恩快感
[00:02:36.240 --> 00:02:37.720]  在 DSM-4
[00:02:37.720 --> 00:02:39.360]  DSM-5 都認為
[00:02:39.360 --> 00:02:42.800]  是一種病態的新心理狀態
[00:02:42.800 --> 00:02:44.400]  如果你認識別人
[00:02:44.400 --> 00:02:45.560]  死人倒樓
[00:02:45.560 --> 00:02:46.600]  老婆又跑掉
[00:02:46.600 --> 00:02:49.360]  都仍然是不停止 euphoria
[00:02:49.360 --> 00:02:52.320]  通常是神經系統的病
[00:02:52.320 --> 00:02:54.880]  或者是藥物而導致的
[00:02:54.880 --> 00:02:59.400]  那麼如何了解保羅說要常常喜樂呢?
[00:02:59.400 --> 00:03:02.600]  《貼薩羅利加前書》第五章說到的
[00:03:02.600 --> 00:03:06.760]  其實是保羅和貼薩羅利加人
[00:03:06.760 --> 00:03:08.880]  聽完他前面說的話
[00:03:08.880 --> 00:03:10.840]  應該有的反應
[00:03:10.840 --> 00:03:12.760]  就好像崇拜那樣說完
[00:03:12.760 --> 00:03:13.880]  說到完畢了
[00:03:13.880 --> 00:03:17.120]  通常我們都流行唱一首回應詩歌
[00:03:17.120 --> 00:03:20.360]  要明白回應的意思
[00:03:20.360 --> 00:03:21.720]  我們不用亂猜的
[00:03:21.720 --> 00:03:23.000]  不用亂扯的
[00:03:23.000 --> 00:03:25.920]  只需要先看看上文說什麼
[00:03:25.920 --> 00:03:30.240]  保羅寫給貼薩羅利加人這封信
[00:03:30.240 --> 00:03:32.360]  和其他書信有些不同
[00:03:32.360 --> 00:03:34.400]  保羅似乎沒有一個
[00:03:34.400 --> 00:03:38.040]  忠心的教義是需要辯白的
[00:03:38.040 --> 00:03:40.360]  如果你看看《迦拉太書》
[00:03:40.360 --> 00:03:41.640]  主題很明顯的
[00:03:41.640 --> 00:03:43.040]  恩信稱義
[00:03:43.040 --> 00:03:45.040]  貼薩羅利加書
[00:03:45.040 --> 00:03:48.720]  都有提到比如說身體復活這些教義
[00:03:48.720 --> 00:03:50.760]  但是只是順帶一提
[00:03:50.760 --> 00:03:52.280]  可以說是給一個鼓勵
[00:03:52.280 --> 00:03:54.520]  他們面對迫害的時候
[00:03:54.520 --> 00:03:57.880]  要有從屬天盼望而來的勇氣
[00:03:57.880 --> 00:04:02.440]  貼薩羅利加前書其實是一封
[00:04:02.440 --> 00:04:04.680]  只是作者和讀者
[00:04:04.680 --> 00:04:08.880]  有深厚交情才會寫得出來的書信
[00:04:08.880 --> 00:04:11.440]  保羅好像不停地說
[00:04:11.440 --> 00:04:15.400]  他心裡面多麼掛念貼薩羅利加人
[00:04:15.400 --> 00:04:20.440]  每當想起他在貼薩羅利加的日子的時候
[00:04:20.440 --> 00:04:23.040]  想起那裡的弟兄姊妹
[00:04:23.040 --> 00:04:24.640]  他就移得今天
[00:04:24.640 --> 00:04:27.040]  回到他們身邊
[00:04:27.040 --> 00:04:30.400]  保羅一直為貼薩羅利加人
[00:04:30.400 --> 00:04:32.640]  可以說是有點典藏典籍
[00:04:32.640 --> 00:04:36.000]  就是因為他怕那些猶太人
[00:04:36.000 --> 00:04:37.040]  趁他不在的時候
[00:04:37.040 --> 00:04:39.040]  混入教會迷惑他們
[00:04:39.040 --> 00:04:40.520]  不是不可能的
[00:04:40.520 --> 00:04:42.400]  你看看迦拉泰就知道了
[00:04:42.400 --> 00:04:45.440]  所以保羅說得好像有點不好意思
[00:04:45.440 --> 00:04:47.040]  好像對他們沒什麼信心
[00:04:47.040 --> 00:04:51.280]  說我都要派提摩泰去看看他們搞成怎樣
[00:04:51.280 --> 00:04:54.200]  因為作為他們屬靈的父親
[00:04:54.200 --> 00:04:57.840]  他很擔心他們會被人誤導
[00:04:57.840 --> 00:04:59.280]  不過很高興
[00:04:59.280 --> 00:05:03.120]  提摩泰為他帶回來的是一個好消息
[00:05:03.120 --> 00:05:07.040]  今天的經文第五章十六至十八節當中
[00:05:07.040 --> 00:05:08.840]  幾個關鍵時
[00:05:08.840 --> 00:05:11.240]  喜樂 禱告 謝恩
[00:05:11.240 --> 00:05:13.000]  其實在這封信前面
[00:05:13.000 --> 00:05:14.760]  已經一齊出現過了
[00:05:14.760 --> 00:05:17.320]  在第三章第七節開始
[00:05:39.440 --> 00:05:43.280]  我們晝夜切切祈求要見你們的面
[00:05:43.280 --> 00:05:45.920]  來補足你們信心的不足
[00:05:45.920 --> 00:05:49.160]  所以保羅其實已經在第三章
[00:05:49.160 --> 00:05:51.720]  回答了我們問的幾條問題
[00:05:51.720 --> 00:05:55.800]  帖薩羅利加人為什麼可以常常喜樂呢?
[00:05:55.800 --> 00:05:56.960]  答案就是
[00:05:56.960 --> 00:06:01.520]  如果保羅在他自己受到這麼大的迫害當中
[00:06:01.520 --> 00:06:05.400]  都能夠因為帖薩羅利加人的信仰站立得穩
[00:06:05.400 --> 00:06:06.920]  滿心喜樂
[00:06:06.920 --> 00:06:10.680]  帖薩羅利加人絕對有理由為自己喜樂
[00:06:10.680 --> 00:06:14.520]  帖薩羅利加人為什麼要不住地禱告呢?
[00:06:14.520 --> 00:06:15.560]  答案就是
[00:06:15.560 --> 00:06:20.080]  如果保羅都為帖薩羅利加人能夠保守一個
[00:06:20.080 --> 00:06:22.760]  純正的信仰晝夜禱告的時候
[00:06:22.760 --> 00:06:25.880]  他們自己當然應該要禱告
[00:06:25.880 --> 00:06:30.280]  帖薩羅利加人為了什麼要凡事謝恩呢?
[00:06:30.280 --> 00:06:31.600]  答案就是
[00:06:31.600 --> 00:06:33.880]  帖薩羅利加人自己
[00:06:33.880 --> 00:06:39.640]  神應找保羅的禱告幫助帖薩羅利加人堅守信仰
[00:06:39.640 --> 00:06:43.400]  所以保羅能夠對天父說一句
[00:06:43.400 --> 00:06:44.880]  無以為報
[00:06:44.880 --> 00:06:47.400]  因為雖然殺腫的是保羅
[00:06:47.400 --> 00:06:51.400]  但是淋水的、施肥的、阻止飛鳥來淡了他們的
[00:06:51.400 --> 00:06:53.880]  完全是天父的工作
[00:06:53.880 --> 00:06:56.840]  所以同樣道理如果你問
[00:06:56.840 --> 00:06:59.120]  你怎麼可以常常喜樂
[00:06:59.120 --> 00:07:00.640]  答案就是
[00:07:00.640 --> 00:07:03.680]  每當其他人因為你喜樂
[00:07:03.680 --> 00:07:06.400]  你都應該為自己喜樂
[00:07:06.400 --> 00:07:08.240]  為什麼要不停禱告?
[00:07:08.240 --> 00:07:10.240]  你弄到人人都幫你代禱
[00:07:10.240 --> 00:07:12.360]  難道你自己不奇怪嗎?
[00:07:12.360 --> 00:07:14.840]  怎樣凡事謝恩
[00:07:14.840 --> 00:07:17.520]  其他人都為你感恩
[00:07:17.520 --> 00:07:21.440]  你都應該感謝一下天父
[00:07:21.440 --> 00:07:22.240]  就是這樣
[00:07:22.240 --> 00:07:26.240]  神造人類是設計我們存在一個關係當中
[00:07:26.240 --> 00:07:28.720]  能夠同哭泣同喜樂
[00:07:28.720 --> 00:07:31.200]  所以無論憂傷或者喜樂
[00:07:31.200 --> 00:07:32.920]  都是可以傳染的
[00:07:32.920 --> 00:07:34.440]  人因為你憂愁
[00:07:34.440 --> 00:07:36.360]  你自然會擔心你自己
[00:07:36.360 --> 00:07:37.760]  但是人為你喜樂
[00:07:37.760 --> 00:07:39.880]  你都會為自己高興
[00:07:39.880 --> 00:07:43.240]  保羅寫信給帖撒羅尼加人
[00:07:43.240 --> 00:07:44.760]  就是要鼓勵他們
[00:07:44.760 --> 00:07:47.520]  不要為保羅受到的迫害
[00:07:47.520 --> 00:07:48.840]  經常苦口苦面
[00:07:48.840 --> 00:07:51.480]  帖撒羅尼加人不要為我擔憂
[00:07:51.480 --> 00:07:54.160]  因為我其實因為你們的信心
[00:07:54.160 --> 00:07:55.840]  就已經充滿喜樂了
[00:07:55.840 --> 00:07:57.840]  你們信仰站立得穩
[00:07:57.840 --> 00:08:01.040]  證明我做的一切都是有價值的
[00:08:01.040 --> 00:08:03.360]  你是帖撒羅尼加人
[00:08:03.360 --> 00:08:04.680]  聽到這樣的說話
[00:08:04.680 --> 00:08:07.000]  怎麼可能不得到鼓勵呢
[00:08:07.000 --> 00:08:10.600]  我們將第三章和第五章兩段經文
[00:08:10.600 --> 00:08:11.960]  一併來研究
[00:08:11.960 --> 00:08:14.720]  我覺得有三點是值得注意的
[00:08:14.720 --> 00:08:15.880]  第一
[00:08:15.880 --> 00:08:18.080]  喜樂總有原因
[00:08:18.080 --> 00:08:22.200]  帖撒羅尼加人能夠守住他們的信仰
[00:08:22.200 --> 00:08:24.360]  就是應該喜樂的原因
[00:08:24.360 --> 00:08:25.840]  第二
[00:08:25.840 --> 00:08:29.120]  喜樂往往是辛勞的結果
[00:08:29.120 --> 00:08:30.840]  流淚殺種
[00:08:30.840 --> 00:08:33.520]  往往可以歡呼收割
[00:08:33.520 --> 00:08:37.000]  祈禱就是最重要的工作
[00:08:37.000 --> 00:08:37.840]  第三
[00:08:37.840 --> 00:08:39.400]  為了喜樂
[00:08:39.400 --> 00:08:41.000]  為了優秀的事
[00:08:41.000 --> 00:08:42.800]  都可以感謝天父
[00:08:42.800 --> 00:08:46.280]  凡事都可以謝恩
[00:08:46.280 --> 00:08:46.920]  第一
[00:08:46.920 --> 00:08:48.880]  喜樂是有原因的
[00:08:48.880 --> 00:08:51.880]  帖撒羅尼加前書第五章說要常常喜樂
[00:08:51.880 --> 00:08:55.840]  其實是保羅知道帖撒羅尼加人的處境
[00:08:55.840 --> 00:08:57.520]  說的說話
[00:08:57.520 --> 00:09:00.920]  保羅對著另一班人未必說同樣的說話
[00:09:00.920 --> 00:09:03.320]  譬如他和肥立比較會說
[00:09:03.320 --> 00:09:05.800]  要靠主常常喜樂
[00:09:05.800 --> 00:09:08.000]  可能是為了不要誤會
[00:09:08.000 --> 00:09:10.800]  要明白清楚他的意思
[00:09:10.800 --> 00:09:11.640]  你想想
[00:09:11.640 --> 00:09:14.320]  上次說到和大家說若拿
[00:09:14.320 --> 00:09:15.000]  你想想
[00:09:15.000 --> 00:09:18.280]  若拿會不會進到利利尼城
[00:09:18.280 --> 00:09:20.640]  和利利尼人笑著說
[00:09:20.640 --> 00:09:21.520]  哈哈
[00:09:21.520 --> 00:09:25.280]  你們要常常喜樂不至禱告凡事謝恩
[00:09:25.280 --> 00:09:30.080]  因為神的旨意是四十天就要毀滅你們
[00:09:30.080 --> 00:09:31.240]  就算真的這麼想
[00:09:31.240 --> 00:09:33.720]  也不會這麼說
[00:09:33.720 --> 00:09:35.840]  所以要常常喜樂
[00:09:35.840 --> 00:09:37.680]  不只是要有原因
[00:09:37.680 --> 00:09:41.080]  還要有一個正確的原因
[00:09:41.080 --> 00:09:44.760]  耶穌差遣七十二位門徒出去傳講福音
[00:09:44.760 --> 00:09:46.520]  醫病趕鬼之後
[00:09:46.520 --> 00:09:47.600]  門徒很興奮
[00:09:47.600 --> 00:09:49.200]  回來和耶穌說
[00:09:49.200 --> 00:09:49.880]  主啊
[00:09:49.880 --> 00:09:51.520]  因祢的名就是鬼啊
[00:09:51.520 --> 00:09:53.240]  服了我們
[00:09:53.240 --> 00:09:54.800]  耶穌提醒他們
[00:09:54.800 --> 00:09:57.640]  不要因靈服了你們就歡喜
[00:09:57.640 --> 00:10:02.240]  而要因你們的名記錄在天上歡喜
[00:10:02.240 --> 00:10:04.000]  耶穌的意思是
[00:10:04.000 --> 00:10:05.720]  魔鬼早就輸了
[00:10:05.720 --> 00:10:07.160]  你打贏那些嘍囉
[00:10:07.160 --> 00:10:08.920]  何足掛齒呢
[00:10:08.920 --> 00:10:11.600]  你真正應該高興的
[00:10:11.600 --> 00:10:14.720]  是你因為相信跟從我
[00:10:14.720 --> 00:10:17.600]  在天國有份
[00:10:17.600 --> 00:10:20.200]  另外一次耶穌對門徒說
[00:10:20.200 --> 00:10:21.360]  我告訴你們
[00:10:21.360 --> 00:10:22.920]  一個罪人悔改
[00:10:22.920 --> 00:10:26.800]  在天上也要這樣為他歡喜
[00:10:26.800 --> 00:10:31.880]  比為九十九個不用悔改的二人歡喜還大呢
[00:10:31.880 --> 00:10:32.880]  我告訴你們
[00:10:32.880 --> 00:10:34.320]  一個罪人悔改
[00:10:34.320 --> 00:10:38.840]  神的使者也是這樣為他歡喜
[00:10:38.840 --> 00:10:41.640]  所以怎樣可以常常喜樂
[00:10:41.640 --> 00:10:44.320]  最首要的就是搞清楚
[00:10:44.320 --> 00:10:47.320]  為了什麼是值得歡喜快樂
[00:10:47.320 --> 00:10:48.920]  最值得歡喜的
[00:10:48.920 --> 00:10:50.920]  就是一個人得到信仰
[00:10:50.920 --> 00:10:53.720]  其次就是人面對考驗的時候
[00:10:53.720 --> 00:10:55.840]  仍然信仰堅定
[00:10:55.840 --> 00:10:57.200]  無論你是初信
[00:10:57.200 --> 00:10:58.720]  或者已經信了幾十年
[00:10:58.720 --> 00:11:00.000]  你都應該知道
[00:11:00.000 --> 00:11:01.160]  這一份救恩
[00:11:01.160 --> 00:11:02.240]  這個信仰
[00:11:02.240 --> 00:11:06.640]  比世上任何其他的事情更加珍貴
[00:11:06.640 --> 00:11:08.600]  因為在神的眼中
[00:11:08.600 --> 00:11:12.000]  你的靈魂有無比的價值
[00:11:12.000 --> 00:11:14.120]  你最令到神喜樂的
[00:11:14.120 --> 00:11:16.120]  就是你自己
[00:11:16.120 --> 00:11:17.760]  有些人不相信自己的價值
[00:11:17.760 --> 00:11:19.760]  常常說自己好像沒什麼用
[00:11:19.760 --> 00:11:20.800]  做人很遺憾
[00:11:20.800 --> 00:11:22.800]  耶穌要提醒
[00:11:22.800 --> 00:11:24.520]  你不是沒用的
[00:11:24.520 --> 00:11:28.120]  你最有用的就是帶了你自己來
[00:11:28.120 --> 00:11:30.360]  所以如果你身邊
[00:11:30.360 --> 00:11:32.640]  有已經信主的基督徒
[00:11:32.640 --> 00:11:35.720]  我請你現在跟他講一句
[00:11:35.720 --> 00:11:37.600]  神以你為樂
[00:11:37.600 --> 00:11:38.200]  好不好?
[00:11:38.200 --> 00:11:39.200]  可不可以?
[00:11:39.200 --> 00:11:40.480]  1、2、3
[00:11:40.480 --> 00:11:43.200]  神以你為樂
[00:11:43.200 --> 00:11:44.800]  我現在對著Fred說
[00:11:44.800 --> 00:11:45.960]  在我面前
[00:11:45.960 --> 00:11:47.000]  所以再來一次
[00:11:47.000 --> 00:11:48.480]  這次說
[00:11:48.480 --> 00:11:50.920]  天使以你為樂
[00:11:50.920 --> 00:11:51.840]  可不可以?
[00:11:51.840 --> 00:11:53.200]  1、2、3
[00:11:53.200 --> 00:11:55.880]  天使以你為樂
[00:11:55.880 --> 00:11:56.840]  再說一次
[00:11:56.840 --> 00:11:57.480]  這次說
[00:11:57.480 --> 00:11:58.480]  我以你為樂
[00:11:58.480 --> 00:12:00.480]  你對你旁邊的人說
[00:12:00.480 --> 00:12:01.040]  可不可以?
[00:12:01.040 --> 00:12:02.320]  1、2、3
[00:12:02.320 --> 00:12:04.640]  我以你為樂
[00:12:04.640 --> 00:12:05.920]  就是這樣
[00:12:05.920 --> 00:12:08.480]  喜樂是需要一個原因的
[00:12:08.480 --> 00:12:10.560]  抓住這個喜樂的原因
[00:12:10.560 --> 00:12:12.880]  就算有其他要憂慮的事情
[00:12:12.880 --> 00:12:15.240]  都無所謂了
[00:12:15.240 --> 00:12:16.440]  我想大家都知道
[00:12:16.440 --> 00:12:18.480]  我們在疫情當中
[00:12:18.480 --> 00:12:20.760]  仍然有網上敬拜的喜樂
[00:12:20.760 --> 00:12:23.400]  其實Fred真是勞苦功高
[00:12:23.400 --> 00:12:25.280]  這裡也有一個道理
[00:12:25.280 --> 00:12:26.720]  一個人的辛勞
[00:12:26.720 --> 00:12:30.160]  往往令到很多人帶來喜樂
[00:12:30.160 --> 00:12:32.360]  保羅說我們要不住禱告
[00:12:32.360 --> 00:12:33.920]  認真禱告
[00:12:33.920 --> 00:12:36.480]  這也是一個辛勞的工作
[00:12:36.480 --> 00:12:38.360]  很多人各有各忙
[00:12:38.360 --> 00:12:42.440]  所以如果神特別給你時間的恩賜
[00:12:42.440 --> 00:12:44.560]  你就很應該把握
[00:12:44.560 --> 00:12:47.240]  多多為眾人代禱
[00:12:47.240 --> 00:12:48.440]  我可以保證
[00:12:48.440 --> 00:12:51.120]  如果你多一點為其他人代禱
[00:12:51.120 --> 00:12:52.880]  你就會好像保羅一樣
[00:12:52.880 --> 00:12:55.960]  看到神在很多人身上的作為
[00:12:55.960 --> 00:12:57.160]  得到喜樂
[00:12:57.160 --> 00:12:58.360]  流淚殺腫
[00:12:58.360 --> 00:12:59.960]  必然歡呼收割
[00:12:59.960 --> 00:13:01.800]  禱告工作的辛勞
[00:13:01.800 --> 00:13:03.400]  是不會白費的
[00:13:03.400 --> 00:13:07.960]  因為喜樂是辛勞的結果
[00:13:07.960 --> 00:13:10.200]  我的女兒Karis今年入大學
[00:13:10.200 --> 00:13:12.280]  當然和很多freshman一樣
[00:13:12.280 --> 00:13:13.560]  最初很興奮
[00:13:13.560 --> 00:13:15.920]  要大學修讀音樂
[00:13:15.920 --> 00:13:18.240]  幾個星期前真的要開學
[00:13:18.240 --> 00:13:20.720]  就開始有些癱瘓
[00:13:20.720 --> 00:13:22.560]  她看到要做功課
[00:13:22.560 --> 00:13:26.040]  和每天要練這麼多小時練琴的時候
[00:13:26.040 --> 00:13:27.280]  有些後悔
[00:13:27.280 --> 00:13:28.880]  想退縮
[00:13:28.880 --> 00:13:31.920]  有一晚就過來和Irene的太太說
[00:13:31.920 --> 00:13:34.680]  Mum, I am so depressed
[00:13:34.680 --> 00:13:35.960]  I just realize that
[00:13:35.960 --> 00:13:37.640]  I am not going to have a life
[00:13:37.640 --> 00:13:41.640]  for the rest of my life
[00:13:41.640 --> 00:13:44.240]  我這個聰明一點的一半Irene
[00:13:44.240 --> 00:13:46.000]  她的想法是很分析性的
[00:13:46.000 --> 00:13:48.320]  幫她解構一下
[00:13:48.320 --> 00:13:49.640]  所以她就問Karis
[00:13:49.640 --> 00:13:51.440]  為什麼你要depress
[00:13:51.440 --> 00:13:54.520]  又是你自己選擇要去修讀音樂
[00:13:54.520 --> 00:13:55.440]  Karis就說
[00:13:55.440 --> 00:13:58.160]  Mum, you are not helping
[00:13:58.160 --> 00:14:00.240]  可能Karis聽到的是
[00:14:00.240 --> 00:14:01.920]  又不是我逼你修讀音樂
[00:14:01.920 --> 00:14:03.360]  不要賴我
[00:14:03.360 --> 00:14:05.440]  Irene當然不是這樣的意思
[00:14:05.440 --> 00:14:07.160]  Karis想深一層都明白
[00:14:07.160 --> 00:14:10.160]  只不過如果你都跌了半進一個洞裡面
[00:14:10.160 --> 00:14:12.960]  有人才跟你說這個洞你不一定要跌下去
[00:14:12.960 --> 00:14:15.680]  有少少麻煩
[00:14:15.680 --> 00:14:17.720]  聽他們說我覺得很好笑
[00:14:17.720 --> 00:14:20.040]  Karis就轉過頭來和我說
[00:14:20.040 --> 00:14:22.880]  Dad, why are you laughing?
[00:14:22.880 --> 00:14:24.200]  我仍然忍不住笑
[00:14:24.200 --> 00:14:26.240]  就和Karis說
[00:14:26.240 --> 00:14:31.360]  Karis, welcome to the club
[00:14:31.360 --> 00:14:32.080]  你知不知道
[00:14:32.080 --> 00:14:34.160]  我第一次和自己說
[00:14:34.160 --> 00:14:37.440]  我這輩子都不會再有屬於自己的時間
[00:14:37.440 --> 00:14:38.760]  是什麼時候呢
[00:14:38.760 --> 00:14:40.480]  就是你出生的那一天
[00:14:40.480 --> 00:14:41.960]  那一天抱著你
[00:14:41.960 --> 00:14:43.600]  好像一個枕頭一樣
[00:14:43.600 --> 00:14:44.640]  軟軟的
[00:14:44.640 --> 00:14:45.600]  沒有骨頭的
[00:14:45.600 --> 00:14:46.600]  我就發現
[00:14:46.600 --> 00:14:51.240]  Gee, I'm not going to have a life for the rest of my life
[00:14:51.240 --> 00:14:52.760]  18年了
[00:14:52.760 --> 00:14:56.160]  I haven't gotten my life back yet
[00:14:56.160 --> 00:14:58.760]  不過為了給Karis一些鼓勵
[00:14:58.760 --> 00:15:01.720]  我和Irene就找回一個影片
[00:15:01.720 --> 00:15:05.160]  是Karis五歲的時候拍的
[00:15:05.160 --> 00:15:09.360]  上次和大家分享我女兒的一首近作
[00:15:09.360 --> 00:15:12.560]  這首我想是我記憶中第一個她作的歌
[00:15:12.560 --> 00:15:13.720]  想和大家分享
[00:15:13.720 --> 00:15:16.120]  一一Happy Happy
[00:15:16.120 --> 00:15:18.720]  一一Happy Happy
[00:15:18.720 --> 00:15:22.800]  一一Happy 2008
[00:15:22.800 --> 00:15:26.520]  我們一起唱
[00:15:26.520 --> 00:15:28.200]  1、2、3
[00:15:28.200 --> 00:15:30.440]  一一Happy Happy
[00:15:30.440 --> 00:15:32.560]  一一Happy Happy
[00:15:32.560 --> 00:15:36.320]  一一Happy 2008
[00:15:36.320 --> 00:15:48.280]  為什麼要找回一個影片給Karis看呢
[00:15:48.280 --> 00:15:49.640]  做任何的事情
[00:15:49.640 --> 00:15:52.880]  過了一段時間都可能不會興奮
[00:15:52.880 --> 00:15:54.840]  連音樂都一樣
[00:15:54.840 --> 00:15:58.240]  但是音樂是不可以沒有樂字的
[00:15:58.240 --> 00:16:01.480]  英文Music這個字來自希臘文的Muse
[00:16:01.480 --> 00:16:05.280]  Muse是負責文藝的女神
[00:16:05.280 --> 00:16:09.160]  這個歐帝爾佩主管音樂
[00:16:09.160 --> 00:16:13.080]  所以她的畫裡面是手持長笛的
[00:16:13.080 --> 00:16:14.240]  她的名字
[00:16:14.240 --> 00:16:20.480]  Tarot Arrow就是高興的意思
[00:16:20.480 --> 00:16:23.760]  就是令人快樂的意思
[00:16:23.760 --> 00:16:26.480]  音樂為人帶來喜樂
[00:16:26.480 --> 00:16:30.280]  就算是在困苦和患難當中
[00:16:30.280 --> 00:16:32.040]  有人聽到音樂
[00:16:32.040 --> 00:16:33.760]  都會得到安慰
[00:16:33.760 --> 00:16:35.240]  所以我和Karis說
[00:16:35.240 --> 00:16:38.480]  可能你要付出很多血汗
[00:16:38.480 --> 00:16:41.320]  可能你沒有自己的時間
[00:16:41.320 --> 00:16:42.760]  但是當你記住
[00:16:42.760 --> 00:16:45.200]  你為知音人帶來的喜樂
[00:16:45.200 --> 00:16:47.480]  這一切都會是值得的
[00:16:47.480 --> 00:16:52.720]  貝多芬是人類歷史裡面最偉大的作曲家
[00:16:52.720 --> 00:16:55.600]  貝多芬是1770年出生的
[00:16:55.600 --> 00:17:00.080]  所以今年2020年
[00:17:00.080 --> 00:17:03.200]  在世界各地有很多人為她出生
[00:17:03.200 --> 00:17:05.640]  250週年慶祝
[00:17:05.640 --> 00:17:11.040]  但是其實貝多芬最初不是想全職做作曲家
[00:17:11.040 --> 00:17:14.720]  貝多芬最初是一個鋼琴家
[00:17:14.720 --> 00:17:16.120]  而且做得不錯
[00:17:16.120 --> 00:17:18.000]  可以算是名成利就
[00:17:18.000 --> 00:17:20.600]  但是就是她這個鋼琴家的事業
[00:17:20.600 --> 00:17:22.360]  趨向高峰的時候
[00:17:22.360 --> 00:17:23.920]  她就開始失衝了
[00:17:23.920 --> 00:17:27.280]  想想一個鋼琴家聽不到音樂
[00:17:27.280 --> 00:17:28.800]  教琴都不行
