
[00:00:00.000 --> 00:00:02.640]  好,大家可以繼續喫飯了
[00:04:19.640 --> 00:04:21.720]  我說我們預備結婚
[00:04:21.720 --> 00:04:23.600]  不是應該很甜蜜的嗎
[00:04:23.600 --> 00:04:24.480]  我不知道你們是不是
[00:04:24.480 --> 00:04:25.480]  不妨問一下
[00:04:25.480 --> 00:04:26.760]  如果你已經結婚了
[00:04:26.760 --> 00:04:27.920]  你吵架的次數
[00:04:27.920 --> 00:04:30.400]  是不是決定了結婚之後多過之前
[00:04:30.400 --> 00:04:31.400]  不知道你是不是
[00:04:31.400 --> 00:04:33.360]  我認識很多人都是這樣說的
[00:04:33.360 --> 00:04:36.400]  因爲一決定要結婚的時候
[00:04:36.400 --> 00:04:37.680]  我們選婚紗
[00:04:37.680 --> 00:04:38.960]  選行禮教堂
[00:04:38.960 --> 00:04:41.400]  程序各方面
[00:04:41.400 --> 00:04:43.440]  很多時候我們以前在電話裏面
[00:04:43.440 --> 00:04:45.960]  談那些濃情蜜意的說話
[00:04:45.960 --> 00:04:47.600]  說一些對對方愛
[00:04:47.600 --> 00:04:48.960]  我們覺得很肉麻的說話
[00:04:48.960 --> 00:04:49.920]  慢慢地就沒有了
[00:04:49.920 --> 00:04:54.560]  代之而來全部都是很功能性的東西
[00:04:54.560 --> 00:04:58.120]  因此在我們談拍拖的過程裏面
[00:04:58.120 --> 00:05:00.040]  特別是婚後
[00:05:00.040 --> 00:05:01.960]  我記得我自己
[00:05:01.960 --> 00:05:03.360]  我和我太太結婚前
[00:05:03.360 --> 00:05:05.600]  我已經在教會侍奉
[00:05:05.600 --> 00:05:07.960]  但同時我還在讀書
[00:05:07.960 --> 00:05:10.720]  於是我已經和我太太說
[00:05:10.720 --> 00:05:11.960]  不好意思,結了婚
[00:05:11.960 --> 00:05:13.080]  我有幾件事做不了
[00:05:13.080 --> 00:05:13.720]  第一
[00:05:13.720 --> 00:05:16.240]  就是我幫不了你做家務
[00:05:16.240 --> 00:05:18.480]  因爲我下班回來要做功課
[00:05:18.480 --> 00:05:20.040]  第二就是我會在家裏
[00:05:20.040 --> 00:05:21.760]  不過我沒什麼時間和你聊天
[00:05:21.760 --> 00:05:23.360]  你要忍耐一下
[00:05:23.360 --> 00:05:26.800]  我進修完就應該會有很多時間和你聊天
[00:05:26.800 --> 00:05:27.720]  於是結了婚
[00:05:27.720 --> 00:05:29.080]  我發覺
[00:05:29.080 --> 00:05:30.200]  因爲結婚的時候是暑假
[00:05:30.200 --> 00:05:30.840]  暑假會好一點
[00:05:30.840 --> 00:05:31.880]  因爲不用上學
[00:05:31.880 --> 00:05:34.200]  度過了兩個月的時間
[00:05:34.200 --> 00:05:36.640]  一放完暑假就開始發覺
[00:05:36.640 --> 00:05:37.760]  工作時間逼
[00:05:37.760 --> 00:05:39.040]  進修需要時間
[00:05:39.040 --> 00:05:41.080]  於是當時我就想
[00:05:41.080 --> 00:05:42.920]  我存在在家裏
[00:05:42.920 --> 00:05:44.320]  你太太你見到我
[00:05:44.320 --> 00:05:45.200]  就是我跟你在一起
[00:05:45.200 --> 00:05:47.040]  不過我沒什麼機會和你聊天
[00:05:47.040 --> 00:05:48.040]  你應該體諒我
[00:05:48.040 --> 00:05:50.440]  你應該知道我的情況
[00:05:50.440 --> 00:05:52.320]  但是慢慢經過一段時間就發覺
[00:05:52.320 --> 00:05:53.720]  有些問題出現了
[00:05:53.720 --> 00:05:54.640]  我相信大家都明白了
[00:05:54.640 --> 00:05:57.440]  你試一下你和你的
[00:05:57.440 --> 00:05:58.040]  拍拖也好
[00:05:58.040 --> 00:05:59.440]  你和你的配偶也好
[00:05:59.440 --> 00:06:01.000]  有幾個月時間
[00:06:01.000 --> 00:06:02.920]  大家見到面都沒什麼計談
[00:06:02.920 --> 00:06:04.560]  大家坐在一起喫飯
[00:06:04.560 --> 00:06:05.240]  OK
[00:06:05.240 --> 00:06:06.320]  太太在這裏做家務
[00:06:06.320 --> 00:06:08.680]  你做你自己的事
[00:06:08.680 --> 00:06:09.560]  其實很有趣的
[00:06:09.560 --> 00:06:10.360]  我們結婚前
[00:06:10.360 --> 00:06:11.920]  或者我們見婚前輔導
[00:06:11.920 --> 00:06:13.080]  都會告訴我們
[00:06:13.080 --> 00:06:15.480]  感情是需要培養的
[00:06:15.480 --> 00:06:16.760]  但是實行出來
[00:06:16.760 --> 00:06:17.880]  原來是很難的
[00:06:17.880 --> 00:06:20.040]  因爲我們生活在一個很忙碌的香港
[00:06:20.040 --> 00:06:21.400]  我們的工作可能已經
[00:06:21.400 --> 00:06:23.120]  拿了我們很多時間
[00:06:23.120 --> 00:06:25.440]  而我們的工作不斷告訴我們
[00:06:25.440 --> 00:06:26.320]  我們要進修
[00:06:26.320 --> 00:06:28.320]  我們要做很多事情
[00:06:28.320 --> 00:06:30.040]  因此我選擇這個題目
[00:06:30.040 --> 00:06:30.920]  《無法停止拍拖》
[00:06:30.920 --> 00:06:33.600]  其實想和大家分享一個感受
[00:06:33.600 --> 00:06:34.200]  就是說
[00:06:34.200 --> 00:06:35.800]  其實感情的維繫
[00:06:35.800 --> 00:06:36.840]  或者親密的關係
[00:06:36.840 --> 00:06:39.320]  是需要培養的
[00:06:39.320 --> 00:06:40.120]  親密的關係
[00:06:40.120 --> 00:06:41.960]  其實你不培養
[00:06:41.960 --> 00:06:44.600]  其實慢慢地就沒有了
[00:06:44.600 --> 00:06:47.720]  我相信很多人都有這樣很深的經歷
[00:06:47.720 --> 00:06:48.480]  當我們說
[00:06:48.480 --> 00:06:50.920]  親密關係要培養的時候
[00:06:50.920 --> 00:06:52.840]  我們就會問
[00:06:52.840 --> 00:06:55.400]  這幾年好像比較少聽
[00:06:55.400 --> 00:06:57.440]  前幾年我們還有聽到
[00:06:57.440 --> 00:06:59.520]  爸爸媽媽沒什麼時間陪着子女
[00:06:59.520 --> 00:07:01.280]  於是就有一些心理學家就提出
[00:07:01.280 --> 00:07:02.200]  不如這樣
[00:07:02.200 --> 00:07:06.520]  我們有些優質的親子時間
[00:07:06.520 --> 00:07:07.120]  有沒有人聽過
[00:07:07.120 --> 00:07:08.080]  優質的親子時間
[00:07:08.080 --> 00:07:09.400]  就是說你一天
[00:07:09.400 --> 00:07:11.280]  可能你只有15分鐘
[00:07:11.280 --> 00:07:13.280]  或者半個小時給你的子女
[00:07:13.280 --> 00:07:16.320]  你就要用那半個小時的時間
[00:07:16.320 --> 00:07:18.240]  很深入地很親密地
[00:07:18.240 --> 00:07:21.040]  和你的子女建立那個關係
[00:07:21.040 --> 00:07:22.080]  我又假設
[00:07:22.080 --> 00:07:22.560]  不知是不是
[00:07:22.560 --> 00:07:23.440]  我一次跟我太太說笑
[00:07:23.440 --> 00:07:24.480]  我說不如我們也有些
[00:07:24.480 --> 00:07:25.960]  親密的
[00:07:25.960 --> 00:07:27.480]  優化的夫婦時間
[00:07:27.480 --> 00:07:27.880]  我們坐下
[00:07:27.880 --> 00:07:28.360]  我說來吧
[00:07:28.360 --> 00:07:29.880]  我們說心裏面的東西
[00:07:29.880 --> 00:07:31.760]  她們都瘋了
[00:07:31.760 --> 00:07:32.400]  說什麼呢
[00:07:32.400 --> 00:07:34.960]  你無端端叫我坐下半個小時說話
[00:07:34.960 --> 00:07:38.040]  OK
[00:07:38.040 --> 00:07:38.720]  坦白說
[00:07:38.720 --> 00:07:41.360]  如果我們真的要有親密的關係
[00:07:41.360 --> 00:07:43.840]  其實是沒有
[00:07:43.840 --> 00:07:46.040]  很短時間可以做到的
[00:07:46.040 --> 00:07:48.160]  沒有所謂的優質
[00:07:48.160 --> 00:07:49.440]  當然優質是有的
[00:07:49.440 --> 00:07:51.040]  但是你沒有時間
[00:07:51.040 --> 00:07:53.720]  其實是沒有優質這回事的
[00:07:53.720 --> 00:07:56.000]  當我們說親密的關係需要培養的時候
[00:07:56.000 --> 00:07:58.400]  其實我就想和大家提幾件事
[00:07:58.400 --> 00:08:01.040]  就是你有沒有機會和你的配偶說一下
[00:08:01.040 --> 00:08:03.880]  你一些人生的想法
[00:08:03.880 --> 00:08:04.760]  你的感受
[00:08:04.760 --> 00:08:05.720]  你的夢想
[00:08:05.720 --> 00:08:07.280]  你的恐懼和你的喜悅
[00:08:07.280 --> 00:08:07.960]  你幫我想一下
[00:08:07.960 --> 00:08:13.080]  這五件事你有多久沒有和你的配偶說過
[00:08:13.080 --> 00:08:16.920]  你回到家通常是說什麼的
[00:08:16.920 --> 00:08:18.320]  罵老闆
[00:08:18.320 --> 00:08:20.000]  其中一件事
[00:08:20.000 --> 00:08:22.840]  親吻挺辛苦的
[00:08:22.840 --> 00:08:24.320]  我記得有一段時間
[00:08:24.320 --> 00:08:25.600]  因爲我坐地鐵上班
[00:08:25.600 --> 00:08:27.040]  我有一段時間覺得
[00:08:27.040 --> 00:08:28.320]  坐地鐵上班真的很辛苦
[00:08:28.320 --> 00:08:29.800]  我每晚回去和我太太親吻
[00:08:29.800 --> 00:08:32.520]  在地鐵又遇到一個壞人頂着我
[00:08:32.520 --> 00:08:33.360]  我試過真的有一次
[00:08:33.360 --> 00:08:34.720]  有個人把手放在我肩膀上
[00:08:34.720 --> 00:08:35.160]  他很高
[00:08:35.160 --> 00:08:37.560]  他把手放在我肩膀上打雞
[00:08:37.560 --> 00:08:39.720]  我就是這樣輕鬆他
[00:08:39.720 --> 00:08:41.080]  我們回到家的時候
[00:08:41.080 --> 00:08:44.240]  也挺開心的
[00:08:44.240 --> 00:08:45.640]  但是從另一個角度
[00:08:45.640 --> 00:08:47.920]  如果我們真的要培養一個親密的關係
[00:08:47.920 --> 00:08:49.160]  我們就問一下
[00:08:49.160 --> 00:08:50.600]  究竟我的配偶明不明白
[00:08:50.600 --> 00:08:53.560]  我現在心裏在想什麼
[00:08:53.560 --> 00:08:54.480]  我的感受
[00:08:54.480 --> 00:08:55.360]  我的夢想
[00:08:55.360 --> 00:08:57.120]  或者我懼怕什麼
[00:08:57.120 --> 00:08:59.800]  其實他知不知道
[00:08:59.800 --> 00:09:00.720]  給一個功課大家
[00:09:00.720 --> 00:09:03.480]  今晚回來不妨問一下你的配偶
[00:09:03.480 --> 00:09:05.640]  你知不知道我現在有什麼想法
[00:09:05.640 --> 00:09:07.600]  或者我怕什麼
[00:09:07.600 --> 00:09:08.720]  我現在有什麼感受
[00:09:08.720 --> 00:09:10.080]  我有什麼夢想
[00:09:10.080 --> 00:09:11.160]  你的夢想都沒了
[00:09:11.160 --> 00:09:12.320]  被香港磨遠了
[00:09:12.320 --> 00:09:13.480]  做了一份工作之後
[00:09:13.480 --> 00:09:14.600]  做哪一份夢想
[00:09:14.600 --> 00:09:16.080]  起碼你太太知道你沒有夢想
[00:09:16.080 --> 00:09:17.520]  或者你先生知道你沒有
[00:09:17.520 --> 00:09:19.120]  他知不知道呢
[00:09:19.120 --> 00:09:20.360]  當我們說
[00:09:20.360 --> 00:09:22.640]  我們要建立一些親密關係的時候
[00:09:22.640 --> 00:09:24.760]  我經常覺得這五樣東西
[00:09:24.760 --> 00:09:27.720]  在我們生命當中一定要分享
[00:09:27.720 --> 00:09:30.600]  因爲這五樣東西的分享裏面
[00:09:30.600 --> 00:09:32.800]  會讓你和你的配偶
[00:09:32.800 --> 00:09:34.320]  認識你更加多
[00:09:34.320 --> 00:09:35.320]  親密的關係是什麼
[00:09:35.320 --> 00:09:36.480]  是認識
[00:09:36.480 --> 00:09:39.480]  拍拖初期我們很想認識對方的人是怎樣的
[00:09:39.480 --> 00:09:40.920]  你會問他很多東西
[00:09:40.920 --> 00:09:43.440]  也會將你很多內心世界告訴他
[00:09:43.440 --> 00:09:45.240]  不過我經常這麼想
[00:09:45.240 --> 00:09:46.680]  由你預備結婚那天開始
[00:09:46.680 --> 00:09:48.400]  接着就很少說其他東西
[00:09:48.400 --> 00:09:52.480]  因爲全部都有功能性
[00:09:52.480 --> 00:09:54.320]  當我們說
[00:09:54.320 --> 00:09:55.240]  我們說要分享
[00:09:55.240 --> 00:09:57.720]  但是有什麼吸引我們分享
[00:09:57.720 --> 00:09:59.000]  爲什麼你的配偶會和你說
[00:09:59.000 --> 00:10:02.640]  爲什麼你會和他說
[00:10:02.640 --> 00:10:04.480]  四樣東西是吸引對方分享的
[00:10:04.480 --> 00:10:08.800]  就是興趣、信任、愛護和投入
[00:10:08.800 --> 00:10:12.320]  我們初拍拖的時候對對方很有興趣
[00:10:12.320 --> 00:10:14.520]  我們想認識對方更多
[00:10:14.520 --> 00:10:17.480]  想了解他想什麼
[00:10:17.480 --> 00:10:20.160]  但是不知道結婚之後大家有沒有似我
[00:10:20.160 --> 00:10:22.360]  有一次我回到家
[00:10:22.360 --> 00:10:24.720]  就在看報紙
[00:10:24.720 --> 00:10:26.320]  我聽到我太太和我說的東西
[00:10:26.320 --> 00:10:30.000]  我說「哦,嗯,是的」
[00:10:30.000 --> 00:10:32.520]  終於有一次她過來按下我看報紙
[00:10:32.520 --> 00:10:35.400]  她說「Andy,我剛纔說了什麼」
[00:10:35.400 --> 00:10:37.520]  我說「我回答了你」
[00:10:37.520 --> 00:10:39.320]  因爲我其實不記得她說了什麼
[00:10:39.320 --> 00:10:40.360]  我猜不是很重要
[00:10:40.360 --> 00:10:41.920]  所以我說「嗯,哦,是的」
[00:10:41.920 --> 00:10:43.520]  「OK」
[00:10:43.520 --> 00:10:44.520]  接着她就說
[00:10:44.520 --> 00:10:45.960]  「你都沒聽我說什麼」
[00:10:45.960 --> 00:10:46.800]  接着就走了
[00:10:46.800 --> 00:10:48.520]  轉過頭就走了
[00:10:48.520 --> 00:10:50.560]  當我們要溝通的時候
[00:10:50.560 --> 00:10:52.080]  我們要給人一個感覺
[00:10:52.080 --> 00:10:55.160]  就是我有沒有一個心聽對方說話
[00:10:55.160 --> 00:10:55.960]  有時候我們很忙
[00:10:55.960 --> 00:10:57.480]  回到家有很多家務
[00:10:57.480 --> 00:10:59.240]  子女有很多工作要看
[00:10:59.240 --> 00:11:00.720]  很多事情要處理
[00:11:00.720 --> 00:11:01.880]  於是回到家的時候
[00:11:01.880 --> 00:11:04.760]  我們可能對我們的配偶沒什麼興趣
[00:11:04.760 --> 00:11:06.680]  沒什麼興趣聽他說話
[00:11:06.680 --> 00:11:08.480]  沒什麼興趣瞭解他經歷了什麼
[00:11:08.480 --> 00:11:10.600]  因爲我的事情實在太多
[00:11:10.600 --> 00:11:13.680]  我自己也有很多事情要承擔
[00:11:13.680 --> 00:11:15.400]  第二就是
[00:11:15.400 --> 00:11:19.760]  我們對彼此對對方有沒有信任
[00:11:19.760 --> 00:11:21.040]  在我們的婚姻關係裏
[00:11:21.040 --> 00:11:22.960]  有時候很重要的一件事就是
[00:11:22.960 --> 00:11:25.240]  在不怕被拒絕的情況下
[00:11:25.240 --> 00:11:28.320]  纔會和對方交心
[00:11:28.320 --> 00:11:29.400]  所以我剛纔說
[00:11:29.400 --> 00:11:30.240]  我和我太太坐下
[00:11:30.240 --> 00:11:30.760]  我和她說
[00:11:30.760 --> 00:11:31.440]  我說「太太來了」
[00:11:31.440 --> 00:11:32.840]  我說「優質時間」
[00:11:32.840 --> 00:11:34.360]  她說「你神經病」
[00:11:34.360 --> 00:11:35.440]  「優什麼質」
[00:11:35.440 --> 00:11:37.720]  「你想跟我說什麼」
[00:11:37.720 --> 00:11:39.640]  「你無端端拉我坐下半個小時討論什麼」
[00:11:39.640 --> 00:11:41.240]  「平時沒什麼計算討論」
[00:11:41.240 --> 00:11:42.960]  「一天24小時你就抓我這半個小時」
[00:11:42.960 --> 00:11:43.760]  「然後你做你的事」
[00:11:43.760 --> 00:11:45.000]  「我做我的事」
[00:11:45.000 --> 00:11:46.480]  大家完全沒有那種對話
[00:11:46.480 --> 00:11:48.000]  沒有那種關係
[00:11:48.000 --> 00:11:50.120]  信任是需要時間建立的
[00:11:50.120 --> 00:11:51.720]  第三就是
[00:11:51.720 --> 00:11:52.560]  愛護就是
[00:11:52.560 --> 00:11:54.400]  夫婦在彼此之間
[00:11:54.400 --> 00:11:55.400]  是否愛惜對方
[00:11:55.400 --> 00:11:55.960]  關心對方
[00:11:55.960 --> 00:11:57.200]  你說「是」
[00:11:57.200 --> 00:11:59.520]  「我心裏很愛惜你」
[00:11:59.520 --> 00:12:01.000]  「我沒有子女」
[00:12:01.000 --> 00:12:02.320]  「但是我有三隻貓」
[00:12:02.320 --> 00:12:04.160]  「我調轉其實很遲」
[00:12:04.160 --> 00:12:05.600]  「有一次我回到家」
[00:12:05.600 --> 00:12:06.880]  「我看到我太太就說」
[00:12:06.880 --> 00:12:11.120]  「那些貓呢」
[00:12:11.120 --> 00:12:12.160]  如果你有子女的話
[00:12:12.160 --> 00:12:14.360]  「那些子女呢」
[00:12:14.360 --> 00:12:15.840]  「我就問」
[00:12:15.840 --> 00:12:17.240]  「那些貓喫了東西了嗎」
[00:12:17.240 --> 00:12:17.960]  「你有子女就說」
[00:12:17.960 --> 00:12:20.960]  「那些子女做完功課了嗎」
[00:12:20.960 --> 00:12:21.840]  「然後我看到那隻貓」
[00:12:21.840 --> 00:12:23.320]  「我就摸一摸它」
[00:12:23.320 --> 00:12:25.720]  「你看到你的子女就抱起它」
[00:12:25.720 --> 00:12:27.280]  「終於有一次我就回家」
[00:12:27.280 --> 00:12:28.120]  「真的這樣問我太太」
[00:12:28.120 --> 00:12:30.400]  「我看到她說」
[00:12:30.400 --> 00:12:31.400]  「那些貓呢」
[00:12:31.400 --> 00:12:32.800]  「她就出了街」
[00:12:32.800 --> 00:12:34.360]  「她還沒喫東西嗎」
[00:12:34.360 --> 00:12:35.040]  「她說還沒煮」
[00:12:35.040 --> 00:12:36.720]  「因爲我們煮了東西給她喫」
[00:12:36.720 --> 00:12:38.080]  「那我爲什麼放她出去」
[00:12:38.080 --> 00:12:40.960]  「她說我哪裏看得住她」
[00:12:40.960 --> 00:12:41.840]  「然後我去換衣服」
[00:12:41.840 --> 00:12:43.960]  「我看到她走進房間」
[00:12:43.960 --> 00:12:44.560]  「她說你回來這麼久」
[00:12:44.560 --> 00:12:49.000]  「一句都沒有問候過我」
[00:12:49.000 --> 00:12:50.760]  「她說不如你娶那些貓吧」
[00:12:50.760 --> 00:12:53.360]  「你不要娶我」
[00:12:53.360 --> 00:12:55.520]  我相信如果我們有子女也是
[00:12:55.520 --> 00:12:57.720]  我想我們的心不是不愛我們的配偶
[00:12:57.720 --> 00:12:59.120]  我們的心很愛惜它
[00:12:59.120 --> 00:12:59.720]  很想和它在一起
[00:12:59.720 --> 00:13:00.480]  不過呢
[00:13:00.480 --> 00:13:04.360]  會不會真的很快給我們的配偶一個感覺呢
[00:13:04.360 --> 00:13:06.000]  你的關心不在
[00:13:06.000 --> 00:13:08.360]  有一次在一個十五週年的
[00:13:08.360 --> 00:13:10.160]  一對夫婦十五週年
[00:13:10.160 --> 00:13:10.800]  一起喫飯
[00:13:10.800 --> 00:13:12.200]  太太就投訴
[00:13:12.200 --> 00:13:15.360]  不知爲什麼太太看到牧師傳導中投訴的那位先生
[00:13:15.360 --> 00:13:18.240]  「我老公真的沒送花給我」
[00:13:18.240 --> 00:13:19.280]  她老公說什麼沒送過
[00:13:19.280 --> 00:13:19.760]  你不記得嗎
[00:13:19.760 --> 00:13:21.760]  她說什麼時候結婚那天
[00:13:21.760 --> 00:13:23.000]  十五年前
[00:13:23.000 --> 00:13:24.480]  送了花給你
[00:13:24.480 --> 00:13:26.920]  後來第二年太太就告訴我
[00:13:26.920 --> 00:13:29.400]  她說她老公今年終於送花給我了
[00:13:29.400 --> 00:13:32.760]  只不過是送西蘭花和椰菜花
[00:13:32.760 --> 00:13:36.120]  送完之後可以煮了不要浪費
[00:13:36.120 --> 00:13:39.320]  有時候我們的愛護
[00:13:39.320 --> 00:13:40.640]  表達關心的方式
[00:13:40.640 --> 00:13:41.560]  是不是出了些問題
[00:13:41.560 --> 00:13:43.120]  我現在學到了一件事
[00:13:43.120 --> 00:13:44.360]  鼓勵我們
