
[00:00:00.000 --> 00:00:02.260]  讓我們聆聽上帝說話的時候
[00:02:07.140 --> 00:02:09.140]  廣告經常告訴我們
[00:02:09.140 --> 00:02:11.140]  易借易還
[00:02:11.140 --> 00:02:13.140]  其實易借不代表
[00:02:13.140 --> 00:02:15.140]  你很容易去還
[00:02:15.140 --> 00:02:17.140]  當你還不到的時候
[00:02:17.140 --> 00:02:19.140]  你還一身蟻
[00:02:19.140 --> 00:02:21.140]  我這位朋友說
[00:02:21.140 --> 00:02:25.140]  香港上的約炮有些程式
[00:02:25.140 --> 00:02:27.140]  是很方便約炮
[00:02:27.140 --> 00:02:31.140]  已經不是罕見的事情
[00:02:31.140 --> 00:02:33.140]  是很普遍的事情
[00:02:33.140 --> 00:02:35.140]  香港在性生活都很開放
[00:02:35.140 --> 00:02:39.140]  約炮的對象可能是不認識的
[00:02:39.140 --> 00:02:41.140]  又或者是你的閨密
[00:02:41.140 --> 00:02:45.140]  以及你的配偶的閨密
[00:02:45.140 --> 00:02:49.140]  都不是一個很罕見的狀況
[00:02:49.140 --> 00:02:51.140]  性生活和性行為
[00:02:51.140 --> 00:02:53.140]  好像吃飯一樣簡單
[00:02:53.140 --> 00:02:55.140]  是一個需要
[00:02:55.140 --> 00:02:57.140]  所以當做完愛的時候
[00:02:57.140 --> 00:02:59.140]  可以各行各路互不相干
[00:02:59.140 --> 00:03:01.140]  變得很平常
[00:03:01.140 --> 00:03:03.140]  我這位朋友說
[00:03:03.140 --> 00:03:07.140]  如果在這樣開放的性生活底下
[00:03:07.140 --> 00:03:09.140]  很想能夠找到一個
[00:03:09.140 --> 00:03:11.140]  天長地久真摯的愛情
[00:03:11.140 --> 00:03:17.140]  相信比綜合彩更加困難
[00:03:17.140 --> 00:03:21.140]  我的朋友在他的念書裏面
[00:03:21.140 --> 00:03:23.140]  寫了一段聖經
[00:03:23.140 --> 00:03:25.140]  是希伯來書的十三章四節
[00:03:25.140 --> 00:03:30.140]  他說:婚姻人人都當尊重
[00:03:30.140 --> 00:03:32.140]  共勉的創也不可污穢
[00:03:32.140 --> 00:03:35.140]  因為淫亂和通姦的人
[00:03:35.140 --> 00:03:37.140]  神必審判
[00:03:37.140 --> 00:03:42.140]  上帝告訴我一個夢幻的道路
[00:03:42.140 --> 00:03:46.140]  不過當我們說上帝的話的時候
[00:03:46.140 --> 00:03:48.140]  可能對現代人來說很老套
[00:03:48.140 --> 00:03:50.140]  很不合時宜
[00:03:50.140 --> 00:03:51.140]  你是外星人嗎?
[00:03:51.140 --> 00:03:53.140]  還說這些話?
[00:03:53.140 --> 00:03:55.140]  而作為記憶徒
[00:03:55.140 --> 00:03:57.140]  當我們看到身邊的
[00:03:57.140 --> 00:04:00.140]  無論是弟兄姊妹都淪陷了
[00:04:00.140 --> 00:04:03.140]  又或者我們一些未信的朋友
[00:04:03.140 --> 00:04:05.140]  都很享受最終之樂
[00:04:05.140 --> 00:04:07.140]  你可能會問
[00:04:07.140 --> 00:04:08.140]  作為記憶徒
[00:04:08.140 --> 00:04:10.140]  是否可以獨善其身
[00:04:10.140 --> 00:04:12.140]  在現代的社會裏面
[00:04:12.140 --> 00:04:17.140]  來謹謹遵行上帝的說話呢?
[00:04:17.140 --> 00:04:21.140]  會不會覺得是很困難的事情呢?
[00:04:21.140 --> 00:04:23.140]  又或者會不會覺得
[00:04:23.140 --> 00:04:25.140]  這些只不過是中世紀
[00:04:25.140 --> 00:04:28.140]  現在還要這樣那樣?
[00:04:28.140 --> 00:04:30.140]  不知道你會不會
[00:04:30.140 --> 00:04:33.140]  都覺得很困難呢?
[00:04:33.140 --> 00:04:35.140]  又或者剛才很感謝
[00:04:35.140 --> 00:04:38.140]  蘇貧堅堂委在他的祈禱裏面
[00:04:38.140 --> 00:04:40.140]  去告訴我們
[00:04:40.140 --> 00:04:43.140]  其實現代人有很多的壓力
[00:04:43.140 --> 00:04:45.140]  很多壓力裏面
[00:04:45.140 --> 00:04:48.140]  當然也包含我們有很多的選擇
[00:04:48.140 --> 00:04:50.140]  不知道你知不知道
[00:04:50.140 --> 00:04:52.140]  怎樣去做你的選擇呢?
[00:04:52.140 --> 00:04:54.140]  我發現很多人
[00:04:54.140 --> 00:04:55.140]  包括記憶徒
[00:04:55.140 --> 00:04:58.140]  都用四個方式去做選擇
[00:04:58.140 --> 00:04:59.140]  第一
[00:04:59.140 --> 00:05:01.140]  我喜不喜歡?
[00:05:01.140 --> 00:05:03.140]  我喜歡的就去做吧
[00:05:03.140 --> 00:05:06.140]  我不喜歡就不要搞我了
[00:05:06.140 --> 00:05:07.140]  第二
[00:05:07.140 --> 00:05:10.140]  可能我們會衡量有沒有好處
[00:05:10.140 --> 00:05:12.140]  很香港人的精神
[00:05:12.140 --> 00:05:14.140]  有好處就去做吧
[00:05:14.140 --> 00:05:15.140]  嘩!蝕底嗎?
[00:05:15.140 --> 00:05:17.140]  不要了
[00:05:17.140 --> 00:05:19.140]  第三
[00:05:19.140 --> 00:05:20.140]  我們會衡量
[00:05:20.140 --> 00:05:21.140]  我們做這件事的時候
[00:05:21.140 --> 00:05:23.140]  會不會得到別人的讚賞
[00:05:23.140 --> 00:05:25.140]  以及肯定
[00:05:25.140 --> 00:05:27.140]  當有人讚賞和肯定我們的時候
[00:05:27.140 --> 00:05:29.140]  我們會加把勁去做
[00:05:29.140 --> 00:05:30.140]  相反
[00:05:30.140 --> 00:05:32.140]  如果我們做一件事
[00:05:32.140 --> 00:05:34.140]  是帶來別人的批評、否定
[00:05:34.140 --> 00:05:36.140]  阻止、斥責
[00:05:36.140 --> 00:05:38.140]  甚至是羞辱我們
[00:05:38.140 --> 00:05:40.140]  取笑我們
[00:05:40.140 --> 00:05:43.140]  嘩!怎麼敢再做?
[00:05:43.140 --> 00:05:45.140]  不知道你是不是
[00:05:45.140 --> 00:05:46.140]  都用這四種方式
[00:05:46.140 --> 00:05:47.140]  準則
[00:05:47.140 --> 00:05:49.140]  來決定做一件事
[00:05:49.140 --> 00:05:51.140]  或者不做一件事呢?
[00:05:51.140 --> 00:05:53.140]  聖經告訴我們
[00:05:53.140 --> 00:05:55.140]  記憶徒是以上帝的說話
[00:05:55.140 --> 00:05:59.140]  作為我們行事的準則
[00:05:59.140 --> 00:06:00.140]  上帝的說話
[00:06:00.140 --> 00:06:02.140]  我們去做的時候
[00:06:02.140 --> 00:06:04.140]  看來真的比較困難
[00:06:04.140 --> 00:06:06.140]  而且也挺辛苦的
[00:06:06.140 --> 00:06:08.140]  但我們知道
[00:06:08.140 --> 00:06:10.140]  最終會帶我們去到
[00:06:10.140 --> 00:06:12.140]  一條幸福的道路
[00:06:12.140 --> 00:06:14.140]  所以首先
[00:06:14.140 --> 00:06:16.140]  你需要明白真理
[00:06:16.140 --> 00:06:19.140]  你要明白當中怎樣
[00:06:19.140 --> 00:06:21.140]  這個真理的意思是什麼
[00:06:21.140 --> 00:06:23.140]  然後你才可以去遵行
[00:06:23.140 --> 00:06:24.140]  是不是?
[00:06:24.140 --> 00:06:26.140]  又或者當你在遵行的時候
[00:06:26.140 --> 00:06:27.140]  特別我們是一群
[00:06:27.140 --> 00:06:30.140]  都不去遵行上帝的說話的人當中
[00:06:30.140 --> 00:06:32.140]  來遵行真理的時候
[00:06:32.140 --> 00:06:34.140]  我們才有智慧
[00:06:34.140 --> 00:06:36.140]  我們也有信心
[00:06:36.140 --> 00:06:38.140]  因為跟人不同
[00:06:38.140 --> 00:06:41.140]  真是一件很困難的事
[00:06:41.140 --> 00:06:43.140]  此外我們需要
[00:06:43.140 --> 00:06:44.140]  上帝給我們有耐力
[00:06:44.140 --> 00:06:46.140]  有恆心和毅力
[00:06:46.140 --> 00:06:48.140]  所以當我們遇到批評
[00:06:48.140 --> 00:06:50.140]  否定、阻止、羞辱
[00:06:50.140 --> 00:06:52.140]  或者取笑的時候
[00:06:52.140 --> 00:06:53.140]  但知道這是真理
[00:06:53.140 --> 00:06:55.140]  我們需要遵行的時候
[00:06:55.140 --> 00:06:58.140]  我們需要有這份耐力
[00:06:58.140 --> 00:07:00.140]  今天經文
[00:07:00.140 --> 00:07:02.140]  當剛才
[00:07:02.140 --> 00:07:04.140]  蘇唐偉跟大家讀出的時候
[00:07:04.140 --> 00:07:06.140]  不知道你覺得這段經文
[00:07:06.140 --> 00:07:08.140]  會不會有點奇怪
[00:07:08.140 --> 00:07:11.140]  當我首次去看這段經文的時候
[00:07:11.140 --> 00:07:13.140]  我對幾個字
[00:07:13.140 --> 00:07:15.140]  有一些疑問
[00:07:15.140 --> 00:07:19.140]  什麼叫做受教者的舌頭呢?
[00:07:19.140 --> 00:07:20.140]  很奇怪我們很難
[00:07:20.140 --> 00:07:23.140]  我們很少去形容我們的舌頭
[00:07:23.140 --> 00:07:26.140]  只是說你真是能言善道
[00:07:26.140 --> 00:07:28.140]  還是你懂得說話
[00:07:28.140 --> 00:07:33.140]  但什麼叫做受教者的舌頭呢?
[00:07:33.140 --> 00:07:34.140]  在第四節告訴我
[00:07:34.140 --> 00:07:36.140]  原來受教者的舌頭
[00:07:36.140 --> 00:07:38.140]  是上帝所賜
[00:07:38.140 --> 00:07:42.140]  主耶說賜我受教者的舌頭
[00:07:42.140 --> 00:07:46.140]  我在想像什麼叫受教呢?
[00:07:46.140 --> 00:07:47.140]  受教的意思
[00:07:47.140 --> 00:07:48.140]  在我腦海裡出現了
[00:07:48.140 --> 00:07:51.140]  一個廣告片段
[00:07:51.140 --> 00:07:53.140]  有一個家庭主婦
[00:07:53.140 --> 00:07:56.140]  很努力地在看電視
[00:07:56.140 --> 00:07:58.140]  如果你是我的年紀
[00:07:58.140 --> 00:07:59.140]  你會記得這個廣告
[00:07:59.140 --> 00:08:02.140]  她是一個烹飪的節目
[00:08:02.140 --> 00:08:04.140]  很努力地抄筆記
[00:08:04.140 --> 00:08:08.140]  然後電視裡教烹飪的人
[00:08:08.140 --> 00:08:09.140]  在做什麼的時候
[00:08:09.140 --> 00:08:12.140]  她就很努力地跟著你做
[00:08:12.140 --> 00:08:16.140]  受教者原來是一份謙卑的心
[00:08:16.140 --> 00:08:17.140]  很想去學
[00:08:17.140 --> 00:08:20.140]  於是她會抄筆記
[00:08:20.140 --> 00:08:25.140]  她會嘗試對方所教的東西
[00:08:25.140 --> 00:08:27.140]  然後去做
[00:08:27.140 --> 00:08:29.140]  我又想像一下
[00:08:29.140 --> 00:08:31.140]  如果李嘉誠先生或者巴菲特
[00:08:31.140 --> 00:08:33.140]  去告訴我們
[00:08:33.140 --> 00:08:36.140]  有一個免費教導我們
[00:08:36.140 --> 00:08:38.140]  如何投資有道
[00:08:38.140 --> 00:08:42.140]  我相信很多人會去排隊
[00:08:42.140 --> 00:08:45.140]  很希望能夠得到
[00:08:45.140 --> 00:08:49.140]  投資有道的心得
[00:08:49.140 --> 00:08:52.140]  這個就是受教的心
[00:08:52.140 --> 00:08:54.140]  我相信沒有人會去做批評
[00:08:54.140 --> 00:08:57.140]  而是在神的面前
[00:08:57.140 --> 00:08:59.140]  細心去聆聽
[00:08:59.140 --> 00:09:02.140]  究竟上帝有什麼說話
[00:09:02.140 --> 00:09:04.140]  你要跟我說
[00:09:04.140 --> 00:09:06.140]  以至什麼叫舌頭呢
[00:09:06.140 --> 00:09:07.140]  受教者的舌頭
[00:09:07.140 --> 00:09:09.140]  就是上帝要我說的話
[00:09:09.140 --> 00:09:10.140]  我領受了
[00:09:10.140 --> 00:09:16.140]  然後照說出來
[00:09:16.140 --> 00:09:18.140]  上帝賜給我們一個
[00:09:18.140 --> 00:09:21.140]  受教者的舌頭的目的是什麼呢
[00:09:21.140 --> 00:09:22.140]  聖經說
[00:09:22.140 --> 00:09:24.140]  讓我知道如何用言語
[00:09:24.140 --> 00:09:28.140]  去輔助一些疲乏的人
[00:09:28.140 --> 00:09:30.140]  你嘗試看看你身邊的弟兄姊妹
[00:09:30.140 --> 00:09:32.140]  又或者你嘗試一下
[00:09:32.140 --> 00:09:36.140]  今晚或者早上去照一下鏡子
[00:09:36.140 --> 00:09:39.140]  你會不會很疲倦呢
[00:09:39.140 --> 00:09:43.140]  我們身邊的人都很疲累
[00:09:43.140 --> 00:09:46.140]  沒有機會有足夠的休息
[00:09:46.140 --> 00:09:48.140]  因為壓力真的很大
[00:09:48.140 --> 00:09:50.140]  我也很想身邊有人
[00:09:50.140 --> 00:09:53.140]  用智慧的言語
[00:09:53.140 --> 00:09:55.140]  讓我們聽完之後
[00:09:55.140 --> 00:09:58.140]  可以輔助我們這個很疲乏的人
[00:09:58.140 --> 00:10:01.140]  不過我相信
[00:10:01.140 --> 00:10:04.140]  當我們有受教者的舌頭的時候
[00:10:04.140 --> 00:10:08.140]  我們自己首先得到益處過位
[00:10:08.140 --> 00:10:10.140]  在經文再一次告訴我們
[00:10:10.140 --> 00:10:13.140]  主每天早晨去喚醒
[00:10:13.140 --> 00:10:15.140]  喚醒我的耳朵
[00:10:15.140 --> 00:10:19.140]  使我能聽像受教者一樣
[00:10:19.140 --> 00:10:22.140]  每天上帝會喚醒我們
[00:10:22.140 --> 00:10:26.140]  不知道大家是不是被上帝喚醒
[00:10:26.140 --> 00:10:28.140]  還是我們弄的鬧鐘太累了
[00:10:28.140 --> 00:10:33.140]  所以要立刻關掉鬧鐘
[00:10:33.140 --> 00:10:37.140]  很多屬靈的偉人都告訴我們
[00:10:37.140 --> 00:10:39.140]  神更很重要
[00:10:39.140 --> 00:10:40.140]  什麼叫神更呢
[00:10:40.140 --> 00:10:44.140]  就是早上一早的來到神的面前
[00:10:44.140 --> 00:10:46.140]  為什麼會是早上呢
[00:10:46.140 --> 00:10:49.140]  因為假設
[00:10:49.140 --> 00:10:52.140]  如果你有充足的休息
[00:10:52.140 --> 00:10:55.140]  早上是一個很清晨
[00:10:55.140 --> 00:10:58.140]  很能夠去專注
[00:10:58.140 --> 00:11:02.140]  因為你沒有受過任何東西去騷擾
[00:11:02.140 --> 00:11:03.140]  你來到神的面前
[00:11:03.140 --> 00:11:06.140]  你將每一天最好的時間
[00:11:06.140 --> 00:11:10.140]  來到神的面前
[00:11:10.140 --> 00:11:12.140]  上帝就用這段時間
[00:11:12.140 --> 00:11:15.140]  來喚醒我們的耳朵
[00:11:15.140 --> 00:11:18.140]  不過如果我們匆匆忙忙
[00:11:18.140 --> 00:11:19.140]  不夠時間的話
[00:11:19.140 --> 00:11:21.140]  我們都很難去聽到
[00:11:21.140 --> 00:11:23.140]  上帝要對我們的說話
[00:11:23.140 --> 00:11:24.140]  所以每一天
[00:11:24.140 --> 00:11:26.140]  你會不會用最好的時間
[00:11:26.140 --> 00:11:28.140]  用足夠的時間
[00:11:28.140 --> 00:11:31.140]  以及空間來到神的面前
[00:11:31.140 --> 00:11:35.140]  去讓祂喚醒我們的耳朵呢
[00:11:35.140 --> 00:11:36.140]  接著他說
[00:11:36.140 --> 00:11:40.140]  主要是開啟我的耳朵
[00:11:40.140 --> 00:11:42.140]  什麼叫做開啟呢
[00:11:42.140 --> 00:11:43.140]  在聖經裡面
[00:11:43.140 --> 00:11:45.140]  另一段經文也是要唱一首書
[00:11:45.140 --> 00:11:49.140]  他說我的百姓心夢猶知
[00:11:49.140 --> 00:11:50.140]  耳朵發沉
[00:11:50.140 --> 00:11:53.140]  聽是聽得到
[00:11:53.140 --> 00:11:54.140]  卻是不明白
[00:11:54.140 --> 00:11:57.140]  看是看到
[00:11:57.140 --> 00:12:00.140]  不過不知道自己看到什麼
[00:12:00.140 --> 00:12:03.140]  因為我們心夢猶知
[00:12:03.140 --> 00:12:06.140]  唯有被上帝醫治的時候
[00:12:06.140 --> 00:12:08.140]  我們就聽得到
[00:12:08.140 --> 00:12:09.140]  明白
[00:12:09.140 --> 00:12:10.140]  看得到
[00:12:10.140 --> 00:12:12.140]  知道發生什麼事
[00:12:12.140 --> 00:12:14.140]  所以上主每一天
[00:12:14.140 --> 00:12:16.140]  來開啟我們的耳朵
[00:12:16.140 --> 00:12:18.140]  讓我們能夠明白
[00:12:18.140 --> 00:12:20.140]  祂話語中的奧秘
[00:12:20.140 --> 00:12:22.140]  不單止可以
[00:12:22.140 --> 00:12:26.140]  來輔助我們這個疲乏的人
[00:12:26.140 --> 00:12:28.140]  更加讓我們有智慧的言語
[00:12:28.140 --> 00:12:30.140]  去輔助我們身邊
[00:12:30.140 --> 00:12:33.140]  有需要而有疲乏的人
[00:12:33.140 --> 00:12:34.140]  所以我鼓勵弟兄姊妹
[00:12:34.140 --> 00:12:37.140]  你去為自己求
[00:12:37.140 --> 00:12:39.140]  學不到的
[00:12:39.140 --> 00:12:43.140]  去為自己求有這個受教者的舌頭
[00:12:43.140 --> 00:12:45.140]  有一個受教和學務的心
[00:12:45.140 --> 00:12:47.140]  來到神的面前
[00:12:47.140 --> 00:12:50.140]  然後根據上帝的教導
[00:12:50.140 --> 00:12:53.140]  跟著去做
[00:12:53.140 --> 00:12:57.140]  當我們這個國際金融中心
[00:12:57.140 --> 00:12:59.140]  每個人都趨之若鶩的
[00:12:59.140 --> 00:13:03.140]  希望是在有投資的秘訣
[00:13:03.140 --> 00:13:05.140]  和投資有道
[00:13:05.140 --> 00:13:09.140]  如果你上YouTube
[00:13:09.140 --> 00:13:11.140]  你會發現很多YouTuber
[00:13:11.140 --> 00:13:13.140]  都不斷地告訴我們
[00:13:13.140 --> 00:13:15.140]  怎樣可以在三十歲之前
[00:13:15.140 --> 00:13:17.140]  有這個財務的自由
[00:13:17.140 --> 00:13:19.140]  很想去教我們
[00:13:19.140 --> 00:13:23.140]  講明其實都有些市場
[00:13:23.140 --> 00:13:26.140]  如果我們都對投資有道
[00:13:26.140 --> 00:13:28.140]  很想去學
[00:13:28.140 --> 00:13:30.140]  對我們整個生命之道
[00:13:30.140 --> 00:13:32.140]  幸福之道
[00:13:32.140 --> 00:13:37.140]  我們豈不要更加花時間來學習呢
[00:13:37.140 --> 00:13:38.140]  今天的經文
[00:13:38.140 --> 00:13:41.140]  《倚唱阿書》第五十章一至三節
[00:13:41.140 --> 00:13:43.140]  不在大家的當中
[00:13:43.140 --> 00:13:44.140]  不過我看的時候
[00:13:44.140 --> 00:13:47.140]  究竟上文在說什麼呢
[00:13:47.140 --> 00:13:48.140]  原來一至三節是說
[00:13:48.140 --> 00:13:51.140]  以色列問他們的埋怨
[00:13:51.140 --> 00:13:53.140]  他們埋怨什麼呢
[00:13:53.140 --> 00:13:56.140]  他們正直是在亡國家破人亡
[00:13:56.140 --> 00:13:58.140]  國破家亡
[00:13:58.140 --> 00:14:02.140]  並且以色列的精英被擄去了巴比倫
[00:14:02.140 --> 00:14:03.140]  在這種情況下
[00:14:03.140 --> 00:14:05.140]  怎樣去演繹和理解
[00:14:05.140 --> 00:14:07.140]  他們有這個遭遇呢
[00:14:07.140 --> 00:14:10.140]  他們說是因為上帝離棄了他們
[00:14:10.140 --> 00:14:12.140]  上帝忘記了他們
[00:14:12.140 --> 00:14:15.140]  就好像休棄了他的妻子
[00:14:15.140 --> 00:14:17.140]  因為上帝和以色列民之間
[00:14:17.140 --> 00:14:18.140]  他們的比喻就是
[00:14:18.140 --> 00:14:20.140]  上帝就是丈夫
[00:14:20.140 --> 00:14:22.140]  以色列民就是他的妻子
[00:14:22.140 --> 00:14:24.140]  上帝休棄了他們
[00:14:24.140 --> 00:14:26.140]  又或者他們覺得自己
[00:14:26.140 --> 00:14:28.140]  就好像奴隸一樣
[00:14:28.140 --> 00:14:31.140]  上帝將他們賣了給別人
[00:14:31.140 --> 00:14:33.140]  上帝說你們這樣說
[00:14:33.140 --> 00:14:35.140]  可不可以用一些證據來看看呢
[00:14:35.140 --> 00:14:37.140]  如果我休了你們的話
[00:14:37.140 --> 00:14:39.140]  給我一些休書看看
[00:14:39.140 --> 00:14:41.140]  如果我賣了你們的時候
[00:14:41.140 --> 00:14:43.140]  給我一些證據看看
[00:14:43.140 --> 00:14:48.140]  你們今天所遇到的遭遇狀況
[00:14:48.140 --> 00:14:50.140]  不是我休了你們
[00:14:50.140 --> 00:14:52.140]  不是我忘記了你們
[00:14:52.140 --> 00:14:54.140]  而是你們的犯罪
[00:14:54.140 --> 00:14:55.140]  你們的罪孽
[00:14:55.140 --> 00:14:58.140]  令到你們有這種的境況
[00:14:58.140 --> 00:15:03.140]  不過我記得我和你們的約
[00:15:03.140 --> 00:15:07.140]  我仍然是以愛來愛你們
[00:15:07.140 --> 00:15:10.140]  我會差我的使者
[00:15:10.140 --> 00:15:14.140]  來拯救、來安慰
[00:15:14.140 --> 00:15:18.140]  於是就落到我們今天的第四節經文
[00:15:18.140 --> 00:15:22.140]  面對一班顛倒是非黑白
[00:15:22.140 --> 00:15:24.140]  不明白他們的遭遇
[00:15:24.140 --> 00:15:26.140]  還埋怨上帝的群眾
[00:15:26.140 --> 00:15:29.140]  信任的愛人仍在
[00:15:29.140 --> 00:15:32.140]  他會差他的使者
[00:15:32.140 --> 00:15:36.140]  來做引導、安慰、鼓勵的功夫
[00:15:36.140 --> 00:15:39.140]  並且帶領這班以色列民
[00:15:39.140 --> 00:15:41.140]  來回歸的正路
[00:15:41.140 --> 00:15:44.140]  於是你就可以想像
[00:15:44.140 --> 00:15:46.140]  當上帝差你的僕人
[00:15:46.140 --> 00:15:50.140]  去面對這班顛倒是非黑白的百姓的時候
[00:15:50.140 --> 00:15:52.140]  他會有什麼的遭遇呢
[00:15:52.140 --> 00:15:55.140]  就是第六至第九節
[00:15:55.140 --> 00:15:57.140]  在第五節的經文的時候
[00:15:57.140 --> 00:15:59.140]  我們會看到
[00:15:59.140 --> 00:16:03.140]  有受教者的舌頭的這位使者
[00:16:03.140 --> 00:16:05.140]  他在第五節最後一句說
[00:16:05.140 --> 00:16:08.140]  我並未違背
[00:16:08.140 --> 00:16:11.140]  亦都不會退後
[00:16:11.140 --> 00:16:15.140]  因為他領受了上帝的話語
[00:16:15.140 --> 00:16:18.140]  他需要來到全港
[00:16:18.140 --> 00:16:20.140]  於是在第六至第九節
[00:16:20.140 --> 00:16:22.140]  我們看到什麼呢
[00:16:22.140 --> 00:16:24.140]  我們看到這個僕人
[00:16:24.140 --> 00:16:26.140]  在出行上帝的話
[00:16:26.140 --> 00:16:28.140]  在行出上帝的話的時候
[00:16:28.140 --> 00:16:32.140]  他會遭遇到被虐待
[00:16:32.140 --> 00:16:37.140]  被侮辱
[00:16:37.140 --> 00:16:39.140]  對於我們現代人來說
[00:16:39.140 --> 00:16:41.140]  被人打你的臉
[00:16:41.140 --> 00:16:44.140]  是一個很大的羞辱
[00:16:44.140 --> 00:16:46.140]  這裡他提到
[00:16:46.140 --> 00:16:50.140]  人拔我兩格的鬍鬚
[00:16:50.140 --> 00:16:52.140]  我由他拔
[00:16:52.140 --> 00:16:54.140]  人侮辱我 向我吐唾沫
[00:16:54.140 --> 00:16:56.140]  我並不掩面
[00:16:56.140 --> 00:17:00.140]  我相信比打你的臉更加的羞辱
[00:17:00.140 --> 00:17:03.140]  因為拔就是去拔你的鬍鬚
[00:17:03.140 --> 00:17:09.140]  並且向你的臉去吐口水
[00:17:09.140 --> 00:17:12.140]  用最大最大的侮辱
[00:17:12.140 --> 00:17:15.140]  是希望你收拾
[00:17:15.140 --> 00:17:17.140]  希望你不要再做
[00:17:17.140 --> 00:17:20.140]  他覺得你令到他
[00:17:20.140 --> 00:17:22.140]  知道自己發生什麼事
[00:17:22.140 --> 00:17:26.140]  知道自己有罪的事情
[00:17:26.140 --> 00:17:31.140]  然後這個受虎的僕人
[00:17:31.140 --> 00:17:34.140]  這個僕人他有什麼反應呢
[00:17:34.140 --> 00:17:36.140]  他未退後
[00:17:36.140 --> 00:17:41.140]  並且臉不改容
[00:17:41.140 --> 00:17:44.140]  用我們的字眼就是
[00:17:44.140 --> 00:17:46.140]  他的臉不是臉皮很薄
[00:17:46.140 --> 00:17:48.140]  因為他知道
[00:17:48.140 --> 00:17:51.140]  他沒有做錯事
[00:17:51.140 --> 00:17:53.140]  他不需要因為這件事
[00:17:53.140 --> 00:17:55.140]  感到羞辱
[00:17:55.140 --> 00:17:57.140]  對方是羞辱自己
[00:17:57.140 --> 00:17:59.140]  但他沒有做錯事
[00:17:59.140 --> 00:18:01.140]  所以他的臉
[00:18:01.140 --> 00:18:03.140]  他仍然繼續的
[00:18:03.140 --> 00:18:06.140]  你可以說他是臉皮厚
[00:18:06.140 --> 00:18:08.140]  但同時他知道
[00:18:08.140 --> 00:18:10.140]  他不是我們所說
[00:18:10.140 --> 00:18:12.140]  你臉皮這麼厚
[00:18:12.140 --> 00:18:14.140]  絕對不是這件事
[00:18:14.140 --> 00:18:17.140]  而是因為他自己沒有錯
[00:18:17.140 --> 00:18:21.140]  是對方的錯誤來羞辱他
